lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.257981,0.716981,3,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4673913043478261; 'recall': 0.6466165413533834; 'f1-score': 0.5425867507886436; 'support': 133}; '1.0': {'precision': 0.8345070422535211; 'recall': 0.7074626865671642; 'f1-score': 0.765751211631664; 'support': 335}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.6509491733006736; 'recall': 0.6770396139602738; 'f1-score': 0.6541689812101539; 'support': 468}; 'weighted avg': {'precision': 0.7301771423786121; 'recall': 0.6901709401709402; 'f1-score': 0.7023305422040536; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6642857142857144; 'recall': 0.6815789473684211; 'f1-score': 0.6699875466998755; 'support': 53}; 'weighted avg': {'precision': 0.7355795148247979; 'recall': 0.7169811320754716; 'f1-score': 0.7240301698818111; 'support': 53}}
10,3,CNF,2,469,52,3,[156; 157],14,0.603087,0.711538,14,[X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.373134328358209; 'f1-score': 0.4273504273504274; 'support': 134}; '1.0': {'precision': 0.7723577235772358; 'recall': 0.8507462686567164; 'f1-score': 0.8096590909090908; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6361788617886179; 'recall': 0.6119402985074627; 'f1-score': 0.6185047591297591; 'support': 469}; 'weighted avg': {'precision': 0.694541231126597; 'recall': 0.7142857142857143; 'f1-score': 0.7004280441780442; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.14285714285714285; 'f1-score': 0.21052631578947364; 'support': 14}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9210526315789473; 'f1-score': 0.8235294117647057; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5723404255319149; 'recall': 0.5319548872180451; 'f1-score': 0.5170278637770896; 'support': 52}; 'weighted avg': {'precision': 0.6518821603927987; 'recall': 0.7115384615384616; 'f1-score': 0.6584901166944509; 'support': 52}}
10,3,CNF,3,469,52,3,[156; 157],14,0.441515,0.673077,13,[(NOT X1) OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4673913043478261; 'recall': 0.3233082706766917; 'f1-score': 0.38222222222222224; 'support': 133}; '1.0': {'precision': 0.7612732095490716; 'recall': 0.8541666666666666; 'f1-score': 0.8050490883590463; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6143322569484488; 'recall': 0.5887374686716792; 'f1-score': 0.5936356552906343; 'support': 469}; 'weighted avg': {'precision': 0.6779335647905095; 'recall': 0.7036247334754797; 'f1-score': 0.6851429621411411; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
10,3,CNF,4,469,52,3,[156; 157],14,0.329710,0.634615,15,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 < 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.45614035087719296; 'recall': 0.19548872180451127; 'f1-score': 0.27368421052631575; 'support': 133}; '1.0': {'precision': 0.7402912621359223; 'recall': 0.9077380952380952; 'f1-score': 0.8155080213903743; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5982158065065577; 'recall': 0.5516134085213033; 'f1-score': 0.544596115958345; 'support': 469}; 'weighted avg': {'precision': 0.6597111529729991; 'recall': 0.7057569296375267; 'f1-score': 0.6618564929363875; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
10,3,CNF,5,469,52,3,[156; 157],14,2.241942,0.673077,13,[X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 < 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5032258064516129; 'recall': 0.5864661654135338; 'f1-score': 0.5416666666666666; 'support': 133}; '1.0': {'precision': 0.8248407643312102; 'recall': 0.7708333333333334; 'f1-score': 0.796923076923077; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6640332853914115; 'recall': 0.6786497493734336; 'f1-score': 0.6692948717948718; 'support': 469}; 'weighted avg': {'precision': 0.7336365225444588; 'recall': 0.7185501066098081; 'f1-score': 0.7245369307309606; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
10,3,CNF,6,469,52,3,[156; 157],14,0.376039,0.692308,14,[X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5416666666666666; 'recall': 0.09774436090225563; 'f1-score': 0.16560509554140126; 'support': 133}; '1.0': {'precision': 0.7303370786516854; 'recall': 0.9672619047619048; 'f1-score': 0.8322663252240716; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6360018726591761; 'recall': 0.5325031328320802; 'f1-score': 0.49893571038273643; 'support': 469}; 'weighted avg': {'precision': 0.676833528984292; 'recall': 0.720682302771855; 'f1-score': 0.6432131406871949; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
10,3,CNF,7,469,52,3,[156; 157],14,1.046264,0.634615,15,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.5061728395061729; 'recall': 0.6165413533834586; 'f1-score': 0.5559322033898304; 'support': 133}; '1.0': {'precision': 0.8338762214983714; 'recall': 0.7619047619047619; 'f1-score': 0.7962674961119752; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6700245305022721; 'recall': 0.6892230576441103; 'f1-score': 0.6760998497509028; 'support': 469}; 'weighted avg': {'precision': 0.7409454116796883; 'recall': 0.720682302771855; 'f1-score': 0.7281127116086804; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.6666666666666666; 'f1-score': 0.5128205128205129; 'support': 15}; '1.0': {'precision': 0.8214285714285714; 'recall': 0.6216216216216216; 'f1-score': 0.7076923076923075; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6190476190476191; 'recall': 0.6441441441441441; 'f1-score': 0.6102564102564102; 'support': 52}; 'weighted avg': {'precision': 0.7046703296703296; 'recall': 0.6346153846153846; 'f1-score': 0.6514792899408283; 'support': 52}}
10,3,CNF,8,469,52,3,[156; 157],14,0.782553,0.730769,14,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X4 < 211.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.4634146341463415; 'recall': 0.2857142857142857; 'f1-score': 0.3534883720930232; 'support': 133}; '1.0': {'precision': 0.7545219638242894; 'recall': 0.8690476190476191; 'f1-score': 0.8077455048409405; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6089682989853155; 'recall': 0.5773809523809523; 'f1-score': 0.5806169384669819; 'support': 469}; 'weighted avg': {'precision': 0.6719691389902445; 'recall': 0.7036247334754797; 'f1-score': 0.6789263179422773; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
10,3,CNF,9,469,52,3,[156; 157],14,0.298680,0.576923,12,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X5 < 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4444444444444444; 'recall': 0.21052631578947367; 'f1-score': 0.2857142857142857; 'support': 133}; '1.0': {'precision': 0.7413793103448276; 'recall': 0.8958333333333334; 'f1-score': 0.8113207547169813; 'support': 336}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.592911877394636; 'recall': 0.5531798245614035; 'f1-score': 0.5485175202156335; 'support': 469}; 'weighted avg': {'precision': 0.6571739006118831; 'recall': 0.7014925373134329; 'f1-score': 0.6622681739550228; 'support': 469}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.13333333333333333; 'f1-score': 0.15384615384615383; 'support': 15}; '1.0': {'precision': 0.6829268292682927; 'recall': 0.7567567567567568; 'f1-score': 0.7179487179487181; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.43237250554323725; 'recall': 0.44504504504504505; 'f1-score': 0.43589743589743596; 'support': 52}; 'weighted avg': {'precision': 0.538376257888453; 'recall': 0.5769230769230769; 'f1-score': 0.5552268244575937; 'support': 52}}
10,3,DNF,0,468,53,58,[8; 9],14,2.099135,0.660377,6,[X4 >= 211.500000] OR [(NOT X1) AND X1 AND X2 < 1.650000 AND X6 < 59.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.45; 'recall': 0.6090225563909775; 'f1-score': 0.5175718849840256; 'support': 133}; '1.0': {'precision': 0.8194444444444444; 'recall': 0.7044776119402985; 'f1-score': 0.7576243980738363; 'support': 335}; 'accuracy': 0.6773504273504274; 'macro avg': {'precision': 0.6347222222222222; 'recall': 0.656750084165638; 'f1-score': 0.6375981415289309; 'support': 468}; 'weighted avg': {'precision': 0.7144527540360873; 'recall': 0.6773504273504274; 'f1-score': 0.6894043462769457; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5815789473684211; 'recall': 0.5815789473684211; 'f1-score': 0.5815789473684211; 'support': 53}; 'weighted avg': {'precision': 0.660377358490566; 'recall': 0.660377358490566; 'f1-score': 0.660377358490566; 'support': 53}}
10,3,DNF,1,469,52,58,[8; 9],14,1.963752,0.711538,7,[X1 AND X4 >= 211.500000] OR [(NOT X1)] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.2727272727272727; 'recall': 0.15671641791044777; 'f1-score': 0.1990521327014218; 'support': 134}; '1.0': {'precision': 0.7117346938775511; 'recall': 0.8328358208955224; 'f1-score': 0.7675378266850068; 'support': 335}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.4922309833024119; 'recall': 0.4947761194029851; 'f1-score': 0.48329497969321433; 'support': 469}; 'weighted avg': {'precision': 0.5863040021203286; 'recall': 0.6396588486140725; 'f1-score': 0.6051133426896969; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.2857142857142857; 'f1-score': 0.34782608695652173; 'support': 14}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.868421052631579; 'f1-score': 0.8148148148148148; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6059431524547804; 'recall': 0.5770676691729324; 'f1-score': 0.5813204508856682; 'support': 52}; 'weighted avg': {'precision': 0.68048101769032; 'recall': 0.7115384615384616; 'f1-score': 0.6890870803914282; 'support': 52}}
10,3,DNF,2,469,52,58,[8; 9],14,2.019271,0.673077,7,[X4 >= 211.500000] OR [X1 AND X2 < 1.650000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.48186528497409326; 'recall': 0.6940298507462687; 'f1-score': 0.5688073394495412; 'support': 134}; '1.0': {'precision': 0.8514492753623188; 'recall': 0.7014925373134329; 'f1-score': 0.7692307692307693; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.666657280168206; 'recall': 0.6977611940298507; 'f1-score': 0.6690190543401553; 'support': 469}; 'weighted avg': {'precision': 0.7458538495371115; 'recall': 0.6993603411513859; 'f1-score': 0.7119669321504183; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.42857142857142855; 'f1-score': 0.4137931034482759; 'support': 14}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7631578947368421; 'f1-score': 0.7733333333333334; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5918918918918918; 'recall': 0.5958646616541353; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6804573804573805; 'recall': 0.6730769230769231; 'f1-score': 0.6765340406719719; 'support': 52}}
10,3,DNF,3,469,52,58,[8; 9],14,1.840147,0.615385,9,[X4 >= 211.500000] OR [X3 >= 1.250000 AND X4 < 211.500000 AND X5 < 61.500000] OR [(NOT X1) AND X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.4292237442922374; 'recall': 0.706766917293233; 'f1-score': 0.5340909090909091; 'support': 133}; '1.0': {'precision': 0.844; 'recall': 0.6279761904761905; 'f1-score': 0.720136518771331; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.6366118721461187; 'recall': 0.6673715538847118; 'f1-score': 0.62711371393112; 'support': 469}; 'weighted avg': {'precision': 0.726376882709739; 'recall': 0.650319829424307; 'f1-score': 0.6673773160261368; 'support': 469}},{'0.0': {'precision': 0.4074074074074074; 'recall': 0.7333333333333333; 'f1-score': 0.5238095238095238; 'support': 15}; '1.0': {'precision': 0.84; 'recall': 0.5675675675675675; 'f1-score': 0.6774193548387097; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6237037037037036; 'recall': 0.6504504504504505; 'f1-score': 0.6006144393241168; 'support': 52}; 'weighted avg': {'precision': 0.7152136752136753; 'recall': 0.6153846153846154; 'f1-score': 0.6331088266572138; 'support': 52}}
10,3,DNF,4,469,52,58,[8; 9],14,2.166930,0.519231,8,[(NOT X1) AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X1 AND X3 < 1.250000] OR [X4 >= 211.500000 AND X5 >= 61.500000],{'0.0': {'precision': 0.15625; 'recall': 0.11278195488721804; 'f1-score': 0.13100436681222705; 'support': 133}; '1.0': {'precision': 0.6836461126005362; 'recall': 0.7589285714285714; 'f1-score': 0.7193229901269393; 'support': 336}; 'accuracy': 0.5756929637526652; 'macro avg': {'precision': 0.4199480563002681; 'recall': 0.4358552631578947; 'f1-score': 0.4251636784695832; 'support': 469}; 'weighted avg': {'precision': 0.5340860209675483; 'recall': 0.5756929637526652; 'f1-score': 0.5524863656048568; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.13333333333333333; 'f1-score': 0.1379310344827586; 'support': 15}; '1.0': {'precision': 0.6578947368421053; 'recall': 0.6756756756756757; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.40037593984962405; 'recall': 0.4045045045045045; 'f1-score': 0.40229885057471265; 'support': 52}; 'weighted avg': {'precision': 0.5093262001156739; 'recall': 0.5192307692307693; 'f1-score': 0.5141467727674625; 'support': 52}}
10,3,DNF,5,469,52,58,[8; 9],14,1.778857,0.673077,3,[X1] OR [X3 >= 1.250000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.47058823529411764; 'recall': 0.3007518796992481; 'f1-score': 0.36697247706422015; 'support': 133}; '1.0': {'precision': 0.7578125; 'recall': 0.8660714285714286; 'f1-score': 0.8083333333333333; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6142003676470589; 'recall': 0.5834116541353384; 'f1-score': 0.5876529051987768; 'support': 469}; 'weighted avg': {'precision': 0.6763608428446005; 'recall': 0.7057569296375267; 'f1-score': 0.683171299465973; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
10,3,DNF,6,469,52,58,[8; 9],14,1.838720,0.615385,6,[X1 AND X5 >= 61.500000] OR [X4 >= 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X9 < 0.895000],{'0.0': {'precision': 0.46368715083798884; 'recall': 0.6240601503759399; 'f1-score': 0.532051282051282; 'support': 133}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.7142857142857143; 'f1-score': 0.7667731629392972; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6456366788672703; 'recall': 0.6691729323308271; 'f1-score': 0.6494122224952896; 'support': 469}; 'weighted avg': {'precision': 0.7243909521933772; 'recall': 0.6886993603411514; 'f1-score': 0.7002102414934421; 'support': 469}},{'0.0': {'precision': 0.38095238095238093; 'recall': 0.5333333333333333; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.6486486486486487; 'f1-score': 0.7058823529411764; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5775729646697388; 'recall': 0.590990990990991; 'f1-score': 0.5751633986928104; 'support': 52}; 'weighted avg': {'precision': 0.6607585962424671; 'recall': 0.6153846153846154; 'f1-score': 0.6304675716440422; 'support': 52}}
10,3,DNF,7,469,52,58,[8; 9],14,1.758711,0.596154,7,[X1 AND X2 >= 1.650000 AND X6 < 59.500000] OR [X1 AND X9 >= 0.895000] OR [X4 >= 211.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.39490445859872614; 'recall': 0.46616541353383456; 'f1-score': 0.4275862068965517; 'support': 133}; '1.0': {'precision': 0.7724358974358975; 'recall': 0.7172619047619048; 'f1-score': 0.7438271604938271; 'support': 336}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5836701780173118; 'recall': 0.5917136591478697; 'f1-score': 0.5857066836951894; 'support': 469}; 'weighted avg': {'precision': 0.6653747431387892; 'recall': 0.6460554371002132; 'f1-score': 0.6541468900707192; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6756756756756757; 'f1-score': 0.7042253521126761; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5343137254901961; 'recall': 0.5378378378378379; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6193438914027148; 'recall': 0.5961538461538461; 'f1-score': 0.6059785285137398; 'support': 52}}
10,3,DNF,8,469,52,58,[8; 9],14,1.781749,0.711538,7,[X6 >= 59.500000] OR [X9 < 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.445859872611465; 'recall': 0.5263157894736842; 'f1-score': 0.48275862068965514; 'support': 133}; '1.0': {'precision': 0.7980769230769231; 'recall': 0.7410714285714286; 'f1-score': 0.7685185185185186; 'support': 336}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6219683978441941; 'recall': 0.6336936090225564; 'f1-score': 0.6256385696040869; 'support': 469}; 'weighted avg': {'precision': 0.6981944759300023; 'recall': 0.6801705756929638; 'f1-score': 0.6874821295819752; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
10,3,DNF,9,469,52,58,[8; 9],14,1.720686,0.538462,8,[X9 < 0.895000] OR [X2 < 1.650000 AND X4 >= 211.500000] OR [(NOT X1) AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.3271604938271605; 'recall': 0.39849624060150374; 'f1-score': 0.3593220338983051; 'support': 133}; '1.0': {'precision': 0.739413680781759; 'recall': 0.6755952380952381; 'f1-score': 0.7060653188180406; 'support': 336}; 'accuracy': 0.5970149253731343; 'macro avg': {'precision': 0.5332870873044597; 'recall': 0.537045739348371; 'f1-score': 0.5326936763581729; 'support': 469}; 'weighted avg': {'precision': 0.6225060606006041; 'recall': 0.5970149253731343; 'f1-score': 0.6077351335422947; 'support': 469}},{'0.0': {'precision': 0.30434782608695654; 'recall': 0.4666666666666667; 'f1-score': 0.3684210526315789; 'support': 15}; '1.0': {'precision': 0.7241379310344828; 'recall': 0.5675675675675675; 'f1-score': 0.6363636363636365; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5142428785607196; 'recall': 0.5171171171171172; 'f1-score': 0.5023923444976077; 'support': 52}; 'weighted avg': {'precision': 0.6030446315303887; 'recall': 0.5384615384615384; 'f1-score': 0.5590725064409277; 'support': 52}}
10,3,DNF,0,468,53,29,[16; 17],14,0.741385,0.679245,6,[X1 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X5 >= 61.500000] OR [X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.44; 'recall': 0.41353383458646614; 'f1-score': 0.4263565891472868; 'support': 133}; '1.0': {'precision': 0.7725947521865889; 'recall': 0.7910447761194029; 'f1-score': 0.7817109144542772; 'support': 335}; 'accuracy': 0.6837606837606838; 'macro avg': {'precision': 0.6062973760932945; 'recall': 0.6022893053529346; 'f1-score': 0.604033751800782; 'support': 468}; 'weighted avg': {'precision': 0.6780753033814257; 'recall': 0.6837606837606838; 'f1-score': 0.6807234673050685; 'support': 468}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8157894736842105; 'f1-score': 0.7848101265822786; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5863821138211383; 'recall': 0.5745614035087719; 'f1-score': 0.5775902484763245; 'support': 53}; 'weighted avg': {'precision': 0.6600322135296826; 'recall': 0.6792452830188679; 'f1-score': 0.6675158559562668; 'support': 53}}
10,3,DNF,1,469,52,29,[16; 17],14,0.891575,0.634615,7,[X2 >= 1.650000] OR [X3 < 1.250000 AND X4 >= 211.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X5 < 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.4024390243902439; 'recall': 0.4925373134328358; 'f1-score': 0.44295302013422816; 'support': 134}; '1.0': {'precision': 0.7770491803278688; 'recall': 0.7074626865671642; 'f1-score': 0.7406250000000001; 'support': 335}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5897441023590564; 'recall': 0.6; 'f1-score': 0.5917890100671142; 'support': 469}; 'weighted avg': {'precision': 0.6700177072028332; 'recall': 0.6460554371002132; 'f1-score': 0.6555758628954939; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.42857142857142855; 'f1-score': 0.3870967741935484; 'support': 14}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7105263157894737; 'f1-score': 0.7397260273972601; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5621848739495798; 'recall': 0.5695488721804511; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6587588881706529; 'recall': 0.6346153846153846; 'f1-score': 0.644787382303953; 'support': 52}}
