lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.322943,0.641509,3,[(NOT X1) OR X2 >= 1.650000 OR X9 < 0.895000],{'0.0': {'precision': 0.4342105263157895; 'recall': 0.49624060150375937; 'f1-score': 0.4631578947368421; 'support': 133}; '1.0': {'precision': 0.7879746835443038; 'recall': 0.7432835820895523; 'f1-score': 0.7649769585253455; 'support': 335}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6110926049300467; 'recall': 0.6197620917966558; 'f1-score': 0.6140674266310938; 'support': 468}; 'weighted avg': {'precision': 0.6874391431353457; 'recall': 0.6730769230769231; 'f1-score': 0.6792035921068179; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.7894736842105263; 'f1-score': 0.7594936708860759; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.532520325203252; 'recall': 0.5280701754385965; 'f1-score': 0.5278949835911861; 'support': 53}; 'weighted avg': {'precision': 0.6189599631845375; 'recall': 0.6415094339622641; 'f1-score': 0.6284000743040628; 'support': 53}}
10,2,CNF,7,469,52,14,[33; 34],14,0.374294,0.730769,9,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000] AND [X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.42452830188679247; 'recall': 0.3383458646616541; 'f1-score': 0.3765690376569037; 'support': 133}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.8184523809523809; 'f1-score': 0.7868383404864092; 'support': 336}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.591052029731275; 'recall': 0.5783991228070176; 'f1-score': 0.5817036890716565; 'support': 469}; 'weighted avg': {'precision': 0.6631294641714242; 'recall': 0.6823027718550106; 'f1-score': 0.6704933143108778; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
10,2,CNF,8,469,52,14,[33; 34],14,0.388116,0.711538,9,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.45121951219512196; 'recall': 0.2781954887218045; 'f1-score': 0.34418604651162793; 'support': 133}; '1.0': {'precision': 0.751937984496124; 'recall': 0.8660714285714286; 'f1-score': 0.8049792531120332; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.601578748345623; 'recall': 0.5721334586466166; 'f1-score': 0.5745826498118306; 'support': 469}; 'weighted avg': {'precision': 0.6666596117540489; 'recall': 0.6993603411513859; 'f1-score': 0.6743065527328138; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
10,2,CNF,9,469,52,14,[33; 34],14,0.337227,0.615385,8,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X5 < 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.20512820512820512; 'recall': 0.12030075187969924; 'f1-score': 0.15165876777251186; 'support': 133}; '1.0': {'precision': 0.7007672634271099; 'recall': 0.8154761904761905; 'f1-score': 0.7537826685006876; 'support': 336}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.45294773427765755; 'recall': 0.46788847117794485; 'f1-score': 0.45272071813659975; 'support': 469}; 'weighted avg': {'precision': 0.5602129036110026; 'recall': 0.6183368869936035; 'f1-score': 0.5830311145628467; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
10,2,CNF,0,468,53,7,[66; 67],14,0.375955,0.698113,8,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X5 >= 61.500000],{'0.0': {'precision': 0.43434343434343436; 'recall': 0.3233082706766917; 'f1-score': 0.37068965517241376; 'support': 133}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8328358208955224; 'f1-score': 0.7926136363636364; 'support': 335}; 'accuracy': 0.688034188034188; 'macro avg': {'precision': 0.5952204976595221; 'recall': 0.578072045786107; 'f1-score': 0.5816516457680251; 'support': 468}; 'weighted avg': {'precision': 0.664658888236124; 'recall': 0.688034188034188; 'f1-score': 0.6727078895721137; 'support': 468}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6486068111455108; 'recall': 0.6684210526315789; 'f1-score': 0.6535947712418301; 'support': 53}; 'weighted avg': {'precision': 0.7245166189613879; 'recall': 0.6981132075471698; 'f1-score': 0.7074855099272414; 'support': 53}}
10,2,CNF,1,469,52,7,[67; 67],14,0.412999,0.692308,9,[(NOT X1) OR X3 < 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.20689655172413793; 'recall': 0.04477611940298507; 'f1-score': 0.0736196319018405; 'support': 134}; '1.0': {'precision': 0.7090909090909091; 'recall': 0.9313432835820895; 'f1-score': 0.8051612903225805; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.4579937304075235; 'recall': 0.4880597014925373; 'f1-score': 0.43939046111221053; 'support': 469}; 'weighted avg': {'precision': 0.5656068069861173; 'recall': 0.6780383795309168; 'f1-score': 0.5961493879166548; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.36; 'recall': 0.47368421052631576; 'f1-score': 0.40909090909090906; 'support': 52}; 'weighted avg': {'precision': 0.5261538461538462; 'recall': 0.6923076923076923; 'f1-score': 0.5979020979020979; 'support': 52}}
10,2,CNF,2,469,52,7,[67; 67],14,0.287440,0.557692,9,[(NOT X1) OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.44813278008298757; 'recall': 0.8059701492537313; 'f1-score': 0.576; 'support': 134}; '1.0': {'precision': 0.8859649122807017; 'recall': 0.6029850746268657; 'f1-score': 0.7175843694493783; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.6670488461818447; 'recall': 0.7044776119402985; 'f1-score': 0.6467921847246891; 'support': 469}; 'weighted avg': {'precision': 0.760870017367069; 'recall': 0.6609808102345416; 'f1-score': 0.6771316924638416; 'support': 469}},{'0.0': {'precision': 0.30434782608695654; 'recall': 0.5; 'f1-score': 0.3783783783783784; 'support': 14}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5314842578710645; 'recall': 0.5394736842105263; 'f1-score': 0.5175473981444131; 'support': 52}; 'weighted avg': {'precision': 0.6363164571560375; 'recall': 0.5576923076923077; 'f1-score': 0.5817792534210444; 'support': 52}}
10,2,CNF,3,469,52,7,[67; 67],14,0.271294,0.730769,10,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.09022556390977443; 'f1-score': 0.15286624203821655; 'support': 133}; '1.0': {'precision': 0.7280898876404495; 'recall': 0.9642857142857143; 'f1-score': 0.8297055057618438; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6140449438202247; 'recall': 0.5272556390977443; 'f1-score': 0.49128587390003015; 'support': 469}; 'weighted avg': {'precision': 0.6634076806976354; 'recall': 0.7164179104477612; 'f1-score': 0.6377660130640987; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
10,2,CNF,4,469,52,7,[67; 67],14,0.250443,0.730769,8,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X1 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4074074074074074; 'recall': 0.08270676691729323; 'f1-score': 0.1375; 'support': 133}; '1.0': {'precision': 0.7239819004524887; 'recall': 0.9523809523809523; 'f1-score': 0.8226221079691518; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.565694653929948; 'recall': 0.5175438596491228; 'f1-score': 0.4800610539845759; 'support': 469}; 'weighted avg': {'precision': 0.6342070442158237; 'recall': 0.7057569296375267; 'f1-score': 0.6283337489928252; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
10,2,CNF,5,469,52,7,[67; 67],14,0.383295,0.634615,6,[X3 >= 1.250000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.26229508196721313; 'recall': 0.12030075187969924; 'f1-score': 0.16494845360824742; 'support': 133}; '1.0': {'precision': 0.7132352941176471; 'recall': 0.8660714285714286; 'f1-score': 0.7822580645161291; 'support': 336}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.4877651880424301; 'recall': 0.4931860902255639; 'f1-score': 0.47360325906218825; 'support': 469}; 'weighted avg': {'precision': 0.5853567264928972; 'recall': 0.6545842217484008; 'f1-score': 0.6072001151541925; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
10,2,CNF,6,469,52,7,[67; 67],14,0.351016,0.576923,10,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5192307692307693; 'recall': 0.40601503759398494; 'f1-score': 0.45569620253164556; 'support': 133}; '1.0': {'precision': 0.7835616438356164; 'recall': 0.8511904761904762; 'f1-score': 0.8159771754636235; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6513962065331929; 'recall': 0.6286027568922306; 'f1-score': 0.6358366889976346; 'support': 469}; 'weighted avg': {'precision': 0.7086021420820031; 'recall': 0.7249466950959488; 'f1-score': 0.7138079443336596; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
10,2,CNF,7,469,52,7,[67; 67],14,0.232375,0.692308,10,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4117647058823529; 'recall': 0.05263157894736842; 'f1-score': 0.09333333333333332; 'support': 133}; '1.0': {'precision': 0.7212389380530974; 'recall': 0.9702380952380952; 'f1-score': 0.8274111675126904; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.5665018219677251; 'recall': 0.5114348370927319; 'f1-score': 0.4603722504230119; 'support': 469}; 'weighted avg': {'precision': 0.633477588631543; 'recall': 0.7100213219616205; 'f1-score': 0.6192398414021265; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
10,2,CNF,8,469,52,7,[67; 67],14,0.303752,0.576923,7,[X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X6 < 59.500000],{'0.0': {'precision': 0.26229508196721313; 'recall': 0.12030075187969924; 'f1-score': 0.16494845360824742; 'support': 133}; '1.0': {'precision': 0.7132352941176471; 'recall': 0.8660714285714286; 'f1-score': 0.7822580645161291; 'support': 336}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.4877651880424301; 'recall': 0.4931860902255639; 'f1-score': 0.47360325906218825; 'support': 469}; 'weighted avg': {'precision': 0.5853567264928972; 'recall': 0.6545842217484008; 'f1-score': 0.6072001151541925; 'support': 469}},{'0.0': {'precision': 0.1111111111111111; 'recall': 0.06666666666666667; 'f1-score': 0.08333333333333334; 'support': 15}; '1.0': {'precision': 0.6744186046511628; 'recall': 0.7837837837837838; 'f1-score': 0.725; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3927648578811369; 'recall': 0.4252252252252252; 'f1-score': 0.4041666666666667; 'support': 52}; 'weighted avg': {'precision': 0.5119260584376863; 'recall': 0.5769230769230769; 'f1-score': 0.5399038461538461; 'support': 52}}
10,2,CNF,9,469,52,7,[67; 67],14,0.310180,0.673077,8,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.46107784431137727; 'recall': 0.5789473684210527; 'f1-score': 0.5133333333333334; 'support': 133}; '1.0': {'precision': 0.8145695364238411; 'recall': 0.7321428571428571; 'f1-score': 0.7711598746081505; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6378236903676092; 'recall': 0.6555451127819549; 'f1-score': 0.642246603970742; 'support': 469}; 'weighted avg': {'precision': 0.7143256237352319; 'recall': 0.6886993603411514; 'f1-score': 0.6980448852914114; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
10,2,CNF,0,468,53,3,[156; 156],14,0.932939,0.660377,9,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.45454545454545453; 'recall': 0.18796992481203006; 'f1-score': 0.26595744680851063; 'support': 133}; '1.0': {'precision': 0.738498789346247; 'recall': 0.9104477611940298; 'f1-score': 0.8155080213903743; 'support': 335}; 'accuracy': 0.7051282051282052; 'macro avg': {'precision': 0.5965221219458507; 'recall': 0.54920884300303; 'f1-score': 0.5407327340994424; 'support': 468}; 'weighted avg': {'precision': 0.6578026493280731; 'recall': 0.7051282051282052; 'f1-score': 0.6593323239130499; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5303030303030303; 'recall': 0.5210526315789473; 'f1-score': 0.5152439024390244; 'support': 53}; 'weighted avg': {'precision': 0.6157804459691253; 'recall': 0.660377358490566; 'f1-score': 0.6303497468936953; 'support': 53}}
10,2,CNF,1,469,52,3,[156; 157],14,0.963733,0.750000,11,[X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.48366013071895425; 'recall': 0.5522388059701493; 'f1-score': 0.5156794425087108; 'support': 134}; '1.0': {'precision': 0.810126582278481; 'recall': 0.764179104477612; 'f1-score': 0.7864823348694316; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6468933564987176; 'recall': 0.6582089552238806; 'f1-score': 0.6510808886890712; 'support': 469}; 'weighted avg': {'precision': 0.7168504532614732; 'recall': 0.7036247334754797; 'f1-score': 0.7091100799092256; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6428571428571429; 'f1-score': 0.5806451612903226; 'support': 14}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.7894736842105263; 'f1-score': 0.8219178082191781; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6932773109243697; 'recall': 0.7161654135338347; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7689075630252101; 'recall': 0.75; 'f1-score': 0.7569597878921785; 'support': 52}}
10,2,CNF,2,469,52,3,[156; 157],14,0.971235,0.692308,10,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4166666666666667; 'recall': 0.14925373134328357; 'f1-score': 0.21978021978021975; 'support': 134}; '1.0': {'precision': 0.7292161520190024; 'recall': 0.9164179104477612; 'f1-score': 0.8121693121693121; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.5729414093428346; 'recall': 0.5328358208955224; 'f1-score': 0.5159747659747659; 'support': 469}; 'weighted avg': {'precision': 0.6399162990611922; 'recall': 0.697228144989339; 'f1-score': 0.6429152857724285; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.36; 'recall': 0.47368421052631576; 'f1-score': 0.40909090909090906; 'support': 52}; 'weighted avg': {'precision': 0.5261538461538462; 'recall': 0.6923076923076923; 'f1-score': 0.5979020979020979; 'support': 52}}
10,2,CNF,3,469,52,3,[156; 157],14,0.948636,0.711538,11,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4411764705882353; 'recall': 0.11278195488721804; 'f1-score': 0.17964071856287425; 'support': 133}; '1.0': {'precision': 0.728735632183908; 'recall': 0.9434523809523809; 'f1-score': 0.8223086900129701; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.5849560513860717; 'recall': 0.5281171679197995; 'f1-score': 0.5009747042879222; 'support': 469}; 'weighted avg': {'precision': 0.6471890042687172; 'recall': 0.7078891257995735; 'f1-score': 0.6400595637808534; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,2,CNF,4,469,52,3,[156; 157],14,1.150099,0.692308,8,[X1 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4883720930232558; 'recall': 0.47368421052631576; 'f1-score': 0.4809160305343511; 'support': 133}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.8035714285714286; 'f1-score': 0.7988165680473371; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6412448700410396; 'recall': 0.6386278195488722; 'f1-score': 0.6398662992908442; 'support': 469}; 'weighted avg': {'precision': 0.7074136839741103; 'recall': 0.7100213219616205; 'f1-score': 0.7086656693496247; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
10,2,CNF,5,469,52,3,[156; 157],14,1.005121,0.730769,11,[(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5048543689320388; 'recall': 0.39097744360902253; 'f1-score': 0.4406779661016949; 'support': 133}; '1.0': {'precision': 0.7786885245901639; 'recall': 0.8482142857142857; 'f1-score': 0.811965811965812; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6417714467611013; 'recall': 0.6195958646616542; 'f1-score': 0.6263218890337534; 'support': 469}; 'weighted avg': {'precision': 0.7010340625378598; 'recall': 0.7185501066098081; 'f1-score': 0.7066752288103161; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
10,2,CNF,6,469,52,3,[156; 157],14,0.830237,0.576923,9,[(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X5 < 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.49056603773584906; 'recall': 0.39097744360902253; 'f1-score': 0.4351464435146443; 'support': 133}; '1.0': {'precision': 0.7768595041322314; 'recall': 0.8392857142857143; 'f1-score': 0.8068669527896996; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6337127709340402; 'recall': 0.6151315789473684; 'f1-score': 0.6210066981521719; 'support': 469}; 'weighted avg': {'precision': 0.6956718047063916; 'recall': 0.7121535181236673; 'f1-score': 0.701453674040057; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
