lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],262,1015.257374,0.779939,3,[X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.7938669094520775; 'recall': 0.9580482445188033; 'f1-score': 0.8682644216624799; 'support': 20023}; '1': {'precision': 0.6199095022624435; 'recall': 0.21571406077783026; 'f1-score': 0.32005606821632987; 'support': 6351}; 'accuracy': 0.7792902100553576; 'macro avg': {'precision': 0.7068882058572605; 'recall': 0.5868811526483168; 'f1-score': 0.5941602449394049; 'support': 26374}; 'weighted avg': {'precision': 0.7519770371133588; 'recall': 0.7792902100553576; 'f1-score': 0.736252923492445; 'support': 26374}},{'0': {'precision': 0.7974397590361446; 'recall': 0.9519101123595506; 'f1-score': 0.8678549477566073; 'support': 2225}; '1': {'precision': 0.610909090909091; 'recall': 0.23796033994334279; 'f1-score': 0.3425076452599388; 'support': 706}; 'accuracy': 0.7799385875127943; 'macro avg': {'precision': 0.7041744249726178; 'recall': 0.5949352261514467; 'f1-score': 0.605181296508273; 'support': 2931}; 'weighted avg': {'precision': 0.7525094786889254; 'recall': 0.7799385875127943; 'f1-score': 0.7413127452446155; 'support': 2931}}
5,1,DNF,1,26374,2931,1,[26374; 26374],262,1008.835930,0.778915,29,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.7769975031210986; 'recall': 0.9946561454327524; 'f1-score': 0.8724564669806155; 'support': 20023}; '1': {'precision': 0.8557951482479784; 'recall': 0.09998425444811841; 'f1-score': 0.17904976737628647; 'support': 6351}; 'accuracy': 0.7792143777963145; 'macro avg': {'precision': 0.8163963256845386; 'recall': 0.5473201999404353; 'f1-score': 0.525753117178451; 'support': 26374}; 'weighted avg': {'precision': 0.7959723967360532; 'recall': 0.7792143777963145; 'f1-score': 0.7054804319011019; 'support': 26374}},{'0': {'precision': 0.7763757448300035; 'recall': 0.9955056179775281; 'f1-score': 0.8723907050019694; 'support': 2225}; '1': {'precision': 0.8717948717948718; 'recall': 0.09631728045325778; 'f1-score': 0.17346938775510204; 'support': 706}; 'accuracy': 0.7789150460593655; 'macro avg': {'precision': 0.8240853083124376; 'recall': 0.5459114492153929; 'f1-score': 0.5229300463785357; 'support': 2931}; 'weighted avg': {'precision': 0.7993596764701252; 'recall': 0.7789150460593655; 'f1-score': 0.7040391355798307; 'support': 2931}}
5,1,DNF,2,26374,2931,1,[26374; 26374],262,1011.305154,0.773797,30,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 < 259873.000000 AND X3 != 14 AND X4 >= 13.000000 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 11 AND X13 != 12],{'0': {'precision': 0.7767160686427457; 'recall': 0.9946062028667033; 'f1-score': 0.8722598164816153; 'support': 20023}; '1': {'precision': 0.8528610354223434; 'recall': 0.09856715477877499; 'f1-score': 0.17671136203246293; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.8147885520325445; 'recall': 0.5465866788227391; 'f1-score': 0.5244855892570391; 'support': 26374}; 'weighted avg': {'precision': 0.7950521831501098; 'recall': 0.7788352165010995; 'f1-score': 0.7047680354015149; 'support': 26374}},{'0': {'precision': 0.7738429172510519; 'recall': 0.9919101123595505; 'f1-score': 0.8694110695292495; 'support': 2225}; '1': {'precision': 0.7721518987341772; 'recall': 0.08640226628895184; 'f1-score': 0.1554140127388535; 'support': 706}; 'accuracy': 0.7737973387922211; 'macro avg': {'precision': 0.7729974079926145; 'recall': 0.5391561893242511; 'f1-score': 0.5124125411340515; 'support': 2931}; 'weighted avg': {'precision': 0.773435595834159; 'recall': 0.7737973387922211; 'f1-score': 0.6974281551334734; 'support': 2931}}
5,1,DNF,3,26374,2931,1,[26374; 26374],262,1010.096038,0.773456,41,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X1 != 7 AND X2 < 219632.000000 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 12 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 11 AND X13 != 14 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 35],{'0': {'precision': 0.7711067239577285; 'recall': 0.9948559156969485; 'f1-score': 0.8688066992323796; 'support': 20023}; '1': {'precision': 0.8096118299445472; 'recall': 0.06896551724137931; 'f1-score': 0.12710388856645385; 'support': 6351}; 'accuracy': 0.7718965647986653; 'macro avg': {'precision': 0.7903592769511378; 'recall': 0.5319107164691639; 'f1-score': 0.49795529389941673; 'support': 26374}; 'weighted avg': {'precision': 0.7803789590423681; 'recall': 0.7718965647986653; 'f1-score': 0.6902007027760478; 'support': 26374}},{'0': {'precision': 0.7718564959944271; 'recall': 0.9959550561797753; 'f1-score': 0.869701726844584; 'support': 2225}; '1': {'precision': 0.85; 'recall': 0.07223796033994334; 'f1-score': 0.13315926892950392; 'support': 706}; 'accuracy': 0.7734561583077448; 'macro avg': {'precision': 0.8109282479972135; 'recall': 0.5340965082598593; 'f1-score': 0.501430497887044; 'support': 2931}; 'weighted avg': {'precision': 0.7906791892144661; 'recall': 0.7734561583077448; 'f1-score': 0.692288224528635; 'support': 2931}}
5,1,DNF,4,26374,2931,1,[26374; 26374],262,1008.482778,0.792562,49,[X0 >= 30.000000 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 2 AND X6 != 7 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 16 AND X13 != 18 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 37 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8376235776907294; 'recall': 0.8970683713729212; 'f1-score': 0.8663274410977405; 'support': 20023}; '1': {'precision': 0.581947261663286; 'recall': 0.45173988348291605; 'f1-score': 0.5086428508110982; 'support': 6351}; 'accuracy': 0.7898308940623341; 'macro avg': {'precision': 0.7097854196770077; 'recall': 0.6744041274279187; 'f1-score': 0.6874851459544193; 'support': 26374}; 'weighted avg': {'precision': 0.7760553558400319; 'recall': 0.7898308940623341; 'f1-score': 0.7801950822249694; 'support': 26374}},{'0': {'precision': 0.8353380340107839; 'recall': 0.9051685393258427; 'f1-score': 0.8688524590163935; 'support': 2225}; '1': {'precision': 0.5942307692307692; 'recall': 0.4376770538243626; 'f1-score': 0.5040783034257748; 'support': 706}; 'accuracy': 0.7925622654384169; 'macro avg': {'precision': 0.7147844016207765; 'recall': 0.6714227965751027; 'f1-score': 0.6864653812210841; 'support': 2931}; 'weighted avg': {'precision': 0.7772617020644549; 'recall': 0.7925622654384169; 'f1-score': 0.7809880598874352; 'support': 2931}}
5,1,DNF,5,26375,2930,1,[26375; 26375],262,1008.334530,0.791809,41,[X0 >= 41.000000 AND X1 != 0 AND X1 != 2 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 29 AND X13 != 32 AND X13 != 34 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8023415691012874; 'recall': 0.9617439944064327; 'f1-score': 0.8748409958204615; 'support': 20023}; '1': {'precision': 0.6773378264532435; 'recall': 0.2531486146095718; 'f1-score': 0.36855374742149893; 'support': 6352}; 'accuracy': 0.791090047393365; 'macro avg': {'precision': 0.7398396977772654; 'recall': 0.6074463045080022; 'f1-score': 0.6216973716209802; 'support': 26375}; 'weighted avg': {'precision': 0.7722364023410836; 'recall': 0.791090047393365; 'f1-score': 0.7529097502534393; 'support': 26375}},{'0': {'precision': 0.8032294404806609; 'recall': 0.9613483146067415; 'f1-score': 0.8752045826513911; 'support': 2225}; '1': {'precision': 0.6779026217228464; 'recall': 0.25673758865248225; 'f1-score': 0.3724279835390946; 'support': 705}; 'accuracy': 0.7918088737201365; 'macro avg': {'precision': 0.7405660311017537; 'recall': 0.6090429516296119; 'f1-score': 0.6238162830952428; 'support': 2930}; 'weighted avg': {'precision': 0.773074011393883; 'recall': 0.7918088737201365; 'f1-score': 0.7542293258683982; 'support': 2930}}
5,1,DNF,6,26375,2930,1,[26375; 26375],262,1009.267793,0.772696,36,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 19 AND X13 != 33],{'0': {'precision': 0.7686682063125481; 'recall': 0.9973530439994007; 'f1-score': 0.8682042475490729; 'support': 20023}; '1': {'precision': 0.8658227848101265; 'recall': 0.05384130982367758; 'f1-score': 0.10137839039573143; 'support': 6352}; 'accuracy': 0.7701232227488152; 'macro avg': {'precision': 0.8172454955613373; 'recall': 0.5255971769115392; 'f1-score': 0.48479131897240213; 'support': 26375}; 'weighted avg': {'precision': 0.7920663440420881; 'recall': 0.7701232227488152; 'f1-score': 0.683526414577015; 'support': 26375}},{'0': {'precision': 0.7709419534237052; 'recall': 0.9968539325842697; 'f1-score': 0.8694629557036455; 'support': 2225}; '1': {'precision': 0.8679245283018868; 'recall': 0.06524822695035461; 'f1-score': 0.12137203166226912; 'support': 705}; 'accuracy': 0.7726962457337884; 'macro avg': {'precision': 0.819433240862796; 'recall': 0.5310510797673121; 'f1-score': 0.4954174936829573; 'support': 2930}; 'weighted avg': {'precision': 0.7942773511333018; 'recall': 0.7726962457337884; 'f1-score': 0.6894615558916419; 'support': 2930}}
5,1,DNF,7,26375,2930,1,[26375; 26375],262,1010.795186,0.776792,33,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X3 != 14 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 2 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.7757840536745202; 'recall': 0.9932577535833791; 'f1-score': 0.871153551326135; 'support': 20023}; '1': {'precision': 0.8173207036535859; 'recall': 0.095088161209068; 'f1-score': 0.17035679029756026; 'support': 6352}; 'accuracy': 0.7769478672985782; 'macro avg': {'precision': 0.796552378664053; 'recall': 0.5441729573962235; 'f1-score': 0.5207551708118476; 'support': 26375}; 'weighted avg': {'precision': 0.7857874963538386; 'recall': 0.7769478672985782; 'f1-score': 0.702377777826476; 'support': 26375}},{'0': {'precision': 0.7764871524111229; 'recall': 0.9914606741573033; 'f1-score': 0.8709040663245164; 'support': 2225}; '1': {'precision': 0.7865168539325843; 'recall': 0.09929078014184398; 'f1-score': 0.17632241813602018; 'support': 705}; 'accuracy': 0.7767918088737201; 'macro avg': {'precision': 0.7815020031718536; 'recall': 0.5453757271495736; 'f1-score': 0.5236132422302683; 'support': 2930}; 'weighted avg': {'precision': 0.7789004423676519; 'recall': 0.7767918088737201; 'f1-score': 0.7037777653098782; 'support': 2930}}
5,1,DNF,8,26375,2930,1,[26375; 26375],262,1009.195267,0.784300,35,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X3 != 7 AND X3 != 8 AND X4 >= 11.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 20 AND X13 != 22 AND X13 != 41],{'0': {'precision': 0.7864754585429624; 'recall': 0.9914602477027566; 'f1-score': 0.8771511255439945; 'support': 20024}; '1': {'precision': 0.848939929328622; 'recall': 0.15131475358211305; 'f1-score': 0.2568488574101296; 'support': 6351}; 'accuracy': 0.7891563981042654; 'macro avg': {'precision': 0.8177076939357921; 'recall': 0.5713875006424348; 'f1-score': 0.566999991477062; 'support': 26375}; 'weighted avg': {'precision': 0.8015166662760326; 'recall': 0.7891563981042654; 'f1-score': 0.7277846912343007; 'support': 26375}},{'0': {'precision': 0.7844889206576126; 'recall': 0.9869604316546763; 'f1-score': 0.8741537236160893; 'support': 2224}; '1': {'precision': 0.7803030303030303; 'recall': 0.14589235127478753; 'f1-score': 0.2458233890214797; 'support': 706}; 'accuracy': 0.7843003412969284; 'macro avg': {'precision': 0.7823959754803214; 'recall': 0.566426391464732; 'f1-score': 0.5599885563187845; 'support': 2930}; 'weighted avg': {'precision': 0.7834803068042558; 'recall': 0.7843003412969284; 'f1-score': 0.7227539911165008; 'support': 2930}}
5,1,DNF,9,26375,2930,1,[26375; 26375],262,1008.790726,0.782935,47,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 9 AND X13 != 10 AND X13 != 19 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.77933868127568; 'recall': 0.99460647223332; 'f1-score': 0.8739112310493867; 'support': 20024}; '1': {'precision': 0.8682926829268293; 'recall': 0.11210832939694536; 'f1-score': 0.19857760423929716; 'support': 6351}; 'accuracy': 0.7821042654028436; 'macro avg': {'precision': 0.8238156821012546; 'recall': 0.5533574008151326; 'f1-score': 0.5362444176443419; 'support': 26375}; 'weighted avg': {'precision': 0.8007584676069197; 'recall': 0.7821042654028436; 'f1-score': 0.711293454220159; 'support': 26375}},{'0': {'precision': 0.7795774647887324; 'recall': 0.9955035971223022; 'f1-score': 0.8744075829383886; 'support': 2224}; '1': {'precision': 0.8888888888888888; 'recall': 0.11331444759206799; 'f1-score': 0.20100502512562815; 'support': 706}; 'accuracy': 0.7829351535836178; 'macro avg': {'precision': 0.8342331768388106; 'recall': 0.5544090223571851; 'f1-score': 0.5377063040320084; 'support': 2930}; 'weighted avg': {'precision': 0.8059166680019442; 'recall': 0.7829351535836178; 'f1-score': 0.7121474444346996; 'support': 2930}}
5,2,CNF,0,26374,2931,1,[26374; 26374],262,1018.718445,0.710338,36,[X1 == 1 OR X1 == 5 OR X1 == 6 OR X2 >= 329054.000000 OR X3 == 7 OR X3 == 10 OR X5 == 6 OR X6 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 12 OR X13 == 14 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 33 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X6 == 3 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 25 OR X13 == 30],{'0': {'precision': 0.7956225400787175; 'recall': 0.8278479748289467; 'f1-score': 0.8114154245294563; 'support': 20023}; '1': {'precision': 0.37779783393501803; 'recall': 0.3295544008817509; 'f1-score': 0.35203094777562866; 'support': 6351}; 'accuracy': 0.7078562220368545; 'macro avg': {'precision': 0.5867101870068677; 'recall': 0.5787011878553487; 'f1-score': 0.5817231861525425; 'support': 26374}; 'weighted avg': {'precision': 0.6950081202440836; 'recall': 0.7078562220368545; 'f1-score': 0.7007931900612846; 'support': 26374}},{'0': {'precision': 0.7970639032815199; 'recall': 0.8296629213483147; 'f1-score': 0.8130367760405198; 'support': 2225}; '1': {'precision': 0.383739837398374; 'recall': 0.3342776203966006; 'f1-score': 0.35730507191521577; 'support': 706}; 'accuracy': 0.7103377686796315; 'macro avg': {'precision': 0.590401870339947; 'recall': 0.5819702708724577; 'f1-score': 0.5851709239778677; 'support': 2931}; 'weighted avg': {'precision': 0.697505121120653; 'recall': 0.7103377686796315; 'f1-score': 0.7032631209356189; 'support': 2931}}
5,2,CNF,1,26374,2931,1,[26374; 26374],262,1017.189656,0.676902,36,[X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 7 OR X13 == 9 OR X13 == 12 OR X13 == 17 OR X13 == 20 OR X13 == 31 OR X13 == 32 OR X13 == 36] AND [X1 == 2 OR X1 == 5 OR X3 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X6 == 3 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 17 OR X13 == 30 OR X13 == 31 OR X13 == 32],{'0': {'precision': 0.8204503626718631; 'recall': 0.7569794736053539; 'f1-score': 0.7874379821804296; 'support': 20023}; '1': {'precision': 0.3840506329113924; 'recall': 0.47772004408754526; 'f1-score': 0.4257946810750123; 'support': 6351}; 'accuracy': 0.6897323121255782; 'macro avg': {'precision': 0.6022504977916278; 'recall': 0.6173497588464496; 'f1-score': 0.6066163316277209; 'support': 26374}; 'weighted avg': {'precision': 0.7153629779858561; 'recall': 0.6897323121255782; 'f1-score': 0.7003523446085593; 'support': 26374}},{'0': {'precision': 0.8123167155425219; 'recall': 0.7469662921348315; 'f1-score': 0.7782720674315148; 'support': 2225}; '1': {'precision': 0.3638418079096045; 'recall': 0.45609065155807366; 'f1-score': 0.404776869893149; 'support': 706}; 'accuracy': 0.6769020812009553; 'macro avg': {'precision': 0.5880792617260633; 'recall': 0.6015284718464525; 'f1-score': 0.5915244686623319; 'support': 2931}; 'weighted avg': {'precision': 0.7042910298417919; 'recall': 0.6769020812009553; 'f1-score': 0.688307001084846; 'support': 2931}}
5,2,CNF,2,26374,2931,1,[26374; 26374],262,1017.429748,0.602866,38,[X1 == 5 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 6 OR X6 == 10 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 24 OR X13 == 34 OR X13 == 38] AND [X1 == 0 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 4 OR X6 == 6 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 10 OR X13 == 18 OR X13 == 24 OR X13 == 30 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.772427293064877; 'recall': 0.6897567797033411; 'f1-score': 0.728754979816901; 'support': 20023}; '1': {'precision': 0.26866023075111845; 'recall': 0.3593134939379625; 'f1-score': 0.3074435836982149; 'support': 6351}; 'accuracy': 0.6101842723894745; 'macro avg': {'precision': 0.5205437619079978; 'recall': 0.5245351368206519; 'f1-score': 0.5180992817575579; 'support': 26374}; 'weighted avg': {'precision': 0.6511174950534004; 'recall': 0.6101842723894745; 'f1-score': 0.6273009464222784; 'support': 26374}},{'0': {'precision': 0.7630143777887952; 'recall': 0.6916853932584269; 'f1-score': 0.7256011315417256; 'support': 2225}; '1': {'precision': 0.24945295404814005; 'recall': 0.32294617563739375; 'f1-score': 0.2814814814814815; 'support': 706}; 'accuracy': 0.6028659160696008; 'macro avg': {'precision': 0.5062336659184676; 'recall': 0.5073157844479104; 'f1-score': 0.5035413065116036; 'support': 2931}; 'weighted avg': {'precision': 0.6393110802245159; 'recall': 0.6028659160696008; 'f1-score': 0.6186245116363922; 'support': 2931}}
5,2,CNF,3,26374,2931,1,[26374; 26374],262,1017.833687,0.707267,38,[X0 >= 50.000000 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 5 OR X6 == 14 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 7 OR X13 == 9 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 38] AND [X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 9 OR X13 == 20 OR X13 == 22 OR X13 == 29 OR X13 == 30 OR X13 == 38],{'0': {'precision': 0.7944577161968467; 'recall': 0.830444988263497; 'f1-score': 0.8120528410617049; 'support': 20023}; '1': {'precision': 0.37637766348273327; 'recall': 0.32262635805384976; 'f1-score': 0.34743535396354386; 'support': 6351}; 'accuracy': 0.7081595510730264; 'macro avg': {'precision': 0.58541768983979; 'recall': 0.5765356731586734; 'f1-score': 0.5797440975126245; 'support': 26374}; 'weighted avg': {'precision': 0.6937818075448663; 'recall': 0.7081595510730264; 'f1-score': 0.7001704697657157; 'support': 26374}},{'0': {'precision': 0.7947391116860716; 'recall': 0.828314606741573; 'f1-score': 0.8111795774647887; 'support': 2225}; '1': {'precision': 0.3758169934640523; 'recall': 0.32577903682719545; 'f1-score': 0.3490136570561457; 'support': 706}; 'accuracy': 0.7072671443193449; 'macro avg': {'precision': 0.5852780525750619; 'recall': 0.5770468217843843; 'f1-score': 0.5800966172604672; 'support': 2931}; 'weighted avg': {'precision': 0.6938319075015797; 'recall': 0.7072671443193448; 'f1-score': 0.6998560906655729; 'support': 2931}}
5,2,CNF,4,26374,2931,1,[26374; 26374],262,1017.922118,0.638349,38,[X0 >= 58.000000 OR X2 < 65716.000000 OR X3 == 9 OR X3 == 10 OR X5 == 6 OR X6 == 6 OR X6 == 10 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 32 OR X13 == 36 OR X13 == 38] AND [X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 9 OR X5 == 6 OR X6 == 1 OR X6 == 6 OR X7 == 5 OR X8 == 0 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 8 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 34 OR X13 == 36],{'0': {'precision': 0.7987856299544611; 'recall': 0.7095839784248115; 'f1-score': 0.7515472097328748; 'support': 20023}; '1': {'precision': 0.32281355537440315; 'recall': 0.43646669815777045; 'f1-score': 0.3711340206185567; 'support': 6351}; 'accuracy': 0.6438158792750436; 'macro avg': {'precision': 0.5607995926644321; 'recall': 0.573025338291291; 'f1-score': 0.5613406151757158; 'support': 26374}; 'weighted avg': {'precision': 0.6841690133753321; 'recall': 0.6438158792750436; 'f1-score': 0.6599416829237054; 'support': 26374}},{'0': {'precision': 0.7934508816120907; 'recall': 0.7078651685393258; 'f1-score': 0.7482185273159144; 'support': 2225}; '1': {'precision': 0.3128964059196617; 'recall': 0.4192634560906516; 'f1-score': 0.35835351089588374; 'support': 706}; 'accuracy': 0.6383486864551348; 'macro avg': {'precision': 0.5531736437658762; 'recall': 0.5635643123149887; 'f1-score': 0.553286019105899; 'support': 2931}; 'weighted avg': {'precision': 0.6776980805752927; 'recall': 0.6383486864551348; 'f1-score': 0.6543104066770398; 'support': 2931}}
