lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,1,[26373; 26373],262,1013.612194,0.783009,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34],{'0': {'precision': 0.8035912783240701; 'recall': 0.9387204714578236; 'f1-score': 0.8659157395250271; 'support': 20023}; '1': {'precision': 0.5886691250419042; 'recall': 0.27653543307086614; 'f1-score': 0.3762991535411979; 'support': 6350}; 'accuracy': 0.7792818412770637; 'macro avg': {'precision': 0.6961302016829871; 'recall': 0.6076279522643449; 'f1-score': 0.6211074465331126; 'support': 26373}; 'weighted avg': {'precision': 0.751843063356423; 'recall': 0.7792818412770637; 'f1-score': 0.7480275462592887; 'support': 26373}},{'0': {'precision': 0.802206162038798; 'recall': 0.9478651685393259; 'f1-score': 0.8689740420271942; 'support': 2225}; '1': {'precision': 0.6158940397350994; 'recall': 0.26345609065155806; 'f1-score': 0.369047619047619; 'support': 706}; 'accuracy': 0.7830092118730808; 'macro avg': {'precision': 0.7090501008869488; 'recall': 0.605660629595442; 'f1-score': 0.6190108305374066; 'support': 2931}; 'weighted avg': {'precision': 0.7573285235719228; 'recall': 0.7830092118730808; 'f1-score': 0.7485550537557577; 'support': 2931}}
10,1,DNF,8,26374,2930,1,[26374; 26374],262,1008.330957,0.783276,50,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 2 AND X1 != 5 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 13 AND X3 != 15 AND X6 != 5 AND X6 != 9 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 12 AND X13 != 13 AND X13 != 15 AND X13 != 17 AND X13 != 18 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8303701271285828; 'recall': 0.8839892129444666; 'f1-score': 0.8563411625263055; 'support': 20024}; '1': {'precision': 0.54063674115088; 'recall': 0.4305511811023622; 'f1-score': 0.4793547821513106; 'support': 6350}; 'accuracy': 0.7748161067718208; 'macro avg': {'precision': 0.6855034341397315; 'recall': 0.6572701970234144; 'f1-score': 0.6678479723388081; 'support': 26374}; 'weighted avg': {'precision': 0.7606117665856841; 'recall': 0.7748161067718208; 'f1-score': 0.7655751234203216; 'support': 26374}},{'0': {'precision': 0.8365099534095722; 'recall': 0.8880395683453237; 'f1-score': 0.8615049073064341; 'support': 2224}; '1': {'precision': 0.562390158172232; 'recall': 0.45325779036827196; 'f1-score': 0.5019607843137256; 'support': 706}; 'accuracy': 0.7832764505119454; 'macro avg': {'precision': 0.6994500557909021; 'recall': 0.6706486793567978; 'f1-score': 0.6817328458100799; 'support': 2930}; 'weighted avg': {'precision': 0.7704592450691075; 'recall': 0.7832764505119454; 'f1-score': 0.7748707261348122; 'support': 2930}}
10,1,DNF,9,26374,2930,1,[26374; 26374],262,1008.403094,0.780205,47,[X0 >= 30.000000 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 9 AND X13 != 10 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7797427652733119; 'recall': 0.9930583300039952; 'f1-score': 0.8735667530641831; 'support': 20024}; '1': {'precision': 0.8405963302752294; 'recall': 0.11543307086614173; 'f1-score': 0.20299086125726945; 'support': 6350}; 'accuracy': 0.7817547584742549; 'macro avg': {'precision': 0.8101695477742706; 'recall': 0.5542457004350685; 'f1-score': 0.5382788071607263; 'support': 26374}; 'weighted avg': {'precision': 0.7943943212664178; 'recall': 0.7817547584742549; 'f1-score': 0.7121139240290005; 'support': 26374}},{'0': {'precision': 0.778954802259887; 'recall': 0.9919064748201439; 'f1-score': 0.8726265822784811; 'support': 2224}; '1': {'precision': 0.8163265306122449; 'recall': 0.11331444759206799; 'f1-score': 0.19900497512437812; 'support': 706}; 'accuracy': 0.7802047781569966; 'macro avg': {'precision': 0.797640666436066; 'recall': 0.552610461206106; 'f1-score': 0.5358157787014296; 'support': 2930}; 'weighted avg': {'precision': 0.7879597306615131; 'recall': 0.7802047781569966; 'f1-score': 0.7103136626024412; 'support': 2930}}
10,2,CNF,0,26373,2931,1,[26373; 26373],262,1017.174882,0.758444,33,[X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 4 OR X6 == 6 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 15 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 31] AND [X1 == 5 OR X3 == 1 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 15 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 31],{'0': {'precision': 0.8179345186048771; 'recall': 0.8409329271337961; 'f1-score': 0.8292742988007584; 'support': 20023}; '1': {'precision': 0.4496284776222568; 'recall': 0.40976377952755905; 'f1-score': 0.42877152508857214; 'support': 6350}; 'accuracy': 0.7371175065407803; 'macro avg': {'precision': 0.633781498113567; 'recall': 0.6253483533306776; 'f1-score': 0.6290229119446653; 'support': 26373}; 'weighted avg': {'precision': 0.7292550600586504; 'recall': 0.7371175065407803; 'f1-score': 0.7328426219694392; 'support': 26373}},{'0': {'precision': 0.8253968253968254; 'recall': 0.8647191011235955; 'f1-score': 0.8446005267778752; 'support': 2225}; '1': {'precision': 0.49833333333333335; 'recall': 0.4235127478753541; 'f1-score': 0.4578866768759571; 'support': 706}; 'accuracy': 0.7584442169907881; 'macro avg': {'precision': 0.6618650793650793; 'recall': 0.6441159244994747; 'f1-score': 0.6512436018269161; 'support': 2931}; 'weighted avg': {'precision': 0.7466159228390549; 'recall': 0.7584442169907881; 'f1-score': 0.751451438401637; 'support': 2931}}
10,2,CNF,1,26373,2931,1,[26373; 26373],262,1017.271198,0.678608,35,[X1 == 6 OR X1 == 7 OR X3 == 5 OR X3 == 12 OR X5 == 5 OR X6 == 3 OR X6 == 7 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 5 OR X13 == 15 OR X13 == 17 OR X13 == 18 OR X13 == 35 OR X13 == 36] AND [X1 == 2 OR X3 == 2 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 12 OR X13 == 15 OR X13 == 18 OR X13 == 20 OR X13 == 23 OR X13 == 35],{'0': {'precision': 0.7881887335526315; 'recall': 0.7658692503620836; 'f1-score': 0.7768687150130449; 'support': 20023}; '1': {'precision': 0.32224953014312563; 'recall': 0.3510236220472441; 'f1-score': 0.33602170799728653; 'support': 6350}; 'accuracy': 0.6659841504569067; 'macro avg': {'precision': 0.5552191318478785; 'recall': 0.5584464362046638; 'f1-score': 0.5564452115051657; 'support': 26373}; 'weighted avg': {'precision': 0.6760014988182304; 'recall': 0.6659841504569067; 'f1-score': 0.6707230928028275; 'support': 26373}},{'0': {'precision': 0.7979563399907106; 'recall': 0.7721348314606742; 'f1-score': 0.7848332571950662; 'support': 2225}; '1': {'precision': 0.34832904884318766; 'recall': 0.3838526912181303; 'f1-score': 0.3652291105121294; 'support': 706}; 'accuracy': 0.6786079836233367; 'macro avg': {'precision': 0.5731426944169491; 'recall': 0.5779937613394023; 'f1-score': 0.5750311838535979; 'support': 2931}; 'weighted avg': {'precision': 0.6896530757293148; 'recall': 0.6786079836233367; 'f1-score': 0.6837617704812643; 'support': 2931}}
10,2,CNF,2,26373,2931,1,[26373; 26373],262,1017.508130,0.643808,42,[X0 >= 50.000000 OR X3 == 1 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X12 < 40.000000 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 36 OR X13 == 41] AND [X0 >= 58.000000 OR X2 < 106648.000000 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 12 OR X13 == 15 OR X13 == 18 OR X13 == 22 OR X13 == 23 OR X13 == 30 OR X13 == 31 OR X13 == 34],{'0': {'precision': 0.8134878819810326; 'recall': 0.6940018978175099; 'f1-score': 0.7490095674437407; 'support': 20023}; '1': {'precision': 0.3405446130664084; 'recall': 0.49826771653543306; 'f1-score': 0.4045777124224794; 'support': 6350}; 'accuracy': 0.6468736965836271; 'macro avg': {'precision': 0.5770162475237205; 'recall': 0.5961348071764715; 'f1-score': 0.5767936399331101; 'support': 26373}; 'weighted avg': {'precision': 0.6996142325058927; 'recall': 0.6468736965836271; 'f1-score': 0.6660784530697593; 'support': 26373}},{'0': {'precision': 0.8119387216059165; 'recall': 0.6907865168539326; 'f1-score': 0.7464788732394365; 'support': 2225}; '1': {'precision': 0.3371868978805395; 'recall': 0.49575070821529743; 'f1-score': 0.4013761467889908; 'support': 706}; 'accuracy': 0.6438075742067554; 'macro avg': {'precision': 0.574562809743228; 'recall': 0.5932686125346149; 'f1-score': 0.5739275100142136; 'support': 2931}; 'weighted avg': {'precision': 0.6975836252053309; 'recall': 0.6438075742067554; 'f1-score': 0.6633527985638942; 'support': 2931}}
10,2,CNF,3,26373,2931,1,[26373; 26373],262,1016.983311,0.761856,36,[X1 == 5 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 15 OR X13 == 23 OR X13 == 25 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X7 == 2 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 14 OR X13 == 15 OR X13 == 23 OR X13 == 25 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8160784681809649; 'recall': 0.8684512810268191; 'f1-score': 0.8414507270571725; 'support': 20023}; '1': {'precision': 0.4799605133267522; 'recall': 0.3828346456692913; 'f1-score': 0.42593079281646956; 'support': 6350}; 'accuracy': 0.7515261820801578; 'macro avg': {'precision': 0.6480194907538586; 'recall': 0.6256429633480552; 'f1-score': 0.633690759936821; 'support': 26373}; 'weighted avg': {'precision': 0.7351491460210191; 'recall': 0.7515261820801578; 'f1-score': 0.7414032700963238; 'support': 26373}},{'0': {'precision': 0.8212031973075306; 'recall': 0.8773033707865169; 'f1-score': 0.8483268144285094; 'support': 2225}; '1': {'precision': 0.5072202166064982; 'recall': 0.3980169971671388; 'f1-score': 0.446031746031746; 'support': 706}; 'accuracy': 0.761856021835551; 'macro avg': {'precision': 0.6642117069570144; 'recall': 0.6376601839768279; 'f1-score': 0.6471792802301277; 'support': 2931}; 'weighted avg': {'precision': 0.7455730422836722; 'recall': 0.761856021835551; 'f1-score': 0.751424624633861; 'support': 2931}}
10,2,CNF,4,26374,2930,1,[26374; 26374],262,1017.339018,0.752218,32,[X1 == 1 OR X1 == 5 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 7 OR X13 == 9 OR X13 == 11 OR X13 == 13 OR X13 == 15 OR X13 == 18 OR X13 == 22 OR X13 == 30] AND [X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X7 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 7 OR X13 == 9 OR X13 == 15 OR X13 == 18 OR X13 == 22 OR X13 == 30],{'0': {'precision': 0.802219176871049; 'recall': 0.9063077460919942; 'f1-score': 0.8510927680330175; 'support': 20023}; '1': {'precision': 0.5001332267519318; 'recall': 0.29554400881750903; 'f1-score': 0.37153602533650043; 'support': 6351}; 'accuracy': 0.7592325775384848; 'macro avg': {'precision': 0.6511762018114904; 'recall': 0.6009258774547516; 'f1-score': 0.611314396684759; 'support': 26374}; 'weighted avg': {'precision': 0.7294752673690201; 'recall': 0.7592325775384848; 'f1-score': 0.7356129442343681; 'support': 26374}},{'0': {'precision': 0.8023396530859217; 'recall': 0.8939325842696629; 'f1-score': 0.8456632653061225; 'support': 2225}; '1': {'precision': 0.47671840354767187; 'recall': 0.3049645390070922; 'f1-score': 0.3719723183391003; 'support': 705}; 'accuracy': 0.7522184300341297; 'macro avg': {'precision': 0.6395290283167968; 'recall': 0.5994485616383776; 'f1-score': 0.6088177918226114; 'support': 2930}; 'weighted avg': {'precision': 0.7239905128386637; 'recall': 0.7522184300341297; 'f1-score': 0.7316864333567196; 'support': 2930}}
10,2,CNF,5,26374,2930,1,[26374; 26374],262,1017.174402,0.732082,24,[X1 == 1 OR X1 == 7 OR X3 == 8 OR X6 == 4 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 15 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 36] AND [X1 == 1 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 12 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 15 OR X13 == 20 OR X13 == 21 OR X13 == 36],{'0': {'precision': 0.8018590534003605; 'recall': 0.8444289067572291; 'f1-score': 0.8225935926439466; 'support': 20023}; '1': {'precision': 0.4109304084720121; 'recall': 0.34215084238702564; 'f1-score': 0.37339977661311113; 'support': 6351}; 'accuracy': 0.7234776673997119; 'macro avg': {'precision': 0.6063947309361863; 'recall': 0.5932898745721273; 'f1-score': 0.5979966846285288; 'support': 26374}; 'weighted avg': {'precision': 0.7077213486934544; 'recall': 0.7234776673997119; 'f1-score': 0.7144253236816415; 'support': 26374}},{'0': {'precision': 0.8076923076923077; 'recall': 0.849438202247191; 'f1-score': 0.828039430449069; 'support': 2225}; '1': {'precision': 0.4322033898305085; 'recall': 0.3617021276595745; 'f1-score': 0.3938223938223938; 'support': 705}; 'accuracy': 0.7320819112627986; 'macro avg': {'precision': 0.6199478487614081; 'recall': 0.6055701649533828; 'f1-score': 0.6109309121357314; 'support': 2930}; 'weighted avg': {'precision': 0.7173442916197588; 'recall': 0.7320819112627986; 'f1-score': 0.7235605871651762; 'support': 2930}}
10,2,CNF,6,26374,2930,1,[26374; 26374],262,1017.020782,0.630717,44,[X2 >= 259873.000000 OR X3 == 2 OR X3 == 10 OR X5 == 1 OR X5 == 6 OR X6 == 3 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 12 OR X13 == 14 OR X13 == 15 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X2 < 106648.000000 OR X3 == 8 OR X3 == 10 OR X3 == 15 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 14 OR X13 == 15 OR X13 == 19 OR X13 == 25 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8054117647058824; 'recall': 0.683813614343505; 'f1-score': 0.7396483267158254; 'support': 20023}; '1': {'precision': 0.32462129293791336; 'recall': 0.4791371437568887; 'f1-score': 0.387027027027027; 'support': 6351}; 'accuracy': 0.6345264275422765; 'macro avg': {'precision': 0.5650165288218979; 'recall': 0.5814753790501969; 'f1-score': 0.5633376768714262; 'support': 26374}; 'weighted avg': {'precision': 0.6896348523604524; 'recall': 0.6345264275422765; 'f1-score': 0.6547352352498529; 'support': 26374}},{'0': {'precision': 0.8064343163538874; 'recall': 0.6759550561797752; 'f1-score': 0.7354523227383865; 'support': 2225}; '1': {'precision': 0.32300469483568073; 'recall': 0.4879432624113475; 'f1-score': 0.3887005649717514; 'support': 705}; 'accuracy': 0.630716723549488; 'macro avg': {'precision': 0.564719505594784; 'recall': 0.5819491592955613; 'f1-score': 0.5620764438550689; 'support': 2930}; 'weighted avg': {'precision': 0.6901142197087216; 'recall': 0.630716723549488; 'f1-score': 0.6520188793167216; 'support': 2930}}
10,2,CNF,7,26374,2930,1,[26374; 26374],262,1016.936775,0.557338,45,[X1 == 5 OR X1 == 7 OR X2 < 65716.000000 OR X3 == 8 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 7 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 31 OR X13 == 34 OR X13 == 40 OR X13 == 41] AND [X1 == 5 OR X2 >= 196338.000000 OR X2 < 65716.000000 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 7 OR X6 == 12 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 11 OR X13 == 15 OR X13 == 18 OR X13 == 22 OR X13 == 32 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8008509367768903; 'recall': 0.5358337911401888; 'f1-score': 0.642070616397367; 'support': 20023}; '1': {'precision': 0.28380981736919164; 'recall': 0.5799086757990868; 'f1-score': 0.3811051324503312; 'support': 6351}; 'accuracy': 0.5464472586638356; 'macro avg': {'precision': 0.542330377073041; 'recall': 0.5578712334696379; 'f1-score': 0.5115878744238491; 'support': 26374}; 'weighted avg': {'precision': 0.6763446749524309; 'recall': 0.5464472586638356; 'f1-score': 0.5792287346749273; 'support': 26374}},{'0': {'precision': 0.8178082191780822; 'recall': 0.5366292134831461; 'f1-score': 0.6480325644504749; 'support': 2225}; '1': {'precision': 0.29863945578231293; 'recall': 0.6226950354609929; 'f1-score': 0.4036781609195402; 'support': 705}; 'accuracy': 0.5573378839590444; 'macro avg': {'precision': 0.5582238374801975; 'recall': 0.5796621244720694; 'f1-score': 0.5258553626850075; 'support': 2930}; 'weighted avg': {'precision': 0.6928887726954824; 'recall': 0.5573378839590444; 'f1-score': 0.5892373922698233; 'support': 2930}}
10,2,CNF,8,26374,2930,1,[26374; 26374],262,1017.073914,0.701365,36,[X1 == 0 OR X3 == 9 OR X3 == 12 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 21 OR X13 == 36] AND [X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 6 OR X6 == 4 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 9 OR X13 == 15 OR X13 == 25],{'0': {'precision': 0.8289970736898111; 'recall': 0.7781162604874151; 'f1-score': 0.8027512300677503; 'support': 20024}; '1': {'precision': 0.41377490434094205; 'recall': 0.49385826771653546; 'f1-score': 0.45028358101801996; 'support': 6350}; 'accuracy': 0.7096761962538864; 'macro avg': {'precision': 0.6213859890153766; 'recall': 0.6359872641019753; 'f1-score': 0.6265174055428852; 'support': 26374}; 'weighted avg': {'precision': 0.7290251022268053; 'recall': 0.7096761962538864; 'f1-score': 0.7178885027049768; 'support': 26374}},{'0': {'precision': 0.8321024126046282; 'recall': 0.7598920863309353; 'f1-score': 0.7943595769682725; 'support': 2224}; '1': {'precision': 0.40600667408231367; 'recall': 0.5169971671388102; 'f1-score': 0.454828660436137; 'support': 706}; 'accuracy': 0.7013651877133106; 'macro avg': {'precision': 0.619054543343471; 'recall': 0.6384446267348727; 'f1-score': 0.6245941187022048; 'support': 2930}; 'weighted avg': {'precision': 0.7294322448924254; 'recall': 0.7013651877133106; 'f1-score': 0.7125476905956829; 'support': 2930}}
10,2,CNF,9,26374,2930,1,[26374; 26374],262,1016.807755,0.586689,43,[X0 >= 58.000000 OR X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 6 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 10 OR X13 == 15 OR X13 == 21 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 2 OR X1 == 5 OR X3 == 1 OR X5 == 0 OR X5 == 6 OR X6 == 4 OR X6 == 6 OR X6 == 12 OR X6 == 13 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 6 OR X13 == 7 OR X13 == 11 OR X13 == 15 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 36],{'0': {'precision': 0.7782666345226615; 'recall': 0.644876148621654; 'f1-score': 0.7053200786541404; 'support': 20024}; '1': {'precision': 0.2730525454917195; 'recall': 0.4206299212598425; 'f1-score': 0.33114306967517976; 'support': 6350}; 'accuracy': 0.5908849624630318; 'macro avg': {'precision': 0.5256595900071905; 'recall': 0.5327530349407482; 'f1-score': 0.51823157416466; 'support': 26374}; 'weighted avg': {'precision': 0.6566275405154393; 'recall': 0.5908849624630318; 'f1-score': 0.6152304446579169; 'support': 26374}},{'0': {'precision': 0.7796797349530646; 'recall': 0.6348920863309353; 'f1-score': 0.6998760842627014; 'support': 2224}; '1': {'precision': 0.2743521000893655; 'recall': 0.4348441926345609; 'f1-score': 0.3364383561643836; 'support': 706}; 'accuracy': 0.5866894197952218; 'macro avg': {'precision': 0.527015917521215; 'recall': 0.5348681394827481; 'f1-score': 0.5181572202135425; 'support': 2930}; 'weighted avg': {'precision': 0.6579181956309583; 'recall': 0.5866894197952218; 'f1-score': 0.6123037170144379; 'support': 2930}}
10,2,DNF,0,26373,2931,1,[26373; 26373],262,1011.774018,0.805868,64,[X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 35.000000 AND X13 == 39] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 1 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 10 AND X13 != 12 AND X13 != 22 AND X13 != 23 AND X13 != 26],{'0': {'precision': 0.8004304918165942; 'recall': 0.9843180342606003; 'f1-score': 0.8829010437665188; 'support': 20023}; '1': {'precision': 0.8205714285714286; 'recall': 0.22614173228346457; 'f1-score': 0.35456790123456794; 'support': 6350}; 'accuracy': 0.8017669586319341; 'macro avg': {'precision': 0.8105009601940114; 'recall': 0.6052298832720324; 'f1-score': 0.6187344725005434; 'support': 26373}; 'weighted avg': {'precision': 0.8052799571179706; 'recall': 0.8017669586319341; 'f1-score': 0.7556908115184662; 'support': 26373}},{'0': {'precision': 0.8026315789473685; 'recall': 0.9869662921348314; 'f1-score': 0.8853053819794396; 'support': 2225}; '1': {'precision': 0.8512820512820513; 'recall': 0.23512747875354106; 'f1-score': 0.36847946725860153; 'support': 706}; 'accuracy': 0.8058683043329922; 'macro avg': {'precision': 0.8269568151147099; 'recall': 0.6110468854441863; 'f1-score': 0.6268924246190206; 'support': 2931}; 'weighted avg': {'precision': 0.8143501847024985; 'recall': 0.8058683043329922; 'f1-score': 0.7608157553015442; 'support': 2931}}
