l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1014.759483,0.783692,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.8024033749520604; 'recall': 0.940418518703491; 'f1-score': 0.8659461945274776; 'support': 20023}; '1': {'precision': 0.5896112831097351; 'recall': 0.26987875925051175; 'f1-score': 0.3702743573125945; 'support': 6351}; 'accuracy': 0.778948964889664; 'macro avg': {'precision': 0.6960073290308977; 'recall': 0.6051486389770013; 'f1-score': 0.6181102759200361; 'support': 26374}; 'weighted avg': {'precision': 0.7511619032264744; 'recall': 0.778948964889664; 'f1-score': 0.7465857699369064; 'support': 26374}},{'0': {'precision': 0.8084528887165569; 'recall': 0.9370786516853933; 'f1-score': 0.8680266444629475; 'support': 2225}; '1': {'precision': 0.6022727272727273; 'recall': 0.3002832861189802; 'f1-score': 0.4007561436672969; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7053628079946421; 'recall': 0.6186809689021867; 'f1-score': 0.6343913940651222; 'support': 2931}; 'weighted avg': {'precision': 0.7587895676727685; 'recall': 0.7836915728420334; 'f1-score': 0.7554735999178334; 'support': 2931}}
l: 5,1,DNF,0,26374,2931,1,[26374; 26374],262,1009.933663,0.767997,40,[X0 >= 41.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X2 >= 178356.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 4 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 27 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7679354094579008; 'recall': 0.9975528142635969; 'f1-score': 0.867812221667065; 'support': 20023}; '1': {'precision': 0.8653846153846154; 'recall': 0.04959848842701937; 'f1-score': 0.09381980640357408; 'support': 6351}; 'accuracy': 0.769280351861682; 'macro avg': {'precision': 0.8166600124212582; 'recall': 0.5235756513453081; 'f1-score': 0.48081601403531954; 'support': 26374}; 'weighted avg': {'precision': 0.791401698486511; 'recall': 0.769280351861682; 'f1-score': 0.6814307160426459; 'support': 26374}},{'0': {'precision': 0.7673935617860852; 'recall': 0.9964044943820225; 'f1-score': 0.8670316777473602; 'support': 2225}; '1': {'precision': 0.8095238095238095; 'recall': 0.04815864022662889; 'f1-score': 0.0909090909090909; 'support': 706}; 'accuracy': 0.7679972705561242; 'macro avg': {'precision': 0.7884586856549474; 'recall': 0.5222815673043257; 'f1-score': 0.4789703843282256; 'support': 2931}; 'weighted avg': {'precision': 0.7775416187300748; 'recall': 0.7679972705561242; 'f1-score': 0.680084374332888; 'support': 2931}}
l: 5,1,DNF,1,26374,2931,1,[26374; 26374],262,1010.039698,0.773115,31,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 8 AND X3 != 10 AND X3 != 14 AND X4 >= 11.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 == 4 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7756332931242461; 'recall': 0.9955051690555861; 'f1-score': 0.8719216132277677; 'support': 20023}; '1': {'precision': 0.8666666666666667; 'recall': 0.09211147850732168; 'f1-score': 0.16652433817250215; 'support': 6351}; 'accuracy': 0.7779631455221051; 'macro avg': {'precision': 0.8211499798954565; 'recall': 0.5438083237814538; 'f1-score': 0.519222975700135; 'support': 26374}; 'weighted avg': {'precision': 0.7975546154632129; 'recall': 0.7779631455221051; 'f1-score': 0.70205818356689; 'support': 26374}},{'0': {'precision': 0.7723463687150838; 'recall': 0.9941573033707866; 'f1-score': 0.8693259972489684; 'support': 2225}; '1': {'precision': 0.8059701492537313; 'recall': 0.0764872521246459; 'f1-score': 0.13971539456662355; 'support': 706}; 'accuracy': 0.7731149778232685; 'macro avg': {'precision': 0.7891582589844075; 'recall': 0.5353222777477162; 'f1-score': 0.504520695907796; 'support': 2931}; 'weighted avg': {'precision': 0.7804454437953585; 'recall': 0.7731149778232685; 'f1-score': 0.693582194624016; 'support': 2931}}
l: 5,1,DNF,2,26374,2931,1,[26374; 26374],262,1009.649592,0.787786,44,[X0 >= 33.000000 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 35 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.78484417022623; 'recall': 0.9910602806772212; 'f1-score': 0.8759794292272717; 'support': 20023}; '1': {'precision': 0.8357798165137614; 'recall': 0.14344197764131633; 'f1-score': 0.24485956188684316; 'support': 6351}; 'accuracy': 0.7869492682187003; 'macro avg': {'precision': 0.8103119933699957; 'recall': 0.5672511291592688; 'f1-score': 0.5604194955570574; 'support': 26374}; 'weighted avg': {'precision': 0.7971097457768523; 'recall': 0.7869492682187003; 'f1-score': 0.7240023958808296; 'support': 26374}},{'0': {'precision': 0.7861478043555873; 'recall': 0.9896629213483146; 'f1-score': 0.8762435336251493; 'support': 2225}; '1': {'precision': 0.823076923076923; 'recall': 0.15155807365439095; 'f1-score': 0.2559808612440192; 'support': 706}; 'accuracy': 0.7877857386557489; 'macro avg': {'precision': 0.8046123637162552; 'recall': 0.5706104975013527; 'f1-score': 0.5661121974345842; 'support': 2931}; 'weighted avg': {'precision': 0.7950430475549264; 'recall': 0.7877857386557489; 'f1-score': 0.7268387411648702; 'support': 2931}}
l: 5,1,DNF,3,26374,2931,1,[26374; 26374],262,1009.877144,0.777892,33,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 6 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 2 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 == 4 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 11 AND X13 != 12 AND X13 != 22],{'0': {'precision': 0.7782165057273545; 'recall': 0.9941567197722619; 'f1-score': 0.8730318845664665; 'support': 20023}; '1': {'precision': 0.8528301886792453; 'recall': 0.1067548417572036; 'f1-score': 0.1897565071368598; 'support': 6351}; 'accuracy': 0.780465610070524; 'macro avg': {'precision': 0.8155233472032999; 'recall': 0.5504557807647328; 'f1-score': 0.5313941958516631; 'support': 26374}; 'weighted avg': {'precision': 0.7961838789141087; 'recall': 0.780465610070524; 'f1-score': 0.7084955259536118; 'support': 26374}},{'0': {'precision': 0.7757533286615277; 'recall': 0.9950561797752809; 'f1-score': 0.87182516243355; 'support': 2225}; '1': {'precision': 0.8571428571428571; 'recall': 0.09348441926345609; 'f1-score': 0.1685823754789272; 'support': 706}; 'accuracy': 0.7778915046059366; 'macro avg': {'precision': 0.8164480929021924; 'recall': 0.5442702995193686; 'f1-score': 0.5202037689562387; 'support': 2931}; 'weighted avg': {'precision': 0.7953579029050687; 'recall': 0.7778915046059366; 'f1-score': 0.702432665814661; 'support': 2931}}
l: 5,1,DNF,4,26374,2931,1,[26374; 26374],262,1009.642396,0.792562,42,[X0 >= 33.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 < 55.000000 AND X13 != 1 AND X13 != 3 AND X13 != 6 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 18 AND X13 != 22 AND X13 != 23 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8280477944479382; 'recall': 0.9206412625480698; 'f1-score': 0.8718931063024713; 'support': 20023}; '1': {'precision': 0.6135700389105059; 'recall': 0.3972602739726027; 'f1-score': 0.4822708592181974; 'support': 6351}; 'accuracy': 0.7946083263820429; 'macro avg': {'precision': 0.720808916679222; 'recall': 0.6589507682603363; 'f1-score': 0.6770819827603344; 'support': 26374}; 'weighted avg': {'precision': 0.7764004059055012; 'recall': 0.7946083263820429; 'f1-score': 0.7780699891707422; 'support': 26374}},{'0': {'precision': 0.8253521126760563; 'recall': 0.9217977528089888; 'f1-score': 0.8709129511677283; 'support': 2225}; '1': {'precision': 0.6098654708520179; 'recall': 0.38526912181303113; 'f1-score': 0.4722222222222222; 'support': 706}; 'accuracy': 0.7925622654384169; 'macro avg': {'precision': 0.7176087917640371; 'recall': 0.65353343731101; 'f1-score': 0.6715675866949753; 'support': 2931}; 'weighted avg': {'precision': 0.7734471078559365; 'recall': 0.7925622654384169; 'f1-score': 0.7748789509508988; 'support': 2931}}
l: 5,1,DNF,5,26375,2930,1,[26375; 26375],262,1010.219588,0.772014,32,[X0 >= 37.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X2 >= 130856.000000 AND X3 != 8 AND X3 != 14 AND X4 >= 11.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 != 1 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 33],{'0': {'precision': 0.7700373954277343; 'recall': 0.9975528142635969; 'f1-score': 0.8691527783821418; 'support': 20023}; '1': {'precision': 0.8876146788990825; 'recall': 0.060925692695214105; 'f1-score': 0.1140247495580436; 'support': 6352}; 'accuracy': 0.7719810426540284; 'macro avg': {'precision': 0.8288260371634084; 'recall': 0.5292392534794055; 'f1-score': 0.4915887639700927; 'support': 26375}; 'weighted avg': {'precision': 0.798354017403469; 'recall': 0.7719810426540284; 'f1-score': 0.6872921816393676; 'support': 26375}},{'0': {'precision': 0.7705943691345151; 'recall': 0.9964044943820225; 'f1-score': 0.8690709525676206; 'support': 2225}; '1': {'precision': 0.8490566037735849; 'recall': 0.06382978723404255; 'f1-score': 0.11873350923482849; 'support': 705}; 'accuracy': 0.7720136518771331; 'macro avg': {'precision': 0.80982548645405; 'recall': 0.5301171408080325; 'f1-score': 0.49390223090122454; 'support': 2930}; 'weighted avg': {'precision': 0.7894735075033015; 'recall': 0.7720136518771331; 'f1-score': 0.6885290080114368; 'support': 2930}}
l: 5,1,DNF,6,26375,2930,1,[26375; 26375],262,1010.071495,0.764164,46,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 0 AND X1 != 2 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X5 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 17 AND X13 != 21 AND X13 != 25 AND X13 != 26 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8149282891523467; 'recall': 0.9165959146980972; 'f1-score': 0.8627773599097405; 'support': 20023}; '1': {'precision': 0.5666839647119876; 'recall': 0.3438287153652393; 'f1-score': 0.4279835390946502; 'support': 6352}; 'accuracy': 0.7786540284360189; 'macro avg': {'precision': 0.6908061269321671; 'recall': 0.6302123150316683; 'f1-score': 0.6453804495021953; 'support': 26375}; 'weighted avg': {'precision': 0.7551425849307293; 'recall': 0.7786540284360189; 'f1-score': 0.7580641712910693; 'support': 26375}},{'0': {'precision': 0.8075380914194066; 'recall': 0.9051685393258427; 'f1-score': 0.85357067175249; 'support': 2225}; '1': {'precision': 0.5160550458715596; 'recall': 0.3191489361702128; 'f1-score': 0.39439088518843124; 'support': 705}; 'accuracy': 0.7641638225255972; 'macro avg': {'precision': 0.6617965686454831; 'recall': 0.6121587377480278; 'f1-score': 0.6239807784704606; 'support': 2930}; 'weighted avg': {'precision': 0.7374030924053343; 'recall': 0.7641638225255972; 'f1-score': 0.7430854330058478; 'support': 2930}}
l: 5,1,DNF,7,26375,2930,1,[26375; 26375],262,1010.929291,0.766212,35,[X0 >= 45.000000 AND X1 != 2 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 12],{'0': {'precision': 0.7708711609039984; 'recall': 0.996553962942616; 'f1-score': 0.8693038250413871; 'support': 20023}; '1': {'precision': 0.8591836734693877; 'recall': 0.06627833753148614; 'f1-score': 0.12306343174510376; 'support': 6352}; 'accuracy': 0.7725118483412322; 'macro avg': {'precision': 0.8150274171866931; 'recall': 0.531416150237051; 'f1-score': 0.4961836283932455; 'support': 26375}; 'weighted avg': {'precision': 0.7921398274372821; 'recall': 0.7725118483412322; 'f1-score': 0.6895836742084774; 'support': 26375}},{'0': {'precision': 0.7668052668052668; 'recall': 0.9946067415730337; 'f1-score': 0.8659753472901585; 'support': 2225}; '1': {'precision': 0.7272727272727273; 'recall': 0.04539007092198582; 'f1-score': 0.08544726301735649; 'support': 705}; 'accuracy': 0.7662116040955631; 'macro avg': {'precision': 0.747038997038997; 'recall': 0.5199984062475098; 'f1-score': 0.4757113051537575; 'support': 2930}; 'weighted avg': {'precision': 0.7572931711156967; 'recall': 0.7662116040955631; 'f1-score': 0.6781691017569416; 'support': 2930}}
l: 5,1,DNF,8,26375,2930,1,[26375; 26375],262,1009.613744,0.791809,35,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 == 0 AND X8 != 1 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7826583225095446; 'recall': 0.9930583300039952; 'f1-score': 0.8753934538090732; 'support': 20024}; '1': {'precision': 0.856404958677686; 'recall': 0.1305306250984097; 'f1-score': 0.2265336794644077; 'support': 6351}; 'accuracy': 0.7853649289099526; 'macro avg': {'precision': 0.8195316405936153; 'recall': 0.5617944775512025; 'f1-score': 0.5509635666367404; 'support': 26375}; 'weighted avg': {'precision': 0.8004162328907337; 'recall': 0.7853649289099526; 'f1-score': 0.7191504802787236; 'support': 26375}},{'0': {'precision': 0.7882142857142858; 'recall': 0.9923561151079137; 'f1-score': 0.8785828025477707; 'support': 2224}; '1': {'precision': 0.8692307692307693; 'recall': 0.16005665722379603; 'f1-score': 0.27033492822966504; 'support': 706}; 'accuracy': 0.7918088737201365; 'macro avg': {'precision': 0.8287225274725275; 'recall': 0.5762063861658548; 'f1-score': 0.5744588653887178; 'support': 2930}; 'weighted avg': {'precision': 0.8077356636537525; 'recall': 0.7918088737201365; 'f1-score': 0.7320220519441589; 'support': 2930}}
l: 5,1,DNF,9,26375,2930,1,[26375; 26375],262,1009.730412,0.767918,32,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 7 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 48.000000 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 26 AND X13 != 41],{'0': {'precision': 0.7686029949570774; 'recall': 0.9971034758290052; 'f1-score': 0.8680680854764027; 'support': 20024}; '1': {'precision': 0.8542713567839196; 'recall': 0.05353487639741773; 'f1-score': 0.10075566750629723; 'support': 6351}; 'accuracy': 0.7698957345971564; 'macro avg': {'precision': 0.8114371758704986; 'recall': 0.5253191761132114; 'f1-score': 0.48441187649135; 'support': 26375}; 'weighted avg': {'precision': 0.7892316116760262; 'recall': 0.7698957345971564; 'f1-score': 0.6833021644705963; 'support': 26375}},{'0': {'precision': 0.7673130193905817; 'recall': 0.9964028776978417; 'f1-score': 0.8669796557120502; 'support': 2224}; '1': {'precision': 0.8095238095238095; 'recall': 0.04815864022662889; 'f1-score': 0.0909090909090909; 'support': 706}; 'accuracy': 0.7679180887372014; 'macro avg': {'precision': 0.7884184144571956; 'recall': 0.5222807589622354; 'f1-score': 0.47894437331057055; 'support': 2930}; 'weighted avg': {'precision': 0.7774839469789977; 'recall': 0.7679180887372014; 'f1-score': 0.6799810827595283; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.776147 (+- 0.010276), (mean training time) 1009.970702 (+- 0.374424)
l: 5,2,CNF,0,26374,2931,1,[26374; 26374],262,1019.254159,0.755374,42,[X1 == 2 OR X1 == 5 OR X3 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 33] AND [X1 == 1 OR X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 12 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 38],{'0': {'precision': 0.8284330512205861; 'recall': 0.8457274134745043; 'f1-score': 0.8369909054962436; 'support': 20023}; '1': {'precision': 0.4793527726276757; 'recall': 0.4478034955125177; 'f1-score': 0.46304135460761964; 'support': 6351}; 'accuracy': 0.7499052096761962; 'macro avg': {'precision': 0.6538929119241309; 'recall': 0.646765454493511; 'f1-score': 0.6500161300519316; 'support': 26374}; 'weighted avg': {'precision': 0.7443726565385669; 'recall': 0.7499052096761962; 'f1-score': 0.7469418572785425; 'support': 26374}},{'0': {'precision': 0.8372093023255814; 'recall': 0.8413483146067415; 'f1-score': 0.839273705447209; 'support': 2225}; '1': {'precision': 0.4920863309352518; 'recall': 0.48441926345609065; 'f1-score': 0.4882226980728051; 'support': 706}; 'accuracy': 0.7553735926305015; 'macro avg': {'precision': 0.6646478166304166; 'recall': 0.6628837890314161; 'f1-score': 0.663748201760007; 'support': 2931}; 'weighted avg': {'precision': 0.7540783511820902; 'recall': 0.7553735926305015; 'f1-score': 0.754714847990256; 'support': 2931}}
l: 5,2,CNF,1,26374,2931,1,[26374; 26374],262,1018.517097,0.735244,27,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 5 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 20] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 19],{'0': {'precision': 0.7992535323913623; 'recall': 0.8983668780901962; 'f1-score': 0.8459169037597873; 'support': 20023}; '1': {'precision': 0.4738883143743537; 'recall': 0.2886159659896079; 'f1-score': 0.35874351697817786; 'support': 6351}; 'accuracy': 0.7515356032456207; 'macro avg': {'precision': 0.636570923382858; 'recall': 0.5934914220399021; 'f1-score': 0.6023302103689826; 'support': 26374}; 'weighted avg': {'precision': 0.7209038509010302; 'recall': 0.7515356032456207; 'f1-score': 0.7286029514032998; 'support': 26374}},{'0': {'precision': 0.7906137184115524; 'recall': 0.8858426966292134; 'f1-score': 0.8355235269181858; 'support': 2225}; '1': {'precision': 0.4200913242009132; 'recall': 0.26062322946175637; 'f1-score': 0.3216783216783217; 'support': 706}; 'accuracy': 0.7352439440464006; 'macro avg': {'precision': 0.6053525213062327; 'recall': 0.5732329630454849; 'f1-score': 0.5786009242982537; 'support': 2931}; 'weighted avg': {'precision': 0.7013647213754858; 'recall': 0.7352439440464006; 'f1-score': 0.7117518739330804; 'support': 2931}}
l: 5,2,CNF,2,26374,2931,1,[26374; 26374],262,1018.240998,0.734562,30,[X1 == 6 OR X2 >= 259873.000000 OR X3 == 10 OR X3 == 14 OR X5 == 3 OR X6 == 12 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 2 OR X13 == 3 OR X13 == 11 OR X13 == 14 OR X13 == 15 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 30] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 15 OR X13 == 24 OR X13 == 27],{'0': {'precision': 0.7966124479096652; 'recall': 0.8878789392198971; 'f1-score': 0.839773264052905; 'support': 20023}; '1': {'precision': 0.44663544491003204; 'recall': 0.2853094000944733; 'f1-score': 0.34819369715603377; 'support': 6351}; 'accuracy': 0.7427769773261546; 'macro avg': {'precision': 0.6216239464098486; 'recall': 0.5865941696571852; 'f1-score': 0.5939834806044694; 'support': 26374}; 'weighted avg': {'precision': 0.7123361172032623; 'recall': 0.7427769773261546; 'f1-score': 0.7213982800018688; 'support': 26374}},{'0': {'precision': 0.7916162837565498; 'recall': 0.8826966292134831; 'f1-score': 0.8346791330216745; 'support': 2225}; '1': {'precision': 0.42; 'recall': 0.26770538243626063; 'f1-score': 0.3269896193771626; 'support': 706}; 'accuracy': 0.734561583077448; 'macro avg': {'precision': 0.6058081418782749; 'recall': 0.5752010058248719; 'f1-score': 0.5808343761994186; 'support': 2931}; 'weighted avg': {'precision': 0.7021037978022258; 'recall': 0.734561583077448; 'f1-score': 0.712390222536166; 'support': 2931}}
l: 5,2,CNF,3,26374,2931,1,[26374; 26374],262,1018.058125,0.620266,38,[X1 == 5 OR X2 < 130856.000000 OR X3 == 2 OR X4 >= 11.000000 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 12 OR X13 == 21 OR X13 == 24 OR X13 == 30] AND [X1 == 2 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 5 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 5 OR X13 == 14 OR X13 == 17 OR X13 == 20 OR X13 == 30 OR X13 == 41],{'0': {'precision': 0.8603151337486259; 'recall': 0.5862757828497228; 'f1-score': 0.6973387192586432; 'support': 20023}; '1': {'precision': 0.3492026082174562; 'recall': 0.6998897811368289; 'f1-score': 0.4659329140461215; 'support': 6351}; 'accuracy': 0.6136346401759308; 'macro avg': {'precision': 0.604758870983041; 'recall': 0.6430827819932758; 'f1-score': 0.5816358166523824; 'support': 26374}; 'weighted avg': {'precision': 0.7372365089799727; 'recall': 0.6136346401759308; 'f1-score': 0.6416149659825104; 'support': 26374}},{'0': {'precision': 0.86435124508519; 'recall': 0.592808988764045; 'f1-score': 0.7032791255665155; 'support': 2225}; '1': {'precision': 0.3551601423487544; 'recall': 0.7067988668555241; 'f1-score': 0.472761724301279; 'support': 706}; 'accuracy': 0.6202661207778914; 'macro avg': {'precision': 0.6097556937169722; 'recall': 0.6498039278097845; 'f1-score': 0.5880204249338973; 'support': 2931}; 'weighted avg': {'precision': 0.7417006416966115; 'recall': 0.6202661207778914; 'f1-score': 0.6477536102839303; 'support': 2931}}
