l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1016.138349,0.774480,9,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 1 OR X13 == 10 OR X13 == 21 OR X13 == 24 OR X13 == 34],{'0': {'precision': 0.803837587801953; 'recall': 0.9373220796084503; 'f1-score': 0.8654630974614373; 'support': 20023}; '1': {'precision': 0.585261070720423; 'recall': 0.27885372382302; 'f1-score': 0.3777327503465927; 'support': 6351}; 'accuracy': 0.7787593842420566; 'macro avg': {'precision': 0.694549329261188; 'recall': 0.6080879017157351; 'f1-score': 0.621597923904015; 'support': 26374}; 'weighted avg': {'precision': 0.7512031955980857; 'recall': 0.7787593842420566; 'f1-score': 0.7480150260833233; 'support': 26374}},{'0': {'precision': 0.7989296636085627; 'recall': 0.9393258426966292; 'f1-score': 0.8634579632307374; 'support': 2225}; '1': {'precision': 0.5714285714285714; 'recall': 0.254957507082153; 'f1-score': 0.35259549461312434; 'support': 706}; 'accuracy': 0.7744796997611737; 'macro avg': {'precision': 0.6851791175185671; 'recall': 0.5971416748893911; 'f1-score': 0.6080267289219309; 'support': 2931}; 'weighted avg': {'precision': 0.7441306970172716; 'recall': 0.7744796997611737; 'f1-score': 0.7404047722228785; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,1,[26374; 26374],262,1022.970395,0.700444,70,[X0 >= 45.000000 OR X1 == 7 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 38] AND [X1 == 1 OR X2 >= 259873.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 12 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 7 OR X13 == 8 OR X13 == 9 OR X13 == 12 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 38] AND [X3 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 7 OR X6 == 12 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 7 OR X13 == 8 OR X13 == 10 OR X13 == 11 OR X13 == 16 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 25 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 38],{'0': {'precision': 0.8002049680347469; 'recall': 0.8189082555061679; 'f1-score': 0.809448585674088; 'support': 20023}; '1': {'precision': 0.3836477987421384; 'recall': 0.35537710596756417; 'f1-score': 0.3689717181624979; 'support': 6351}; 'accuracy': 0.707287480094032; 'macro avg': {'precision': 0.5919263833884427; 'recall': 0.587142680736866; 'f1-score': 0.589210151918293; 'support': 26374}; 'weighted avg': {'precision': 0.6998957778407165; 'recall': 0.707287480094032; 'f1-score': 0.7033794044514403; 'support': 26374}},{'0': {'precision': 0.7960439560439561; 'recall': 0.813932584269663; 'f1-score': 0.804888888888889; 'support': 2225}; '1': {'precision': 0.36890243902439024; 'recall': 0.34277620396600567; 'f1-score': 0.355359765051395; 'support': 706}; 'accuracy': 0.7004435346298191; 'macro avg': {'precision': 0.5824731975341731; 'recall': 0.5783543941178343; 'f1-score': 0.5801243269701419; 'support': 2931}; 'weighted avg': {'precision': 0.6931569171439856; 'recall': 0.7004435346298191; 'f1-score': 0.6966092705233923; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],262,1022.832332,0.743773,40,[X1 == 5 OR X3 == 7 OR X4 >= 13.000000 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 30] AND [X0 >= 58.000000 OR X3 == 8 OR X3 == 9 OR X3 == 14 OR X5 == 5 OR X6 == 4 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 37] AND [X1 == 5 OR X3 == 7 OR X4 >= 13.000000 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 30],{'0': {'precision': 0.8301067757708811; 'recall': 0.8308944713579384; 'f1-score': 0.830500436790216; 'support': 20023}; '1': {'precision': 0.465255843335439; 'recall': 0.46386395843174305; 'f1-score': 0.464558858314279; 'support': 6351}; 'accuracy': 0.742511564419504; 'macro avg': {'precision': 0.6476813095531601; 'recall': 0.6473792148948407; 'f1-score': 0.6475296475522475; 'support': 26374}; 'weighted avg': {'precision': 0.7422487234505091; 'recall': 0.742511564419504; 'f1-score': 0.7423797510807796; 'support': 26374}},{'0': {'precision': 0.8313848920863309; 'recall': 0.8310112359550562; 'f1-score': 0.8311980220274219; 'support': 2225}; '1': {'precision': 0.4681753889674682; 'recall': 0.4688385269121813; 'f1-score': 0.46850672328379334; 'support': 706}; 'accuracy': 0.7437734561583077; 'macro avg': {'precision': 0.6497801405268996; 'recall': 0.6499248814336187; 'f1-score': 0.6498523726556076; 'support': 2931}; 'weighted avg': {'precision': 0.7438973761525483; 'recall': 0.7437734561583077; 'f1-score': 0.7438353277548181; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1,[26374; 26374],262,1023.745224,0.733197,51,[X2 >= 329054.000000 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 11 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 29 OR X13 == 31 OR X13 == 41] AND [X0 >= 50.000000 OR X3 == 2 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 7 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 29 OR X13 == 41] AND [X2 >= 259873.000000 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.8290088886605353; 'recall': 0.8058233032013185; 'f1-score': 0.8172516841412145; 'support': 20023}; '1': {'precision': 0.437418608016206; 'recall': 0.47598803338057; 'f1-score': 0.4558890061830794; 'support': 6351}; 'accuracy': 0.7263972093728672; 'macro avg': {'precision': 0.6332137483383706; 'recall': 0.6409056682909442; 'f1-score': 0.6365703451621469; 'support': 26374}; 'weighted avg': {'precision': 0.7347118585410185; 'recall': 0.7263972093728672; 'f1-score': 0.7302336221213421; 'support': 26374}},{'0': {'precision': 0.8302059496567505; 'recall': 0.8152808988764045; 'f1-score': 0.8226757369614512; 'support': 2225}; '1': {'precision': 0.44906166219839144; 'recall': 0.4745042492917847; 'f1-score': 0.4614325068870523; 'support': 706}; 'accuracy': 0.7331968611395429; 'macro avg': {'precision': 0.639633805927571; 'recall': 0.6448925740840946; 'f1-score': 0.6420541219242517; 'support': 2931}; 'weighted avg': {'precision': 0.7383984208455593; 'recall': 0.7331968611395429; 'f1-score': 0.735661843944554; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1,[26375; 26375],262,1022.220259,0.694539,55,[X1 == 6 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 7 OR X6 == 8 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 32 OR X13 == 34] AND [X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 7 OR X6 == 8 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 7 OR X13 == 10 OR X13 == 14 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 34 OR X13 == 36] AND [X1 == 7 OR X2 < 106648.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 7 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 7 OR X13 == 10 OR X13 == 14 OR X13 == 15 OR X13 == 17 OR X13 == 32 OR X13 == 34],{'0': {'precision': 0.7612819711645762; 'recall': 0.8517704639664386; 'f1-score': 0.803988120492151; 'support': 20023}; '1': {'precision': 0.2527693856998993; 'recall': 0.1580604534005038; 'f1-score': 0.19449825648973268; 'support': 6352}; 'accuracy': 0.6847014218009478; 'macro avg': {'precision': 0.5070256784322378; 'recall': 0.5049154586834712; 'f1-score': 0.49924318849094185; 'support': 26375}; 'weighted avg': {'precision': 0.6388147884964577; 'recall': 0.6847014218009478; 'f1-score': 0.657202163481976; 'support': 26375}},{'0': {'precision': 0.766; 'recall': 0.8606741573033708; 'f1-score': 0.8105820105820106; 'support': 2225}; '1': {'precision': 0.27906976744186046; 'recall': 0.1702127659574468; 'f1-score': 0.21145374449339208; 'support': 705}; 'accuracy': 0.6945392491467577; 'macro avg': {'precision': 0.5225348837209303; 'recall': 0.5154434616304088; 'f1-score': 0.5110178775377013; 'support': 2930}; 'weighted avg': {'precision': 0.648837606159219; 'recall': 0.6945392491467577; 'f1-score': 0.6664231615743396; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1,[26375; 26375],262,1022.366163,0.745051,52,[X1 == 1 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X3 == 14 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 19 OR X13 == 21 OR X13 == 33 OR X13 == 36] AND [X1 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 19 OR X13 == 21 OR X13 == 33 OR X13 == 34],{'0': {'precision': 0.7784260230849948; 'recall': 0.9262348299455626; 'f1-score': 0.8459222769567597; 'support': 20023}; '1': {'precision': 0.4207843137254902; 'recall': 0.16892317380352645; 'f1-score': 0.24106942260166253; 'support': 6352}; 'accuracy': 0.7438483412322275; 'macro avg': {'precision': 0.5996051684052425; 'recall': 0.5475790018745446; 'f1-score': 0.5434958497792111; 'support': 26375}; 'weighted avg': {'precision': 0.6922936955835134; 'recall': 0.7438483412322275; 'f1-score': 0.700253070099373; 'support': 26375}},{'0': {'precision': 0.7824923547400612; 'recall': 0.92; 'f1-score': 0.8456930386283826; 'support': 2225}; '1': {'precision': 0.43312101910828027; 'recall': 0.19290780141843972; 'f1-score': 0.266928361138371; 'support': 705}; 'accuracy': 0.7450511945392492; 'macro avg': {'precision': 0.6078066869241707; 'recall': 0.5564539007092199; 'f1-score': 0.5563106998833768; 'support': 2930}; 'weighted avg': {'precision': 0.6984286033337793; 'recall': 0.7450511945392492; 'f1-score': 0.7064339609388064; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1,[26375; 26375],262,1023.633308,0.714676,46,[X1 == 5 OR X3 == 8 OR X4 >= 13.000000 OR X5 == 1 OR X6 == 6 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 7 OR X13 == 10 OR X13 == 12 OR X13 == 21 OR X13 == 24] AND [X1 == 2 OR X1 == 5 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 10 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 12 OR X13 == 21 OR X13 == 24] AND [X1 == 2 OR X1 == 5 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 10 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 12 OR X13 == 21 OR X13 == 24],{'0': {'precision': 0.8139753499059954; 'recall': 0.7784048344403935; 'f1-score': 0.7957928059023257; 'support': 20023}; '1': {'precision': 0.386052303860523; 'recall': 0.4392317380352645; 'f1-score': 0.41092863981147365; 'support': 6352}; 'accuracy': 0.6967203791469194; 'macro avg': {'precision': 0.6000138268832592; 'recall': 0.6088182862378291; 'f1-score': 0.6033607228568997; 'support': 26375}; 'weighted avg': {'precision': 0.7109168783048261; 'recall': 0.6967203791469194; 'f1-score': 0.703104381901981; 'support': 26375}},{'0': {'precision': 0.8262094880225458; 'recall': 0.790561797752809; 'f1-score': 0.8079926504363802; 'support': 2225}; '1': {'precision': 0.418227215980025; 'recall': 0.475177304964539; 'f1-score': 0.4448871181938911; 'support': 705}; 'accuracy': 0.7146757679180887; 'macro avg': {'precision': 0.6222183520012854; 'recall': 0.632869551358674; 'f1-score': 0.6264398843151356; 'support': 2930}; 'weighted avg': {'precision': 0.7280431051590723; 'recall': 0.7146757679180887; 'f1-score': 0.7206242544531192; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,1,[26375; 26375],262,1022.388851,0.738225,59,[X1 == 5 OR X1 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 3 OR X6 == 3 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 33] AND [X1 == 5 OR X2 >= 259873.000000 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 11 OR X13 == 18 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 38 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 3 OR X6 == 1 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 18 OR X13 == 22 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 33 OR X13 == 38],{'0': {'precision': 0.8111749740883821; 'recall': 0.8598681582101478; 'f1-score': 0.8348121212121212; 'support': 20024}; '1': {'precision': 0.4550398135560303; 'recall': 0.3689182805857345; 'f1-score': 0.4074782608695652; 'support': 6351}; 'accuracy': 0.7416492890995261; 'macro avg': {'precision': 0.6331073938222063; 'recall': 0.6143932193979411; 'f1-score': 0.6211451910408432; 'support': 26375}; 'weighted avg': {'precision': 0.7254189777076819; 'recall': 0.7416492890995261; 'f1-score': 0.731911747864801; 'support': 26375}},{'0': {'precision': 0.8133333333333334; 'recall': 0.8502697841726619; 'f1-score': 0.8313915146185975; 'support': 2224}; '1': {'precision': 0.44958677685950416; 'recall': 0.38526912181303113; 'f1-score': 0.41495041952707856; 'support': 706}; 'accuracy': 0.7382252559726963; 'macro avg': {'precision': 0.6314600550964188; 'recall': 0.6177694529928465; 'f1-score': 0.623170967072838; 'support': 2930}; 'weighted avg': {'precision': 0.7256865521488544; 'recall': 0.7382252559726963; 'f1-score': 0.7310476876101974; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,1,[26375; 26375],262,1022.606729,0.703072,60,[X0 >= 58.000000 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 12 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 12 OR X13 == 21 OR X13 == 22 OR X13 == 30] AND [X3 == 3 OR X3 == 8 OR X4 >= 13.000000 OR X5 == 1 OR X6 == 13 OR X7 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 41] AND [X0 >= 58.000000 OR X1 == 1 OR X1 == 5 OR X1 == 6 OR X1 == 7 OR X2 >= 259873.000000 OR X2 < 130856.000000 OR X3 == 10 OR X3 == 14 OR X5 == 5 OR X6 == 4 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 5 OR X13 == 11 OR X13 == 13 OR X13 == 14 OR X13 == 18 OR X13 == 22 OR X13 == 23 OR X13 == 32],{'0': {'precision': 0.8277362194280864; 'recall': 0.7791650019976029; 'f1-score': 0.8027165384714327; 'support': 20024}; '1': {'precision': 0.41243688546372576; 'recall': 0.4887419304046607; 'f1-score': 0.4473589392519997; 'support': 6351}; 'accuracy': 0.7092322274881516; 'macro avg': {'precision': 0.620086552445906; 'recall': 0.6339534662011318; 'f1-score': 0.6250377388617162; 'support': 26375}; 'weighted avg': {'precision': 0.7277337144040995; 'recall': 0.7092322274881516; 'f1-score': 0.7171477759067837; 'support': 26375}},{'0': {'precision': 0.8199432892249527; 'recall': 0.7801258992805755; 'f1-score': 0.7995391705069125; 'support': 2224}; '1': {'precision': 0.39926289926289926; 'recall': 0.4603399433427762; 'f1-score': 0.4276315789473685; 'support': 706}; 'accuracy': 0.7030716723549488; 'macro avg': {'precision': 0.609603094243926; 'recall': 0.6202329213116758; 'f1-score': 0.6135853747271405; 'support': 2930}; 'weighted avg': {'precision': 0.7185779802443351; 'recall': 0.7030716723549488; 'f1-score': 0.7099259419604831; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.727315 (+- 0.021174), (mean training time) 1022.895879 (+- 0.526780)
l: 5,3,DNF,0,26374,2931,1,[26374; 26374],262,1014.666765,0.777550,137,[X0 >= 33.000000 AND X1 != 0 AND X1 != 7 AND X1 != 8 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 18 AND X13 != 24 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 33] OR [X0 >= 22.000000 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 12 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 36 AND X13 != 37 AND X13 != 40] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 7 AND X2 < 196338.000000 AND X2 >= 158662.000000 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 6 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 24 AND X13 != 26 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8182476138779572; 'recall': 0.9034110772611497; 'f1-score': 0.8587230002373606; 'support': 20023}; '1': {'precision': 0.5467541598312632; 'recall': 0.3673437253975752; 'f1-score': 0.43944245620644196; 'support': 6351}; 'accuracy': 0.7743231970880412; 'macro avg': {'precision': 0.6825008868546102; 'recall': 0.6353774013293625; 'f1-score': 0.6490827282219013; 'support': 26374}; 'weighted avg': {'precision': 0.752870540750993; 'recall': 0.7743231970880412; 'f1-score': 0.7577580068673612; 'support': 26374}},{'0': {'precision': 0.8180347755762232; 'recall': 0.9092134831460674; 'f1-score': 0.8612175393784589; 'support': 2225}; '1': {'precision': 0.5589519650655022; 'recall': 0.3626062322946176; 'f1-score': 0.4398625429553265; 'support': 706}; 'accuracy': 0.7775503241214603; 'macro avg': {'precision': 0.6884933703208627; 'recall': 0.6359098577203425; 'f1-score': 0.6505400411668927; 'support': 2931}; 'weighted avg': {'precision': 0.7556286124166978; 'recall': 0.7775503241214603; 'f1-score': 0.7597243194962577; 'support': 2931}}
l: 5,3,DNF,1,26374,2931,1,[26374; 26374],262,1013.984029,0.806551,144,[X0 < 45.000000 AND X0 >= 26.000000 AND X1 != 0 AND X1 != 2 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 10 AND X3 != 14 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 16 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 < 58.000000 AND X0 >= 22.000000 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 10 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 16 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 23 AND X13 != 30 AND X13 != 33 AND X13 != 40] OR [X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 7 AND X3 != 10 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 10 AND X13 != 16 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 33 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8241517857142857; 'recall': 0.9219897118313939; 'f1-score': 0.8703297739433797; 'support': 20023}; '1': {'precision': 0.60694514343231; 'recall': 0.379782711384034; 'f1-score': 0.4672154963680387; 'support': 6351}; 'accuracy': 0.7914233715022371; 'macro avg': {'precision': 0.7155484645732979; 'recall': 0.650886211607714; 'f1-score': 0.6687726351557093; 'support': 26374}; 'weighted avg': {'precision': 0.7718472666753524; 'recall': 0.7914233715022371; 'f1-score': 0.7732577038409687; 'support': 26374}},{'0': {'precision': 0.833467417538214; 'recall': 0.9312359550561797; 'f1-score': 0.8796433878157504; 'support': 2225}; '1': {'precision': 0.6561797752808989; 'recall': 0.41359773371104813; 'f1-score': 0.5073848827106863; 'support': 706}; 'accuracy': 0.8065506653019447; 'macro avg': {'precision': 0.7448235964095564; 'recall': 0.6724168443836139; 'f1-score': 0.6935141352632184; 'support': 2931}; 'weighted avg': {'precision': 0.7907635364622452; 'recall': 0.8065506653019447; 'f1-score': 0.7899762078075021; 'support': 2931}}
