l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1013.726703,0.783692,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7956150130063173; 'recall': 0.9622471910112359; 'f1-score': 0.8710333604556549; 'support': 2225}; '1': {'precision': 0.65; 'recall': 0.22096317280453256; 'f1-score': 0.32980972515856233; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7228075065031587; 'recall': 0.5916051819078842; 'f1-score': 0.6004215428071087; 'support': 2931}; 'weighted avg': {'precision': 0.7605402265230488; 'recall': 0.7836915728420334; 'f1-score': 0.740666971332575; 'support': 2931}}
l: 5,1,DNF,0,26374,2931,1,[26374; 26374],262,1010.473155,0.774139,43,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X2 < 329054.000000 AND X2 >= 158662.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.77376743463227; 'recall': 0.9946561454327524; 'f1-score': 0.8704165027752283; 'support': 20023}; '1': {'precision': 0.831496062992126; 'recall': 0.08313651393481342; 'f1-score': 0.15115946178070425; 'support': 6351}; 'accuracy': 0.7751573519375142; 'macro avg': {'precision': 0.802631748812198; 'recall': 0.5388963296837829; 'f1-score': 0.5107879822779663; 'support': 26374}; 'weighted avg': {'precision': 0.7876687965308612; 'recall': 0.7751573519375142; 'f1-score': 0.6972155674845548; 'support': 26374}},{'0': {'precision': 0.7743067743067743; 'recall': 0.9914606741573033; 'f1-score': 0.8695309420575482; 'support': 2225}; '1': {'precision': 0.7682926829268293; 'recall': 0.08923512747875353; 'f1-score': 0.15989847715736039; 'support': 706}; 'accuracy': 0.7741385192766974; 'macro avg': {'precision': 0.7712997286168017; 'recall': 0.5403479008180284; 'f1-score': 0.5147147096074542; 'support': 2931}; 'weighted avg': {'precision': 0.7728581395356241; 'recall': 0.7741385192766974; 'f1-score': 0.6985993418461758; 'support': 2931}}
l: 5,1,DNF,1,26374,2931,1,[26374; 26374],262,1009.556578,0.786762,33,[X0 >= 37.000000 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X8 == 4 AND X9 AND X12 >= 40.000000 AND X13 != 7 AND X13 != 10 AND X13 != 26 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.781812465613456; 'recall': 0.9935574089796734; 'f1-score': 0.875057731641338; 'support': 20023}; '1': {'precision': 0.8609913793103449; 'recall': 0.12580695953393167; 'f1-score': 0.21953565050144253; 'support': 6351}; 'accuracy': 0.7845984681883673; 'macro avg': {'precision': 0.8214019224619005; 'recall': 0.5596821842568025; 'f1-score': 0.5472966910713903; 'support': 26374}; 'weighted avg': {'precision': 0.8008791707355057; 'recall': 0.7845984681883673; 'f1-score': 0.7172045149385446; 'support': 26374}},{'0': {'precision': 0.78328611898017; 'recall': 0.9941573033707866; 'f1-score': 0.8762131115072291; 'support': 2225}; '1': {'precision': 0.8785046728971962; 'recall': 0.13314447592067988; 'f1-score': 0.23124231242312424; 'support': 706}; 'accuracy': 0.78676219720232; 'macro avg': {'precision': 0.8308953959386831; 'recall': 0.5636508896457332; 'f1-score': 0.5537277119651767; 'support': 2931}; 'weighted avg': {'precision': 0.8062217379038891; 'recall': 0.78676219720232; 'f1-score': 0.7208567880158002; 'support': 2931}}
l: 5,1,DNF,2,26374,2931,1,[26374; 26374],262,1011.474219,0.784374,31,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X4 >= 13.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.7819125919515362; 'recall': 0.9927083853568396; 'f1-score': 0.8747909515007483; 'support': 20023}; '1': {'precision': 0.8467995802728226; 'recall': 0.12706660368445913; 'f1-score': 0.2209748083242059; 'support': 6351}; 'accuracy': 0.7842572230226739; 'macro avg': {'precision': 0.8143560861121795; 'recall': 0.5598874945206493; 'f1-score': 0.5478828799124771; 'support': 26374}; 'weighted avg': {'precision': 0.7975377251443962; 'recall': 0.7842572230226739; 'f1-score': 0.7173485337668354; 'support': 26374}},{'0': {'precision': 0.7827476038338658; 'recall': 0.9910112359550561; 'f1-score': 0.8746529155097184; 'support': 2225}; '1': {'precision': 0.8245614035087719; 'recall': 0.13314447592067988; 'f1-score': 0.2292682926829268; 'support': 706}; 'accuracy': 0.784373933810986; 'macro avg': {'precision': 0.8036545036713189; 'recall': 0.562077855937868; 'f1-score': 0.5519606040963225; 'support': 2931}; 'weighted avg': {'precision': 0.7928194368500664; 'recall': 0.784373933810986; 'f1-score': 0.7191969128772671; 'support': 2931}}
l: 5,1,DNF,3,26374,2931,1,[26374; 26374],262,1009.132126,0.767997,33,[X0 >= 37.000000 AND X1 != 1 AND X1 != 2 AND X1 != 7 AND X2 < 219632.000000 AND X2 >= 130856.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 15 AND X4 >= 9.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 11 AND X13 != 19 AND X13 != 33 AND X13 != 34],{'0': {'precision': 0.7701726602031751; 'recall': 0.9958048244518803; 'f1-score': 0.86857466457571; 'support': 20023}; '1': {'precision': 0.8268041237113402; 'recall': 0.06313966304518974; 'f1-score': 0.11732007021650089; 'support': 6351}; 'accuracy': 0.7712140744672784; 'macro avg': {'precision': 0.7984883919572576; 'recall': 0.5294722437485351; 'f1-score': 0.49294736739610545; 'support': 26374}; 'weighted avg': {'precision': 0.7838098189481647; 'recall': 0.7712140744672784; 'f1-score': 0.6876685476129687; 'support': 26374}},{'0': {'precision': 0.768136063866713; 'recall': 0.9946067415730337; 'f1-score': 0.8668233450842147; 'support': 2225}; '1': {'precision': 0.76; 'recall': 0.053824362606232294; 'f1-score': 0.10052910052910054; 'support': 706}; 'accuracy': 0.7679972705561242; 'macro avg': {'precision': 0.7640680319333565; 'recall': 0.524215552089633; 'f1-score': 0.4836762228066576; 'support': 2931}; 'weighted avg': {'precision': 0.7661763023211997; 'recall': 0.7679972705561242; 'f1-score': 0.6822434281084689; 'support': 2931}}
l: 5,1,DNF,4,26374,2931,1,[26374; 26374],262,1008.733232,0.771750,36,[X0 >= 45.000000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X1 != 8 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X3 != 12 AND X3 != 13 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 5 AND X13 != 9 AND X13 != 12 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 32 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7815300896286812; 'recall': 0.9754782000699196; 'f1-score': 0.8677996223481063; 'support': 20023}; '1': {'precision': 0.6447178002894356; 'recall': 0.14029286726499765; 'f1-score': 0.23044096728307253; 'support': 6351}; 'accuracy': 0.7743611132175627; 'macro avg': {'precision': 0.7131239449590584; 'recall': 0.5578855336674586; 'f1-score': 0.5491202948155894; 'support': 26374}; 'weighted avg': {'precision': 0.7485849599709293; 'recall': 0.7743611132175627; 'f1-score': 0.714320255611243; 'support': 26374}},{'0': {'precision': 0.7800575953923686; 'recall': 0.9739325842696629; 'f1-score': 0.8662802318608834; 'support': 2225}; '1': {'precision': 0.6209150326797386; 'recall': 0.13456090651558072; 'f1-score': 0.22118742724097787; 'support': 706}; 'accuracy': 0.7717502558853634; 'macro avg': {'precision': 0.7004863140360535; 'recall': 0.5542467453926219; 'f1-score': 0.5437338295509306; 'support': 2931}; 'weighted avg': {'precision': 0.7417243817195209; 'recall': 0.7717502558853634; 'f1-score': 0.7108945204785385; 'support': 2931}}
l: 5,1,DNF,5,26375,2930,1,[26375; 26375],262,1008.562033,0.769283,47,[X0 >= 26.000000 AND X1 != 0 AND X1 != 1 AND X1 != 3 AND X1 != 6 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 1 AND X13 != 3 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8397386992180049; 'recall': 0.8795385306897069; 'f1-score': 0.8591779485303086; 'support': 20023}; '1': {'precision': 0.5535813436979455; 'recall': 0.47087531486146095; 'f1-score': 0.5088898341131434; 'support': 6352}; 'accuracy': 0.7811184834123223; 'macro avg': {'precision': 0.6966600214579752; 'recall': 0.6752069227755839; 'f1-score': 0.684033891321726; 'support': 26375}; 'weighted avg': {'precision': 0.7708222433975909; 'recall': 0.7811184834123223; 'f1-score': 0.7748166176193008; 'support': 26375}},{'0': {'precision': 0.8314077877620881; 'recall': 0.8732584269662922; 'f1-score': 0.8518193774660237; 'support': 2225}; '1': {'precision': 0.524451939291737; 'recall': 0.44113475177304967; 'f1-score': 0.47919876733436056; 'support': 705}; 'accuracy': 0.769283276450512; 'macro avg': {'precision': 0.6779298635269125; 'recall': 0.657196589369671; 'f1-score': 0.6655090724001921; 'support': 2930}; 'weighted avg': {'precision': 0.7575498105704166; 'recall': 0.769283276450512; 'f1-score': 0.7621615173490194; 'support': 2930}}
l: 5,1,DNF,6,26375,2930,1,[26375; 26375],262,1009.711984,0.786689,39,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 41],{'0': {'precision': 0.781205840791333; 'recall': 0.9939569495080657; 'f1-score': 0.8748324138992065; 'support': 20023}; '1': {'precision': 0.8654060066740823; 'recall': 0.12248110831234257; 'f1-score': 0.214591090884016; 'support': 6352}; 'accuracy': 0.7840758293838862; 'macro avg': {'precision': 0.8233059237327076; 'recall': 0.5582190289102041; 'f1-score': 0.5447117523916113; 'support': 26375}; 'weighted avg': {'precision': 0.801484113916915; 'recall': 0.7840758293838862; 'f1-score': 0.7158237737554154; 'support': 26375}},{'0': {'precision': 0.7849002849002849; 'recall': 0.990561797752809; 'f1-score': 0.8758195907013708; 'support': 2225}; '1': {'precision': 0.8278688524590164; 'recall': 0.14326241134751774; 'f1-score': 0.24425634824667478; 'support': 705}; 'accuracy': 0.7866894197952219; 'macro avg': {'precision': 0.8063845686796507; 'recall': 0.5669121045501634; 'f1-score': 0.5600379694740228; 'support': 2930}; 'weighted avg': {'precision': 0.7952391381866007; 'recall': 0.7866894197952219; 'f1-score': 0.7238564214417937; 'support': 2930}}
l: 5,1,DNF,7,26375,2930,1,[26375; 26375],262,1011.061080,0.780887,43,[X0 >= 33.000000 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 22 AND X13 != 24 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7759473458737391; 'recall': 0.9950556859611447; 'f1-score': 0.8719474835886214; 'support': 20023}; '1': {'precision': 0.8581661891117478; 'recall': 0.09430100755667506; 'f1-score': 0.1699290780141844; 'support': 6352}; 'accuracy': 0.7781232227488152; 'macro avg': {'precision': 0.8170567674927435; 'recall': 0.5446783467589099; 'f1-score': 0.5209382808014029; 'support': 26375}; 'weighted avg': {'precision': 0.7957484488973535; 'recall': 0.7781232227488152; 'f1-score': 0.7028774963958697; 'support': 26375}},{'0': {'precision': 0.7778167778167778; 'recall': 0.9959550561797753; 'f1-score': 0.8734726054394956; 'support': 2225}; '1': {'precision': 0.8888888888888888; 'recall': 0.10212765957446808; 'f1-score': 0.183206106870229; 'support': 705}; 'accuracy': 0.7808873720136519; 'macro avg': {'precision': 0.8333528333528333; 'recall': 0.5490413578771217; 'f1-score': 0.5283393561548623; 'support': 2930}; 'weighted avg': {'precision': 0.8045423199006817; 'recall': 0.7808873720136519; 'f1-score': 0.7073845912786311; 'support': 2930}}
l: 5,1,DNF,8,26375,2930,1,[26375; 26375],262,1008.851764,0.784300,35,[X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 10 AND X3 != 14 AND X4 >= 11.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 10 AND X13 != 12 AND X13 != 20 AND X13 != 22 AND X13 != 24],{'0': {'precision': 0.7832813671705411; 'recall': 0.9911106671993608; 'f1-score': 0.8750248010405415; 'support': 20024}; '1': {'precision': 0.8285163776493256; 'recall': 0.13541174618170368; 'f1-score': 0.23277845445933146; 'support': 6351}; 'accuracy': 0.7850616113744076; 'macro avg': {'precision': 0.8058988724099334; 'recall': 0.5632612066905323; 'f1-score': 0.5539016277499365; 'support': 26375}; 'weighted avg': {'precision': 0.7941737861866837; 'recall': 0.7850616113744076; 'f1-score': 0.7203743158410243; 'support': 26375}},{'0': {'precision': 0.7822695035460993; 'recall': 0.9919064748201439; 'f1-score': 0.8747026169706581; 'support': 2224}; '1': {'precision': 0.8363636363636363; 'recall': 0.13031161473087818; 'f1-score': 0.22549019607843138; 'support': 706}; 'accuracy': 0.7843003412969284; 'macro avg': {'precision': 0.8093165699548678; 'recall': 0.561109044775511; 'f1-score': 0.5500964065245447; 'support': 2930}; 'weighted avg': {'precision': 0.7953037894741474; 'recall': 0.7843003412969284; 'f1-score': 0.7182712281822922; 'support': 2930}}
l: 5,1,DNF,9,26375,2930,1,[26375; 26375],262,1009.391961,0.772014,25,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 2 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 12 AND X8 != 1 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0],{'0': {'precision': 0.7708212784014196; 'recall': 0.9979025169796244; 'f1-score': 0.869784751996866; 'support': 20024}; '1': {'precision': 0.9070796460176991; 'recall': 0.06455676271453314; 'f1-score': 0.12053505806261942; 'support': 6351}; 'accuracy': 0.7731563981042654; 'macro avg': {'precision': 0.8389504622095594; 'recall': 0.5312296398470788; 'f1-score': 0.4951599050297427; 'support': 26375}; 'weighted avg': {'precision': 0.8036317767040164; 'recall': 0.7731563981042654; 'f1-score': 0.6893682664546329; 'support': 26375}},{'0': {'precision': 0.7705146036161336; 'recall': 0.9964028776978417; 'f1-score': 0.8690196078431374; 'support': 2224}; '1': {'precision': 0.8518518518518519; 'recall': 0.06515580736543909; 'f1-score': 0.12105263157894736; 'support': 706}; 'accuracy': 0.7720136518771331; 'macro avg': {'precision': 0.8111832277339928; 'recall': 0.5307793425316404; 'f1-score': 0.49503611971104233; 'support': 2930}; 'weighted avg': {'precision': 0.790113271621054; 'recall': 0.7720136518771331; 'f1-score': 0.6887927528115613; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.777820 (+- 0.007117), (mean training time) 1009.694813 (+- 0.947897)
l: 5,2,CNF,0,26374,2931,1,[26374; 26374],262,1018.958062,0.677584,41,[X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 13 OR X7 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 18 OR X13 == 24 OR X13 == 34 OR X13 == 41] AND [X0 < 41.000000 OR X1 == 1 OR X2 < 106648.000000 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X7 == 4 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 14 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 31 OR X13 == 34 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8642739795273601; 'recall': 0.6831144184188184; 'f1-score': 0.7630896259309884; 'support': 20023}; '1': {'precision': 0.3984641638225256; 'recall': 0.6617855455833727; 'f1-score': 0.4974258831883543; 'support': 6351}; 'accuracy': 0.6779783119739137; 'macro avg': {'precision': 0.6313690716749428; 'recall': 0.6724499820010955; 'f1-score': 0.6302577545596714; 'support': 26374}; 'weighted avg': {'precision': 0.7521044891375291; 'recall': 0.6779783119739137; 'f1-score': 0.6991163784084864; 'support': 26374}},{'0': {'precision': 0.865296803652968; 'recall': 0.6813483146067416; 'f1-score': 0.7623837063112898; 'support': 2225}; '1': {'precision': 0.3986429177268872; 'recall': 0.6657223796033994; 'f1-score': 0.49867374005305043; 'support': 706}; 'accuracy': 0.6775844421699079; 'macro avg': {'precision': 0.6319698606899276; 'recall': 0.6735353471050705; 'f1-score': 0.6305287231821701; 'support': 2931}; 'weighted avg': {'precision': 0.7528922852415683; 'recall': 0.6775844421699079; 'f1-score': 0.6988629843125463; 'support': 2931}}
l: 5,2,CNF,1,26374,2931,1,[26374; 26374],262,1018.314912,0.681337,44,[X1 == 5 OR X1 == 7 OR X3 == 1 OR X3 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X12 < 24.000000 OR X13 == 0 OR X13 == 3 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 21 OR X13 == 23 OR X13 == 30 OR X13 == 31 OR X13 == 32 OR X13 == 35 OR X13 == 41] AND [X0 >= 37.000000 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 5 OR X13 == 7 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 30 OR X13 == 31 OR X13 == 33],{'0': {'precision': 0.8146456692913386; 'recall': 0.7750586825151077; 'f1-score': 0.7943592762265502; 'support': 20023}; '1': {'precision': 0.3850354997269252; 'recall': 0.4440245630609353; 'f1-score': 0.4124314442413163; 'support': 6351}; 'accuracy': 0.69534389929476; 'macro avg': {'precision': 0.5998405845091319; 'recall': 0.6095416227880215; 'f1-score': 0.6033953602339333; 'support': 26374}; 'weighted avg': {'precision': 0.7111932469472274; 'recall': 0.69534389929476; 'f1-score': 0.7023890153280054; 'support': 26374}},{'0': {'precision': 0.8131974769529354; 'recall': 0.7532584269662921; 'f1-score': 0.7820811945870276; 'support': 2225}; '1': {'precision': 0.3689655172413793; 'recall': 0.4546742209631728; 'f1-score': 0.40736040609137053; 'support': 706}; 'accuracy': 0.681337427499147; 'macro avg': {'precision': 0.5910814970971574; 'recall': 0.6039663239647324; 'f1-score': 0.594720800339199; 'support': 2931}; 'weighted avg': {'precision': 0.7061938046375623; 'recall': 0.6813374274991469; 'f1-score': 0.6918209159524544; 'support': 2931}}
l: 5,2,CNF,2,26374,2931,1,[26374; 26374],262,1017.294152,0.721597,33,[X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 18 OR X13 == 24 OR X13 == 32] AND [X1 == 5 OR X1 == 6 OR X2 >= 329054.000000 OR X3 == 0 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 5 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 24 OR X13 == 31 OR X13 == 32],{'0': {'precision': 0.8462802905774431; 'recall': 0.7970833541427359; 'f1-score': 0.8209454246180753; 'support': 20023}; '1': {'precision': 0.4593479707252162; 'recall': 0.5435364509526059; 'f1-score': 0.49790855329583156; 'support': 6351}; 'accuracy': 0.7360279062713279; 'macro avg': {'precision': 0.6528141306513296; 'recall': 0.6703099025476709; 'f1-score': 0.6594269889569534; 'support': 26374}; 'weighted avg': {'precision': 0.7531049222836124; 'recall': 0.736027906271328; 'f1-score': 0.7431564214419334; 'support': 26374}},{'0': {'precision': 0.8431563565513882; 'recall': 0.7779775280898876; 'f1-score': 0.809256661991585; 'support': 2225}; '1': {'precision': 0.43735763097949887; 'recall': 0.5439093484419264; 'f1-score': 0.48484848484848486; 'support': 706}; 'accuracy': 0.721596724667349; 'macro avg': {'precision': 0.6402569937654435; 'recall': 0.660943438265907; 'f1-score': 0.647052573420035; 'support': 2931}; 'weighted avg': {'precision': 0.7454102288633111; 'recall': 0.721596724667349; 'f1-score': 0.7311153542252838; 'support': 2931}}
l: 5,2,CNF,3,26374,2931,1,[26374; 26374],262,1017.450048,0.736950,36,[X1 == 0 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 5 OR X13 == 10 OR X13 == 12 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 32] AND [X1 == 5 OR X3 == 14 OR X6 == 3 OR X6 == 10 OR X7 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 5 OR X13 == 8 OR X13 == 21 OR X13 == 22 OR X13 == 25 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8387012716281009; 'recall': 0.8037257154272587; 'f1-score': 0.8208410905103161; 'support': 20023}; '1': {'precision': 0.4531032563317562; 'recall': 0.5126751692646827; 'f1-score': 0.4810519317426313; 'support': 6351}; 'accuracy': 0.7336391901114734; 'macro avg': {'precision': 0.6459022639799286; 'recall': 0.6582004423459706; 'f1-score': 0.6509465111264736; 'support': 26374}; 'weighted avg': {'precision': 0.7458472109946328; 'recall': 0.7336391901114734; 'f1-score': 0.7390180470837001; 'support': 26374}},{'0': {'precision': 0.8409943714821764; 'recall': 0.8058426966292135; 'f1-score': 0.8230433784714253; 'support': 2225}; '1': {'precision': 0.4593241551939925; 'recall': 0.5198300283286119; 'f1-score': 0.4877076411960133; 'support': 706}; 'accuracy': 0.736949846468782; 'macro avg': {'precision': 0.6501592633380844; 'recall': 0.6628363624789126; 'f1-score': 0.6553755098337193; 'support': 2931}; 'weighted avg': {'precision': 0.7490601603939956; 'recall': 0.736949846468782; 'f1-score': 0.7422699119015034; 'support': 2931}}
