l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1016.185905,0.780280,4,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7935388043074638; 'recall': 0.9604494382022472; 'f1-score': 0.8690524603497356; 'support': 2225}; '1': {'precision': 0.6302521008403361; 'recall': 0.21246458923512748; 'f1-score': 0.3177966101694915; 'support': 706}; 'accuracy': 0.7802797679972705; 'macro avg': {'precision': 0.7118954525739; 'recall': 0.5864570137186873; 'f1-score': 0.5934245352596136; 'support': 2931}; 'weighted avg': {'precision': 0.7542073772696637; 'recall': 0.7802797679972705; 'f1-score': 0.7362695772971076; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,1,[26374; 26374],262,1023.411713,0.726714,41,[X3 == 15 OR X5 == 1 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 3 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 32] AND [X3 == 10 OR X3 == 14 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 23 OR X13 == 32 OR X13 == 41] AND [X3 == 15 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 3 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 32],{'0': {'precision': 0.764131019918009; 'recall': 0.9215901713030016; 'f1-score': 0.8355066558000543; 'support': 20023}; '1': {'precision': 0.2943820224719101; 'recall': 0.1031333648244371; 'f1-score': 0.15275186567164178; 'support': 6351}; 'accuracy': 0.7245014028967923; 'macro avg': {'precision': 0.5292565211949596; 'recall': 0.5123617680637194; 'f1-score': 0.49412926073584806; 'support': 26374}; 'weighted avg': {'precision': 0.6510129535352012; 'recall': 0.7245014028967923; 'f1-score': 0.6710956573885297; 'support': 26374}},{'0': {'precision': 0.7656716417910447; 'recall': 0.922247191011236; 'f1-score': 0.836697247706422; 'support': 2225}; '1': {'precision': 0.3107569721115538; 'recall': 0.11048158640226628; 'f1-score': 0.16300940438871472; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.5382143069512992; 'recall': 0.5163643887067512; 'f1-score': 0.4998533260475683; 'support': 2931}; 'weighted avg': {'precision': 0.6560947885690316; 'recall': 0.7267144319344934; 'f1-score': 0.6744237514995638; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],262,1023.169967,0.677584,57,[X2 < 65716.000000 OR X3 == 2 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 30 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X2 < 65716.000000 OR X3 == 2 OR X3 == 14 OR X5 == 3 OR X6 == 12 OR X7 == 4 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 30 OR X13 == 33 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X1 == 6 OR X1 == 7 OR X2 >= 259873.000000 OR X2 < 65716.000000 OR X3 == 2 OR X3 == 10 OR X3 == 12 OR X5 == 4 OR X7 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 30 OR X13 == 41],{'0': {'precision': 0.7810215444202372; 'recall': 0.8056734755031714; 'f1-score': 0.7931560057033287; 'support': 20023}; '1': {'precision': 0.31963630005245675; 'recall': 0.2878286883955283; 'f1-score': 0.30289975144987574; 'support': 6351}; 'accuracy': 0.6809736862061121; 'macro avg': {'precision': 0.550328922236347; 'recall': 0.5467510819493498; 'f1-score': 0.5480278785766022; 'support': 26374}; 'weighted avg': {'precision': 0.6699175144293457; 'recall': 0.6809736862061121; 'f1-score': 0.6750996824014526; 'support': 26374}},{'0': {'precision': 0.7804557405784399; 'recall': 0.8004494382022472; 'f1-score': 0.7903261593077435; 'support': 2225}; '1': {'precision': 0.31587057010785824; 'recall': 0.29036827195467424; 'f1-score': 0.3025830258302583; 'support': 706}; 'accuracy': 0.6775844421699079; 'macro avg': {'precision': 0.5481631553431491; 'recall': 0.5454088550784607; 'f1-score': 0.546454592569001; 'support': 2931}; 'weighted avg': {'precision': 0.6685495207380336; 'recall': 0.6775844421699079; 'f1-score': 0.6728418016703827; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1,[26374; 26374],262,1023.235220,0.699761,60,[X1 == 2 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 14 OR X13 == 20 OR X13 == 41] AND [X1 == 2 OR X1 == 5 OR X1 == 7 OR X2 >= 329054.000000 OR X5 == 1 OR X5 == 6 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 14 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 41] AND [X0 >= 58.000000 OR X1 == 2 OR X1 == 5 OR X2 < 178356.000000 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 19 OR X13 == 24 OR X13 == 33],{'0': {'precision': 0.8059768064228368; 'recall': 0.812215951655596; 'f1-score': 0.8090843511355439; 'support': 20023}; '1': {'precision': 0.3931568754034861; 'recall': 0.3835616438356164; 'f1-score': 0.3882999920299673; 'support': 6351}; 'accuracy': 0.7089937059224994; 'macro avg': {'precision': 0.5995668409131614; 'recall': 0.5978887977456062; 'f1-score': 0.5986921715827556; 'support': 26374}; 'weighted avg': {'precision': 0.7065675631565936; 'recall': 0.7089937059224994; 'f1-score': 0.7077572310673131; 'support': 26374}},{'0': {'precision': 0.8060992262175695; 'recall': 0.7959550561797752; 'f1-score': 0.8009950248756218; 'support': 2225}; '1': {'precision': 0.3814713896457766; 'recall': 0.39660056657223797; 'f1-score': 0.38888888888888895; 'support': 706}; 'accuracy': 0.6997611736608667; 'macro avg': {'precision': 0.5937853079316731; 'recall': 0.5962778113760066; 'f1-score': 0.5949419568822554; 'support': 2931}; 'weighted avg': {'precision': 0.7038176661289697; 'recall': 0.6997611736608667; 'f1-score': 0.701729609656709; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1,[26375; 26375],262,1022.758044,0.673379,56,[X1 == 0 OR X1 == 1 OR X1 == 7 OR X2 >= 259873.000000 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 34 OR X13 == 36 OR X13 == 37 OR X13 == 41] AND [X0 >= 50.000000 OR X1 == 1 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 8 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 5 OR X13 == 22 OR X13 == 37] AND [X1 == 0 OR X1 == 6 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 5 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.821231565912417; 'recall': 0.7286620386555461; 'f1-score': 0.7721823811161977; 'support': 20023}; '1': {'precision': 0.3689162504355907; 'recall': 0.5; 'f1-score': 0.42457055009691863; 'support': 6352}; 'accuracy': 0.6735924170616113; 'macro avg': {'precision': 0.5950739081740039; 'recall': 0.6143310193277731; 'f1-score': 0.5983764656065582; 'support': 26375}; 'weighted avg': {'precision': 0.7122986034893345; 'recall': 0.6735924170616113; 'f1-score': 0.6884655905708154; 'support': 26375}},{'0': {'precision': 0.823799795709908; 'recall': 0.7249438202247191; 'f1-score': 0.7712168300262969; 'support': 2225}; '1': {'precision': 0.37037037037037035; 'recall': 0.5106382978723404; 'f1-score': 0.4293381037567084; 'support': 705}; 'accuracy': 0.6733788395904436; 'macro avg': {'precision': 0.5970850830401392; 'recall': 0.6177910590485298; 'f1-score': 0.6002774668915026; 'support': 2930}; 'weighted avg': {'precision': 0.7146981763022718; 'recall': 0.6733788395904436; 'f1-score': 0.6889559078351501; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1,[26375; 26375],262,1023.735971,0.761092,56,[X2 >= 329054.000000 OR X2 < 65716.000000 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 3 OR X13 == 18 OR X13 == 20 OR X13 == 30 OR X13 == 36 OR X13 == 41] AND [X0 >= 58.000000 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 9 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 20 OR X13 == 24 OR X13 == 30] AND [X1 == 2 OR X1 == 5 OR X2 < 65716.000000 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 2 OR X6 == 9 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 3 OR X13 == 10 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 32],{'0': {'precision': 0.8097746836633897; 'recall': 0.8597612745342855; 'f1-score': 0.8340196695896517; 'support': 20023}; '1': {'precision': 0.4511336982017201; 'recall': 0.3633501259445844; 'f1-score': 0.40251133589117544; 'support': 6352}; 'accuracy': 0.7402085308056872; 'macro avg': {'precision': 0.630454190932555; 'recall': 0.611555700239435; 'f1-score': 0.6182655027404136; 'support': 26375}; 'weighted avg': {'precision': 0.7234016963779858; 'recall': 0.7402085308056872; 'f1-score': 0.7300977383800699; 'support': 26375}},{'0': {'precision': 0.8118609406952966; 'recall': 0.8921348314606742; 'f1-score': 0.8501070663811564; 'support': 2225}; '1': {'precision': 0.5051546391752577; 'recall': 0.3475177304964539; 'f1-score': 0.411764705882353; 'support': 705}; 'accuracy': 0.7610921501706485; 'macro avg': {'precision': 0.6585077899352771; 'recall': 0.6198262809785641; 'f1-score': 0.6309358861317547; 'support': 2930}; 'weighted avg': {'precision': 0.7380630080769937; 'recall': 0.7610921501706485; 'f1-score': 0.7446356110392942; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1,[26375; 26375],262,1023.638067,0.772696,60,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 7 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 13 OR X13 == 20 OR X13 == 29 OR X13 == 31] AND [X1 == 1 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 18 OR X13 == 31] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X2 < 65716.000000 OR X3 == 0 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 14 OR X13 == 18 OR X13 == 20 OR X13 == 24 OR X13 == 36],{'0': {'precision': 0.8291686237670268; 'recall': 0.8816361184637667; 'f1-score': 0.8545978263500593; 'support': 20023}; '1': {'precision': 0.5339233038348082; 'recall': 0.4274244332493703; 'f1-score': 0.4747748535455102; 'support': 6352}; 'accuracy': 0.7722464454976303; 'macro avg': {'precision': 0.6815459638009176; 'recall': 0.6545302758565685; 'f1-score': 0.6646863399477847; 'support': 26375}; 'weighted avg': {'precision': 0.7580634760055309; 'recall': 0.7722464454976303; 'f1-score': 0.7631234937148177; 'support': 26375}},{'0': {'precision': 0.832409381663113; 'recall': 0.8773033707865169; 'f1-score': 0.8542669584245076; 'support': 2225}; '1': {'precision': 0.5333333333333333; 'recall': 0.4425531914893617; 'f1-score': 0.48372093023255813; 'support': 705}; 'accuracy': 0.7726962457337884; 'macro avg': {'precision': 0.6828713574982231; 'recall': 0.6599282811379392; 'f1-score': 0.6689939443285329; 'support': 2930}; 'weighted avg': {'precision': 0.7604473973380295; 'recall': 0.7726962457337884; 'f1-score': 0.765108272460233; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,1,[26375; 26375],262,1024.936513,0.741638,57,[X0 >= 58.000000 OR X1 == 2 OR X3 == 2 OR X3 == 4 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 3 OR X5 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 37] AND [X1 == 0 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 3 OR X6 == 4 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 30 OR X13 == 40] AND [X0 < 22.000000 OR X1 == 2 OR X2 < 158662.000000 OR X3 == 4 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 37],{'0': {'precision': 0.7900986641054746; 'recall': 0.9038154214942069; 'f1-score': 0.8431399953412532; 'support': 20024}; '1': {'precision': 0.4447967714038628; 'recall': 0.24295386553298692; 'f1-score': 0.31425661914460284; 'support': 6351}; 'accuracy': 0.7446824644549763; 'macro avg': {'precision': 0.6174477177546687; 'recall': 0.573384643513597; 'f1-score': 0.578698307242928; 'support': 26375}; 'weighted avg': {'precision': 0.7069512775444153; 'recall': 0.7446824644549763; 'f1-score': 0.715786883598128; 'support': 26375}},{'0': {'precision': 0.7855196574542623; 'recall': 0.9073741007194245; 'f1-score': 0.8420613394533696; 'support': 2224}; '1': {'precision': 0.4293628808864266; 'recall': 0.21954674220963172; 'f1-score': 0.29053420805998126; 'support': 706}; 'accuracy': 0.7416382252559727; 'macro avg': {'precision': 0.6074412691703445; 'recall': 0.5634604214645281; 'f1-score': 0.5662977737566754; 'support': 2930}; 'weighted avg': {'precision': 0.699701676479214; 'recall': 0.7416382252559727; 'f1-score': 0.7091677712746214; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,1,[26375; 26375],262,1022.953994,0.722184,59,[X2 >= 219632.000000 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 11 OR X6 == 13 OR X7 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 12 OR X13 == 14 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 36] AND [X4 >= 11.000000 OR X5 == 1 OR X6 == 1 OR X6 == 11 OR X6 == 13 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 9 OR X13 == 14 OR X13 == 33 OR X13 == 34] AND [X1 == 1 OR X1 == 5 OR X3 == 4 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 < 24.000000 OR X13 == 9 OR X13 == 14 OR X13 == 18 OR X13 == 19 OR X13 == 24 OR X13 == 25 OR X13 == 26 OR X13 == 33 OR X13 == 34],{'0': {'precision': 0.811570493753718; 'recall': 0.8175689172992409; 'f1-score': 0.8145586625534879; 'support': 20024}; '1': {'precision': 0.4110914073835241; 'recall': 0.40151157298063295; 'f1-score': 0.4062450215070894; 'support': 6351}; 'accuracy': 0.7173838862559242; 'macro avg': {'precision': 0.6113309505686211; 'recall': 0.6095402451399369; 'f1-score': 0.6104018420302886; 'support': 26375}; 'weighted avg': {'precision': 0.7151366481598943; 'recall': 0.7173838862559242; 'f1-score': 0.7162382858981068; 'support': 26375}},{'0': {'precision': 0.8130550621669627; 'recall': 0.8232913669064749; 'f1-score': 0.8181411974977658; 'support': 2224}; '1': {'precision': 0.42035398230088494; 'recall': 0.40368271954674223; 'f1-score': 0.411849710982659; 'support': 706}; 'accuracy': 0.7221843003412969; 'macro avg': {'precision': 0.6167045222339238; 'recall': 0.6134870432266085; 'f1-score': 0.6149954542402124; 'support': 2930}; 'weighted avg': {'precision': 0.7184315255166381; 'recall': 0.7221843003412969; 'f1-score': 0.7202429758323511; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.730354 (+- 0.035639), (mean training time) 1023.549488 (+- 0.590477)
l: 5,3,DNF,0,26374,2931,1,[26374; 26374],262,1014.312792,0.728079,157,[X0 < 45.000000 AND X0 >= 26.000000 AND X1 != 2 AND X1 != 5 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 21 AND X13 != 23 AND X13 != 25 AND X13 != 27 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 40] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 3 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X3 != 10 AND X3 != 12 AND X3 != 15 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 < 55.000000 AND X13 != 0 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 9 AND X13 != 13 AND X13 != 14 AND X13 != 16 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 33 AND X13 != 34 AND X13 != 40] OR [X0 < 58.000000 AND X0 >= 41.000000 AND X1 != 0 AND X1 != 2 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 12 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 8 AND X13 != 12 AND X13 != 13 AND X13 != 26 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7956382695211868; 'recall': 0.894621185636518; 'f1-score': 0.8422314690739826; 'support': 20023}; '1': {'precision': 0.4533678756476684; 'recall': 0.27554715792788537; 'f1-score': 0.3427676035647831; 'support': 6351}; 'accuracy': 0.7455448547812239; 'macro avg': {'precision': 0.6245030725844276; 'recall': 0.5850841717822017; 'f1-score': 0.5924995363193828; 'support': 26374}; 'weighted avg': {'precision': 0.7132177314347866; 'recall': 0.7455448547812239; 'f1-score': 0.721957903826052; 'support': 26374}},{'0': {'precision': 0.7876712328767124; 'recall': 0.8786516853932584; 'f1-score': 0.8306777140429148; 'support': 2225}; '1': {'precision': 0.3986636971046771; 'recall': 0.2535410764872521; 'f1-score': 0.30995670995671; 'support': 706}; 'accuracy': 0.7280791538723985; 'macro avg': {'precision': 0.5931674649906947; 'recall': 0.5660963809402553; 'f1-score': 0.5703172119998123; 'support': 2931}; 'weighted avg': {'precision': 0.6939696565358536; 'recall': 0.7280791538723985; 'f1-score': 0.7052498638604308; 'support': 2931}}
l: 5,3,DNF,1,26374,2931,1,[26374; 26374],262,1014.872024,0.792221,143,[X0 >= 33.000000 AND X1 != 0 AND X1 != 2 AND X2 >= 65716.000000 AND X3 != 9 AND X3 != 12 AND X4 >= 9.000000 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 1 AND X13 != 2 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 5 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8576150892032472; 'recall': 0.8810867502372272; 'f1-score': 0.869192491501207; 'support': 20023}; '1': {'precision': 0.5896949853524039; 'recall': 0.5388127853881278; 'f1-score': 0.5631067961165049; 'support': 6351}; 'accuracy': 0.7986653522408432; 'macro avg': {'precision': 0.7236550372778257; 'recall': 0.7099497678126775; 'f1-score': 0.7161496438088559; 'support': 26374}; 'weighted avg': {'precision': 0.7930984978800992; 'recall': 0.7986653522408432; 'f1-score': 0.795485421986221; 'support': 26374}},{'0': {'precision': 0.8494809688581315; 'recall': 0.8826966292134831; 'f1-score': 0.8657703328190435; 'support': 2225}; '1': {'precision': 0.5783521809369951; 'recall': 0.5070821529745042; 'f1-score': 0.540377358490566; 'support': 706}; 'accuracy': 0.7922210849539406; 'macro avg': {'precision': 0.7139165748975633; 'recall': 0.6948893910939937; 'f1-score': 0.7030738456548047; 'support': 2931}; 'weighted avg': {'precision': 0.7841732498979397; 'recall': 0.7922210849539406; 'f1-score': 0.7873918135846848; 'support': 2931}}
