lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,1,[460; 460],540,33.060095,0.942308,4,[X12 >= 5.123200 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.95578231292517; 'recall': 0.972318339100346; 'f1-score': 0.9639794168096055; 'support': 289}; '1.0': {'precision': 0.9518072289156626; 'recall': 0.9239766081871345; 'f1-score': 0.9376854599406528; 'support': 171}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9537947709204163; 'recall': 0.9481474736437403; 'f1-score': 0.9508324383751292; 'support': 460}; 'weighted avg': {'precision': 0.9543046186520706; 'recall': 0.9543478260869566; 'f1-score': 0.9542049241474514; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
5,3,DNF,9,461,51,1,[461; 461],540,1000.911028,0.921569,17,[X8 >= 0.149580 AND X20 >= 17.386000 AND X23 >= 926.960000] OR [X7 >= 0.022788 AND X21 >= 23.584000 AND X24 >= 0.137680 AND X26 >= 0.349920 AND X28 >= 0.269400] OR [X7 >= 0.033500 AND X11 >= 0.780600 AND X15 >= 0.014240 AND X16 >= 0.020456 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X27 >= 0.083914],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9896551724137931; 'f1-score': 0.9862542955326461; 'support': 290}; '1.0': {'precision': 0.9822485207100592; 'recall': 0.9707602339181286; 'f1-score': 0.9764705882352941; 'support': 171}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9825626165194132; 'recall': 0.9802077031659608; 'f1-score': 0.9813624418839701; 'support': 461}; 'weighted avg': {'precision': 0.9826436954810468; 'recall': 0.982646420824295; 'f1-score': 0.9826251980318931; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
10,1,CNF,0,460,52,1,[460; 460],540,36.293411,0.942308,4,[X13 >= 91.314000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.958904109589041; 'recall': 0.9688581314878892; 'f1-score': 0.9638554216867469; 'support': 289}; '1.0': {'precision': 0.9464285714285714; 'recall': 0.9298245614035088; 'f1-score': 0.9380530973451328; 'support': 171}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9526663405088063; 'recall': 0.949341346445699; 'f1-score': 0.9509542595159398; 'support': 460}; 'weighted avg': {'precision': 0.9542664638815621; 'recall': 0.9543478260869566; 'f1-score': 0.954263688072799; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
10,1,CNF,1,460,52,1,[460; 460],540,32.639238,1.000000,4,[X13 >= 91.314000 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9491525423728814; 'recall': 0.9688581314878892; 'f1-score': 0.958904109589041; 'support': 289}; '1.0': {'precision': 0.9454545454545454; 'recall': 0.9122807017543859; 'f1-score': 0.9285714285714285; 'support': 171}; 'accuracy': 0.9478260869565217; 'macro avg': {'precision': 0.9473035439137134; 'recall': 0.9405694166211376; 'f1-score': 0.9437377690802348; 'support': 460}; 'weighted avg': {'precision': 0.9477778522141087; 'recall': 0.9478260869565217; 'f1-score': 0.947628265123798; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}}
10,1,CNF,2,461,51,1,[461; 461],540,33.405522,0.901961,5,[X12 >= 5.123200 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9438943894389439; 'recall': 0.9862068965517241; 'f1-score': 0.9645868465430016; 'support': 290}; '1.0': {'precision': 0.9746835443037974; 'recall': 0.9005847953216374; 'f1-score': 0.9361702127659574; 'support': 171}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9592889668713707; 'recall': 0.9433958459366807; 'f1-score': 0.9503785296544796; 'support': 461}; 'weighted avg': {'precision': 0.9553150954734122; 'recall': 0.9544468546637744; 'f1-score': 0.9540461862916468; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,1,CNF,3,461,51,1,[461; 461],540,36.496186,0.921569,3,[X13 >= 91.314000 OR X20 >= 17.386000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9528619528619529; 'recall': 0.9758620689655172; 'f1-score': 0.9642248722316865; 'support': 290}; '1.0': {'precision': 0.9573170731707317; 'recall': 0.9181286549707602; 'f1-score': 0.9373134328358208; 'support': 171}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9550895130163423; 'recall': 0.9469953619681387; 'f1-score': 0.9507691525337536; 'support': 461}; 'weighted avg': {'precision': 0.9545145029114132; 'recall': 0.9544468546637744; 'f1-score': 0.9542425378787731; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,1,CNF,4,461,51,1,[461; 461],540,36.979569,1.000000,4,[X12 >= 5.123200 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9523809523809523; 'recall': 0.9655172413793104; 'f1-score': 0.9589041095890412; 'support': 290}; '1.0': {'precision': 0.9401197604790419; 'recall': 0.9181286549707602; 'f1-score': 0.9289940828402367; 'support': 171}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9462503564299971; 'recall': 0.9418229481750353; 'f1-score': 0.9439490962146388; 'support': 461}; 'weighted avg': {'precision': 0.9478328746906557; 'recall': 0.9479392624728851; 'f1-score': 0.9478095009685518; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
10,1,CNF,5,461,51,1,[461; 461],540,26.685601,0.901961,4,[X12 >= 5.123200 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9593220338983051; 'recall': 0.9758620689655172; 'f1-score': 0.9675213675213674; 'support': 290}; '1.0': {'precision': 0.9578313253012049; 'recall': 0.9298245614035088; 'f1-score': 0.9436201780415431; 'support': 171}; 'accuracy': 0.9587852494577006; 'macro avg': {'precision': 0.958576679599755; 'recall': 0.952843315184513; 'f1-score': 0.9555707727814553; 'support': 461}; 'weighted avg': {'precision': 0.9587690812516584; 'recall': 0.9587852494577006; 'f1-score': 0.9586556334626908; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,1,CNF,6,461,51,1,[461; 461],540,33.252173,0.901961,4,[X13 >= 54.088000 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9591836734693877; 'recall': 0.9724137931034482; 'f1-score': 0.9657534246575341; 'support': 290}; '1.0': {'precision': 0.9520958083832335; 'recall': 0.9298245614035088; 'f1-score': 0.9408284023668639; 'support': 171}; 'accuracy': 0.9566160520607375; 'macro avg': {'precision': 0.9556397409263107; 'recall': 0.9511191772534785; 'f1-score': 0.953290913512199; 'support': 461}; 'weighted avg': {'precision': 0.9565545521467578; 'recall': 0.9566160520607375; 'f1-score': 0.9565079174737932; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,1,CNF,7,461,51,1,[461; 461],540,34.305457,0.941176,4,[X12 >= 5.123200 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9559322033898305; 'recall': 0.9724137931034482; 'f1-score': 0.9641025641025641; 'support': 290}; '1.0': {'precision': 0.9518072289156626; 'recall': 0.9239766081871345; 'f1-score': 0.9376854599406528; 'support': 171}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9538697161527465; 'recall': 0.9481952006452914; 'f1-score': 0.9508940120216085; 'support': 461}; 'weighted avg': {'precision': 0.954402115244315; 'recall': 0.9544468546637744; 'f1-score': 0.9543035948798161; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,1,CNF,8,461,51,1,[461; 461],540,36.564479,0.921569,3,[X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9621993127147767; 'recall': 0.9655172413793104; 'f1-score': 0.963855421686747; 'support': 290}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.935672514619883; 'f1-score': 0.93841642228739; 'support': 171}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9516878916515059; 'recall': 0.9505948779995967; 'f1-score': 0.9511359219870685; 'support': 461}; 'weighted avg': {'precision': 0.9544012519693568; 'recall': 0.9544468546637744; 'f1-score': 0.9544192635581352; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
10,1,CNF,9,461,51,1,[461; 461],540,35.311820,0.960784,4,[X12 >= 5.123200 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.95578231292517; 'recall': 0.9689655172413794; 'f1-score': 0.9623287671232877; 'support': 290}; '1.0': {'precision': 0.9461077844311377; 'recall': 0.9239766081871345; 'f1-score': 0.9349112426035503; 'support': 171}; 'accuracy': 0.9522776572668112; 'macro avg': {'precision': 0.9509450486781539; 'recall': 0.946471062714257; 'f1-score': 0.948620004863419; 'support': 461}; 'weighted avg': {'precision': 0.9521937134187068; 'recall': 0.9522776572668112; 'f1-score': 0.9521587092211726; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,1,DNF,0,460,52,1,[460; 460],540,29.327947,0.865385,5,[X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X22 >= 86.328000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9372937293729373; 'recall': 0.9826989619377162; 'f1-score': 0.9594594594594594; 'support': 289}; '1.0': {'precision': 0.9681528662420382; 'recall': 0.8888888888888888; 'f1-score': 0.926829268292683; 'support': 171}; 'accuracy': 0.9478260869565217; 'macro avg': {'precision': 0.9527232978074878; 'recall': 0.9357939254133025; 'f1-score': 0.9431443638760713; 'support': 460}; 'weighted avg': {'precision': 0.9487652780786248; 'recall': 0.9478260869565217; 'f1-score': 0.9473295405692012; 'support': 460}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9090909090909091; 'f1-score': 0.8955223880597014; 'support': 33}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.857843137254902; 'recall': 0.8492822966507176; 'f1-score': 0.8531665994352562; 'support': 52}; 'weighted avg': {'precision': 0.8644419306184012; 'recall': 0.8653846153846154; 'f1-score': 0.8645700809879914; 'support': 52}}
10,1,DNF,1,460,52,1,[460; 460],540,39.280414,0.942308,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9278688524590164; 'recall': 0.9792387543252595; 'f1-score': 0.9528619528619529; 'support': 289}; '1.0': {'precision': 0.9612903225806452; 'recall': 0.8713450292397661; 'f1-score': 0.9141104294478527; 'support': 171}; 'accuracy': 0.9391304347826087; 'macro avg': {'precision': 0.9445795875198308; 'recall': 0.9252918917825128; 'f1-score': 0.9334861911549028; 'support': 460}; 'weighted avg': {'precision': 0.9402929206998827; 'recall': 0.9391304347826087; 'f1-score': 0.9384564952449722; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
10,1,DNF,2,461,51,1,[461; 461],540,39.163408,0.960784,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9337748344370861; 'recall': 0.9724137931034482; 'f1-score': 0.9527027027027026; 'support': 290}; '1.0': {'precision': 0.949685534591195; 'recall': 0.8830409356725146; 'f1-score': 0.9151515151515152; 'support': 171}; 'accuracy': 0.9392624728850325; 'macro avg': {'precision': 0.9417301845141406; 'recall': 0.9277273643879814; 'f1-score': 0.9339271089271088; 'support': 461}; 'weighted avg': {'precision': 0.9396766342773304; 'recall': 0.9392624728850325; 'f1-score': 0.938773737255299; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
10,1,DNF,3,461,51,1,[461; 461],540,31.893917,0.882353,6,[X4 >= 0.079654 AND X6 >= 0.045070 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X27 >= 0.099930],{'0.0': {'precision': 0.9368770764119602; 'recall': 0.9724137931034482; 'f1-score': 0.9543147208121826; 'support': 290}; '1.0': {'precision': 0.95; 'recall': 0.8888888888888888; 'f1-score': 0.9184290030211479; 'support': 171}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.94343853820598; 'recall': 0.9306513409961685; 'f1-score': 0.9363718619166652; 'support': 461}; 'weighted avg': {'precision': 0.9417447986105606; 'recall': 0.9414316702819957; 'f1-score': 0.9410035326510829; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
10,1,DNF,4,461,51,1,[461; 461],540,34.100739,0.921569,5,[X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X22 >= 86.328000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9429530201342282; 'recall': 0.9689655172413794; 'f1-score': 0.9557823129251701; 'support': 290}; '1.0': {'precision': 0.9447852760736196; 'recall': 0.9005847953216374; 'f1-score': 0.9221556886227544; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9438691481039239; 'recall': 0.9347751562815083; 'f1-score': 0.9389690007739623; 'support': 461}; 'weighted avg': {'precision': 0.9436326638774731; 'recall': 0.9436008676789588; 'f1-score': 0.943309096535337; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,1,DNF,5,461,51,1,[461; 461],540,40.556473,0.901961,6,[X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180 AND X27 >= 0.099930],{'0.0': {'precision': 0.9429530201342282; 'recall': 0.9689655172413794; 'f1-score': 0.9557823129251701; 'support': 290}; '1.0': {'precision': 0.9447852760736196; 'recall': 0.9005847953216374; 'f1-score': 0.9221556886227544; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9438691481039239; 'recall': 0.9347751562815083; 'f1-score': 0.9389690007739623; 'support': 461}; 'weighted avg': {'precision': 0.9436326638774731; 'recall': 0.9436008676789588; 'f1-score': 0.943309096535337; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
10,1,DNF,6,461,51,1,[461; 461],540,27.787830,0.843137,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9437086092715232; 'recall': 0.9827586206896551; 'f1-score': 0.9628378378378379; 'support': 290}; '1.0': {'precision': 0.9685534591194969; 'recall': 0.9005847953216374; 'f1-score': 0.9333333333333332; 'support': 171}; 'accuracy': 0.9522776572668112; 'macro avg': {'precision': 0.95613103419551; 'recall': 0.9416717080056463; 'f1-score': 0.9480855855855856; 'support': 461}; 'weighted avg': {'precision': 0.9529243778702293; 'recall': 0.9522776572668112; 'f1-score': 0.9518936507005923; 'support': 461}},{'0.0': {'precision': 0.8529411764705882; 'recall': 0.90625; 'f1-score': 0.8787878787878787; 'support': 32}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.838235294117647; 'recall': 0.821546052631579; 'f1-score': 0.8282828282828283; 'support': 51}; 'weighted avg': {'precision': 0.8419838523644751; 'recall': 0.8431372549019608; 'f1-score': 0.8411566646860764; 'support': 51}}
10,1,DNF,7,461,51,1,[461; 461],540,32.302791,0.862745,4,[X7 >= 0.048318 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.9285714285714286; 'recall': 0.9862068965517241; 'f1-score': 0.9565217391304347; 'support': 290}; '1.0': {'precision': 0.9738562091503268; 'recall': 0.8713450292397661; 'f1-score': 0.9197530864197531; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9512138188608776; 'recall': 0.928775962895745; 'f1-score': 0.9381374127750939; 'support': 461}; 'weighted avg': {'precision': 0.945369036985727; 'recall': 0.9436008676789588; 'f1-score': 0.94288304148721; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
10,1,DNF,8,461,51,1,[461; 461],540,34.532742,0.901961,5,[X0 >= 10.260000 AND X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9429530201342282; 'recall': 0.9689655172413794; 'f1-score': 0.9557823129251701; 'support': 290}; '1.0': {'precision': 0.9447852760736196; 'recall': 0.9005847953216374; 'f1-score': 0.9221556886227544; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9438691481039239; 'recall': 0.9347751562815083; 'f1-score': 0.9389690007739623; 'support': 461}; 'weighted avg': {'precision': 0.9436326638774731; 'recall': 0.9436008676789588; 'f1-score': 0.943309096535337; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,1,DNF,9,461,51,1,[461; 461],540,40.458751,0.921569,6,[X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180 AND X27 >= 0.099930],{'0.0': {'precision': 0.9368770764119602; 'recall': 0.9724137931034482; 'f1-score': 0.9543147208121826; 'support': 290}; '1.0': {'precision': 0.95; 'recall': 0.8888888888888888; 'f1-score': 0.9184290030211479; 'support': 171}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.94343853820598; 'recall': 0.9306513409961685; 'f1-score': 0.9363718619166652; 'support': 461}; 'weighted avg': {'precision': 0.9417447986105606; 'recall': 0.9414316702819957; 'f1-score': 0.9410035326510829; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
