l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,57,[8; 9],540,1.651708,0.903846,2,[X0 >= 15.056000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9150326797385621; 'recall': 0.9688581314878892; 'f1-score': 0.9411764705882352; 'support': 289}; '1.0': {'precision': 0.9415584415584416; 'recall': 0.847953216374269; 'f1-score': 0.8923076923076924; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9282955606485018; 'recall': 0.9084056739310791; 'f1-score': 0.9167420814479638; 'support': 460}; 'weighted avg': {'precision': 0.9248933433716042; 'recall': 0.9239130434782609; 'f1-score': 0.923010033444816; 'support': 460}},{'0.0': {'precision': 0.868421052631579; 'recall': 1.0; 'f1-score': 0.9295774647887324; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9342105263157895; 'recall': 0.868421052631579; 'f1-score': 0.8890311566367903; 'support': 52}; 'weighted avg': {'precision': 0.9164979757085021; 'recall': 0.9038461538461539; 'f1-score': 0.8999474703700054; 'support': 52}}
l: 10,2,DNF,6,461,51,28,[16; 17],540,1.429326,0.882353,7,[X0 >= 13.370000 AND X12 >= 2.590800 AND X22 >= 115.900000] OR [X0 >= 14.058000 AND X1 >= 14.078000 AND X3 >= 700.660000 AND X11 >= 0.640400],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.993103448275862; 'f1-score': 0.9381107491856677; 'support': 290}; '1.0': {'precision': 0.9854014598540146; 'recall': 0.7894736842105263; 'f1-score': 0.8766233766233766; 'support': 171}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9371451743714517; 'recall': 0.8912885662431942; 'f1-score': 0.9073670629045222; 'support': 461}; 'weighted avg': {'precision': 0.9246885627176016; 'recall': 0.9175704989154013; 'f1-score': 0.9153030686907614; 'support': 461}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.8421052631578947; 'f1-score': 0.8633928571428572; 'support': 51}; 'weighted avg': {'precision': 0.9009287925696594; 'recall': 0.8823529411764706; 'f1-score': 0.8763655462184875; 'support': 51}}
l: 10,2,DNF,7,461,51,28,[16; 17],540,1.459221,0.745098,7,[X1 >= 14.078000 AND X4 >= 0.087914 AND X6 >= 0.045070 AND X8 >= 0.149580] OR [X0 < 10.260000 AND X1 >= 17.912000 AND X10 >= 0.431020],{'0.0': {'precision': 0.9133858267716536; 'recall': 0.8; 'f1-score': 0.8529411764705883; 'support': 290}; '1.0': {'precision': 0.7198067632850241; 'recall': 0.8713450292397661; 'f1-score': 0.7883597883597883; 'support': 171}; 'accuracy': 0.8264642082429501; 'macro avg': {'precision': 0.8165962950283389; 'recall': 0.8356725146198831; 'f1-score': 0.8206504824151883; 'support': 461}; 'weighted avg': {'precision': 0.8415810114653334; 'recall': 0.8264642082429501; 'f1-score': 0.82898582426463; 'support': 461}},{'0.0': {'precision': 0.8275862068965517; 'recall': 0.75; 'f1-score': 0.7868852459016394; 'support': 32}; '1.0': {'precision': 0.6363636363636364; 'recall': 0.7368421052631579; 'f1-score': 0.6829268292682926; 'support': 19}; 'accuracy': 0.7450980392156863; 'macro avg': {'precision': 0.731974921630094; 'recall': 0.743421052631579; 'f1-score': 0.7349060375849661; 'support': 51}; 'weighted avg': {'precision': 0.7563464257176225; 'recall': 0.7450980392156863; 'f1-score': 0.7481556397049024; 'support': 51}}
l: 10,2,DNF,8,461,51,28,[16; 17],540,1.457685,0.843137,7,[X0 >= 15.056000 AND X1 >= 17.912000 AND X23 >= 544.140000] OR [X0 < 14.058000 AND X7 >= 0.033500 AND X21 >= 21.988000 AND X22 >= 91.304000],{'0.0': {'precision': 0.8742138364779874; 'recall': 0.9586206896551724; 'f1-score': 0.9144736842105264; 'support': 290}; '1.0': {'precision': 0.916083916083916; 'recall': 0.7660818713450293; 'f1-score': 0.8343949044585988; 'support': 171}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.8951488762809517; 'recall': 0.8623512805001008; 'f1-score': 0.8744342943345627; 'support': 461}; 'weighted avg': {'precision': 0.8897448204532885; 'recall': 0.8872017353579176; 'f1-score': 0.8847698418296595; 'support': 461}},{'0.0': {'precision': 0.8529411764705882; 'recall': 0.90625; 'f1-score': 0.8787878787878787; 'support': 32}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.838235294117647; 'recall': 0.821546052631579; 'f1-score': 0.8282828282828283; 'support': 51}; 'weighted avg': {'precision': 0.8419838523644751; 'recall': 0.8431372549019608; 'f1-score': 0.8411566646860764; 'support': 51}}
l: 10,2,DNF,9,461,51,28,[16; 17],540,1.331435,0.901961,5,[X10 >= 0.183080 AND X27 >= 0.121800] OR [X0 < 10.260000 AND X0 >= 11.366000 AND X25 >= 0.303960],{'0.0': {'precision': 0.9392857142857143; 'recall': 0.906896551724138; 'f1-score': 0.9228070175438597; 'support': 290}; '1.0': {'precision': 0.850828729281768; 'recall': 0.9005847953216374; 'f1-score': 0.875; 'support': 171}; 'accuracy': 0.9045553145336226; 'macro avg': {'precision': 0.8950572217837411; 'recall': 0.9037406735228877; 'f1-score': 0.8989035087719299; 'support': 461}; 'weighted avg': {'precision': 0.9064741211497603; 'recall': 0.9045553145336226; 'f1-score': 0.9050738288236863; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 28}, (mean val acc cv) 0.839894 (+- 0.043412), (mean training time) 1.453709 (+- 0.095125)
l: 10,2,DNF,0,460,52,14,[32; 33],540,1.115745,0.884615,8,[X0 >= 15.056000 AND X7 >= 0.022788] OR [X0 < 15.056000 AND X0 >= 12.726000 AND X4 >= 0.091828 AND X21 >= 28.460000 AND X24 >= 0.120740 AND X29 >= 0.073462],{'0.0': {'precision': 0.9297658862876255; 'recall': 0.9619377162629758; 'f1-score': 0.9455782312925171; 'support': 289}; '1.0': {'precision': 0.9316770186335404; 'recall': 0.8771929824561403; 'f1-score': 0.9036144578313253; 'support': 171}; 'accuracy': 0.9304347826086956; 'macro avg': {'precision': 0.9307214524605829; 'recall': 0.919565349359558; 'f1-score': 0.9245963445619212; 'support': 460}; 'weighted avg': {'precision': 0.9304763289640415; 'recall': 0.9304347826086956; 'f1-score': 0.9299786546362914; 'support': 460}},{'0.0': {'precision': 0.8461538461538461; 'recall': 1.0; 'f1-score': 0.9166666666666666; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.9230769230769231; 'recall': 0.8421052631578947; 'f1-score': 0.8645833333333334; 'support': 52}; 'weighted avg': {'precision': 0.9023668639053254; 'recall': 0.8846153846153846; 'f1-score': 0.8786057692307693; 'support': 52}}
l: 10,2,DNF,1,460,52,14,[32; 33],540,1.107399,0.980769,6,[X0 >= 13.370000 AND X5 >= 0.079530 AND X6 >= 0.086212] OR [X0 < 10.260000 AND X1 >= 16.840000 AND X27 >= 0.121800],{'0.0': {'precision': 0.8785942492012779; 'recall': 0.9515570934256056; 'f1-score': 0.9136212624584716; 'support': 289}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.7777777777777778; 'f1-score': 0.8364779874213837; 'support': 171}; 'accuracy': 0.8869565217391304; 'macro avg': {'precision': 0.8916780769815913; 'recall': 0.8646674356016917; 'f1-score': 0.8750496249399277; 'support': 460}; 'weighted avg': {'precision': 0.8883217907249022; 'recall': 0.8869565217391304; 'f1-score': 0.8849440884772933; 'support': 460}},{'0.0': {'precision': 0.9705882352941176; 'recall': 1.0; 'f1-score': 0.9850746268656716; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9852941176470589; 'recall': 0.9736842105263157; 'f1-score': 0.9790237999193223; 'support': 52}; 'weighted avg': {'precision': 0.9813348416289593; 'recall': 0.9807692307692307; 'f1-score': 0.9806528687125702; 'support': 52}}
l: 10,2,DNF,2,461,51,14,[32; 33],540,0.989782,0.901961,7,[X1 >= 14.078000 AND X13 >= 13.160000 AND X21 >= 25.410000 AND X24 >= 0.137680] OR [X0 >= 17.068000 AND X5 < 0.175460 AND X13 >= 29.322000],{'0.0': {'precision': 0.8617363344051447; 'recall': 0.9241379310344827; 'f1-score': 0.8918469217970051; 'support': 290}; '1.0': {'precision': 0.8533333333333334; 'recall': 0.7485380116959064; 'f1-score': 0.7975077881619937; 'support': 171}; 'accuracy': 0.8590021691973969; 'macro avg': {'precision': 0.857534833869239; 'recall': 0.8363379713651946; 'f1-score': 0.8446773549794995; 'support': 461}; 'weighted avg': {'precision': 0.8586193860683123; 'recall': 0.8590021691973969; 'f1-score': 0.8568534470647123; 'support': 461}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.868421052631579; 'f1-score': 0.8880105401844531; 'support': 51}; 'weighted avg': {'precision': 0.9152093269740329; 'recall': 0.9019607843137255; 'f1-score': 0.8980857165000388; 'support': 51}}
l: 10,2,DNF,3,461,51,14,[32; 33],540,1.054739,0.843137,8,[X1 >= 15.656000 AND X6 >= 0.045070 AND X22 >= 91.304000] OR [X0 < 10.260000 AND X16 >= 0.025890 AND X23 >= 686.500000 AND X24 >= 0.112520 AND X25 >= 0.184620],{'0.0': {'precision': 0.9446494464944649; 'recall': 0.8827586206896552; 'f1-score': 0.9126559714795008; 'support': 290}; '1.0': {'precision': 0.8210526315789474; 'recall': 0.9122807017543859; 'f1-score': 0.8642659279778392; 'support': 171}; 'accuracy': 0.8937093275488069; 'macro avg': {'precision': 0.8828510390367061; 'recall': 0.8975196612220205; 'f1-score': 0.88846094972867; 'support': 461}; 'weighted avg': {'precision': 0.8988033394433728; 'recall': 0.8937093275488069; 'f1-score': 0.8947065193346329; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 32}; '1.0': {'precision': 0.7037037037037037; 'recall': 1.0; 'f1-score': 0.8260869565217391; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8518518518518519; 'recall': 0.875; 'f1-score': 0.8416149068322981; 'support': 51}; 'weighted avg': {'precision': 0.8896151053013798; 'recall': 0.8431372549019608; 'f1-score': 0.8455730118134209; 'support': 51}}
l: 10,2,DNF,4,461,51,14,[32; 33],540,1.192053,0.901961,9,[X1 >= 16.840000 AND X4 >= 0.103260 AND X13 >= 16.640000 AND X23 >= 781.180000] OR [X0 >= 17.068000 AND X13 >= 29.322000 AND X22 >= 91.304000 AND X23 >= 686.500000 AND X27 >= 0.099930],{'0.0': {'precision': 0.8405797101449275; 'recall': 1.0; 'f1-score': 0.9133858267716535; 'support': 290}; '1.0': {'precision': 1.0; 'recall': 0.6783625730994152; 'f1-score': 0.8083623693379791; 'support': 171}; 'accuracy': 0.8806941431670282; 'macro avg': {'precision': 0.9202898550724637; 'recall': 0.8391812865497076; 'f1-score': 0.8608740980548163; 'support': 461}; 'weighted avg': {'precision': 0.8997139174447484; 'recall': 0.8806941431670282; 'f1-score': 0.8744291863786853; 'support': 461}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.868421052631579; 'f1-score': 0.8880105401844531; 'support': 51}; 'weighted avg': {'precision': 0.9152093269740329; 'recall': 0.9019607843137255; 'f1-score': 0.8980857165000388; 'support': 51}}
l: 10,2,DNF,5,461,51,14,[32; 33],540,1.029998,0.882353,8,[X1 >= 15.656000 AND X6 >= 0.086212 AND X7 >= 0.022788 AND X17 < 0.018688 AND X24 >= 0.150080] OR [X1 >= 16.840000 AND X3 >= 609.740000 AND X27 >= 0.058086],{'0.0': {'precision': 0.9387755102040817; 'recall': 0.9517241379310345; 'f1-score': 0.9452054794520548; 'support': 290}; '1.0': {'precision': 0.9161676646706587; 'recall': 0.8947368421052632; 'f1-score': 0.9053254437869822; 'support': 171}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9274715874373702; 'recall': 0.9232304900181488; 'f1-score': 0.9252654616195185; 'support': 461}; 'weighted avg': {'precision': 0.9303895197784519; 'recall': 0.93058568329718; 'f1-score': 0.9304126679580691; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
l: 10,2,DNF,6,461,51,14,[32; 33],540,0.942302,0.921569,7,[X0 >= 13.370000 AND X4 >= 0.084206 AND X11 >= 0.902100] OR [X1 >= 14.078000 AND X3 >= 700.660000 AND X20 >= 14.970000 AND X23 >= 544.140000],{'0.0': {'precision': 0.9328621908127208; 'recall': 0.9103448275862069; 'f1-score': 0.9214659685863874; 'support': 290}; '1.0': {'precision': 0.8539325842696629; 'recall': 0.8888888888888888; 'f1-score': 0.8710601719197708; 'support': 171}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8933973875411918; 'recall': 0.8996168582375479; 'f1-score': 0.8962630702530792; 'support': 461}; 'weighted avg': {'precision': 0.9035846144160551; 'recall': 0.9023861171366594; 'f1-score': 0.9027688075668832; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
l: 10,2,DNF,7,461,51,14,[32; 33],540,1.070253,0.862745,6,[X1 >= 14.078000 AND X2 >= 81.938000 AND X3 >= 700.660000 AND X7 >= 0.033500] OR [X16 < 0.037362 AND X23 >= 781.180000],{'0.0': {'precision': 0.9149659863945578; 'recall': 0.9275862068965517; 'f1-score': 0.9212328767123288; 'support': 290}; '1.0': {'precision': 0.874251497005988; 'recall': 0.8538011695906432; 'f1-score': 0.8639053254437871; 'support': 171}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.8946087417002729; 'recall': 0.8906936882435974; 'f1-score': 0.8925691010780579; 'support': 461}; 'weighted avg': {'precision': 0.8998636486820948; 'recall': 0.9002169197396963; 'f1-score': 0.8999682101897243; 'support': 461}},{'0.0': {'precision': 0.9032258064516129; 'recall': 0.875; 'f1-score': 0.8888888888888888; 'support': 32}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8516129032258064; 'recall': 0.8585526315789473; 'f1-score': 0.8547008547008547; 'support': 51}; 'weighted avg': {'precision': 0.8647691334598355; 'recall': 0.8627450980392157; 'f1-score': 0.8634154516507457; 'support': 51}}
l: 10,2,DNF,8,461,51,14,[32; 33],540,1.139731,0.725490,7,[X0 >= 15.056000 AND X1 >= 16.840000 AND X7 >= 0.027982 AND X20 >= 14.970000] OR [X10 < 0.280200 AND X27 >= 0.099930 AND X29 >= 0.069654],{'0.0': {'precision': 0.8795986622073578; 'recall': 0.906896551724138; 'f1-score': 0.8930390492359932; 'support': 290}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 171}; 'accuracy': 0.8633405639913232; 'macro avg': {'precision': 0.8564659977703456; 'recall': 0.8481851179673321; 'f1-score': 0.851924930023402; 'support': 461}; 'weighted avg': {'precision': 0.8624373363126545; 'recall': 0.8633405639913232; 'f1-score': 0.8625379022279537; 'support': 461}},{'0.0': {'precision': 0.78125; 'recall': 0.78125; 'f1-score': 0.78125; 'support': 32}; '1.0': {'precision': 0.631578947368421; 'recall': 0.631578947368421; 'f1-score': 0.631578947368421; 'support': 19}; 'accuracy': 0.7254901960784313; 'macro avg': {'precision': 0.7064144736842105; 'recall': 0.7064144736842105; 'f1-score': 0.7064144736842105; 'support': 51}; 'weighted avg': {'precision': 0.7254901960784313; 'recall': 0.7254901960784313; 'f1-score': 0.7254901960784313; 'support': 51}}
l: 10,2,DNF,9,461,51,14,[32; 33],540,1.116097,0.980392,8,[X0 >= 12.726000 AND X6 >= 0.086212] OR [X1 < 19.968000 AND X1 >= 18.840000 AND X8 >= 0.149580 AND X21 >= 23.584000 AND X23 >= 686.500000 AND X25 >= 0.184620],{'0.0': {'precision': 0.893687707641196; 'recall': 0.9275862068965517; 'f1-score': 0.910321489001692; 'support': 290}; '1.0': {'precision': 0.86875; 'recall': 0.8128654970760234; 'f1-score': 0.8398791540785498; 'support': 171}; 'accuracy': 0.8850325379609545; 'macro avg': {'precision': 0.8812188538205981; 'recall': 0.8702258519862875; 'f1-score': 0.875100321540121; 'support': 461}; 'weighted avg': {'precision': 0.884437495045438; 'recall': 0.8850325379609545; 'f1-score': 0.8841921196484223; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [32, 33], 'n_partitions': 14}, (mean val acc cv) 0.888499 (+- 0.069109), (mean training time) 1.075810 (+- 0.070436)
l: 10,2,DNF,0,460,52,7,[65; 66],540,1.806543,0.923077,7,[X1 >= 14.078000 AND X12 >= 1.280200 AND X22 >= 115.900000] OR [X6 >= 0.149780 AND X16 >= 0.013212 AND X21 >= 21.988000 AND X22 >= 91.304000],{'0.0': {'precision': 0.9053627760252366; 'recall': 0.9930795847750865; 'f1-score': 0.9471947194719471; 'support': 289}; '1.0': {'precision': 0.986013986013986; 'recall': 0.8245614035087719; 'f1-score': 0.8980891719745222; 'support': 171}; 'accuracy': 0.9304347826086956; 'macro avg': {'precision': 0.9456883810196113; 'recall': 0.9088204941419292; 'f1-score': 0.9226419457232347; 'support': 460}; 'weighted avg': {'precision': 0.9353439866949674; 'recall': 0.9304347826086956; 'f1-score': 0.9289402659457305; 'support': 460}},{'0.0': {'precision': 0.8918918918918919; 'recall': 1.0; 'f1-score': 0.9428571428571428; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9459459459459459; 'recall': 0.8947368421052632; 'f1-score': 0.9126050420168067; 'support': 52}; 'weighted avg': {'precision': 0.9313929313929314; 'recall': 0.9230769230769231; 'f1-score': 0.9207498383968973; 'support': 52}}
l: 10,2,DNF,1,460,52,7,[65; 66],540,1.060451,0.961538,7,[X0 >= 14.058000 AND X3 >= 700.660000 AND X7 >= 0.027982] OR [X7 >= 0.048318 AND X21 >= 20.176000 AND X26 >= 0.177180 AND X28 >= 0.243620],{'0.0': {'precision': 0.965034965034965; 'recall': 0.9550173010380623; 'f1-score': 0.96; 'support': 289}; '1.0': {'precision': 0.9252873563218391; 'recall': 0.9415204678362573; 'f1-score': 0.9333333333333333; 'support': 171}; 'accuracy': 0.95; 'macro avg': {'precision': 0.9451611606784021; 'recall': 0.9482688844371598; 'f1-score': 0.9466666666666667; 'support': 460}; 'weighted avg': {'precision': 0.9502592235350856; 'recall': 0.95; 'f1-score': 0.950086956521739; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9393939393939394; 'f1-score': 0.96875; 'support': 33}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.9696969696969697; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9652014652014652; 'recall': 0.9615384615384616; 'f1-score': 0.9618990384615385; 'support': 52}}
l: 10,2,DNF,2,461,51,7,[65; 66],540,1.199270,0.921569,5,[X6 >= 0.149780 AND X7 >= 0.048318 AND X8 >= 0.165080] OR [X2 >= 86.240000 AND X20 >= 17.386000],{'0.0': {'precision': 0.909967845659164; 'recall': 0.9758620689655172; 'f1-score': 0.9417637271214643; 'support': 290}; '1.0': {'precision': 0.9533333333333334; 'recall': 0.8362573099415205; 'f1-score': 0.8909657320872274; 'support': 171}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9316505894962487; 'recall': 0.9060596894535189; 'f1-score': 0.9163647296043458; 'support': 461}; 'weighted avg': {'precision': 0.9260535254688885; 'recall': 0.9240780911062907; 'f1-score': 0.9229210868809989; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 10,2,DNF,3,461,51,7,[65; 66],540,0.932658,0.901961,9,[X1 >= 14.078000 AND X7 >= 0.022788 AND X8 < 0.192800 AND X9 < 0.058840 AND X21 >= 20.176000] OR [X4 >= 0.087914 AND X6 >= 0.086212 AND X13 >= 13.160000 AND X27 >= 0.121800],{'0.0': {'precision': 0.9386281588447654; 'recall': 0.896551724137931; 'f1-score': 0.9171075837742504; 'support': 290}; '1.0': {'precision': 0.8369565217391305; 'recall': 0.9005847953216374; 'f1-score': 0.867605633802817; 'support': 171}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.8877923402919479; 'recall': 0.8985682597297842; 'f1-score': 0.8923566087885337; 'support': 461}; 'weighted avg': {'precision': 0.900914818399942; 'recall': 0.8980477223427332; 'f1-score': 0.8987456890993802; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.84375; 'f1-score': 0.9152542372881356; 'support': 32}; '1.0': {'precision': 0.7916666666666666; 'recall': 1.0; 'f1-score': 0.8837209302325582; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8958333333333333; 'recall': 0.921875; 'f1-score': 0.8994875837603469; 'support': 51}; 'weighted avg': {'precision': 0.9223856209150326; 'recall': 0.9019607843137255; 'f1-score': 0.9035065346595871; 'support': 51}}
l: 10,2,DNF,4,461,51,7,[65; 66],540,1.027333,0.882353,5,[X1 >= 17.912000 AND X19 < 0.006185 AND X20 >= 14.970000] OR [X6 >= 0.086212 AND X11 < 1.388200],{'0.0': {'precision': 0.937037037037037; 'recall': 0.8724137931034482; 'f1-score': 0.9035714285714286; 'support': 290}; '1.0': {'precision': 0.806282722513089; 'recall': 0.9005847953216374; 'f1-score': 0.8508287292817679; 'support': 171}; 'accuracy': 0.8828633405639913; 'macro avg': {'precision': 0.871659879775063; 'recall': 0.8864992942125428; 'f1-score': 0.8772000789265982; 'support': 461}; 'weighted avg': {'precision': 0.8885359789381322; 'recall': 0.8828633405639913; 'f1-score': 0.8840074338240708; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
l: 10,2,DNF,5,461,51,7,[65; 66],540,0.963996,0.960784,7,[X2 >= 98.200000 AND X23 >= 686.500000] OR [X19 >= 0.001710 AND X21 >= 20.176000 AND X22 >= 86.328000 AND X23 >= 686.500000 AND X24 >= 0.137680],{'0.0': {'precision': 0.9554794520547946; 'recall': 0.9620689655172414; 'f1-score': 0.9587628865979381; 'support': 290}; '1.0': {'precision': 0.9349112426035503; 'recall': 0.9239766081871345; 'f1-score': 0.9294117647058824; 'support': 171}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9451953473291724; 'recall': 0.9430227868521879; 'f1-score': 0.9440873256519102; 'support': 461}; 'weighted avg': {'precision': 0.9478500294600813; 'recall': 0.9479392624728851; 'f1-score': 0.9478755940956788; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
