lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,0.867565,0.750000,1,[X23 >= -0.987455],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.1941747572815534; 'f1-score': 0.31999999999999995; 'support': 103}; '1.0': {'precision': 0.683206106870229; 'recall': 0.988950276243094; 'f1-score': 0.8081264108352143; 'support': 181}; 'accuracy': 0.7007042253521126; 'macro avg': {'precision': 0.796148507980569; 'recall': 0.5915625167623236; 'f1-score': 0.5640632054176071; 'support': 284}; 'weighted avg': {'precision': 0.7651291161263207; 'recall': 0.7007042253521126; 'f1-score': 0.6310946491590625; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
10,3,CNF,1,284,32,35,[8; 9],222,0.824921,0.843750,9,[X2 >= 0.190280 OR X33 < -0.000030] AND [X0 OR X16 < -0.054150 OR X21 < -0.001400 OR X28 >= 0.997000 OR X33 >= 0.005400] AND [X4 >= 0.041440 OR X8 < -0.036395],{'0.0': {'precision': 1.0; 'recall': 0.6019417475728155; 'f1-score': 0.7515151515151515; 'support': 103}; '1.0': {'precision': 0.8153153153153153; 'recall': 1.0; 'f1-score': 0.8982630272952854; 'support': 181}; 'accuracy': 0.8556338028169014; 'macro avg': {'precision': 0.9076576576576576; 'recall': 0.8009708737864077; 'f1-score': 0.8248890894052184; 'support': 284}; 'weighted avg': {'precision': 0.882296028422789; 'recall': 0.8556338028169014; 'f1-score': 0.8450410864313637; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
10,3,CNF,2,284,32,35,[8; 9],222,0.802732,0.875000,7,[X6 >= 0.029375] AND [X0 OR X2 >= 0.739470 OR X3 >= 0.007075] AND [X0 OR X4 >= 0.995175 OR X18 >= 0.467840],{'0.0': {'precision': 0.9354838709677419; 'recall': 0.5686274509803921; 'f1-score': 0.7073170731707317; 'support': 102}; '1.0': {'precision': 0.8018018018018018; 'recall': 0.978021978021978; 'f1-score': 0.8811881188118812; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8686428363847718; 'recall': 0.773324714501185; 'f1-score': 0.7942525959913065; 'support': 284}; 'weighted avg': {'precision': 0.8498143759388648; 'recall': 0.8309859154929577; 'f1-score': 0.818741475659074; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
10,3,CNF,3,284,32,35,[8; 9],222,0.800243,0.812500,9,[X2 >= 0.190280 OR X2 < 0.998505] AND [X2 >= 0.190280 OR X22 < -0.009200] AND [X2 >= 0.190280 OR X5 < -0.000715 OR X6 >= 0.999995 OR X9 >= 0.591395 OR X33 >= 0.005400],{'0.0': {'precision': 1.0; 'recall': 0.4117647058823529; 'f1-score': 0.5833333333333334; 'support': 102}; '1.0': {'precision': 0.7520661157024794; 'recall': 1.0; 'f1-score': 0.8584905660377359; 'support': 182}; 'accuracy': 0.7887323943661971; 'macro avg': {'precision': 0.8760330578512396; 'recall': 0.7058823529411764; 'f1-score': 0.7209119496855346; 'support': 284}; 'weighted avg': {'precision': 0.8411127924572227; 'recall': 0.7887323943661971; 'f1-score': 0.759666489503056; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
10,3,CNF,4,284,32,35,[8; 9],222,0.785016,0.843750,4,[X2 >= 0.190280 OR X4 >= 0.418075] AND [X26 < 0.999945] AND [X0],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7843137254901961; 'f1-score': 0.8333333333333334; 'support': 102}; '1.0': {'precision': 0.8865979381443299; 'recall': 0.945054945054945; 'f1-score': 0.9148936170212766; 'support': 182}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.8877434135166093; 'recall': 0.8646843352725706; 'f1-score': 0.874113475177305; 'support': 284}; 'weighted avg': {'precision': 0.8874207443976573; 'recall': 0.8873239436619719; 'f1-score': 0.8856008390770153; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
10,3,CNF,5,284,32,35,[8; 9],222,0.803668,0.437500,6,[X2 < 0.998505 OR X4 < 0.995175] AND [X2 >= 0.190280 OR X6 >= 0.999995 OR X7 >= 0.000985] AND [X3 < 0.007075],{'0.0': {'precision': 0.35051546391752575; 'recall': 0.6666666666666666; 'f1-score': 0.45945945945945943; 'support': 102}; '1.0': {'precision': 0.6222222222222222; 'recall': 0.3076923076923077; 'f1-score': 0.411764705882353; 'support': 182}; 'accuracy': 0.43661971830985913; 'macro avg': {'precision': 0.486368843069874; 'recall': 0.48717948717948717; 'f1-score': 0.43561208267090623; 'support': 284}; 'weighted avg': {'precision': 0.5246374005775777; 'recall': 0.43661971830985913; 'f1-score': 0.4288945117445532; 'support': 284}},{'0.0': {'precision': 0.39285714285714285; 'recall': 0.9166666666666666; 'f1-score': 0.55; 'support': 12}; '1.0': {'precision': 0.75; 'recall': 0.15; 'f1-score': 0.24999999999999997; 'support': 20}; 'accuracy': 0.4375; 'macro avg': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.4; 'support': 32}; 'weighted avg': {'precision': 0.6160714285714286; 'recall': 0.4375; 'f1-score': 0.3625; 'support': 32}}
10,3,CNF,6,285,31,35,[8; 9],222,0.817142,0.806452,7,[X2 >= 0.739470] AND [X0 OR X12 < 0.998725] AND [X0 OR X3 >= -0.000170 OR X6 >= 0.999995 OR X11 < -0.000270],{'0.0': {'precision': 0.639344262295082; 'recall': 0.7572815533980582; 'f1-score': 0.6933333333333332; 'support': 103}; '1.0': {'precision': 0.8466257668711656; 'recall': 0.7582417582417582; 'f1-score': 0.7999999999999999; 'support': 182}; 'accuracy': 0.7578947368421053; 'macro avg': {'precision': 0.7429850145831238; 'recall': 0.7577616558199083; 'f1-score': 0.7466666666666666; 'support': 285}; 'weighted avg': {'precision': 0.7717135038138443; 'recall': 0.7578947368421053; 'f1-score': 0.7614502923976608; 'support': 285}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.8181818181818182; 'f1-score': 0.7500000000000001; 'support': 11}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.7905982905982906; 'recall': 0.8090909090909091; 'f1-score': 0.7960526315789475; 'support': 31}; 'weighted avg': {'precision': 0.8191342707471739; 'recall': 0.8064516129032258; 'f1-score': 0.8094227504244483; 'support': 31}}
10,3,CNF,7,285,31,35,[8; 9],222,0.773257,0.709677,6,[X3 < -0.000170 OR X4 >= 0.418075] AND [X0 OR X4 < 0.995175 OR X26 < 0.999945] AND [X30 < 0.995560],{'0.0': {'precision': 0.7346938775510204; 'recall': 0.6990291262135923; 'f1-score': 0.7164179104477613; 'support': 103}; '1.0': {'precision': 0.8342245989304813; 'recall': 0.8571428571428571; 'f1-score': 0.8455284552845529; 'support': 182}; 'accuracy': 0.8; 'macro avg': {'precision': 0.7844592382407509; 'recall': 0.7780859916782247; 'f1-score': 0.780973182866157; 'support': 285}; 'weighted avg': {'precision': 0.7982538469933428; 'recall': 0.8; 'f1-score': 0.7988674513610808; 'support': 285}},{'0.0': {'precision': 0.625; 'recall': 0.45454545454545453; 'f1-score': 0.5263157894736842; 'support': 11}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.85; 'f1-score': 0.7906976744186046; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6820652173913043; 'recall': 0.6522727272727272; 'f1-score': 0.6585067319461444; 'support': 31}; 'weighted avg': {'precision': 0.6986325385694249; 'recall': 0.7096774193548387; 'f1-score': 0.6968847475026652; 'support': 31}}
10,3,CNF,8,285,31,35,[8; 9],222,0.812134,0.774194,6,[X2 >= 0.190280 OR X18 >= 0.467840] AND [X0 OR X4 < 0.995175] AND [X2 >= 0.190280 OR X3 >= 0.007075],{'0.0': {'precision': 1.0; 'recall': 0.5922330097087378; 'f1-score': 0.7439024390243902; 'support': 103}; '1.0': {'precision': 0.8125; 'recall': 1.0; 'f1-score': 0.896551724137931; 'support': 182}; 'accuracy': 0.8526315789473684; 'macro avg': {'precision': 0.90625; 'recall': 0.7961165048543689; 'f1-score': 0.8202270815811606; 'support': 285}; 'weighted avg': {'precision': 0.8802631578947369; 'recall': 0.8526315789473684; 'f1-score': 0.8413837368863707; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
10,3,CNF,9,285,31,35,[8; 9],222,0.793767,0.645161,6,[X7 < 0.994515] AND [X0 OR X2 >= 0.739470 OR X5 >= 0.001010 OR X15 < 0.001430] AND [X0],{'0.0': {'precision': 0.9; 'recall': 0.4368932038834951; 'f1-score': 0.5882352941176471; 'support': 103}; '1.0': {'precision': 0.7531914893617021; 'recall': 0.9725274725274725; 'f1-score': 0.8489208633093526; 'support': 182}; 'accuracy': 0.7789473684210526; 'macro avg': {'precision': 0.8265957446808511; 'recall': 0.7047103382054838; 'f1-score': 0.7185780787134999; 'support': 285}; 'weighted avg': {'precision': 0.8062486002239642; 'recall': 0.7789473684210526; 'f1-score': 0.7547081839172625; 'support': 285}},{'0.0': {'precision': 0.5; 'recall': 0.09090909090909091; 'f1-score': 0.15384615384615385; 'support': 11}; '1.0': {'precision': 0.6551724137931034; 'recall': 0.95; 'f1-score': 0.7755102040816326; 'support': 20}; 'accuracy': 0.6451612903225806; 'macro avg': {'precision': 0.5775862068965517; 'recall': 0.5204545454545454; 'f1-score': 0.46467817896389324; 'support': 31}; 'weighted avg': {'precision': 0.600111234705228; 'recall': 0.6451612903225806; 'f1-score': 0.554919734643237; 'support': 31}}
10,3,CNF,0,284,32,17,[16; 17],222,0.482489,0.937500,7,[X6 >= 0.999995 OR X22 < 0.999665] AND [X3 < -0.000170 OR X4 >= 0.418075 OR X10 < -0.010580 OR X14 < -0.988250] AND [X4 >= 0.041440],{'0.0': {'precision': 0.8333333333333334; 'recall': 0.6310679611650486; 'f1-score': 0.718232044198895; 'support': 103}; '1.0': {'precision': 0.8155339805825242; 'recall': 0.9281767955801105; 'f1-score': 0.8682170542635659; 'support': 181}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8244336569579288; 'recall': 0.7796223783725795; 'f1-score': 0.7932245492312304; 'support': 284}; 'weighted avg': {'precision': 0.8219893796435571; 'recall': 0.8204225352112676; 'f1-score': 0.8138210823034916; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,3,CNF,1,284,32,17,[16; 17],222,0.498127,0.875000,4,[X3 >= 0.007075 OR X18 >= 0.467840] AND [X4 >= 0.418075] AND [X0],{'0.0': {'precision': 0.84; 'recall': 0.8155339805825242; 'f1-score': 0.8275862068965517; 'support': 103}; '1.0': {'precision': 0.8967391304347826; 'recall': 0.9116022099447514; 'f1-score': 0.904109589041096; 'support': 181}; 'accuracy': 0.8767605633802817; 'macro avg': {'precision': 0.8683695652173913; 'recall': 0.8635680952636378; 'f1-score': 0.8658478979688238; 'support': 284}; 'weighted avg': {'precision': 0.8761612063686467; 'recall': 0.8767605633802817; 'f1-score': 0.8763563905872648; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.9047619047619048; 'f1-score': 0.9047619047619048; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8614718614718615; 'recall': 0.8614718614718615; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
10,3,CNF,2,284,32,17,[16; 17],222,0.499214,0.937500,6,[X10 < -0.010580 OR X14 >= 0.239955] AND [X3 >= 0.007075 OR X4 >= 0.418075] AND [X0 OR X2 < 0.998505],{'0.0': {'precision': 0.7872340425531915; 'recall': 0.7254901960784313; 'f1-score': 0.7551020408163265; 'support': 102}; '1.0': {'precision': 0.8526315789473684; 'recall': 0.8901098901098901; 'f1-score': 0.8709677419354839; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8199328107502799; 'recall': 0.8078000430941608; 'f1-score': 0.8130348913759051; 'support': 284}; 'weighted avg': {'precision': 0.8291437313691782; 'recall': 0.8309859154929577; 'f1-score': 0.8293540042095894; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,3,CNF,3,284,32,17,[16; 17],222,0.511544,0.843750,5,[X31 < 0.870760] AND [X4 >= 0.041440] AND [X3 < -0.000170 OR X9 >= -0.572990 OR X32 < -0.000040],{'0.0': {'precision': 0.935064935064935; 'recall': 0.7058823529411765; 'f1-score': 0.8044692737430168; 'support': 102}; '1.0': {'precision': 0.855072463768116; 'recall': 0.9725274725274725; 'f1-score': 0.910025706940874; 'support': 182}; 'accuracy': 0.8767605633802817; 'macro avg': {'precision': 0.8950686994165256; 'recall': 0.8392049127343245; 'f1-score': 0.8572474903419454; 'support': 284}; 'weighted avg': {'precision': 0.8838021541634523; 'recall': 0.8767605633802817; 'f1-score': 0.8721145936092493; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
10,3,CNF,4,284,32,17,[16; 17],222,0.483389,0.781250,6,[X3 < 0.746850] AND [X26 < 0.999945 OR X33 < -0.000030] AND [X2 >= 0.190280 OR X7 >= -0.000375 OR X14 < -0.028300],{'0.0': {'precision': 0.9117647058823529; 'recall': 0.6078431372549019; 'f1-score': 0.7294117647058823; 'support': 102}; '1.0': {'precision': 0.8148148148148148; 'recall': 0.967032967032967; 'f1-score': 0.8844221105527638; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8632897603485838; 'recall': 0.7874380521439345; 'f1-score': 0.806916937629323; 'support': 284}; 'weighted avg': {'precision': 0.8496348461137193; 'recall': 0.8380281690140845; 'f1-score': 0.8287493807063485; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.5833333333333334; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7801932367149759; 'recall': 0.7416666666666667; 'f1-score': 0.751937984496124; 'support': 32}; 'weighted avg': {'precision': 0.7807971014492754; 'recall': 0.78125; 'f1-score': 0.7732558139534884; 'support': 32}}
10,3,CNF,5,284,32,17,[16; 17],222,0.519595,0.843750,5,[X3 >= -0.609635] AND [X2 >= 0.190280 OR X14 >= 0.239955] AND [X4 >= 0.041440 OR X5 < -0.000715],{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 102}; '1.0': {'precision': 0.8425925925925926; 'recall': 1.0; 'f1-score': 0.914572864321608; 'support': 182}; 'accuracy': 0.8802816901408451; 'macro avg': {'precision': 0.9212962962962963; 'recall': 0.8333333333333333; 'f1-score': 0.857286432160804; 'support': 284}; 'weighted avg': {'precision': 0.8991262389149713; 'recall': 0.8802816901408451; 'f1-score': 0.8734234553046925; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.6666666666666666; 'f1-score': 0.761904761904762; 'support': 12}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.857487922705314; 'recall': 0.8083333333333333; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8496376811594202; 'recall': 0.84375; 'f1-score': 0.8380398671096347; 'support': 32}}
10,3,CNF,6,285,31,17,[16; 17],222,0.490363,0.645161,8,[X4 < 0.995175 OR X7 >= 0.000985 OR X26 < 0.999945] AND [X2 >= 0.739470 OR X7 < -0.000375 OR X33 < -0.000030] AND [X2 < 0.739470 OR X3 >= -0.000170],{'0.0': {'precision': 0.5298507462686567; 'recall': 0.6893203883495146; 'f1-score': 0.5991561181434599; 'support': 103}; '1.0': {'precision': 0.7880794701986755; 'recall': 0.6538461538461539; 'f1-score': 0.7147147147147147; 'support': 182}; 'accuracy': 0.6666666666666666; 'macro avg': {'precision': 0.658965108233666; 'recall': 0.6715832710978342; 'f1-score': 0.6569354164290873; 'support': 285}; 'weighted avg': {'precision': 0.6947547033046687; 'recall': 0.6666666666666666; 'f1-score': 0.6729514324451034; 'support': 285}},{'0.0': {'precision': 0.5; 'recall': 0.45454545454545453; 'f1-score': 0.47619047619047616; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.75; 'f1-score': 0.7317073170731706; 'support': 20}; 'accuracy': 0.6451612903225806; 'macro avg': {'precision': 0.6071428571428572; 'recall': 0.6022727272727273; 'f1-score': 0.6039488966318234; 'support': 31}; 'weighted avg': {'precision': 0.6382488479262672; 'recall': 0.6451612903225806; 'f1-score': 0.6410400509535049; 'support': 31}}
10,3,CNF,7,285,31,17,[16; 17],222,0.489280,0.806452,6,[X2 >= 0.739470 OR X18 >= 0.467840 OR X29 >= 0.930305 OR X33 < -0.000030] AND [X0] AND [X5 >= -0.217515],{'0.0': {'precision': 0.8607594936708861; 'recall': 0.6601941747572816; 'f1-score': 0.7472527472527474; 'support': 103}; '1.0': {'precision': 0.8300970873786407; 'recall': 0.9395604395604396; 'f1-score': 0.881443298969072; 'support': 182}; 'accuracy': 0.8385964912280702; 'macro avg': {'precision': 0.8454282905247634; 'recall': 0.7998773071588605; 'f1-score': 0.8143480231109097; 'support': 285}; 'weighted avg': {'precision': 0.8411785886000488; 'recall': 0.8385964912280702; 'f1-score': 0.8329463627347512; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
10,3,CNF,8,285,31,17,[16; 17],222,0.498014,0.709677,5,[X13 >= -0.554585] AND [X16 < 0.998150 OR X24 < -0.000170] AND [X4 >= 0.418075 OR X12 < -0.076515],{'0.0': {'precision': 0.780952380952381; 'recall': 0.7961165048543689; 'f1-score': 0.7884615384615384; 'support': 103}; '1.0': {'precision': 0.8833333333333333; 'recall': 0.8736263736263736; 'f1-score': 0.8784530386740332; 'support': 182}; 'accuracy': 0.8456140350877193; 'macro avg': {'precision': 0.8321428571428571; 'recall': 0.8348714392403713; 'f1-score': 0.8334572885677858; 'support': 285}; 'weighted avg': {'precision': 0.8463324979114452; 'recall': 0.8456140350877193; 'f1-score': 0.8459297947375878; 'support': 285}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.6363636363636364; 'f1-score': 0.6086956521739131; 'support': 11}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.75; 'f1-score': 0.7692307692307692; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6864035087719298; 'recall': 0.6931818181818181; 'f1-score': 0.6889632107023411; 'support': 31}; 'weighted avg': {'precision': 0.7163271080928127; 'recall': 0.7096774193548387; 'f1-score': 0.7122666954364009; 'support': 31}}
10,3,CNF,9,285,31,17,[16; 17],222,0.544859,0.709677,5,[X26 < 0.999945] AND [X2 >= 0.739470 OR X20 >= 0.072060] AND [X24 < 0.999495 OR X29 < -0.914280],{'0.0': {'precision': 0.7964601769911505; 'recall': 0.8737864077669902; 'f1-score': 0.8333333333333334; 'support': 103}; '1.0': {'precision': 0.9244186046511628; 'recall': 0.8736263736263736; 'f1-score': 0.8983050847457628; 'support': 182}; 'accuracy': 0.8736842105263158; 'macro avg': {'precision': 0.8604393908211566; 'recall': 0.873706390696682; 'f1-score': 0.865819209039548; 'support': 285}; 'weighted avg': {'precision': 0.8781739799178953; 'recall': 0.8736842105263158; 'f1-score': 0.8748240658142532; 'support': 285}},{'0.0': {'precision': 0.6; 'recall': 0.5454545454545454; 'f1-score': 0.5714285714285713; 'support': 11}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8; 'f1-score': 0.7804878048780488; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.680952380952381; 'recall': 0.6727272727272727; 'f1-score': 0.6759581881533101; 'support': 31}; 'weighted avg': {'precision': 0.7044546850998463; 'recall': 0.7096774193548387; 'f1-score': 0.7063054962346859; 'support': 31}}
10,3,CNF,0,284,32,8,[35; 36],222,0.366496,0.843750,8,[X5 < -0.000715 OR X10 < -0.010580 OR X24 >= 0.999495 OR X26 < 0.999945] AND [X2 >= 0.739470 OR X4 >= 0.041440] AND [X13 >= -0.554585 OR X16 < -0.054150],{'0.0': {'precision': 0.9850746268656716; 'recall': 0.6407766990291263; 'f1-score': 0.7764705882352942; 'support': 103}; '1.0': {'precision': 0.8294930875576036; 'recall': 0.994475138121547; 'f1-score': 0.9045226130653266; 'support': 181}; 'accuracy': 0.8661971830985915; 'macro avg': {'precision': 0.9072838572116376; 'recall': 0.8176259185753366; 'f1-score': 0.8404966006503104; 'support': 284}; 'weighted avg': {'precision': 0.8859187866728536; 'recall': 0.8661971830985915; 'f1-score': 0.8580812096938711; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9523809523809523; 'f1-score': 0.888888888888889; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.7943722943722944; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.84765625; 'recall': 0.84375; 'f1-score': 0.8366228070175439; 'support': 32}}
10,3,CNF,1,284,32,8,[35; 36],222,0.345145,0.843750,7,[X3 >= 0.007075 OR X5 < -0.000715 OR X26 < 0.999945] AND [X11 >= -0.000270 OR X16 >= 0.292070] AND [X5 >= 0.001010 OR X26 < 0.999945],{'0.0': {'precision': 0.9; 'recall': 0.6990291262135923; 'f1-score': 0.7868852459016394; 'support': 103}; '1.0': {'precision': 0.8480392156862745; 'recall': 0.9558011049723757; 'f1-score': 0.8987012987012987; 'support': 181}; 'accuracy': 0.8626760563380281; 'macro avg': {'precision': 0.8740196078431373; 'recall': 0.827415115592984; 'f1-score': 0.842793272301469; 'support': 284}; 'weighted avg': {'precision': 0.8668841480254074; 'recall': 0.8626760563380281; 'f1-score': 0.8581482936366336; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
