lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,1,[284; 284],222,14.700062,0.812500,1,[X26 < 0.999945],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
10,1,CNF,1,284,32,1,[284; 284],222,12.668035,0.781250,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5098039215686274; 'f1-score': 0.6753246753246753; 'support': 102}; '1.0': {'precision': 0.7844827586206896; 'recall': 1.0; 'f1-score': 0.8792270531400966; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8922413793103448; 'recall': 0.7549019607843137; 'f1-score': 0.777275864232386; 'support': 284}; 'weighted avg': {'precision': 0.8618868382710053; 'recall': 0.823943661971831; 'f1-score': 0.8059945089951214; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
10,1,CNF,2,284,32,1,[284; 284],222,11.723096,0.781250,1,[X26 < 0.999945],{'0.0': {'precision': 0.863013698630137; 'recall': 0.6176470588235294; 'f1-score': 0.7200000000000001; 'support': 102}; '1.0': {'precision': 0.8151658767772512; 'recall': 0.945054945054945; 'f1-score': 0.8753180661577608; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.839089787703694; 'recall': 0.7813510019392372; 'f1-score': 0.7976590330788804; 'support': 284}; 'weighted avg': {'precision': 0.8323506578652594; 'recall': 0.8274647887323944; 'f1-score': 0.8195348170447623; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
10,1,CNF,3,284,32,1,[284; 284],222,15.646004,0.875000,1,[X26 < 0.999945],{'0.0': {'precision': 0.8656716417910447; 'recall': 0.5742574257425742; 'f1-score': 0.6904761904761905; 'support': 101}; '1.0': {'precision': 0.8018433179723502; 'recall': 0.9508196721311475; 'f1-score': 0.8699999999999999; 'support': 183}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8337574798816975; 'recall': 0.7625385489368608; 'f1-score': 0.7802380952380952; 'support': 284}; 'weighted avg': {'precision': 0.8245428274994212; 'recall': 0.8169014084507042; 'f1-score': 0.8061552649228705; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
10,1,CNF,4,284,32,1,[284; 284],222,11.293819,0.781250,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.504950495049505; 'f1-score': 0.6710526315789473; 'support': 101}; '1.0': {'precision': 0.7854077253218884; 'recall': 1.0; 'f1-score': 0.8798076923076923; 'support': 183}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8927038626609443; 'recall': 0.7524752475247525; 'f1-score': 0.7754301619433198; 'support': 284}; 'weighted avg': {'precision': 0.8617239920207943; 'recall': 0.823943661971831; 'f1-score': 0.8055673362034556; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.4166666666666667; 'f1-score': 0.5882352941176471; 'support': 12}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.7083333333333334; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.8379629629629629; 'recall': 0.78125; 'f1-score': 0.7525031289111389; 'support': 32}}
10,1,CNF,5,284,32,1,[284; 284],222,12.537165,0.718750,1,[X26 < 0.999945],{'0.0': {'precision': 0.8857142857142857; 'recall': 0.6138613861386139; 'f1-score': 0.7251461988304092; 'support': 101}; '1.0': {'precision': 0.8177570093457944; 'recall': 0.9562841530054644; 'f1-score': 0.8816120906801007; 'support': 183}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.85173564753004; 'recall': 0.7850727695720392; 'f1-score': 0.803379144755255; 'support': 284}; 'weighted avg': {'precision': 0.8419249139698001; 'recall': 0.8345070422535211; 'f1-score': 0.8259675305504568; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.4166666666666667; 'f1-score': 0.5263157894736842; 'support': 12}; '1.0': {'precision': 0.72; 'recall': 0.9; 'f1-score': 0.7999999999999999; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7171428571428571; 'recall': 0.6583333333333333; 'f1-score': 0.6631578947368421; 'support': 32}; 'weighted avg': {'precision': 0.7178571428571427; 'recall': 0.71875; 'f1-score': 0.6973684210526315; 'support': 32}}
10,1,CNF,6,285,31,1,[285; 285],222,12.203230,0.774194,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5098039215686274; 'f1-score': 0.6753246753246753; 'support': 102}; '1.0': {'precision': 0.7854077253218884; 'recall': 1.0; 'f1-score': 0.8798076923076923; 'support': 183}; 'accuracy': 0.8245614035087719; 'macro avg': {'precision': 0.8927038626609443; 'recall': 0.7549019607843137; 'f1-score': 0.7775661838161838; 'support': 285}; 'weighted avg': {'precision': 0.8622091709961599; 'recall': 0.8245614035087719; 'f1-score': 0.8066242967558757; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
10,1,CNF,7,285,31,1,[285; 285],222,16.316361,0.870968,1,[X26 < 0.999945],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5882352941176471; 'f1-score': 0.6976744186046512; 'support': 102}; '1.0': {'precision': 0.8046511627906977; 'recall': 0.9453551912568307; 'f1-score': 0.8693467336683418; 'support': 183}; 'accuracy': 0.8175438596491228; 'macro avg': {'precision': 0.8308970099667774; 'recall': 0.7667952426872389; 'f1-score': 0.7835105761364964; 'support': 285}; 'weighted avg': {'precision': 0.82343766392726; 'recall': 0.8175438596491228; 'f1-score': 0.8079061156455474; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
10,1,CNF,8,285,31,1,[285; 285],222,11.790786,0.741935,1,[X26 < 0.999945],{'0.0': {'precision': 0.875; 'recall': 0.6176470588235294; 'f1-score': 0.7241379310344829; 'support': 102}; '1.0': {'precision': 0.8169014084507042; 'recall': 0.9508196721311475; 'f1-score': 0.8787878787878788; 'support': 183}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8459507042253521; 'recall': 0.7842333654773385; 'f1-score': 0.8014629049111808; 'support': 285}; 'weighted avg': {'precision': 0.8376945885841364; 'recall': 0.8315789473684211; 'f1-score': 0.8234394764340318; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7653846153846153; 'recall': 0.6568181818181817; 'f1-score': 0.6630434782608696; 'support': 31}; 'weighted avg': {'precision': 0.7553349875930522; 'recall': 0.7419354838709677; 'f1-score': 0.7103786816269285; 'support': 31}}
10,1,CNF,9,285,31,1,[285; 285],222,12.250133,0.774194,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5098039215686274; 'f1-score': 0.6753246753246753; 'support': 102}; '1.0': {'precision': 0.7854077253218884; 'recall': 1.0; 'f1-score': 0.8798076923076923; 'support': 183}; 'accuracy': 0.8245614035087719; 'macro avg': {'precision': 0.8927038626609443; 'recall': 0.7549019607843137; 'f1-score': 0.7775661838161838; 'support': 285}; 'weighted avg': {'precision': 0.8622091709961599; 'recall': 0.8245614035087719; 'f1-score': 0.8066242967558757; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
10,1,DNF,0,284,32,1,[284; 284],222,1.315009,0.937500,8,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 >= -0.905170 AND X17 >= -0.805795],{'0.0': {'precision': 1.0; 'recall': 0.9215686274509803; 'f1-score': 0.9591836734693878; 'support': 102}; '1.0': {'precision': 0.9578947368421052; 'recall': 1.0; 'f1-score': 0.978494623655914; 'support': 182}; 'accuracy': 0.971830985915493; 'macro avg': {'precision': 0.9789473684210526; 'recall': 0.9607843137254901; 'f1-score': 0.9688391485626509; 'support': 284}; 'weighted avg': {'precision': 0.9730170496664196; 'recall': 0.971830985915493; 'f1-score': 0.9715590007015983; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,1,DNF,1,284,32,1,[284; 284],222,1.452687,0.875000,9,[X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 102}; '1.0': {'precision': 0.978021978021978; 'recall': 0.978021978021978; 'f1-score': 0.978021978021978; 'support': 182}; 'accuracy': 0.971830985915493; 'macro avg': {'precision': 0.9694031458737341; 'recall': 0.9694031458737341; 'f1-score': 0.9694031458737341; 'support': 284}; 'weighted avg': {'precision': 0.971830985915493; 'recall': 0.971830985915493; 'f1-score': 0.971830985915493; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.9523809523809523; 'f1-score': 0.909090909090909; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8792270531400965; 'recall': 0.8398268398268398; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.876207729468599; 'recall': 0.875; 'f1-score': 0.8715909090909089; 'support': 32}}
10,1,DNF,2,284,32,1,[284; 284],222,1.531273,0.937500,8,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X28 >= -0.911830],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9411764705882353; 'f1-score': 0.955223880597015; 'support': 102}; '1.0': {'precision': 0.9675675675675676; 'recall': 0.9835164835164835; 'f1-score': 0.9754768392370572; 'support': 182}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9686322686322686; 'recall': 0.9623464770523593; 'f1-score': 0.9653503599170361; 'support': 284}; 'weighted avg': {'precision': 0.9683323528393952; 'recall': 0.9683098591549296; 'f1-score': 0.9682028893029576; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
10,1,DNF,3,284,32,1,[284; 284],222,1.634185,0.937500,8,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X23 >= -0.987455],{'0.0': {'precision': 0.9893617021276596; 'recall': 0.9207920792079208; 'f1-score': 0.9538461538461538; 'support': 101}; '1.0': {'precision': 0.9578947368421052; 'recall': 0.994535519125683; 'f1-score': 0.9758713136729222; 'support': 183}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9736282194848824; 'recall': 0.957663799166802; 'f1-score': 0.964858733759538; 'support': 284}; 'weighted avg': {'precision': 0.9690854533697144; 'recall': 0.9683098591549296; 'f1-score': 0.9680384223260785; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,1,DNF,4,284,32,1,[284; 284],222,1.247800,0.906250,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.9797979797979798; 'recall': 0.9603960396039604; 'f1-score': 0.9700000000000001; 'support': 101}; '1.0': {'precision': 0.9783783783783784; 'recall': 0.9890710382513661; 'f1-score': 0.9836956521739131; 'support': 183}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9790881790881791; 'recall': 0.9747335389276632; 'f1-score': 0.9768478260869566; 'support': 284}; 'weighted avg': {'precision': 0.9788832366297154; 'recall': 0.9788732394366197; 'f1-score': 0.9788250153092468; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
10,1,DNF,5,284,32,1,[284; 284],222,1.318025,0.968750,8,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 >= -0.905170 AND X17 >= -0.805795],{'0.0': {'precision': 0.9893617021276596; 'recall': 0.9207920792079208; 'f1-score': 0.9538461538461538; 'support': 101}; '1.0': {'precision': 0.9578947368421052; 'recall': 0.994535519125683; 'f1-score': 0.9758713136729222; 'support': 183}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9736282194848824; 'recall': 0.957663799166802; 'f1-score': 0.964858733759538; 'support': 284}; 'weighted avg': {'precision': 0.9690854533697144; 'recall': 0.9683098591549296; 'f1-score': 0.9680384223260785; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
10,1,DNF,6,285,31,1,[285; 285],222,1.493904,0.870968,9,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170],{'0.0': {'precision': 0.9797979797979798; 'recall': 0.9509803921568627; 'f1-score': 0.9651741293532337; 'support': 102}; '1.0': {'precision': 0.9731182795698925; 'recall': 0.9890710382513661; 'f1-score': 0.981029810298103; 'support': 183}; 'accuracy': 0.9754385964912281; 'macro avg': {'precision': 0.9764581296839361; 'recall': 0.9700257152041144; 'f1-score': 0.9731019698256683; 'support': 285}; 'weighted avg': {'precision': 0.9755089091252078; 'recall': 0.9754385964912281; 'f1-score': 0.9753551455388866; 'support': 285}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8590909090909091; 'recall': 0.8590909090909091; 'f1-score': 0.8590909090909091; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8709677419354839; 'f1-score': 0.8709677419354839; 'support': 31}}
10,1,DNF,7,285,31,1,[285; 285],222,1.698795,0.935484,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830 AND X33 >= -0.974115],{'0.0': {'precision': 0.97; 'recall': 0.9509803921568627; 'f1-score': 0.9603960396039604; 'support': 102}; '1.0': {'precision': 0.972972972972973; 'recall': 0.9836065573770492; 'f1-score': 0.9782608695652174; 'support': 183}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.9714864864864865; 'recall': 0.9672934747669559; 'f1-score': 0.9693284545845888; 'support': 285}; 'weighted avg': {'precision': 0.9719089615931722; 'recall': 0.9719298245614035; 'f1-score': 0.9718671409475044; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
10,1,DNF,8,285,31,1,[285; 285],222,1.629251,0.967742,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.97; 'recall': 0.9509803921568627; 'f1-score': 0.9603960396039604; 'support': 102}; '1.0': {'precision': 0.972972972972973; 'recall': 0.9836065573770492; 'f1-score': 0.9782608695652174; 'support': 183}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.9714864864864865; 'recall': 0.9672934747669559; 'f1-score': 0.9693284545845888; 'support': 285}; 'weighted avg': {'precision': 0.9719089615931722; 'recall': 0.9719298245614035; 'f1-score': 0.9718671409475044; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
10,1,DNF,9,285,31,1,[285; 285],222,1.839062,1.000000,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9411764705882353; 'f1-score': 0.955223880597015; 'support': 102}; '1.0': {'precision': 0.967741935483871; 'recall': 0.9836065573770492; 'f1-score': 0.975609756097561; 'support': 183}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.9687194525904204; 'recall': 0.9623915139826422; 'f1-score': 0.965416818347288; 'support': 285}; 'weighted avg': {'precision': 0.9684416319390853; 'recall': 0.968421052631579; 'f1-score': 0.9683137585499971; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
10,2,CNF,0,284,32,1,[284; 284],222,1000.207767,0.906250,4,[X4 >= 0.418075 OR X8 < -0.036395 OR X22 >= 0.186570] AND [X26 < 0.999945],{'0.0': {'precision': 0.8877551020408163; 'recall': 0.8529411764705882; 'f1-score': 0.87; 'support': 102}; '1.0': {'precision': 0.9193548387096774; 'recall': 0.9395604395604396; 'f1-score': 0.9293478260869567; 'support': 182}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.9035549703752468; 'recall': 0.8962508080155138; 'f1-score': 0.8996739130434783; 'support': 284}; 'weighted avg': {'precision': 0.9080056375117062; 'recall': 0.9084507042253521; 'f1-score': 0.9080327617881202; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
10,2,CNF,1,284,32,1,[284; 284],222,1000.146727,0.906250,3,[X26 < 0.999945] AND [X4 >= 0.418075 OR X22 >= 0.186570],{'0.0': {'precision': 0.8737864077669902; 'recall': 0.8823529411764706; 'f1-score': 0.8780487804878048; 'support': 102}; '1.0': {'precision': 0.9337016574585635; 'recall': 0.9285714285714286; 'f1-score': 0.931129476584022; 'support': 182}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9037440326127768; 'recall': 0.9054621848739496; 'f1-score': 0.9045891285359133; 'support': 284}; 'weighted avg': {'precision': 0.9121828001749703; 'recall': 0.9119718309859155; 'f1-score': 0.9120652829156624; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
10,2,CNF,2,284,32,1,[284; 284],222,1000.236556,0.937500,3,[X26 < 0.999945] AND [X4 >= 0.418075 OR X22 >= 0.186570],{'0.0': {'precision': 0.8653846153846154; 'recall': 0.8823529411764706; 'f1-score': 0.8737864077669903; 'support': 102}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.9230769230769231; 'f1-score': 0.9281767955801106; 'support': 182}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.8993589743589744; 'recall': 0.9027149321266968; 'f1-score': 0.9009816016735505; 'support': 284}; 'weighted avg': {'precision': 0.9089292163235826; 'recall': 0.9084507042253521; 'f1-score': 0.9086422196753985; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
