l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.100890,0.754717,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4624277456647399; 'recall': 0.6015037593984962; 'f1-score': 0.5228758169934641; 'support': 133}; '1.0': {'precision': 0.8203389830508474; 'recall': 0.7223880597014926; 'f1-score': 0.7682539682539682; 'support': 335}; 'accuracy': 0.688034188034188; 'macro avg': {'precision': 0.6413833643577936; 'recall': 0.6619459095499944; 'f1-score': 0.6455648926237161; 'support': 468}; 'weighted avg': {'precision': 0.7186248920842827; 'recall': 0.688034188034188; 'f1-score': 0.6985204338145513; 'support': 468}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.7001689189189189; 'recall': 0.7078947368421052; 'f1-score': 0.7036559139784946; 'support': 53}; 'weighted avg': {'precision': 0.7599120346761856; 'recall': 0.7547169811320755; 'f1-score': 0.7570379387299654; 'support': 53}}
l: 10,2,DNF,6,469,52,3,[156; 157],14,1.282947,0.711538,1,[X4 >= 211.500000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,7,469,52,3,[156; 157],14,1.903271,0.711538,1,[] OR [X2 >= 1.650000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,8,469,52,3,[156; 157],14,2.238105,0.634615,2,[X6 >= 59.500000] OR [X1],{'0.0': {'precision': 0.43820224719101125; 'recall': 0.2932330827067669; 'f1-score': 0.3513513513513513; 'support': 133}; '1.0': {'precision': 0.7526315789473684; 'recall': 0.8511904761904762; 'f1-score': 0.7988826815642458; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5954169130691899; 'recall': 0.5722117794486216; 'f1-score': 0.5751170164577986; 'support': 469}; 'weighted avg': {'precision': 0.6634650520313866; 'recall': 0.6929637526652452; 'f1-score': 0.6719708118023802; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
l: 10,2,DNF,9,469,52,3,[156; 157],14,1.744275,0.711538,2,[X6 >= 59.500000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.46464646464646464; 'recall': 0.6917293233082706; 'f1-score': 0.5558912386706948; 'support': 133}; '1.0': {'precision': 0.8487084870848709; 'recall': 0.6845238095238095; 'f1-score': 0.757825370675453; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6566774758656677; 'recall': 0.6881265664160401; 'f1-score': 0.6568583046730738; 'support': 469}; 'weighted avg': {'precision': 0.7397953762441288; 'recall': 0.6865671641791045; 'f1-score': 0.7005604675696261; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.692779 (+- 0.048470), (mean training time) 1.950903 (+- 0.360301)
l: 10,3,CNF,0,468,53,58,[8; 9],14,1.393897,0.679245,13,[X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.2857142857142857; 'recall': 0.045112781954887216; 'f1-score': 0.07792207792207792; 'support': 133}; '1.0': {'precision': 0.7158836689038032; 'recall': 0.9552238805970149; 'f1-score': 0.8184143222506394; 'support': 335}; 'accuracy': 0.6965811965811965; 'macro avg': {'precision': 0.5007989773090444; 'recall': 0.5001683312759511; 'f1-score': 0.44816820008635866; 'support': 468}; 'weighted avg': {'precision': 0.593634677527295; 'recall': 0.6965811965811965; 'f1-score': 0.6079752870034201; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.9473684210526315; 'f1-score': 0.8089887640449439; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.47368421052631576; 'f1-score': 0.40449438202247195; 'support': 53}; 'weighted avg': {'precision': 0.5061043285238623; 'recall': 0.6792452830188679; 'f1-score': 0.5800296798812805; 'support': 53}}
l: 10,3,CNF,1,469,52,58,[8; 9],14,1.424793,0.769231,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR (NOT X1) OR X2 < 1.650000 OR X5 < 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.503030303030303; 'recall': 0.6194029850746269; 'f1-score': 0.5551839464882944; 'support': 134}; '1.0': {'precision': 0.8322368421052632; 'recall': 0.755223880597015; 'f1-score': 0.7918622848200313; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6676335725677831; 'recall': 0.6873134328358209; 'f1-score': 0.6735231156541628; 'support': 469}; 'weighted avg': {'precision': 0.738177830940989; 'recall': 0.7164179104477612; 'f1-score': 0.7242399024395351; 'support': 469}},{'0.0': {'precision': 0.55; 'recall': 0.7857142857142857; 'f1-score': 0.6470588235294117; 'support': 14}; '1.0': {'precision': 0.90625; 'recall': 0.7631578947368421; 'f1-score': 0.8285714285714286; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.728125; 'recall': 0.7744360902255639; 'f1-score': 0.7378151260504202; 'support': 52}; 'weighted avg': {'precision': 0.8103365384615385; 'recall': 0.7692307692307693; 'f1-score': 0.7797026502908856; 'support': 52}}
l: 10,3,CNF,2,469,52,58,[8; 9],14,1.512158,0.596154,14,[(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000] AND [X4 < 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.2535211267605634; 'recall': 0.13432835820895522; 'f1-score': 0.17560975609756097; 'support': 134}; '1.0': {'precision': 0.7085427135678392; 'recall': 0.8417910447761194; 'f1-score': 0.7694406548431106; 'support': 335}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.48103192016420127; 'recall': 0.4880597014925373; 'f1-score': 0.47252520547033583; 'support': 469}; 'weighted avg': {'precision': 0.5785365459086175; 'recall': 0.6396588486140725; 'f1-score': 0.5997746837729537; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.6888888888888889; 'recall': 0.8157894736842105; 'f1-score': 0.746987951807229; 'support': 38}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.34444444444444444; 'recall': 0.40789473684210525; 'f1-score': 0.3734939759036145; 'support': 52}; 'weighted avg': {'precision': 0.5034188034188034; 'recall': 0.5961538461538461; 'f1-score': 0.545875810936052; 'support': 52}}
l: 10,3,CNF,3,469,52,58,[8; 9],14,1.507302,0.634615,11,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [X1 OR X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.49171270718232046; 'recall': 0.6691729323308271; 'f1-score': 0.5668789808917198; 'support': 133}; '1.0': {'precision': 0.8472222222222222; 'recall': 0.7261904761904762; 'f1-score': 0.782051282051282; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6694674647022714; 'recall': 0.6976817042606516; 'f1-score': 0.6744651314715009; 'support': 469}; 'weighted avg': {'precision': 0.7464060910915038; 'recall': 0.7100213219616205; 'f1-score': 0.7210322712746898; 'support': 469}},{'0.0': {'precision': 0.43333333333333335; 'recall': 0.8666666666666667; 'f1-score': 0.5777777777777778; 'support': 15}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.5405405405405406; 'f1-score': 0.6779661016949153; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6712121212121211; 'recall': 0.7036036036036036; 'f1-score': 0.6278719397363466; 'support': 52}; 'weighted avg': {'precision': 0.7718531468531468; 'recall': 0.6346153846153846; 'f1-score': 0.6490656236418949; 'support': 52}}
l: 10,3,CNF,4,469,52,58,[8; 9],14,1.371638,0.615385,11,[(NOT X1) OR X4 >= 211.500000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000] AND [X3 >= 1.250000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4105263157894737; 'recall': 0.8796992481203008; 'f1-score': 0.5598086124401914; 'support': 133}; '1.0': {'precision': 0.9130434782608695; 'recall': 0.5; 'f1-score': 0.6461538461538461; 'support': 336}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.6617848970251716; 'recall': 0.6898496240601504; 'f1-score': 0.6029812292970187; 'support': 469}; 'weighted avg': {'precision': 0.7705386112913692; 'recall': 0.6076759061833689; 'f1-score': 0.6216678843544514; 'support': 469}},{'0.0': {'precision': 0.42424242424242425; 'recall': 0.9333333333333333; 'f1-score': 0.5833333333333333; 'support': 15}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.4864864864864865; 'f1-score': 0.6428571428571428; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6858054226475279; 'recall': 0.70990990990991; 'f1-score': 0.613095238095238; 'support': 52}; 'weighted avg': {'precision': 0.7964666912035334; 'recall': 0.6153846153846154; 'f1-score': 0.6256868131868132; 'support': 52}}
l: 10,3,CNF,5,469,52,58,[8; 9],14,1.528847,0.673077,12,[(NOT X1) OR X4 >= 211.500000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4418604651162791; 'recall': 0.14285714285714285; 'f1-score': 0.21590909090909088; 'support': 133}; '1.0': {'precision': 0.7323943661971831; 'recall': 0.9285714285714286; 'f1-score': 0.8188976377952756; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5871274156567311; 'recall': 0.5357142857142857; 'f1-score': 0.5174033643521833; 'support': 469}; 'weighted avg': {'precision': 0.6500041554428969; 'recall': 0.7057569296375267; 'f1-score': 0.6479008856932232; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 10,3,CNF,6,469,52,58,[8; 9],14,1.388800,0.653846,13,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X1 OR (NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.47474747474747475; 'recall': 0.706766917293233; 'f1-score': 0.5679758308157099; 'support': 133}; '1.0': {'precision': 0.8560885608856088; 'recall': 0.6904761904761905; 'f1-score': 0.7644151565074134; 'support': 336}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6654180178165418; 'recall': 0.6986215538847118; 'f1-score': 0.6661954936615617; 'support': 469}; 'weighted avg': {'precision': 0.7479470588464365; 'recall': 0.6950959488272921; 'f1-score': 0.7087084820575273; 'support': 469}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
l: 10,3,CNF,7,469,52,58,[8; 9],14,1.454887,0.634615,12,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4; 'recall': 0.5413533834586466; 'f1-score': 0.46006389776357826; 'support': 133}; '1.0': {'precision': 0.7889273356401384; 'recall': 0.6785714285714286; 'f1-score': 0.7296; 'support': 336}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.5944636678200692; 'recall': 0.6099624060150376; 'f1-score': 0.5948319488817891; 'support': 469}; 'weighted avg': {'precision': 0.6786345091153231; 'recall': 0.6396588486140725; 'f1-score': 0.6531643889180296; 'support': 469}},{'0.0': {'precision': 0.4230769230769231; 'recall': 0.7333333333333333; 'f1-score': 0.5365853658536585; 'support': 15}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.5945945945945946; 'f1-score': 0.6984126984126985; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6346153846153846; 'recall': 0.663963963963964; 'f1-score': 0.6174990321331785; 'support': 52}; 'weighted avg': {'precision': 0.724112426035503; 'recall': 0.6346153846153846; 'f1-score': 0.6517317370975909; 'support': 52}}
l: 10,3,CNF,8,469,52,58,[8; 9],14,1.533419,0.615385,15,[(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [(NOT X1) OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X2 >= 1.650000 OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3235294117647059; 'recall': 0.16541353383458646; 'f1-score': 0.21890547263681592; 'support': 133}; '1.0': {'precision': 0.7231920199501247; 'recall': 0.8630952380952381; 'f1-score': 0.7869742198100407; 'support': 336}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5233607158574153; 'recall': 0.5142543859649122; 'f1-score': 0.5029398462234282; 'support': 469}; 'weighted avg': {'precision': 0.6098548624050059; 'recall': 0.6652452025586354; 'f1-score': 0.6258800974773352; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
l: 10,3,CNF,9,469,52,58,[8; 9],14,1.567252,0.557692,13,[X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X4 < 211.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X2 < 1.650000 OR X4 < 211.500000 OR X5 < 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.2184873949579832; 'recall': 0.19548872180451127; 'f1-score': 0.20634920634920634; 'support': 133}; '1.0': {'precision': 0.6942857142857143; 'recall': 0.7232142857142857; 'f1-score': 0.7084548104956269; 'support': 336}; 'accuracy': 0.5735607675906184; 'macro avg': {'precision': 0.45638655462184874; 'recall': 0.4593515037593985; 'f1-score': 0.45740200842241663; 'support': 469}; 'weighted avg': {'precision': 0.5593578326853129; 'recall': 0.5735607675906184; 'f1-score': 0.5660666540958956; 'support': 469}},{'0.0': {'precision': 0.21428571428571427; 'recall': 0.2; 'f1-score': 0.20689655172413796; 'support': 15}; '1.0': {'precision': 0.6842105263157895; 'recall': 0.7027027027027027; 'f1-score': 0.6933333333333334; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4492481203007519; 'recall': 0.4513513513513514; 'f1-score': 0.45011494252873563; 'support': 52}; 'weighted avg': {'precision': 0.5486552920763448; 'recall': 0.5576923076923077; 'f1-score': 0.5530150309460655; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.642925 (+- 0.054229), (mean training time) 1.468299 (+- 0.066645)
l: 10,3,CNF,0,468,53,29,[16; 17],14,0.724001,0.660377,14,[(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3492063492063492; 'recall': 0.3308270676691729; 'f1-score': 0.33976833976833976; 'support': 133}; '1.0': {'precision': 0.7397660818713451; 'recall': 0.755223880597015; 'f1-score': 0.7474150664697193; 'support': 335}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5444862155388471; 'recall': 0.543025474133094; 'f1-score': 0.5435917031190296; 'support': 468}; 'weighted avg': {'precision': 0.6287736792122757; 'recall': 0.6346153846153846; 'f1-score': 0.6315667445652674; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5815789473684211; 'recall': 0.5815789473684211; 'f1-score': 0.5815789473684211; 'support': 53}; 'weighted avg': {'precision': 0.660377358490566; 'recall': 0.660377358490566; 'f1-score': 0.660377358490566; 'support': 53}}
l: 10,3,CNF,1,469,52,29,[16; 17],14,0.906238,0.730769,13,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 < 61.500000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3563218390804598; 'recall': 0.23134328358208955; 'f1-score': 0.28054298642533937; 'support': 134}; '1.0': {'precision': 0.7303664921465969; 'recall': 0.8328358208955224; 'f1-score': 0.7782426778242678; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.5433441656135283; 'recall': 0.532089552238806; 'f1-score': 0.5293928321248036; 'support': 469}; 'weighted avg': {'precision': 0.6234965912705578; 'recall': 0.6609808102345416; 'f1-score': 0.6360427659960025; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2857142857142857; 'f1-score': 0.36363636363636365; 'support': 14}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6363636363636364; 'recall': 0.5902255639097744; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.6993006993006993; 'recall': 0.7307692307692307; 'f1-score': 0.7039058502473138; 'support': 52}}
l: 10,3,CNF,2,469,52,29,[16; 17],14,0.817074,0.634615,11,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000] AND [X2 < 1.650000 OR X3 < 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4748201438848921; 'recall': 0.4925373134328358; 'f1-score': 0.48351648351648346; 'support': 134}; '1.0': {'precision': 0.793939393939394; 'recall': 0.7820895522388059; 'f1-score': 0.7879699248120301; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.634379768912143; 'recall': 0.6373134328358209; 'f1-score': 0.6357432041642568; 'support': 469}; 'weighted avg': {'precision': 0.7027624653523935; 'recall': 0.6993603411513859; 'f1-score': 0.7009832272990166; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.35714285714285715; 'f1-score': 0.3448275862068965; 'support': 14}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7368421052631579; 'f1-score': 0.7466666666666667; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.545045045045045; 'recall': 0.5469924812030075; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6427581427581427; 'recall': 0.6346153846153846; 'f1-score': 0.6384792219274978; 'support': 52}}
l: 10,3,CNF,3,469,52,29,[16; 17],14,0.790716,0.519231,12,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4472573839662447; 'recall': 0.7969924812030075; 'f1-score': 0.572972972972973; 'support': 133}; '1.0': {'precision': 0.8836206896551724; 'recall': 0.6101190476190477; 'f1-score': 0.721830985915493; 'support': 336}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6654390368107086; 'recall': 0.7035557644110275; 'f1-score': 0.647401979444233; 'support': 469}; 'weighted avg': {'precision': 0.7598758716239838; 'recall': 0.6631130063965884; 'f1-score': 0.679617519558659; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.9333333333333333; 'f1-score': 0.5283018867924527; 'support': 15}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.35135135135135137; 'f1-score': 0.5098039215686275; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.6484962406015038; 'recall': 0.6423423423423423; 'f1-score': 0.5190529041805401; 'support': 52}; 'weighted avg': {'precision': 0.7669895893580105; 'recall': 0.5192307692307693; 'f1-score': 0.5151398730755002; 'support': 52}}
l: 10,3,CNF,4,469,52,29,[16; 17],14,0.786433,0.711538,11,[X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [X3 >= 1.250000 OR X5 < 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.37037037037037035; 'recall': 0.3007518796992481; 'f1-score': 0.33195020746887965; 'support': 133}; '1.0': {'precision': 0.7423822714681441; 'recall': 0.7976190476190477; 'f1-score': 0.7690100430416069; 'support': 336}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.5563763209192572; 'recall': 0.5491854636591479; 'f1-score': 0.5504801252552433; 'support': 469}; 'weighted avg': {'precision': 0.6368863592165366; 'recall': 0.6567164179104478; 'f1-score': 0.645067701610535; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
