l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,0.936521,0.679245,1,[(NOT X1)],{'0.0': {'precision': 0.735632183908046; 'recall': 0.7664670658682635; 'f1-score': 0.750733137829912; 'support': 334}; '1.0': {'precision': 0.35; 'recall': 0.31343283582089554; 'f1-score': 0.3307086614173228; 'support': 134}; 'accuracy': 0.6367521367521367; 'macro avg': {'precision': 0.542816091954023; 'recall': 0.5399499508445795; 'f1-score': 0.5407208996236175; 'support': 468}; 'weighted avg': {'precision': 0.625216131250614; 'recall': 0.6367521367521367; 'f1-score': 0.6304697193698972; 'support': 468}},{'0.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5283687943262412; 'recall': 0.5140350877192983; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.6130068245684465; 'recall': 0.6792452830188679; 'f1-score': 0.6274932614555256; 'support': 53}}
l: 10,2,CNF,2,469,52,7,[67; 67],14,0.357736,0.673077,2,[X9 < 0.895000] AND [(NOT X1)],{'0.0': {'precision': 0.7089201877934272; 'recall': 0.9014925373134328; 'f1-score': 0.7936925098554533; 'support': 335}; '1.0': {'precision': 0.23255813953488372; 'recall': 0.07462686567164178; 'f1-score': 0.11299435028248588; 'support': 134}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.47073916366415547; 'recall': 0.4880597014925373; 'f1-score': 0.45334343006896954; 'support': 469}; 'weighted avg': {'precision': 0.5728167454338434; 'recall': 0.6652452025586354; 'f1-score': 0.5992073214060339; 'support': 469}},{'0.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
l: 10,2,CNF,3,469,52,7,[67; 67],14,0.414056,0.692308,2,[X6 < 59.500000] AND [X5 >= 61.500000],{'0.0': {'precision': 0.7117516629711752; 'recall': 0.9582089552238806; 'f1-score': 0.816793893129771; 'support': 335}; '1.0': {'precision': 0.2222222222222222; 'recall': 0.029850746268656716; 'f1-score': 0.052631578947368425; 'support': 134}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.4669869425966987; 'recall': 0.49402985074626865; 'f1-score': 0.43471273603856975; 'support': 469}; 'weighted avg': {'precision': 0.5718861084714744; 'recall': 0.6929637526652452; 'f1-score': 0.5984618033633702; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
l: 10,2,CNF,4,469,52,7,[67; 67],14,0.330463,0.730769,2,[X5 >= 61.500000] AND [X6 < 59.500000],{'0.0': {'precision': 0.7095343680709535; 'recall': 0.9552238805970149; 'f1-score': 0.8142493638676844; 'support': 335}; '1.0': {'precision': 0.16666666666666666; 'recall': 0.022388059701492536; 'f1-score': 0.039473684210526314; 'support': 134}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.43810051736881006; 'recall': 0.4888059701492537; 'f1-score': 0.4268615240391054; 'support': 469}; 'weighted avg': {'precision': 0.5544293105268716; 'recall': 0.6886993603411514; 'f1-score': 0.5928848839656392; 'support': 469}},{'0.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
l: 10,2,CNF,5,469,52,7,[67; 67],14,0.316568,0.711538,2,[X9 >= 0.895000] AND [(NOT X1)],{'0.0': {'precision': 0.735; 'recall': 0.8776119402985074; 'f1-score': 0.8; 'support': 335}; '1.0': {'precision': 0.4057971014492754; 'recall': 0.208955223880597; 'f1-score': 0.2758620689655173; 'support': 134}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5703985507246376; 'recall': 0.5432835820895522; 'f1-score': 0.5379310344827587; 'support': 469}; 'weighted avg': {'precision': 0.6409420289855072; 'recall': 0.6865671641791045; 'f1-score': 0.6502463054187192; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 10,2,CNF,6,469,52,7,[67; 67],14,0.366755,0.711538,2,[X5 < 61.500000 OR X6 < 59.500000] AND [],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,CNF,7,469,52,7,[67; 67],14,0.336352,0.788462,3,[X4 < 211.500000] AND [X2 < 1.650000 OR X4 >= 211.500000],{'0.0': {'precision': 0.8498168498168498; 'recall': 0.6925373134328359; 'f1-score': 0.763157894736842; 'support': 335}; '1.0': {'precision': 0.4744897959183674; 'recall': 0.6940298507462687; 'f1-score': 0.5636363636363637; 'support': 134}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6621533228676086; 'recall': 0.6932835820895522; 'f1-score': 0.6633971291866029; 'support': 469}; 'weighted avg': {'precision': 0.7425805487029976; 'recall': 0.6929637526652452; 'f1-score': 0.7061517429938482; 'support': 469}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.8108108108108109; 'f1-score': 0.8450704225352113; 'support': 37}; '1.0': {'precision': 0.6111111111111112; 'recall': 0.7333333333333333; 'f1-score': 0.6666666666666666; 'support': 15}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7467320261437909; 'recall': 0.7720720720720721; 'f1-score': 0.755868544600939; 'support': 52}; 'weighted avg': {'precision': 0.8041101055806938; 'recall': 0.7884615384615384; 'f1-score': 0.7936078006500542; 'support': 52}}
l: 10,2,CNF,8,469,52,7,[67; 67],14,0.383714,0.653846,2,[X2 < 1.650000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8561151079136691; 'recall': 0.7104477611940299; 'f1-score': 0.7765089722675367; 'support': 335}; '1.0': {'precision': 0.49214659685863876; 'recall': 0.7014925373134329; 'f1-score': 0.5784615384615385; 'support': 134}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6741308523861539; 'recall': 0.7059701492537314; 'f1-score': 0.6774852553645376; 'support': 469}; 'weighted avg': {'precision': 0.752124104755089; 'recall': 0.7078891257995735; 'f1-score': 0.7199239911801086; 'support': 469}},{'0.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; '1.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
l: 10,2,CNF,9,469,52,7,[67; 67],14,0.411826,0.615385,3,[X3 >= 1.250000] AND [X2 < 1.650000 OR X9 >= 0.895000],{'0.0': {'precision': 0.6976744186046512; 'recall': 0.8955223880597015; 'f1-score': 0.7843137254901962; 'support': 335}; '1.0': {'precision': 0.10256410256410256; 'recall': 0.029850746268656716; 'f1-score': 0.046242774566473986; 'support': 134}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.40011926058437686; 'recall': 0.4626865671641791; 'f1-score': 0.41527825002833507; 'support': 469}; 'weighted avg': {'precision': 0.527642899735923; 'recall': 0.6481876332622601; 'f1-score': 0.5734363109405612; 'support': 469}},{'0.0': {'precision': 0.6808510638297872; 'recall': 0.8648648648648649; 'f1-score': 0.7619047619047619; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.3404255319148936; 'recall': 0.43243243243243246; 'f1-score': 0.38095238095238093; 'support': 52}; 'weighted avg': {'precision': 0.4844517184942717; 'recall': 0.6153846153846154; 'f1-score': 0.5421245421245421; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.685341 (+- 0.050078), (mean training time) 0.359949 (+- 0.044261)
l: 10,2,CNF,0,468,53,3,[156; 156],14,1.748015,0.679245,2,[(NOT X1)] AND [X6 < 59.500000],{'0.0': {'precision': 0.75; 'recall': 0.8532934131736527; 'f1-score': 0.7983193277310925; 'support': 334}; '1.0': {'precision': 0.4431818181818182; 'recall': 0.291044776119403; 'f1-score': 0.35135135135135137; 'support': 134}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5965909090909091; 'recall': 0.5721690946465279; 'f1-score': 0.5748353395412219; 'support': 468}; 'weighted avg': {'precision': 0.6621503496503496; 'recall': 0.6923076923076923; 'f1-score': 0.670341317400141; 'support': 468}},{'0.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5283687943262412; 'recall': 0.5140350877192983; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.6130068245684465; 'recall': 0.6792452830188679; 'f1-score': 0.6274932614555256; 'support': 53}}
l: 10,2,CNF,1,469,52,3,[156; 157],14,1.640041,0.653846,2,[X9 >= 0.895000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8206896551724138; 'recall': 0.7125748502994012; 'f1-score': 0.7628205128205128; 'support': 334}; '1.0': {'precision': 0.46368715083798884; 'recall': 0.6148148148148148; 'f1-score': 0.5286624203821656; 'support': 135}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6421884030052013; 'recall': 0.6636948325571079; 'f1-score': 0.6457414666013392; 'support': 469}; 'weighted avg': {'precision': 0.7179277402787093; 'recall': 0.6844349680170576; 'f1-score': 0.6954189297092614; 'support': 469}},{'0.0': {'precision': 0.8125; 'recall': 0.6842105263157895; 'f1-score': 0.742857142857143; 'support': 38}; '1.0': {'precision': 0.4; 'recall': 0.5714285714285714; 'f1-score': 0.47058823529411764; 'support': 14}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.60625; 'recall': 0.6278195488721805; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.7014423076923078; 'recall': 0.6538461538461539; 'f1-score': 0.6695539754363284; 'support': 52}}
l: 10,2,CNF,2,469,52,3,[156; 157],14,2.635107,0.711538,0,[] AND [],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,CNF,3,469,52,3,[156; 157],14,1.481977,0.711538,1,[] AND [X4 < 211.500000],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,CNF,4,469,52,3,[156; 157],14,1.714556,0.711538,1,[] AND [X4 < 211.500000],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,CNF,5,469,52,3,[156; 157],14,1.234690,0.673077,2,[X2 < 1.650000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8608058608058609; 'recall': 0.7014925373134329; 'f1-score': 0.7730263157894738; 'support': 335}; '1.0': {'precision': 0.4897959183673469; 'recall': 0.7164179104477612; 'f1-score': 0.5818181818181818; 'support': 134}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.675300889586604; 'recall': 0.708955223880597; 'f1-score': 0.6774222488038277; 'support': 469}; 'weighted avg': {'precision': 0.7548030201091427; 'recall': 0.7057569296375267; 'f1-score': 0.7183954203691045; 'support': 469}},{'0.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; '1.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
l: 10,2,CNF,6,469,52,3,[156; 157],14,1.426053,0.750000,2,[(NOT X1)] AND [X9 >= 0.895000],{'0.0': {'precision': 0.7336683417085427; 'recall': 0.8716417910447761; 'f1-score': 0.7967257844474761; 'support': 335}; '1.0': {'precision': 0.39436619718309857; 'recall': 0.208955223880597; 'f1-score': 0.2731707317073171; 'support': 134}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5640172694458206; 'recall': 0.5402985074626866; 'f1-score': 0.5349482580773965; 'support': 469}; 'weighted avg': {'precision': 0.6367248718441301; 'recall': 0.6823027718550106; 'f1-score': 0.6471386265217165; 'support': 469}},{'0.0': {'precision': 0.7608695652173914; 'recall': 0.9459459459459459; 'f1-score': 0.8433734939759038; 'support': 37}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.3809523809523809; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.713768115942029; 'recall': 0.6063063063063063; 'f1-score': 0.6121629374641423; 'support': 52}; 'weighted avg': {'precision': 0.7336956521739132; 'recall': 0.75; 'f1-score': 0.7099827882960413; 'support': 52}}
l: 10,2,CNF,7,469,52,3,[156; 157],14,1.885208,0.711538,1,[] AND [X4 < 211.500000],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,CNF,8,469,52,3,[156; 157],14,1.969083,0.653846,2,[X2 < 1.650000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8561151079136691; 'recall': 0.7104477611940299; 'f1-score': 0.7765089722675367; 'support': 335}; '1.0': {'precision': 0.49214659685863876; 'recall': 0.7014925373134329; 'f1-score': 0.5784615384615385; 'support': 134}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6741308523861539; 'recall': 0.7059701492537314; 'f1-score': 0.6774852553645376; 'support': 469}; 'weighted avg': {'precision': 0.752124104755089; 'recall': 0.7078891257995735; 'f1-score': 0.7199239911801086; 'support': 469}},{'0.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; '1.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
l: 10,2,CNF,9,469,52,3,[156; 157],14,1.214511,0.788462,2,[X2 < 1.650000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8422939068100358; 'recall': 0.7014925373134329; 'f1-score': 0.7654723127035832; 'support': 335}; '1.0': {'precision': 0.47368421052631576; 'recall': 0.6716417910447762; 'f1-score': 0.5555555555555555; 'support': 134}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6579890586681758; 'recall': 0.6865671641791045; 'f1-score': 0.6605139341295694; 'support': 469}; 'weighted avg': {'precision': 0.7369768507289729; 'recall': 0.6929637526652452; 'f1-score': 0.7054960963755751; 'support': 469}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.7297297297297297; 'f1-score': 0.8307692307692307; 'support': 37}; '1.0': {'precision': 0.5833333333333334; 'recall': 0.9333333333333333; 'f1-score': 0.7179487179487181; 'support': 15}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7738095238095238; 'recall': 0.8315315315315315; 'f1-score': 0.7743589743589744; 'support': 52}; 'weighted avg': {'precision': 0.8543956043956045; 'recall': 0.7884615384615384; 'f1-score': 0.7982248520710059; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.704463 (+- 0.040093), (mean training time) 1.694924 (+- 0.395194)
l: 10,2,DNF,0,468,53,58,[8; 9],14,0.941427,0.716981,9,[(NOT X1) AND X3 < 1.250000 AND X4 >= 211.500000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7129629629629629; 'recall': 0.9221556886227545; 'f1-score': 0.804177545691906; 'support': 334}; '1.0': {'precision': 0.2777777777777778; 'recall': 0.07462686567164178; 'f1-score': 0.11764705882352941; 'support': 134}; 'accuracy': 0.6794871794871795; 'macro avg': {'precision': 0.49537037037037035; 'recall': 0.49839127714719816; 'f1-score': 0.46091230225771773; 'support': 468}; 'weighted avg': {'precision': 0.5883586578031023; 'recall': 0.6794871794871795; 'f1-score': 0.6076068507338666; 'support': 468}},{'0.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 10,2,DNF,1,469,52,58,[8; 9],14,0.931921,0.653846,6,[X3 >= 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000],{'0.0': {'precision': 0.6997167138810199; 'recall': 0.7395209580838323; 'f1-score': 0.7190684133915575; 'support': 334}; '1.0': {'precision': 0.25; 'recall': 0.21481481481481482; 'f1-score': 0.2310756972111554; 'support': 135}; 'accuracy': 0.5884861407249466; 'macro avg': {'precision': 0.47485835694050993; 'recall': 0.47716788644932356; 'f1-score': 0.47507205530135643; 'support': 469}; 'weighted avg': {'precision': 0.570267339949383; 'recall': 0.5884861407249466; 'f1-score': 0.5786014268577531; 'support': 469}},{'0.0': {'precision': 0.7380952380952381; 'recall': 0.8157894736842105; 'f1-score': 0.775; 'support': 38}; '1.0': {'precision': 0.3; 'recall': 0.21428571428571427; 'f1-score': 0.25; 'support': 14}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5190476190476191; 'recall': 0.5150375939849624; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.6201465201465203; 'recall': 0.6538461538461539; 'f1-score': 0.6336538461538462; 'support': 52}}
l: 10,2,DNF,2,469,52,58,[8; 9],14,1.020031,0.673077,8,[X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.8491228070175438; 'recall': 0.7223880597014926; 'f1-score': 0.7806451612903226; 'support': 335}; '1.0': {'precision': 0.4945652173913043; 'recall': 0.6791044776119403; 'f1-score': 0.5723270440251572; 'support': 134}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.671844012204424; 'recall': 0.7007462686567164; 'f1-score': 0.6764861026577399; 'support': 469}; 'weighted avg': {'precision': 0.747820638552904; 'recall': 0.7100213219616205; 'f1-score': 0.721125699214561; 'support': 469}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.6486486486486487; 'f1-score': 0.7384615384615384; 'support': 37}; '1.0': {'precision': 0.4583333333333333; 'recall': 0.7333333333333333; 'f1-score': 0.5641025641025641; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6577380952380952; 'recall': 0.690990990990991; 'f1-score': 0.6512820512820512; 'support': 52}; 'weighted avg': {'precision': 0.7421016483516483; 'recall': 0.6730769230769231; 'f1-score': 0.6881656804733728; 'support': 52}}
l: 10,2,DNF,3,469,52,58,[8; 9],14,1.047537,0.634615,7,[X1 AND X4 < 211.500000 AND X9 < 0.895000 AND X9 >= 0.895000] OR [(NOT X1) AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7463054187192119; 'recall': 0.9044776119402985; 'f1-score': 0.8178137651821863; 'support': 335}; '1.0': {'precision': 0.49206349206349204; 'recall': 0.23134328358208955; 'f1-score': 0.31472081218274117; 'support': 134}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6191844553913519; 'recall': 0.567910447761194; 'f1-score': 0.5662672886824638; 'support': 469}; 'weighted avg': {'precision': 0.6736648682461491; 'recall': 0.7121535181236673; 'f1-score': 0.6740729214680591; 'support': 469}},{'0.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; '1.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
