l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.112307,0.698113,3,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3898305084745763; 'recall': 0.17164179104477612; 'f1-score': 0.23834196891191708; 'support': 134}; '1.0': {'precision': 0.7286063569682152; 'recall': 0.8922155688622755; 'f1-score': 0.8021534320323015; 'support': 334}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5592184327213957; 'recall': 0.5319286799535258; 'f1-score': 0.5202477004721093; 'support': 468}; 'weighted avg': {'precision': 0.631606434536276; 'recall': 0.6858974358974359; 'f1-score': 0.6407202353268923; 'support': 468}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5972222222222222; 'recall': 0.5675438596491228; 'f1-score': 0.5691056910569106; 'support': 53}; 'weighted avg': {'precision': 0.6635220125786163; 'recall': 0.6981132075471698; 'f1-score': 0.6714219972388403; 'support': 53}}
l: 10,3,CNF,4,469,52,3,[156; 157],14,0.484571,0.634615,14,[X1 OR X4 < 211.500000 OR X5 >= 61.500000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4602272727272727; 'recall': 0.6044776119402985; 'f1-score': 0.5225806451612903; 'support': 134}; '1.0': {'precision': 0.8191126279863481; 'recall': 0.7164179104477612; 'f1-score': 0.7643312101910826; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6396699503568104; 'recall': 0.6604477611940298; 'f1-score': 0.6434559276761864; 'support': 469}; 'weighted avg': {'precision': 0.7165739550551837; 'recall': 0.6844349680170576; 'f1-score': 0.6952596201825706; 'support': 469}},{'0.0': {'precision': 0.4230769230769231; 'recall': 0.7333333333333333; 'f1-score': 0.5365853658536585; 'support': 15}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.5945945945945946; 'f1-score': 0.6984126984126985; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6346153846153846; 'recall': 0.663963963963964; 'f1-score': 0.6174990321331785; 'support': 52}; 'weighted avg': {'precision': 0.724112426035503; 'recall': 0.6346153846153846; 'f1-score': 0.6517317370975909; 'support': 52}}
l: 10,3,CNF,5,469,52,3,[156; 157],14,1.012923,0.596154,16,[X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.6119402985074627; 'f1-score': 0.5503355704697986; 'support': 134}; '1.0': {'precision': 0.8295081967213115; 'recall': 0.755223880597015; 'f1-score': 0.790625; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6647540983606557; 'recall': 0.6835820895522389; 'f1-score': 0.6704802852348993; 'support': 469}; 'weighted avg': {'precision': 0.7353629976580797; 'recall': 0.7142857142857143; 'f1-score': 0.7219708772770853; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6756756756756757; 'f1-score': 0.7042253521126761; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5343137254901961; 'recall': 0.5378378378378379; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6193438914027148; 'recall': 0.5961538461538461; 'f1-score': 0.6059785285137398; 'support': 52}}
l: 10,3,CNF,6,469,52,3,[156; 157],14,0.860033,0.711538,14,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4566929133858268; 'recall': 0.43283582089552236; 'f1-score': 0.4444444444444444; 'support': 134}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7940298507462686; 'f1-score': 0.7858197932053176; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6172353455818023; 'recall': 0.6134328358208955; 'f1-score': 0.6151321188248811; 'support': 469}; 'weighted avg': {'precision': 0.6860392450943632; 'recall': 0.6908315565031983; 'f1-score': 0.6882839792736395; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
l: 10,3,CNF,7,469,52,3,[156; 157],14,0.389846,0.769231,13,[X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 < 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.46875; 'recall': 0.22388059701492538; 'f1-score': 0.30303030303030304; 'support': 134}; '1.0': {'precision': 0.7432098765432099; 'recall': 0.8985074626865671; 'f1-score': 0.8135135135135135; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6059799382716049; 'recall': 0.5611940298507463; 'f1-score': 0.5582719082719083; 'support': 469}; 'weighted avg': {'precision': 0.6647927689594356; 'recall': 0.7057569296375267; 'f1-score': 0.6676611676611677; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.3333333333333333; 'f1-score': 0.4545454545454545; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9459459459459459; 'f1-score': 0.8536585365853658; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.746031746031746; 'recall': 0.6396396396396397; 'f1-score': 0.6541019955654102; 'support': 52}; 'weighted avg': {'precision': 0.7594627594627595; 'recall': 0.7692307692307693; 'f1-score': 0.7385297629200068; 'support': 52}}
l: 10,3,CNF,8,469,52,3,[156; 157],14,0.314780,0.673077,16,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.49056603773584906; 'recall': 0.19402985074626866; 'f1-score': 0.27807486631016043; 'support': 134}; '1.0': {'precision': 0.7403846153846154; 'recall': 0.9194029850746268; 'f1-score': 0.8202396804260985; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6154753265602322; 'recall': 0.5567164179104478; 'f1-score': 0.5491572733681295; 'support': 469}; 'weighted avg': {'precision': 0.6690078789135393; 'recall': 0.7121535181236673; 'f1-score': 0.6653354478215447; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 10,3,CNF,9,469,52,3,[156; 157],14,0.729297,0.750000,16,[X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.3805970149253731; 'f1-score': 0.4322033898305085; 'support': 134}; '1.0': {'precision': 0.773841961852861; 'recall': 0.8477611940298507; 'f1-score': 0.8091168091168092; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6369209809264305; 'recall': 0.6141791044776119; 'f1-score': 0.6206600994736589; 'support': 469}; 'weighted avg': {'precision': 0.6956014013234721; 'recall': 0.7142857142857143; 'f1-score': 0.7014272607492946; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.5517241379310344; 'support': 15}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8378378378378378; 'f1-score': 0.8266666666666665; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6936090225563909; 'recall': 0.6855855855855856; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7453007518796991; 'recall': 0.75; 'f1-score': 0.7473563218390804; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.670138 (+- 0.073592), (mean training time) 0.574628 (+- 0.298432)
l: 10,3,DNF,0,468,53,58,[8; 9],14,1.790802,0.566038,6,[X6 < 59.500000 AND X9 < 0.895000] OR [X6 >= 59.500000] OR [(NOT X1) AND X1 AND X9 >= 0.895000],{'0.0': {'precision': 0.4306930693069307; 'recall': 0.6492537313432836; 'f1-score': 0.5178571428571429; 'support': 134}; '1.0': {'precision': 0.8233082706766918; 'recall': 0.655688622754491; 'f1-score': 0.73; 'support': 334}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6270006699918113; 'recall': 0.6524711770488874; 'f1-score': 0.6239285714285714; 'support': 468}; 'weighted avg': {'precision': 0.7108928070366319; 'recall': 0.6538461538461539; 'f1-score': 0.6692582417582418; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5459770114942528; 'recall': 0.5561403508771929; 'f1-score': 0.533486414083429; 'support': 53}; 'weighted avg': {'precision': 0.6382563435263501; 'recall': 0.5660377358490566; 'f1-score': 0.5869635855555314; 'support': 53}}
l: 10,3,DNF,1,469,52,58,[8; 9],14,1.599772,0.750000,5,[X9 < 0.895000] OR [X1 AND X4 < 211.500000] OR [X1 AND X4 >= 211.500000],{'0.0': {'precision': 0.38571428571428573; 'recall': 0.2; 'f1-score': 0.2634146341463415; 'support': 135}; '1.0': {'precision': 0.7293233082706767; 'recall': 0.8712574850299402; 'f1-score': 0.7939972714870396; 'support': 334}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5575187969924812; 'recall': 0.5356287425149701; 'f1-score': 0.5287059528166905; 'support': 469}; 'weighted avg': {'precision': 0.630416659986854; 'recall': 0.6780383795309168; 'f1-score': 0.6412709259838536; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.2857142857142857; 'f1-score': 0.38095238095238093; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9210526315789473; 'f1-score': 0.8433734939759038; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6746031746031746; 'recall': 0.6033834586466165; 'f1-score': 0.6121629374641424; 'support': 52}; 'weighted avg': {'precision': 0.7222222222222222; 'recall': 0.75; 'f1-score': 0.7188755020080323; 'support': 52}}
l: 10,3,DNF,2,469,52,58,[8; 9],14,1.766309,0.692308,7,[X4 >= 211.500000] OR [X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X3 >= 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.44505494505494503; 'recall': 0.6044776119402985; 'f1-score': 0.5126582278481013; 'support': 134}; '1.0': {'precision': 0.8153310104529616; 'recall': 0.6985074626865672; 'f1-score': 0.752411575562701; 'support': 335}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.6301929777539533; 'recall': 0.6514925373134328; 'f1-score': 0.6325349017054012; 'support': 469}; 'weighted avg': {'precision': 0.7095378489106712; 'recall': 0.6716417910447762; 'f1-score': 0.6839106190728155; 'support': 469}},{'0.0': {'precision': 0.47619047619047616; 'recall': 0.6666666666666666; 'f1-score': 0.5555555555555556; 'support': 15}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.7027027027027027; 'f1-score': 0.7647058823529411; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6574500768049155; 'recall': 0.6846846846846847; 'f1-score': 0.6601307189542484; 'support': 52}; 'weighted avg': {'precision': 0.7341368309110246; 'recall': 0.6923076923076923; 'f1-score': 0.7043740573152337; 'support': 52}}
l: 10,3,DNF,3,469,52,58,[8; 9],14,1.692774,0.576923,8,[X1 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X5 >= 61.500000] OR [(NOT X1) AND X3 < 1.250000 AND X9 >= 0.895000],{'0.0': {'precision': 0.34801762114537443; 'recall': 0.5895522388059702; 'f1-score': 0.43767313019390575; 'support': 134}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.5582089552238806; 'f1-score': 0.6481802426343153; 'support': 335}; 'accuracy': 0.5671641791044776; 'macro avg': {'precision': 0.5603724469363236; 'recall': 0.5738805970149254; 'f1-score': 0.5429266864141105; 'support': 469}; 'weighted avg': {'precision': 0.6513816579895875; 'recall': 0.5671641791044776; 'f1-score': 0.5880353533656267; 'support': 469}},{'0.0': {'precision': 0.36; 'recall': 0.6; 'f1-score': 0.45; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.5675675675675675; 'f1-score': 0.65625; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5688888888888889; 'recall': 0.5837837837837838; 'f1-score': 0.553125; 'support': 52}; 'weighted avg': {'precision': 0.6572649572649573; 'recall': 0.5769230769230769; 'f1-score': 0.5967548076923077; 'support': 52}}
l: 10,3,DNF,4,469,52,58,[8; 9],14,1.753258,0.615385,9,[X4 >= 211.500000] OR [(NOT X1) AND X2 < 1.650000 AND X5 < 61.500000 AND X9 < 0.895000] OR [(NOT X1) AND X1 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.40869565217391307; 'recall': 0.7014925373134329; 'f1-score': 0.5164835164835165; 'support': 134}; '1.0': {'precision': 0.8326359832635983; 'recall': 0.5940298507462687; 'f1-score': 0.6933797909407666; 'support': 335}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.6206658177187557; 'recall': 0.6477611940298508; 'f1-score': 0.6049316537121416; 'support': 469}; 'weighted avg': {'precision': 0.7115101743808311; 'recall': 0.6247334754797441; 'f1-score': 0.6428379982386953; 'support': 469}},{'0.0': {'precision': 0.41379310344827586; 'recall': 0.8; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.5405405405405406; 'f1-score': 0.6666666666666666; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6416791604197901; 'recall': 0.6702702702702703; 'f1-score': 0.606060606060606; 'support': 52}; 'weighted avg': {'precision': 0.7380924922154306; 'recall': 0.6153846153846154; 'f1-score': 0.6317016317016316; 'support': 52}}
l: 10,3,DNF,5,469,52,58,[8; 9],14,1.979926,0.634615,6,[X6 < 59.500000] OR [X2 >= 1.650000] OR [(NOT X1) AND X2 < 1.650000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.2037037037037037; 'recall': 0.08208955223880597; 'f1-score': 0.1170212765957447; 'support': 134}; '1.0': {'precision': 0.7036144578313253; 'recall': 0.8716417910447761; 'f1-score': 0.7786666666666665; 'support': 335}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.4536590807675145; 'recall': 0.47686567164179106; 'f1-score': 0.4478439716312056; 'support': 469}; 'weighted avg': {'precision': 0.560782813794862; 'recall': 0.6460554371002132; 'f1-score': 0.5896251266464031; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 10,3,DNF,6,469,52,58,[8; 9],14,1.708557,0.692308,9,[X1] OR [X2 >= 1.650000 AND X3 >= 1.250000] OR [(NOT X1) AND X1 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.3870967741935484; 'recall': 0.26865671641791045; 'f1-score': 0.31718061674008813; 'support': 134}; '1.0': {'precision': 0.7393617021276596; 'recall': 0.8298507462686567; 'f1-score': 0.7819971870604783; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.563229238160604; 'recall': 0.5492537313432836; 'f1-score': 0.5495889019002832; 'support': 469}; 'weighted avg': {'precision': 0.6387145798607706; 'recall': 0.6695095948827292; 'f1-score': 0.6491924526832239; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 10,3,DNF,7,469,52,58,[8; 9],14,1.822724,0.711538,7,[] OR [X2 < 1.650000 AND X4 >= 211.500000] OR [(NOT X1) AND X1 AND X2 < 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,3,DNF,8,469,52,58,[8; 9],14,1.815028,0.692308,5,[X4 >= 211.500000] OR [X1 AND X6 >= 59.500000] OR [X1 AND X4 < 211.500000],{'0.0': {'precision': 0.4583333333333333; 'recall': 0.2462686567164179; 'f1-score': 0.3203883495145631; 'support': 134}; '1.0': {'precision': 0.7455919395465995; 'recall': 0.8835820895522388; 'f1-score': 0.8087431693989071; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6019626364399664; 'recall': 0.5649253731343283; 'f1-score': 0.564565759456735; 'support': 469}; 'weighted avg': {'precision': 0.6635180520570949; 'recall': 0.7014925373134329; 'f1-score': 0.6692132208605232; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
l: 10,3,DNF,9,469,52,58,[8; 9],14,1.632521,0.711538,7,[X1 AND X2 >= 1.650000 AND X3 >= 1.250000 AND X4 < 211.500000 AND X6 < 59.500000] OR [X1] OR [X9 < 0.895000],{'0.0': {'precision': 0.3880597014925373; 'recall': 0.19402985074626866; 'f1-score': 0.25870646766169153; 'support': 134}; '1.0': {'precision': 0.7313432835820896; 'recall': 0.8776119402985074; 'f1-score': 0.7978290366350067; 'support': 335}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5597014925373134; 'recall': 0.535820895522388; 'f1-score': 0.5282677521483491; 'support': 469}; 'weighted avg': {'precision': 0.6332622601279317; 'recall': 0.6823027718550106; 'f1-score': 0.6437940169283453; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.664296 (+- 0.058928), (mean training time) 1.756167 (+- 0.102619)
l: 10,3,DNF,0,468,53,29,[16; 17],14,0.963371,0.584906,7,[X2 < 1.650000 AND X4 >= 211.500000] OR [X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5159235668789809; 'recall': 0.6044776119402985; 'f1-score': 0.5567010309278351; 'support': 134}; '1.0': {'precision': 0.8295819935691319; 'recall': 0.7724550898203593; 'f1-score': 0.8; 'support': 334}; 'accuracy': 0.7243589743589743; 'macro avg': {'precision': 0.6727527802240564; 'recall': 0.6884663508803288; 'f1-score': 0.6783505154639176; 'support': 468}; 'weighted avg': {'precision': 0.7397738115681057; 'recall': 0.7243589743589743; 'f1-score': 0.7303374746673716; 'support': 468}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7105263157894737; 'f1-score': 0.7105263157894737; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.48859649122807014; 'recall': 0.48859649122807014; 'f1-score': 0.48859649122807014; 'support': 53}; 'weighted avg': {'precision': 0.5849056603773585; 'recall': 0.5849056603773585; 'f1-score': 0.5849056603773585; 'support': 53}}
l: 10,3,DNF,1,469,52,29,[16; 17],14,0.959805,0.673077,8,[X2 >= 1.650000] OR [X1 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000] OR [(NOT X1) AND X2 < 1.650000 AND X4 >= 211.500000],{'0.0': {'precision': 0.3493975903614458; 'recall': 0.42962962962962964; 'f1-score': 0.3853820598006644; 'support': 135}; '1.0': {'precision': 0.7458745874587459; 'recall': 0.6766467065868264; 'f1-score': 0.7095761381475667; 'support': 334}; 'accuracy': 0.605543710021322; 'macro avg': {'precision': 0.5476360889100959; 'recall': 0.553138168108228; 'f1-score': 0.5474790989741156; 'support': 469}; 'weighted avg': {'precision': 0.6317500786993951; 'recall': 0.605543710021322; 'f1-score': 0.6162580132502707; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.42857142857142855; 'f1-score': 0.4137931034482759; 'support': 14}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7631578947368421; 'f1-score': 0.7733333333333334; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5918918918918918; 'recall': 0.5958646616541353; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6804573804573805; 'recall': 0.6730769230769231; 'f1-score': 0.6765340406719719; 'support': 52}}
l: 10,3,DNF,2,469,52,29,[16; 17],14,0.846843,0.576923,7,[X5 >= 61.500000] OR [X1 AND X2 >= 1.650000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X3 < 1.250000 AND X9 >= 0.895000],{'0.0': {'precision': 0.2641509433962264; 'recall': 0.208955223880597; 'f1-score': 0.23333333333333334; 'support': 134}; '1.0': {'precision': 0.7079889807162535; 'recall': 0.7671641791044777; 'f1-score': 0.7363896848137537; 'support': 335}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.48606996205624; 'recall': 0.4880597014925373; 'f1-score': 0.48486150907354353; 'support': 469}; 'weighted avg': {'precision': 0.5811781129105315; 'recall': 0.6076759061833689; 'f1-score': 0.5926592986764907; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.7297297297297297; 'f1-score': 0.7105263157894737; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.46153846153846156; 'recall': 0.4648648648648649; 'f1-score': 0.462406015037594; 'support': 52}; 'weighted avg': {'precision': 0.5591715976331361; 'recall': 0.5769230769230769; 'f1-score': 0.56737998843262; 'support': 52}}
