l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.187240,0.622642,3,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000],{'0.0': {'precision': 0.21153846153846154; 'recall': 0.16541353383458646; 'f1-score': 0.18565400843881855; 'support': 133}; '1.0': {'precision': 0.695054945054945; 'recall': 0.755223880597015; 'f1-score': 0.7238912732474962; 'support': 335}; 'accuracy': 0.5876068376068376; 'macro avg': {'precision': 0.4532967032967033; 'recall': 0.4603187072158007; 'f1-score': 0.4547726408431574; 'support': 468}; 'weighted avg': {'precision': 0.5576453461068845; 'recall': 0.5876068376068376; 'f1-score': 0.5709306830347738; 'support': 468}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4935064935064935; 'recall': 0.49473684210526314; 'f1-score': 0.4903846153846154; 'support': 53}; 'weighted avg': {'precision': 0.5893163440333251; 'recall': 0.6226415094339622; 'f1-score': 0.6030478955007257; 'support': 53}}
l: 10,3,CNF,4,469,52,3,[156; 157],14,0.474332,0.615385,17,[X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X6 < 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.34782608695652173; 'recall': 0.06015037593984962; 'f1-score': 0.10256410256410255; 'support': 133}; '1.0': {'precision': 0.7197309417040358; 'recall': 0.9553571428571429; 'f1-score': 0.8209718670076728; 'support': 336}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5337785143302788; 'recall': 0.5077537593984962; 'f1-score': 0.46176798478588765; 'support': 469}; 'weighted avg': {'precision': 0.6142653858801139; 'recall': 0.7014925373134329; 'f1-score': 0.6172442920162126; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6808510638297872; 'recall': 0.8648648648648649; 'f1-score': 0.7619047619047619; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.3404255319148936; 'recall': 0.43243243243243246; 'f1-score': 0.38095238095238093; 'support': 52}; 'weighted avg': {'precision': 0.4844517184942717; 'recall': 0.6153846153846154; 'f1-score': 0.5421245421245421; 'support': 52}}
l: 10,3,CNF,5,469,52,3,[156; 157],14,0.695795,0.730769,15,[X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.528169014084507; 'recall': 0.5639097744360902; 'f1-score': 0.5454545454545455; 'support': 133}; '1.0': {'precision': 0.8226299694189603; 'recall': 0.8005952380952381; 'f1-score': 0.8114630467571645; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6753994917517336; 'recall': 0.6822525062656641; 'f1-score': 0.678458796105855; 'support': 469}; 'weighted avg': {'precision': 0.7391261164136677; 'recall': 0.7334754797441365; 'f1-score': 0.7360278001191084; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 10,3,CNF,6,469,52,3,[156; 157],14,0.284407,0.692308,15,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 < 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5344827586206896; 'recall': 0.23308270676691728; 'f1-score': 0.3246073298429319; 'support': 133}; '1.0': {'precision': 0.7518248175182481; 'recall': 0.9196428571428571; 'f1-score': 0.8273092369477911; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6431537880694689; 'recall': 0.5763627819548872; 'f1-score': 0.5759582833953615; 'support': 469}; 'weighted avg': {'precision': 0.6901905023084928; 'recall': 0.7249466950959488; 'f1-score': 0.6847519797090997; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
l: 10,3,CNF,7,469,52,3,[156; 157],14,0.286521,0.673077,12,[X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5227272727272727; 'recall': 0.3458646616541353; 'f1-score': 0.41628959276018096; 'support': 133}; '1.0': {'precision': 0.7716535433070866; 'recall': 0.875; 'f1-score': 0.8200836820083681; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6471904080171796; 'recall': 0.6104323308270676; 'f1-score': 0.6181866373842746; 'support': 469}; 'weighted avg': {'precision': 0.7010625113516169; 'recall': 0.7249466950959488; 'f1-score': 0.705574910430524; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
l: 10,3,CNF,8,469,52,3,[156; 157],14,0.974897,0.750000,16,[X1 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5441176470588235; 'recall': 0.2781954887218045; 'f1-score': 0.3681592039800995; 'support': 133}; '1.0': {'precision': 0.7605985037406484; 'recall': 0.9077380952380952; 'f1-score': 0.8276797829036636; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.652358075399736; 'recall': 0.5929667919799498; 'f1-score': 0.5979194934418816; 'support': 469}; 'weighted avg': {'precision': 0.6992084100547578; 'recall': 0.7292110874200426; 'f1-score': 0.6973679769402648; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
l: 10,3,CNF,9,469,52,3,[156; 157],14,0.208648,0.692308,17,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5333333333333333; 'recall': 0.3007518796992481; 'f1-score': 0.3846153846153846; 'support': 133}; '1.0': {'precision': 0.7639593908629442; 'recall': 0.8958333333333334; 'f1-score': 0.8246575342465753; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6486463620981388; 'recall': 0.5982926065162908; 'f1-score': 0.6046364594309799; 'support': 469}; 'weighted avg': {'precision': 0.6985579715635023; 'recall': 0.7270788912579957; 'f1-score': 0.6998694619631032; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.694775 (+- 0.068663), (mean training time) 0.439304 (+- 0.231014)
l: 10,3,DNF,0,468,53,58,[8; 9],14,1.500254,0.716981,5,[X1 AND X4 < 211.500000] OR [X4 >= 211.500000] OR [X4 < 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.54; 'recall': 0.20300751879699247; 'f1-score': 0.29508196721311475; 'support': 133}; '1.0': {'precision': 0.7464114832535885; 'recall': 0.9313432835820895; 'f1-score': 0.8286852589641434; 'support': 335}; 'accuracy': 0.7243589743589743; 'macro avg': {'precision': 0.6432057416267942; 'recall': 0.567175401189541; 'f1-score': 0.5618836130886291; 'support': 468}; 'weighted avg': {'precision': 0.6877518095939148; 'recall': 0.7243589743589743; 'f1-score': 0.6770415884451545; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.8947368421052632; 'f1-score': 0.8192771084337349; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6277777777777778; 'recall': 0.5807017543859649; 'f1-score': 0.5835515976951283; 'support': 53}; 'weighted avg': {'precision': 0.6832285115303983; 'recall': 0.7169811320754716; 'f1-score': 0.6858475740533916; 'support': 53}}
l: 10,3,DNF,1,469,52,58,[8; 9],14,1.414071,0.653846,7,[X4 >= 211.500000 AND X6 >= 59.500000] OR [X2 >= 1.650000 AND X4 < 211.500000] OR [X1 AND X3 < 1.250000 AND X4 < 211.500000],{'0.0': {'precision': 0.33136094674556216; 'recall': 0.417910447761194; 'f1-score': 0.3696369636963696; 'support': 134}; '1.0': {'precision': 0.74; 'recall': 0.6626865671641791; 'f1-score': 0.6992125984251969; 'support': 335}; 'accuracy': 0.5927505330490405; 'macro avg': {'precision': 0.5356804733727811; 'recall': 0.5402985074626865; 'f1-score': 0.5344247810607833; 'support': 469}; 'weighted avg': {'precision': 0.6232459847844463; 'recall': 0.5927505330490405; 'f1-score': 0.6050481313598176; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5714285714285714; 'f1-score': 0.47058823529411764; 'support': 14}; '1.0': {'precision': 0.8125; 'recall': 0.6842105263157895; 'f1-score': 0.742857142857143; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.60625; 'recall': 0.6278195488721805; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.7014423076923078; 'recall': 0.6538461538461539; 'f1-score': 0.6695539754363284; 'support': 52}}
l: 10,3,DNF,2,469,52,58,[8; 9],14,1.406473,0.596154,9,[X1 AND X2 >= 1.650000] OR [X2 < 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X3 < 1.250000 AND X5 < 61.500000 AND X5 >= 61.500000],{'0.0': {'precision': 0.2608695652173913; 'recall': 0.26865671641791045; 'f1-score': 0.2647058823529412; 'support': 134}; '1.0': {'precision': 0.7039274924471299; 'recall': 0.6955223880597015; 'f1-score': 0.6996996996996997; 'support': 335}; 'accuracy': 0.5735607675906184; 'macro avg': {'precision': 0.48239852883226064; 'recall': 0.48208955223880595; 'f1-score': 0.48220279102632047; 'support': 469}; 'weighted avg': {'precision': 0.5773395132386332; 'recall': 0.5735607675906184; 'f1-score': 0.5754157518863402; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.21428571428571427; 'f1-score': 0.22222222222222224; 'support': 14}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7368421052631579; 'f1-score': 0.7272727272727273; 'support': 38}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.47435897435897434; 'recall': 0.4755639097744361; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5867850098619329; 'recall': 0.5961538461538461; 'f1-score': 0.5912975912975913; 'support': 52}}
l: 10,3,DNF,3,469,52,58,[8; 9],14,1.418856,0.519231,10,[X4 < 211.500000 AND X5 < 61.500000] OR [X4 >= 211.500000 AND X9 < 0.895000] OR [X1 AND X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.19083969465648856; 'recall': 0.18796992481203006; 'f1-score': 0.1893939393939394; 'support': 133}; '1.0': {'precision': 0.6804733727810651; 'recall': 0.6845238095238095; 'f1-score': 0.6824925816023739; 'support': 336}; 'accuracy': 0.5437100213219617; 'macro avg': {'precision': 0.43565653371877683; 'recall': 0.4362468671679198; 'f1-score': 0.4359432604981567; 'support': 469}; 'weighted avg': {'precision': 0.5416220312233494; 'recall': 0.5437100213219617; 'f1-score': 0.5426586382895343; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.13333333333333333; 'f1-score': 0.1379310344827586; 'support': 15}; '1.0': {'precision': 0.6578947368421053; 'recall': 0.6756756756756757; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.40037593984962405; 'recall': 0.4045045045045045; 'f1-score': 0.40229885057471265; 'support': 52}; 'weighted avg': {'precision': 0.5093262001156739; 'recall': 0.5192307692307693; 'f1-score': 0.5141467727674625; 'support': 52}}
l: 10,3,DNF,4,469,52,58,[8; 9],14,1.392305,0.730769,7,[X2 < 1.650000 AND X4 >= 211.500000] OR [X1 AND X2 >= 1.650000] OR [X1 AND X3 < 1.250000 AND X3 >= 1.250000],{'0.0': {'precision': 0.44711538461538464; 'recall': 0.6992481203007519; 'f1-score': 0.5454545454545455; 'support': 133}; '1.0': {'precision': 0.8467432950191571; 'recall': 0.6577380952380952; 'f1-score': 0.7403685092127303; 'support': 336}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.6469293398172709; 'recall': 0.6784931077694236; 'f1-score': 0.6429115273336379; 'support': 469}; 'weighted avg': {'precision': 0.7334159771434604; 'recall': 0.6695095948827292; 'f1-score': 0.685094400087275; 'support': 469}},{'0.0': {'precision': 0.5238095238095238; 'recall': 0.7333333333333333; 'f1-score': 0.611111111111111; 'support': 15}; '1.0': {'precision': 0.8709677419354839; 'recall': 0.7297297297297297; 'f1-score': 0.7941176470588235; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6973886328725039; 'recall': 0.7315315315315315; 'f1-score': 0.7026143790849673; 'support': 52}; 'weighted avg': {'precision': 0.770825948245303; 'recall': 0.7307692307692307; 'f1-score': 0.7413273001508295; 'support': 52}}
l: 10,3,DNF,5,469,52,58,[8; 9],14,1.403965,0.480769,8,[X9 >= 0.895000] OR [(NOT X1) AND X4 >= 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000] OR [(NOT X1) AND X1 AND X9 < 0.895000],{'0.0': {'precision': 0.17297297297297298; 'recall': 0.24060150375939848; 'f1-score': 0.2012578616352201; 'support': 133}; '1.0': {'precision': 0.6443661971830986; 'recall': 0.5446428571428571; 'f1-score': 0.5903225806451613; 'support': 336}; 'accuracy': 0.4584221748400853; 'macro avg': {'precision': 0.4086695850780358; 'recall': 0.3926221804511278; 'f1-score': 0.3957902211401907; 'support': 469}; 'weighted avg': {'precision': 0.5106875216608242; 'recall': 0.45842217484008524; 'f1-score': 0.4799907946572675; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.13333333333333333; 'f1-score': 0.12903225806451615; 'support': 15}; '1.0': {'precision': 0.6388888888888888; 'recall': 0.6216216216216216; 'f1-score': 0.6301369863013699; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.3819444444444444; 'recall': 0.37747747747747745; 'f1-score': 0.37958462218294303; 'support': 52}; 'weighted avg': {'precision': 0.4906517094017093; 'recall': 0.4807692307692308; 'f1-score': 0.485587545463816; 'support': 52}}
l: 10,3,DNF,6,469,52,58,[8; 9],14,1.427540,0.711538,5,[X9 < 0.895000] OR [X2 >= 1.650000] OR [X1 AND X3 < 1.250000 AND X9 >= 0.895000],{'0.0': {'precision': 0.47692307692307695; 'recall': 0.23308270676691728; 'f1-score': 0.3131313131313131; 'support': 133}; '1.0': {'precision': 0.7475247524752475; 'recall': 0.8988095238095238; 'f1-score': 0.8162162162162162; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6122239146991623; 'recall': 0.5659461152882206; 'f1-score': 0.5646737646737646; 'support': 469}; 'weighted avg': {'precision': 0.670786963885826; 'recall': 0.7100213219616205; 'f1-score': 0.6735503481772139; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 10,3,DNF,7,469,52,58,[8; 9],14,1.450876,0.634615,6,[X1] OR [X5 >= 61.500000] OR [(NOT X1) AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.4852941176470588; 'recall': 0.24812030075187969; 'f1-score': 0.3283582089552239; 'support': 133}; '1.0': {'precision': 0.7506234413965087; 'recall': 0.8958333333333334; 'f1-score': 0.8168249660786974; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6179587795217838; 'recall': 0.5719768170426065; 'f1-score': 0.5725915875169606; 'support': 469}; 'weighted avg': {'precision': 0.6753807973481574; 'recall': 0.7121535181236673; 'f1-score': 0.6783045424168167; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 10,3,DNF,8,469,52,58,[8; 9],14,1.421075,0.480769,7,[X4 < 211.500000 AND X5 >= 61.500000 AND X9 >= 0.895000] OR [X5 < 61.500000 AND X9 < 0.895000] OR [X1 AND X2 < 1.650000],{'0.0': {'precision': 0.23391812865497075; 'recall': 0.3007518796992481; 'f1-score': 0.2631578947368421; 'support': 133}; '1.0': {'precision': 0.6879194630872483; 'recall': 0.6101190476190477; 'f1-score': 0.6466876971608833; 'support': 336}; 'accuracy': 0.5223880597014925; 'macro avg': {'precision': 0.4609187958711095; 'recall': 0.4554354636591479; 'f1-score': 0.45492279594886265; 'support': 469}; 'weighted avg': {'precision': 0.5591728160094381; 'recall': 0.5223880597014926; 'f1-score': 0.5379255143839163; 'support': 469}},{'0.0': {'precision': 0.22727272727272727; 'recall': 0.3333333333333333; 'f1-score': 0.27027027027027023; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.5405405405405406; 'f1-score': 0.5970149253731343; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.44696969696969696; 'recall': 0.4369369369369369; 'f1-score': 0.4336425978217022; 'support': 52}; 'weighted avg': {'precision': 0.5399184149184149; 'recall': 0.4807692307692308; 'f1-score': 0.5027616594780773; 'support': 52}}
l: 10,3,DNF,9,469,52,58,[8; 9],14,1.432838,0.403846,9,[X1 AND X2 >= 1.650000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X4 < 211.500000 AND X9 < 0.895000] OR [X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.1778846153846154; 'recall': 0.2781954887218045; 'f1-score': 0.21700879765395895; 'support': 133}; '1.0': {'precision': 0.632183908045977; 'recall': 0.49107142857142855; 'f1-score': 0.5527638190954773; 'support': 336}; 'accuracy': 0.43070362473347545; 'macro avg': {'precision': 0.4050342617152962; 'recall': 0.3846334586466165; 'f1-score': 0.38488630837471816; 'support': 469}; 'weighted avg': {'precision': 0.5033527653509641; 'recall': 0.43070362473347545; 'f1-score': 0.4575497085374349; 'support': 469}},{'0.0': {'precision': 0.1; 'recall': 0.13333333333333333; 'f1-score': 0.1142857142857143; 'support': 15}; '1.0': {'precision': 0.59375; 'recall': 0.5135135135135135; 'f1-score': 0.5507246376811593; 'support': 37}; 'accuracy': 0.40384615384615385; 'macro avg': {'precision': 0.346875; 'recall': 0.3234234234234234; 'f1-score': 0.3325051759834368; 'support': 52}; 'weighted avg': {'precision': 0.45132211538461536; 'recall': 0.40384615384615385; 'f1-score': 0.4248287943940117; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.592852 (+- 0.109663), (mean training time) 1.426825 (+- 0.028973)
l: 10,3,DNF,0,468,53,29,[16; 17],14,0.804189,0.735849,7,[X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X9 < 0.895000] OR [X5 >= 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.37142857142857144; 'recall': 0.09774436090225563; 'f1-score': 0.15476190476190477; 'support': 133}; '1.0': {'precision': 0.7228637413394919; 'recall': 0.9343283582089552; 'f1-score': 0.8151041666666667; 'support': 335}; 'accuracy': 0.6965811965811965; 'macro avg': {'precision': 0.5471461563840316; 'recall': 0.5160363595556055; 'f1-score': 0.48493303571428575; 'support': 468}; 'weighted avg': {'precision': 0.6229900712579697; 'recall': 0.6965811965811965; 'f1-score': 0.6274427973646725; 'support': 468}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.74; 'recall': 0.9736842105263158; 'f1-score': 0.8409090909090909; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.7033333333333334; 'recall': 0.5535087719298246; 'f1-score': 0.5315656565656566; 'support': 53}; 'weighted avg': {'precision': 0.719245283018868; 'recall': 0.7358490566037735; 'f1-score': 0.665809033733562; 'support': 53}}
l: 10,3,DNF,1,469,52,29,[16; 17],14,0.787986,0.750000,6,[X4 >= 211.500000] OR [X1 AND X5 < 61.500000] OR [X1 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.39080459770114945; 'recall': 0.2537313432835821; 'f1-score': 0.3076923076923077; 'support': 134}; '1.0': {'precision': 0.7382198952879581; 'recall': 0.8417910447761194; 'f1-score': 0.7866108786610879; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5645122464945538; 'recall': 0.5477611940298508; 'f1-score': 0.5471515931766978; 'support': 469}; 'weighted avg': {'precision': 0.638958381691727; 'recall': 0.673773987206823; 'f1-score': 0.6497770012414363; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.35714285714285715; 'f1-score': 0.43478260869565216; 'support': 14}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.8947368421052632; 'f1-score': 0.8395061728395061; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.67312661498708; 'recall': 0.6259398496240601; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7273901808785529; 'recall': 0.75; 'f1-score': 0.7305421363392378; 'support': 52}}
l: 10,3,DNF,2,469,52,29,[16; 17],14,0.793390,0.538462,8,[X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000] OR [X2 >= 1.650000 AND X4 >= 211.500000 AND X5 < 61.500000] OR [X5 >= 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.30357142857142855; 'recall': 0.2537313432835821; 'f1-score': 0.2764227642276423; 'support': 134}; '1.0': {'precision': 0.7198879551820728; 'recall': 0.7671641791044777; 'f1-score': 0.7427745664739883; 'support': 335}; 'accuracy': 0.6204690831556503; 'macro avg': {'precision': 0.5117296918767507; 'recall': 0.5104477611940299; 'f1-score': 0.5095986653508153; 'support': 469}; 'weighted avg': {'precision': 0.6009403761504603; 'recall': 0.6204690831556503; 'f1-score': 0.6095311944036038; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.14285714285714285; 'f1-score': 0.14285714285714285; 'support': 14}; '1.0': {'precision': 0.6842105263157895; 'recall': 0.6842105263157895; 'f1-score': 0.6842105263157895; 'support': 38}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4135338345864662; 'recall': 0.4135338345864662; 'f1-score': 0.4135338345864662; 'support': 52}; 'weighted avg': {'precision': 0.5384615384615384; 'recall': 0.5384615384615384; 'f1-score': 0.5384615384615384; 'support': 52}}
