l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],564,1.137126,0.781250,1,[X26 < 1.000000],{'0.0': {'precision': 0.8648648648648649; 'recall': 0.6274509803921569; 'f1-score': 0.7272727272727273; 'support': 102}; '1.0': {'precision': 0.819047619047619; 'recall': 0.945054945054945; 'f1-score': 0.8775510204081632; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.841956241956242; 'recall': 0.7862529627235509; 'f1-score': 0.8024118738404453; 'support': 284}; 'weighted avg': {'precision': 0.8355031087425454; 'recall': 0.8309859154929577; 'f1-score': 0.8235778306200842; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [142, 143], 'n_partitions': 2}, (mean val acc cv) 0.828931 (+- 0.071777), (mean training time) 487.332285 (+- 241.159378)
l: 10,2,DNF,0,284,32,35,[8; 9],564,1.220866,0.906250,8,[X0 AND X2 >= 0.328340 AND X3 >= -0.105260 AND X29 >= -0.836750] OR [(NOT X0) AND X2 >= 0.000000 AND X3 < 0.136450 AND X3 >= 0.016310],{'0.0': {'precision': 0.7; 'recall': 0.7549019607843137; 'f1-score': 0.7264150943396225; 'support': 102}; '1.0': {'precision': 0.8563218390804598; 'recall': 0.8186813186813187; 'f1-score': 0.8370786516853932; 'support': 182}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.7781609195402299; 'recall': 0.7867916397328162; 'f1-score': 0.7817468730125079; 'support': 284}; 'weighted avg': {'precision': 0.8001780799740975; 'recall': 0.795774647887324; 'f1-score': 0.7973332895400811; 'support': 284}},{'0.0': {'precision': 0.7857142857142857; 'recall': 1.0; 'f1-score': 0.88; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.8571428571428571; 'f1-score': 0.923076923076923; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8928571428571428; 'recall': 0.9285714285714286; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.9263392857142857; 'recall': 0.90625; 'f1-score': 0.9082692307692307; 'support': 32}}
l: 10,2,DNF,1,284,32,35,[8; 9],564,1.214109,0.812500,9,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X4 >= 0.000000 AND X5 >= 0.222800] OR [X0 AND X2 >= 0.328340 AND X4 >= 0.000000 AND X24 >= 0.035130],{'0.0': {'precision': 0.9239130434782609; 'recall': 0.8333333333333334; 'f1-score': 0.8762886597938144; 'support': 102}; '1.0': {'precision': 0.9114583333333334; 'recall': 0.9615384615384616; 'f1-score': 0.9358288770053476; 'support': 182}; 'accuracy': 0.9154929577464789; 'macro avg': {'precision': 0.9176856884057971; 'recall': 0.8974358974358975; 'f1-score': 0.906058768399581; 'support': 284}; 'weighted avg': {'precision': 0.9159315038783427; 'recall': 0.9154929577464789; 'f1-score': 0.9144447144857125; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
l: 10,2,DNF,2,284,32,35,[8; 9],564,1.237139,0.875000,6,[X0 AND X2 >= 0.328340 AND X21 < 0.821620] OR [X0 AND X2 >= 0.600000 AND X31 >= -0.054550],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.6470588235294118; 'f1-score': 0.7586206896551724; 'support': 102}; '1.0': {'precision': 0.8301886792452831; 'recall': 0.967032967032967; 'f1-score': 0.8934010152284264; 'support': 182}; 'accuracy': 0.852112676056338; 'macro avg': {'precision': 0.8734276729559749; 'recall': 0.8070458952811894; 'f1-score': 0.8260108524417994; 'support': 284}; 'weighted avg': {'precision': 0.861247674727611; 'recall': 0.852112676056338; 'f1-score': 0.8449939968887367; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
l: 10,2,DNF,3,284,32,35,[8; 9],564,1.233001,0.812500,6,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040] OR [(NOT X0) AND X0 AND X2 < 0.000000],{'0.0': {'precision': 0.9523809523809523; 'recall': 0.7920792079207921; 'f1-score': 0.8648648648648649; 'support': 101}; '1.0': {'precision': 0.895; 'recall': 0.9781420765027322; 'f1-score': 0.9347258485639686; 'support': 183}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9236904761904762; 'recall': 0.8851106422117622; 'f1-score': 0.8997953567144168; 'support': 284}; 'weighted avg': {'precision': 0.9154066063044936; 'recall': 0.9119718309859155; 'f1-score': 0.9098809212625267; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.6666666666666666; 'f1-score': 0.7272727272727272; 'support': 12}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8090909090909091; 'recall': 0.7833333333333333; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8113636363636364; 'recall': 0.8125; 'f1-score': 0.8084415584415585; 'support': 32}}
l: 10,2,DNF,4,284,32,35,[8; 9],564,1.299565,0.781250,8,[X0 AND X3 >= -0.500000 AND X4 >= 0.067040] OR [(NOT X0) AND X0 AND X2 < 0.600000 AND X5 >= -0.061510 AND X28 < 0.496640],{'0.0': {'precision': 0.9629629629629629; 'recall': 0.7722772277227723; 'f1-score': 0.8571428571428571; 'support': 101}; '1.0': {'precision': 0.8866995073891626; 'recall': 0.9836065573770492; 'f1-score': 0.9326424870466321; 'support': 183}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.9248312351760628; 'recall': 0.8779418925499107; 'f1-score': 0.8948926720947445; 'support': 284}; 'weighted avg': {'precision': 0.913821370110831; 'recall': 0.9084507042253521; 'f1-score': 0.9057922665526839; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.5833333333333334; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7801932367149759; 'recall': 0.7416666666666667; 'f1-score': 0.751937984496124; 'support': 32}; 'weighted avg': {'precision': 0.7807971014492754; 'recall': 0.78125; 'f1-score': 0.7732558139534884; 'support': 32}}
l: 10,2,DNF,5,284,32,35,[8; 9],564,1.268570,0.781250,7,[X0 AND X2 >= 0.600000 AND X3 < 0.291670 AND X3 >= -0.500000] OR [X2 >= 0.600000 AND X3 >= -0.027360 AND X4 >= 0.067040],{'0.0': {'precision': 0.7476635514018691; 'recall': 0.7920792079207921; 'f1-score': 0.7692307692307693; 'support': 101}; '1.0': {'precision': 0.8813559322033898; 'recall': 0.8524590163934426; 'f1-score': 0.8666666666666666; 'support': 183}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8145097418026295; 'recall': 0.8222691121571173; 'f1-score': 0.8179487179487179; 'support': 284}; 'weighted avg': {'precision': 0.8338104024112998; 'recall': 0.8309859154929577; 'f1-score': 0.8320151679306609; 'support': 284}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.75; 'f1-score': 0.7199999999999999; 'support': 12}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7672064777327935; 'recall': 0.775; 'f1-score': 0.7702564102564102; 'support': 32}; 'weighted avg': {'precision': 0.7859311740890688; 'recall': 0.78125; 'f1-score': 0.7828205128205128; 'support': 32}}
l: 10,2,DNF,6,285,31,35,[8; 9],564,1.253863,0.935484,8,[X0 AND X3 >= -0.105260 AND X4 >= 0.000000 AND X31 >= -0.780570] OR [X0 AND X2 < 0.000000 AND X2 >= 0.000000 AND X5 < -0.061510],{'0.0': {'precision': 0.696078431372549; 'recall': 0.696078431372549; 'f1-score': 0.696078431372549; 'support': 102}; '1.0': {'precision': 0.8306010928961749; 'recall': 0.8306010928961749; 'f1-score': 0.8306010928961749; 'support': 183}; 'accuracy': 0.7824561403508772; 'macro avg': {'precision': 0.7633397621343619; 'recall': 0.7633397621343619; 'f1-score': 0.7633397621343619; 'support': 285}; 'weighted avg': {'precision': 0.7824561403508772; 'recall': 0.7824561403508772; 'f1-score': 0.7824561403508772; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
l: 10,2,DNF,7,285,31,35,[8; 9],564,1.241378,0.967742,8,[X0 AND X2 >= 0.328340 AND X3 < 0.496380 AND X4 >= 0.067040 AND X6 >= 0.000000] OR [(NOT X0) AND X0 AND X6 >= 0.348160],{'0.0': {'precision': 0.86; 'recall': 0.8431372549019608; 'f1-score': 0.8514851485148515; 'support': 102}; '1.0': {'precision': 0.9135135135135135; 'recall': 0.9234972677595629; 'f1-score': 0.9184782608695653; 'support': 183}; 'accuracy': 0.8947368421052632; 'macro avg': {'precision': 0.8867567567567567; 'recall': 0.8833172613307618; 'f1-score': 0.8849817046922084; 'support': 285}; 'weighted avg': {'precision': 0.8943613086770982; 'recall': 0.8947368421052632; 'f1-score': 0.8945017785531414; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
l: 10,2,DNF,8,285,31,35,[8; 9],564,1.247849,0.838710,6,[X0 AND X2 >= 0.749160 AND X4 >= 0.067040 AND X7 >= -0.672730] OR [X5 >= -0.227030 AND X26 < 1.000000],{'0.0': {'precision': 0.9558823529411765; 'recall': 0.6372549019607843; 'f1-score': 0.7647058823529411; 'support': 102}; '1.0': {'precision': 0.8294930875576036; 'recall': 0.9836065573770492; 'f1-score': 0.9; 'support': 183}; 'accuracy': 0.8596491228070176; 'macro avg': {'precision': 0.8926877202493901; 'recall': 0.8104307296689167; 'f1-score': 0.8323529411764705; 'support': 285}; 'weighted avg': {'precision': 0.8747271404317245; 'recall': 0.8596491228070176; 'f1-score': 0.8515789473684211; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
l: 10,2,DNF,9,285,31,35,[8; 9],564,1.330916,0.903226,8,[(NOT X0) AND X3 < 0.496380 AND X3 >= -0.105260 AND X7 < 0.636360 AND X7 >= -0.672730 AND X28 >= 0.496640] OR [X0 AND X4 >= 0.000000],{'0.0': {'precision': 1.0; 'recall': 0.4215686274509804; 'f1-score': 0.593103448275862; 'support': 102}; '1.0': {'precision': 0.756198347107438; 'recall': 1.0; 'f1-score': 0.8611764705882353; 'support': 183}; 'accuracy': 0.7929824561403509; 'macro avg': {'precision': 0.878099173553719; 'recall': 0.7107843137254902; 'f1-score': 0.7271399594320487; 'support': 285}; 'weighted avg': {'precision': 0.8434536755110918; 'recall': 0.7929824561403509; 'f1-score': 0.7652345468132806; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 35}, (mean val acc cv) 0.861391 (+- 0.062360), (mean training time) 1.254726 (+- 0.034367)
l: 10,2,DNF,0,284,32,17,[16; 17],564,0.836203,0.968750,9,[X0 AND X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X7 >= -0.672730] OR [X0 AND X3 >= 0.016310 AND X13 < 0.030270 AND X30 >= 0.025860],{'0.0': {'precision': 0.9186046511627907; 'recall': 0.7745098039215687; 'f1-score': 0.8404255319148937; 'support': 102}; '1.0': {'precision': 0.8838383838383839; 'recall': 0.9615384615384616; 'f1-score': 0.9210526315789475; 'support': 182}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.9012215175005873; 'recall': 0.8680241327300151; 'f1-score': 0.8807390817469205; 'support': 284}; 'weighted avg': {'precision': 0.8963248601309525; 'recall': 0.8943661971830986; 'f1-score': 0.892095011277069; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9523809523809523; 'f1-score': 0.975609756097561; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.9761904761904762; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9713541666666666; 'recall': 0.96875; 'f1-score': 0.9690482502651114; 'support': 32}}
l: 10,2,DNF,1,284,32,17,[16; 17],564,0.822819,0.687500,7,[X0 AND X13 >= -0.023810] OR [X2 >= 0.000000 AND X4 >= 0.067040 AND X6 >= 0.348160 AND X8 >= 0.684210 AND X26 < 0.940430],{'0.0': {'precision': 0.7083333333333334; 'recall': 0.5; 'f1-score': 0.5862068965517241; 'support': 102}; '1.0': {'precision': 0.7594339622641509; 'recall': 0.8846153846153846; 'f1-score': 0.8172588832487309; 'support': 182}; 'accuracy': 0.7464788732394366; 'macro avg': {'precision': 0.7338836477987422; 'recall': 0.6923076923076923; 'f1-score': 0.7017328899002275; 'support': 284}; 'weighted avg': {'precision': 0.7410809194791389; 'recall': 0.7464788732394366; 'f1-score': 0.734275423237834; 'support': 284}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.5454545454545454; 'f1-score': 0.5454545454545454; 'support': 11}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.7619047619047619; 'f1-score': 0.7619047619047619; 'support': 21}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6536796536796536; 'recall': 0.6536796536796536; 'f1-score': 0.6536796536796536; 'support': 32}; 'weighted avg': {'precision': 0.6875; 'recall': 0.6875; 'f1-score': 0.6875; 'support': 32}}
l: 10,2,DNF,2,284,32,17,[16; 17],564,0.882696,0.875000,9,[X0 AND X4 >= 0.067040 AND X16 >= 0.372540 AND X29 >= -0.836750] OR [X0 AND X2 >= 0.000000 AND X3 >= -0.105260 AND X5 >= 0.022800 AND X12 < 0.644070],{'0.0': {'precision': 0.8901098901098901; 'recall': 0.7941176470588235; 'f1-score': 0.8393782383419689; 'support': 102}; '1.0': {'precision': 0.8911917098445595; 'recall': 0.945054945054945; 'f1-score': 0.9173333333333333; 'support': 182}; 'accuracy': 0.8908450704225352; 'macro avg': {'precision': 0.8906507999772248; 'recall': 0.8695862960568843; 'f1-score': 0.8783557858376512; 'support': 284}; 'weighted avg': {'precision': 0.8908031689539387; 'recall': 0.8908450704225352; 'f1-score': 0.8893353766815053; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
l: 10,2,DNF,3,284,32,17,[16; 17],564,0.861363,0.750000,7,[X2 >= 0.328340 AND X4 >= 0.067040 AND X13 >= -0.496390] OR [(NOT X0) AND X5 < -0.061510 AND X20 < 1.000000 AND X27 < 0.258350],{'0.0': {'precision': 0.9302325581395349; 'recall': 0.7920792079207921; 'f1-score': 0.855614973262032; 'support': 101}; '1.0': {'precision': 0.8939393939393939; 'recall': 0.9672131147540983; 'f1-score': 0.9291338582677166; 'support': 183}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.9120859760394644; 'recall': 0.8796461613374452; 'f1-score': 0.8923744157648743; 'support': 284}; 'weighted avg': {'precision': 0.9068464699401483; 'recall': 0.9049295774647887; 'f1-score': 0.9029880576142864; 'support': 284}},{'0.0': {'precision': 0.7; 'recall': 0.5833333333333334; 'f1-score': 0.6363636363636365; 'support': 12}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.85; 'f1-score': 0.8095238095238095; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7363636363636363; 'recall': 0.7166666666666667; 'f1-score': 0.722943722943723; 'support': 32}; 'weighted avg': {'precision': 0.7454545454545454; 'recall': 0.75; 'f1-score': 0.7445887445887446; 'support': 32}}
l: 10,2,DNF,4,284,32,17,[16; 17],564,0.839714,0.843750,8,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X5 < 0.761600 AND X6 >= 0.554320] OR [X0 AND X2 >= 0.749160 AND X33 >= 0.012270],{'0.0': {'precision': 0.717948717948718; 'recall': 0.8316831683168316; 'f1-score': 0.7706422018348623; 'support': 101}; '1.0': {'precision': 0.8982035928143712; 'recall': 0.819672131147541; 'f1-score': 0.8571428571428572; 'support': 183}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8080761553815445; 'recall': 0.8256776497321863; 'f1-score': 0.8138925294888597; 'support': 284}; 'weighted avg': {'precision': 0.8340988661896143; 'recall': 0.823943661971831; 'f1-score': 0.8263803001495209; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.8333333333333334; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8319838056680162; 'recall': 0.8416666666666667; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8476720647773279; 'recall': 0.84375; 'f1-score': 0.844871794871795; 'support': 32}}
l: 10,2,DNF,5,284,32,17,[16; 17],564,0.858508,0.781250,8,[X4 >= 0.000000 AND X5 >= 0.761600 AND X10 < 0.990040 AND X23 < 0.299610] OR [X3 < 0.496380 AND X4 >= 0.067040 AND X5 < 0.761600 AND X5 >= -0.227030],{'0.0': {'precision': 0.9032258064516129; 'recall': 0.8316831683168316; 'f1-score': 0.8659793814432989; 'support': 101}; '1.0': {'precision': 0.9109947643979057; 'recall': 0.9508196721311475; 'f1-score': 0.9304812834224598; 'support': 183}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.9071102854247592; 'recall': 0.8912514202239896; 'f1-score': 0.8982303324328793; 'support': 284}; 'weighted avg': {'precision': 0.908231860339541; 'recall': 0.9084507042253521; 'f1-score': 0.9075422267326879; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
l: 10,2,DNF,6,285,31,17,[16; 17],564,0.846699,1.000000,11,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X13 >= -0.496390 AND X15 >= -0.418180] OR [X0 AND X2 < 0.871110 AND X2 >= 0.749160 AND X3 < 0.496380 AND X3 >= -0.500000 AND X4 >= 0.000000],{'0.0': {'precision': 0.8585858585858586; 'recall': 0.8333333333333334; 'f1-score': 0.8457711442786069; 'support': 102}; '1.0': {'precision': 0.9086021505376344; 'recall': 0.9234972677595629; 'f1-score': 0.915989159891599; 'support': 183}; 'accuracy': 0.8912280701754386; 'macro avg': {'precision': 0.8835940045617465; 'recall': 0.8784153005464481; 'f1-score': 0.880880152085103; 'support': 285}; 'weighted avg': {'precision': 0.8907015828917357; 'recall': 0.8912280701754386; 'f1-score': 0.8908585016722124; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
l: 10,2,DNF,7,285,31,17,[16; 17],564,0.859679,0.935484,8,[X0 AND X2 >= 0.328340 AND X4 >= 0.000000 AND X7 >= -0.104010] OR [X2 >= 0.871110 AND X7 < 0.940780 AND X26 < 1.000000 AND X32 >= 0.168270],{'0.0': {'precision': 0.8367346938775511; 'recall': 0.803921568627451; 'f1-score': 0.8200000000000001; 'support': 102}; '1.0': {'precision': 0.893048128342246; 'recall': 0.912568306010929; 'f1-score': 0.9027027027027028; 'support': 183}; 'accuracy': 0.8736842105263158; 'macro avg': {'precision': 0.8648914111098985; 'recall': 0.85824493731919; 'f1-score': 0.8613513513513514; 'support': 285}; 'weighted avg': {'precision': 0.8728938465338288; 'recall': 0.8736842105263158; 'f1-score': 0.873103840682788; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
l: 10,2,DNF,8,285,31,17,[16; 17],564,0.879123,0.741935,7,[X0 AND X19 < -0.047110 AND X25 < -0.471370] OR [X5 >= -0.227030 AND X6 >= 0.348160 AND X17 >= -0.143290 AND X26 < 1.000000],{'0.0': {'precision': 0.6690647482014388; 'recall': 0.9117647058823529; 'f1-score': 0.7717842323651452; 'support': 102}; '1.0': {'precision': 0.9383561643835616; 'recall': 0.7486338797814208; 'f1-score': 0.8328267477203647; 'support': 183}; 'accuracy': 0.8070175438596491; 'macro avg': {'precision': 0.8037104562925002; 'recall': 0.8301992928318869; 'f1-score': 0.8023054900427549; 'support': 285}; 'weighted avg': {'precision': 0.8419781838552229; 'recall': 0.8070175438596491; 'f1-score': 0.8109799527511282; 'support': 285}},{'0.0': {'precision': 0.5882352941176471; 'recall': 0.9090909090909091; 'f1-score': 0.7142857142857143; 'support': 11}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.65; 'f1-score': 0.7647058823529412; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7584033613445378; 'recall': 0.7795454545454545; 'f1-score': 0.7394957983193278; 'support': 31}; 'weighted avg': {'precision': 0.8078069937652481; 'recall': 0.7419354838709677; 'f1-score': 0.7468148549742477; 'support': 31}}
l: 10,2,DNF,9,285,31,17,[16; 17],564,0.870148,0.838710,11,[X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.018220] OR [X0 AND X2 < 0.979050 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X5 >= 0.222800 AND X7 >= 0.000000 AND X15 >= -0.418180],{'0.0': {'precision': 0.6312056737588653; 'recall': 0.8725490196078431; 'f1-score': 0.7325102880658437; 'support': 102}; '1.0': {'precision': 0.9097222222222222; 'recall': 0.7158469945355191; 'f1-score': 0.801223241590214; 'support': 183}; 'accuracy': 0.7719298245614035; 'macro avg': {'precision': 0.7704639479905437; 'recall': 0.7941980070716812; 'f1-score': 0.7668667648280288; 'support': 285}; 'weighted avg': {'precision': 0.8100426154037575; 'recall': 0.7719298245614035; 'f1-score': 0.7766312371709657; 'support': 285}},{'0.0': {'precision': 0.6875; 'recall': 1.0; 'f1-score': 0.8148148148148148; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.84375; 'recall': 0.875; 'f1-score': 0.8359788359788359; 'support': 31}; 'weighted avg': {'precision': 0.8891129032258065; 'recall': 0.8387096774193549; 'f1-score': 0.8421232292200034; 'support': 31}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 17}, (mean val acc cv) 0.842238 (+- 0.098442), (mean training time) 0.855695 (+- 0.018275)
