lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,95.889158,0.700785,6,[X3 == 2 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X6 == 13],{'0': {'precision': 0.7893216503779308; 'recall': 0.8188083703740698; 'f1-score': 0.8037946756876012; 'support': 20023}; '1': {'precision': 0.3524897376405497; 'recall': 0.31097464966147065; 'f1-score': 0.33043332775639955; 'support': 6351}; 'accuracy': 0.6965192993099264; 'macro avg': {'precision': 0.5709056940092403; 'recall': 0.5648915100177703; 'f1-score': 0.5671140017220004; 'support': 26374}; 'weighted avg': {'precision': 0.6841301937238357; 'recall': 0.6965192993099264; 'f1-score': 0.6898067360231187; 'support': 26374}},{'0': {'precision': 0.7930434782608695; 'recall': 0.8197752808988764; 'f1-score': 0.8061878453038673; 'support': 2225}; '1': {'precision': 0.36450079239302696; 'recall': 0.32577903682719545; 'f1-score': 0.34405385190725507; 'support': 706}; 'accuracy': 0.7007847151142954; 'macro avg': {'precision': 0.5787721353269483; 'recall': 0.5727771588630359; 'f1-score': 0.5751208486055612; 'support': 2931}; 'weighted avg': {'precision': 0.6898189350255585; 'recall': 0.7007847151142954; 'f1-score': 0.6948720488732947; 'support': 2931}}
10,2,DNF,0,26374,2931,206,[128; 129],262,857.669774,0.757079,63,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 8 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X9 AND X13 != 0 AND X13 != 19 AND X13 != 22 AND X13 != 24 AND X13 == 39] OR [X0 >= 30.000000 AND X1 != 6 AND X1 != 8 AND X2 < 259873.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 == 2 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X12 < 48.000000 AND X13 != 2 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 16 AND X13 != 18 AND X13 != 26 AND X13 != 27 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8590562217723096; 'recall': 0.8264495829795735; 'f1-score': 0.8424375095453851; 'support': 20023}; '1': {'precision': 0.5113204893826466; 'recall': 0.5725082664147378; 'f1-score': 0.5401871935819343; 'support': 6351}; 'accuracy': 0.7652991582619246; 'macro avg': {'precision': 0.685188355577478; 'recall': 0.6994789246971557; 'f1-score': 0.6913123515636597; 'support': 26374}; 'weighted avg': {'precision': 0.7753196009940149; 'recall': 0.7652991582619246; 'f1-score': 0.7696540198705585; 'support': 26374}},{'0': {'precision': 0.84910013844024; 'recall': 0.8269662921348314; 'f1-score': 0.8378870673952642; 'support': 2225}; '1': {'precision': 0.49607329842931935; 'recall': 0.5368271954674221; 'f1-score': 0.5156462585034013; 'support': 706}; 'accuracy': 0.757079495052883; 'macro avg': {'precision': 0.6725867184347797; 'recall': 0.6818967438011267; 'f1-score': 0.6767666629493327; 'support': 2931}; 'weighted avg': {'precision': 0.7640653554147504; 'recall': 0.757079495052883; 'f1-score': 0.76026782103646; 'support': 2931}}
10,2,DNF,1,26374,2931,206,[128; 129],262,847.896775,0.806551,60,[X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 7 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 1 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X13 != 1 AND X13 != 2 AND X13 != 26 AND X13 != 29 AND X13 != 31] OR [X0 >= 37.000000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X13 != 0 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 8 AND X13 != 13 AND X13 != 14 AND X13 != 16 AND X13 != 20 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8653594136776198; 'recall': 0.8904260100883984; 'f1-score': 0.8777137793531237; 'support': 20023}; '1': {'precision': 0.6198232542020448; 'recall': 0.5632183908045977; 'f1-score': 0.590166639168454; 'support': 6351}; 'accuracy': 0.8116326685371957; 'macro avg': {'precision': 0.7425913339398322; 'recall': 0.726822200446498; 'f1-score': 0.7339402092607888; 'support': 26374}; 'weighted avg': {'precision': 0.8062329956587612; 'recall': 0.8116326685371957; 'f1-score': 0.80847089290007; 'support': 26374}},{'0': {'precision': 0.8658428949691086; 'recall': 0.8817977528089888; 'f1-score': 0.87374749498998; 'support': 2225}; '1': {'precision': 0.6045112781954888; 'recall': 0.5694050991501416; 'f1-score': 0.5864332603938731; 'support': 706}; 'accuracy': 0.8065506653019447; 'macro avg': {'precision': 0.7351770865822986; 'recall': 0.7256014259795651; 'f1-score': 0.7300903776919265; 'support': 2931}; 'weighted avg': {'precision': 0.8028950541495331; 'recall': 0.8065506653019447; 'f1-score': 0.8045411321019379; 'support': 2931}}
10,2,DNF,2,26374,2931,206,[128; 129],262,837.444351,0.770727,68,[X0 >= 26.000000 AND X1 != 3 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 11 AND X3 != 12 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X13 != 11 AND X13 != 12 AND X13 != 21 AND X13 != 35] OR [X0 >= 41.000000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 6 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 21 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8304292988274863; 'recall': 0.8878289966538481; 'f1-score': 0.8581704079169684; 'support': 20023}; '1': {'precision': 0.5478155828467888; 'recall': 0.42843646669815777; 'f1-score': 0.4808270012369677; 'support': 6351}; 'accuracy': 0.7772048229316751; 'macro avg': {'precision': 0.6891224408371375; 'recall': 0.658132731676003; 'f1-score': 0.669498704576968; 'support': 26374}; 'weighted avg': {'precision': 0.7623744072602833; 'recall': 0.7772048229316751; 'f1-score': 0.7673041011062957; 'support': 26374}},{'0': {'precision': 0.8253037285295349; 'recall': 0.8853932584269663; 'f1-score': 0.8542931483087598; 'support': 2225}; '1': {'precision': 0.53125; 'recall': 0.4093484419263456; 'f1-score': 0.46240000000000003; 'support': 706}; 'accuracy': 0.7707267144319345; 'macro avg': {'precision': 0.6782768642647674; 'recall': 0.647370850176656; 'f1-score': 0.6583465741543799; 'support': 2931}; 'weighted avg': {'precision': 0.7544740006749284; 'recall': 0.7707267144319345; 'f1-score': 0.759896504601498; 'support': 2931}}
10,2,DNF,3,26374,2931,206,[128; 129],262,855.163316,0.766974,67,[X0 >= 30.000000 AND X1 != 2 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X5 != 4 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 10 AND X6 != 11 AND X7 != 1 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 >= 48.000000 AND X13 != 0 AND X13 != 26 AND X13 != 30] OR [X0 >= 26.000000 AND X1 != 1 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X5 != 3 AND X5 != 4 AND X6 != 0 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 11 AND X13 != 13 AND X13 != 17 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 37 AND X13 != 40],{'0': {'precision': 0.8110193583322052; 'recall': 0.8976177395994607; 'f1-score': 0.8521240280675138; 'support': 20023}; '1': {'precision': 0.513410871113221; 'recall': 0.34057628719886635; 'f1-score': 0.40950397576675507; 'support': 6351}; 'accuracy': 0.7634791840448927; 'macro avg': {'precision': 0.6622151147227131; 'recall': 0.6190970133991636; 'f1-score': 0.6308140019171344; 'support': 26374}; 'weighted avg': {'precision': 0.7393536457998715; 'recall': 0.7634791840448927; 'f1-score': 0.7455387565060472; 'support': 26374}},{'0': {'precision': 0.8118932038834952; 'recall': 0.9020224719101123; 'f1-score': 0.8545880349159038; 'support': 2225}; '1': {'precision': 0.5250544662309368; 'recall': 0.3413597733711048; 'f1-score': 0.4137339055793991; 'support': 706}; 'accuracy': 0.7669737291026953; 'macro avg': {'precision': 0.6684738350572159; 'recall': 0.6216911226406086; 'f1-score': 0.6341609702476515; 'support': 2931}; 'weighted avg': {'precision': 0.7428013755714152; 'recall': 0.7669737291026953; 'f1-score': 0.7483979921620408; 'support': 2931}}
10,2,DNF,4,26374,2931,206,[128; 129],262,853.725157,0.759809,55,[X1 != 7 AND X2 < 329054.000000 AND X2 >= 130856.000000 AND X3 != 1 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 >= 24.000000 AND X13 != 5 AND X13 != 8] OR [X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 5 AND X3 != 1 AND X3 != 6 AND X3 != 12 AND X3 != 15 AND X5 != 0 AND X5 != 4 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 4 AND X13 != 8 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 21 AND X13 != 27 AND X13 != 28 AND X13 != 34 AND X13 != 38],{'0': {'precision': 0.8472560975609756; 'recall': 0.832742346301753; 'f1-score': 0.8399365287257891; 'support': 20023}; '1': {'precision': 0.4997012249775919; 'recall': 0.5266887104393009; 'f1-score': 0.5128401686469911; 'support': 6351}; 'accuracy': 0.7590429968908774; 'macro avg': {'precision': 0.6734786612692838; 'recall': 0.679715528370527; 'f1-score': 0.6763883486863901; 'support': 26374}; 'weighted avg': {'precision': 0.7635630287895693; 'recall': 0.7590429968908774; 'f1-score': 0.7611699789851184; 'support': 26374}},{'0': {'precision': 0.8461538461538461; 'recall': 0.8355056179775281; 'f1-score': 0.8407960199004975; 'support': 2225}; '1': {'precision': 0.5013623978201635; 'recall': 0.5212464589235127; 'f1-score': 0.5111111111111111; 'support': 706}; 'accuracy': 0.7598089389286933; 'macro avg': {'precision': 0.6737581219870048; 'recall': 0.6783760384505204; 'f1-score': 0.6759535655058042; 'support': 2931}; 'weighted avg': {'precision': 0.7631027501034947; 'recall': 0.7598089389286933; 'f1-score': 0.7613836877253674; 'support': 2931}}
10,2,DNF,5,26375,2930,206,[128; 129],262,852.440398,0.768942,56,[X0 >= 26.000000 AND X1 != 1 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X8 != 2 AND X9 AND X12 >= 24.000000 AND X13 != 9 AND X13 != 11 AND X13 != 14 AND X13 != 24] OR [X0 >= 30.000000 AND X1 != 2 AND X1 != 5 AND X2 >= 158662.000000 AND X3 != 6 AND X3 != 12 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 14 AND X13 != 16 AND X13 != 18 AND X13 != 24 AND X13 != 32 AND X13 != 34 AND X13 != 35],{'0': {'precision': 0.8340069143497103; 'recall': 0.8554162712880188; 'f1-score': 0.8445759368836292; 'support': 20023}; '1': {'precision': 0.5041109969167523; 'recall': 0.46331863979848864; 'f1-score': 0.48285479901558653; 'support': 6352}; 'accuracy': 0.7609857819905214; 'macro avg': {'precision': 0.6690589556332314; 'recall': 0.6593674555432537; 'f1-score': 0.6637153679496078; 'support': 26375}; 'weighted avg': {'precision': 0.7545567203199794; 'recall': 0.7609857819905214; 'f1-score': 0.7574611437940441; 'support': 26375}},{'0': {'precision': 0.8362293657688966; 'recall': 0.8651685393258427; 'f1-score': 0.8504528385244091; 'support': 2225}; '1': {'precision': 0.5222929936305732; 'recall': 0.4652482269503546; 'f1-score': 0.49212303075768943; 'support': 705}; 'accuracy': 0.7689419795221843; 'macro avg': {'precision': 0.679261179699735; 'recall': 0.6652083831380986; 'f1-score': 0.6712879346410493; 'support': 2930}; 'weighted avg': {'precision': 0.7606917745205969; 'recall': 0.7689419795221843; 'f1-score': 0.7642335503075022; 'support': 2930}}
10,2,DNF,6,26375,2930,206,[128; 129],262,880.199550,0.766212,64,[X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 3 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X7 != 2 AND X12 >= 24.000000 AND X13 != 12 AND X13 != 24 AND X13 != 26 AND X13 != 33 AND X13 != 38] OR [X0 < 50.000000 AND X2 < 178356.000000 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 15 AND X3 == 11 AND X5 != 3 AND X5 != 4 AND X6 != 7 AND X6 != 13 AND X6 != 14 AND X7 != 4 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 12 AND X13 != 16 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8305276559626539; 'recall': 0.8796384158218049; 'f1-score': 0.8543778801843318; 'support': 20023}; '1': {'precision': 0.5336687306501547; 'recall': 0.43419395465994964; 'f1-score': 0.4788194444444444; 'support': 6352}; 'accuracy': 0.7723601895734598; 'macro avg': {'precision': 0.6820981933064043; 'recall': 0.6569161852408772; 'f1-score': 0.6665986623143881; 'support': 26375}; 'weighted avg': {'precision': 0.7590338969641707; 'recall': 0.7723601895734598; 'f1-score': 0.7639305935940089; 'support': 26375}},{'0': {'precision': 0.825168918918919; 'recall': 0.8782022471910113; 'f1-score': 0.8508600043544524; 'support': 2225}; '1': {'precision': 0.5177935943060499; 'recall': 0.4127659574468085; 'f1-score': 0.4593528018942383; 'support': 705}; 'accuracy': 0.7662116040955631; 'macro avg': {'precision': 0.6714812566124844; 'recall': 0.6454841023189098; 'f1-score': 0.6551064031243454; 'support': 2930}; 'weighted avg': {'precision': 0.7512100097543891; 'recall': 0.7662116040955631; 'f1-score': 0.756657759393889; 'support': 2930}}
10,2,DNF,7,26375,2930,206,[128; 129],262,864.826904,0.795222,61,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 7 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 9 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X8 != 3 AND X8 == 4 AND X12 >= 35.000000 AND X13 != 8 AND X13 != 19 AND X13 != 26] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X3 != 6 AND X5 != 0 AND X5 != 4 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 >= 24.000000 AND X13 != 4 AND X13 != 6 AND X13 != 11 AND X13 != 13 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 34],{'0': {'precision': 0.8553591538951183; 'recall': 0.8724466863107426; 'f1-score': 0.8638184245660881; 'support': 20023}; '1': {'precision': 0.5709005376344086; 'recall': 0.5349496221662469; 'f1-score': 0.5523407022106631; 'support': 6352}; 'accuracy': 0.7911658767772511; 'macro avg': {'precision': 0.7131298457647635; 'recall': 0.7036981542384948; 'f1-score': 0.7080795633883756; 'support': 26375}; 'weighted avg': {'precision': 0.786851812454814; 'recall': 0.7911658767772511; 'f1-score': 0.7888039603992005; 'support': 26375}},{'0': {'precision': 0.8596724214254094; 'recall': 0.8728089887640449; 'f1-score': 0.8661909009812666; 'support': 2225}; '1': {'precision': 0.5782414307004471; 'recall': 0.550354609929078; 'f1-score': 0.5639534883720931; 'support': 705}; 'accuracy': 0.7952218430034129; 'macro avg': {'precision': 0.7189569260629283; 'recall': 0.7115817993465614; 'f1-score': 0.7150721946766798; 'support': 2930}; 'weighted avg': {'precision': 0.7919560908926113; 'recall': 0.7952218430034129; 'f1-score': 0.7934682470940764; 'support': 2930}}
10,2,DNF,8,26375,2930,206,[128; 129],262,875.604876,0.757338,66,[X0 >= 26.000000 AND X1 != 1 AND X1 != 2 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X12 < 55.000000] OR [X0 >= 45.000000 AND X1 != 1 AND X1 != 6 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 11 AND X6 != 14 AND X7 != 3 AND X7 != 5 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 9 AND X13 != 14 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8171784349794821; 'recall': 0.8652117459049141; 'f1-score': 0.8405093996361431; 'support': 20024}; '1': {'precision': 0.47835330498647083; 'recall': 0.38970240906943787; 'f1-score': 0.4295010845986985; 'support': 6351}; 'accuracy': 0.7507109004739336; 'macro avg': {'precision': 0.6477658699829765; 'recall': 0.6274570774871759; 'f1-score': 0.6350052421174208; 'support': 26375}; 'weighted avg': {'precision': 0.7355906283222076; 'recall': 0.7507109004739336; 'f1-score': 0.7415401557004915; 'support': 26375}},{'0': {'precision': 0.8182583087925958; 'recall': 0.8745503597122302; 'f1-score': 0.8454683764399044; 'support': 2224}; '1': {'precision': 0.49547920433996384; 'recall': 0.3881019830028329; 'f1-score': 0.43526608419380464; 'support': 706}; 'accuracy': 0.7573378839590443; 'macro avg': {'precision': 0.6568687565662799; 'recall': 0.6313261713575316; 'f1-score': 0.6403672303168545; 'support': 2930}; 'weighted avg': {'precision': 0.7404828658767056; 'recall': 0.7573378839590443; 'f1-score': 0.7466278241102982; 'support': 2930}}
10,2,DNF,9,26375,2930,206,[128; 129],262,875.920064,0.741638,61,[X0 >= 30.000000 AND X1 != 3 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 >= 24.000000 AND X13 != 11 AND X13 != 26] OR [X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 6 AND X2 < 219632.000000 AND X2 >= 65716.000000 AND X3 != 12 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 < 48.000000 AND X12 >= 24.000000 AND X13 != 6 AND X13 != 11 AND X13 != 13 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 36 AND X13 != 37 AND X13 != 38],{'0': {'precision': 0.8278948888247184; 'recall': 0.8590691170595286; 'f1-score': 0.8431939610803392; 'support': 20024}; '1': {'precision': 0.495801322136859; 'recall': 0.43693906471421823; 'f1-score': 0.4645128891864747; 'support': 6351}; 'accuracy': 0.7574218009478673; 'macro avg': {'precision': 0.6618481054807888; 'recall': 0.6480040908868734; 'f1-score': 0.6538534251334069; 'support': 26375}; 'weighted avg': {'precision': 0.7479280170888096; 'recall': 0.7574218009478673; 'f1-score': 0.7520089947259152; 'support': 26375}},{'0': {'precision': 0.8221343873517787; 'recall': 0.841726618705036; 'f1-score': 0.8318151521884026; 'support': 2224}; '1': {'precision': 0.4609494640122512; 'recall': 0.4263456090651558; 'f1-score': 0.4429727740986019; 'support': 706}; 'accuracy': 0.7416382252559727; 'macro avg': {'precision': 0.641541925682015; 'recall': 0.6340361138850958; 'f1-score': 0.6373939631435023; 'support': 2930}; 'weighted avg': {'precision': 0.7351048460965889; 'recall': 0.7416382252559727; 'f1-score': 0.7381213914609626; 'support': 2930}}
10,3,CNF,0,26374,2931,3296,[8; 9],262,102.993027,0.631866,19,[X2 >= 219632.000000 OR X3 == 0 OR X3 == 12 OR X6 == 3 OR X6 == 11] AND [X0 >= 22.000000 OR X0 < 41.000000 OR X2 >= 329054.000000 OR X2 < 106648.000000 OR X3 == 10 OR X3 == 12 OR X13 == 11 OR X13 == 26] AND [X0 >= 33.000000 OR X1 == 5 OR X6 == 4 OR X6 == 10 OR X6 == 12 OR X7 == 4],{'0': {'precision': 0.7989031078610603; 'recall': 0.6983968436298257; 'f1-score': 0.7452767340847923; 'support': 20023}; '1': {'precision': 0.3191657271702368; 'recall': 0.44575657376791056; 'f1-score': 0.37198607187438404; 'support': 6351}; 'accuracy': 0.6375597179039963; 'macro avg': {'precision': 0.5590344175156485; 'recall': 0.5720767086988681; 'f1-score': 0.5586314029795882; 'support': 26374}; 'weighted avg': {'precision': 0.6833797854690296; 'recall': 0.6375597179039963; 'f1-score': 0.6553863497783426; 'support': 26374}},{'0': {'precision': 0.7987486965589156; 'recall': 0.6885393258426966; 'f1-score': 0.7395607048032826; 'support': 2225}; '1': {'precision': 0.315893385982231; 'recall': 0.45325779036827196; 'f1-score': 0.3723094822571262; 'support': 706}; 'accuracy': 0.6318662572500853; 'macro avg': {'precision': 0.5573210412705732; 'recall': 0.5708985581054843; 'f1-score': 0.5559350935302044; 'support': 2931}; 'weighted avg': {'precision': 0.6824416855499974; 'recall': 0.6318662572500853; 'f1-score': 0.651099646080121; 'support': 2931}}
10,3,CNF,1,26374,2931,3296,[8; 9],262,105.645997,0.733197,18,[X1 == 2 OR X13 == 22 OR X13 == 30] AND [X0 < 41.000000 OR X1 == 1 OR X2 < 329054.000000 OR X3 == 10 OR X13 == 9] AND [X0 < 33.000000 OR X1 == 2 OR X1 == 5 OR X2 < 130856.000000 OR X3 == 10 OR X6 == 1 OR X6 == 3 OR X6 == 14 OR X13 == 3 OR X13 == 30],{'0': {'precision': 0.7630786754535839; 'recall': 0.9368226539479598; 'f1-score': 0.8410716287411725; 'support': 20023}; '1': {'precision': 0.29408482142857145; 'recall': 0.08297905841599748; 'f1-score': 0.1294363256784969; 'support': 6351}; 'accuracy': 0.7312125578220975; 'macro avg': {'precision': 0.5285817484410776; 'recall': 0.5099008561819787; 'f1-score': 0.48525397720983465; 'support': 26374}; 'weighted avg': {'precision': 0.6501424516379756; 'recall': 0.7312125578220975; 'f1-score': 0.6697060486338299; 'support': 26374}},{'0': {'precision': 0.7639956092206367; 'recall': 0.9384269662921348; 'f1-score': 0.8422751109318274; 'support': 2225}; '1': {'precision': 0.30808080808080807; 'recall': 0.08640226628895184; 'f1-score': 0.13495575221238937; 'support': 706}; 'accuracy': 0.7331968611395429; 'macro avg': {'precision': 0.5360382086507224; 'recall': 0.5124146162905433; 'f1-score': 0.4886154315721084; 'support': 2931}; 'weighted avg': {'precision': 0.6541778509112819; 'recall': 0.7331968611395429; 'f1-score': 0.6719006765217546; 'support': 2931}}
