lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,116.220046,0.743773,3,[X3 == 9 OR X3 == 10 OR X3 == 14],{'0': {'precision': 0.8123412661085505; 'recall': 0.8626080007990811; 'f1-score': 0.8367203584837107; 'support': 20023}; '1': {'precision': 0.4618544600938967; 'recall': 0.37175247992442134; 'f1-score': 0.4119340486783564; 'support': 6351}; 'accuracy': 0.744407370895579; 'macro avg': {'precision': 0.6370978631012236; 'recall': 0.6171802403617512; 'f1-score': 0.6243272035810336; 'support': 26374}; 'weighted avg': {'precision': 0.7279421721145007; 'recall': 0.744407370895579; 'f1-score': 0.7344295473221953; 'support': 26374}},{'0': {'precision': 0.814151747655584; 'recall': 0.8584269662921349; 'f1-score': 0.8357033471887989; 'support': 2225}; '1': {'precision': 0.46153846153846156; 'recall': 0.38243626062322944; 'f1-score': 0.418280402788536; 'support': 706}; 'accuracy': 0.7437734561583077; 'macro avg': {'precision': 0.6378451045970228; 'recall': 0.6204316134576822; 'f1-score': 0.6269918749886675; 'support': 2931}; 'weighted avg': {'precision': 0.7292165787716915; 'recall': 0.7437734561583077; 'f1-score': 0.7351572541329867; 'support': 2931}}
10,2,DNF,9,26375,2930,412,[64; 65],262,81.364221,0.735836,41,[X1 != 4 AND X3 != 9 AND X3 != 15 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 12 AND X7 != 3 AND X8 != 2 AND X9 AND X12 < 55.000000 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 10 AND X13 != 40] OR [X0 < 41.000000 AND X1 != 6 AND X1 != 8 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X5 != 0 AND X5 != 3 AND X5 == 2 AND X6 != 6 AND X6 != 7 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 6 AND X13 != 13 AND X13 != 18 AND X13 != 26 AND X13 != 30 AND X13 != 40 AND X13 == 39],{'0': {'precision': 0.799599015765971; 'recall': 0.87634838194167; 'f1-score': 0.8362163450083393; 'support': 20024}; '1': {'precision': 0.44095732671031834; 'recall': 0.30751062824752007; 'f1-score': 0.3623376623376624; 'support': 6351}; 'accuracy': 0.7393744075829384; 'macro avg': {'precision': 0.6202781712381447; 'recall': 0.591929505094595; 'f1-score': 0.5992770036730009; 'support': 26375}; 'weighted avg': {'precision': 0.7132394568202857; 'recall': 0.7393744075829384; 'f1-score': 0.7221081549176676; 'support': 26375}},{'0': {'precision': 0.794237012987013; 'recall': 0.8799460431654677; 'f1-score': 0.8348976109215017; 'support': 2224}; '1': {'precision': 0.4270386266094421; 'recall': 0.2818696883852691; 'f1-score': 0.3395904436860068; 'support': 706}; 'accuracy': 0.7358361774744028; 'macro avg': {'precision': 0.6106378197982275; 'recall': 0.5809078657753683; 'f1-score': 0.5872440273037542; 'support': 2930}; 'weighted avg': {'precision': 0.7057584939485949; 'recall': 0.7358361774744028; 'f1-score': 0.7155505597036658; 'support': 2930}}
10,2,DNF,0,26374,2931,206,[128; 129],262,890.117504,0.735926,58,[X0 >= 37.000000 AND X1 != 1 AND X2 >= 106648.000000 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X7 != 2 AND X7 != 4 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 35 AND X13 == 39] OR [X0 >= 22.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X3 != 2 AND X3 != 5 AND X3 != 7 AND X3 != 12 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 11 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8353259758839158; 'recall': 0.8165110123358138; 'f1-score': 0.8258113398156334; 'support': 20023}; '1': {'precision': 0.4598647456630403; 'recall': 0.49252086285624314; 'f1-score': 0.4756329354519882; 'support': 6351}; 'accuracy': 0.7384924546902252; 'macro avg': {'precision': 0.647595360773478; 'recall': 0.6545159375960284; 'f1-score': 0.6507221376338108; 'support': 26374}; 'weighted avg': {'precision': 0.7449129072127707; 'recall': 0.7384924546902252; 'f1-score': 0.7414865105855768; 'support': 26374}},{'0': {'precision': 0.8290249433106576; 'recall': 0.8215730337078652; 'f1-score': 0.8252821670428893; 'support': 2225}; '1': {'precision': 0.453168044077135; 'recall': 0.4660056657223796; 'f1-score': 0.45949720670391064; 'support': 706}; 'accuracy': 0.7359263050153532; 'macro avg': {'precision': 0.6410964936938963; 'recall': 0.6437893497151224; 'f1-score': 0.6423896868733999; 'support': 2931}; 'weighted avg': {'precision': 0.738491005794838; 'recall': 0.7359263050153532; 'f1-score': 0.7371742919151789; 'support': 2931}}
10,2,DNF,1,26374,2931,206,[128; 129],262,894.643229,0.763562,58,[X0 >= 26.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 22 AND X13 == 39] OR [X0 >= 37.000000 AND X2 < 158662.000000 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 7 AND X5 != 0 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X6 != 5 AND X6 != 11 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 24.000000 AND X13 != 3 AND X13 != 5 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 20 AND X13 != 21 AND X13 != 28 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8471293406647843; 'recall': 0.8540678220046946; 'f1-score': 0.8505844317333996; 'support': 20023}; '1': {'precision': 0.5277194116696299; 'recall': 0.5140922689340262; 'f1-score': 0.5208167171797734; 'support': 6351}; 'accuracy': 0.7721998938348373; 'macro avg': {'precision': 0.6874243761672071; 'recall': 0.6840800454693603; 'f1-score': 0.6857005744565865; 'support': 26374}; 'weighted avg': {'precision': 0.7702137245637672; 'recall': 0.7721998938348373; 'f1-score': 0.7711746055739213; 'support': 26374}},{'0': {'precision': 0.8374449339207048; 'recall': 0.8543820224719101; 'f1-score': 0.8458286985539488; 'support': 2225}; '1': {'precision': 0.5098335854765507; 'recall': 0.4773371104815864; 'f1-score': 0.493050475493782; 'support': 706}; 'accuracy': 0.7635619242579325; 'macro avg': {'precision': 0.6736392596986278; 'recall': 0.6658595664767483; 'f1-score': 0.6694395870238654; 'support': 2931}; 'weighted avg': {'precision': 0.7585320673217376; 'recall': 0.7635619242579325; 'f1-score': 0.7608538007441646; 'support': 2931}}
10,2,DNF,2,26374,2931,206,[128; 129],262,877.056929,0.792903,59,[X0 >= 30.000000 AND X1 != 2 AND X1 != 5 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 12 AND X3 != 13 AND X4 >= 11.000000 AND X5 != 3 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X13 != 0 AND X13 != 7 AND X13 != 8 AND X13 != 19] OR [X0 < 58.000000 AND X0 >= 37.000000 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 11 AND X5 != 0 AND X5 != 5 AND X6 != 3 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X13 != 0 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 13 AND X13 != 14 AND X13 != 19 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 == 39],{'0': {'precision': 0.8333486070381232; 'recall': 0.9083054487339559; 'f1-score': 0.8692140416278349; 'support': 20023}; '1': {'precision': 0.5964835164835165; 'recall': 0.42733427806644625; 'f1-score': 0.4979359691771397; 'support': 6351}; 'accuracy': 0.7924850231288391; 'macro avg': {'precision': 0.7149160617608199; 'recall': 0.667819863400201; 'f1-score': 0.6835750054024873; 'support': 26374}; 'weighted avg': {'precision': 0.7763102287067246; 'recall': 0.7924850231288391; 'f1-score': 0.7798082996799179; 'support': 26374}},{'0': {'precision': 0.830744071954211; 'recall': 0.9132584269662921; 'f1-score': 0.8700492399914365; 'support': 2225}; '1': {'precision': 0.6020618556701031; 'recall': 0.41359773371104813; 'f1-score': 0.4903442485306464; 'support': 706}; 'accuracy': 0.7929034459228932; 'macro avg': {'precision': 0.716402963812157; 'recall': 0.6634280803386701; 'f1-score': 0.6801967442610415; 'support': 2931}; 'weighted avg': {'precision': 0.7756606039581071; 'recall': 0.7929034459228932; 'f1-score': 0.7785883993325085; 'support': 2931}}
10,2,DNF,3,26374,2931,206,[128; 129],262,886.811833,0.776868,61,[X0 >= 45.000000 AND X1 != 6 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 2 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X8 != 0 AND X12 >= 24.000000 AND X13 != 3 AND X13 != 5 AND X13 != 8 AND X13 != 12 AND X13 != 22 AND X13 != 26 AND X13 != 27 AND X13 != 41] OR [X0 >= 22.000000 AND X2 >= 196338.000000 AND X3 != 2 AND X3 != 5 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 7 AND X13 != 8 AND X13 != 12 AND X13 != 13 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8276392449312514; 'recall': 0.8868301453328672; 'f1-score': 0.8562129321568059; 'support': 20023}; '1': {'precision': 0.5393372636714779; 'recall': 0.4177294914186742; 'f1-score': 0.47080745341614905; 'support': 6351}; 'accuracy': 0.7738682035337833; 'macro avg': {'precision': 0.6834882543013647; 'recall': 0.6522798183757708; 'f1-score': 0.6635101927864775; 'support': 26374}; 'weighted avg': {'precision': 0.7582145887175249; 'recall': 0.7738682035337833; 'f1-score': 0.7634052353538215; 'support': 26374}},{'0': {'precision': 0.830180748213535; 'recall': 0.8876404494382022; 'f1-score': 0.8579496090356211; 'support': 2225}; '1': {'precision': 0.5471014492753623; 'recall': 0.42776203966005666; 'f1-score': 0.48012718600953896; 'support': 706}; 'accuracy': 0.7768679631525077; 'macro avg': {'precision': 0.6886410987444487; 'recall': 0.6577012445491295; 'f1-score': 0.66903839752258; 'support': 2931}; 'weighted avg': {'precision': 0.7619944687695399; 'recall': 0.7768679631525077; 'f1-score': 0.7669422290777863; 'support': 2931}}
10,2,DNF,4,26374,2931,206,[128; 129],262,923.471375,0.767656,55,[X0 >= 26.000000 AND X1 != 6 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X5 != 4 AND X6 != 3 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X9 AND X13 != 11 AND X13 != 31 AND X13 == 39] OR [X0 >= 41.000000 AND X1 != 2 AND X1 != 5 AND X1 != 7 AND X2 < 196338.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 4 AND X5 != 4 AND X6 != 1 AND X6 != 11 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 6 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8400552895295453; 'recall': 0.8498726464565749; 'f1-score': 0.84493545183714; 'support': 20023}; '1': {'precision': 0.508582638548308; 'recall': 0.4898441190363722; 'f1-score': 0.49903753609239654; 'support': 6351}; 'accuracy': 0.7631758550087208; 'macro avg': {'precision': 0.6743189640389267; 'recall': 0.6698583827464736; 'f1-score': 0.6719864939647683; 'support': 26374}; 'weighted avg': {'precision': 0.7602349055763401; 'recall': 0.7631758550087208; 'f1-score': 0.7616413871182932; 'support': 26374}},{'0': {'precision': 0.8428063943161634; 'recall': 0.8530337078651685; 'f1-score': 0.8478892115255753; 'support': 2225}; '1': {'precision': 0.5184094256259205; 'recall': 0.4985835694050991; 'f1-score': 0.5083032490974729; 'support': 706}; 'accuracy': 0.7676560900716479; 'macro avg': {'precision': 0.680607909971042; 'recall': 0.6758086386351339; 'f1-score': 0.6780962303115241; 'support': 2931}; 'weighted avg': {'precision': 0.7646677863682578; 'recall': 0.7676560900716479; 'f1-score': 0.7660919786786833; 'support': 2931}}
10,2,DNF,5,26375,2930,206,[128; 129],262,898.987918,0.778840,62,[X1 != 3 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X3 != 14 AND X3 != 15 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2] OR [X0 >= 37.000000 AND X1 != 2 AND X3 != 9 AND X4 >= 7.000000 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X9 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 12 AND X13 != 14 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 33 AND X13 != 34 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8653747826976174; 'recall': 0.8452779303800629; 'f1-score': 0.8552083070159925; 'support': 20023}; '1': {'precision': 0.5455478949684612; 'recall': 0.5854848866498741; 'f1-score': 0.5648112992634218; 'support': 6352}; 'accuracy': 0.7827109004739337; 'macro avg': {'precision': 0.7054613388330393; 'recall': 0.7153814085149686; 'f1-score': 0.7100098031397071; 'support': 26375}; 'weighted avg': {'precision': 0.7883495546083055; 'recall': 0.7827109004739337; 'f1-score': 0.7852707982673923; 'support': 26375}},{'0': {'precision': 0.8612001832340815; 'recall': 0.8449438202247191; 'f1-score': 0.852994555353902; 'support': 2225}; '1': {'precision': 0.5381526104417671; 'recall': 0.5702127659574469; 'f1-score': 0.5537190082644627; 'support': 705}; 'accuracy': 0.778839590443686; 'macro avg': {'precision': 0.6996763968379243; 'recall': 0.707578293091083; 'f1-score': 0.7033567818091824; 'support': 2930}; 'weighted avg': {'precision': 0.7834703065041901; 'recall': 0.778839590443686; 'f1-score': 0.7809845687675352; 'support': 2930}}
10,2,DNF,6,26375,2930,206,[128; 129],262,900.098775,0.736860,66,[X0 >= 30.000000 AND X1 != 1 AND X3 != 1 AND X3 != 6 AND X3 != 9 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 10 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X13 != 0 AND X13 != 20 AND X13 != 21 AND X13 != 25] OR [X0 >= 37.000000 AND X1 != 1 AND X2 < 219632.000000 AND X3 != 1 AND X3 != 3 AND X3 != 8 AND X4 >= 7.000000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X12 >= 24.000000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 16 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 33 AND X13 != 34 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8233067924899243; 'recall': 0.8365879238875293; 'f1-score': 0.8298942257672967; 'support': 20023}; '1': {'precision': 0.45728976613036987; 'recall': 0.434036523929471; 'f1-score': 0.44535982553913256; 'support': 6352}; 'accuracy': 0.7396398104265403; 'macro avg': {'precision': 0.640298279310147; 'recall': 0.6353122239085002; 'f1-score': 0.6376270256532146; 'support': 26375}; 'weighted avg': {'precision': 0.7351574028620232; 'recall': 0.7396398104265403; 'f1-score': 0.7372852206393611; 'support': 26375}},{'0': {'precision': 0.8239750445632799; 'recall': 0.8310112359550562; 'f1-score': 0.8274781830387111; 'support': 2225}; '1': {'precision': 0.4518950437317784; 'recall': 0.4397163120567376; 'f1-score': 0.44572250179726813; 'support': 705}; 'accuracy': 0.7368600682593857; 'macro avg': {'precision': 0.6379350441475291; 'recall': 0.6353637740058969; 'f1-score': 0.6366003424179896; 'support': 2930}; 'weighted avg': {'precision': 0.7344472627932427; 'recall': 0.7368600682593857; 'f1-score': 0.735622293866282; 'support': 2930}}
10,2,DNF,7,26375,2930,206,[128; 129],262,888.159664,0.753584,46,[X0 >= 30.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 9 AND X3 != 11 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 2 AND X7 != 4 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 8] OR [X0 >= 37.000000 AND X1 != 0 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 8 AND X3 != 12 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 3 AND X6 != 7 AND X7 != 2 AND X12 >= 24.000000 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 13 AND X13 != 16 AND X13 != 22 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 40],{'0': {'precision': 0.8350161748848152; 'recall': 0.8508215552115068; 'f1-score': 0.8428447742733458; 'support': 20023}; '1': {'precision': 0.4999162899715386; 'recall': 0.470088161209068; 'f1-score': 0.48454361054766737; 'support': 6352}; 'accuracy': 0.7591279620853081; 'macro avg': {'precision': 0.6674662324281768; 'recall': 0.6604548582102874; 'f1-score': 0.6636941924105066; 'support': 26375}; 'weighted avg': {'precision': 0.7543126879096822; 'recall': 0.7591279620853081; 'f1-score': 0.7565536276577814; 'support': 26375}},{'0': {'precision': 0.8359409924005364; 'recall': 0.8404494382022472; 'f1-score': 0.8381891528462572; 'support': 2225}; '1': {'precision': 0.48773448773448774; 'recall': 0.4794326241134752; 'f1-score': 0.4835479256080114; 'support': 705}; 'accuracy': 0.7535836177474403; 'macro avg': {'precision': 0.6618377400675121; 'recall': 0.6599410311578612; 'f1-score': 0.6608685392271343; 'support': 2930}; 'weighted avg': {'precision': 0.7521575160218456; 'recall': 0.7535836177474403; 'f1-score': 0.7528573899783516; 'support': 2930}}
10,2,DNF,8,26375,2930,206,[128; 129],262,869.535958,0.787031,61,[X0 >= 41.000000 AND X1 != 3 AND X1 != 7 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X3 != 8 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X13 != 0 AND X13 != 2 AND X13 != 11 AND X13 != 33 AND X13 != 37] OR [X0 >= 30.000000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 11 AND X4 >= 7.000000 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X8 != 0 AND X12 >= 48.000000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 14 AND X13 != 16 AND X13 != 17 AND X13 != 24 AND X13 != 28 AND X13 != 29 AND X13 != 34 AND X13 != 37 AND X13 != 40],{'0': {'precision': 0.8401608679386458; 'recall': 0.8972233320015981; 'f1-score': 0.8677550231839257; 'support': 20024}; '1': {'precision': 0.5876577840112202; 'recall': 0.46181703668713586; 'f1-score': 0.5171927349673779; 'support': 6351}; 'accuracy': 0.7923791469194312; 'macro avg': {'precision': 0.713909325974933; 'recall': 0.679520184344367; 'f1-score': 0.6924738790756518; 'support': 26375}; 'weighted avg': {'precision': 0.7793590826865858; 'recall': 0.7923791469194312; 'f1-score': 0.7833409533274974; 'support': 26375}},{'0': {'precision': 0.8367003367003367; 'recall': 0.8938848920863309; 'f1-score': 0.8643478260869566; 'support': 2224}; '1': {'precision': 0.5740072202166066; 'recall': 0.45042492917847027; 'f1-score': 0.5047619047619049; 'support': 706}; 'accuracy': 0.7870307167235495; 'macro avg': {'precision': 0.7053537784584716; 'recall': 0.6721549106324006; 'f1-score': 0.6845548654244307; 'support': 2930}; 'weighted avg': {'precision': 0.7734029509537451; 'recall': 0.7870307167235495; 'f1-score': 0.7777035733717735; 'support': 2930}}
10,2,DNF,9,26375,2930,206,[128; 129],262,855.884414,0.752218,73,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X1 != 8 AND X3 != 0 AND X3 != 5 AND X3 != 7 AND X4 >= 9.000000 AND X5 != 1 AND X5 != 4 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 >= 24.000000 AND X13 != 2 AND X13 != 19] OR [X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 6 AND X2 >= 106648.000000 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X5 != 0 AND X5 != 6 AND X6 != 2 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 27 AND X13 != 28 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8136623089670411; 'recall': 0.882740711146624; 'f1-score': 0.8467950560505892; 'support': 20024}; '1': {'precision': 0.49516233068157384; 'recall': 0.36262005983309714; 'f1-score': 0.4186511543355753; 'support': 6351}; 'accuracy': 0.7574976303317535; 'macro avg': {'precision': 0.6544123198243075; 'recall': 0.6226803854898606; 'f1-score': 0.6327231051930823; 'support': 26375}; 'weighted avg': {'precision': 0.7369687217787566; 'recall': 0.7574976303317535; 'f1-score': 0.7436996278120279; 'support': 26375}},{'0': {'precision': 0.811046511627907; 'recall': 0.8781474820143885; 'f1-score': 0.8432642487046633; 'support': 2224}; '1': {'precision': 0.48084291187739464; 'recall': 0.3555240793201133; 'f1-score': 0.4087947882736156; 'support': 706}; 'accuracy': 0.7522184300341297; 'macro avg': {'precision': 0.6459447117526508; 'recall': 0.6168357806672509; 'f1-score': 0.6260295184891395; 'support': 2930}; 'weighted avg': {'precision': 0.7314820947596948; 'recall': 0.7522184300341297; 'f1-score': 0.7385763855427795; 'support': 2930}}
10,3,CNF,0,26374,2931,3296,[8; 9],262,119.276900,0.630502,21,[X0 >= 50.000000 OR X1 == 0 OR X3 == 9] AND [X0 >= 22.000000 OR X1 == 2 OR X1 == 6 OR X1 == 7 OR X5 == 1 OR X6 == 13 OR X13 == 23] AND [X0 >= 22.000000 OR X0 < 33.000000 OR X1 == 1 OR X1 == 5 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 13 OR X13 == 9],{'0': {'precision': 0.8169699153305711; 'recall': 0.6794686110972382; 'f1-score': 0.741902061293489; 'support': 20023}; '1': {'precision': 0.3397798580392964; 'recall': 0.5200755786490316; 'f1-score': 0.4110253857640618; 'support': 6351}; 'accuracy': 0.6410859179494958; 'macro avg': {'precision': 0.5783748866849338; 'recall': 0.5997720948731349; 'f1-score': 0.5764637235287754; 'support': 26374}; 'weighted avg': {'precision': 0.7020600020122695; 'recall': 0.6410859179494958; 'f1-score': 0.6622251914107489; 'support': 26374}},{'0': {'precision': 0.8083153347732182; 'recall': 0.6728089887640449; 'f1-score': 0.7343635025754232; 'support': 2225}; '1': {'precision': 0.3253012048192771; 'recall': 0.4971671388101983; 'f1-score': 0.39327731092436974; 'support': 706}; 'accuracy': 0.6305015353121801; 'macro avg': {'precision': 0.5668082697962477; 'recall': 0.5849880637871216; 'f1-score': 0.5638204067498964; 'support': 2931}; 'weighted avg': {'precision': 0.6919700683974139; 'recall': 0.6305015353121801; 'f1-score': 0.6522049043817543; 'support': 2931}}
