lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.115827,0.735849,9,[X0 >= 45.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.16417910447761194; 'f1-score': 0.2784810126582279; 'support': 134}; '1.0': {'precision': 0.7477477477477478; 'recall': 0.9940119760479041; 'f1-score': 0.8534704370179949; 'support': 334}; 'accuracy': 0.7564102564102564; 'macro avg': {'precision': 0.8322072072072072; 'recall': 0.579095540262758; 'f1-score': 0.5659757248381114; 'support': 468}; 'weighted avg': {'precision': 0.7961134211134211; 'recall': 0.7564102564102564; 'f1-score': 0.6888367129491726; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.8653846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.48472222222222217; 'support': 53}; 'weighted avg': {'precision': 0.8069666182873729; 'recall': 0.7358490566037735; 'f1-score': 0.6408280922431865; 'support': 53}}
5,3,DNF,6,469,52,1,[469; 469],158,1000.480505,0.615385,11,[X0 >= 31.000000 AND X1 AND X6 >= 34.000000 AND X7 >= 5.100000 AND X8 >= 2.700000] OR [X4 < 236.800000 AND X4 >= 167.600000 AND X5 >= 18.000000 AND X9 < 1.060000] OR [X2 >= 0.800000 AND X4 >= 236.800000],{'0.0': {'precision': 0.5290697674418605; 'recall': 0.6791044776119403; 'f1-score': 0.5947712418300654; 'support': 134}; '1.0': {'precision': 0.8552188552188552; 'recall': 0.7582089552238805; 'f1-score': 0.8037974683544303; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6921443113303578; 'recall': 0.7186567164179104; 'f1-score': 0.6992843550922478; 'support': 469}; 'weighted avg': {'precision': 0.7620334015682854; 'recall': 0.7356076759061834; 'f1-score': 0.7440756893474689; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
5,3,DNF,7,469,52,1,[469; 469],158,1000.881560,0.711538,14,[X1 AND X5 >= 30.000000 AND X6 >= 19.000000 AND X7 >= 5.100000] OR [X0 < 60.000000 AND X0 >= 23.000000 AND X3 >= 0.200000 AND X7 >= 6.200000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X3 >= 0.200000 AND X4 >= 167.600000 AND X6 >= 23.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.47244094488188976; 'recall': 0.44776119402985076; 'f1-score': 0.45977011494252873; 'support': 134}; '1.0': {'precision': 0.783625730994152; 'recall': 0.8; 'f1-score': 0.791728212703102; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6280333379380209; 'recall': 0.6238805970149254; 'f1-score': 0.6257491638228154; 'support': 469}; 'weighted avg': {'precision': 0.6947157921049342; 'recall': 0.6993603411513859; 'f1-score': 0.6968830419143668; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7567567567567568; 'f1-score': 0.7887323943661971; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6617647058823529; 'recall': 0.6783783783783783; 'f1-score': 0.6670934699103712; 'support': 52}; 'weighted avg': {'precision': 0.7302036199095022; 'recall': 0.7115384615384616; 'f1-score': 0.7185560917955284; 'support': 52}}
5,3,DNF,8,469,52,1,[469; 469],158,1000.549669,0.634615,14,[X0 < 60.000000 AND X5 >= 18.000000 AND X7 < 6.200000 AND X8 >= 2.500000] OR [X2 >= 0.700000 AND X4 >= 150.000000 AND X6 >= 23.000000 AND X7 < 7.300000 AND X8 < 4.100000] OR [X0 >= 23.000000 AND X5 >= 21.000000 AND X6 >= 23.000000 AND X7 >= 5.600000 AND X9 < 1.200000],{'0.0': {'precision': 0.49645390070921985; 'recall': 0.5223880597014925; 'f1-score': 0.509090909090909; 'support': 134}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.7880597014925373; 'f1-score': 0.7963800904977376; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6506659747448539; 'recall': 0.655223880597015; 'f1-score': 0.6527354997943233; 'support': 469}; 'weighted avg': {'precision': 0.7167568636172684; 'recall': 0.7121535181236673; 'f1-score': 0.7142974672386437; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
5,3,DNF,9,469,52,1,[469; 469],158,1000.359825,0.692308,17,[X0 < 60.000000 AND X5 >= 35.000000 AND X6 >= 23.000000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000] OR [X0 >= 35.000000 AND X4 < 328.000000 AND X4 >= 167.600000 AND X5 < 43.000000 AND X5 >= 18.000000 AND X8 < 4.100000 AND X9 < 1.060000 AND X9 >= 0.546000],{'0.0': {'precision': 0.524822695035461; 'recall': 0.5522388059701493; 'f1-score': 0.5381818181818181; 'support': 134}; '1.0': {'precision': 0.8170731707317073; 'recall': 0.8; 'f1-score': 0.808446455505279; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6709479328835841; 'recall': 0.6761194029850747; 'f1-score': 0.6733141368435486; 'support': 469}; 'weighted avg': {'precision': 0.7335730348184941; 'recall': 0.7292110874200426; 'f1-score': 0.731227987698576; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
10,1,CNF,0,468,53,1,[468; 468],158,1000.403167,0.679245,9,[X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8333333333333334; 'recall': 0.22388059701492538; 'f1-score': 0.3529411764705882; 'support': 134}; '1.0': {'precision': 0.7592592592592593; 'recall': 0.9820359281437125; 'f1-score': 0.8563968668407311; 'support': 334}; 'accuracy': 0.7649572649572649; 'macro avg': {'precision': 0.7962962962962963; 'recall': 0.602958262579319; 'f1-score': 0.6046690216556596; 'support': 468}; 'weighted avg': {'precision': 0.780468502690725; 'recall': 0.7649572649572649; 'f1-score': 0.7122450238715022; 'support': 468}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9210526315789473; 'f1-score': 0.8045977011494253; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.48214285714285715; 'recall': 0.493859649122807; 'f1-score': 0.45493042952208107; 'support': 53}; 'weighted avg': {'precision': 0.5828840970350404; 'recall': 0.6792452830188679; 'f1-score': 0.6066728304169663; 'support': 53}}
10,1,CNF,1,469,52,1,[469; 469],158,1000.346747,0.769231,9,[X0 >= 45.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X8 < 3.000000 OR X9 < 0.800000],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.11851851851851852; 'f1-score': 0.20915032679738563; 'support': 135}; '1.0': {'precision': 0.7361419068736141; 'recall': 0.9940119760479041; 'f1-score': 0.845859872611465; 'support': 334}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.8125153978812515; 'recall': 0.5562652472832114; 'f1-score': 0.5275050997044253; 'support': 469}; 'weighted avg': {'precision': 0.7801095882639385; 'recall': 0.7420042643923241; 'f1-score': 0.6625852698718047; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.14285714285714285; 'f1-score': 0.25; 'support': 14}; '1.0': {'precision': 0.76; 'recall': 1.0; 'f1-score': 0.8636363636363636; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.88; 'recall': 0.5714285714285714; 'f1-score': 0.5568181818181819; 'support': 52}; 'weighted avg': {'precision': 0.8246153846153845; 'recall': 0.7692307692307693; 'f1-score': 0.6984265734265734; 'support': 52}}
10,1,CNF,2,469,52,1,[469; 469],158,1000.328849,0.673077,9,[X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 >= 7.300000 OR X7 < 5.600000 OR X9 < 0.800000],{'0.0': {'precision': 1.0; 'recall': 0.14925373134328357; 'f1-score': 0.2597402597402597; 'support': 134}; '1.0': {'precision': 0.7461024498886414; 'recall': 1.0; 'f1-score': 0.8545918367346937; 'support': 335}; 'accuracy': 0.7569296375266524; 'macro avg': {'precision': 0.8730512249443207; 'recall': 0.5746268656716418; 'f1-score': 0.5571660482374767; 'support': 469}; 'weighted avg': {'precision': 0.8186446070633153; 'recall': 0.7569296375266524; 'f1-score': 0.6846342433077126; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
10,1,CNF,3,469,52,1,[469; 469],158,1000.522864,0.711538,8,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 0.900000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 < 5.100000 OR X8 < 2.700000],{'0.0': {'precision': 0.7741935483870968; 'recall': 0.1791044776119403; 'f1-score': 0.2909090909090909; 'support': 134}; '1.0': {'precision': 0.7488584474885844; 'recall': 0.9791044776119403; 'f1-score': 0.8486416558861577; 'support': 335}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.7615259979378406; 'recall': 0.5791044776119403; 'f1-score': 0.5697753733976243; 'support': 469}; 'weighted avg': {'precision': 0.7560970477453023; 'recall': 0.7505330490405118; 'f1-score': 0.6892894944641387; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,1,CNF,4,469,52,1,[469; 469],158,1000.325358,0.692308,10,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 30.000000 OR X5 < 18.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.14925373134328357; 'f1-score': 0.2564102564102564; 'support': 134}; '1.0': {'precision': 0.7449664429530202; 'recall': 0.9940298507462687; 'f1-score': 0.8516624040920716; 'support': 335}; 'accuracy': 0.7526652452025586; 'macro avg': {'precision': 0.8270286760219646; 'recall': 0.5716417910447762; 'f1-score': 0.5540363302511639; 'support': 469}; 'weighted avg': {'precision': 0.7918591475638456; 'recall': 0.7526652452025586; 'f1-score': 0.6815903618972673; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
10,1,CNF,5,469,52,1,[469; 469],158,1000.374362,0.750000,9,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X7 >= 6.600000 OR X7 < 5.600000],{'0.0': {'precision': 0.8823529411764706; 'recall': 0.11194029850746269; 'f1-score': 0.19867549668874174; 'support': 134}; '1.0': {'precision': 0.7367256637168141; 'recall': 0.9940298507462687; 'f1-score': 0.8462515883100381; 'support': 335}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.8095393024466424; 'recall': 0.5529850746268657; 'f1-score': 0.52246354249939; 'support': 469}; 'weighted avg': {'precision': 0.7783334572767159; 'recall': 0.7420042643923241; 'f1-score': 0.6612298478468105; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.74; 'recall': 1.0; 'f1-score': 0.8505747126436781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.87; 'recall': 0.5666666666666667; 'f1-score': 0.5429344151453684; 'support': 52}; 'weighted avg': {'precision': 0.815; 'recall': 0.75; 'f1-score': 0.6730899256254226; 'support': 52}}
10,1,CNF,6,469,52,1,[469; 469],158,1001.998389,0.711538,8,[X0 >= 49.000000 OR (NOT X1) OR X2 < 0.700000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 >= 34.000000 OR X7 < 5.600000 OR X9 < 0.800000],{'0.0': {'precision': 1.0; 'recall': 0.13432835820895522; 'f1-score': 0.2368421052631579; 'support': 134}; '1.0': {'precision': 0.7427937915742794; 'recall': 1.0; 'f1-score': 0.8524173027989822; 'support': 335}; 'accuracy': 0.7526652452025586; 'macro avg': {'precision': 0.8713968957871396; 'recall': 0.5671641791044776; 'f1-score': 0.54462970403107; 'support': 469}; 'weighted avg': {'precision': 0.8162812796959139; 'recall': 0.7526652452025586; 'f1-score': 0.6765386749316039; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,1,CNF,7,469,52,1,[469; 469],158,1005.138857,0.711538,10,[X0 >= 45.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000 OR X9 < 0.800000],{'0.0': {'precision': 0.8275862068965517; 'recall': 0.1791044776119403; 'f1-score': 0.294478527607362; 'support': 134}; '1.0': {'precision': 0.75; 'recall': 0.9850746268656716; 'f1-score': 0.8516129032258065; 'support': 335}; 'accuracy': 0.7547974413646056; 'macro avg': {'precision': 0.7887931034482758; 'recall': 0.582089552238806; 'f1-score': 0.5730457154165842; 'support': 469}; 'weighted avg': {'precision': 0.772167487684729; 'recall': 0.7547974413646056; 'f1-score': 0.692431653049108; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,1,CNF,8,469,52,1,[469; 469],158,1000.458405,0.730769,8,[X0 >= 45.000000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.8333333333333334; 'recall': 0.1865671641791045; 'f1-score': 0.3048780487804878; 'support': 134}; '1.0': {'precision': 0.7517084282460137; 'recall': 0.9850746268656716; 'f1-score': 0.8527131782945736; 'support': 335}; 'accuracy': 0.7569296375266524; 'macro avg': {'precision': 0.7925208807896735; 'recall': 0.585820895522388; 'f1-score': 0.5787956135375307; 'support': 469}; 'weighted avg': {'precision': 0.7750298296995335; 'recall': 0.7569296375266524; 'f1-score': 0.6961888555762634; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
10,1,CNF,9,469,52,1,[469; 469],158,1000.463446,0.730769,11,[X0 >= 66.000000 OR X0 < 35.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 < 18.000000 OR X6 >= 34.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.8181818181818182; 'recall': 0.13432835820895522; 'f1-score': 0.23076923076923075; 'support': 134}; '1.0': {'precision': 0.7404921700223713; 'recall': 0.9880597014925373; 'f1-score': 0.846547314578005; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.7793369941020948; 'recall': 0.5611940298507463; 'f1-score': 0.5386582726736179; 'support': 469}; 'weighted avg': {'precision': 0.7626892123536418; 'recall': 0.744136460554371; 'f1-score': 0.6706107192040694; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
10,1,DNF,0,468,53,1,[468; 468],158,40.267738,0.698113,1,[X8 < 4.100000],{'0.0': {'precision': 0.5081967213114754; 'recall': 0.23134328358208955; 'f1-score': 0.31794871794871793; 'support': 134}; '1.0': {'precision': 0.7469287469287469; 'recall': 0.9101796407185628; 'f1-score': 0.8205128205128205; 'support': 334}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.6275627341201111; 'recall': 0.5707614621503262; 'f1-score': 0.5692307692307692; 'support': 468}; 'weighted avg': {'precision': 0.6785738507049982; 'recall': 0.7158119658119658; 'f1-score': 0.6766162612316459; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9210526315789473; 'f1-score': 0.8139534883720931; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5645833333333333; 'recall': 0.5271929824561403; 'f1-score': 0.5069767441860465; 'support': 53}; 'weighted avg': {'precision': 0.636006289308176; 'recall': 0.6981132075471698; 'f1-score': 0.6401930671347082; 'support': 53}}
10,1,DNF,1,469,52,1,[469; 469],158,44.679642,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 135}; '1.0': {'precision': 0.7121535181236673; 'recall': 1.0; 'f1-score': 0.8318804483188045; 'support': 334}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.35607675906183367; 'recall': 0.5; 'f1-score': 0.41594022415940224; 'support': 469}; 'weighted avg': {'precision': 0.5071626333759166; 'recall': 0.7121535181236673; 'f1-score': 0.5924265879285303; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
10,1,DNF,2,469,52,1,[469; 469],158,39.610075,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,3,469,52,1,[469; 469],158,39.152320,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,4,469,52,1,[469; 469],158,41.484118,0.692308,1,[X8 < 4.100000],{'0.0': {'precision': 0.5087719298245614; 'recall': 0.21641791044776118; 'f1-score': 0.30366492146596863; 'support': 134}; '1.0': {'precision': 0.7451456310679612; 'recall': 0.9164179104477612; 'f1-score': 0.821954484605087; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6269587804462613; 'recall': 0.5664179104477612; 'f1-score': 0.5628097030355278; 'support': 469}; 'weighted avg': {'precision': 0.6776102878555612; 'recall': 0.7164179104477612; 'f1-score': 0.6738717522796246; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
10,1,DNF,5,469,52,1,[469; 469],158,37.193383,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,6,469,52,1,[469; 469],158,44.696657,0.653846,1,[X8 < 4.100000],{'0.0': {'precision': 0.5254237288135594; 'recall': 0.23134328358208955; 'f1-score': 0.3212435233160622; 'support': 134}; '1.0': {'precision': 0.748780487804878; 'recall': 0.9164179104477612; 'f1-score': 0.8241610738255034; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6371021083092188; 'recall': 0.5738805970149254; 'f1-score': 0.5727022985707828; 'support': 469}; 'weighted avg': {'precision': 0.6849642709502155; 'recall': 0.720682302771855; 'f1-score': 0.6804703451085202; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
