lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.481194,0.716981,9,[X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 >= 1.060000],{'0.0': {'precision': 0.9047619047619048; 'recall': 0.1417910447761194; 'f1-score': 0.24516129032258063; 'support': 134}; '1.0': {'precision': 0.7427293064876958; 'recall': 0.9940119760479041; 'f1-score': 0.8501920614596671; 'support': 334}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8237456056248003; 'recall': 0.5679015104120118; 'f1-score': 0.5476766758911239; 'support': 468}; 'weighted avg': {'precision': 0.7891232555662085; 'recall': 0.75; 'f1-score': 0.6769567551939201; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6127450980392157; 'recall': 0.5201754385964913; 'f1-score': 0.4745538664904164; 'support': 53}; 'weighted avg': {'precision': 0.6616722160562337; 'recall': 0.7169811320754716; 'f1-score': 0.629437952836424; 'support': 53}}
5,3,DNF,6,469,52,1,[469; 469],158,1000.551647,0.730769,14,[X0 >= 23.000000 AND X4 < 182.000000 AND X5 >= 25.000000 AND X8 < 3.900000 AND X8 >= 2.700000] OR [X0 >= 23.000000 AND X2 >= 0.700000 AND X4 >= 167.600000 AND X5 < 43.000000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X4 >= 167.600000 AND X5 >= 43.000000 AND X6 >= 28.000000],{'0.0': {'precision': 0.5099337748344371; 'recall': 0.5746268656716418; 'f1-score': 0.5403508771929825; 'support': 134}; '1.0': {'precision': 0.8207547169811321; 'recall': 0.7791044776119403; 'f1-score': 0.7993874425727413; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6653442459077846; 'recall': 0.6768656716417911; 'f1-score': 0.6698691598828619; 'support': 469}; 'weighted avg': {'precision': 0.7319487335106478; 'recall': 0.720682302771855; 'f1-score': 0.7253769953213816; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
5,3,DNF,7,469,52,1,[469; 469],158,1000.655294,0.711538,12,[X2 < 1.400000 AND X5 >= 25.000000 AND X7 < 7.900000 AND X7 >= 5.100000 AND X8 < 3.900000] OR [X0 >= 40.000000 AND X1 AND X2 >= 0.800000 AND X4 >= 150.000000] OR [X3 >= 0.300000 AND X4 >= 167.600000 AND X5 >= 25.000000],{'0.0': {'precision': 0.4967741935483871; 'recall': 0.5746268656716418; 'f1-score': 0.532871972318339; 'support': 134}; '1.0': {'precision': 0.8184713375796179; 'recall': 0.7671641791044777; 'f1-score': 0.7919876733436056; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6576227655640025; 'recall': 0.6708955223880597; 'f1-score': 0.6624298228309724; 'support': 469}; 'weighted avg': {'precision': 0.7265578678564091; 'recall': 0.7121535181236673; 'f1-score': 0.7179546159078152; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
5,3,DNF,8,469,52,1,[469; 469],158,1000.656476,0.615385,13,[X0 >= 23.000000 AND X4 >= 208.000000 AND X9 < 1.308000] OR [X0 >= 23.000000 AND X2 < 0.800000 AND X5 >= 25.000000 AND X7 >= 6.000000 AND X8 < 4.100000] OR [X2 >= 0.900000 AND X5 >= 21.000000 AND X6 >= 23.000000 AND X7 >= 5.100000 AND X8 < 3.900000],{'0.0': {'precision': 0.49732620320855614; 'recall': 0.6940298507462687; 'f1-score': 0.5794392523364486; 'support': 134}; '1.0': {'precision': 0.8546099290780141; 'recall': 0.7194029850746269; 'f1-score': 0.7811993517017829; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6759680661432852; 'recall': 0.7067164179104477; 'f1-score': 0.6803193020191157; 'support': 469}; 'weighted avg': {'precision': 0.7525288645438832; 'recall': 0.7121535181236673; 'f1-score': 0.7235536090259731; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6756756756756757; 'f1-score': 0.7142857142857142; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5629984051036683; 'recall': 0.5711711711711711; 'f1-score': 0.5630252100840336; 'support': 52}; 'weighted avg': {'precision': 0.6453195926880138; 'recall': 0.6153846153846154; 'f1-score': 0.6270200387847447; 'support': 52}}
5,3,DNF,9,469,52,1,[469; 469],158,1000.501985,0.711538,15,[X4 >= 167.600000 AND X5 >= 21.000000 AND X8 < 4.100000] OR [X0 >= 23.000000 AND X3 < 0.300000 AND X3 >= 0.200000 AND X4 < 236.800000 AND X5 >= 21.000000 AND X7 < 7.900000 AND X8 >= 3.300000] OR [X0 < 60.000000 AND X0 >= 31.000000 AND X2 >= 0.900000 AND X6 >= 23.000000 AND X7 >= 6.000000],{'0.0': {'precision': 0.4965034965034965; 'recall': 0.5298507462686567; 'f1-score': 0.5126353790613718; 'support': 134}; '1.0': {'precision': 0.8067484662576687; 'recall': 0.7850746268656716; 'f1-score': 0.7957639939485628; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6516259813805826; 'recall': 0.6574626865671642; 'f1-score': 0.6541996865049673; 'support': 469}; 'weighted avg': {'precision': 0.7181070463279052; 'recall': 0.7121535181236673; 'f1-score': 0.714870103980794; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
10,1,CNF,0,468,53,1,[468; 468],158,1000.591431,0.698113,10,[X2 >= 0.900000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 >= 7.300000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.8275862068965517; 'recall': 0.1791044776119403; 'f1-score': 0.294478527607362; 'support': 134}; '1.0': {'precision': 0.7494305239179955; 'recall': 0.9850299401197605; 'f1-score': 0.851228978007762; 'support': 334}; 'accuracy': 0.7542735042735043; 'macro avg': {'precision': 0.7885083654072735; 'recall': 0.5820672088658504; 'f1-score': 0.572853752807562; 'support': 468}; 'weighted avg': {'precision': 0.7718084331468984; 'recall': 0.7542735042735043; 'f1-score': 0.6918175242606388; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9210526315789473; 'f1-score': 0.8139534883720931; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5645833333333333; 'recall': 0.5271929824561403; 'f1-score': 0.5069767441860465; 'support': 53}; 'weighted avg': {'precision': 0.636006289308176; 'recall': 0.6981132075471698; 'f1-score': 0.6401930671347082; 'support': 53}}
10,1,CNF,1,469,52,1,[469; 469],158,1000.312263,0.692308,12,[X0 >= 66.000000 OR X0 < 40.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8636363636363636; 'recall': 0.14074074074074075; 'f1-score': 0.24203821656050958; 'support': 135}; '1.0': {'precision': 0.7404921700223713; 'recall': 0.9910179640718563; 'f1-score': 0.8476312419974391; 'support': 334}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.8020642668293675; 'recall': 0.5658793524062985; 'f1-score': 0.5448347292789744; 'support': 469}; 'weighted avg': {'precision': 0.775938792917657; 'recall': 0.746268656716418; 'f1-score': 0.6733134201765746; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.36; 'recall': 0.47368421052631576; 'f1-score': 0.40909090909090906; 'support': 52}; 'weighted avg': {'precision': 0.5261538461538462; 'recall': 0.6923076923076923; 'f1-score': 0.5979020979020979; 'support': 52}}
10,1,CNF,2,469,52,1,[469; 469],158,1000.523610,0.711538,10,[X0 >= 45.000000 OR X2 >= 7.920000 OR X2 < 0.700000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8695652173913043; 'recall': 0.14925373134328357; 'f1-score': 0.25477707006369427; 'support': 134}; '1.0': {'precision': 0.7443946188340808; 'recall': 0.991044776119403; 'f1-score': 0.8501920614596671; 'support': 335}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.8069799181126925; 'recall': 0.5701492537313433; 'f1-score': 0.5524845657616807; 'support': 469}; 'weighted avg': {'precision': 0.7801576469932875; 'recall': 0.7505330490405118; 'f1-score': 0.6800734924893893; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,1,CNF,3,469,52,1,[469; 469],158,1000.466457,0.673077,8,[X0 >= 49.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 6.200000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.7428571428571429; 'recall': 0.19402985074626866; 'f1-score': 0.3076923076923077; 'support': 134}; '1.0': {'precision': 0.7511520737327189; 'recall': 0.9731343283582089; 'f1-score': 0.847854356306892; 'support': 335}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.7470046082949309; 'recall': 0.5835820895522388; 'f1-score': 0.5777733319995999; 'support': 469}; 'weighted avg': {'precision': 0.7487820934825543; 'recall': 0.7505330490405118; 'f1-score': 0.6935223424170107; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
10,1,CNF,4,469,52,1,[469; 469],158,1000.342441,0.692308,8,[X2 >= 0.800000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 >= 54.000000 OR X9 >= 1.308000 OR X9 < 0.800000],{'0.0': {'precision': 0.8947368421052632; 'recall': 0.12686567164179105; 'f1-score': 0.22222222222222224; 'support': 134}; '1.0': {'precision': 0.74; 'recall': 0.9940298507462687; 'f1-score': 0.8484076433121019; 'support': 335}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.8173684210526315; 'recall': 0.5604477611940298; 'f1-score': 0.5353149327671621; 'support': 469}; 'weighted avg': {'precision': 0.7842105263157896; 'recall': 0.746268656716418; 'f1-score': 0.6694975230007078; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
10,1,CNF,5,469,52,1,[469; 469],158,1000.345916,0.711538,11,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X8 < 2.500000 OR X9 < 0.900000],{'0.0': {'precision': 0.9473684210526315; 'recall': 0.13432835820895522; 'f1-score': 0.2352941176470588; 'support': 134}; '1.0': {'precision': 0.7422222222222222; 'recall': 0.9970149253731343; 'f1-score': 0.8509554140127389; 'support': 335}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.8447953216374269; 'recall': 0.5656716417910448; 'f1-score': 0.5431247658298989; 'support': 469}; 'weighted avg': {'precision': 0.8008354218880536; 'recall': 0.7505330490405118; 'f1-score': 0.6750521864796873; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,1,CNF,6,469,52,1,[469; 469],158,1005.670135,0.769231,9,[X2 >= 0.900000 OR X2 < 0.700000 OR X3 < 0.200000 OR X6 >= 34.000000 OR X6 < 19.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X8 >= 3.300000 OR X9 < 0.700000],{'0.0': {'precision': 1.0; 'recall': 0.08955223880597014; 'f1-score': 0.1643835616438356; 'support': 134}; '1.0': {'precision': 0.7330415754923414; 'recall': 1.0; 'f1-score': 0.845959595959596; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.8665207877461707; 'recall': 0.5447761194029851; 'f1-score': 0.5051715788017158; 'support': 469}; 'weighted avg': {'precision': 0.8093154110659582; 'recall': 0.7398720682302772; 'f1-score': 0.651223586155093; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.2; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7551020408163265; 'recall': 1.0; 'f1-score': 0.8604651162790697; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.8775510204081632; 'recall': 0.6; 'f1-score': 0.5968992248062015; 'support': 52}; 'weighted avg': {'precision': 0.82574568288854; 'recall': 0.7692307692307693; 'f1-score': 0.7084078711985689; 'support': 52}}
10,1,CNF,7,469,52,1,[469; 469],158,1003.853482,0.750000,13,[X0 >= 66.000000 OR X0 < 40.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X7 >= 7.100000 OR X9 >= 1.308000 OR X9 < 0.800000],{'0.0': {'precision': 0.875; 'recall': 0.1044776119402985; 'f1-score': 0.18666666666666668; 'support': 134}; '1.0': {'precision': 0.7350993377483444; 'recall': 0.9940298507462687; 'f1-score': 0.8451776649746192; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.8050496688741722; 'recall': 0.5492537313432836; 'f1-score': 0.515922165820643; 'support': 469}; 'weighted avg': {'precision': 0.7750709555345318; 'recall': 0.7398720682302772; 'f1-score': 0.6570316654580612; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.74; 'recall': 1.0; 'f1-score': 0.8505747126436781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.87; 'recall': 0.5666666666666667; 'f1-score': 0.5429344151453684; 'support': 52}; 'weighted avg': {'precision': 0.815; 'recall': 0.75; 'f1-score': 0.6730899256254226; 'support': 52}}
10,1,CNF,8,469,52,1,[469; 469],158,1000.325064,0.730769,12,[X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.9375; 'recall': 0.11194029850746269; 'f1-score': 0.2; 'support': 134}; '1.0': {'precision': 0.7373068432671082; 'recall': 0.9970149253731343; 'f1-score': 0.847715736040609; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.8374034216335541; 'recall': 0.5544776119402985; 'f1-score': 0.5238578680203045; 'support': 469}; 'weighted avg': {'precision': 0.7945048880479344; 'recall': 0.744136460554371; 'f1-score': 0.6626540971718636; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
10,1,CNF,9,469,52,1,[469; 469],158,1000.365259,0.711538,11,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 512.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X7 >= 7.900000 OR X9 >= 1.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.8823529411764706; 'recall': 0.11194029850746269; 'f1-score': 0.19867549668874174; 'support': 134}; '1.0': {'precision': 0.7367256637168141; 'recall': 0.9940298507462687; 'f1-score': 0.8462515883100381; 'support': 335}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.8095393024466424; 'recall': 0.5529850746268657; 'f1-score': 0.52246354249939; 'support': 469}; 'weighted avg': {'precision': 0.7783334572767159; 'recall': 0.7420042643923241; 'f1-score': 0.6612298478468105; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,1,DNF,0,468,53,1,[468; 468],158,38.400708,0.716981,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7136752136752137; 'recall': 1.0; 'f1-score': 0.8329177057356608; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.35683760683760685; 'recall': 0.5; 'f1-score': 0.4164588528678304; 'support': 468}; 'weighted avg': {'precision': 0.5093323106143619; 'recall': 0.7136752136752137; 'f1-score': 0.5944327216147666; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
10,1,DNF,1,469,52,1,[469; 469],158,46.578975,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 135}; '1.0': {'precision': 0.7121535181236673; 'recall': 1.0; 'f1-score': 0.8318804483188045; 'support': 334}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.35607675906183367; 'recall': 0.5; 'f1-score': 0.41594022415940224; 'support': 469}; 'weighted avg': {'precision': 0.5071626333759166; 'recall': 0.7121535181236673; 'f1-score': 0.5924265879285303; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
10,1,DNF,2,469,52,1,[469; 469],158,34.686474,0.596154,1,[X0 >= 23.000000],{'0.0': {'precision': 0.5111111111111111; 'recall': 0.17164179104477612; 'f1-score': 0.2569832402234637; 'support': 134}; '1.0': {'precision': 0.7382075471698113; 'recall': 0.9343283582089552; 'f1-score': 0.8247694334650856; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6246593291404612; 'recall': 0.5529850746268656; 'f1-score': 0.5408763368442746; 'support': 469}; 'weighted avg': {'precision': 0.6733228511530399; 'recall': 0.7164179104477612; 'f1-score': 0.6625448068246222; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
10,1,DNF,3,469,52,1,[469; 469],158,38.459188,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,4,469,52,1,[469; 469],158,35.200566,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,5,469,52,1,[469; 469],158,33.618052,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
