lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.238348,0.660377,10,[X0 >= 66.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.92; 'recall': 0.17293233082706766; 'f1-score': 0.2911392405063291; 'support': 133}; '1.0': {'precision': 0.7516930022573364; 'recall': 0.9940298507462687; 'f1-score': 0.8560411311053985; 'support': 335}; 'accuracy': 0.7606837606837606; 'macro avg': {'precision': 0.8358465011286682; 'recall': 0.5834810907866682; 'f1-score': 0.5735901858058639; 'support': 468}; 'weighted avg': {'precision': 0.7995238370859139; 'recall': 0.7606837606837606; 'f1-score': 0.695502773306945; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5303030303030303; 'recall': 0.5210526315789473; 'f1-score': 0.5152439024390244; 'support': 53}; 'weighted avg': {'precision': 0.6157804459691253; 'recall': 0.660377358490566; 'f1-score': 0.6303497468936953; 'support': 53}}
5,3,DNF,7,469,52,1,[469; 469],158,1000.680814,0.653846,11,[X4 >= 182.000000 AND X8 < 4.100000] OR [X2 >= 0.800000 AND X5 >= 30.000000 AND X6 < 54.000000 AND X6 >= 19.000000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X4 >= 150.000000 AND X5 >= 18.000000 AND X9 >= 0.546000],{'0.0': {'precision': 0.5148514851485149; 'recall': 0.39097744360902253; 'f1-score': 0.4444444444444445; 'support': 133}; '1.0': {'precision': 0.779891304347826; 'recall': 0.8541666666666666; 'f1-score': 0.8153409090909092; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6473713947481705; 'recall': 0.6225720551378446; 'f1-score': 0.6298926767676768; 'support': 469}; 'weighted avg': {'precision': 0.7047307586047379; 'recall': 0.7228144989339019; 'f1-score': 0.7101613146389266; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
5,3,DNF,8,469,52,1,[469; 469],158,1000.502557,0.596154,15,[X0 >= 23.000000 AND X5 >= 21.000000 AND X7 < 7.100000 AND X7 >= 5.100000 AND X8 < 4.100000 AND X9 >= 0.546000] OR [X2 >= 0.900000 AND X4 >= 150.000000 AND X6 >= 23.000000 AND X8 < 4.100000] OR [X1 AND X4 >= 167.600000 AND X5 >= 18.000000 AND X6 < 192.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.4888888888888889; 'recall': 0.49624060150375937; 'f1-score': 0.49253731343283585; 'support': 133}; '1.0': {'precision': 0.7994011976047904; 'recall': 0.7946428571428571; 'f1-score': 0.7970149253731342; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6441450432468396; 'recall': 0.6454417293233082; 'f1-score': 0.6447761194029851; 'support': 469}; 'weighted avg': {'precision': 0.7113454682674453; 'recall': 0.7100213219616205; 'f1-score': 0.7106705279572287; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
5,3,DNF,9,469,52,1,[469; 469],158,1000.474655,0.634615,12,[X0 >= 23.000000 AND X2 >= 0.800000 AND X5 >= 25.000000 AND X8 < 4.100000 AND X9 < 1.308000] OR [X1 AND X2 >= 0.700000 AND X6 >= 28.000000 AND X9 < 1.200000] OR [X0 < 55.000000 AND X2 >= 0.800000 AND X4 >= 182.000000],{'0.0': {'precision': 0.5037037037037037; 'recall': 0.5112781954887218; 'f1-score': 0.5074626865671641; 'support': 133}; '1.0': {'precision': 0.8053892215568862; 'recall': 0.8005952380952381; 'f1-score': 0.8029850746268656; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6545464626302949; 'recall': 0.65593671679198; 'f1-score': 0.6552238805970149; 'support': 469}; 'weighted avg': {'precision': 0.7198366120164315; 'recall': 0.7185501066098081; 'f1-score': 0.7191802183114279; 'support': 469}},{'0.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.6486486486486487; 'f1-score': 0.7164179104477612; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6045454545454546; 'recall': 0.6243243243243244; 'f1-score': 0.6014521984671238; 'support': 52}; 'weighted avg': {'precision': 0.6872377622377622; 'recall': 0.6346153846153846; 'f1-score': 0.6500915381512395; 'support': 52}}
10,1,CNF,0,468,53,1,[468; 468],158,1000.438987,0.641509,11,[X0 >= 66.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.8846153846153846; 'recall': 0.17293233082706766; 'f1-score': 0.2893081761006289; 'support': 133}; '1.0': {'precision': 0.751131221719457; 'recall': 0.991044776119403; 'f1-score': 0.8545688545688546; 'support': 335}; 'accuracy': 0.7585470085470085; 'macro avg': {'precision': 0.8178733031674208; 'recall': 0.5819885534732353; 'f1-score': 0.5719385153347417; 'support': 468}; 'weighted avg': {'precision': 0.789065823568086; 'recall': 0.7585470085470085; 'f1-score': 0.6939285335511751; 'support': 468}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.868421052631579; 'f1-score': 0.7764705882352942; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.43439716312056736; 'recall': 0.4675438596491228; 'f1-score': 0.43585434173669474; 'support': 53}; 'weighted avg': {'precision': 0.5505820955439583; 'recall': 0.6415094339622641; 'f1-score': 0.5836689392738228; 'support': 53}}
10,1,CNF,1,469,52,1,[469; 469],158,1000.605322,0.730769,12,[X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X8 >= 4.100000 OR X8 < 2.700000 OR X9 < 0.800000],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.13432835820895522; 'f1-score': 0.23225806451612901; 'support': 134}; '1.0': {'precision': 0.7410714285714286; 'recall': 0.991044776119403; 'f1-score': 0.8480204342273309; 'support': 335}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.7991071428571428; 'recall': 0.5626865671641791; 'f1-score': 0.54013924937173; 'support': 469}; 'weighted avg': {'precision': 0.7742346938775511; 'recall': 0.746268656716418; 'f1-score': 0.672088328595559; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.07142857142857142; 'f1-score': 0.125; 'support': 14}; '1.0': {'precision': 0.74; 'recall': 0.9736842105263158; 'f1-score': 0.8409090909090909; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.62; 'recall': 0.5225563909774437; 'f1-score': 0.48295454545454547; 'support': 52}; 'weighted avg': {'precision': 0.6753846153846155; 'recall': 0.7307692307692307; 'f1-score': 0.6481643356643356; 'support': 52}}
10,1,CNF,2,469,52,1,[469; 469],158,1000.331334,0.711538,10,[X0 >= 45.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 >= 1.060000],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.11940298507462686; 'f1-score': 0.2105263157894737; 'support': 134}; '1.0': {'precision': 0.738359201773836; 'recall': 0.9940298507462687; 'f1-score': 0.8473282442748092; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.8136240453313623; 'recall': 0.5567164179104478; 'f1-score': 0.5289272800321415; 'support': 469}; 'weighted avg': {'precision': 0.7813676838067082; 'recall': 0.744136460554371; 'f1-score': 0.665384836136142; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3627450980392157; 'recall': 0.4868421052631579; 'f1-score': 0.4157303370786517; 'support': 52}; 'weighted avg': {'precision': 0.5301659125188537; 'recall': 0.7115384615384616; 'f1-score': 0.6076058772687987; 'support': 52}}
10,1,CNF,3,469,52,1,[469; 469],158,1000.620223,0.730769,12,[X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X7 >= 7.100000 OR X7 < 6.000000 OR X8 >= 4.100000],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.12030075187969924; 'f1-score': 0.2119205298013245; 'support': 133}; '1.0': {'precision': 0.7405764966740577; 'recall': 0.9940476190476191; 'f1-score': 0.8487928843710292; 'support': 336}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.8147326927814733; 'recall': 0.5571741854636592; 'f1-score': 0.5303567070861769; 'support': 469}; 'weighted avg': {'precision': 0.7826352347648307; 'recall': 0.746268656716418; 'f1-score': 0.6681872912840979; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
10,1,CNF,4,469,52,1,[469; 469],158,1000.410884,0.750000,7,[X0 >= 49.000000 OR (NOT X1) OR X2 >= 1.400000 OR X4 >= 236.800000 OR X5 >= 30.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.8; 'recall': 0.12030075187969924; 'f1-score': 0.20915032679738563; 'support': 133}; '1.0': {'precision': 0.7394209354120267; 'recall': 0.9880952380952381; 'f1-score': 0.8458598726114649; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.7697104677060134; 'recall': 0.5541979949874687; 'f1-score': 0.5275050997044253; 'support': 469}; 'weighted avg': {'precision': 0.7566000731310042; 'recall': 0.7420042643923241; 'f1-score': 0.6653004491716514; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
10,1,CNF,5,469,52,1,[469; 469],158,1000.340303,0.730769,9,[X0 >= 45.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X5 >= 43.000000 OR X5 < 21.000000 OR X6 >= 42.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.13533834586466165; 'f1-score': 0.23376623376623376; 'support': 133}; '1.0': {'precision': 0.7433035714285714; 'recall': 0.9910714285714286; 'f1-score': 0.8494897959183674; 'support': 336}; 'accuracy': 0.7484008528784648; 'macro avg': {'precision': 0.8002232142857142; 'recall': 0.5632048872180451; 'f1-score': 0.5416280148423006; 'support': 469}; 'weighted avg': {'precision': 0.7755863539445629; 'recall': 0.7484008528784648; 'f1-score': 0.6748816215767175; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
10,1,CNF,6,469,52,1,[469; 469],158,1000.464789,0.711538,13,[X0 >= 66.000000 OR X0 < 31.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X7 >= 7.100000 OR X7 < 5.600000 OR X8 >= 4.100000 OR X9 < 0.900000],{'0.0': {'precision': 0.8181818181818182; 'recall': 0.13533834586466165; 'f1-score': 0.23225806451612901; 'support': 133}; '1.0': {'precision': 0.7427293064876958; 'recall': 0.9880952380952381; 'f1-score': 0.8480204342273308; 'support': 336}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.780455562334757; 'recall': 0.56171679197995; 'f1-score': 0.5401392493717299; 'support': 469}; 'weighted avg': {'precision': 0.7641262874158797; 'recall': 0.746268656716418; 'f1-score': 0.67340125475699; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,CNF,7,469,52,1,[469; 469],158,1001.012282,0.692308,10,[X2 >= 0.900000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 < 150.000000 OR X6 >= 34.000000 OR X6 < 19.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.8636363636363636; 'recall': 0.14285714285714285; 'f1-score': 0.24516129032258063; 'support': 133}; '1.0': {'precision': 0.7449664429530202; 'recall': 0.9910714285714286; 'f1-score': 0.8505747126436783; 'support': 336}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.8043014032946919; 'recall': 0.5669642857142857; 'f1-score': 0.5478680014831295; 'support': 469}; 'weighted avg': {'precision': 0.7786191070274011; 'recall': 0.7505330490405118; 'f1-score': 0.6788903092988895; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
10,1,CNF,8,469,52,1,[469; 469],158,1000.424430,0.730769,7,[X0 >= 45.000000 OR (NOT X1) OR X3 >= 0.600000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.8148148148148148; 'recall': 0.16541353383458646; 'f1-score': 0.275; 'support': 133}; '1.0': {'precision': 0.748868778280543; 'recall': 0.9851190476190477; 'f1-score': 0.8508997429305912; 'support': 336}; 'accuracy': 0.7526652452025586; 'macro avg': {'precision': 0.7818417965476789; 'recall': 0.5752662907268171; 'f1-score': 0.5629498714652956; 'support': 469}; 'weighted avg': {'precision': 0.7675698931186201; 'recall': 0.7526652452025586; 'f1-score': 0.687584890457737; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
10,1,CNF,9,469,52,1,[469; 469],158,1000.539200,0.730769,9,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 < 18.000000 OR X6 >= 28.000000 OR X7 < 5.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8333333333333334; 'recall': 0.15037593984962405; 'f1-score': 0.25477707006369427; 'support': 133}; '1.0': {'precision': 0.7460674157303371; 'recall': 0.9880952380952381; 'f1-score': 0.8501920614596671; 'support': 336}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.7897003745318352; 'recall': 0.5692355889724311; 'f1-score': 0.5524845657616807; 'support': 469}; 'weighted avg': {'precision': 0.7708144669908883; 'recall': 0.7505330490405118; 'f1-score': 0.6813430340488689; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
10,1,DNF,0,468,53,1,[468; 468],158,37.527917,0.716981,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
10,1,DNF,1,469,52,1,[469; 469],158,31.051713,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
10,1,DNF,2,469,52,1,[469; 469],158,36.188169,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
10,1,DNF,3,469,52,1,[469; 469],158,34.389619,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,4,469,52,1,[469; 469],158,40.444723,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,5,469,52,1,[469; 469],158,33.323561,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,6,469,52,1,[469; 469],158,45.176043,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,7,469,52,1,[469; 469],158,35.554069,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
