l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],158,1000.292035,0.754717,7,[X0 >= 45.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.800000 OR X4 >= 195.000000 OR X7 >= 7.900000 OR X7 < 5.600000],{'0.0': {'precision': 0.9; 'recall': 0.13432835820895522; 'f1-score': 0.23376623376623376; 'support': 134}; '1.0': {'precision': 0.7410714285714286; 'recall': 0.9940119760479041; 'f1-score': 0.8491048593350384; 'support': 334}; 'accuracy': 0.7478632478632479; 'macro avg': {'precision': 0.8205357142857144; 'recall': 0.5641701671284297; 'f1-score': 0.5414355465506361; 'support': 468}; 'weighted avg': {'precision': 0.7865766178266179; 'recall': 0.7478632478632479; 'f1-score': 0.6729181588516626; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.7450980392156863; 'recall': 1.0; 'f1-score': 0.8539325842696629; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.8725490196078431; 'recall': 0.5666666666666667; 'f1-score': 0.5446133509583608; 'support': 53}; 'weighted avg': {'precision': 0.8172401035886052; 'recall': 0.7547169811320755; 'f1-score': 0.6788462257915674; 'support': 53}}
l: 5,3,DNF,5,469,52,1,[469; 469],158,1000.563915,0.730769,10,[X2 < 1.000000 AND X5 >= 25.000000 AND X8 < 3.900000 AND X9 >= 0.800000] OR [X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 167.600000] OR [X5 >= 35.000000 AND X7 >= 6.000000 AND X9 < 1.060000],{'0.0': {'precision': 0.49333333333333335; 'recall': 0.5522388059701493; 'f1-score': 0.5211267605633803; 'support': 134}; '1.0': {'precision': 0.8119122257053292; 'recall': 0.7731343283582089; 'f1-score': 0.7920489296636085; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6526227795193312; 'recall': 0.6626865671641791; 'f1-score': 0.6565878451134943; 'support': 469}; 'weighted avg': {'precision': 0.7208896850276162; 'recall': 0.7100213219616205; 'f1-score': 0.714642595634972; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,3,DNF,6,469,52,1,[469; 469],158,1000.724280,0.576923,11,[X0 < 60.000000 AND X4 >= 167.600000 AND X7 < 7.300000 AND X8 < 3.900000 AND X8 >= 2.500000] OR [X3 >= 0.200000 AND X4 >= 208.000000 AND X9 < 1.308000] OR [X0 >= 40.000000 AND X2 >= 0.800000 AND X7 >= 5.100000],{'0.0': {'precision': 0.5267175572519084; 'recall': 0.5149253731343284; 'f1-score': 0.5207547169811321; 'support': 134}; '1.0': {'precision': 0.8076923076923077; 'recall': 0.8149253731343283; 'f1-score': 0.8112927191679049; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6672049324721081; 'recall': 0.6649253731343283; 'f1-score': 0.6660237180745185; 'support': 469}; 'weighted avg': {'precision': 0.7274138075664794; 'recall': 0.7292110874200426; 'f1-score': 0.7282818614002555; 'support': 469}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.13333333333333333; 'f1-score': 0.15384615384615383; 'support': 15}; '1.0': {'precision': 0.6829268292682927; 'recall': 0.7567567567567568; 'f1-score': 0.7179487179487181; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.43237250554323725; 'recall': 0.44504504504504505; 'f1-score': 0.43589743589743596; 'support': 52}; 'weighted avg': {'precision': 0.538376257888453; 'recall': 0.5769230769230769; 'f1-score': 0.5552268244575937; 'support': 52}}
l: 5,3,DNF,7,469,52,1,[469; 469],158,1000.726263,0.500000,12,[X0 >= 45.000000 AND X1 AND X6 >= 19.000000 AND X9 < 1.060000] OR [X0 < 49.000000 AND X4 >= 182.000000 AND X6 >= 19.000000 AND X8 < 4.100000 AND X8 >= 2.500000] OR [X0 >= 31.000000 AND X5 >= 25.000000 AND X6 >= 28.000000],{'0.0': {'precision': 0.5238095238095238; 'recall': 0.5746268656716418; 'f1-score': 0.5480427046263346; 'support': 134}; '1.0': {'precision': 0.8229813664596274; 'recall': 0.7910447761194029; 'f1-score': 0.806697108066971; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6733954451345756; 'recall': 0.6828358208955223; 'f1-score': 0.6773699063466528; 'support': 469}; 'weighted avg': {'precision': 0.7375036971310264; 'recall': 0.7292110874200426; 'f1-score': 0.7327958499410749; 'support': 469}},{'0.0': {'precision': 0.2608695652173913; 'recall': 0.4; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.6896551724137931; 'recall': 0.5405405405405406; 'f1-score': 0.6060606060606061; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.47526236881559225; 'recall': 0.4702702702702703; 'f1-score': 0.4609250398724083; 'support': 52}; 'weighted avg': {'precision': 0.5659670164917542; 'recall': 0.5; 'f1-score': 0.5223285486443381; 'support': 52}}
l: 5,3,DNF,8,469,52,1,[469; 469],158,1000.543199,0.692308,11,[X2 >= 0.800000 AND X4 >= 195.000000 AND X6 >= 23.000000] OR [X0 >= 23.000000 AND X1 AND X8 < 3.100000] OR [X2 >= 0.700000 AND X5 >= 25.000000 AND X7 >= 6.200000 AND X8 < 4.100000 AND X9 < 1.200000],{'0.0': {'precision': 0.524822695035461; 'recall': 0.5522388059701493; 'f1-score': 0.5381818181818181; 'support': 134}; '1.0': {'precision': 0.8170731707317073; 'recall': 0.8; 'f1-score': 0.808446455505279; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6709479328835841; 'recall': 0.6761194029850747; 'f1-score': 0.6733141368435486; 'support': 469}; 'weighted avg': {'precision': 0.7335730348184941; 'recall': 0.7292110874200426; 'f1-score': 0.731227987698576; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,3,DNF,9,469,52,1,[469; 469],158,1000.347733,0.711538,11,[X4 >= 182.000000 AND X6 >= 42.000000 AND X7 < 7.900000] OR [X0 >= 31.000000 AND X3 >= 0.300000 AND X6 >= 28.000000] OR [X2 >= 0.700000 AND X4 >= 167.600000 AND X8 < 3.600000 AND X8 >= 2.500000 AND X9 < 1.060000],{'0.0': {'precision': 0.4919786096256685; 'recall': 0.6865671641791045; 'f1-score': 0.5732087227414331; 'support': 134}; '1.0': {'precision': 0.851063829787234; 'recall': 0.7164179104477612; 'f1-score': 0.7779578606158832; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6715212197064513; 'recall': 0.7014925373134329; 'f1-score': 0.6755832916786582; 'support': 469}; 'weighted avg': {'precision': 0.7484680525982152; 'recall': 0.7078891257995735; 'f1-score': 0.7194581069374689; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.654390 (+- 0.072408), (mean training time) 1014.679291 (+- 18.830611)
l: 10,1,CNF,0,468,53,1,[468; 468],158,1000.291680,0.716981,8,[X0 >= 45.000000 OR X2 >= 7.920000 OR X3 < 0.200000 OR X4 >= 182.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 1.0; 'recall': 0.14925373134328357; 'f1-score': 0.2597402597402597; 'support': 134}; '1.0': {'precision': 0.7455357142857143; 'recall': 1.0; 'f1-score': 0.8542199488491048; 'support': 334}; 'accuracy': 0.7564102564102564; 'macro avg': {'precision': 0.8727678571428572; 'recall': 0.5746268656716418; 'f1-score': 0.5569801042946823; 'support': 468}; 'weighted avg': {'precision': 0.8183951465201464; 'recall': 0.7564102564102564; 'f1-score': 0.6840056788905893; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6127450980392157; 'recall': 0.5201754385964913; 'f1-score': 0.4745538664904164; 'support': 53}; 'weighted avg': {'precision': 0.6616722160562337; 'recall': 0.7169811320754716; 'f1-score': 0.629437952836424; 'support': 53}}
l: 10,1,CNF,1,469,52,1,[469; 469],158,1000.552985,0.692308,10,[X0 >= 55.000000 OR (NOT X1) OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X7 < 5.600000 OR X8 >= 4.100000 OR X9 < 0.700000],{'0.0': {'precision': 0.8; 'recall': 0.14814814814814814; 'f1-score': 0.25; 'support': 135}; '1.0': {'precision': 0.740990990990991; 'recall': 0.9850299401197605; 'f1-score': 0.8457583547557841; 'support': 334}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.7704954954954955; 'recall': 0.5665890441339543; 'f1-score': 0.547879177377892; 'support': 469}; 'weighted avg': {'precision': 0.7579765266332431; 'recall': 0.744136460554371; 'f1-score': 0.6742714082908995; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.07142857142857142; 'f1-score': 0.11111111111111112; 'support': 14}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9210526315789473; 'f1-score': 0.8139534883720931; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.4895833333333333; 'recall': 0.49624060150375937; 'f1-score': 0.46253229974160215; 'support': 52}; 'weighted avg': {'precision': 0.6001602564102564; 'recall': 0.6923076923076923; 'f1-score': 0.6247266944941364; 'support': 52}}
l: 10,1,CNF,2,469,52,1,[469; 469],158,1000.400829,0.692308,7,[X0 >= 40.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 6.000000 OR X9 < 0.800000],{'0.0': {'precision': 0.9545454545454546; 'recall': 0.15671641791044777; 'f1-score': 0.2692307692307692; 'support': 134}; '1.0': {'precision': 0.7472035794183445; 'recall': 0.9970149253731343; 'f1-score': 0.8542199488491047; 'support': 335}; 'accuracy': 0.7569296375266524; 'macro avg': {'precision': 0.8508745169818995; 'recall': 0.576865671641791; 'f1-score': 0.5617253590399369; 'support': 469}; 'weighted avg': {'precision': 0.8064441151689473; 'recall': 0.7569296375266524; 'f1-score': 0.6870801832438661; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
l: 10,1,CNF,3,469,52,1,[469; 469],158,1000.349274,0.692308,8,[X0 >= 45.000000 OR X2 >= 1.000000 OR X2 < 0.800000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 < 25.000000 OR X6 < 19.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.13432835820895522; 'f1-score': 0.23225806451612901; 'support': 134}; '1.0': {'precision': 0.7410714285714286; 'recall': 0.991044776119403; 'f1-score': 0.8480204342273309; 'support': 335}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.7991071428571428; 'recall': 0.5626865671641791; 'f1-score': 0.54013924937173; 'support': 469}; 'weighted avg': {'precision': 0.7742346938775511; 'recall': 0.746268656716418; 'f1-score': 0.672088328595559; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
l: 10,1,CNF,4,469,52,1,[469; 469],158,1000.398149,0.730769,9,[X0 >= 45.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.7666666666666667; 'recall': 0.17164179104477612; 'f1-score': 0.2804878048780488; 'support': 134}; '1.0': {'precision': 0.7471526195899773; 'recall': 0.9791044776119403; 'f1-score': 0.8475452196382429; 'support': 335}; 'accuracy': 0.7484008528784648; 'macro avg': {'precision': 0.756909643128322; 'recall': 0.5753731343283582; 'f1-score': 0.5640165122581459; 'support': 469}; 'weighted avg': {'precision': 0.7527280616118885; 'recall': 0.7484008528784648; 'f1-score': 0.6855288154210446; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
l: 10,1,CNF,5,469,52,1,[469; 469],158,1000.380499,0.711538,8,[X0 >= 66.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 34.000000 OR X6 < 23.000000 OR X9 >= 1.200000 OR X9 < 0.900000],{'0.0': {'precision': 0.8; 'recall': 0.11940298507462686; 'f1-score': 0.20779220779220778; 'support': 134}; '1.0': {'precision': 0.7371937639198218; 'recall': 0.9880597014925373; 'f1-score': 0.8443877551020407; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.7685968819599109; 'recall': 0.5537313432835821; 'f1-score': 0.5260899814471243; 'support': 469}; 'weighted avg': {'precision': 0.7551384027998728; 'recall': 0.7398720682302772; 'f1-score': 0.6625033130135171; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,CNF,6,469,52,1,[469; 469],158,1013.884763,0.692308,7,[X0 >= 40.000000 OR X2 < 0.700000 OR X4 >= 182.000000 OR X6 >= 34.000000 OR X6 < 19.000000 OR X9 >= 1.308000 OR X9 < 0.800000],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.11940298507462686; 'f1-score': 0.2105263157894737; 'support': 134}; '1.0': {'precision': 0.738359201773836; 'recall': 0.9940298507462687; 'f1-score': 0.8473282442748092; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.8136240453313623; 'recall': 0.5567164179104478; 'f1-score': 0.5289272800321415; 'support': 469}; 'weighted avg': {'precision': 0.7813676838067082; 'recall': 0.744136460554371; 'f1-score': 0.665384836136142; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
l: 10,1,CNF,7,469,52,1,[469; 469],158,1006.787593,0.730769,12,[X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 6.000000 OR X8 >= 4.100000],{'0.0': {'precision': 0.84; 'recall': 0.15671641791044777; 'f1-score': 0.26415094339622647; 'support': 134}; '1.0': {'precision': 0.7454954954954955; 'recall': 0.9880597014925373; 'f1-score': 0.8498074454428755; 'support': 335}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.7927477477477478; 'recall': 0.5723880597014925; 'f1-score': 0.556979194419551; 'support': 469}; 'weighted avg': {'precision': 0.7724967824967826; 'recall': 0.7505330490405118; 'f1-score': 0.68247701628669; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
l: 10,1,CNF,8,469,52,1,[469; 469],158,1000.354770,0.730769,9,[X0 < 35.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.9; 'recall': 0.13432835820895522; 'f1-score': 0.23376623376623376; 'support': 134}; '1.0': {'precision': 0.7416481069042317; 'recall': 0.9940298507462687; 'f1-score': 0.8494897959183675; 'support': 335}; 'accuracy': 0.7484008528784648; 'macro avg': {'precision': 0.8208240534521158; 'recall': 0.564179104477612; 'f1-score': 0.5416280148423006; 'support': 469}; 'weighted avg': {'precision': 0.7868915049315941; 'recall': 0.7484008528784648; 'f1-score': 0.673568778160615; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
l: 10,1,CNF,9,469,52,1,[469; 469],158,1000.391066,0.730769,10,[X0 >= 66.000000 OR X0 < 55.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.11940298507462686; 'f1-score': 0.2105263157894737; 'support': 134}; '1.0': {'precision': 0.738359201773836; 'recall': 0.9940298507462687; 'f1-score': 0.8473282442748092; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.8136240453313623; 'recall': 0.5567164179104478; 'f1-score': 0.5289272800321415; 'support': 469}; 'weighted avg': {'precision': 0.7813676838067082; 'recall': 0.744136460554371; 'f1-score': 0.665384836136142; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.712083 (+- 0.017278), (mean training time) 1002.379161 (+- 4.283802)
l: 10,1,DNF,0,468,53,1,[468; 468],158,36.515979,0.716981,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7136752136752137; 'recall': 1.0; 'f1-score': 0.8329177057356608; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.35683760683760685; 'recall': 0.5; 'f1-score': 0.4164588528678304; 'support': 468}; 'weighted avg': {'precision': 0.5093323106143619; 'recall': 0.7136752136752137; 'f1-score': 0.5944327216147666; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 10,1,DNF,1,469,52,1,[469; 469],158,33.452386,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 135}; '1.0': {'precision': 0.7121535181236673; 'recall': 1.0; 'f1-score': 0.8318804483188045; 'support': 334}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.35607675906183367; 'recall': 0.5; 'f1-score': 0.41594022415940224; 'support': 469}; 'weighted avg': {'precision': 0.5071626333759166; 'recall': 0.7121535181236673; 'f1-score': 0.5924265879285303; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 10,1,DNF,2,469,52,1,[469; 469],158,30.312935,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,DNF,3,469,52,1,[469; 469],158,29.902849,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,DNF,4,469,52,1,[469; 469],158,33.510797,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
