lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1061.563222,0.818151,5,[X3 == 10 OR X3 == 14 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8234847205807868; 'recall': 0.9743794636168406; 'f1-score': 0.8925997941210111; 'support': 20023}; '1': {'precision': 0.8087248322147651; 'recall': 0.3415210203117619; 'f1-score': 0.4802391232148787; 'support': 6351}; 'accuracy': 0.8219837718965648; 'macro avg': {'precision': 0.816104776397776; 'recall': 0.6579502419643013; 'f1-score': 0.6864194586679448; 'support': 26374}; 'weighted avg': {'precision': 0.8199304606652411; 'recall': 0.8219837718965648; 'f1-score': 0.7933011431418328; 'support': 26374}},{'0': {'precision': 0.8192452830188679; 'recall': 0.9757303370786516; 'f1-score': 0.8906666666666667; 'support': 2225}; '1': {'precision': 0.8078291814946619; 'recall': 0.32152974504249293; 'f1-score': 0.4599797365754812; 'support': 706}; 'accuracy': 0.8181508017741386; 'macro avg': {'precision': 0.8135372322567649; 'recall': 0.6486300410605723; 'f1-score': 0.675323201621074; 'support': 2931}; 'weighted avg': {'precision': 0.8164954475783733; 'recall': 0.8181508017741386; 'f1-score': 0.7869256319875889; 'support': 2931}}
5,1,DNF,1,26374,2931,1,[26374; 26374],296,1017.836389,0.791539,45,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8013156291874771; 'recall': 0.9855665984118264; 'f1-score': 0.8839417693169093; 'support': 20023}; '1': {'precision': 0.8345735546651403; 'recall': 0.2295701464336325; 'f1-score': 0.3600889108421832; 'support': 6351}; 'accuracy': 0.803518616819595; 'macro avg': {'precision': 0.8179445919263086; 'recall': 0.6075683724227294; 'f1-score': 0.6220153400795463; 'support': 26374}; 'weighted avg': {'precision': 0.8093243151929612; 'recall': 0.803518616819595; 'f1-score': 0.7577952043600205; 'support': 26374}},{'0': {'precision': 0.7932412790697675; 'recall': 0.981123595505618; 'f1-score': 0.8772352822985734; 'support': 2225}; '1': {'precision': 0.7653631284916201; 'recall': 0.19405099150141644; 'f1-score': 0.30960451977401127; 'support': 706}; 'accuracy': 0.791538723984988; 'macro avg': {'precision': 0.7793022037806938; 'recall': 0.5875872935035172; 'f1-score': 0.5934199010362924; 'support': 2931}; 'weighted avg': {'precision': 0.7865261735398554; 'recall': 0.791538723984988; 'f1-score': 0.7405081180739603; 'support': 2931}}
5,1,DNF,2,26374,2931,1,[26374; 26374],296,1031.866748,0.800751,38,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 4 AND X13 != 7 AND X13 != 12 AND X13 != 23 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8003003612452815; 'recall': 0.9847175747889927; 'f1-score': 0.8829825347066727; 'support': 20023}; '1': {'precision': 0.8238341968911918; 'recall': 0.22531884742560226; 'f1-score': 0.3538575667655786; 'support': 6351}; 'accuracy': 0.8018503071206491; 'macro avg': {'precision': 0.8120672790682366; 'recall': 0.6050182111072975; 'f1-score': 0.6184200507361256; 'support': 26374}; 'weighted avg': {'precision': 0.8059674345063408; 'recall': 0.8018503071206491; 'f1-score': 0.755566417644646; 'support': 26374}},{'0': {'precision': 0.7982551799345693; 'recall': 0.9869662921348314; 'f1-score': 0.882636655948553; 'support': 2225}; '1': {'precision': 0.8388888888888889; 'recall': 0.21388101983002833; 'f1-score': 0.34085778781038373; 'support': 706}; 'accuracy': 0.8007505970658478; 'macro avg': {'precision': 0.8185720344117291; 'recall': 0.6004236559824299; 'f1-score': 0.6117472218794684; 'support': 2931}; 'weighted avg': {'precision': 0.8080427604605841; 'recall': 0.8007505970658478; 'f1-score': 0.7521365259910138; 'support': 2931}}
5,1,DNF,3,26374,2931,1,[26374; 26374],296,1027.791176,0.804162,32,[X0 < 61.500000 AND X0 >= 29.500000 AND X4 >= 12.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8063391832048549; 'recall': 0.9821205613544424; 'f1-score': 0.8855914075341694; 'support': 20023}; '1': {'precision': 0.8197381671701913; 'recall': 0.25633758463234135; 'f1-score': 0.39054815881012356; 'support': 6351}; 'accuracy': 0.8073481459012664; 'macro avg': {'precision': 0.8130386751875232; 'recall': 0.6192290729933918; 'f1-score': 0.6380697831721465; 'support': 26374}; 'weighted avg': {'precision': 0.8095657300754036; 'recall': 0.8073481459012664; 'f1-score': 0.7663823504079688; 'support': 26374}},{'0': {'precision': 0.8058540200074101; 'recall': 0.9775280898876404; 'f1-score': 0.8834281072298945; 'support': 2225}; '1': {'precision': 0.7844827586206896; 'recall': 0.2577903682719547; 'f1-score': 0.3880597014925374; 'support': 706}; 'accuracy': 0.8041624019106107; 'macro avg': {'precision': 0.7951683893140499; 'recall': 0.6176592290797975; 'f1-score': 0.635743904361216; 'support': 2931}; 'weighted avg': {'precision': 0.8007062511438738; 'recall': 0.8041624019106107; 'f1-score': 0.7641070241693096; 'support': 2931}}
5,1,DNF,4,26374,2931,1,[26374; 26374],296,1017.314524,0.800751,33,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 == 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 4 AND X13 != 7 AND X13 != 20 AND X13 != 23 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8034585423549084; 'recall': 0.9838685511661589; 'f1-score': 0.8845583943244578; 'support': 20023}; '1': {'precision': 0.8258760107816712; 'recall': 0.24122185482601166; 'f1-score': 0.3733853278089203; 'support': 6351}; 'accuracy': 0.8050352620004549; 'macro avg': {'precision': 0.8146672765682899; 'recall': 0.6125452029960853; 'f1-score': 0.628971861066689; 'support': 26374}; 'weighted avg': {'precision': 0.8088567884297688; 'recall': 0.8050352620004549; 'f1-score': 0.7614651909635652; 'support': 26374}},{'0': {'precision': 0.8019874861980125; 'recall': 0.9793258426966293; 'f1-score': 0.8818292189397007; 'support': 2225}; '1': {'precision': 0.7850467289719626; 'recall': 0.23796033994334279; 'f1-score': 0.3652173913043478; 'support': 706}; 'accuracy': 0.8007505970658478; 'macro avg': {'precision': 0.7935171075849876; 'recall': 0.6086430913199861; 'f1-score': 0.6235233051220243; 'support': 2931}; 'weighted avg': {'precision': 0.7979069080330207; 'recall': 0.8007505970658478; 'f1-score': 0.7573911601507007; 'support': 2931}}
5,1,DNF,5,26375,2930,1,[26375; 26375],296,1017.816200,0.811604,45,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8024520386134985; 'recall': 0.983918493732208; 'f1-score': 0.8839682326019652; 'support': 20023}; '1': {'precision': 0.8234649122807017; 'recall': 0.2364609571788413; 'f1-score': 0.36741682974559686; 'support': 6352}; 'accuracy': 0.8039052132701422; 'macro avg': {'precision': 0.8129584754471001; 'recall': 0.6101897254555246; 'f1-score': 0.6256925311737811; 'support': 26375}; 'weighted avg': {'precision': 0.8075126556195297; 'recall': 0.8039052132701422; 'f1-score': 0.7595650283955708; 'support': 26375}},{'0': {'precision': 0.8090136682674548; 'recall': 0.9842696629213483; 'f1-score': 0.8880778588807786; 'support': 2225}; '1': {'precision': 0.8430493273542601; 'recall': 0.26666666666666666; 'f1-score': 0.4051724137931035; 'support': 705}; 'accuracy': 0.81160409556314; 'macro avg': {'precision': 0.8260314978108574; 'recall': 0.6254681647940075; 'f1-score': 0.6466251363369411; 'support': 2930}; 'weighted avg': {'precision': 0.817203135726908; 'recall': 0.81160409556314; 'f1-score': 0.7718838865985906; 'support': 2930}}
5,1,DNF,6,26375,2930,1,[26375; 26375],296,1018.157358,0.806143,37,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 14 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 27 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8043842787616048; 'recall': 0.9822703890525896; 'f1-score': 0.8844718262355533; 'support': 20023}; '1': {'precision': 0.8154885654885655; 'recall': 0.2470088161209068; 'f1-score': 0.3791686805219914; 'support': 6352}; 'accuracy': 0.8051943127962086; 'macro avg': {'precision': 0.8099364221250851; 'recall': 0.6146396025867482; 'f1-score': 0.6318202533787723; 'support': 26375}; 'weighted avg': {'precision': 0.8070585699195064; 'recall': 0.8051943127962086; 'f1-score': 0.7627775861759307; 'support': 26375}},{'0': {'precision': 0.8074211502782931; 'recall': 0.9779775280898877; 'f1-score': 0.8845528455284553; 'support': 2225}; '1': {'precision': 0.7914893617021277; 'recall': 0.26382978723404255; 'f1-score': 0.39574468085106385; 'support': 705}; 'accuracy': 0.8061433447098976; 'macro avg': {'precision': 0.7994552559902104; 'recall': 0.6209036576619651; 'f1-score': 0.6401487631897596; 'support': 2930}; 'weighted avg': {'precision': 0.8035877335731064; 'recall': 0.8061433447098976; 'f1-score': 0.7669385943006187; 'support': 2930}}
5,1,DNF,7,26375,2930,1,[26375; 26375],296,1022.350696,0.804778,42,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 14 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8013406459475929; 'recall': 0.985117115317385; 'f1-score': 0.8837761548456472; 'support': 20023}; '1': {'precision': 0.8306818181818182; 'recall': 0.23016372795969772; 'f1-score': 0.3604536489151874; 'support': 6352}; 'accuracy': 0.8032985781990521; 'macro avg': {'precision': 0.8160112320647055; 'recall': 0.6076404216385414; 'f1-score': 0.6221149018804173; 'support': 26375}; 'weighted avg': {'precision': 0.8084070014369502; 'recall': 0.8032985781990521; 'f1-score': 0.7577422379671532; 'support': 26375}},{'0': {'precision': 0.8044198895027624; 'recall': 0.9815730337078652; 'f1-score': 0.8842105263157894; 'support': 2225}; '1': {'precision': 0.8093023255813954; 'recall': 0.24680851063829787; 'f1-score': 0.3782608695652174; 'support': 705}; 'accuracy': 0.8047781569965871; 'macro avg': {'precision': 0.8068611075420788; 'recall': 0.6141907721730815; 'f1-score': 0.6312356979405034; 'support': 2930}; 'weighted avg': {'precision': 0.8055946736104198; 'recall': 0.8047781569965871; 'f1-score': 0.7624717863809248; 'support': 2930}}
5,1,DNF,8,26375,2930,1,[26375; 26375],296,1018.869415,0.807850,52,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8070682465629; 'recall': 0.9762285257690771; 'f1-score': 0.8836252683919088; 'support': 20024}; '1': {'precision': 0.7790157845868152; 'recall': 0.26421036057313807; 'f1-score': 0.394591416813639; 'support': 6351}; 'accuracy': 0.8047772511848341; 'macro avg': {'precision': 0.7930420155748577; 'recall': 0.6202194431711077; 'f1-score': 0.6391083426027739; 'support': 26375}; 'weighted avg': {'precision': 0.8003133200791042; 'recall': 0.8047772511848341; 'f1-score': 0.7658677710886447; 'support': 26375}},{'0': {'precision': 0.8083921277385815; 'recall': 0.9788669064748201; 'f1-score': 0.8854992881838519; 'support': 2224}; '1': {'precision': 0.8016877637130801; 'recall': 0.26912181303116145; 'f1-score': 0.4029692470837752; 'support': 706}; 'accuracy': 0.8078498293515358; 'macro avg': {'precision': 0.8050399457258308; 'recall': 0.6239943597529908; 'f1-score': 0.6442342676338135; 'support': 2930}; 'weighted avg': {'precision': 0.806776673471686; 'recall': 0.8078498293515358; 'f1-score': 0.7692309574614444; 'support': 2930}}
5,1,DNF,9,26375,2930,1,[26375; 26375],296,1076.951150,0.798294,45,[X0 >= 35.500000 AND X1 != 1 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7966313414191885; 'recall': 0.9873152217339193; 'f1-score': 0.8817822974509935; 'support': 20024}; '1': {'precision': 0.8369704749679076; 'recall': 0.20532199653597857; 'f1-score': 0.32975091667720313; 'support': 6351}; 'accuracy': 0.7990142180094787; 'macro avg': {'precision': 0.816800908193548; 'recall': 0.5963186091349489; 'f1-score': 0.6057666070640984; 'support': 26375}; 'weighted avg': {'precision': 0.8063448518331379; 'recall': 0.7990142180094787; 'f1-score': 0.7488552339706394; 'support': 26375}},{'0': {'precision': 0.7948717948717948; 'recall': 0.989658273381295; 'f1-score': 0.8816342880032044; 'support': 2224}; '1': {'precision': 0.8571428571428571; 'recall': 0.1954674220963173; 'f1-score': 0.31833910034602075; 'support': 706}; 'accuracy': 0.7982935153583618; 'macro avg': {'precision': 0.826007326007326; 'recall': 0.5925628477388061; 'f1-score': 0.5999866941746126; 'support': 2930}; 'weighted avg': {'precision': 0.8098763579992249; 'recall': 0.7982935153583618; 'f1-score': 0.7459051403970708; 'support': 2930}}
5,2,CNF,0,26374,2931,1,[26374; 26374],296,1057.807958,0.737973,35,[X1 == 2 OR X3 == 8 OR X3 == 10 OR X6 == 4 OR X6 == 13 OR X7 == 5 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 5 OR X13 == 8 OR X13 == 11 OR X13 == 22 OR X13 == 41] AND [X1 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 7 OR X6 == 13 OR X10 >= 4243.500000 OR X11 >= 1975.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 31 OR X13 == 33 OR X13 == 34 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8020089995909276; 'recall': 0.8812365779353744; 'f1-score': 0.8397582333904435; 'support': 20023}; '1': {'precision': 0.45620855248113423; 'recall': 0.3141237600377893; 'f1-score': 0.37206266318537856; 'support': 6351}; 'accuracy': 0.7446727838022295; 'macro avg': {'precision': 0.629108776036031; 'recall': 0.5976801689865818; 'f1-score': 0.6059104482879111; 'support': 26374}; 'weighted avg': {'precision': 0.718738405839722; 'recall': 0.7446727838022295; 'f1-score': 0.727134643249685; 'support': 26374}},{'0': {'precision': 0.7994245787094123; 'recall': 0.8741573033707866; 'f1-score': 0.8351223701159296; 'support': 2225}; '1': {'precision': 0.43775100401606426; 'recall': 0.3087818696883853; 'f1-score': 0.36212624584717606; 'support': 706}; 'accuracy': 0.7379733879222109; 'macro avg': {'precision': 0.6185877913627382; 'recall': 0.5914695865295859; 'f1-score': 0.5986243079815529; 'support': 2931}; 'weighted avg': {'precision': 0.7123070271114923; 'recall': 0.7379733879222109; 'f1-score': 0.7211901750515352; 'support': 2931}}
5,2,CNF,1,26374,2931,1,[26374; 26374],296,1021.195946,0.797339,29,[X1 == 1 OR X1 == 5 OR X3 == 9 OR X6 == 4 OR X10 >= 7073.500000 OR X13 == 2 OR X13 == 5 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 34 OR X13 == 36] AND [X1 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 6 OR X8 == 0 OR X8 == 1 OR X10 >= 4932.500000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 2 OR X13 == 5 OR X13 == 10 OR X13 == 24 OR X13 == 32 OR X13 == 33 OR X13 == 36],{'0': {'precision': 0.8190318792676032; 'recall': 0.940518403835589; 'f1-score': 0.8755811790961502; 'support': 20023}; '1': {'precision': 0.64773735581189; 'recall': 0.3448275862068966; 'f1-score': 0.45006165228113443; 'support': 6351}; 'accuracy': 0.7970728748009404; 'macro avg': {'precision': 0.7333846175397466; 'recall': 0.6426729950212429; 'f1-score': 0.6628214156886423; 'support': 26374}; 'weighted avg': {'precision': 0.77778324354806; 'recall': 0.7970728748009404; 'f1-score': 0.7731138053643626; 'support': 26374}},{'0': {'precision': 0.8191780821917808; 'recall': 0.9406741573033708; 'f1-score': 0.8757322175732217; 'support': 2225}; '1': {'precision': 0.648936170212766; 'recall': 0.34560906515580736; 'f1-score': 0.4510166358595194; 'support': 706}; 'accuracy': 0.797338792221085; 'macro avg': {'precision': 0.7340571262022734; 'recall': 0.6431416112295891; 'f1-score': 0.6633744267163706; 'support': 2931}; 'weighted avg': {'precision': 0.7781713302787189; 'recall': 0.797338792221085; 'f1-score': 0.7734295220120229; 'support': 2931}}
5,2,CNF,2,26374,2931,1,[26374; 26374],296,1061.970305,0.750597,30,[X4 >= 14.500000 OR X5 == 1 OR X6 == 2 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X11 >= 2218.500000 OR X12 >= 65.500000 OR X13 == 10 OR X13 == 14 OR X13 == 22 OR X13 == 33] AND [X0 >= 61.500000 OR X1 == 1 OR X1 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X7 == 5 OR X10 >= 3120.000000 OR X11 >= 1975.500000 OR X12 >= 65.500000 OR X13 == 7 OR X13 == 14 OR X13 == 21 OR X13 == 22 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.8036264899443141; 'recall': 0.8720970883483994; 'f1-score': 0.8364629239317877; 'support': 20023}; '1': {'precision': 0.4486544671689989; 'recall': 0.3281373012124075; 'f1-score': 0.37904692615496544; 'support': 6351}; 'accuracy': 0.7411086676272086; 'macro avg': {'precision': 0.6261404785566564; 'recall': 0.6001171947804034; 'f1-score': 0.6077549250433766; 'support': 26374}; 'weighted avg': {'precision': 0.7181473318095591; 'recall': 0.7411086676272086; 'f1-score': 0.7263147097101832; 'support': 26374}},{'0': {'precision': 0.8051470588235294; 'recall': 0.8858426966292134; 'f1-score': 0.8435694414722875; 'support': 2225}; '1': {'precision': 0.474120082815735; 'recall': 0.3243626062322946; 'f1-score': 0.38519764507989906; 'support': 706}; 'accuracy': 0.7505970658478335; 'macro avg': {'precision': 0.6396335708196322; 'recall': 0.605102651430754; 'f1-score': 0.6143835432760933; 'support': 2931}; 'weighted avg': {'precision': 0.7254114583248932; 'recall': 0.7505970658478335; 'f1-score': 0.7331598583085118; 'support': 2931}}
5,2,CNF,3,26374,2931,1,[26374; 26374],296,1026.663146,0.786080,29,[X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X10 >= 4668.500000 OR X13 == 1 OR X13 == 3 OR X13 == 11 OR X13 == 36 OR X13 == 41] AND [X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X7 == 2 OR X10 >= 5119.000000 OR X11 >= 2168.500000 OR X13 == 3 OR X13 == 11 OR X13 == 12 OR X13 == 20 OR X13 == 24 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.826860320816289; 'recall': 0.8984667632222944; 'f1-score': 0.8611775969363332; 'support': 20023}; '1': {'precision': 0.5596707818930041; 'recall': 0.40686506062037475; 'f1-score': 0.4711889132020423; 'support': 6351}; 'accuracy': 0.780086448775309; 'macro avg': {'precision': 0.6932655513546466; 'recall': 0.6526659119213345; 'f1-score': 0.6661832550691877; 'support': 26374}; 'weighted avg': {'precision': 0.7625196534278844; 'recall': 0.780086448775309; 'f1-score': 0.7672662399030247; 'support': 26374}},{'0': {'precision': 0.8318106312292359; 'recall': 0.9002247191011236; 'f1-score': 0.8646665227714223; 'support': 2225}; '1': {'precision': 0.5755258126195029; 'recall': 0.4263456090651558; 'f1-score': 0.48982912937347434; 'support': 706}; 'accuracy': 0.7860798362333674; 'macro avg': {'precision': 0.7036682219243694; 'recall': 0.6632851640831396; 'f1-score': 0.6772478260724484; 'support': 2931}; 'weighted avg': {'precision': 0.7700784299537424; 'recall': 0.7860798362333674; 'f1-score': 0.7743781571150077; 'support': 2931}}
5,2,CNF,4,26374,2931,1,[26374; 26374],296,1021.065769,0.745138,26,[X3 == 4 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X13 == 7 OR X13 == 11 OR X13 == 22 OR X13 == 38 OR X13 == 41] AND [X3 == 4 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X13 == 7 OR X13 == 22 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8245529936244667; 'recall': 0.8590620786095989; 'f1-score': 0.8414538694843949; 'support': 20023}; '1': {'precision': 0.4881189914746962; 'recall': 0.42371280113367976; 'f1-score': 0.45364126770060686; 'support': 6351}; 'accuracy': 0.754227648441647; 'macro avg': {'precision': 0.6563359925495814; 'recall': 0.6413874398716394; 'f1-score': 0.647547568592501; 'support': 26374}; 'weighted avg': {'precision': 0.7435378898232535; 'recall': 0.754227648441647; 'f1-score': 0.7480665246019791; 'support': 26374}},{'0': {'precision': 0.8307967770814683; 'recall': 0.8341573033707865; 'f1-score': 0.8324736488001794; 'support': 2225}; '1': {'precision': 0.47058823529411764; 'recall': 0.46458923512747874; 'f1-score': 0.4675694939415538; 'support': 706}; 'accuracy': 0.7451381780962129; 'macro avg': {'precision': 0.650692506187793; 'recall': 0.6493732692491326; 'f1-score': 0.6500215713708666; 'support': 2931}; 'weighted avg': {'precision': 0.7440321129730173; 'recall': 0.7451381780962129; 'f1-score': 0.7445779363026734; 'support': 2931}}
