lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1068.119129,0.821563,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8228152270140382; 'recall': 0.974779004145233; 'f1-score': 0.8923738112655449; 'support': 20023}; '1': {'precision': 0.8096494534489257; 'recall': 0.3382144544166273; 'f1-score': 0.4771212794313638; 'support': 6351}; 'accuracy': 0.8214908622127853; 'macro avg': {'precision': 0.816232340231482; 'recall': 0.6564967292809302; 'f1-score': 0.6847475453484544; 'support': 26374}; 'weighted avg': {'precision': 0.8196448384528784; 'recall': 0.8214908622127853; 'f1-score': 0.7923787847364298; 'support': 26374}},{'0': {'precision': 0.8208898944193062; 'recall': 0.9784269662921349; 'f1-score': 0.892761943817921; 'support': 2225}; '1': {'precision': 0.8279569892473119; 'recall': 0.3271954674220963; 'f1-score': 0.4690355329949238; 'support': 706}; 'accuracy': 0.8215626066189013; 'macro avg': {'precision': 0.824423441833309; 'recall': 0.6528112168571156; 'f1-score': 0.6808987384064223; 'support': 2931}; 'weighted avg': {'precision': 0.822592169734411; 'recall': 0.8215626066189013; 'f1-score': 0.7906975132341488; 'support': 2931}}
5,1,DNF,1,26374,2931,1,[26374; 26374],296,1034.506987,0.806551,41,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.806560065600656; 'recall': 0.9824701593167857; 'f1-score': 0.8858667507261386; 'support': 20023}; '1': {'precision': 0.8230846774193549; 'recall': 0.25712486222642106; 'f1-score': 0.39184163167366526; 'support': 6351}; 'accuracy': 0.8078031394555244; 'macro avg': {'precision': 0.8148223715100054; 'recall': 0.6197975107716034; 'f1-score': 0.6388541911999019; 'support': 26374}; 'weighted avg': {'precision': 0.8105392803447431; 'recall': 0.8078031394555244; 'f1-score': 0.7669028646602306; 'support': 26374}},{'0': {'precision': 0.8063562453806357; 'recall': 0.9806741573033708; 'f1-score': 0.885013181910363; 'support': 2225}; '1': {'precision': 0.8088888888888889; 'recall': 0.2577903682719547; 'f1-score': 0.3909774436090226; 'support': 706}; 'accuracy': 0.8065506653019447; 'macro avg': {'precision': 0.8076225671347623; 'recall': 0.6192322627876627; 'f1-score': 0.6379953127596928; 'support': 2931}; 'weighted avg': {'precision': 0.8069662918892766; 'recall': 0.8065506653019447; 'f1-score': 0.7660131030155332; 'support': 2931}}
5,1,DNF,2,26374,2931,1,[26374; 26374],296,1104.564809,0.800751,49,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8002759292322675; 'recall': 0.9849672876192379; 'f1-score': 0.8830680368056955; 'support': 20023}; '1': {'precision': 0.8260115606936416; 'recall': 0.2250039363879704; 'f1-score': 0.3536691003588665; 'support': 6351}; 'accuracy': 0.8019640555092136; 'macro avg': {'precision': 0.8131437449629546; 'recall': 0.6049856120036041; 'f1-score': 0.618368568582281; 'support': 26374}; 'weighted avg': {'precision': 0.8064732066801777; 'recall': 0.8019640555092136; 'f1-score': 0.7555859466648821; 'support': 26374}},{'0': {'precision': 0.7997807818779685; 'recall': 0.9838202247191011; 'f1-score': 0.8823055219669489; 'support': 2225}; '1': {'precision': 0.8144329896907216; 'recall': 0.2237960339943343; 'f1-score': 0.3511111111111111; 'support': 706}; 'accuracy': 0.8007505970658478; 'macro avg': {'precision': 0.8071068857843451; 'recall': 0.6038081293567177; 'f1-score': 0.61670831653903; 'support': 2931}; 'weighted avg': {'precision': 0.8033101093142714; 'recall': 0.8007505970658478; 'f1-score': 0.7543549064554438; 'support': 2931}}
5,1,DNF,3,26374,2931,1,[26374; 26374],296,1044.853405,0.800409,53,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7990205997814561; 'recall': 0.9860160815062677; 'f1-score': 0.8827237771617633; 'support': 20023}; '1': {'precision': 0.8318318318318318; 'recall': 0.2180758935600693; 'f1-score': 0.34555888223552894; 'support': 6351}; 'accuracy': 0.8010919845302191; 'macro avg': {'precision': 0.815426215806644; 'recall': 0.6020459875331685; 'f1-score': 0.6141413296986461; 'support': 26374}; 'weighted avg': {'precision': 0.806921719624936; 'recall': 0.8010919845302191; 'f1-score': 0.753371602759833; 'support': 26374}},{'0': {'precision': 0.799051787016776; 'recall': 0.9847191011235955; 'f1-score': 0.8822226696194886; 'support': 2225}; '1': {'precision': 0.8201058201058201; 'recall': 0.21954674220963172; 'f1-score': 0.34636871508379885; 'support': 706}; 'accuracy': 0.8004094165813715; 'macro avg': {'precision': 0.8095788035612981; 'recall': 0.6021329216666136; 'f1-score': 0.6142956923516437; 'support': 2931}; 'weighted avg': {'precision': 0.804123144014683; 'recall': 0.8004094165813715; 'f1-score': 0.7531496938766715; 'support': 2931}}
5,1,DNF,4,26374,2931,1,[26374; 26374],296,1076.918075,0.802798,42,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X9 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 14 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8016428106701367; 'recall': 0.9845677470908455; 'f1-score': 0.8837386529194217; 'support': 20023}; '1': {'precision': 0.8265993265993266; 'recall': 0.23193197921587153; 'f1-score': 0.3622279601623017; 'support': 6351}; 'accuracy': 0.8033290361719876; 'macro avg': {'precision': 0.8141210686347315; 'recall': 0.6082498631533585; 'f1-score': 0.6229833065408616; 'support': 26374}; 'weighted avg': {'precision': 0.8076524729385179; 'recall': 0.8033290361719876; 'f1-score': 0.7581560939711974; 'support': 26374}},{'0': {'precision': 0.7997815799053513; 'recall': 0.9874157303370786; 'f1-score': 0.8837489943684633; 'support': 2225}; '1': {'precision': 0.8478260869565217; 'recall': 0.22096317280453256; 'f1-score': 0.350561797752809; 'support': 706}; 'accuracy': 0.8027976799727056; 'macro avg': {'precision': 0.8238038334309365; 'recall': 0.6041894515708056; 'f1-score': 0.6171553960606362; 'support': 2931}; 'weighted avg': {'precision': 0.8113542247290041; 'recall': 0.8027976799727056; 'f1-score': 0.755318369731598; 'support': 2931}}
5,1,DNF,5,26375,2930,1,[26375; 26375],296,1014.323113,0.798976,37,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8079434837967717; 'recall': 0.9824202167507367; 'f1-score': 0.8866801893171061; 'support': 20023}; '1': {'precision': 0.8264299802761341; 'recall': 0.26385390428211586; 'f1-score': 0.3999999999999999; 'support': 6352}; 'accuracy': 0.8093649289099526; 'macro avg': {'precision': 0.817186732036453; 'recall': 0.6231370605164263; 'f1-score': 0.643340094658553; 'support': 26375}; 'weighted avg': {'precision': 0.8123956629678394; 'recall': 0.8093649289099526; 'f1-score': 0.7694709926330395; 'support': 26375}},{'0': {'precision': 0.7991953182150695; 'recall': 0.9820224719101124; 'f1-score': 0.8812260536398467; 'support': 2225}; '1': {'precision': 0.7959183673469388; 'recall': 0.22127659574468084; 'f1-score': 0.34628190899001104; 'support': 705}; 'accuracy': 0.798976109215017; 'macro avg': {'precision': 0.7975568427810041; 'recall': 0.6016495338273966; 'f1-score': 0.6137539813149289; 'support': 2930}; 'weighted avg': {'precision': 0.79840683686284; 'recall': 0.798976109215017; 'f1-score': 0.7525108242957737; 'support': 2930}}
5,1,DNF,6,26375,2930,1,[26375; 26375],296,1099.731666,0.812287,39,[X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 30 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8086780946101862; 'recall': 0.9801228587124806; 'f1-score': 0.8861845521663544; 'support': 20023}; '1': {'precision': 0.8111058376839108; 'recall': 0.26904911838790935; 'f1-score': 0.4040666745478189; 'support': 6352}; 'accuracy': 0.808872037914692; 'macro avg': {'precision': 0.8098919661470485; 'recall': 0.624585988550195; 'f1-score': 0.6451256133570866; 'support': 26375}; 'weighted avg': {'precision': 0.8092627779847568; 'recall': 0.808872037914692; 'f1-score': 0.7700741158200819; 'support': 26375}},{'0': {'precision': 0.8135529764133284; 'recall': 0.976629213483146; 'f1-score': 0.8876633986928104; 'support': 2225}; '1': {'precision': 0.7992277992277992; 'recall': 0.2936170212765957; 'f1-score': 0.429460580912863; 'support': 705}; 'accuracy': 0.8122866894197952; 'macro avg': {'precision': 0.8063903878205638; 'recall': 0.6351231173798708; 'f1-score': 0.6585619898028368; 'support': 2930}; 'weighted avg': {'precision': 0.8101061334386532; 'recall': 0.8122866894197952; 'f1-score': 0.7774132326399562; 'support': 2930}}
5,1,DNF,7,26375,2930,1,[26375; 26375],296,1083.430144,0.806826,39,[X0 < 61.500000 AND X0 >= 35.500000 AND X3 != 7 AND X3 != 15 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7993103448275862; 'recall': 0.9840183788643061; 'f1-score': 0.882098806885591; 'support': 20023}; '1': {'precision': 0.8144927536231884; 'recall': 0.22119017632241814; 'f1-score': 0.3479014485576328; 'support': 6352}; 'accuracy': 0.8003033175355451; 'macro avg': {'precision': 0.8069015492253873; 'recall': 0.6026042775933621; 'f1-score': 0.6150001277216118; 'support': 26375}; 'weighted avg': {'precision': 0.8029667869382844; 'recall': 0.8003033175355451; 'f1-score': 0.7534458544647686; 'support': 26375}},{'0': {'precision': 0.8028477546549836; 'recall': 0.988314606741573; 'f1-score': 0.8859790491539081; 'support': 2225}; '1': {'precision': 0.8638743455497382; 'recall': 0.23404255319148937; 'f1-score': 0.36830357142857145; 'support': 705}; 'accuracy': 0.8068259385665529; 'macro avg': {'precision': 0.833361050102361; 'recall': 0.6111785799665312; 'f1-score': 0.6271413102912398; 'support': 2930}; 'weighted avg': {'precision': 0.8175316272081583; 'recall': 0.8068259385665529; 'f1-score': 0.7614189086090747; 'support': 2930}}
5,1,DNF,8,26375,2930,1,[26375; 26375],296,1167.584681,0.804096,45,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.8046345371625786; 'recall': 0.9780263683579704; 'f1-score': 0.8828979104208462; 'support': 20024}; '1': {'precision': 0.7838899803536346; 'recall': 0.2512990080302315; 'f1-score': 0.38058900679623225; 'support': 6351}; 'accuracy': 0.8030331753554503; 'macro avg': {'precision': 0.7942622587581065; 'recall': 0.614662688194101; 'f1-score': 0.6317434586085392; 'support': 26375}; 'weighted avg': {'precision': 0.799639326535333; 'recall': 0.8030331753554503; 'f1-score': 0.7619438309167732; 'support': 26375}},{'0': {'precision': 0.8044280442804428; 'recall': 0.9802158273381295; 'f1-score': 0.8836643696797729; 'support': 2224}; '1': {'precision': 0.8; 'recall': 0.24929178470254956; 'f1-score': 0.38012958963282933; 'support': 706}; 'accuracy': 0.8040955631399317; 'macro avg': {'precision': 0.8022140221402214; 'recall': 0.6147538060203396; 'f1-score': 0.6318969796563011; 'support': 2930}; 'weighted avg': {'precision': 0.8033610820749847; 'recall': 0.8040955631399317; 'f1-score': 0.7623348288220452; 'support': 2930}}
5,1,DNF,9,26375,2930,1,[26375; 26375],296,1012.305882,0.803413,42,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8044348252205161; 'recall': 0.9837694766280464; 'f1-score': 0.8851096333572969; 'support': 20024}; '1': {'precision': 0.8277689454160042; 'recall': 0.2459455203904897; 'f1-score': 0.37921825685846083; 'support': 6351}; 'accuracy': 0.8061042654028436; 'macro avg': {'precision': 0.8161018853182602; 'recall': 0.6148574985092681; 'f1-score': 0.6321639451078789; 'support': 26375}; 'weighted avg': {'precision': 0.8100535928929918; 'recall': 0.8061042654028436; 'f1-score': 0.7632929079679469; 'support': 26375}},{'0': {'precision': 0.8033873343151694; 'recall': 0.9811151079136691; 'f1-score': 0.8834008097165992; 'support': 2224}; '1': {'precision': 0.8037383177570093; 'recall': 0.24362606232294617; 'f1-score': 0.3739130434782609; 'support': 706}; 'accuracy': 0.8034129692832764; 'macro avg': {'precision': 0.8035628260360894; 'recall': 0.6123705851183077; 'f1-score': 0.62865692659743; 'support': 2930}; 'weighted avg': {'precision': 0.8034719057520086; 'recall': 0.8034129692832764; 'f1-score': 0.7606368633124126; 'support': 2930}}
5,2,CNF,0,26374,2931,1,[26374; 26374],296,1098.054326,0.763903,36,[X3 == 12 OR X4 >= 14.500000 OR X8 == 2 OR X10 >= 4401.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 18 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 34 OR X13 == 40] AND [X3 == 10 OR X3 == 14 OR X6 == 2 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X8 == 3 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 5 OR X13 == 6 OR X13 == 9 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 38 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8038292253521127; 'recall': 0.9121010837536833; 'f1-score': 0.8545492829235197; 'support': 20023}; '1': {'precision': 0.518336070060208; 'recall': 0.29822075263737996; 'f1-score': 0.3786106946526737; 'support': 6351}; 'accuracy': 0.7642754227648442; 'macro avg': {'precision': 0.6610826477061603; 'recall': 0.6051609181955316; 'f1-score': 0.6165799887880967; 'support': 26374}; 'weighted avg': {'precision': 0.7350809494266222; 'recall': 0.7642754227648442; 'f1-score': 0.7399407300264186; 'support': 26374}},{'0': {'precision': 0.8055001992825827; 'recall': 0.908314606741573; 'f1-score': 0.8538234051542037; 'support': 2225}; '1': {'precision': 0.5165876777251185; 'recall': 0.3087818696883853; 'f1-score': 0.38652482269503546; 'support': 706}; 'accuracy': 0.7639031047424087; 'macro avg': {'precision': 0.6610439385038506; 'recall': 0.6085482382149792; 'f1-score': 0.6201741139246196; 'support': 2931}; 'weighted avg': {'precision': 0.7359088515447559; 'recall': 0.7639031047424087; 'f1-score': 0.7412635964827016; 'support': 2931}}
5,2,CNF,1,26374,2931,1,[26374; 26374],296,1034.818434,0.779256,29,[X0 >= 43.500000 OR X1 == 6 OR X3 == 10 OR X5 == 1 OR X6 == 13 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X12 >= 65.500000 OR X13 == 5 OR X13 == 10 OR X13 == 14 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 32 OR X13 == 41] AND [X7 == 0 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X13 == 15 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 32 OR X13 == 36],{'0': {'precision': 0.872375224227076; 'recall': 0.825800329620936; 'f1-score': 0.8484490853580317; 'support': 20023}; '1': {'precision': 0.5299191374663073; 'recall': 0.6191150999842544; 'f1-score': 0.5710551158231064; 'support': 6351}; 'accuracy': 0.7760294229165087; 'macro avg': {'precision': 0.7011471808466916; 'recall': 0.7224577148025952; 'f1-score': 0.709752100590569; 'support': 26374}; 'weighted avg': {'precision': 0.7899099703020876; 'recall': 0.7760294229165087; 'f1-score': 0.7816511366010622; 'support': 26374}},{'0': {'precision': 0.8721698113207547; 'recall': 0.8310112359550562; 'f1-score': 0.8510932105868815; 'support': 2225}; '1': {'precision': 0.5363748458692972; 'recall': 0.6161473087818697; 'f1-score': 0.5735003295978907; 'support': 706}; 'accuracy': 0.7792562265438417; 'macro avg': {'precision': 0.7042723285950259; 'recall': 0.723579272368463; 'f1-score': 0.7122967700923861; 'support': 2931}; 'weighted avg': {'precision': 0.7912857288885715; 'recall': 0.7792562265438417; 'f1-score': 0.7842284634090488; 'support': 2931}}
5,2,CNF,2,26374,2931,1,[26374; 26374],296,1031.422190,0.616513,31,[X1 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 1 OR X6 == 3 OR X7 == 5 OR X10 >= 57.000000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 17 OR X13 == 19 OR X13 == 30 OR X13 == 32 OR X13 == 34 OR X13 == 35 OR X13 == 37] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X7 == 5 OR X8 != 2 OR X12 >= 65.500000],{'0': {'precision': 0.8284802823593294; 'recall': 0.6095989611946262; 'f1-score': 0.7023823224766946; 'support': 20023}; '1': {'precision': 0.3284941156258053; 'recall': 0.6021099039521335; 'f1-score': 0.42507781236104936; 'support': 6351}; 'accuracy': 0.6077955562296201; 'macro avg': {'precision': 0.5784871989925673; 'recall': 0.6058544325733799; 'f1-score': 0.563730067418872; 'support': 26374}; 'weighted avg': {'precision': 0.7080809441882286; 'recall': 0.6077955562296201; 'f1-score': 0.6356059160254751; 'support': 26374}},{'0': {'precision': 0.8318264014466547; 'recall': 0.6202247191011236; 'f1-score': 0.7106076210092688; 'support': 2225}; '1': {'precision': 0.3356918238993711; 'recall': 0.6048158640226629; 'f1-score': 0.43174924165824063; 'support': 706}; 'accuracy': 0.6165131354486524; 'macro avg': {'precision': 0.5837591126730128; 'recall': 0.6125202915618932; 'f1-score': 0.5711784313337547; 'support': 2931}; 'weighted avg': {'precision': 0.712320767960342; 'recall': 0.6165131354486524; 'f1-score': 0.6434380489103858; 'support': 2931}}
5,2,CNF,3,26374,2931,1,[26374; 26374],296,1068.439333,0.801774,14,[X1 == 1 OR X3 == 10 OR X3 == 12 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 12 OR X13 == 36] AND [X1 == 1 OR X3 == 10 OR X3 == 12 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 12 OR X13 == 36],{'0': {'precision': 0.8310261677234974; 'recall': 0.9294311541727014; 'f1-score': 0.877478369521654; 'support': 20023}; '1': {'precision': 0.6449748743718593; 'recall': 0.4041883168005039; 'f1-score': 0.4969509244022844; 'support': 6351}; 'accuracy': 0.8029498748767726; 'macro avg': {'precision': 0.7380005210476783; 'recall': 0.6668097354866026; 'f1-score': 0.6872146469619692; 'support': 26374}; 'weighted avg': {'precision': 0.7862240230326558; 'recall': 0.8029498748767726; 'f1-score': 0.7858453292565021; 'support': 26374}},{'0': {'precision': 0.824388318863457; 'recall': 0.938876404494382; 'f1-score': 0.8779155284723682; 'support': 2225}; '1': {'precision': 0.6574307304785895; 'recall': 0.3696883852691218; 'f1-score': 0.47325475974614684; 'support': 706}; 'accuracy': 0.8017741385192767; 'macro avg': {'precision': 0.7409095246710232; 'recall': 0.6542823948817519; 'f1-score': 0.6755851441092575; 'support': 2931}; 'weighted avg': {'precision': 0.7841726732136048; 'recall': 0.8017741385192767; 'f1-score': 0.7804435043438412; 'support': 2931}}
5,2,CNF,4,26374,2931,1,[26374; 26374],296,1041.434496,0.716479,37,[X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 7 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 10 OR X13 == 14 OR X13 == 18 OR X13 == 32] AND [X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 3 OR X6 == 7 OR X8 == 0 OR X8 == 1 OR X10 >= 57.000000 OR X11 >= 1820.500000 OR X13 == 7 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 22 OR X13 == 30 OR X13 == 32 OR X13 == 37],{'0': {'precision': 0.8449058316314954; 'recall': 0.7438445787344554; 'f1-score': 0.7911609253406284; 'support': 20023}; '1': {'precision': 0.41356048479304824; 'recall': 0.5695166115572351; 'f1-score': 0.4791680466317812; 'support': 6351}; 'accuracy': 0.7018654735724578; 'macro avg': {'precision': 0.6292331582122718; 'recall': 0.6566805951458452; 'f1-score': 0.6351644859862048; 'support': 26374}; 'weighted avg': {'precision': 0.741035569336395; 'recall': 0.7018654735724578; 'f1-score': 0.7160313745451522; 'support': 26374}},{'0': {'precision': 0.8523761375126391; 'recall': 0.7577528089887641; 'f1-score': 0.8022840827980016; 'support': 2225}; '1': {'precision': 0.43441762854144805; 'recall': 0.5864022662889519; 'f1-score': 0.49909584086799275; 'support': 706}; 'accuracy': 0.7164790174002047; 'macro avg': {'precision': 0.6433968830270436; 'recall': 0.6720775376388579; 'f1-score': 0.6506899618329971; 'support': 2931}; 'weighted avg': {'precision': 0.7517010411859039; 'recall': 0.7164790174002047; 'f1-score': 0.7292540934419502; 'support': 2931}}
