lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1049.288651,0.818833,5,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 41],{'0': {'precision': 0.8232389313299286; 'recall': 0.9741297507865954; 'f1-score': 0.8923506267728063; 'support': 20023}; '1': {'precision': 0.8067885117493473; 'recall': 0.34057628719886635; 'f1-score': 0.4789636846767051; 'support': 6351}; 'accuracy': 0.8215666944718283; 'macro avg': {'precision': 0.815013721539638; 'recall': 0.6573530189927308; 'f1-score': 0.6856571557247557; 'support': 26374}; 'weighted avg': {'precision': 0.8192775824728622; 'recall': 0.8215666944718283; 'f1-score': 0.7928048442122414; 'support': 26374}},{'0': {'precision': 0.8203479576399395; 'recall': 0.9748314606741573; 'f1-score': 0.8909426987060999; 'support': 2225}; '1': {'precision': 0.8048780487804879; 'recall': 0.3271954674220963; 'f1-score': 0.4652567975830816; 'support': 706}; 'accuracy': 0.8188331627430911; 'macro avg': {'precision': 0.8126130032102137; 'recall': 0.6510134640481268; 'f1-score': 0.6780997481445907; 'support': 2931}; 'weighted avg': {'precision': 0.8166216677543126; 'recall': 0.8188331627430911; 'f1-score': 0.7884062789883071; 'support': 2931}}
5,1,DNF,1,26374,2931,1,[26374; 26374],296,1036.171907,0.790856,44,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 14 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7969997580450037; 'recall': 0.9870648753932977; 'f1-score': 0.8819080341804065; 'support': 20023}; '1': {'precision': 0.8356598984771574; 'recall': 0.20736891828058573; 'f1-score': 0.33228207392456166; 'support': 6351}; 'accuracy': 0.7993099264427087; 'macro avg': {'precision': 0.8163298282610805; 'recall': 0.5972168968369417; 'f1-score': 0.6070950540524841; 'support': 26374}; 'weighted avg': {'precision': 0.8063093262517455; 'recall': 0.7993099264427087; 'f1-score': 0.7495551687225742; 'support': 26374}},{'0': {'precision': 0.7916063675832128; 'recall': 0.983370786516854; 'f1-score': 0.8771296853076769; 'support': 2225}; '1': {'precision': 0.7784431137724551; 'recall': 0.18413597733711048; 'f1-score': 0.29782359679266895; 'support': 706}; 'accuracy': 0.7908563630160355; 'macro avg': {'precision': 0.7850247406778339; 'recall': 0.5837533819269822; 'f1-score': 0.5874766410501729; 'support': 2931}; 'weighted avg': {'precision': 0.7884356895926312; 'recall': 0.7908563630160355; 'f1-score': 0.7375902453583095; 'support': 2931}}
5,1,DNF,2,26374,2931,1,[26374; 26374],296,1028.481475,0.810645,40,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 14 AND X13 != 22 AND X13 != 23 AND X13 != 41],{'0': {'precision': 0.7995133819951338; 'recall': 0.9846676322229436; 'f1-score': 0.8824832710426784; 'support': 20023}; '1': {'precision': 0.8208868144690782; 'recall': 0.22153991497401984; 'f1-score': 0.34891506509609427; 'support': 6351}; 'accuracy': 0.8009024038826117; 'macro avg': {'precision': 0.810200098232106; 'recall': 0.6031037735984818; 'f1-score': 0.6156991680693864; 'support': 26374}; 'weighted avg': {'precision': 0.8046602186388746; 'recall': 0.8009024038826117; 'f1-score': 0.7539971985482994; 'support': 26374}},{'0': {'precision': 0.8069852941176471; 'recall': 0.9865168539325843; 'f1-score': 0.8877654196157735; 'support': 2225}; '1': {'precision': 0.8578199052132701; 'recall': 0.2563739376770538; 'f1-score': 0.39476553980370765; 'support': 706}; 'accuracy': 0.8106448311156602; 'macro avg': {'precision': 0.8324025996654586; 'recall': 0.6214453958048191; 'f1-score': 0.6412654797097406; 'support': 2931}; 'weighted avg': {'precision': 0.8192300008503355; 'recall': 0.8106448311156602; 'f1-score': 0.7690148515000046; 'support': 2931}}
5,1,DNF,3,26374,2931,1,[26374; 26374],296,1069.407253,0.795292,33,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 20 AND X13 != 31],{'0': {'precision': 0.7931062092157413; 'recall': 0.9894121759976028; 'f1-score': 0.8804497577885428; 'support': 20023}; '1': {'precision': 0.8480286738351255; 'recall': 0.18626987875925052; 'f1-score': 0.305447973147431; 'support': 6351}; 'accuracy': 0.7960112231743384; 'macro avg': {'precision': 0.8205674415254334; 'recall': 0.5878410273784267; 'f1-score': 0.5929488654679869; 'support': 26374}; 'weighted avg': {'precision': 0.8063318319046663; 'recall': 0.7960112231743384; 'f1-score': 0.7419862583475895; 'support': 26374}},{'0': {'precision': 0.7932154456874775; 'recall': 0.9878651685393258; 'f1-score': 0.8799039231385107; 'support': 2225}; '1': {'precision': 0.83125; 'recall': 0.18838526912181303; 'f1-score': 0.3071593533487298; 'support': 706}; 'accuracy': 0.7952917093142272; 'macro avg': {'precision': 0.8122327228437387; 'recall': 0.5881252188305695; 'f1-score': 0.5935316382436202; 'support': 2931}; 'weighted avg': {'precision': 0.8023769589405109; 'recall': 0.7952917093142272; 'f1-score': 0.7419449786582701; 'support': 2931}}
5,1,DNF,4,26374,2931,1,[26374; 26374],296,1028.036622,0.796315,46,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X9 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 20 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.79910641754671; 'recall': 0.9825700444488837; 'f1-score': 0.8813923795443854; 'support': 20023}; '1': {'precision': 0.8010262257696693; 'recall': 0.22122500393638797; 'f1-score': 0.3466995681677976; 'support': 6351}; 'accuracy': 0.7992340941836658; 'macro avg': {'precision': 0.8000663216581896; 'recall': 0.6018975241926359; 'f1-score': 0.6140459738560915; 'support': 26374}; 'weighted avg': {'precision': 0.7995687176158696; 'recall': 0.7992340941836658; 'f1-score': 0.752635496058653; 'support': 26374}},{'0': {'precision': 0.7936507936507936; 'recall': 0.9887640449438202; 'f1-score': 0.880528316990194; 'support': 2225}; '1': {'precision': 0.8427672955974843; 'recall': 0.18980169971671387; 'f1-score': 0.30982658959537573; 'support': 706}; 'accuracy': 0.7963152507676561; 'macro avg': {'precision': 0.818209044624139; 'recall': 0.589282872330267; 'f1-score': 0.5951774532927848; 'support': 2931}; 'weighted avg': {'precision': 0.80548165355334; 'recall': 0.7963152507676561; 'f1-score': 0.7430614389483169; 'support': 2931}}
5,1,DNF,5,26375,2930,1,[26375; 26375],296,1017.784543,0.798976,37,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8010422179701177; 'recall': 0.9826699295809819; 'f1-score': 0.8826088906831742; 'support': 20023}; '1': {'precision': 0.8084988962472406; 'recall': 0.2306360201511335; 'f1-score': 0.35889269965703086; 'support': 6352}; 'accuracy': 0.8015545023696683; 'macro avg': {'precision': 0.8047705571086792; 'recall': 0.6066529748660576; 'f1-score': 0.6207507951701026; 'support': 26375}; 'weighted avg': {'precision': 0.8028380405451426; 'recall': 0.8015545023696683; 'f1-score': 0.7564801609998353; 'support': 26375}},{'0': {'precision': 0.7998533724340176; 'recall': 0.9806741573033708; 'f1-score': 0.8810821724207551; 'support': 2225}; '1': {'precision': 0.7871287128712872; 'recall': 0.225531914893617; 'f1-score': 0.350606394707828; 'support': 705}; 'accuracy': 0.798976109215017; 'macro avg': {'precision': 0.7934910426526524; 'recall': 0.6031030360984939; 'f1-score': 0.6158442835642916; 'support': 2930}; 'weighted avg': {'precision': 0.7967916369419612; 'recall': 0.798976109215017; 'f1-score': 0.7534420962133785; 'support': 2930}}
5,1,DNF,6,26375,2930,1,[26375; 26375],296,1186.276185,0.801706,41,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 30 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.806491321652784; 'recall': 0.9816211356939519; 'f1-score': 0.8854800198224986; 'support': 20023}; '1': {'precision': 0.8163672654690619; 'recall': 0.2575566750629723; 'f1-score': 0.3915749162278602; 'support': 6352}; 'accuracy': 0.8072417061611374; 'macro avg': {'precision': 0.811429293560923; 'recall': 0.6195889053784621; 'f1-score': 0.6385274680251793; 'support': 26375}; 'weighted avg': {'precision': 0.8088697859227745; 'recall': 0.8072417061611374; 'f1-score': 0.7665308172430428; 'support': 26375}},{'0': {'precision': 0.8058035714285714; 'recall': 0.9734831460674157; 'f1-score': 0.8817423163036842; 'support': 2225}; '1': {'precision': 0.756198347107438; 'recall': 0.25957446808510637; 'f1-score': 0.3864836325237592; 'support': 705}; 'accuracy': 0.8017064846416382; 'macro avg': {'precision': 0.7810009592680047; 'recall': 0.616528807076261; 'f1-score': 0.6341129744137217; 'support': 2930}; 'weighted avg': {'precision': 0.7938678433922578; 'recall': 0.8017064846416382; 'f1-score': 0.7625759777149991; 'support': 2930}}
5,1,DNF,7,26375,2930,1,[26375; 26375],296,1056.783752,0.804778,34,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X4 >= 12.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7995942381821871; 'recall': 0.9841682065624532; 'f1-score': 0.8823318706904272; 'support': 20023}; '1': {'precision': 0.8167630057803468; 'recall': 0.22244962216624686; 'f1-score': 0.34966592427616927; 'support': 6352}; 'accuracy': 0.8007203791469194; 'macro avg': {'precision': 0.808178621981267; 'recall': 0.60330891436435; 'f1-score': 0.6159988974832982; 'support': 26375}; 'weighted avg': {'precision': 0.803729063273505; 'recall': 0.8007203791469194; 'f1-score': 0.7540477345151336; 'support': 26375}},{'0': {'precision': 0.8021937842778794; 'recall': 0.9860674157303371; 'f1-score': 0.8846774193548386; 'support': 2225}; '1': {'precision': 0.841025641025641; 'recall': 0.2326241134751773; 'f1-score': 0.36444444444444446; 'support': 705}; 'accuracy': 0.8047781569965871; 'macro avg': {'precision': 0.8216097126517602; 'recall': 0.6093457646027571; 'f1-score': 0.6245609318996415; 'support': 2930}; 'weighted avg': {'precision': 0.8115372856455149; 'recall': 0.8047781569965871; 'f1-score': 0.7595019083269109; 'support': 2930}}
5,1,DNF,8,26375,2930,1,[26375; 26375],296,1011.342216,0.804437,48,[X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.807177665813166; 'recall': 0.976078705553336; 'f1-score': 0.8836294588362946; 'support': 20024}; '1': {'precision': 0.7783433595557612; 'recall': 0.2648401826484018; 'f1-score': 0.39520676691729323; 'support': 6351}; 'accuracy': 0.8048151658767773; 'macro avg': {'precision': 0.7927605126844636; 'recall': 0.6204594441008688; 'f1-score': 0.639418112876794; 'support': 26375}; 'weighted avg': {'precision': 0.8002344741907668; 'recall': 0.8048151658767773; 'f1-score': 0.7660191264617893; 'support': 26375}},{'0': {'precision': 0.8038277511961722; 'recall': 0.9820143884892086; 'f1-score': 0.8840315725561627; 'support': 2224}; '1': {'precision': 0.812206572769953; 'recall': 0.24504249291784702; 'f1-score': 0.3764961915125136; 'support': 706}; 'accuracy': 0.8044368600682594; 'macro avg': {'precision': 0.8080171619830626; 'recall': 0.6135284407035279; 'f1-score': 0.6302638820343381; 'support': 2930}; 'weighted avg': {'precision': 0.8058466754388648; 'recall': 0.8044368600682594; 'f1-score': 0.7617380643592971; 'support': 2930}}
5,1,DNF,9,26375,2930,1,[26375; 26375],296,1017.316885,0.804437,47,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8030111387653515; 'recall': 0.9828705553335997; 'f1-score': 0.8838838614061483; 'support': 20024}; '1': {'precision': 0.8161843515541265; 'recall': 0.23980475515666824; 'f1-score': 0.37069490081538276; 'support': 6351}; 'accuracy': 0.8039431279620853; 'macro avg': {'precision': 0.8095977451597389; 'recall': 0.611337655245134; 'f1-score': 0.6272893811107655; 'support': 26375}; 'weighted avg': {'precision': 0.8061831984590581; 'recall': 0.8039431279620853; 'f1-score': 0.760309905436027; 'support': 26375}},{'0': {'precision': 0.8042757095466273; 'recall': 0.9811151079136691; 'f1-score': 0.8839376139355883; 'support': 2224}; '1': {'precision': 0.8064516129032258; 'recall': 0.24787535410764872; 'f1-score': 0.3791982665222101; 'support': 706}; 'accuracy': 0.8044368600682594; 'macro avg': {'precision': 0.8053636612249265; 'recall': 0.6144952310106588; 'f1-score': 0.6315679402288992; 'support': 2930}; 'weighted avg': {'precision': 0.8048000057137804; 'recall': 0.8044368600682594; 'f1-score': 0.7623178257875184; 'support': 2930}}
5,2,CNF,0,26374,2931,1,[26374; 26374],296,1050.898657,0.752644,25,[X1 == 5 OR X3 == 2 OR X4 >= 12.500000 OR X6 == 6 OR X6 == 10 OR X8 == 0 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 10 OR X13 == 12 OR X13 == 23 OR X13 == 25] AND [X3 == 2 OR X3 == 10 OR X3 == 15 OR X6 == 4 OR X6 == 6 OR X7 == 5 OR X8 == 0 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X13 == 1 OR X13 == 8 OR X13 == 21 OR X13 == 38],{'0': {'precision': 0.8285354269652031; 'recall': 0.8538181091744493; 'f1-score': 0.8409867919423469; 'support': 20023}; '1': {'precision': 0.49006968641114984; 'recall': 0.4429223744292237; 'f1-score': 0.46530477214457033; 'support': 6351}; 'accuracy': 0.7548722226435125; 'macro avg': {'precision': 0.6593025566881765; 'recall': 0.6483702418018366; 'f1-score': 0.6531457820434586; 'support': 26374}; 'weighted avg': {'precision': 0.7470310697096184; 'recall': 0.7548722226435125; 'f1-score': 0.7505205559623789; 'support': 26374}},{'0': {'precision': 0.8229974160206718; 'recall': 0.8588764044943821; 'f1-score': 0.8405542115680669; 'support': 2225}; '1': {'precision': 0.48440065681444994; 'recall': 0.4178470254957507; 'f1-score': 0.44866920152091255; 'support': 706}; 'accuracy': 0.7526441487546912; 'macro avg': {'precision': 0.6536990364175609; 'recall': 0.6383617149950664; 'f1-score': 0.6446117065444897; 'support': 2931}; 'weighted avg': {'precision': 0.7414384559389273; 'recall': 0.7526441487546912; 'f1-score': 0.7461595281517275; 'support': 2931}}
5,2,CNF,1,26374,2931,1,[26374; 26374],296,1021.398345,0.726032,30,[X0 >= 61.500000 OR X1 == 1 OR X3 == 10 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X10 >= 4243.500000 OR X11 >= 1975.500000 OR X13 == 9 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 41] AND [X3 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X10 >= 3048.000000 OR X11 >= 1975.500000 OR X12 >= 65.500000 OR X13 == 9 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.8334955185659411; 'recall': 0.8127653198821355; 'f1-score': 0.822999898857085; 'support': 20023}; '1': {'precision': 0.45262082055774566; 'recall': 0.48811210832939694; 'f1-score': 0.46969696969696967; 'support': 6351}; 'accuracy': 0.7345870933495109; 'macro avg': {'precision': 0.6430581695618434; 'recall': 0.6504387141057663; 'f1-score': 0.6463484342770274; 'support': 26374}; 'weighted avg': {'precision': 0.7417788579513187; 'recall': 0.7345870933495109; 'f1-score': 0.7379226673754785; 'support': 26374}},{'0': {'precision': 0.8310055865921788; 'recall': 0.802247191011236; 'f1-score': 0.8163731991767667; 'support': 2225}; '1': {'precision': 0.438058748403576; 'recall': 0.48583569405099153; 'f1-score': 0.4607118871725991; 'support': 706}; 'accuracy': 0.7260320709655408; 'macro avg': {'precision': 0.6345321674978774; 'recall': 0.6440414425311137; 'f1-score': 0.6385425431746828; 'support': 2931}; 'weighted avg': {'precision': 0.7363551369977901; 'recall': 0.7260320709655408; 'f1-score': 0.7307038418669946; 'support': 2931}}
5,2,CNF,2,26374,2931,1,[26374; 26374],296,1038.874149,0.777892,26,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 >= 5505.500000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 19 OR X13 == 20 OR X13 == 36] AND [X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 >= 5505.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 19 OR X13 == 20],{'0': {'precision': 0.8257520510483136; 'recall': 0.9048094691105228; 'f1-score': 0.8634749660415127; 'support': 20023}; '1': {'precision': 0.5701398285972035; 'recall': 0.3980475515666824; 'f1-score': 0.46879925822902185; 'support': 6351}; 'accuracy': 0.7827784939713354; 'macro avg': {'precision': 0.6979459398227585; 'recall': 0.6514285103386026; 'f1-score': 0.6661371121352673; 'support': 26374}; 'weighted avg': {'precision': 0.7641992632729667; 'recall': 0.7827784939713354; 'f1-score': 0.7684349485880688; 'support': 26374}},{'0': {'precision': 0.8193993506493507; 'recall': 0.9074157303370787; 'f1-score': 0.8611644273832374; 'support': 2225}; '1': {'precision': 0.5588865096359743; 'recall': 0.3696883852691218; 'f1-score': 0.44501278772378516; 'support': 706}; 'accuracy': 0.7778915046059366; 'macro avg': {'precision': 0.6891429301426625; 'recall': 0.6385520578031002; 'f1-score': 0.6530886075535113; 'support': 2931}; 'weighted avg': {'precision': 0.7566487311490288; 'recall': 0.7778915046059366; 'f1-score': 0.7609245578508003; 'support': 2931}}
5,2,CNF,3,26374,2931,1,[26374; 26374],296,1059.659768,0.717161,34,[X1 == 1 OR X1 == 2 OR X3 == 0 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 2168.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 7 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 38] AND [X1 == 1 OR X1 == 2 OR X3 == 14 OR X5 == 1 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.8603716432690628; 'recall': 0.737651700544374; 'f1-score': 0.7942995428878732; 'support': 20023}; '1': {'precision': 0.42945584881068755; 'recall': 0.622579121398205; 'f1-score': 0.5082915541843425; 'support': 6351}; 'accuracy': 0.709941609160537; 'macro avg': {'precision': 0.6449137460398752; 'recall': 0.6801154109712895; 'f1-score': 0.6512955485361078; 'support': 26374}; 'weighted avg': {'precision': 0.7566048194802881; 'recall': 0.709941609160537; 'f1-score': 0.7254272923283781; 'support': 26374}},{'0': {'precision': 0.8693121693121693; 'recall': 0.7384269662921348; 'f1-score': 0.7985419198055893; 'support': 2225}; '1': {'precision': 0.4409221902017291; 'recall': 0.6501416430594901; 'f1-score': 0.5254722381224957; 'support': 706}; 'accuracy': 0.7171613783691573; 'macro avg': {'precision': 0.6551171797569492; 'recall': 0.6942843046758125; 'f1-score': 0.6620070789640424; 'support': 2931}; 'weighted avg': {'precision': 0.7661244090760824; 'recall': 0.7171613783691573; 'f1-score': 0.7327666911231382; 'support': 2931}}
5,2,CNF,4,26374,2931,1,[26374; 26374],296,1030.748719,0.773797,36,[X1 == 5 OR X3 == 2 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 11 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 34 OR X13 == 41] AND [X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 21 OR X13 == 24],{'0': {'precision': 0.8208461573797602; 'recall': 0.8924237127303601; 'f1-score': 0.8551397396630934; 'support': 20023}; '1': {'precision': 0.5322475570032573; 'recall': 0.3859234766178555; 'f1-score': 0.4474260679079956; 'support': 6351}; 'accuracy': 0.7704557518768484; 'macro avg': {'precision': 0.6765468571915088; 'recall': 0.6391735946741078; 'f1-score': 0.6512829037855445; 'support': 26374}; 'weighted avg': {'precision': 0.7513500736991972; 'recall': 0.7704557518768484; 'f1-score': 0.7569601108879124; 'support': 26374}},{'0': {'precision': 0.8246051537822111; 'recall': 0.891685393258427; 'f1-score': 0.8568343770244009; 'support': 2225}; '1': {'precision': 0.540952380952381; 'recall': 0.40226628895184136; 'f1-score': 0.4614134849715678; 'support': 706}; 'accuracy': 0.7737973387922211; 'macro avg': {'precision': 0.682778767367296; 'recall': 0.6469758411051342; 'f1-score': 0.6591239309979844; 'support': 2931}; 'weighted avg': {'precision': 0.7562807397194816; 'recall': 0.7737973387922211; 'f1-score': 0.761587993609423; 'support': 2931}}
