lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1058.750540,0.825316,5,[X4 >= 14.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 10],{'0': {'precision': 0.8211628200277462; 'recall': 0.9755281426359687; 'f1-score': 0.8917142204976032; 'support': 20023}; '1': {'precision': 0.8105914186316197; 'recall': 0.33018422295701466; 'f1-score': 0.4692324904900425; 'support': 6351}; 'accuracy': 0.8201258815500114; 'macro avg': {'precision': 0.815877119329683; 'recall': 0.6528561827964916; 'f1-score': 0.6804733554938228; 'support': 26374}; 'weighted avg': {'precision': 0.8186171701351702; 'recall': 0.8201258815500114; 'f1-score': 0.7899783644546057; 'support': 26374}},{'0': {'precision': 0.8262857142857143; 'recall': 0.9748314606741573; 'f1-score': 0.8944329896907217; 'support': 2225}; '1': {'precision': 0.8169934640522876; 'recall': 0.35410764872521244; 'f1-score': 0.4940711462450593; 'support': 706}; 'accuracy': 0.8253155919481405; 'macro avg': {'precision': 0.8216395891690009; 'recall': 0.6644695546996848; 'f1-score': 0.6942520679678905; 'support': 2931}; 'weighted avg': {'precision': 0.8240474581735343; 'recall': 0.8253155919481405; 'f1-score': 0.7979964624056184; 'support': 2931}}
10,1,DNF,7,26375,2930,1,[26375; 26375],296,1015.890036,0.805802,43,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 == 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8032673347999674; 'recall': 0.9847175747889927; 'f1-score': 0.8847853889474747; 'support': 20023}; '1': {'precision': 0.8326954620010935; 'recall': 0.2397670025188917; 'f1-score': 0.37232612150103894; 'support': 6352}; 'accuracy': 0.8053080568720379; 'macro avg': {'precision': 0.8179813984005304; 'recall': 0.6122422886539421; 'f1-score': 0.6285557552242569; 'support': 26375}; 'weighted avg': {'precision': 0.8103546320125381; 'recall': 0.8053080568720379; 'f1-score': 0.7613677105846403; 'support': 26375}},{'0': {'precision': 0.804635761589404; 'recall': 0.9829213483146068; 'f1-score': 0.8848877200080922; 'support': 2225}; '1': {'precision': 0.8207547169811321; 'recall': 0.24680851063829787; 'f1-score': 0.3794983642311886; 'support': 705}; 'accuracy': 0.8058020477815699; 'macro avg': {'precision': 0.812695239285268; 'recall': 0.6148649294764523; 'f1-score': 0.6321930421196404; 'support': 2930}; 'weighted avg': {'precision': 0.8085142133133522; 'recall': 0.8058020477815699; 'f1-score': 0.7632837965191102; 'support': 2930}}
10,1,DNF,8,26375,2930,1,[26375; 26375],296,1015.612856,0.805119,43,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8020676462208474; 'recall': 0.9841190571314423; 'f1-score': 0.883815845536295; 'support': 20024}; '1': {'precision': 0.8239202657807309; 'recall': 0.23429381199811053; 'f1-score': 0.3648400147112909; 'support': 6351}; 'accuracy': 0.803563981042654; 'macro avg': {'precision': 0.812993956000789; 'recall': 0.6092064345647764; 'f1-score': 0.624327930123793; 'support': 26375}; 'weighted avg': {'precision': 0.8073296741573335; 'recall': 0.803563981042654; 'f1-score': 0.758848433154509; 'support': 26375}},{'0': {'precision': 0.8044198895027624; 'recall': 0.9820143884892086; 'f1-score': 0.8843895525410003; 'support': 2224}; '1': {'precision': 0.813953488372093; 'recall': 0.24787535410764872; 'f1-score': 0.38002171552660147; 'support': 706}; 'accuracy': 0.8051194539249147; 'macro avg': {'precision': 0.8091866889374277; 'recall': 0.6149448712984287; 'f1-score': 0.6322056340338009; 'support': 2930}; 'weighted avg': {'precision': 0.8067170638378298; 'recall': 0.8051194539249147; 'f1-score': 0.7628592819156877; 'support': 2930}}
10,1,DNF,9,26375,2930,1,[26375; 26375],296,1015.259679,0.802048,35,[X0 < 61.500000 AND X0 >= 35.500000 AND X3 != 7 AND X3 != 8 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 20 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.804510045100451; 'recall': 0.9799240910906911; 'f1-score': 0.8835952627549871; 'support': 20024}; '1': {'precision': 0.7974811083123425; 'recall': 0.2492520862856243; 'f1-score': 0.3797984644913628; 'support': 6351}; 'accuracy': 0.8039810426540285; 'macro avg': {'precision': 0.8009955767063968; 'recall': 0.6145880886881577; 'f1-score': 0.631696863623175; 'support': 26375}; 'weighted avg': {'precision': 0.8028175037718719; 'recall': 0.8039810426540285; 'f1-score': 0.7622829038631471; 'support': 26375}},{'0': {'precision': 0.8044444444444444; 'recall': 0.9766187050359713; 'f1-score': 0.8822095857026807; 'support': 2224}; '1': {'precision': 0.7739130434782608; 'recall': 0.2521246458923513; 'f1-score': 0.3803418803418803; 'support': 706}; 'accuracy': 0.8020477815699659; 'macro avg': {'precision': 0.7891787439613527; 'recall': 0.6143716754641613; 'f1-score': 0.6312757330222805; 'support': 2930}; 'weighted avg': {'precision': 0.797087731447132; 'recall': 0.8020477815699659; 'f1-score': 0.7612817358785424; 'support': 2930}}
10,2,CNF,0,26374,2931,1,[26374; 26374],296,1026.430943,0.780621,29,[X1 == 1 OR X1 == 5 OR X4 >= 13.500000 OR X5 == 1 OR X5 == 3 OR X7 == 5 OR X10 >= 4401.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 5 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 2 OR X13 == 5 OR X13 == 22 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8474253949678174; 'recall': 0.8679518553663287; 'f1-score': 0.8575658138215193; 'support': 20023}; '1': {'precision': 0.5492669621547903; 'recall': 0.507321681624941; 'f1-score': 0.5274617336498322; 'support': 6351}; 'accuracy': 0.7811101842723894; 'macro avg': {'precision': 0.6983461785613039; 'recall': 0.6876367684956348; 'f1-score': 0.6925137737356757; 'support': 26374}; 'weighted avg': {'precision': 0.7756272526005036; 'recall': 0.7811101842723894; 'f1-score': 0.7780749890254934; 'support': 26374}},{'0': {'precision': 0.8463222416812609; 'recall': 0.8687640449438202; 'f1-score': 0.8573963184741628; 'support': 2225}; '1': {'precision': 0.5486862442040186; 'recall': 0.5028328611898017; 'f1-score': 0.5247597930524761; 'support': 706}; 'accuracy': 0.7806209484817468; 'macro avg': {'precision': 0.6975042429426397; 'recall': 0.685798453066811; 'f1-score': 0.6910780557633194; 'support': 2931}; 'weighted avg': {'precision': 0.7746296404465515; 'recall': 0.7806209484817468; 'f1-score': 0.7772730203002594; 'support': 2931}}
10,2,CNF,1,26374,2931,1,[26374; 26374],296,1023.178051,0.656431,37,[X1 == 1 OR X3 == 2 OR X3 == 7 OR X3 == 10 OR X5 == 0 OR X5 == 1 OR X6 == 1 OR X6 == 11 OR X6 == 14 OR X10 >= 4932.500000 OR X11 >= 2384.500000 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 31] AND [X1 == 1 OR X1 == 7 OR X3 == 2 OR X3 == 7 OR X3 == 10 OR X3 == 11 OR X6 == 14 OR X8 == 3 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 19 OR X13 == 24 OR X13 == 31],{'0': {'precision': 0.7924169615039341; 'recall': 0.7494381461319483; 'f1-score': 0.7703285420944559; 'support': 20023}; '1': {'precision': 0.3254000268925642; 'recall': 0.3810423555345615; 'f1-score': 0.3510298810559907; 'support': 6351}; 'accuracy': 0.6607264730416319; 'macro avg': {'precision': 0.5589084941982492; 'recall': 0.5652402508332549; 'f1-score': 0.5606792115752233; 'support': 26374}; 'weighted avg': {'precision': 0.6799567904370952; 'recall': 0.6607264730416319; 'f1-score': 0.66935918605232; 'support': 26374}},{'0': {'precision': 0.7959183673469388; 'recall': 0.7361797752808988; 'f1-score': 0.7648844268036423; 'support': 2225}; '1': {'precision': 0.32760595647193586; 'recall': 0.40509915014164305; 'f1-score': 0.3622545915136162; 'support': 706}; 'accuracy': 0.6564312521323781; 'macro avg': {'precision': 0.5617621619094373; 'recall': 0.570639462711271; 'f1-score': 0.5635695091586292; 'support': 2931}; 'weighted avg': {'precision': 0.6831143543555529; 'recall': 0.6564312521323781; 'f1-score': 0.6679016005618278; 'support': 2931}}
10,2,CNF,2,26374,2931,1,[26374; 26374],296,1023.785054,0.770044,24,[X1 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 35 OR X13 == 36] AND [X1 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 12 OR X13 == 19 OR X13 == 37],{'0': {'precision': 0.834317051633592; 'recall': 0.8965689457124307; 'f1-score': 0.8643235435724603; 'support': 20023}; '1': {'precision': 0.5736051060325303; 'recall': 0.4386710754211935; 'f1-score': 0.49714489650249816; 'support': 6351}; 'accuracy': 0.7863046940168348; 'macro avg': {'precision': 0.7039610788330612; 'recall': 0.6676200105668121; 'f1-score': 0.6807342200374793; 'support': 26374}; 'weighted avg': {'precision': 0.7715362232984004; 'recall': 0.7863046940168348; 'f1-score': 0.7759049651413794; 'support': 26374}},{'0': {'precision': 0.8235294117647058; 'recall': 0.887191011235955; 'f1-score': 0.85417568152315; 'support': 2225}; '1': {'precision': 0.5299625468164794; 'recall': 0.40084985835694054; 'f1-score': 0.45645161290322583; 'support': 706}; 'accuracy': 0.770044353462982; 'macro avg': {'precision': 0.6767459792905925; 'recall': 0.6440204347964478; 'f1-score': 0.655313647213188; 'support': 2931}; 'weighted avg': {'precision': 0.7528169564069959; 'recall': 0.770044353462982; 'f1-score': 0.758374524086894; 'support': 2931}}
10,2,CNF,3,26374,2931,1,[26374; 26374],296,1023.300190,0.751279,35,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X5 == 5 OR X6 == 3 OR X6 == 14 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1862.000000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 1 OR X13 == 9 OR X13 == 15 OR X13 == 17 OR X13 == 19] AND [X0 >= 61.500000 OR X3 == 9 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 4 OR X13 == 5 OR X13 == 9 OR X13 == 12 OR X13 == 15 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 33 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.828378248777213; 'recall': 0.8627578284972282; 'f1-score': 0.8452185825769992; 'support': 20023}; '1': {'precision': 0.5021739130434782; 'recall': 0.43646669815777045; 'f1-score': 0.4670204700530705; 'support': 6351}; 'accuracy': 0.7601046485174794; 'macro avg': {'precision': 0.6652760809103456; 'recall': 0.6496122633274993; 'f1-score': 0.6561195263150349; 'support': 26374}; 'weighted avg': {'precision': 0.7498265032609869; 'recall': 0.7601046485174794; 'f1-score': 0.7541464580361835; 'support': 26374}},{'0': {'precision': 0.8191126279863481; 'recall': 0.8629213483146068; 'f1-score': 0.8404464871963231; 'support': 2225}; '1': {'precision': 0.4804088586030664; 'recall': 0.39943342776203966; 'f1-score': 0.4361948955916473; 'support': 706}; 'accuracy': 0.7512794268167861; 'macro avg': {'precision': 0.6497607432947072; 'recall': 0.6311773880383232; 'f1-score': 0.6383206913939852; 'support': 2931}; 'weighted avg': {'precision': 0.7375278919970623; 'recall': 0.7512794268167861; 'f1-score': 0.7430730229612835; 'support': 2931}}
10,2,CNF,4,26374,2931,1,[26374; 26374],296,1025.545466,0.738656,32,[X0 >= 54.500000 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X8 == 0 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 20 OR X13 == 23 OR X13 == 27 OR X13 == 33 OR X13 == 40 OR X13 == 41] AND [X0 >= 54.500000 OR X1 == 1 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 2 OR X13 == 20 OR X13 == 22 OR X13 == 33 OR X13 == 41],{'0': {'precision': 0.8276959808993235; 'recall': 0.8310442990560855; 'f1-score': 0.8293667605353005; 'support': 20023}; '1': {'precision': 0.46044657097288677; 'recall': 0.4545740828216029; 'f1-score': 0.45749148244988513; 'support': 6351}; 'accuracy': 0.7403882611663002; 'macro avg': {'precision': 0.6440712759361051; 'recall': 0.6428091909388441; 'f1-score': 0.6434291214925928; 'support': 26374}; 'weighted avg': {'precision': 0.7392603623946294; 'recall': 0.7403882611663002; 'f1-score': 0.7398172082823061; 'support': 26374}},{'0': {'precision': 0.8284556506078343; 'recall': 0.8269662921348314; 'f1-score': 0.8277103013945118; 'support': 2225}; '1': {'precision': 0.45774647887323944; 'recall': 0.4603399433427762; 'f1-score': 0.4590395480225989; 'support': 706}; 'accuracy': 0.7386557488911635; 'macro avg': {'precision': 0.6431010647405369; 'recall': 0.6436531177388038; 'f1-score': 0.6433749247085554; 'support': 2931}; 'weighted avg': {'precision': 0.7391616638304123; 'recall': 0.7386557488911635; 'f1-score': 0.7389073154236587; 'support': 2931}}
10,2,CNF,5,26375,2930,1,[26375; 26375],296,1025.413395,0.726621,25,[X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X10 >= 57.000000 OR X11 >= 1923.000000 OR X12 >= 41.500000 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 14 OR X13 == 20 OR X13 == 31] AND [X1 == 5 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X6 == 3 OR X6 == 4 OR X6 == 7 OR X10 >= 4668.500000 OR X11 >= 1923.000000 OR X13 == 2 OR X13 == 10 OR X13 == 19],{'0': {'precision': 0.8551542513167796; 'recall': 0.7946361684063327; 'f1-score': 0.8237852390690933; 'support': 20023}; '1': {'precision': 0.4707169519886729; 'recall': 0.5757241813602015; 'f1-score': 0.5179519864032293; 'support': 6352}; 'accuracy': 0.741914691943128; 'macro avg': {'precision': 0.6629356016527262; 'recall': 0.6851801748832671; 'f1-score': 0.6708686127361613; 'support': 26375}; 'weighted avg': {'precision': 0.7625686313989737; 'recall': 0.741914691943128; 'f1-score': 0.7501301558109486; 'support': 26375}},{'0': {'precision': 0.8531746031746031; 'recall': 0.7730337078651686; 'f1-score': 0.8111294506012733; 'support': 2225}; '1': {'precision': 0.4474835886214442; 'recall': 0.5801418439716312; 'f1-score': 0.5052501544163064; 'support': 705}; 'accuracy': 0.7266211604095563; 'macro avg': {'precision': 0.6503290958980237; 'recall': 0.6765877759183998; 'f1-score': 0.6581898025087898; 'support': 2930}; 'weighted avg': {'precision': 0.7555595297070342; 'recall': 0.7266211604095563; 'f1-score': 0.7375305073212728; 'support': 2930}}
10,2,CNF,6,26375,2930,1,[26375; 26375],296,1025.657635,0.787713,23,[X1 == 5 OR X1 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 21 OR X13 == 24 OR X13 == 33 OR X13 == 37] AND [X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X10 >= 5119.000000 OR X13 == 1 OR X13 == 10 OR X13 == 21 OR X13 == 24],{'0': {'precision': 0.8372841258575822; 'recall': 0.8837836488038755; 'f1-score': 0.8599057291413577; 'support': 20023}; '1': {'precision': 0.5559160305343511; 'recall': 0.458595717884131; 'f1-score': 0.5025879917184266; 'support': 6352}; 'accuracy': 0.7813838862559241; 'macro avg': {'precision': 0.6966000781959667; 'recall': 0.6711896833440032; 'f1-score': 0.6812468604298921; 'support': 26375}; 'weighted avg': {'precision': 0.769521087317557; 'recall': 0.7813838862559241; 'f1-score': 0.7738514251371698; 'support': 26375}},{'0': {'precision': 0.8321591380024865; 'recall': 0.9024719101123595; 'f1-score': 0.8658904700301853; 'support': 2225}; '1': {'precision': 0.5802707930367504; 'recall': 0.425531914893617; 'f1-score': 0.4909983633387888; 'support': 705}; 'accuracy': 0.7877133105802048; 'macro avg': {'precision': 0.7062149655196185; 'recall': 0.6640019125029882; 'f1-score': 0.6784444166844871; 'support': 2930}; 'weighted avg': {'precision': 0.7715511915175568; 'recall': 0.7877133105802048; 'f1-score': 0.7756860552802075; 'support': 2930}}
10,2,CNF,7,26375,2930,1,[26375; 26375],296,1021.789387,0.790785,26,[X1 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 10 OR X13 == 11 OR X13 == 12] AND [X1 == 1 OR X1 == 5 OR X3 == 14 OR X5 == 1 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 18 OR X13 == 23 OR X13 == 36],{'0': {'precision': 0.8444602948169282; 'recall': 0.8869300304649653; 'f1-score': 0.8651742868974253; 'support': 20023}; '1': {'precision': 0.5764265668849392; 'recall': 0.485044080604534; 'f1-score': 0.5268017440369326; 'support': 6352}; 'accuracy': 0.7901421800947868; 'macro avg': {'precision': 0.7104434308509338; 'recall': 0.6859870555347497; 'f1-score': 0.6959880154671789; 'support': 26375}; 'weighted avg': {'precision': 0.7799086269563027; 'recall': 0.7901421800947868; 'f1-score': 0.7836826322149665; 'support': 26375}},{'0': {'precision': 0.8465176268271711; 'recall': 0.8849438202247191; 'f1-score': 0.865304328718963; 'support': 2225}; '1': {'precision': 0.5761589403973509; 'recall': 0.49361702127659574; 'f1-score': 0.5317035905271199; 'support': 705}; 'accuracy': 0.7907849829351535; 'macro avg': {'precision': 0.711338283612261; 'recall': 0.6892804207506574; 'f1-score': 0.6985039596230415; 'support': 2930}; 'weighted avg': {'precision': 0.781465451423409; 'recall': 0.7907849829351535; 'f1-score': 0.7850352091199018; 'support': 2930}}
10,2,CNF,8,26375,2930,1,[26375; 26375],296,1023.045405,0.751877,29,[X3 == 8 OR X3 == 12 OR X6 == 10 OR X7 == 5 OR X10 >= 3120.000000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 22 OR X13 == 30] AND [X3 == 10 OR X3 == 14 OR X6 == 2 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X12 >= 49.500000 OR X13 == 0 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 38],{'0': {'precision': 0.8583658430862592; 'recall': 0.7911506192568918; 'f1-score': 0.8233887733887734; 'support': 20024}; '1': {'precision': 0.4719030180578356; 'recall': 0.5884112738151472; 'f1-score': 0.5237561317449194; 'support': 6351}; 'accuracy': 0.7423317535545023; 'macro avg': {'precision': 0.6651344305720474; 'recall': 0.6897809465360195; 'f1-score': 0.6735724525668464; 'support': 26375}; 'weighted avg': {'precision': 0.7653070600813107; 'recall': 0.7423317535545023; 'f1-score': 0.7512383693288638; 'support': 26375}},{'0': {'precision': 0.8663729809104258; 'recall': 0.795863309352518; 'f1-score': 0.8296226857276775; 'support': 2224}; '1': {'precision': 0.4881623449830891; 'recall': 0.613314447592068; 'f1-score': 0.5436283741368488; 'support': 706}; 'accuracy': 0.7518771331058021; 'macro avg': {'precision': 0.6772676629467574; 'recall': 0.704588878472293; 'f1-score': 0.6866255299322632; 'support': 2930}; 'weighted avg': {'precision': 0.7752409983286169; 'recall': 0.7518771331058021; 'f1-score': 0.7607107458016962; 'support': 2930}}
10,2,CNF,9,26375,2930,1,[26375; 26375],296,1026.682148,0.775085,27,[X3 == 10 OR X6 == 4 OR X6 == 7 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 1923.000000 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 30 OR X13 == 31 OR X13 == 34] AND [X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X6 == 14 OR X10 >= 3048.000000 OR X11 >= 2176.500000 OR X13 == 0 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 30 OR X13 == 31 OR X13 == 33],{'0': {'precision': 0.8140131401314014; 'recall': 0.9033659608469836; 'f1-score': 0.8563650996544052; 'support': 20024}; '1': {'precision': 0.5340717553575728; 'recall': 0.3492363407337427; 'f1-score': 0.4223153084539223; 'support': 6351}; 'accuracy': 0.7699336492890996; 'macro avg': {'precision': 0.6740424477444871; 'recall': 0.6263011507903632; 'f1-score': 0.6393402040541638; 'support': 26375}; 'weighted avg': {'precision': 0.746604316067; 'recall': 0.7699336492890996; 'f1-score': 0.751847555619741; 'support': 26375}},{'0': {'precision': 0.8159063383124747; 'recall': 0.9087230215827338; 'f1-score': 0.8598170601999574; 'support': 2224}; '1': {'precision': 0.5518763796909493; 'recall': 0.35410764872521244; 'f1-score': 0.4314063848144952; 'support': 706}; 'accuracy': 0.7750853242320819; 'macro avg': {'precision': 0.6838913590017119; 'recall': 0.6314153351539731; 'f1-score': 0.6456117225072263; 'support': 2930}; 'weighted avg': {'precision': 0.7522868329244893; 'recall': 0.7750853242320819; 'f1-score': 0.7565890954142453; 'support': 2930}}
10,2,DNF,0,26374,2931,1,[26374; 26374],296,1016.742767,0.803821,78,[X0 < 61.500000 AND X0 >= 27.500000 AND X1 != 0 AND X1 != 4 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X11 < 2218.500000 AND X13 != 4 AND X13 != 8 AND X13 != 10 AND X13 != 20 AND X13 != 24 AND X13 != 26 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 37 AND X13 != 41] OR [X0 >= 23.500000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 19 AND X13 != 24 AND X13 != 26 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8220175438596491; 'recall': 0.9360235728911751; 'f1-score': 0.8753240081264742; 'support': 20023}; '1': {'precision': 0.6415780637940682; 'recall': 0.3610455046449378; 'f1-score': 0.46206549118387913; 'support': 6351}; 'accuracy': 0.7975657844847198; 'macro avg': {'precision': 0.7317978038268587; 'recall': 0.6485345387680564; 'f1-score': 0.6686947496551766; 'support': 26374}; 'weighted avg': {'precision': 0.7785667537672664; 'recall': 0.7975657844847198; 'f1-score': 0.7758091510284829; 'support': 26374}},{'0': {'precision': 0.8245476003147129; 'recall': 0.9420224719101123; 'f1-score': 0.8793790644010908; 'support': 2225}; '1': {'precision': 0.6683804627249358; 'recall': 0.36827195467422097; 'f1-score': 0.4748858447488585; 'support': 706}; 'accuracy': 0.8038212214261344; 'macro avg': {'precision': 0.7464640315198243; 'recall': 0.6551472132921666; 'f1-score': 0.6771324545749746; 'support': 2931}; 'weighted avg': {'precision': 0.7869310874732313; 'recall': 0.8038212214261344; 'f1-score': 0.7819473983913754; 'support': 2931}}
