lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1048.742740,0.828386,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8215397559949517; 'recall': 0.9752784298057234; 'f1-score': 0.8918320279496723; 'support': 20023}; '1': {'precision': 0.8099078341013825; 'recall': 0.33207368918280583; 'f1-score': 0.47102177554438857; 'support': 6351}; 'accuracy': 0.8203912944566618; 'macro avg': {'precision': 0.815723795048167; 'recall': 0.6536760594942647; 'f1-score': 0.6814269017470305; 'support': 26374}; 'weighted avg': {'precision': 0.8187387271049062; 'recall': 0.8203912944566618; 'f1-score': 0.7904986726366384; 'support': 26374}},{'0': {'precision': 0.8278750952018279; 'recall': 0.9770786516853932; 'f1-score': 0.8963100391671819; 'support': 2225}; '1': {'precision': 0.8327868852459016; 'recall': 0.3597733711048159; 'f1-score': 0.5024727992087042; 'support': 706}; 'accuracy': 0.8283862163084271; 'macro avg': {'precision': 0.8303309902238647; 'recall': 0.6684260113951046; 'f1-score': 0.6993914191879431; 'support': 2931}; 'weighted avg': {'precision': 0.8290582148780872; 'recall': 0.8283862163084271; 'f1-score': 0.8014451154514926; 'support': 2931}}
5,1,DNF,1,26374,2931,1,[26374; 26374],296,1016.448384,0.799727,43,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 == 0 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7969569779643232; 'recall': 0.986215851770464; 'f1-score': 0.8815428227048504; 'support': 20023}; '1': {'precision': 0.8270676691729323; 'recall': 0.20784128483703354; 'f1-score': 0.3322008305020762; 'support': 6351}; 'accuracy': 0.7987791006294077; 'macro avg': {'precision': 0.8120123235686277; 'recall': 0.5970285683037487; 'f1-score': 0.6068718266034633; 'support': 26374}; 'weighted avg': {'precision': 0.8042077931560224; 'recall': 0.7987791006294077; 'f1-score': 0.7492583382701867; 'support': 26374}},{'0': {'precision': 0.7967391304347826; 'recall': 0.988314606741573; 'f1-score': 0.882246740220662; 'support': 2225}; '1': {'precision': 0.847953216374269; 'recall': 0.20538243626062322; 'f1-score': 0.330672748004561; 'support': 706}; 'accuracy': 0.799727055612419; 'macro avg': {'precision': 0.8223461734045259; 'recall': 0.5968485215010981; 'f1-score': 0.6064597441126115; 'support': 2931}; 'weighted avg': {'precision': 0.8090752425716907; 'recall': 0.799727055612419; 'f1-score': 0.7493872252071624; 'support': 2931}}
5,1,DNF,2,26374,2931,1,[26374; 26374],296,1034.940570,0.798362,37,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8020096005207062; 'recall': 0.9846176896568946; 'f1-score': 0.8839816164107163; 'support': 20023}; '1': {'precision': 0.828125; 'recall': 0.2336639899228468; 'f1-score': 0.36448483359941053; 'support': 6351}; 'accuracy': 0.8037840297262455; 'macro avg': {'precision': 0.8150673002603531; 'recall': 0.6091408397898707; 'f1-score': 0.6242332250050634; 'support': 26374}; 'weighted avg': {'precision': 0.8082983281347578; 'recall': 0.8037840297262455; 'f1-score': 0.7588840177288855; 'support': 26374}},{'0': {'precision': 0.7990483162518301; 'recall': 0.981123595505618; 'f1-score': 0.8807746620940085; 'support': 2225}; '1': {'precision': 0.7889447236180904; 'recall': 0.22237960339943344; 'f1-score': 0.3469613259668508; 'support': 706}; 'accuracy': 0.7983623336745138; 'macro avg': {'precision': 0.7939965199349603; 'recall': 0.6017515994525258; 'f1-score': 0.6138679940304297; 'support': 2931}; 'weighted avg': {'precision': 0.7966146293192405; 'recall': 0.7983623336745138; 'f1-score': 0.7521932170903328; 'support': 2931}}
5,1,DNF,3,26374,2931,1,[26374; 26374],296,1022.594265,0.796656,41,[X0 >= 29.500000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 == 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8005598604405858; 'recall': 0.9855166558457773; 'f1-score': 0.8834616762177651; 'support': 20023}; '1': {'precision': 0.8318840579710145; 'recall': 0.225948669500866; 'f1-score': 0.3553739474987618; 'support': 6351}; 'accuracy': 0.802608629711079; 'macro avg': {'precision': 0.8162219592058002; 'recall': 0.6057326626733217; 'f1-score': 0.6194178118582634; 'support': 26374}; 'weighted avg': {'precision': 0.8081028944329932; 'recall': 0.802608629711079; 'f1-score': 0.7562953318978141; 'support': 26374}},{'0': {'precision': 0.7969376594969012; 'recall': 0.9824719101123596; 'f1-score': 0.8800322061191626; 'support': 2225}; '1': {'precision': 0.7925531914893617; 'recall': 0.21104815864022664; 'f1-score': 0.33333333333333337; 'support': 706}; 'accuracy': 0.7966564312521324; 'macro avg': {'precision': 0.7947454254931314; 'recall': 0.5967600343762931; 'f1-score': 0.606682769726248; 'support': 2931}; 'weighted avg': {'precision': 0.7958815576840991; 'recall': 0.7966564312521324; 'f1-score': 0.7483469778056875; 'support': 2931}}
5,1,DNF,4,26374,2931,1,[26374; 26374],296,1031.807507,0.797339,40,[X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X12 >= 39.500000 AND X13 != 3 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 24 AND X13 != 27 AND X13 != 33 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7988761319534282; 'recall': 0.9869150476951506; 'f1-score': 0.8829955986505508; 'support': 20023}; '1': {'precision': 0.8400488400488401; 'recall': 0.21665879389072587; 'f1-score': 0.3444736512704969; 'support': 6351}; 'accuracy': 0.8014332296959127; 'macro avg': {'precision': 0.8194624860011341; 'recall': 0.6017869207929383; 'f1-score': 0.6137346249605238; 'support': 26374}; 'weighted avg': {'precision': 0.8087907398670537; 'recall': 0.8014332296959127; 'f1-score': 0.7533166387729925; 'support': 26374}},{'0': {'precision': 0.7975191535935789; 'recall': 0.9824719101123596; 'f1-score': 0.8803866290777285; 'support': 2225}; '1': {'precision': 0.7947368421052632; 'recall': 0.21388101983002833; 'f1-score': 0.33705357142857145; 'support': 706}; 'accuracy': 0.797338792221085; 'macro avg': {'precision': 0.7961279978494211; 'recall': 0.5981764649711939; 'f1-score': 0.6087201002531499; 'support': 2931}; 'weighted avg': {'precision': 0.7968489687042064; 'recall': 0.797338792221085; 'f1-score': 0.7495121361741784; 'support': 2931}}
5,1,DNF,5,26375,2930,1,[26375; 26375],296,1020.922358,0.813993,35,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24],{'0': {'precision': 0.8060969105157346; 'recall': 0.9812215951655596; 'f1-score': 0.8850797369132355; 'support': 20023}; '1': {'precision': 0.8121878121878122; 'recall': 0.2559823677581864; 'f1-score': 0.3892745989944936; 'support': 6352}; 'accuracy': 0.8065592417061611; 'macro avg': {'precision': 0.8091423613517734; 'recall': 0.6186019814618731; 'f1-score': 0.6371771679538646; 'support': 26375}; 'weighted avg': {'precision': 0.8075638074795655; 'recall': 0.8065592417061611; 'f1-score': 0.7656729412332413; 'support': 26375}},{'0': {'precision': 0.810880829015544; 'recall': 0.9847191011235955; 'f1-score': 0.8893850213111426; 'support': 2225}; '1': {'precision': 0.8508771929824561; 'recall': 0.275177304964539; 'f1-score': 0.41586280814576637; 'support': 705}; 'accuracy': 0.8139931740614335; 'macro avg': {'precision': 0.8308790109990001; 'recall': 0.6299482030440673; 'f1-score': 0.6526239147284545; 'support': 2930}; 'weighted avg': {'precision': 0.820504527512702; 'recall': 0.8139931740614335; 'f1-score': 0.7754487891331254; 'support': 2930}}
5,1,DNF,6,26375,2930,1,[26375; 26375],296,1022.005777,0.797611,48,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8033247769221367; 'recall': 0.9846676322229436; 'f1-score': 0.8848000718036171; 'support': 20023}; '1': {'precision': 0.8324235807860262; 'recall': 0.24008186397984888; 'f1-score': 0.3726783968719453; 'support': 6352}; 'accuracy': 0.805345971563981; 'macro avg': {'precision': 0.8178741788540814; 'recall': 0.6123747481013962; 'f1-score': 0.6287392343377812; 'support': 26375}; 'weighted avg': {'precision': 0.8103327618375273; 'recall': 0.805345971563981; 'f1-score': 0.7614636972380824; 'support': 26375}},{'0': {'precision': 0.7982456140350878; 'recall': 0.9815730337078652; 'f1-score': 0.8804676476516832; 'support': 2225}; '1': {'precision': 0.788659793814433; 'recall': 0.2170212765957447; 'f1-score': 0.3403781979977753; 'support': 705}; 'accuracy': 0.7976109215017065; 'macro avg': {'precision': 0.7934527039247603; 'recall': 0.5992971551518049; 'f1-score': 0.6104229228247292; 'support': 2930}; 'weighted avg': {'precision': 0.7959391282823364; 'recall': 0.7976109215017065; 'f1-score': 0.750514384168405; 'support': 2930}}
5,1,DNF,7,26375,2930,1,[26375; 26375],296,1013.355680,0.806143,38,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 41],{'0': {'precision': 0.8062571756601608; 'recall': 0.9820206762223443; 'f1-score': 0.885501339758168; 'support': 20023}; '1': {'precision': 0.8188223452440866; 'recall': 0.25613979848866497; 'f1-score': 0.39021465403525596; 'support': 6352}; 'accuracy': 0.8072037914691943; 'macro avg': {'precision': 0.8125397604521236; 'recall': 0.6190802373555047; 'f1-score': 0.637857996896712; 'support': 26375}; 'weighted avg': {'precision': 0.8092832972600507; 'recall': 0.8072037914691943; 'f1-score': 0.7662194050581893; 'support': 26375}},{'0': {'precision': 0.8083364346855229; 'recall': 0.9761797752808988; 'f1-score': 0.8843648208469056; 'support': 2225}; '1': {'precision': 0.7818930041152263; 'recall': 0.2695035460992908; 'f1-score': 0.4008438818565401; 'support': 705}; 'accuracy': 0.8061433447098976; 'macro avg': {'precision': 0.7951147194003746; 'recall': 0.6228416606900948; 'f1-score': 0.6426043513517228; 'support': 2930}; 'weighted avg': {'precision': 0.8019737662377211; 'recall': 0.8061433447098976; 'f1-score': 0.7680227519089508; 'support': 2930}}
5,1,DNF,8,26375,2930,1,[26375; 26375],296,1030.551825,0.799317,29,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 23 AND X13 != 41],{'0': {'precision': 0.7931904666533146; 'recall': 0.9889133040351578; 'f1-score': 0.8803040743292805; 'support': 20024}; '1': {'precision': 0.8425531914893617; 'recall': 0.18705715635333017; 'f1-score': 0.30614611519134133; 'support': 6351}; 'accuracy': 0.7958293838862559; 'macro avg': {'precision': 0.8178718290713382; 'recall': 0.587985230194244; 'f1-score': 0.5932250947603109; 'support': 26375}; 'weighted avg': {'precision': 0.8050768236365842; 'recall': 0.7958293838862559; 'f1-score': 0.7420490146710794; 'support': 26375}},{'0': {'precision': 0.7959479015918958; 'recall': 0.9892086330935251; 'f1-score': 0.8821170809943865; 'support': 2224}; '1': {'precision': 0.8554216867469879; 'recall': 0.20113314447592068; 'f1-score': 0.32568807339449546; 'support': 706}; 'accuracy': 0.7993174061433447; 'macro avg': {'precision': 0.8256847941694418; 'recall': 0.5951708887847229; 'f1-score': 0.603902577194441; 'support': 2930}; 'weighted avg': {'precision': 0.8102784450456485; 'recall': 0.7993174061433447; 'f1-score': 0.7480423781392591; 'support': 2930}}
5,1,DNF,9,26375,2930,1,[26375; 26375],296,1081.615796,0.790102,35,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X8 == 4 AND X9 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 10 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7934298664313505; 'recall': 0.98786456252497; 'f1-score': 0.8800355911467022; 'support': 20024}; '1': {'precision': 0.8317174515235457; 'recall': 0.18910407809793733; 'f1-score': 0.3081462475946119; 'support': 6351}; 'accuracy': 0.7955260663507109; 'macro avg': {'precision': 0.8125736589774482; 'recall': 0.5884843203114537; 'f1-score': 0.5940909193706571; 'support': 26375}; 'weighted avg': {'precision': 0.8026493717553518; 'recall': 0.7955260663507109; 'f1-score': 0.7423268055201876; 'support': 26375}},{'0': {'precision': 0.7892844300611291; 'recall': 0.9869604316546763; 'f1-score': 0.8771228771228772; 'support': 2224}; '1': {'precision': 0.8053691275167785; 'recall': 0.16997167138810199; 'f1-score': 0.2807017543859649; 'support': 706}; 'accuracy': 0.7901023890784983; 'macro avg': {'precision': 0.7973267787889537; 'recall': 0.5784660515213891; 'f1-score': 0.578912315754421; 'support': 2930}; 'weighted avg': {'precision': 0.7931601284924221; 'recall': 0.7901023890784983; 'f1-score': 0.7334118489139148; 'support': 2930}}
5,2,CNF,0,26374,2931,1,[26374; 26374],296,1094.729625,0.760491,27,[X1 == 1 OR X3 == 5 OR X3 == 9 OR X3 == 10 OR X6 == 5 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 6 OR X13 == 10 OR X13 == 11 OR X13 == 30 OR X13 == 35] AND [X1 == 1 OR X3 == 5 OR X3 == 10 OR X6 == 5 OR X6 == 12 OR X7 == 5 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 30 OR X13 == 35],{'0': {'precision': 0.8085796349485778; 'recall': 0.871697547820007; 'f1-score': 0.8389531111057704; 'support': 20023}; '1': {'precision': 0.46345029239766083; 'recall': 0.3493937962525587; 'f1-score': 0.3984199658856271; 'support': 6351}; 'accuracy': 0.7459240160764389; 'macro avg': {'precision': 0.6360149636731193; 'recall': 0.6105456720362828; 'f1-score': 0.6186865384956988; 'support': 26374}; 'weighted avg': {'precision': 0.7254706467579023; 'recall': 0.7459240160764389; 'f1-score': 0.7328703779104595; 'support': 26374}},{'0': {'precision': 0.8206315789473684; 'recall': 0.8759550561797753; 'f1-score': 0.8473913043478261; 'support': 2225}; '1': {'precision': 0.5035971223021583; 'recall': 0.39660056657223797; 'f1-score': 0.4437400950871632; 'support': 706}; 'accuracy': 0.7604912998976459; 'macro avg': {'precision': 0.6621143506247633; 'recall': 0.6362778113760066; 'f1-score': 0.6455656997174947; 'support': 2931}; 'weighted avg': {'precision': 0.7442664044705625; 'recall': 0.7604912998976459; 'f1-score': 0.7501624562625214; 'support': 2931}}
5,2,CNF,1,26374,2931,1,[26374; 26374],296,1019.807784,0.781644,32,[X1 == 1 OR X1 == 2 OR X3 == 3 OR X3 == 14 OR X5 == 1 OR X5 == 5 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 10 OR X13 == 18 OR X13 == 20 OR X13 == 22] AND [X1 == 1 OR X1 == 6 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 1 OR X13 == 5 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 41],{'0': {'precision': 0.8244196428571429; 'recall': 0.9222893672276882; 'f1-score': 0.870612639370153; 'support': 20023}; '1': {'precision': 0.6084549572219426; 'recall': 0.38072744449692963; 'f1-score': 0.4683777239709443; 'support': 6351}; 'accuracy': 0.791878365056495; 'macro avg': {'precision': 0.7164373000395428; 'recall': 0.6515084058623088; 'f1-score': 0.6694951816705487; 'support': 26374}; 'weighted avg': {'precision': 0.7724141936090517; 'recall': 0.791878365056495; 'f1-score': 0.7737523243743095; 'support': 26374}},{'0': {'precision': 0.8189134808853119; 'recall': 0.9146067415730337; 'f1-score': 0.8641188959660298; 'support': 2225}; '1': {'precision': 0.5739910313901345; 'recall': 0.3626062322946176; 'f1-score': 0.4444444444444444; 'support': 706}; 'accuracy': 0.7816444899351757; 'macro avg': {'precision': 0.6964522561377232; 'recall': 0.6386064869338256; 'f1-score': 0.6542816702052371; 'support': 2931}; 'weighted avg': {'precision': 0.759918172340926; 'recall': 0.7816444899351757; 'f1-score': 0.7630304746851565; 'support': 2931}}
5,2,CNF,2,26374,2931,1,[26374; 26374],296,1021.782392,0.796315,34,[X1 == 7 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 30 OR X13 == 36 OR X13 == 38 OR X13 == 41] AND [X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 41],{'0': {'precision': 0.8342089900758902; 'recall': 0.927783049493083; 'f1-score': 0.8785113023739715; 'support': 20023}; '1': {'precision': 0.6477466504263094; 'recall': 0.4186742245315698; 'f1-score': 0.5086074980872226; 'support': 6351}; 'accuracy': 0.805186926518541; 'macro avg': {'precision': 0.7409778202510998; 'recall': 0.6732286370123264; 'f1-score': 0.693559400230597; 'support': 26374}; 'weighted avg': {'precision': 0.7893078632420961; 'recall': 0.805186926518541; 'f1-score': 0.7894364915365883; 'support': 26374}},{'0': {'precision': 0.8300892133008921; 'recall': 0.92; 'f1-score': 0.8727350245150289; 'support': 2225}; '1': {'precision': 0.6172043010752688; 'recall': 0.4065155807365439; 'f1-score': 0.49017933390264734; 'support': 706}; 'accuracy': 0.7963152507676561; 'macro avg': {'precision': 0.7236467571880805; 'recall': 0.6632577903682719; 'f1-score': 0.6814571792088382; 'support': 2931}; 'weighted avg': {'precision': 0.7788108959923661; 'recall': 0.7963152507676561; 'f1-score': 0.7805875261962499; 'support': 2931}}
5,2,CNF,3,26374,2931,1,[26374; 26374],296,1061.379303,0.686114,36,[X1 == 5 OR X1 == 6 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 4 OR X6 == 14 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 2 OR X13 == 20 OR X13 == 23 OR X13 == 30 OR X13 == 34] AND [X0 >= 43.500000 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 20 OR X13 == 23 OR X13 == 41],{'0': {'precision': 0.8651362105907561; 'recall': 0.7057883434050841; 'f1-score': 0.7773804939765665; 'support': 20023}; '1': {'precision': 0.4131885645980675; 'recall': 0.6531254920484963; 'f1-score': 0.5061622940817572; 'support': 6351}; 'accuracy': 0.6931068476529916; 'macro avg': {'precision': 0.6391623875944118; 'recall': 0.6794569177267902; 'f1-score': 0.6417713940291618; 'support': 26374}; 'weighted avg': {'precision': 0.7563048046720647; 'recall': 0.6931068476529916; 'f1-score': 0.7120697035188455; 'support': 26374}},{'0': {'precision': 0.8647288988261599; 'recall': 0.6952808988764045; 'f1-score': 0.7708021923268561; 'support': 2225}; '1': {'precision': 0.4063047285464098; 'recall': 0.6572237960339944; 'f1-score': 0.5021645021645021; 'support': 706}; 'accuracy': 0.6861139542818151; 'macro avg': {'precision': 0.6355168136862849; 'recall': 0.6762523474551995; 'f1-score': 0.6364833472456791; 'support': 2931}; 'weighted avg': {'precision': 0.75430670018491; 'recall': 0.6861139542818151; 'f1-score': 0.7060945126084591; 'support': 2931}}
5,2,CNF,4,26374,2931,1,[26374; 26374],296,1022.435262,0.779256,27,[X1 == 1 OR X1 == 5 OR X1 == 7 OR X4 >= 13.500000 OR X5 == 1 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 12 OR X13 == 18 OR X13 == 23 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 10 OR X6 == 13 OR X7 == 5 OR X10 >= 3120.000000 OR X13 == 1 OR X13 == 12 OR X13 == 18 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8303075213041867; 'recall': 0.8953703241272537; 'f1-score': 0.8616123993752252; 'support': 20023}; '1': {'precision': 0.5618987871183605; 'recall': 0.423082979058416; 'f1-score': 0.48270906314560313; 'support': 6351}; 'accuracy': 0.7816410100856904; 'macro avg': {'precision': 0.6961031542112737; 'recall': 0.6592266515928349; 'f1-score': 0.6721607312604141; 'support': 26374}; 'weighted avg': {'precision': 0.7656732651877773; 'recall': 0.7816410100856904; 'f1-score': 0.7703704532011776; 'support': 26374}},{'0': {'precision': 0.8317914213624895; 'recall': 0.8889887640449439; 'f1-score': 0.8594394959808821; 'support': 2225}; '1': {'precision': 0.5533453887884268; 'recall': 0.43342776203966005; 'f1-score': 0.48610007942811756; 'support': 706}; 'accuracy': 0.7792562265438417; 'macro avg': {'precision': 0.6925684050754581; 'recall': 0.661208263042302; 'f1-score': 0.6727697877044998; 'support': 2931}; 'weighted avg': {'precision': 0.7647211726428416; 'recall': 0.7792562265438417; 'f1-score': 0.7695119531333039; 'support': 2931}}
