l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26373,2931,1,[26373; 26373],296,1047.090985,0.827363,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.821164199192463; 'recall': 0.9750786595415273; 'f1-score': 0.8915272038174388; 'support': 20023}; '1': {'precision': 0.8078552175587216; 'recall': 0.3303937007874016; 'f1-score': 0.46898401698893494; 'support': 6350}; 'accuracy': 0.8198536381905737; 'macro avg': {'precision': 0.8145097083755923; 'recall': 0.6527361801644644; 'f1-score': 0.6802556104031868; 'support': 26373}; 'weighted avg': {'precision': 0.8179597084870348; 'recall': 0.8198536381905737; 'f1-score': 0.7897887123162444; 'support': 26373}},{'0': {'precision': 0.8274285714285714; 'recall': 0.9761797752808988; 'f1-score': 0.8956701030927835; 'support': 2225}; '1': {'precision': 0.826797385620915; 'recall': 0.358356940509915; 'f1-score': 0.5; 'support': 706}; 'accuracy': 0.8273626748549983; 'macro avg': {'precision': 0.8271129785247432; 'recall': 0.667268357895407; 'f1-score': 0.6978350515463918; 'support': 2931}; 'weighted avg': {'precision': 0.8272765355431381; 'recall': 0.8273626748549983; 'f1-score': 0.8003636913618025; 'support': 2931}}
l: 5,1,DNF,0,26373,2931,1,[26373; 26373],296,1028.357342,0.802115,44,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.7997644765694795; 'recall': 0.9836188383359137; 'f1-score': 0.8822146072700396; 'support': 20023}; '1': {'precision': 0.8122495706926159; 'recall': 0.22346456692913386; 'f1-score': 0.3505001852537977; 'support': 6350}; 'accuracy': 0.8005915140484586; 'macro avg': {'precision': 0.8060070236310477; 'recall': 0.6035417026325238; 'f1-score': 0.6163573962619187; 'support': 26373}; 'weighted avg': {'precision': 0.8027705944810525; 'recall': 0.8005915140484586; 'f1-score': 0.7541902422071671; 'support': 26373}},{'0': {'precision': 0.7976836771625045; 'recall': 0.990561797752809; 'f1-score': 0.883720930232558; 'support': 2225}; '1': {'precision': 0.875; 'recall': 0.20821529745042494; 'f1-score': 0.3363844393592677; 'support': 706}; 'accuracy': 0.802115319003753; 'macro avg': {'precision': 0.8363418385812522; 'recall': 0.599388547601617; 'f1-score': 0.6100526847959129; 'support': 2931}; 'weighted avg': {'precision': 0.8163071244239416; 'recall': 0.802115319003753; 'f1-score': 0.7518821166684013; 'support': 2931}}
l: 5,1,DNF,1,26373,2931,1,[26373; 26373],296,1016.283711,0.798362,46,[X0 < 54.500000 AND X0 >= 29.500000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7983808945557579; 'recall': 0.9850671727513359; 'f1-score': 0.88195313897335; 'support': 20023}; '1': {'precision': 0.8207434052757794; 'recall': 0.21559055118110237; 'f1-score': 0.34148166625093546; 'support': 6350}; 'accuracy': 0.799795245137072; 'macro avg': {'precision': 0.8095621499157686; 'recall': 0.6003288619662192; 'f1-score': 0.6117174026121428; 'support': 26373}; 'weighted avg': {'precision': 0.8037652627759883; 'recall': 0.799795245137072; 'f1-score': 0.751820281437714; 'support': 26373}},{'0': {'precision': 0.7970909090909091; 'recall': 0.9851685393258427; 'f1-score': 0.8812060301507537; 'support': 2225}; '1': {'precision': 0.8176795580110497; 'recall': 0.2096317280453258; 'f1-score': 0.3337091319052988; 'support': 706}; 'accuracy': 0.7983623336745138; 'macro avg': {'precision': 0.8073852335509795; 'recall': 0.5974001336855842; 'f1-score': 0.6074575810280263; 'support': 2931}; 'weighted avg': {'precision': 0.8020501674114888; 'recall': 0.7983623336745138; 'f1-score': 0.7493285787139434; 'support': 2931}}
l: 5,1,DNF,2,26373,2931,1,[26373; 26373],296,1036.393332,0.798704,49,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 14 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8027302363488182; 'recall': 0.9838186086001098; 'f1-score': 0.884096672127101; 'support': 20023}; '1': {'precision': 0.823240589198036; 'recall': 0.23763779527559056; 'f1-score': 0.36881339362092147; 'support': 6350}; 'accuracy': 0.8041557653660941; 'macro avg': {'precision': 0.8129854127734271; 'recall': 0.6107282019378502; 'f1-score': 0.6264550328740113; 'support': 26373}; 'weighted avg': {'precision': 0.8076686483835709; 'recall': 0.8041557653660941; 'f1-score': 0.760028541140325; 'support': 26373}},{'0': {'precision': 0.8004410143329658; 'recall': 0.9788764044943821; 'f1-score': 0.8807116862110798; 'support': 2225}; '1': {'precision': 0.7761904761904762; 'recall': 0.23087818696883852; 'f1-score': 0.3558951965065502; 'support': 706}; 'accuracy': 0.7987035141589901; 'macro avg': {'precision': 0.788315745261721; 'recall': 0.6048772957316103; 'f1-score': 0.618303441358815; 'support': 2931}; 'weighted avg': {'precision': 0.7945997042242665; 'recall': 0.7987035141589901; 'f1-score': 0.7542973423927931; 'support': 2931}}
l: 5,1,DNF,3,26373,2931,1,[26373; 26373],296,1030.919335,0.802115,36,[X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8041826648149661; 'recall': 0.9832692403735704; 'f1-score': 0.8847545219638244; 'support': 20023}; '1': {'precision': 0.8228450555261766; 'recall': 0.24503937007874016; 'f1-score': 0.3776240747482102; 'support': 6350}; 'accuracy': 0.805520797785614; 'macro avg': {'precision': 0.8135138601705714; 'recall': 0.6141543052261553; 'f1-score': 0.6311892983560173; 'support': 26373}; 'weighted avg': {'precision': 0.8086761308983161; 'recall': 0.805520797785614; 'f1-score': 0.7626494015824059; 'support': 26373}},{'0': {'precision': 0.8025009194556822; 'recall': 0.9806741573033708; 'f1-score': 0.8826860841423949; 'support': 2225}; '1': {'precision': 0.7971698113207547; 'recall': 0.23937677053824363; 'f1-score': 0.36819172113289766; 'support': 706}; 'accuracy': 0.802115319003753; 'macro avg': {'precision': 0.7998353653882184; 'recall': 0.6100254639208073; 'f1-score': 0.6254389026376463; 'support': 2931}; 'weighted avg': {'precision': 0.8012167971959555; 'recall': 0.802115319003753; 'f1-score': 0.7587580663038739; 'support': 2931}}
l: 5,1,DNF,4,26374,2930,1,[26374; 26374],296,1014.804909,0.804437,54,[X0 >= 29.500000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8015049827130364; 'recall': 0.9841182639964041; 'f1-score': 0.8834738163558106; 'support': 20023}; '1': {'precision': 0.8222470653996646; 'recall': 0.23161706817823965; 'f1-score': 0.3614250614250615; 'support': 6351}; 'accuracy': 0.8029119587472511; 'macro avg': {'precision': 0.8118760240563505; 'recall': 0.6078676660873219; 'f1-score': 0.622449438890436; 'support': 26374}; 'weighted avg': {'precision': 0.8064997869574733; 'recall': 0.8029119587472511; 'f1-score': 0.7577616891636824; 'support': 26374}},{'0': {'precision': 0.8025641025641026; 'recall': 0.9847191011235955; 'f1-score': 0.8843592330978809; 'support': 2225}; '1': {'precision': 0.83; 'recall': 0.23546099290780143; 'f1-score': 0.36685082872928176; 'support': 705}; 'accuracy': 0.8044368600682594; 'macro avg': {'precision': 0.8162820512820512; 'recall': 0.6100900470156985; 'f1-score': 0.6256050309135813; 'support': 2930}; 'weighted avg': {'precision': 0.8091655727662553; 'recall': 0.8044368600682594; 'f1-score': 0.7598392927975866; 'support': 2930}}
l: 5,1,DNF,5,26374,2930,1,[26374; 26374],296,1041.932488,0.802389,42,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 31 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8029173287699141; 'recall': 0.9841682065624532; 'f1-score': 0.8843512991966971; 'support': 20023}; '1': {'precision': 0.8268705625341344; 'recall': 0.23838765548732482; 'f1-score': 0.37008066487411395; 'support': 6351}; 'accuracy': 0.804580268446197; 'macro avg': {'precision': 0.8148939456520242; 'recall': 0.611277931024889; 'f1-score': 0.6272159820354055; 'support': 26374}; 'weighted avg': {'precision': 0.8086853953368572; 'recall': 0.804580268446197; 'f1-score': 0.7605121849712202; 'support': 26374}},{'0': {'precision': 0.8008040935672515; 'recall': 0.9847191011235955; 'f1-score': 0.8832896593428744; 'support': 2225}; '1': {'precision': 0.8247422680412371; 'recall': 0.22695035460992907; 'f1-score': 0.3559510567296996; 'support': 705}; 'accuracy': 0.8023890784982936; 'macro avg': {'precision': 0.8127731808042442; 'recall': 0.6058347278667623; 'f1-score': 0.619620358036287; 'support': 2930}; 'weighted avg': {'precision': 0.8065639614867599; 'recall': 0.8023890784982936; 'f1-score': 0.7564044324342437; 'support': 2930}}
l: 5,1,DNF,6,26374,2930,1,[26374; 26374],296,1015.572767,0.797270,43,[X0 < 61.500000 AND X0 >= 27.500000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.8042421022518288; 'recall': 0.982819757279129; 'f1-score': 0.884608468938236; 'support': 20023}; '1': {'precision': 0.8194225721784777; 'recall': 0.24578806487167376; 'f1-score': 0.37814922480620156; 'support': 6351}; 'accuracy': 0.805338591036627; 'macro avg': {'precision': 0.8118323372151532; 'recall': 0.6143039110754014; 'f1-score': 0.6313788468722188; 'support': 26374}; 'weighted avg': {'precision': 0.8078976404524865; 'recall': 0.805338591036627; 'f1-score': 0.7626503791724609; 'support': 26374}},{'0': {'precision': 0.7997059904446895; 'recall': 0.9779775280898877; 'f1-score': 0.8799029518803073; 'support': 2225}; '1': {'precision': 0.7655502392344498; 'recall': 0.22695035460992907; 'f1-score': 0.350109409190372; 'support': 705}; 'accuracy': 0.7972696245733788; 'macro avg': {'precision': 0.7826281148395696; 'recall': 0.6024639413499084; 'f1-score': 0.6150061805353396; 'support': 2930}; 'weighted avg': {'precision': 0.791487627098881; 'recall': 0.7972696245733788; 'f1-score': 0.7524270311989405; 'support': 2930}}
l: 5,1,DNF,7,26374,2930,1,[26374; 26374],296,1029.329373,0.807167,40,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31],{'0': {'precision': 0.802044306890373; 'recall': 0.9836188383359137; 'f1-score': 0.8835999012988179; 'support': 20023}; '1': {'precision': 0.8195819581958196; 'recall': 0.2346087230357424; 'f1-score': 0.36479373240298685; 'support': 6351}; 'accuracy': 0.8032532039129445; 'macro avg': {'precision': 0.8108131325430963; 'recall': 0.609113780685828; 'f1-score': 0.6241968168509024; 'support': 26374}; 'weighted avg': {'precision': 0.8062674669510725; 'recall': 0.8032532039129445; 'f1-score': 0.7586686061347387; 'support': 26374}},{'0': {'precision': 0.8058216654384672; 'recall': 0.9829213483146068; 'f1-score': 0.8856043733549301; 'support': 2225}; '1': {'precision': 0.8240740740740741; 'recall': 0.2524822695035461; 'f1-score': 0.3865363735070575; 'support': 705}; 'accuracy': 0.8071672354948806; 'macro avg': {'precision': 0.8149478697562706; 'recall': 0.6177018089090764; 'f1-score': 0.6360703734309938; 'support': 2930}; 'weighted avg': {'precision': 0.8102134565948164; 'recall': 0.8071672354948806; 'f1-score': 0.7655214587157663; 'support': 2930}}
l: 5,1,DNF,8,26374,2930,1,[26374; 26374],296,1042.676163,0.805802,39,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8028042716230537; 'recall': 0.9836196564123052; 'f1-score': 0.884061223573769; 'support': 20024}; '1': {'precision': 0.8217391304347826; 'recall': 0.23811023622047245; 'f1-score': 0.36923076923076925; 'support': 6350}; 'accuracy': 0.8041252748919391; 'macro avg': {'precision': 0.8122717010289182; 'recall': 0.6108649463163889; 'f1-score': 0.6266459964022691; 'support': 26374}; 'weighted avg': {'precision': 0.8073631687738263; 'recall': 0.8041252748919391; 'f1-score': 0.7601068220769144; 'support': 26374}},{'0': {'precision': 0.8045638571954361; 'recall': 0.9829136690647482; 'f1-score': 0.8848411252782837; 'support': 2224}; '1': {'precision': 0.8215962441314554; 'recall': 0.24787535410764872; 'f1-score': 0.3808487486398259; 'support': 706}; 'accuracy': 0.8058020477815699; 'macro avg': {'precision': 0.8130800506634457; 'recall': 0.6153945115861985; 'f1-score': 0.6328449369590547; 'support': 2930}; 'weighted avg': {'precision': 0.8086679067438421; 'recall': 0.8058020477815699; 'f1-score': 0.7634013239449216; 'support': 2930}}
l: 5,1,DNF,9,26374,2930,1,[26374; 26374],296,1018.631208,0.798976,43,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 31 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8011206756537275; 'recall': 0.9853176188573711; 'f1-score': 0.8837230135268297; 'support': 20024}; '1': {'precision': 0.8316151202749141; 'recall': 0.22866141732283465; 'f1-score': 0.358695652173913; 'support': 6350}; 'accuracy': 0.80313945552438; 'macro avg': {'precision': 0.8163678979643207; 'recall': 0.6069895180901029; 'f1-score': 0.6212093328503714; 'support': 26374}; 'weighted avg': {'precision': 0.808462744484566; 'recall': 0.80313945552438; 'f1-score': 0.7573135290121175; 'support': 26374}},{'0': {'precision': 0.7993409007689491; 'recall': 0.9815647482014388; 'f1-score': 0.8811301715438951; 'support': 2224}; '1': {'precision': 0.7939698492462312; 'recall': 0.2237960339943343; 'f1-score': 0.3491712707182321; 'support': 706}; 'accuracy': 0.798976109215017; 'macro avg': {'precision': 0.7966553750075902; 'recall': 0.6026803910978865; 'f1-score': 0.6151507211310636; 'support': 2930}; 'weighted avg': {'precision': 0.7980467156580144; 'recall': 0.798976109215017; 'f1-score': 0.7529516787169607; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26374, 26374], 'n_partitions': 1}, (mean val acc cv) 0.801734 (+- 0.003197), (mean training time) 1027.490063 (+- 10.204711)
l: 5,2,CNF,0,26373,2931,1,[26373; 26373],296,1075.270977,0.701126,25,[X1 == 2 OR X3 == 7 OR X3 == 10 OR X6 == 3 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X8 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 15 OR X13 == 22] AND [X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 13 OR X7 == 5 OR X8 == 1 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 15 OR X13 == 31],{'0': {'precision': 0.8318931657501963; 'recall': 0.7404484842431204; 'f1-score': 0.7835116924296472; 'support': 20023}; '1': {'precision': 0.392234826336101; 'recall': 0.5281889763779527; 'f1-score': 0.450171129454399; 'support': 6350}; 'accuracy': 0.6893413718575816; 'macro avg': {'precision': 0.6120639960431487; 'recall': 0.6343187303105365; 'f1-score': 0.6168414109420232; 'support': 26373}; 'weighted avg': {'precision': 0.7260337468263156; 'recall': 0.6893413718575816; 'f1-score': 0.7032511011092504; 'support': 26373}},{'0': {'precision': 0.8432569974554708; 'recall': 0.7447191011235955; 'f1-score': 0.7909307875894989; 'support': 2225}; '1': {'precision': 0.41200828157349895; 'recall': 0.5637393767705382; 'f1-score': 0.47607655502392343; 'support': 706}; 'accuracy': 0.7011258955987717; 'macro avg': {'precision': 0.6276326395144849; 'recall': 0.6542292389470669; 'f1-score': 0.6335036713067111; 'support': 2931}; 'weighted avg': {'precision': 0.7393806435105127; 'recall': 0.7011258955987717; 'f1-score': 0.715090771147569; 'support': 2931}}
l: 5,2,CNF,1,26373,2931,1,[26373; 26373],296,1021.124196,0.799045,36,[X0 >= 54.500000 OR X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 7 OR X13 == 9 OR X13 == 15 OR X13 == 19 OR X13 == 35] AND [X1 == 5 OR X3 == 12 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 12 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 33 OR X13 == 34 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8461646992428161; 'recall': 0.8985666483543925; 'f1-score': 0.8715787433996997; 'support': 20023}; '1': {'precision': 0.6025440313111546; 'recall': 0.48488188976377955; 'f1-score': 0.537347294938918; 'support': 6350}; 'accuracy': 0.7989610586584764; 'macro avg': {'precision': 0.7243543652769854; 'recall': 0.691724269059086; 'f1-score': 0.7044630191693089; 'support': 26373}; 'weighted avg': {'precision': 0.7875065548767581; 'recall': 0.7989610586584764; 'f1-score': 0.7911036477440684; 'support': 26373}},{'0': {'precision': 0.8445661331086773; 'recall': 0.9011235955056179; 'f1-score': 0.8719286801478583; 'support': 2225}; '1': {'precision': 0.6050269299820467; 'recall': 0.4773371104815864; 'f1-score': 0.5336500395882819; 'support': 706}; 'accuracy': 0.7990446946434664; 'macro avg': {'precision': 0.7247965315453619; 'recall': 0.6892303529936021; 'f1-score': 0.7027893598680701; 'support': 2931}; 'weighted avg': {'precision': 0.786867505538769; 'recall': 0.7990446946434664; 'f1-score': 0.7904463463931463; 'support': 2931}}
l: 5,2,CNF,2,26373,2931,1,[26373; 26373],296,1169.671460,0.734220,37,[X0 >= 61.500000 OR X1 == 0 OR X1 == 1 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 11 OR X6 == 12 OR X8 == 1 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 29 OR X13 == 30 OR X13 == 36 OR X13 == 37 OR X13 == 41] AND [X0 >= 43.500000 OR X3 == 7 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X8 == 1 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 29 OR X13 == 30 OR X13 == 36],{'0': {'precision': 0.8258480291752011; 'recall': 0.8256005593567397; 'f1-score': 0.8257242757242758; 'support': 20023}; '1': {'precision': 0.4505978602894902; 'recall': 0.4510236220472441; 'f1-score': 0.45081064064221626; 'support': 6350}; 'accuracy': 0.7354112160163804; 'macro avg': {'precision': 0.6382229447323456; 'recall': 0.6383120907019919; 'f1-score': 0.638267458183246; 'support': 26373}; 'weighted avg': {'precision': 0.7354965874573736; 'recall': 0.7354112160163804; 'f1-score': 0.7354538634552475; 'support': 26373}},{'0': {'precision': 0.8253825382538253; 'recall': 0.8242696629213483; 'f1-score': 0.8248257252080053; 'support': 2225}; '1': {'precision': 0.44851904090267986; 'recall': 0.45042492917847027; 'f1-score': 0.44946996466431094; 'support': 706}; 'accuracy': 0.7342204025929717; 'macro avg': {'precision': 0.6369507895782526; 'recall': 0.6373472960499093; 'f1-score': 0.6371478449361582; 'support': 2931}; 'weighted avg': {'precision': 0.7346061380047947; 'recall': 0.7342204025929717; 'f1-score': 0.7344124986833215; 'support': 2931}}
