l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1051.624060,0.808939,4,[X4 >= 14.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8239814228414608; 'recall': 0.9746791190131349; 'f1-score': 0.8930172966047404; 'support': 20023}; '1': {'precision': 0.8114540721457791; 'recall': 0.3435679420563691; 'f1-score': 0.4827433628318585; 'support': 6351}; 'accuracy': 0.8227041783574732; 'macro avg': {'precision': 0.8177177474936199; 'recall': 0.659123530534752; 'f1-score': 0.6878803297182994; 'support': 26374}; 'weighted avg': {'precision': 0.8209647699155386; 'recall': 0.8227041783574732; 'f1-score': 0.794221143067485; 'support': 26374}},{'0': {'precision': 0.8135593220338984; 'recall': 0.9707865168539326; 'f1-score': 0.8852459016393444; 'support': 2225}; '1': {'precision': 0.7644927536231884; 'recall': 0.2988668555240793; 'f1-score': 0.42973523421588594; 'support': 706}; 'accuracy': 0.8089389286932788; 'macro avg': {'precision': 0.7890260378285434; 'recall': 0.634826686189006; 'f1-score': 0.6574905679276152; 'support': 2931}; 'weighted avg': {'precision': 0.8017404897930381; 'recall': 0.8089389286932788; 'f1-score': 0.7755254884012135; 'support': 2931}}
l: 5,1,DNF,0,26374,2931,1,[26374; 26374],296,1027.882544,0.805868,33,[X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 10 AND X13 != 11 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8057182648588866; 'recall': 0.9823702741846876; 'f1-score': 0.8853182104599874; 'support': 20023}; '1': {'precision': 0.8199898011218766; 'recall': 0.2531884742560227; 'f1-score': 0.3869104908565929; 'support': 6351}; 'accuracy': 0.8067794039584439; 'macro avg': {'precision': 0.8128540329903816; 'recall': 0.6177793742203551; 'f1-score': 0.6361143506582901; 'support': 26374}; 'weighted avg': {'precision': 0.8091549269809102; 'recall': 0.8067794039584439; 'f1-score': 0.7652989707845055; 'support': 26374}},{'0': {'precision': 0.8068939955522609; 'recall': 0.9784269662921349; 'f1-score': 0.8844200690635792; 'support': 2225}; '1': {'precision': 0.7939914163090128; 'recall': 0.26203966005665724; 'f1-score': 0.3940362087326943; 'support': 706}; 'accuracy': 0.8058683043329922; 'macro avg': {'precision': 0.8004427059306369; 'recall': 0.620233313174396; 'f1-score': 0.6392281388981367; 'support': 2931}; 'weighted avg': {'precision': 0.8037861071367941; 'recall': 0.8058683043329922; 'f1-score': 0.7662996305123665; 'support': 2931}}
l: 5,1,DNF,1,26374,2931,1,[26374; 26374],296,1024.077868,0.802798,37,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.799894574649258; 'recall': 0.9852170004494831; 'f1-score': 0.8829361083137518; 'support': 20023}; '1': {'precision': 0.8271028037383178; 'recall': 0.22295701464336326; 'f1-score': 0.3512340319980156; 'support': 6351}; 'accuracy': 0.8016607264730417; 'macro avg': {'precision': 0.8134986891937879; 'recall': 0.6040870075464232; 'f1-score': 0.6170850701558837; 'support': 26374}; 'weighted avg': {'precision': 0.8064464614675115; 'recall': 0.8016607264730417; 'f1-score': 0.7548994097969838; 'support': 26374}},{'0': {'precision': 0.8022018348623853; 'recall': 0.9824719101123596; 'f1-score': 0.8832323232323233; 'support': 2225}; '1': {'precision': 0.8106796116504854; 'recall': 0.23654390934844194; 'f1-score': 0.3662280701754386; 'support': 706}; 'accuracy': 0.8027976799727056; 'macro avg': {'precision': 0.8064407232564353; 'recall': 0.6095079097304008; 'f1-score': 0.624730196703881; 'support': 2931}; 'weighted avg': {'precision': 0.8042439059686284; 'recall': 0.8027976799727056; 'f1-score': 0.7586997395891433; 'support': 2931}}
l: 5,1,DNF,2,26374,2931,1,[26374; 26374],296,1036.399034,0.812010,44,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 14 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8017662379944652; 'recall': 0.983918493732208; 'f1-score': 0.8835519677093844; 'support': 20023}; '1': {'precision': 0.8213096559378469; 'recall': 0.23303416784758305; 'f1-score': 0.3630565436035815; 'support': 6351}; 'accuracy': 0.8031015393948586; 'macro avg': {'precision': 0.8115379469661561; 'recall': 0.6084763307898955; 'f1-score': 0.623304255656483; 'support': 26374}; 'weighted avg': {'precision': 0.8064723973695473; 'recall': 0.8031015393948586; 'f1-score': 0.7582138908725014; 'support': 26374}},{'0': {'precision': 0.8084008843036109; 'recall': 0.9860674157303371; 'f1-score': 0.8884389552540999; 'support': 2225}; '1': {'precision': 0.8571428571428571; 'recall': 0.26345609065155806; 'f1-score': 0.40303358613217766; 'support': 706}; 'accuracy': 0.8120095530535654; 'macro avg': {'precision': 0.832771870723234; 'recall': 0.6247617531909475; 'f1-score': 0.6457362706931388; 'support': 2931}; 'weighted avg': {'precision': 0.8201415300983934; 'recall': 0.8120095530535654; 'f1-score': 0.7715177029169873; 'support': 2931}}
l: 5,1,DNF,3,26374,2931,1,[26374; 26374],296,1043.986944,0.794609,41,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 14 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 31],{'0': {'precision': 0.7991411440609302; 'recall': 0.9851670578834341; 'f1-score': 0.8824568859462725; 'support': 20023}; '1': {'precision': 0.8242603550295858; 'recall': 0.21933553771059675; 'f1-score': 0.346474319114538; 'support': 6351}; 'accuracy': 0.8007507393645257; 'macro avg': {'precision': 0.811700749545258; 'recall': 0.6022512977970154; 'f1-score': 0.6144656025304053; 'support': 26374}; 'weighted avg': {'precision': 0.805189984163377; 'recall': 0.8007507393645257; 'f1-score': 0.7533894224614638; 'support': 26374}},{'0': {'precision': 0.7958439664600802; 'recall': 0.981123595505618; 'f1-score': 0.8788244766505635; 'support': 2225}; '1': {'precision': 0.776595744680851; 'recall': 0.20679886685552407; 'f1-score': 0.32662192393736017; 'support': 706}; 'accuracy': 0.7946093483452746; 'macro avg': {'precision': 0.7862198555704656; 'recall': 0.5939612311805711; 'f1-score': 0.6027232002939619; 'support': 2931}; 'weighted avg': {'precision': 0.7912075814119274; 'recall': 0.7946093483452746; 'f1-score': 0.7458135581191675; 'support': 2931}}
l: 5,1,DNF,4,26374,2931,1,[26374; 26374],296,1130.824560,0.808939,41,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 41],{'0': {'precision': 0.8070615315056106; 'recall': 0.980622284372971; 'f1-score': 0.8854166666666666; 'support': 20023}; '1': {'precision': 0.8102689486552567; 'recall': 0.26090379467800345; 'f1-score': 0.3947117675083373; 'support': 6351}; 'accuracy': 0.8073102297717449; 'macro avg': {'precision': 0.8086652400804336; 'recall': 0.6207630395254873; 'f1-score': 0.6400642170875019; 'support': 26374}; 'weighted avg': {'precision': 0.8078338946783338; 'recall': 0.8073102297717449; 'f1-score': 0.7672523072765646; 'support': 26374}},{'0': {'precision': 0.8093645484949833; 'recall': 0.9788764044943821; 'f1-score': 0.886086248982913; 'support': 2225}; '1': {'precision': 0.8041666666666667; 'recall': 0.273371104815864; 'f1-score': 0.4080338266384778; 'support': 706}; 'accuracy': 0.8089389286932788; 'macro avg': {'precision': 0.8067656075808249; 'recall': 0.626123754655123; 'f1-score': 0.6470600378106954; 'support': 2931}; 'weighted avg': {'precision': 0.8081125169116358; 'recall': 0.8089389286932788; 'f1-score': 0.7709361260981736; 'support': 2931}}
l: 5,1,DNF,5,26375,2930,1,[26375; 26375],296,1016.596948,0.805461,44,[X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8060789775520236; 'recall': 0.98276981471308; 'f1-score': 0.8856982108698099; 'support': 20023}; '1': {'precision': 0.8242485990830362; 'recall': 0.2547229219143577; 'f1-score': 0.3891761876127481; 'support': 6352}; 'accuracy': 0.807431279620853; 'macro avg': {'precision': 0.8151637883175299; 'recall': 0.6187463683137189; 'f1-score': 0.6374371992412791; 'support': 26375}; 'weighted avg': {'precision': 0.8104548424227342; 'recall': 0.807431279620853; 'f1-score': 0.7661187647379102; 'support': 26375}},{'0': {'precision': 0.8077352175529937; 'recall': 0.9761797752808988; 'f1-score': 0.884004884004884; 'support': 2225}; '1': {'precision': 0.7800829875518672; 'recall': 0.26666666666666666; 'f1-score': 0.3974630021141649; 'support': 705}; 'accuracy': 0.8054607508532423; 'macro avg': {'precision': 0.7939091025524305; 'recall': 0.6214232209737828; 'f1-score': 0.6407339430595245; 'support': 2930}; 'weighted avg': {'precision': 0.801081694634634; 'recall': 0.8054607508532423; 'f1-score': 0.7669359329014858; 'support': 2930}}
l: 5,1,DNF,6,26375,2930,1,[26375; 26375],296,1062.809653,0.800341,49,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8051317899584687; 'recall': 0.9778754432402736; 'f1-score': 0.883135627621668; 'support': 20023}; '1': {'precision': 0.7845330739299611; 'recall': 0.25393576826196473; 'f1-score': 0.38368220742150333; 'support': 6352}; 'accuracy': 0.8035260663507109; 'macro avg': {'precision': 0.7948324319442148; 'recall': 0.6159056057511192; 'f1-score': 0.6334089175215857; 'support': 26375}; 'weighted avg': {'precision': 0.8001709162442288; 'recall': 0.8035260663507109; 'f1-score': 0.7628502010771582; 'support': 26375}},{'0': {'precision': 0.8019145802650958; 'recall': 0.9788764044943821; 'f1-score': 0.8816029143897997; 'support': 2225}; '1': {'precision': 0.780373831775701; 'recall': 0.23687943262411348; 'f1-score': 0.3634385201305767; 'support': 705}; 'accuracy': 0.8003412969283277; 'macro avg': {'precision': 0.7911442060203984; 'recall': 0.6078779185592478; 'f1-score': 0.6225207172601882; 'support': 2930}; 'weighted avg': {'precision': 0.7967315674033131; 'recall': 0.8003412969283277; 'f1-score': 0.7569251335185532; 'support': 2930}}
l: 5,1,DNF,7,26375,2930,1,[26375; 26375],296,1078.509778,0.794539,47,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8002679332602606; 'recall': 0.9845178045247965; 'f1-score': 0.8828824793980652; 'support': 20023}; '1': {'precision': 0.8220436280137773; 'recall': 0.22544080604534006; 'f1-score': 0.3538423523597727; 'support': 6352}; 'accuracy': 0.8017061611374408; 'macro avg': {'precision': 0.8111557806370189; 'recall': 0.6049793052850683; 'f1-score': 0.6183624158789189; 'support': 26375}; 'weighted avg': {'precision': 0.80551226361379; 'recall': 0.8017061611374408; 'f1-score': 0.7554715642531463; 'support': 26375}},{'0': {'precision': 0.796709323583181; 'recall': 0.9793258426966293; 'f1-score': 0.8786290322580645; 'support': 2225}; '1': {'precision': 0.764102564102564; 'recall': 0.21134751773049645; 'f1-score': 0.3311111111111111; 'support': 705}; 'accuracy': 0.7945392491467577; 'macro avg': {'precision': 0.7804059438428725; 'recall': 0.5953366802135629; 'f1-score': 0.6048700716845878; 'support': 2930}; 'weighted avg': {'precision': 0.7888636698514968; 'recall': 0.7945392491467577; 'f1-score': 0.7468883720503505; 'support': 2930}}
l: 5,1,DNF,8,26375,2930,1,[26375; 26375],296,1011.910266,0.802048,33,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 41],{'0': {'precision': 0.802442996742671; 'recall': 0.9842189372752697; 'f1-score': 0.8840839763143729; 'support': 20024}; '1': {'precision': 0.8258953168044078; 'recall': 0.23602582270508582; 'f1-score': 0.3671320107763899; 'support': 6351}; 'accuracy': 0.8040568720379146; 'macro avg': {'precision': 0.8141691567735394; 'recall': 0.6101223799901777; 'f1-score': 0.6256079935453813; 'support': 26375}; 'weighted avg': {'precision': 0.8080902264947882; 'recall': 0.8040568720379146; 'f1-score': 0.7596039030202788; 'support': 26375}},{'0': {'precision': 0.799781181619256; 'recall': 0.9860611510791367; 'f1-score': 0.883205799436166; 'support': 2224}; '1': {'precision': 0.8351063829787234; 'recall': 0.22237960339943344; 'f1-score': 0.3512304250559284; 'support': 706}; 'accuracy': 0.8020477815699659; 'macro avg': {'precision': 0.8174437822989897; 'recall': 0.6042203772392851; 'f1-score': 0.6172181122460472; 'support': 2930}; 'weighted avg': {'precision': 0.8082929878171345; 'recall': 0.8020477815699659; 'f1-score': 0.7550233372134876; 'support': 2930}}
l: 5,1,DNF,9,26375,2930,1,[26375; 26375],296,1064.843729,0.804437,43,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.8045017393083691; 'recall': 0.9817219336795845; 'f1-score': 0.8843203850738883; 'support': 20024}; '1': {'precision': 0.811340206185567; 'recall': 0.2478349866162809; 'f1-score': 0.3796888192015438; 'support': 6351}; 'accuracy': 0.8050047393364929; 'macro avg': {'precision': 0.8079209727469681; 'recall': 0.6147784601479327; 'f1-score': 0.632004602137716; 'support': 26375}; 'weighted avg': {'precision': 0.8061484162045619; 'recall': 0.8050047393364929; 'f1-score': 0.7628070173068643; 'support': 26375}},{'0': {'precision': 0.8016075995615638; 'recall': 0.9865107913669064; 'f1-score': 0.8844990929248134; 'support': 2224}; '1': {'precision': 0.844559585492228; 'recall': 0.23087818696883852; 'f1-score': 0.36262513904338156; 'support': 706}; 'accuracy': 0.8044368600682594; 'macro avg': {'precision': 0.8230835925268959; 'recall': 0.6086944891678725; 'f1-score': 0.6235621159840975; 'support': 2930}; 'weighted avg': {'precision': 0.8119571224513416; 'recall': 0.8044368600682594; 'f1-score': 0.7587506248564548; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.803105 (+- 0.005317), (mean training time) 1049.784133 (+- 34.173452)
l: 5,2,CNF,0,26374,2931,1,[26374; 26374],296,1072.996184,0.712385,30,[X1 == 0 OR X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 5 OR X6 == 7 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X12 >= 49.500000 OR X13 == 9 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 21 OR X13 == 34] AND [X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 9 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 21 OR X13 == 34],{'0': {'precision': 0.8459245091972774; 'recall': 0.7510363082455177; 'f1-score': 0.7956613756613757; 'support': 20023}; '1': {'precision': 0.4201465627544492; 'recall': 0.5687293339631554; 'f1-score': 0.48327535456248333; 'support': 6351}; 'accuracy': 0.707135815575946; 'macro avg': {'precision': 0.6330355359758633; 'recall': 0.6598828211043366; 'f1-score': 0.6394683651119295; 'support': 26374}; 'weighted avg': {'precision': 0.7433949066395158; 'recall': 0.707135815575946; 'f1-score': 0.7204371540795502; 'support': 26374}},{'0': {'precision': 0.8465396188565697; 'recall': 0.7586516853932584; 'f1-score': 0.8001896183929842; 'support': 2225}; '1': {'precision': 0.42689434364994666; 'recall': 0.56657223796034; 'f1-score': 0.4869141813755326; 'support': 706}; 'accuracy': 0.7123848515864892; 'macro avg': {'precision': 0.6367169812532582; 'recall': 0.6626119616767991; 'f1-score': 0.6435518998842584; 'support': 2931}; 'weighted avg': {'precision': 0.745458225374524; 'recall': 0.7123848515864892; 'f1-score': 0.724729891837433; 'support': 2931}}
l: 5,2,CNF,1,26374,2931,1,[26374; 26374],296,1094.799786,0.678608,39,[X0 >= 43.500000 OR X1 == 1 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1975.500000 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 24 OR X13 == 38] AND [X1 == 1 OR X3 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X6 == 7 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X10 >= 5505.500000 OR X11 >= 1975.500000 OR X13 == 1 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 24 OR X13 == 31 OR X13 == 34 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8534838553046856; 'recall': 0.702292363781651; 'f1-score': 0.7705416586755801; 'support': 20023}; '1': {'precision': 0.39775712265104063; 'recall': 0.6199023775783341; 'f1-score': 0.4845836666871808; 'support': 6351}; 'accuracy': 0.6824524152574505; 'macro avg': {'precision': 0.6256204889778632; 'recall': 0.6610973706799925; 'f1-score': 0.6275626626813804; 'support': 26374}; 'weighted avg': {'precision': 0.7437424251430379; 'recall': 0.6824524152574505; 'f1-score': 0.7016814475920007; 'support': 26374}},{'0': {'precision': 0.846195358877496; 'recall': 0.7047191011235955; 'f1-score': 0.7690044139283962; 'support': 2225}; '1': {'precision': 0.39053803339517623; 'recall': 0.5963172804532578; 'f1-score': 0.47197309417040356; 'support': 706}; 'accuracy': 0.6786079836233367; 'macro avg': {'precision': 0.6183666961363361; 'recall': 0.6505181907884267; 'f1-score': 0.6204887540494; 'support': 2931}; 'weighted avg': {'precision': 0.7364396196108574; 'recall': 0.6786079836233367; 'f1-score': 0.6974574634851541; 'support': 2931}}
l: 5,2,CNF,2,26374,2931,1,[26374; 26374],296,1032.820866,0.726373,28,[X1 == 5 OR X3 == 7 OR X3 == 14 OR X5 == 1 OR X10 >= 3048.000000 OR X11 >= 1551.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 3 OR X13 == 18 OR X13 == 20 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X10 >= 3048.000000 OR X11 >= 2218.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 18 OR X13 == 20 OR X13 == 27 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8504072935210659; 'recall': 0.7872946111971233; 'f1-score': 0.8176348547717842; 'support': 20023}; '1': {'precision': 0.45655225213729744; 'recall': 0.5633758463234136; 'f1-score': 0.5043698900479279; 'support': 6351}; 'accuracy': 0.7333737772048229; 'macro avg': {'precision': 0.6534797728291817; 'recall': 0.6753352287602685; 'f1-score': 0.661002372409856; 'support': 26374}; 'weighted avg': {'precision': 0.7555648969248608; 'recall': 0.7333737772048229; 'f1-score': 0.7421989788727468; 'support': 26374}},{'0': {'precision': 0.8496314496314497; 'recall': 0.7770786516853933; 'f1-score': 0.8117370892018779; 'support': 2225}; '1': {'precision': 0.44642857142857145; 'recall': 0.56657223796034; 'f1-score': 0.4993757802746568; 'support': 706}; 'accuracy': 0.7263732514500171; 'macro avg': {'precision': 0.6480300105300105; 'recall': 0.6718254448228667; 'f1-score': 0.6555564347382674; 'support': 2931}; 'weighted avg': {'precision': 0.7525105925822405; 'recall': 0.7263732514500171; 'f1-score': 0.7364975518076036; 'support': 2931}}
l: 5,2,CNF,3,26374,2931,1,[26374; 26374],296,1022.545002,0.794268,26,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 24 OR X13 == 37 OR X13 == 41] AND [X1 == 1 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 24 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.8227086305278174; 'recall': 0.9216900564350996; 'f1-score': 0.8693911200094216; 'support': 20023}; '1': {'precision': 0.602232369355657; 'recall': 0.3737994016690285; 'f1-score': 0.461284368017099; 'support': 6351}; 'accuracy': 0.7897550618032911; 'macro avg': {'precision': 0.7124704999417373; 'recall': 0.647744729052064; 'f1-score': 0.6653377440132603; 'support': 26374}; 'weighted avg': {'precision': 0.7696167698049695; 'recall': 0.7897550618032911; 'f1-score': 0.7711168354146221; 'support': 26374}},{'0': {'precision': 0.8278092158447857; 'recall': 0.9204494382022472; 'f1-score': 0.87167482443073; 'support': 2225}; '1': {'precision': 0.612691466083151; 'recall': 0.39660056657223797; 'f1-score': 0.48151332760103177; 'support': 706}; 'accuracy': 0.7942681678607983; 'macro avg': {'precision': 0.7202503409639683; 'recall': 0.6585250023872427; 'f1-score': 0.6765940760158808; 'support': 2931}; 'weighted avg': {'precision': 0.7759930673181006; 'recall': 0.7942681678607983; 'f1-score': 0.7776952895410107; 'support': 2931}}
