l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,109.907713,0.749232,5,[X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11],{'0': {'precision': 0.8425615356829558; 'recall': 0.8154622184487839; 'f1-score': 0.8287904167301151; 'support': 20023}; '1': {'precision': 0.47176554681915656; 'recall': 0.5196032120925839; 'f1-score': 0.4945301963135022; 'support': 6351}; 'accuracy': 0.7442177902479715; 'macro avg': {'precision': 0.6571635412510561; 'recall': 0.6675327152706838; 'f1-score': 0.6616603065218086; 'support': 26374}; 'weighted avg': {'precision': 0.7532718820364104; 'recall': 0.7442177902479715; 'f1-score': 0.7482987711751782; 'support': 26374}},{'0': {'precision': 0.8433179723502304; 'recall': 0.8224719101123595; 'f1-score': 0.832764505119454; 'support': 2225}; '1': {'precision': 0.480946123521682; 'recall': 0.5184135977337111; 'f1-score': 0.49897750511247446; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6621320479359563; 'recall': 0.6704427539230353; 'f1-score': 0.6658710051159642; 'support': 2931}; 'weighted avg': {'precision': 0.7560322250718424; 'recall': 0.7492323439099283; 'f1-score': 0.7523640881952207; 'support': 2931}}
l: 10,2,DNF,6,26375,2930,3296,[8; 9],262,123.153377,0.691809,10,[X3 != 0 AND X3 != 4 AND X3 != 13 AND X6 != 6 AND X6 == 3] OR [X0 < 26.000000 AND X1 != 6 AND X2 >= 178356.000000 AND X5 == 6 AND X13 != 12],{'0': {'precision': 0.7579481010482901; 'recall': 0.8810867502372272; 'f1-score': 0.8148917988868104; 'support': 20023}; '1': {'precision': 0.23168764117457244; 'recall': 0.1130352644836272; 'f1-score': 0.1519415934821712; 'support': 6352}; 'accuracy': 0.6961137440758294; 'macro avg': {'precision': 0.4948178711114313; 'recall': 0.4970610073604272; 'f1-score': 0.4834166961844908; 'support': 26375}; 'weighted avg': {'precision': 0.6312066246078027; 'recall': 0.6961137440758294; 'f1-score': 0.6552307674278429; 'support': 26375}},{'0': {'precision': 0.7592156862745097; 'recall': 0.8701123595505618; 'f1-score': 0.810890052356021; 'support': 2225}; '1': {'precision': 0.2394736842105263; 'recall': 0.12907801418439716; 'f1-score': 0.16774193548387095; 'support': 705}; 'accuracy': 0.6918088737201366; 'macro avg': {'precision': 0.499344685242518; 'recall': 0.49959518686747945; 'f1-score': 0.48931599391994596; 'support': 2930}; 'weighted avg': {'precision': 0.6341583103512646; 'recall': 0.6918088737201366; 'f1-score': 0.6561393962485582; 'support': 2930}}
l: 10,2,DNF,7,26375,2930,3296,[8; 9],262,125.499130,0.712969,11,[X1 != 3 AND X2 < 158662.000000 AND X5 == 2 AND X6 != 9] OR [X1 == 6 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X6 != 5 AND X7 != 4 AND X13 != 24],{'0': {'precision': 0.8129206583149103; 'recall': 0.8263996404135244; 'f1-score': 0.8196047352518698; 'support': 20023}; '1': {'precision': 0.4225913621262459; 'recall': 0.4005037783375315; 'f1-score': 0.4112512124151309; 'support': 6352}; 'accuracy': 0.723829383886256; 'macro avg': {'precision': 0.6177560102205781; 'recall': 0.613451709375528; 'f1-score': 0.6154279738335003; 'support': 26375}; 'weighted avg': {'precision': 0.7189160444991607; 'recall': 0.723829383886256; 'f1-score': 0.721259272614563; 'support': 26375}},{'0': {'precision': 0.8059239610963749; 'recall': 0.8193258426966292; 'f1-score': 0.8125696456429685; 'support': 2225}; '1': {'precision': 0.39820359281437123; 'recall': 0.3773049645390071; 'f1-score': 0.3874726875455207; 'support': 705}; 'accuracy': 0.7129692832764505; 'macro avg': {'precision': 0.602063776955373; 'recall': 0.5983154036178182; 'f1-score': 0.6000211665942446; 'support': 2930}; 'weighted avg': {'precision': 0.7078205960319337; 'recall': 0.7129692832764505; 'f1-score': 0.710285223984709; 'support': 2930}}
l: 10,2,DNF,8,26375,2930,3296,[8; 9],262,124.740128,0.733788,10,[X1 != 4 AND X1 != 7 AND X1 != 8 AND X2 >= 259873.000000 AND X3 != 3 AND X3 != 5] OR [X0 < 26.000000 AND X3 != 0 AND X5 == 2 AND X13 != 40],{'0': {'precision': 0.7601171350713792; 'recall': 0.9333300039952057; 'f1-score': 0.8378651005357424; 'support': 20024}; '1': {'precision': 0.2533557046979866; 'recall': 0.07132735002361833; 'f1-score': 0.11131588647253962; 'support': 6351}; 'accuracy': 0.7257630331753554; 'macro avg': {'precision': 0.5067364198846829; 'recall': 0.502328677009412; 'f1-score': 0.474590493504141; 'support': 26375}; 'weighted avg': {'precision': 0.6380909040078183; 'recall': 0.7257630331753554; 'f1-score': 0.6629148044782864; 'support': 26375}},{'0': {'precision': 0.7646627565982405; 'recall': 0.9379496402877698; 'f1-score': 0.8424878836833603; 'support': 2224}; '1': {'precision': 0.31683168316831684; 'recall': 0.0906515580736544; 'f1-score': 0.14096916299559473; 'support': 706}; 'accuracy': 0.7337883959044369; 'macro avg': {'precision': 0.5407472198832787; 'recall': 0.5143005991807121; 'f1-score': 0.4917285233394775; 'support': 2930}; 'weighted avg': {'precision': 0.6567553375396991; 'recall': 0.7337883959044369; 'f1-score': 0.6734529974015984; 'support': 2930}}
l: 10,2,DNF,9,26375,2930,3296,[8; 9],262,127.239993,0.683959,9,[X0 >= 50.000000] OR [X0 < 33.000000 AND X0 >= 26.000000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X2 >= 196338.000000 AND X13 != 41 AND X13 == 28],{'0': {'precision': 0.7851291745431632; 'recall': 0.8089292848581702; 'f1-score': 0.7968515557741975; 'support': 20024}; '1': {'precision': 0.33391364902506965; 'recall': 0.30199968508896236; 'f1-score': 0.31715584952459697; 'support': 6351}; 'accuracy': 0.6868625592417061; 'macro avg': {'precision': 0.5595214117841164; 'recall': 0.5554644849735663; 'f1-score': 0.5570037026493972; 'support': 26375}; 'weighted avg': {'precision': 0.6764781867681714; 'recall': 0.6868625592417061; 'f1-score': 0.6813426484607866; 'support': 26375}},{'0': {'precision': 0.7816840277777778; 'recall': 0.8098021582733813; 'f1-score': 0.7954946996466431; 'support': 2224}; '1': {'precision': 0.3242811501597444; 'recall': 0.28753541076487255; 'f1-score': 0.3048048048048048; 'support': 706}; 'accuracy': 0.6839590443686007; 'macro avg': {'precision': 0.5529825889687611; 'recall': 0.5486687845191269; 'f1-score': 0.5501497522257239; 'support': 2930}; 'weighted avg': {'precision': 0.6714702285974599; 'recall': 0.6839590443686007; 'f1-score': 0.6772602062137633; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 3296}, (mean val acc cv) 0.691658 (+- 0.050047), (mean training time) 126.111120 (+- 1.678987)
l: 10,2,DNF,0,26374,2931,1648,[16; 17],262,72.045334,0.717844,25,[X0 < 50.000000 AND X1 != 5 AND X3 != 0 AND X6 != 6 AND X6 == 3 AND X7 != 3 AND X13 != 25 AND X13 != 29] OR [X1 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 12 AND X3 == 8 AND X6 != 3 AND X6 != 8 AND X7 != 1 AND X7 == 0 AND X12 >= 24.000000 AND X13 != 3 AND X13 != 31 AND X13 != 33 AND X13 != 40],{'0': {'precision': 0.7599882737247675; 'recall': 0.9063077460919942; 'f1-score': 0.8267237648345139; 'support': 20023}; '1': {'precision': 0.2483974358974359; 'recall': 0.0976224216658794; 'f1-score': 0.14016050638634564; 'support': 6351}; 'accuracy': 0.7115720027299614; 'macro avg': {'precision': 0.5041928548111017; 'recall': 0.5019650838789368; 'f1-score': 0.4834421356104298; 'support': 26374}; 'weighted avg': {'precision': 0.6367944688016849; 'recall': 0.7115720027299614; 'f1-score': 0.6613956669197373; 'support': 26374}},{'0': {'precision': 0.7643721633888049; 'recall': 0.908314606741573; 'f1-score': 0.8301499281166564; 'support': 2225}; '1': {'precision': 0.289198606271777; 'recall': 0.11756373937677053; 'f1-score': 0.16717019133937563; 'support': 706}; 'accuracy': 0.7178437393381099; 'macro avg': {'precision': 0.5267853848302909; 'recall': 0.5129391730591718; 'f1-score': 0.498660059728016; 'support': 2931}; 'weighted avg': {'precision': 0.6499154826229838; 'recall': 0.7178437393381099; 'f1-score': 0.6704557301757624; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1648,[16; 17],262,71.383465,0.661890,22,[X1 != 4 AND X2 < 65716.000000 AND X3 != 3 AND X3 != 4 AND X3 != 12 AND X3 != 13 AND X5 != 3 AND X5 == 2 AND X13 != 10] OR [X1 != 2 AND X1 != 7 AND X3 != 1 AND X3 != 6 AND X3 == 11 AND X6 != 6 AND X6 != 14 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 18 AND X13 != 19 AND X13 != 25 AND X13 != 31],{'0': {'precision': 0.7556552626659189; 'recall': 0.807471407880937; 'f1-score': 0.7807045075931337; 'support': 20023}; '1': {'precision': 0.22559260747288068; 'recall': 0.17682254763029445; 'f1-score': 0.19825227292788417; 'support': 6351}; 'accuracy': 0.6556077955562296; 'macro avg': {'precision': 0.4906239350693998; 'recall': 0.4921469777556157; 'f1-score': 0.48947839026050893; 'support': 26374}; 'weighted avg': {'precision': 0.6280133455076954; 'recall': 0.6556077955562296; 'f1-score': 0.6404469000114623; 'support': 26374}},{'0': {'precision': 0.7616624257845632; 'recall': 0.807191011235955; 'f1-score': 0.7837660920794239; 'support': 2225}; '1': {'precision': 0.2513089005235602; 'recall': 0.20396600566572237; 'f1-score': 0.2251759186864738; 'support': 706}; 'accuracy': 0.6618901398839986; 'macro avg': {'precision': 0.5064856631540617; 'recall': 0.5055785084508387; 'f1-score': 0.5044710053829489; 'support': 2931}; 'weighted avg': {'precision': 0.6387318257046356; 'recall': 0.6618901398839986; 'f1-score': 0.6492165654962022; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,1648,[16; 17],262,72.783993,0.716138,24,[X0 >= 30.000000 AND X1 != 8 AND X2 < 65716.000000 AND X3 != 0 AND X3 != 13 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X13 != 0 AND X13 != 6 AND X13 != 32] OR [X0 < 41.000000 AND X0 >= 33.000000 AND X1 != 2 AND X1 != 5 AND X3 != 4 AND X3 != 6 AND X3 != 10 AND X3 != 11 AND X6 != 3 AND X6 != 4 AND X6 != 8 AND X12 >= 40.000000 AND X13 != 6],{'0': {'precision': 0.7734341621806374; 'recall': 0.9041102731858363; 'f1-score': 0.8336825623431348; 'support': 20023}; '1': {'precision': 0.353099730458221; 'recall': 0.16501338371909935; 'f1-score': 0.2249168365704475; 'support': 6351}; 'accuracy': 0.7261317964662167; 'macro avg': {'precision': 0.5632669463194292; 'recall': 0.5345618284524678; 'f1-score': 0.5292996994567911; 'support': 26374}; 'weighted avg': {'precision': 0.67221538702825; 'recall': 0.7261317964662167; 'f1-score': 0.6870885256258246; 'support': 26374}},{'0': {'precision': 0.7665518561040949; 'recall': 0.9002247191011236; 'f1-score': 0.8280281107895824; 'support': 2225}; '1': {'precision': 0.3018867924528302; 'recall': 0.1359773371104816; 'f1-score': 0.18750000000000003; 'support': 706}; 'accuracy': 0.7161378369157284; 'macro avg': {'precision': 0.5342193242784625; 'recall': 0.5181010281058026; 'f1-score': 0.5077640553947912; 'support': 2931}; 'weighted avg': {'precision': 0.6546263921198598; 'recall': 0.7161378369157284; 'f1-score': 0.6737419128307133; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,1648,[16; 17],262,71.236928,0.762197,28,[X0 >= 58.000000 AND X3 != 3 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 1 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 3 AND X8 != 0 AND X8 != 3] OR [X2 < 259873.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 == 2 AND X6 != 2 AND X6 != 12 AND X6 == 1 AND X7 != 3 AND X13 != 0 AND X13 != 4 AND X13 != 22 AND X13 != 27 AND X13 != 31 AND X13 != 35],{'0': {'precision': 0.773024740622506; 'recall': 0.9674873895020726; 'f1-score': 0.8593926757314287; 'support': 20023}; '1': {'precision': 0.5045662100456622; 'recall': 0.10439300897496458; 'f1-score': 0.17299412915851273; 'support': 6351}; 'accuracy': 0.7596496549632213; 'macro avg': {'precision': 0.6387954753340841; 'recall': 0.5359401992385185; 'f1-score': 0.5161934024449707; 'support': 26374}; 'weighted avg': {'precision': 0.708378493269297; 'recall': 0.7596496549632213; 'f1-score': 0.6941042413155423; 'support': 26374}},{'0': {'precision': 0.7738351254480287; 'recall': 0.9703370786516854; 'f1-score': 0.8610169491525423; 'support': 2225}; '1': {'precision': 0.5319148936170213; 'recall': 0.10623229461756374; 'f1-score': 0.1770956316410862; 'support': 706}; 'accuracy': 0.7621972023200273; 'macro avg': {'precision': 0.652875009532525; 'recall': 0.5382846866346246; 'f1-score': 0.5190562903968142; 'support': 2931}; 'weighted avg': {'precision': 0.715562971346121; 'recall': 0.7621972023200273; 'f1-score': 0.6962784809972752; 'support': 2931}}
l: 10,2,DNF,4,26374,2931,1648,[16; 17],262,73.454399,0.757762,28,[X0 >= 26.000000 AND X1 != 5 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X3 == 15 AND X5 != 3 AND X5 == 2 AND X6 != 4 AND X6 != 9 AND X6 != 12 AND X13 != 31] OR [X1 == 5 AND X3 != 1 AND X3 != 5 AND X3 != 13 AND X6 != 1 AND X6 != 7 AND X6 != 13 AND X7 != 3 AND X12 >= 35.000000 AND X13 != 13 AND X13 != 23 AND X13 != 33 AND X13 != 40],{'0': {'precision': 0.779656862745098; 'recall': 0.9532038156120461; 'f1-score': 0.8577399276453272; 'support': 20023}; '1': {'precision': 0.5052798310454065; 'recall': 0.1506849315068493; 'f1-score': 0.23214069132807763; 'support': 6351}; 'accuracy': 0.7599529839993934; 'macro avg': {'precision': 0.6424683468952523; 'recall': 0.5519443735594477; 'f1-score': 0.5449403094867025; 'support': 26374}; 'weighted avg': {'precision': 0.7135854087250503; 'recall': 0.7599529839993934; 'f1-score': 0.707092291721658; 'support': 26374}},{'0': {'precision': 0.7783902976846747; 'recall': 0.9519101123595506; 'f1-score': 0.8564496562879094; 'support': 2225}; '1': {'precision': 0.49047619047619045; 'recall': 0.14589235127478753; 'f1-score': 0.22489082969432314; 'support': 706}; 'accuracy': 0.7577618560218355; 'macro avg': {'precision': 0.6344332440804326; 'recall': 0.5489012318171691; 'f1-score': 0.5406702429911162; 'support': 2931}; 'weighted avg': {'precision': 0.709039441427701; 'recall': 0.7577618560218355; 'f1-score': 0.7043239205065814; 'support': 2931}}
l: 10,2,DNF,5,26375,2930,1648,[16; 17],262,72.384638,0.719454,19,[X1 != 2 AND X3 != 4 AND X3 != 6 AND X5 != 5 AND X5 == 2 AND X6 != 1 AND X6 != 6 AND X8 != 2 AND X13 != 8] OR [X0 >= 58.000000 AND X1 != 0 AND X3 != 0 AND X3 != 2 AND X3 != 8 AND X3 != 12 AND X6 != 8 AND X8 != 0 AND X13 != 6 AND X13 != 31],{'0': {'precision': 0.8871347201584943; 'recall': 0.7156270289167458; 'f1-score': 0.7922045611610228; 'support': 20023}; '1': {'precision': 0.4430206397339333; 'recall': 0.7130037783375315; 'f1-score': 0.5464856711915536; 'support': 6352}; 'accuracy': 0.7149952606635072; 'macro avg': {'precision': 0.6650776799462138; 'recall': 0.7143154036271386; 'f1-score': 0.6693451161762882; 'support': 26375}; 'weighted avg': {'precision': 0.7801768949885677; 'recall': 0.7149952606635072; 'f1-score': 0.7330270677359585; 'support': 26375}},{'0': {'precision': 0.8938798427849522; 'recall': 0.7155056179775281; 'f1-score': 0.7948077883175239; 'support': 2225}; '1': {'precision': 0.4490861618798956; 'recall': 0.7319148936170212; 'f1-score': 0.5566343042071197; 'support': 705}; 'accuracy': 0.7194539249146757; 'macro avg': {'precision': 0.6714830023324239; 'recall': 0.7237102557972747; 'f1-score': 0.6757210462623218; 'support': 2930}; 'weighted avg': {'precision': 0.7868561072770802; 'recall': 0.7194539249146757; 'f1-score': 0.7374998339496621; 'support': 2930}}
l: 10,2,DNF,6,26375,2930,1648,[16; 17],262,73.520925,0.720478,26,[X0 >= 33.000000 AND X1 != 2 AND X2 < 196338.000000 AND X2 >= 106648.000000 AND X3 != 3 AND X3 != 6 AND X5 != 4 AND X5 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X13 != 2 AND X13 != 10 AND X13 != 32] OR [X0 < 22.000000 AND X0 >= 26.000000 AND X1 != 4 AND X3 != 9 AND X3 == 11 AND X6 != 6 AND X6 != 7 AND X7 != 3 AND X8 != 0 AND X13 != 14 AND X13 != 21 AND X13 != 33],{'0': {'precision': 0.7946461312797947; 'recall': 0.8658043250262198; 'f1-score': 0.8287004947536988; 'support': 20023}; '1': {'precision': 0.4106163632375521; 'recall': 0.2947103274559194; 'f1-score': 0.34313995050866103; 'support': 6352}; 'accuracy': 0.7282654028436019; 'macro avg': {'precision': 0.6026312472586733; 'recall': 0.5802573262410696; 'f1-score': 0.5859202226311799; 'support': 26375}; 'weighted avg': {'precision': 0.7021586588019055; 'recall': 0.7282654028436019; 'f1-score': 0.7117609468088844; 'support': 26375}},{'0': {'precision': 0.7958754208754208; 'recall': 0.8498876404494382; 'f1-score': 0.8219952184307759; 'support': 2225}; '1': {'precision': 0.3971119133574007; 'recall': 0.3120567375886525; 'f1-score': 0.3494837172359015; 'support': 705}; 'accuracy': 0.7204778156996587; 'macro avg': {'precision': 0.5964936671164107; 'recall': 0.5809721890190453; 'f1-score': 0.5857394678333387; 'support': 2930}; 'weighted avg': {'precision': 0.6999272049026548; 'recall': 0.7204778156996587; 'f1-score': 0.708302178040883; 'support': 2930}}
l: 10,2,DNF,7,26375,2930,1648,[16; 17],262,73.031059,0.753925,25,[X0 < 50.000000 AND X0 >= 33.000000 AND X1 != 6 AND X3 != 4 AND X3 != 11 AND X3 == 12 AND X6 != 6 AND X13 != 29 AND X13 == 39] OR [X0 >= 58.000000 AND X1 != 4 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X5 != 0 AND X5 == 2 AND X6 != 1 AND X6 != 7 AND X6 != 12 AND X7 != 2 AND X7 != 4 AND X8 != 3 AND X13 != 1 AND X13 != 4 AND X13 != 20],{'0': {'precision': 0.773440933242779; 'recall': 0.9668880787094841; 'f1-score': 0.8594131486660451; 'support': 20023}; '1': {'precision': 0.5066964285714286; 'recall': 0.1072103274559194; 'f1-score': 0.17697505197505198; 'support': 6352}; 'accuracy': 0.7598483412322274; 'macro avg': {'precision': 0.6400686809071038; 'recall': 0.5370492030827018; 'f1-score': 0.5181941003205486; 'support': 26375}; 'weighted avg': {'precision': 0.7091997543357679; 'recall': 0.7598483412322274; 'f1-score': 0.6950587679956685; 'support': 26375}},{'0': {'precision': 0.7701149425287356; 'recall': 0.9635955056179776; 'f1-score': 0.8560590936314634; 'support': 2225}; '1': {'precision': 0.4452054794520548; 'recall': 0.09219858156028368; 'f1-score': 0.15276145710928318; 'support': 705}; 'accuracy': 0.7539249146757679; 'macro avg': {'precision': 0.6076602109903952; 'recall': 0.5278970435891306; 'f1-score': 0.5044102753703733; 'support': 2930}; 'weighted avg': {'precision': 0.6919370683072135; 'recall': 0.7539249146757679; 'f1-score': 0.686835600884659; 'support': 2930}}
l: 10,2,DNF,8,26375,2930,1648,[16; 17],262,74.198908,0.732765,18,[X0 >= 50.000000 AND X1 != 0 AND X2 >= 130856.000000 AND X3 != 0 AND X6 != 3 AND X7 != 4 AND X12 >= 40.000000] OR [X1 != 6 AND X2 < 178356.000000 AND X3 != 1 AND X7 != 1 AND X7 != 2 AND X7 == 0 AND X13 != 11 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 35],{'0': {'precision': 0.8248542922058678; 'recall': 0.8339992009588494; 'f1-score': 0.8294015396076484; 'support': 20024}; '1': {'precision': 0.45766030347528147; 'recall': 0.4416627302786963; 'f1-score': 0.4495192307692308; 'support': 6351}; 'accuracy': 0.7395260663507109; 'macro avg': {'precision': 0.6412572978405746; 'recall': 0.6378309656187728; 'f1-score': 0.6394603851884396; 'support': 26375}; 'weighted avg': {'precision': 0.7364353719242391; 'recall': 0.7395260663507109; 'f1-score': 0.7379273199514288; 'support': 26375}},{'0': {'precision': 0.820935412026726; 'recall': 0.8286870503597122; 'f1-score': 0.8247930185723874; 'support': 2224}; '1': {'precision': 0.44379562043795623; 'recall': 0.43059490084985835; 'f1-score': 0.4370956146657082; 'support': 706}; 'accuracy': 0.7327645051194539; 'macro avg': {'precision': 0.6323655162323412; 'recall': 0.6296409756047853; 'f1-score': 0.6309443166190478; 'support': 2930}; 'weighted avg': {'precision': 0.7300614554186471; 'recall': 0.7327645051194539; 'f1-score': 0.7313751458221773; 'support': 2930}}
l: 10,2,DNF,9,26375,2930,1648,[16; 17],262,73.410683,0.774403,26,[X0 >= 41.000000 AND X1 != 1 AND X1 != 8 AND X3 != 3 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X4 >= 13.000000 AND X13 != 4 AND X13 != 34] OR [X0 < 50.000000 AND X1 != 0 AND X3 != 0 AND X3 != 4 AND X3 != 15 AND X3 == 11 AND X5 != 0 AND X6 != 9 AND X6 == 3 AND X7 != 3 AND X7 == 0 AND X13 != 9 AND X13 != 19 AND X13 != 30 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.808413896614135; 'recall': 0.9145525369556532; 'f1-score': 0.8582140262905078; 'support': 20024}; '1': {'precision': 0.5403009134873724; 'recall': 0.31664304833884427; 'f1-score': 0.3992852179092624; 'support': 6351}; 'accuracy': 0.7705781990521327; 'macro avg': {'precision': 0.6743574050507537; 'recall': 0.6155977926472487; 'f1-score': 0.6287496220998852; 'support': 26375}; 'weighted avg': {'precision': 0.7438533068193267; 'recall': 0.7705781990521327; 'f1-score': 0.7477057092467434; 'support': 26375}},{'0': {'precision': 0.8095049504950496; 'recall': 0.9190647482014388; 'f1-score': 0.8608128026953042; 'support': 2224}; '1': {'precision': 0.5555555555555556; 'recall': 0.31869688385269124; 'f1-score': 0.40504050405040504; 'support': 706}; 'accuracy': 0.7744027303754266; 'macro avg': {'precision': 0.6825302530253026; 'recall': 0.618880816027065; 'f1-score': 0.6329266533728546; 'support': 2930}; 'weighted avg': {'precision': 0.7483144136939291; 'recall': 0.7744027303754266; 'f1-score': 0.7509919007010043; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 1648}, (mean val acc cv) 0.731685 (+- 0.030841), (mean training time) 72.745033 (+- 0.921580)
l: 10,2,DNF,0,26374,2931,824,[32; 33],262,45.730176,0.654384,28,[X0 >= 30.000000 AND X2 < 158662.000000 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X4 >= 9.000000 AND X5 != 3 AND X6 != 5 AND X6 != 7 AND X7 != 3 AND X13 != 14 AND X13 != 21] OR [X0 < 33.000000 AND X1 != 0 AND X1 != 6 AND X2 < 259873.000000 AND X3 != 4 AND X3 != 7 AND X3 != 15 AND X6 != 1 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X9 AND X13 != 4 AND X13 != 6 AND X13 != 27 AND X13 != 29],{'0': {'precision': 0.7885662911840923; 'recall': 0.7446936023572891; 'f1-score': 0.7660022603513819; 'support': 20023}; '1': {'precision': 0.31520428667113193; 'recall': 0.37049283577389386; 'f1-score': 0.34061957151129124; 'support': 6351}; 'accuracy': 0.6545840600591492; 'macro avg': {'precision': 0.5518852889276121; 'recall': 0.5575932190655914; 'f1-score': 0.5533109159313365; 'support': 26374}; 'weighted avg': {'precision': 0.674578193411217; 'recall': 0.6545840600591492; 'f1-score': 0.6635678379344783; 'support': 26374}},{'0': {'precision': 0.7831775700934579; 'recall': 0.7532584269662921; 'f1-score': 0.7679266895761742; 'support': 2225}; '1': {'precision': 0.3059418457648546; 'recall': 0.34277620396600567; 'f1-score': 0.32331329325317304; 'support': 706}; 'accuracy': 0.6543841692255203; 'macro avg': {'precision': 0.5445597079291562; 'recall': 0.5480173154661488; 'f1-score': 0.5456199914146735; 'support': 2931}; 'weighted avg': {'precision': 0.6682241680545654; 'recall': 0.6543841692255202; 'f1-score': 0.6608311393189108; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,824,[32; 33],262,47.176223,0.756397,33,[X1 != 1 AND X1 != 8 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 5 AND X3 != 8 AND X3 == 9 AND X5 != 0 AND X6 != 3 AND X6 != 6 AND X7 != 1 AND X8 != 0 AND X12 >= 35.000000 AND X13 != 8 AND X13 != 40] OR [X0 >= 30.000000 AND X1 != 2 AND X1 != 7 AND X3 != 2 AND X3 != 8 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 11 AND X7 != 4 AND X7 == 0 AND X8 != 2 AND X13 != 2 AND X13 != 11 AND X13 != 13],{'0': {'precision': 0.8579056505961639; 'recall': 0.8264995255456226; 'f1-score': 0.8419098008292423; 'support': 20023}; '1': {'precision': 0.5095990965556183; 'recall': 0.5684144229255236; 'f1-score': 0.537402307406029; 'support': 6351}; 'accuracy': 0.7643512550238871; 'macro avg': {'precision': 0.683752373575891; 'recall': 0.6974569742355731; 'f1-score': 0.6896560541176356; 'support': 26374}; 'weighted avg': {'precision': 0.7740315729169531; 'recall': 0.7643512550238871; 'f1-score': 0.7685827707719576; 'support': 26374}},{'0': {'precision': 0.8515588645881805; 'recall': 0.8224719101123595; 'f1-score': 0.8367626886145404; 'support': 2225}; '1': {'precision': 0.4948849104859335; 'recall': 0.5481586402266289; 'f1-score': 0.5201612903225806; 'support': 706}; 'accuracy': 0.7563971340839304; 'macro avg': {'precision': 0.673221887537057; 'recall': 0.6853152751694942; 'f1-score': 0.6784619894685605; 'support': 2931}; 'weighted avg': {'precision': 0.7656455887109419; 'recall': 0.7563971340839304; 'f1-score': 0.7605018263852249; 'support': 2931}}
