l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,131.903956,0.699761,4,[X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 10],{'0': {'precision': 0.774940537629583; 'recall': 0.8624082305348849; 'f1-score': 0.8163381080697775; 'support': 20023}; '1': {'precision': 0.32657052065509656; 'recall': 0.21036057313808848; 'f1-score': 0.2558896763072208; 'support': 6351}; 'accuracy': 0.7053916736179571; 'macro avg': {'precision': 0.5507555291423398; 'recall': 0.5363844018364867; 'f1-score': 0.5361138921884991; 'support': 26374}; 'weighted avg': {'precision': 0.6669706438779729; 'recall': 0.7053916736179571; 'f1-score': 0.6813791336963796; 'support': 26374}},{'0': {'precision': 0.7730410069021518; 'recall': 0.8557303370786516; 'f1-score': 0.8122866894197953; 'support': 2225}; '1': {'precision': 0.3141025641025641; 'recall': 0.20821529745042494; 'f1-score': 0.25042589437819424; 'support': 706}; 'accuracy': 0.6997611736608667; 'macro avg': {'precision': 0.543571785502358; 'recall': 0.5319728172645383; 'f1-score': 0.5313562918989948; 'support': 2931}; 'weighted avg': {'precision': 0.6624949336791873; 'recall': 0.6997611736608667; 'f1-score': 0.6769493570078641; 'support': 2931}}
l: 10,3,CNF,8,26375,2930,412,[64; 65],262,436.226407,0.754266,34,[X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 14 OR X6 == 12 OR X7 == 0 OR X7 == 2 OR X7 == 5] AND [X1 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 4 OR X6 == 7 OR X6 == 12 OR X6 == 14 OR X7 == 2 OR X7 == 5 OR X8 != 4 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 8 OR X13 == 11 OR X13 == 36] AND [X3 == 10 OR X3 == 14 OR X4 >= 13.000000 OR X6 == 3 OR X6 == 8 OR X6 == 13 OR X6 == 14 OR X13 == 23],{'0': {'precision': 0.8342118106393362; 'recall': 0.8536256492209349; 'f1-score': 0.8438070790344079; 'support': 20024}; '1': {'precision': 0.5019541206457094; 'recall': 0.46512360258227053; 'f1-score': 0.48283752860411905; 'support': 6351}; 'accuracy': 0.7600758293838863; 'macro avg': {'precision': 0.6680829656425229; 'recall': 0.6593746259016027; 'f1-score': 0.6633223038192635; 'support': 26375}; 'weighted avg': {'precision': 0.754205418633667; 'recall': 0.7600758293838863; 'f1-score': 0.756886979895725; 'support': 26375}},{'0': {'precision': 0.8266724587315378; 'recall': 0.8556654676258992; 'f1-score': 0.8409191338930623; 'support': 2224}; '1': {'precision': 0.4888535031847134; 'recall': 0.4348441926345609; 'f1-score': 0.46026986506746626; 'support': 706}; 'accuracy': 0.7542662116040956; 'macro avg': {'precision': 0.6577629809581256; 'recall': 0.6452548301302301; 'f1-score': 0.6505944994802643; 'support': 2930}; 'weighted avg': {'precision': 0.7452730789990948; 'recall': 0.7542662116040956; 'f1-score': 0.7491995489815022; 'support': 2930}}
l: 10,3,CNF,9,26375,2930,412,[64; 65],262,444.642498,0.656655,37,[X0 >= 50.000000 OR X1 == 6 OR X3 == 0 OR X3 == 8 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X6 == 12 OR X6 == 13 OR X6 == 14] AND [X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 4 OR X6 == 1 OR X6 == 4 OR X6 == 7 OR X6 == 10 OR X6 == 13 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 9] AND [X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X4 >= 13.000000 OR X4 < 7.000000 OR X5 == 0 OR X6 == 7 OR X6 == 10 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X13 == 7 OR X13 == 10 OR X13 == 41],{'0': {'precision': 0.7947362801622891; 'recall': 0.7434578505793048; 'f1-score': 0.768242336670451; 'support': 20024}; '1': {'precision': 0.327881721836975; 'recall': 0.39458353015273184; 'f1-score': 0.3581534943547235; 'support': 6351}; 'accuracy': 0.6594502369668247; 'macro avg': {'precision': 0.5613090009996321; 'recall': 0.5690206903660183; 'f1-score': 0.5631979155125872; 'support': 26375}; 'weighted avg': {'precision': 0.6823194725822297; 'recall': 0.6594502369668247; 'f1-score': 0.6694944982800365; 'support': 26375}},{'0': {'precision': 0.7891737891737892; 'recall': 0.7473021582733813; 'f1-score': 0.7676674364896074; 'support': 2224}; '1': {'precision': 0.3179611650485437; 'recall': 0.37110481586402266; 'f1-score': 0.342483660130719; 'support': 706}; 'accuracy': 0.6566552901023891; 'macro avg': {'precision': 0.5535674771111665; 'recall': 0.5592034870687019; 'f1-score': 0.5550755483101633; 'support': 2930}; 'weighted avg': {'precision': 0.6756324538043614; 'recall': 0.6566552901023891; 'f1-score': 0.6652170111963053; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [64, 65], 'n_partitions': 412}, (mean val acc cv) 0.707423 (+- 0.031902), (mean training time) 433.907856 (+- 12.217382)
l: 10,3,CNF,0,26374,2931,206,[128; 129],262,1059.045200,0.720914,30,[X1 == 1 OR X3 == 7 OR X3 == 8 OR X3 == 15 OR X5 == 3 OR X5 == 6 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X12 >= 55.000000] AND [X1 == 1 OR X1 == 6 OR X1 == 7 OR X3 == 2 OR X3 == 14 OR X6 == 7 OR X7 == 0 OR X13 == 3 OR X13 == 17] AND [X0 >= 58.000000 OR X1 == 1 OR X1 == 2 OR X3 == 2 OR X3 == 7 OR X3 == 11 OR X6 == 3 OR X6 == 4 OR X7 == 5 OR X12 < 40.000000 OR X13 == 3],{'0': {'precision': 0.7980648462576173; 'recall': 0.856814663137392; 'f1-score': 0.8263969171483622; 'support': 20023}; '1': {'precision': 0.4121386098011072; 'recall': 0.31648559282002836; 'f1-score': 0.35803348770929816; 'support': 6351}; 'accuracy': 0.7267005384090393; 'macro avg': {'precision': 0.6051017280293622; 'recall': 0.5866501279787102; 'f1-score': 0.5922152024288302; 'support': 26374}; 'weighted avg': {'precision': 0.7051317482165429; 'recall': 0.7267005384090393; 'f1-score': 0.7136125029386293; 'support': 26374}},{'0': {'precision': 0.7977147693609818; 'recall': 0.8471910112359551; 'f1-score': 0.8217088055797733; 'support': 2225}; '1': {'precision': 0.4014084507042254; 'recall': 0.32294617563739375; 'f1-score': 0.35792778649921503; 'support': 706}; 'accuracy': 0.7209143636983965; 'macro avg': {'precision': 0.5995616100326036; 'recall': 0.5850685934366744; 'f1-score': 0.5898182960394942; 'support': 2931}; 'weighted avg': {'precision': 0.7022551102099515; 'recall': 0.7209143636983965; 'f1-score': 0.7099962844365204; 'support': 2931}}
l: 10,3,CNF,1,26374,2931,206,[128; 129],262,1059.990584,0.566018,35,[X0 >= 45.000000 OR X2 < 196338.000000 OR X3 == 10 OR X6 == 14 OR X7 == 4 OR X13 == 6] AND [X0 < 33.000000 OR X1 == 1 OR X1 == 5 OR X2 >= 219632.000000 OR X2 < 130856.000000 OR X3 == 6 OR X3 == 10 OR X6 == 6 OR X6 == 7 OR X8 == 2 OR X13 == 6 OR X13 == 8 OR X13 == 21 OR X13 == 31 OR X13 == 33 OR X13 == 35] AND [X2 >= 158662.000000 OR X3 == 10 OR X4 >= 13.000000 OR X6 == 6 OR X6 == 10 OR X8 == 1 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 6 OR X13 == 8 OR X13 == 20 OR X13 == 21 OR X13 == 35],{'0': {'precision': 0.7842294366739382; 'recall': 0.6104479848174599; 'f1-score': 0.6865118368951669; 'support': 20023}; '1': {'precision': 0.27697441601779754; 'recall': 0.4704770902220123; 'f1-score': 0.34867845265184666; 'support': 6351}; 'accuracy': 0.5767422461515128; 'macro avg': {'precision': 0.5306019263458679; 'recall': 0.540462537519736; 'f1-score': 0.5175951447735068; 'support': 26374}; 'weighted avg': {'precision': 0.6620797196728331; 'recall': 0.5767422461515128; 'f1-score': 0.6051597544150984; 'support': 26374}},{'0': {'precision': 0.7784921098772648; 'recall': 0.5986516853932584; 'f1-score': 0.6768292682926829; 'support': 2225}; '1': {'precision': 0.2680327868852459; 'recall': 0.4631728045325779; 'f1-score': 0.3395638629283489; 'support': 706}; 'accuracy': 0.5660184237461617; 'macro avg': {'precision': 0.5232624483812554; 'recall': 0.5309122449629182; 'f1-score': 0.5081965656105158; 'support': 2931}; 'weighted avg': {'precision': 0.6555360259358232; 'recall': 0.5660184237461617; 'f1-score': 0.5955909959667804; 'support': 2931}}
l: 10,3,CNF,2,26374,2931,206,[128; 129],262,1059.033581,0.615831,37,[X1 == 2 OR X1 == 6 OR X2 < 65716.000000 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X6 == 1 OR X6 == 10 OR X6 == 13 OR X6 == 14 OR X13 == 0 OR X13 == 30] AND [X1 == 4 OR X3 == 3 OR X3 == 10 OR X3 == 12 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X0 < 41.000000 OR X1 == 6 OR X2 >= 219632.000000 OR X3 == 3 OR X3 == 10 OR X6 == 4 OR X6 == 12 OR X6 == 14 OR X13 == 9 OR X13 == 10 OR X13 == 22 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.7619470877339747; 'recall': 0.7278130150327123; 'f1-score': 0.7444890035505376; 'support': 20023}; '1': {'precision': 0.24806843267108167; 'recall': 0.2831050228310502; 'f1-score': 0.26443120817707183; 'support': 6351}; 'accuracy': 0.6207249563964511; 'macro avg': {'precision': 0.5050077602025281; 'recall': 0.5054590189318813; 'f1-score': 0.5044601058638047; 'support': 26374}; 'weighted avg': {'precision': 0.6382023642068483; 'recall': 0.6207249563964511; 'f1-score': 0.6288885235923636; 'support': 26374}},{'0': {'precision': 0.7585882352941177; 'recall': 0.724494382022472; 'f1-score': 0.7411494252873564; 'support': 2225}; '1': {'precision': 0.23945409429280398; 'recall': 0.273371104815864; 'f1-score': 0.2552910052910053; 'support': 706}; 'accuracy': 0.6158307744796998; 'macro avg': {'precision': 0.4990211647934608; 'recall': 0.498932743419168; 'f1-score': 0.4982202152891808; 'support': 2931}; 'weighted avg': {'precision': 0.6335426182532008; 'recall': 0.6158307744796998; 'f1-score': 0.6241190450357618; 'support': 2931}}
l: 10,3,CNF,3,26374,2931,206,[128; 129],262,1059.557348,0.679290,32,[X3 == 0 OR X3 == 2 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 12] AND [X3 == 9 OR X7 == 2 OR X13 == 5 OR X13 == 20 OR X13 == 30 OR X13 == 39] AND [X0 >= 45.000000 OR X0 < 22.000000 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 1 OR X6 == 11 OR X6 == 13 OR X12 < 48.000000 OR X13 == 5 OR X13 == 10 OR X13 == 11 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 30 OR X13 == 31],{'0': {'precision': 0.7754320455742256; 'recall': 0.8089696848624083; 'f1-score': 0.7918459131795071; 'support': 20023}; '1': {'precision': 0.30264357338195075; 'recall': 0.2613761612344513; 'f1-score': 0.28050016897600544; 'support': 6351}; 'accuracy': 0.6771062409949192; 'macro avg': {'precision': 0.5390378094780882; 'recall': 0.5351729230484298; 'f1-score': 0.5361730410777563; 'support': 26374}; 'weighted avg': {'precision': 0.6615820574460259; 'recall': 0.6771062409949193; 'f1-score': 0.6687111281094974; 'support': 26374}},{'0': {'precision': 0.7732879625691195; 'recall': 0.8170786516853933; 'f1-score': 0.7945804195804196; 'support': 2225}; '1': {'precision': 0.2982758620689655; 'recall': 0.24504249291784702; 'f1-score': 0.2690513219284603; 'support': 706}; 'accuracy': 0.6792903445922893; 'macro avg': {'precision': 0.5357819123190425; 'recall': 0.5310605723016202; 'f1-score': 0.5318158707544399; 'support': 2931}; 'weighted avg': {'precision': 0.6588701724111158; 'recall': 0.6792903445922893; 'f1-score': 0.6679944274472626; 'support': 2931}}
l: 10,3,CNF,4,26374,2931,206,[128; 129],262,1060.251957,0.716138,31,[X3 == 9 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X6 == 13 OR X6 == 14] AND [X1 == 6 OR X2 < 65716.000000 OR X3 == 0 OR X3 == 8 OR X3 == 14 OR X3 == 15 OR X5 == 0 OR X5 == 4 OR X6 == 4 OR X6 == 12 OR X6 == 13 OR X12 < 40.000000] AND [X0 >= 50.000000 OR X2 < 106648.000000 OR X3 == 0 OR X5 == 3 OR X6 == 10 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 9 OR X13 == 22 OR X13 == 24 OR X13 == 26 OR X13 == 36 OR X13 != 39],{'0': {'precision': 0.8031707317073171; 'recall': 0.8223043499975029; 'f1-score': 0.8126249290526368; 'support': 20023}; '1': {'precision': 0.39427987742594484; 'recall': 0.3646669815777043; 'f1-score': 0.3788957055214724; 'support': 6351}; 'accuracy': 0.7121028285432623; 'macro avg': {'precision': 0.598725304566631; 'recall': 0.5934856657876035; 'f1-score': 0.5957603172870546; 'support': 26374}; 'weighted avg': {'precision': 0.7047076310953131; 'recall': 0.7121028285432623; 'f1-score': 0.7081806165233874; 'support': 26374}},{'0': {'precision': 0.8050810337275515; 'recall': 0.826067415730337; 'f1-score': 0.8154392191659272; 'support': 2225}; '1': {'precision': 0.4027777777777778; 'recall': 0.3696883852691218; 'f1-score': 0.38552437223042835; 'support': 706}; 'accuracy': 0.7161378369157284; 'macro avg': {'precision': 0.6039294057526646; 'recall': 0.5978779004997294; 'f1-score': 0.6004817956981778; 'support': 2931}; 'weighted avg': {'precision': 0.7081768717689911; 'recall': 0.7161378369157284; 'f1-score': 0.7118841587986593; 'support': 2931}}
l: 10,3,CNF,5,26375,2930,206,[128; 129],262,1058.587230,0.708191,37,[X3 == 10 OR X3 == 14 OR X8 == 2 OR X12 >= 55.000000 OR X13 == 3 OR X13 == 10 OR X13 == 20 OR X13 == 22] AND [X0 >= 37.000000 OR X2 >= 196338.000000 OR X3 == 10 OR X8 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 20 OR X13 == 27 OR X13 == 30 OR X13 == 38] AND [X0 >= 50.000000 OR X1 == 2 OR X1 == 7 OR X2 >= 219632.000000 OR X2 < 65716.000000 OR X3 == 8 OR X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 10 OR X13 == 12 OR X13 == 27 OR X13 == 30 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.7828707085463842; 'recall': 0.8564151226089997; 'f1-score': 0.8179931786199823; 'support': 20023}; '1': {'precision': 0.3569671214493402; 'recall': 0.2512594458438287; 'f1-score': 0.29492746927838864; 'support': 6352}; 'accuracy': 0.7106729857819906; 'macro avg': {'precision': 0.5699189149978622; 'recall': 0.5538372842264142; 'f1-score': 0.5564603239491854; 'support': 26375}; 'weighted avg': {'precision': 0.680298591570444; 'recall': 0.7106729857819906; 'f1-score': 0.6920211071228145; 'support': 26375}},{'0': {'precision': 0.7851790174854288; 'recall': 0.8476404494382023; 'f1-score': 0.8152150421439378; 'support': 2225}; '1': {'precision': 0.35795454545454547; 'recall': 0.2680851063829787; 'f1-score': 0.30656934306569344; 'support': 705}; 'accuracy': 0.7081911262798635; 'macro avg': {'precision': 0.5715667814699872; 'recall': 0.5578627779105905; 'f1-score': 0.5608921926048156; 'support': 2930}; 'weighted avg': {'precision': 0.6823826854779979; 'recall': 0.7081911262798635; 'f1-score': 0.6928275957786947; 'support': 2930}}
l: 10,3,CNF,6,26375,2930,206,[128; 129],262,1058.359823,0.731399,45,[X1 == 5 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 7 OR X6 == 13 OR X7 == 0 OR X7 == 5 OR X13 == 9 OR X13 == 22 OR X13 == 24 OR X13 == 30] AND [X0 >= 58.000000 OR X1 == 5 OR X2 < 106648.000000 OR X3 == 12 OR X3 == 14 OR X5 == 0 OR X6 == 1 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X13 == 8 OR X13 == 9 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 41] AND [X1 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X6 == 10 OR X6 == 13 OR X8 != 4 OR X12 >= 48.000000 OR X13 == 12 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 41],{'0': {'precision': 0.834920471508725; 'recall': 0.8100684213154872; 'f1-score': 0.8223067173637516; 'support': 20023}; '1': {'precision': 0.4526482440990213; 'recall': 0.49511964735516373; 'f1-score': 0.4729323308270677; 'support': 6352}; 'accuracy': 0.734218009478673; 'macro avg': {'precision': 0.6437843578038731; 'recall': 0.6525940343353255; 'f1-score': 0.6476195240954097; 'support': 26375}; 'weighted avg': {'precision': 0.7428562747881017; 'recall': 0.734218009478673; 'f1-score': 0.7381654433057036; 'support': 26375}},{'0': {'precision': 0.835981308411215; 'recall': 0.8040449438202247; 'f1-score': 0.8197021764032073; 'support': 2225}; '1': {'precision': 0.4481012658227848; 'recall': 0.502127659574468; 'f1-score': 0.47357859531772567; 'support': 705}; 'accuracy': 0.7313993174061434; 'macro avg': {'precision': 0.6420412871169999; 'recall': 0.6530863016973464; 'f1-score': 0.6466403858604665; 'support': 2930}; 'weighted avg': {'precision': 0.7426518101092207; 'recall': 0.7313993174061434; 'f1-score': 0.7364198812956084; 'support': 2930}}
l: 10,3,CNF,7,26375,2930,206,[128; 129],262,1057.508507,0.752560,43,[X1 == 0 OR X3 == 2 OR X3 == 7 OR X3 == 10 OR X6 == 10 OR X7 == 0 OR X13 == 3 OR X13 == 30 OR X13 == 33] AND [X0 < 30.000000 OR X1 == 1 OR X1 == 2 OR X3 == 2 OR X3 == 10 OR X3 == 15 OR X6 == 4 OR X6 == 8 OR X6 == 12 OR X6 == 14 OR X7 == 4 OR X7 == 5 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 14 OR X13 == 38] AND [X0 >= 37.000000 OR X1 == 1 OR X3 == 2 OR X3 == 10 OR X6 == 4 OR X6 == 8 OR X6 == 11 OR X7 == 5 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 14 OR X13 == 23 OR X13 == 29 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.8391080267387866; 'recall': 0.821255556110473; 'f1-score': 0.8300858152448258; 'support': 20023}; '1': {'precision': 0.47196813219238715; 'recall': 0.5036209068010076; 'f1-score': 0.4872810357958873; 'support': 6352}; 'accuracy': 0.7447582938388626; 'macro avg': {'precision': 0.6555380794655868; 'recall': 0.6624382314557402; 'f1-score': 0.6586834255203565; 'support': 26375}; 'weighted avg': {'precision': 0.7506882121356121; 'recall': 0.7447582938388626; 'f1-score': 0.7475267267496728; 'support': 26375}},{'0': {'precision': 0.8399818676337262; 'recall': 0.832808988764045; 'f1-score': 0.8363800496501919; 'support': 2225}; '1': {'precision': 0.4861878453038674; 'recall': 0.49929078014184397; 'f1-score': 0.49265220433869844; 'support': 705}; 'accuracy': 0.7525597269624573; 'macro avg': {'precision': 0.6630848564687968; 'recall': 0.6660498844529444; 'f1-score': 0.6645161269944452; 'support': 2930}; 'weighted avg': {'precision': 0.7548539544110127; 'recall': 0.7525597269624573; 'f1-score': 0.7536742029114195; 'support': 2930}}
l: 10,3,CNF,8,26375,2930,206,[128; 129],262,1058.896816,0.653242,29,[X0 < 45.000000 OR X1 == 0 OR X3 == 7 OR X3 == 8 OR X3 == 14 OR X3 == 15 OR X6 == 5 OR X6 == 6 OR X6 == 10 OR (NOT X9) OR X13 == 0 OR X13 == 11] AND [X0 >= 50.000000 OR X2 < 158662.000000 OR X3 == 10 OR X6 == 12 OR X13 == 35] AND [X0 >= 50.000000 OR X2 >= 259873.000000 OR X3 == 14 OR X4 >= 13.000000 OR X6 == 4 OR X6 == 13 OR X12 >= 55.000000 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 31 OR X13 == 35],{'0': {'precision': 0.7945263830466961; 'recall': 0.7452057530962845; 'f1-score': 0.7690761499806726; 'support': 20024}; '1': {'precision': 0.3281538056360284; 'recall': 0.39237915288930875; 'f1-score': 0.3574040874865543; 'support': 6351}; 'accuracy': 0.6602464454976303; 'macro avg': {'precision': 0.5613400943413622; 'recall': 0.5687924529927966; 'f1-score': 0.5632401187336135; 'support': 26375}; 'weighted avg': {'precision': 0.6822256346434676; 'recall': 0.6602464454976303; 'f1-score': 0.669947078174032; 'support': 26375}},{'0': {'precision': 0.7881679389312977; 'recall': 0.7428057553956835; 'f1-score': 0.7648148148148148; 'support': 2224}; '1': {'precision': 0.31414868105515587; 'recall': 0.37110481586402266; 'f1-score': 0.3402597402597402; 'support': 706}; 'accuracy': 0.6532423208191126; 'macro avg': {'precision': 0.5511583099932268; 'recall': 0.5569552856298531; 'f1-score': 0.5525372775372775; 'support': 2930}; 'weighted avg': {'precision': 0.673950329354316; 'recall': 0.6532423208191126; 'f1-score': 0.6625158787616126; 'support': 2930}}
l: 10,3,CNF,9,26375,2930,206,[128; 129],262,1055.738285,0.464505,38,[X0 < 37.000000 OR X1 == 2 OR X2 >= 329054.000000 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 5 OR X6 == 6 OR X7 == 5 OR X13 == 19 OR X13 == 22 OR X13 == 23] AND [X1 == 2 OR X1 == 4 OR X1 == 5 OR X2 >= 130856.000000 OR X3 == 8 OR X6 == 12 OR X6 == 14 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 23 OR X13 == 41] AND [X1 == 1 OR X2 < 219632.000000 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X13 == 0 OR X13 == 9 OR X13 == 11 OR X13 == 22 OR X13 == 23 OR X13 == 32 OR X13 == 41],{'0': {'precision': 0.727226388990024; 'recall': 0.4987514982021574; 'f1-score': 0.5916994993630951; 'support': 20024}; '1': {'precision': 0.20605916785318779; 'recall': 0.41017162651550937; 'f1-score': 0.27431158847996634; 'support': 6351}; 'accuracy': 0.4774218009478673; 'macro avg': {'precision': 0.4666427784216059; 'recall': 0.4544615623588334; 'f1-score': 0.4330055439215307; 'support': 26375}; 'weighted avg': {'precision': 0.6017312981297379; 'recall': 0.4774218009478673; 'f1-score': 0.5152736937889244; 'support': 26375}},{'0': {'precision': 0.7181878747501665; 'recall': 0.4847122302158273; 'f1-score': 0.5787919463087249; 'support': 2224}; '1': {'precision': 0.1980405878236529; 'recall': 0.40084985835694054; 'f1-score': 0.2651053864168618; 'support': 706}; 'accuracy': 0.4645051194539249; 'macro avg': {'precision': 0.45811423128690976; 'recall': 0.44278104428638393; 'f1-score': 0.4219486663627934; 'support': 2930}; 'weighted avg': {'precision': 0.5928554568081464; 'recall': 0.4645051194539249; 'f1-score': 0.5032074032085012; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [128, 129], 'n_partitions': 206}, (mean val acc cv) 0.660809 (+- 0.085007), (mean training time) 1058.696933 (+- 1.240893)
l: 10,3,DNF,0,26374,2931,3296,[8; 9],262,120.679693,0.732173,22,[X1 != 0 AND X3 != 5 AND X3 == 1] OR [X0 < 22.000000 AND X0 >= 41.000000 AND X1 != 2 AND X3 != 2 AND X4 >= 13.000000 AND X6 != 5 AND X6 != 8 AND X6 != 11 AND X8 != 2] OR [X0 < 22.000000 AND X0 >= 41.000000 AND X1 != 2 AND X1 == 4 AND X2 < 259873.000000 AND X3 != 3 AND X7 != 3 AND X7 != 5 AND X9 AND X13 == 39],{'0': {'precision': 0.7532203124388238; 'recall': 0.9607950856515007; 'f1-score': 0.8444385918707752; 'support': 20023}; '1': {'precision': 0.057623049219687875; 'recall': 0.007557864903164856; 'f1-score': 0.013363028953229399; 'support': 6351}; 'accuracy': 0.731250473951619; 'macro avg': {'precision': 0.40542168082925584; 'recall': 0.4841764752773328; 'f1-score': 0.4289008104120023; 'support': 26374}; 'weighted avg': {'precision': 0.5857167779463414; 'recall': 0.731250473951619; 'f1-score': 0.6443111595476793; 'support': 26374}},{'0': {'precision': 0.7536997885835095; 'recall': 0.9613483146067415; 'f1-score': 0.8449535848311278; 'support': 2225}; '1': {'precision': 0.07526881720430108; 'recall': 0.009915014164305949; 'f1-score': 0.017521902377972465; 'support': 706}; 'accuracy': 0.732173319686114; 'macro avg': {'precision': 0.4144843028939053; 'recall': 0.48563166438552374; 'f1-score': 0.43123774360455014; 'support': 2931}; 'weighted avg': {'precision': 0.5902837988893024; 'recall': 0.732173319686114; 'f1-score': 0.6456472839741072; 'support': 2931}}
l: 10,3,DNF,1,26374,2931,3296,[8; 9],262,120.870220,0.737973,15,[X0 >= 50.000000 AND X1 != 6 AND X2 >= 329054.000000 AND X6 != 9] OR [X0 < 22.000000 AND X0 >= 22.000000 AND X13 != 3 AND X13 != 26] OR [X0 >= 45.000000 AND X1 != 2 AND X1 != 4 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 2 AND X3 == 11],{'0': {'precision': 0.7617638938192719; 'recall': 0.964540778105179; 'f1-score': 0.8512429478138223; 'support': 20023}; '1': {'precision': 0.3046033300685602; 'recall': 0.048968666351755626; 'f1-score': 0.08437330439500813; 'support': 6351}; 'accuracy': 0.7440661257298855; 'macro avg': {'precision': 0.5331836119439161; 'recall': 0.5067547222284673; 'f1-score': 0.4678081261044152; 'support': 26374}; 'weighted avg': {'precision': 0.6516771894748126; 'recall': 0.7440661257298855; 'f1-score': 0.6665766436751671; 'support': 26374}},{'0': {'precision': 0.7595297470609191; 'recall': 0.9582022471910112; 'f1-score': 0.8473767885532592; 'support': 2225}; '1': {'precision': 0.25; 'recall': 0.043909348441926344; 'f1-score': 0.0746987951807229; 'support': 706}; 'accuracy': 0.7379733879222109; 'macro avg': {'precision': 0.5047648735304595; 'recall': 0.5010557978164688; 'f1-score': 0.461037791866991; 'support': 2931}; 'weighted avg': {'precision': 0.6367975732550478; 'recall': 0.7379733879222109; 'f1-score': 0.6612591961544155; 'support': 2931}}
l: 10,3,DNF,2,26374,2931,3296,[8; 9],262,121.091012,0.742409,16,[X0 < 41.000000 AND X2 >= 106648.000000 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 13 AND X3 == 8 AND X13 == 41] OR [X1 != 0 AND X1 != 1 AND X2 < 106648.000000 AND X3 != 2 AND X3 == 9] OR [X1 != 6 AND X3 != 4 AND X6 == 13],{'0': {'precision': 0.7656237432638945; 'recall': 0.9508065724416921; 'f1-score': 0.848225623203903; 'support': 20023}; '1': {'precision': 0.34681697612732093; 'recall': 0.08234923634073374; 'f1-score': 0.13309581371675785; 'support': 6351}; 'accuracy': 0.7416774095700311; 'macro avg': {'precision': 0.5562203596956077; 'recall': 0.5165779043912129; 'f1-score': 0.49066071846033044; 'support': 26374}; 'weighted avg': {'precision': 0.6647728378993545; 'recall': 0.7416774095700311; 'f1-score': 0.6760185472938075; 'support': 26374}},{'0': {'precision': 0.7641984184040259; 'recall': 0.9555056179775281; 'f1-score': 0.8492111044537649; 'support': 2225}; '1': {'precision': 0.33557046979865773; 'recall': 0.0708215297450425; 'f1-score': 0.11695906432748539; 'support': 706}; 'accuracy': 0.7424087342204025; 'macro avg': {'precision': 0.5498844441013419; 'recall': 0.5131635738612853; 'f1-score': 0.48308508439062514; 'support': 2931}; 'weighted avg': {'precision': 0.6609533376413546; 'recall': 0.7424087342204025; 'f1-score': 0.6728310497525867; 'support': 2931}}
