lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,606,68,75,[8; 9],64,1.315933,0.691176,1,[X0 < 4.000000],{'0': {'precision': 0.8108108108108109; 'recall': 0.7792207792207793; 'f1-score': 0.794701986754967; 'support': 462}; '1': {'precision': 0.37037037037037035; 'recall': 0.4166666666666667; 'f1-score': 0.39215686274509803; 'support': 144}; 'accuracy': 0.693069306930693; 'macro avg': {'precision': 0.5905905905905906; 'recall': 0.597943722943723; 'f1-score': 0.5934294247500325; 'support': 606}; 'weighted avg': {'precision': 0.7061516962507062; 'recall': 0.693069306930693; 'f1-score': 0.6990476998615328; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.7843137254901961; 'f1-score': 0.792079207920792; 'support': 51}; '1': {'precision': 0.3888888888888889; 'recall': 0.4117647058823529; 'f1-score': 0.39999999999999997; 'support': 17}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.5944444444444444; 'recall': 0.5980392156862745; 'f1-score': 0.596039603960396; 'support': 68}; 'weighted avg': {'precision': 0.6972222222222223; 'recall': 0.6911764705882353; 'f1-score': 0.6940594059405939; 'support': 68}}
10,2,DNF,5,607,67,75,[8; 9],64,1.446431,0.761194,6,[X0 < 2.000000 AND X0 >= 4.000000 AND X1 >= 2.000000 AND X3 < 28.000000] OR [X0 >= 2.000000 AND X1 >= 12.000000],{'0': {'precision': 0.7828467153284672; 'recall': 0.9285714285714286; 'f1-score': 0.8495049504950496; 'support': 462}; '1': {'precision': 0.4406779661016949; 'recall': 0.1793103448275862; 'f1-score': 0.2549019607843137; 'support': 145}; 'accuracy': 0.7495881383855024; 'macro avg': {'precision': 0.6117623407150811; 'recall': 0.5539408866995074; 'f1-score': 0.5522034556396817; 'support': 607}; 'weighted avg': {'precision': 0.7011095347059269; 'recall': 0.7495881383855024; 'f1-score': 0.7074663450452032; 'support': 607}},{'0': {'precision': 0.7777777777777778; 'recall': 0.9607843137254902; 'f1-score': 0.8596491228070176; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.125; 'f1-score': 0.2; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6388888888888888; 'recall': 0.5428921568627452; 'f1-score': 0.5298245614035088; 'support': 67}; 'weighted avg': {'precision': 0.7114427860696517; 'recall': 0.7611940298507462; 'f1-score': 0.7021209740769836; 'support': 67}}
10,2,DNF,6,607,67,75,[8; 9],64,1.328790,0.656716,6,[X0 < 4.000000 AND X0 >= 4.000000 AND X1 >= 8.000000 AND X3 >= 35.000000] OR [X0 < 4.000000 AND X1 >= 2.000000],{'0': {'precision': 0.8096234309623431; 'recall': 0.8376623376623377; 'f1-score': 0.823404255319149; 'support': 462}; '1': {'precision': 0.4186046511627907; 'recall': 0.3724137931034483; 'f1-score': 0.39416058394160586; 'support': 145}; 'accuracy': 0.7265238879736409; 'macro avg': {'precision': 0.614114041062567; 'recall': 0.605038065382893; 'f1-score': 0.6087824196303774; 'support': 607}; 'weighted avg': {'precision': 0.7162169679130267; 'recall': 0.7265238879736409; 'f1-score': 0.720866640245436; 'support': 607}},{'0': {'precision': 0.7916666666666666; 'recall': 0.7450980392156863; 'f1-score': 0.7676767676767677; 'support': 51}; '1': {'precision': 0.3157894736842105; 'recall': 0.375; 'f1-score': 0.34285714285714286; 'support': 16}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.5537280701754386; 'recall': 0.5600490196078431; 'f1-score': 0.5552669552669554; 'support': 67}; 'weighted avg': {'precision': 0.6780243519245877; 'recall': 0.6567164179104478; 'f1-score': 0.6662273050332753; 'support': 67}}
10,2,DNF,7,607,67,75,[8; 9],64,1.406021,0.731343,6,[X0 < 7.000000 AND X0 >= 4.000000 AND X1 < 6.000000 AND X1 >= 4.000000] OR [X0 < 4.000000 AND X3 < 45.000000],{'0': {'precision': 0.8103448275862069; 'recall': 0.8138528138528138; 'f1-score': 0.8120950323974082; 'support': 462}; '1': {'precision': 0.3986013986013986; 'recall': 0.3931034482758621; 'f1-score': 0.3958333333333333; 'support': 145}; 'accuracy': 0.71334431630972; 'macro avg': {'precision': 0.6044731130938027; 'recall': 0.603478131064338; 'f1-score': 0.6039641828653708; 'support': 607}; 'weighted avg': {'precision': 0.7119876658023564; 'recall': 0.71334431630972; 'f1-score': 0.7126585474479998; 'support': 607}},{'0': {'precision': 0.7894736842105263; 'recall': 0.8823529411764706; 'f1-score': 0.8333333333333333; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.25; 'f1-score': 0.3076923076923077; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5947368421052632; 'recall': 0.5661764705882353; 'f1-score': 0.5705128205128205; 'support': 67}; 'weighted avg': {'precision': 0.6964650432050274; 'recall': 0.7313432835820896; 'f1-score': 0.7078071182548794; 'support': 67}}
10,2,DNF,8,607,67,75,[8; 9],64,1.299324,0.805970,4,[X0 < 11.000000 AND X1 >= 4.000000] OR [X0 < 2.000000 AND X3 < 14.000000],{'0': {'precision': 0.8454106280193237; 'recall': 0.7575757575757576; 'f1-score': 0.7990867579908675; 'support': 462}; '1': {'precision': 0.41968911917098445; 'recall': 0.5586206896551724; 'f1-score': 0.47928994082840237; 'support': 145}; 'accuracy': 0.7100494233937397; 'macro avg': {'precision': 0.632549873595154; 'recall': 0.658098223615465; 'f1-score': 0.6391883494096349; 'support': 607}; 'weighted avg': {'precision': 0.743714386202175; 'recall': 0.7100494233937397; 'f1-score': 0.7226937786027993; 'support': 607}},{'0': {'precision': 0.88; 'recall': 0.8627450980392157; 'f1-score': 0.8712871287128714; 'support': 51}; '1': {'precision': 0.5882352941176471; 'recall': 0.625; 'f1-score': 0.6060606060606061; 'support': 16}; 'accuracy': 0.8059701492537313; 'macro avg': {'precision': 0.7341176470588235; 'recall': 0.7438725490196079; 'f1-score': 0.7386738673867388; 'support': 67}; 'weighted avg': {'precision': 0.8103248463564531; 'recall': 0.8059701492537313; 'f1-score': 0.807949451661584; 'support': 67}}
10,2,DNF,9,607,67,75,[8; 9],64,1.378056,0.641791,7,[X0 < 4.000000 AND X1 < 12.000000 AND X3 < 16.000000 AND X3 >= 4.000000] OR [X0 >= 4.000000 AND X1 >= 6.000000 AND X3 >= 28.000000],{'0': {'precision': 0.7831858407079646; 'recall': 0.7662337662337663; 'f1-score': 0.774617067833698; 'support': 462}; '1': {'precision': 0.3032258064516129; 'recall': 0.32413793103448274; 'f1-score': 0.3133333333333333; 'support': 145}; 'accuracy': 0.6606260296540363; 'macro avg': {'precision': 0.5432058235797887; 'recall': 0.5451858486341246; 'f1-score': 0.5439752005835157; 'support': 607}; 'weighted avg': {'precision': 0.6685331142381606; 'recall': 0.6606260296540363; 'f1-score': 0.6644257309266917; 'support': 607}},{'0': {'precision': 0.7647058823529411; 'recall': 0.7647058823529411; 'f1-score': 0.7647058823529412; 'support': 51}; '1': {'precision': 0.25; 'recall': 0.25; 'f1-score': 0.25; 'support': 16}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5073529411764706; 'recall': 0.5073529411764706; 'f1-score': 0.5073529411764706; 'support': 67}; 'weighted avg': {'precision': 0.6417910447761194; 'recall': 0.6417910447761194; 'f1-score': 0.6417910447761194; 'support': 67}}
10,2,DNF,0,606,68,37,[16; 17],64,0.703999,0.779412,7,[X0 < 4.000000 AND X3 < 57.000000 AND X3 >= 28.000000] OR [X0 < 11.000000 AND X1 < 8.000000 AND X1 >= 5.000000 AND X3 >= 4.000000],{'0': {'precision': 0.8055555555555556; 'recall': 0.8787878787878788; 'f1-score': 0.8405797101449276; 'support': 462}; '1': {'precision': 0.45098039215686275; 'recall': 0.3194444444444444; 'f1-score': 0.37398373983739835; 'support': 144}; 'accuracy': 0.7458745874587459; 'macro avg': {'precision': 0.6282679738562091; 'recall': 0.5991161616161615; 'f1-score': 0.607281724991163; 'support': 606}; 'weighted avg': {'precision': 0.721300071183589; 'recall': 0.7458745874587459; 'f1-score': 0.7297054201708613; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.9411764705882353; 'f1-score': 0.8648648648648648; 'support': 51}; '1': {'precision': 0.625; 'recall': 0.29411764705882354; 'f1-score': 0.4; 'support': 17}; 'accuracy': 0.7794117647058824; 'macro avg': {'precision': 0.7125; 'recall': 0.6176470588235294; 'f1-score': 0.6324324324324324; 'support': 68}; 'weighted avg': {'precision': 0.7562500000000001; 'recall': 0.7794117647058824; 'f1-score': 0.7486486486486487; 'support': 68}}
10,2,DNF,1,606,68,37,[16; 17],64,0.723070,0.588235,5,[X0 < 14.000000 AND X2 < 750.000000] OR [X0 < 21.000000 AND X0 >= 4.000000 AND X3 >= 57.000000],{'0': {'precision': 0.7425; 'recall': 0.6442516268980477; 'f1-score': 0.6898954703832754; 'support': 461}; '1': {'precision': 0.20388349514563106; 'recall': 0.2896551724137931; 'f1-score': 0.2393162393162393; 'support': 145}; 'accuracy': 0.5594059405940595; 'macro avg': {'precision': 0.47319174757281557; 'recall': 0.4669533996559204; 'f1-score': 0.46460585484975736; 'support': 606}; 'weighted avg': {'precision': 0.6136231135249448; 'recall': 0.5594059405940595; 'f1-score': 0.5820836081642651; 'support': 606}},{'0': {'precision': 0.75; 'recall': 0.6923076923076923; 'f1-score': 0.7199999999999999; 'support': 52}; '1': {'precision': 0.2; 'recall': 0.25; 'f1-score': 0.22222222222222224; 'support': 16}; 'accuracy': 0.5882352941176471; 'macro avg': {'precision': 0.475; 'recall': 0.47115384615384615; 'f1-score': 0.47111111111111104; 'support': 68}; 'weighted avg': {'precision': 0.6205882352941177; 'recall': 0.5882352941176471; 'f1-score': 0.6028758169934639; 'support': 68}}
10,2,DNF,2,606,68,37,[16; 17],64,0.732996,0.705882,6,[X0 < 4.000000 AND X3 < 45.000000 AND X3 >= 16.000000] OR [X0 < 21.000000 AND X1 >= 3.000000 AND X3 < 16.000000],{'0': {'precision': 0.7954110898661568; 'recall': 0.9023861171366594; 'f1-score': 0.8455284552845528; 'support': 461}; '1': {'precision': 0.4578313253012048; 'recall': 0.2620689655172414; 'f1-score': 0.33333333333333337; 'support': 145}; 'accuracy': 0.7491749174917491; 'macro avg': {'precision': 0.6266212075836808; 'recall': 0.5822275413269504; 'f1-score': 0.589430894308943; 'support': 606}; 'weighted avg': {'precision': 0.7146370537903846; 'recall': 0.7491749174917491; 'f1-score': 0.7229735168638814; 'support': 606}},{'0': {'precision': 0.7580645161290323; 'recall': 0.9038461538461539; 'f1-score': 0.8245614035087719; 'support': 52}; '1': {'precision': 0.16666666666666666; 'recall': 0.0625; 'f1-score': 0.09090909090909091; 'support': 16}; 'accuracy': 0.7058823529411765; 'macro avg': {'precision': 0.46236559139784944; 'recall': 0.4831730769230769; 'f1-score': 0.45773524720893144; 'support': 68}; 'weighted avg': {'precision': 0.6189120809614168; 'recall': 0.7058823529411765; 'f1-score': 0.6519373299559058; 'support': 68}}
10,2,DNF,3,606,68,37,[16; 17],64,0.740579,0.720588,6,[X0 < 4.000000 AND X1 >= 2.000000] OR [X0 < 11.000000 AND X0 >= 4.000000 AND X1 >= 5.000000 AND X3 < 35.000000],{'0': {'precision': 0.837471783295711; 'recall': 0.8047722342733189; 'f1-score': 0.8207964601769911; 'support': 461}; '1': {'precision': 0.44785276073619634; 'recall': 0.503448275862069; 'f1-score': 0.4740259740259741; 'support': 145}; 'accuracy': 0.7326732673267327; 'macro avg': {'precision': 0.6426622720159537; 'recall': 0.6541102550676939; 'f1-score': 0.6474112171014826; 'support': 606}; 'weighted avg': {'precision': 0.7442461095809757; 'recall': 0.7326732673267327; 'f1-score': 0.7378233240517478; 'support': 606}},{'0': {'precision': 0.8235294117647058; 'recall': 0.8076923076923077; 'f1-score': 0.8155339805825242; 'support': 52}; '1': {'precision': 0.4117647058823529; 'recall': 0.4375; 'f1-score': 0.42424242424242425; 'support': 16}; 'accuracy': 0.7205882352941176; 'macro avg': {'precision': 0.6176470588235294; 'recall': 0.6225961538461539; 'f1-score': 0.6198882024124742; 'support': 68}; 'weighted avg': {'precision': 0.7266435986159169; 'recall': 0.7205882352941176; 'f1-score': 0.7234653790907359; 'support': 68}}
10,2,DNF,4,607,67,37,[16; 17],64,0.739062,0.626866,9,[X0 < 4.000000 AND X0 >= 2.000000 AND X2 >= 1500.000000] OR [X0 < 14.000000 AND X0 >= 4.000000 AND X1 < 4.000000 AND X1 >= 2.000000 AND X2 < 1500.000000 AND X3 < 45.000000],{'0': {'precision': 0.7995991983967936; 'recall': 0.8636363636363636; 'f1-score': 0.8303850156087409; 'support': 462}; '1': {'precision': 0.4166666666666667; 'recall': 0.3103448275862069; 'f1-score': 0.3557312252964427; 'support': 145}; 'accuracy': 0.7314662273476112; 'macro avg': {'precision': 0.6081329325317302; 'recall': 0.5869905956112853; 'f1-score': 0.5930581204525918; 'support': 607}; 'weighted avg': {'precision': 0.7081243761548358; 'recall': 0.7314662273476112; 'f1-score': 0.716999843293612; 'support': 607}},{'0': {'precision': 0.7407407407407407; 'recall': 0.7843137254901961; 'f1-score': 0.7619047619047618; 'support': 51}; '1': {'precision': 0.15384615384615385; 'recall': 0.125; 'f1-score': 0.13793103448275862; 'support': 16}; 'accuracy': 0.6268656716417911; 'macro avg': {'precision': 0.4472934472934473; 'recall': 0.45465686274509803; 'f1-score': 0.44991789819376016; 'support': 67}; 'weighted avg': {'precision': 0.6005868095420334; 'recall': 0.6268656716417911; 'f1-score': 0.6128961105801042; 'support': 67}}
10,2,DNF,5,607,67,37,[16; 17],64,0.703182,0.686567,8,[X0 >= 2.000000 AND X2 >= 500.000000 AND X3 < 16.000000] OR [X0 < 2.000000 AND X0 >= 4.000000 AND X2 >= 750.000000 AND X3 < 45.000000 AND X3 >= 28.000000],{'0': {'precision': 0.7751371115173674; 'recall': 0.9177489177489178; 'f1-score': 0.8404360753221011; 'support': 462}; '1': {'precision': 0.36666666666666664; 'recall': 0.15172413793103448; 'f1-score': 0.2146341463414634; 'support': 145}; 'accuracy': 0.7347611202635914; 'macro avg': {'precision': 0.570901889092017; 'recall': 0.5347365278399762; 'f1-score': 0.5275351108317823; 'support': 607}; 'weighted avg': {'precision': 0.677561799320742; 'recall': 0.7347611202635914; 'f1-score': 0.6909446754832338; 'support': 607}},{'0': {'precision': 0.7777777777777778; 'recall': 0.8235294117647058; 'f1-score': 0.7999999999999999; 'support': 51}; '1': {'precision': 0.3076923076923077; 'recall': 0.25; 'f1-score': 0.27586206896551724; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5427350427350428; 'recall': 0.5367647058823529; 'f1-score': 0.5379310344827586; 'support': 67}; 'weighted avg': {'precision': 0.6655185610409491; 'recall': 0.6865671641791045; 'f1-score': 0.6748327328872877; 'support': 67}}
10,2,DNF,6,607,67,37,[16; 17],64,0.695391,0.761194,9,[X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 4.000000 AND X3 < 73.000000 AND X3 >= 28.000000] OR [X0 < 7.000000 AND X2 < 1500.000000 AND X3 < 16.000000 AND X3 >= 14.000000],{'0': {'precision': 0.8027079303675049; 'recall': 0.8982683982683982; 'f1-score': 0.8478038815117466; 'support': 462}; '1': {'precision': 0.4777777777777778; 'recall': 0.296551724137931; 'f1-score': 0.36595744680851067; 'support': 145}; 'accuracy': 0.7545304777594728; 'macro avg': {'precision': 0.6402428540726414; 'recall': 0.5974100612031646; 'f1-score': 0.6068806641601286; 'support': 607}; 'weighted avg': {'precision': 0.7250887011656756; 'recall': 0.7545304777594728; 'f1-score': 0.73270053220043; 'support': 607}},{'0': {'precision': 0.8181818181818182; 'recall': 0.8823529411764706; 'f1-score': 0.8490566037735848; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.375; 'f1-score': 0.42857142857142855; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6590909090909092; 'recall': 0.6286764705882353; 'f1-score': 0.6388140161725067; 'support': 67}; 'weighted avg': {'precision': 0.7421981004070556; 'recall': 0.7611940298507462; 'f1-score': 0.748642233576055; 'support': 67}}
10,2,DNF,7,607,67,37,[16; 17],64,0.610182,0.671642,7,[X0 < 4.000000 AND X2 >= 500.000000 AND X3 < 14.000000] OR [X0 < 11.000000 AND X0 >= 4.000000 AND X1 >= 3.000000 AND X3 < 73.000000],{'0': {'precision': 0.8073022312373225; 'recall': 0.8614718614718615; 'f1-score': 0.8335078534031414; 'support': 462}; '1': {'precision': 0.43859649122807015; 'recall': 0.3448275862068966; 'f1-score': 0.38610038610038605; 'support': 145}; 'accuracy': 0.7380560131795717; 'macro avg': {'precision': 0.6229493612326963; 'recall': 0.603149723839379; 'f1-score': 0.6098041197517637; 'support': 607}; 'weighted avg': {'precision': 0.7192259012515868; 'recall': 0.7380560131795717; 'f1-score': 0.7266312755466348; 'support': 607}},{'0': {'precision': 0.7735849056603774; 'recall': 0.803921568627451; 'f1-score': 0.7884615384615384; 'support': 51}; '1': {'precision': 0.2857142857142857; 'recall': 0.25; 'f1-score': 0.26666666666666666; 'support': 16}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.5296495956873315; 'recall': 0.5269607843137255; 'f1-score': 0.5275641025641026; 'support': 67}; 'weighted avg': {'precision': 0.6570784889568332; 'recall': 0.6716417910447762; 'f1-score': 0.6638538078836586; 'support': 67}}
10,2,DNF,8,607,67,37,[16; 17],64,0.622884,0.701493,7,[X0 >= 4.000000 AND X1 >= 8.000000 AND X3 < 45.000000 AND X3 >= 4.000000] OR [X0 < 7.000000 AND X2 >= 500.000000 AND X3 >= 23.000000],{'0': {'precision': 0.8167053364269141; 'recall': 0.7619047619047619; 'f1-score': 0.7883538633818589; 'support': 462}; '1': {'precision': 0.375; 'recall': 0.45517241379310347; 'f1-score': 0.411214953271028; 'support': 145}; 'accuracy': 0.6886326194398682; 'macro avg': {'precision': 0.5958526682134571; 'recall': 0.6085385878489327; 'f1-score': 0.5997844083264434; 'support': 607}; 'weighted avg': {'precision': 0.7111908820909956; 'recall': 0.6886326194398682; 'f1-score': 0.6982630199451695; 'support': 607}},{'0': {'precision': 0.8163265306122449; 'recall': 0.7843137254901961; 'f1-score': 0.8; 'support': 51}; '1': {'precision': 0.3888888888888889; 'recall': 0.4375; 'f1-score': 0.411764705882353; 'support': 16}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6026077097505669; 'recall': 0.610906862745098; 'f1-score': 0.6058823529411765; 'support': 67}; 'weighted avg': {'precision': 0.7142518699021897; 'recall': 0.7014925373134329; 'f1-score': 0.7072870939420545; 'support': 67}}
10,2,DNF,9,607,67,37,[16; 17],64,0.737969,0.761194,5,[X1 >= 2.000000 AND X2 < 3000.000000 AND X3 < 14.000000] OR [X0 < 11.000000 AND X1 >= 5.000000],{'0': {'precision': 0.8668341708542714; 'recall': 0.7467532467532467; 'f1-score': 0.8023255813953488; 'support': 462}; '1': {'precision': 0.44019138755980863; 'recall': 0.6344827586206897; 'f1-score': 0.5197740112994351; 'support': 145}; 'accuracy': 0.7199341021416804; 'macro avg': {'precision': 0.65351277920704; 'recall': 0.6906180026869682; 'f1-score': 0.661049796347392; 'support': 607}; 'weighted avg': {'precision': 0.7649178552402729; 'recall': 0.7199341021416804; 'f1-score': 0.7348297368090103; 'support': 607}},{'0': {'precision': 0.8301886792452831; 'recall': 0.8627450980392157; 'f1-score': 0.8461538461538461; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.4375; 'f1-score': 0.4666666666666667; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6650943396226415; 'recall': 0.6501225490196079; 'f1-score': 0.6564102564102564; 'support': 67}; 'weighted avg': {'precision': 0.7513376513658124; 'recall': 0.7611940298507462; 'f1-score': 0.7555300420972063; 'support': 67}}
10,2,DNF,0,606,68,18,[33; 34],64,0.407284,0.750000,7,[X0 >= 16.000000 AND X1 >= 3.000000 AND X3 < 45.000000 AND X3 >= 23.000000] OR [X0 < 4.000000 AND X1 >= 2.000000 AND X3 < 57.000000],{'0': {'precision': 0.7940552016985138; 'recall': 0.8095238095238095; 'f1-score': 0.8017148981779206; 'support': 462}; '1': {'precision': 0.34814814814814815; 'recall': 0.3263888888888889; 'f1-score': 0.33691756272401435; 'support': 144}; 'accuracy': 0.6947194719471947; 'macro avg': {'precision': 0.571101674923331; 'recall': 0.5679563492063492; 'f1-score': 0.5693162304509675; 'support': 606}; 'weighted avg': {'precision': 0.6880970899637735; 'recall': 0.6947194719471947; 'f1-score': 0.6912680065849132; 'support': 606}},{'0': {'precision': 0.8035714285714286; 'recall': 0.8823529411764706; 'f1-score': 0.8411214953271029; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.35294117647058826; 'f1-score': 0.41379310344827586; 'support': 17}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6517857142857143; 'recall': 0.6176470588235294; 'f1-score': 0.6274572993876893; 'support': 68}; 'weighted avg': {'precision': 0.7276785714285715; 'recall': 0.75; 'f1-score': 0.7342893973573962; 'support': 68}}
10,2,DNF,1,606,68,18,[33; 34],64,0.410509,0.691176,6,[X0 < 21.000000 AND X2 >= 3000.000000 AND X3 >= 45.000000] OR [X0 < 16.000000 AND X3 < 45.000000 AND X3 >= 35.000000],{'0': {'precision': 0.7924901185770751; 'recall': 0.8698481561822126; 'f1-score': 0.8293691830403309; 'support': 461}; '1': {'precision': 0.4; 'recall': 0.27586206896551724; 'f1-score': 0.32653061224489793; 'support': 145}; 'accuracy': 0.7277227722772277; 'macro avg': {'precision': 0.5962450592885375; 'recall': 0.5728551125738649; 'f1-score': 0.5779498976426144; 'support': 606}; 'weighted avg': {'precision': 0.6985774664422965; 'recall': 0.7277227722772277; 'f1-score': 0.7090530233615557; 'support': 606}},{'0': {'precision': 0.7818181818181819; 'recall': 0.8269230769230769; 'f1-score': 0.8037383177570092; 'support': 52}; '1': {'precision': 0.3076923076923077; 'recall': 0.25; 'f1-score': 0.27586206896551724; 'support': 16}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.5447552447552448; 'recall': 0.5384615384615384; 'f1-score': 0.5398001933612633; 'support': 68}; 'weighted avg': {'precision': 0.6702591526120938; 'recall': 0.6911764705882353; 'f1-score': 0.6795321415707758; 'support': 68}}
10,2,DNF,2,606,68,18,[33; 34],64,0.355970,0.794118,9,[X0 < 7.000000 AND X2 >= 500.000000 AND X3 < 14.000000] OR [X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 3.000000 AND X2 >= 1500.000000 AND X3 < 73.000000 AND X3 >= 16.000000],{'0': {'precision': 0.7969348659003831; 'recall': 0.9023861171366594; 'f1-score': 0.8463886063072227; 'support': 461}; '1': {'precision': 0.4642857142857143; 'recall': 0.2689655172413793; 'f1-score': 0.34061135371179035; 'support': 145}; 'accuracy': 0.7508250825082509; 'macro avg': {'precision': 0.6306102900930487; 'recall': 0.5856758171890193; 'f1-score': 0.5934999800095065; 'support': 606}; 'weighted avg': {'precision': 0.7173405969496784; 'recall': 0.7508250825082509; 'f1-score': 0.725369296692804; 'support': 606}},{'0': {'precision': 0.8166666666666667; 'recall': 0.9423076923076923; 'f1-score': 0.8749999999999999; 'support': 52}; '1': {'precision': 0.625; 'recall': 0.3125; 'f1-score': 0.4166666666666667; 'support': 16}; 'accuracy': 0.7941176470588235; 'macro avg': {'precision': 0.7208333333333333; 'recall': 0.6274038461538461; 'f1-score': 0.6458333333333333; 'support': 68}; 'weighted avg': {'precision': 0.7715686274509804; 'recall': 0.7941176470588235; 'f1-score': 0.7671568627450979; 'support': 68}}
10,2,DNF,3,606,68,18,[33; 34],64,0.400205,0.735294,7,[X0 < 4.000000 AND X0 >= 2.000000 AND X3 < 16.000000 AND X3 >= 4.000000] OR [X0 < 11.000000 AND X2 >= 2000.000000 AND X3 < 35.000000],{'0': {'precision': 0.791814946619217; 'recall': 0.96529284164859; 'f1-score': 0.8699902248289344; 'support': 461}; '1': {'precision': 0.6363636363636364; 'recall': 0.19310344827586207; 'f1-score': 0.2962962962962963; 'support': 145}; 'accuracy': 0.7805280528052805; 'macro avg': {'precision': 0.7140892914914267; 'recall': 0.579198144962226; 'f1-score': 0.5831432605626153; 'support': 606}; 'weighted avg': {'precision': 0.754619501096017; 'recall': 0.7805280528052805; 'f1-score': 0.7327202254275605; 'support': 606}},{'0': {'precision': 0.7741935483870968; 'recall': 0.9230769230769231; 'f1-score': 0.8421052631578947; 'support': 52}; '1': {'precision': 0.3333333333333333; 'recall': 0.125; 'f1-score': 0.18181818181818182; 'support': 16}; 'accuracy': 0.7352941176470589; 'macro avg': {'precision': 0.553763440860215; 'recall': 0.5240384615384616; 'f1-score': 0.5119617224880383; 'support': 68}; 'weighted avg': {'precision': 0.670461733080329; 'recall': 0.7352941176470589; 'f1-score': 0.6867435969603151; 'support': 68}}
10,2,DNF,4,607,67,18,[33; 34],64,0.404816,0.731343,6,[X2 >= 1000.000000 AND X3 < 23.000000] OR [X0 < 7.000000 AND X2 >= 750.000000 AND X3 < 45.000000 AND X3 >= 28.000000],{'0': {'precision': 0.8215686274509804; 'recall': 0.9069264069264069; 'f1-score': 0.8621399176954733; 'support': 462}; '1': {'precision': 0.5567010309278351; 'recall': 0.3724137931034483; 'f1-score': 0.4462809917355372; 'support': 145}; 'accuracy': 0.7792421746293245; 'macro avg': {'precision': 0.6891348291894077; 'recall': 0.6396701000149276; 'f1-score': 0.6542104547155052; 'support': 607}; 'weighted avg': {'precision': 0.7582971258103609; 'recall': 0.7792421746293245; 'f1-score': 0.762799647079014; 'support': 607}},{'0': {'precision': 0.7704918032786885; 'recall': 0.9215686274509803; 'f1-score': 0.8392857142857142; 'support': 51}; '1': {'precision': 0.3333333333333333; 'recall': 0.125; 'f1-score': 0.18181818181818182; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5519125683060109; 'recall': 0.5232843137254901; 'f1-score': 0.510551948051948; 'support': 67}; 'weighted avg': {'precision': 0.6660957507544246; 'recall': 0.7313432835820896; 'f1-score': 0.6822785423531691; 'support': 67}}
10,2,DNF,5,607,67,18,[33; 34],64,0.411519,0.776119,9,[X0 < 14.000000 AND X0 >= 2.000000 AND X1 >= 12.000000 AND X3 >= 4.000000] OR [X0 < 4.000000 AND X1 >= 4.000000 AND X2 >= 500.000000 AND X3 < 57.000000 AND X3 >= 28.000000],{'0': {'precision': 0.8041431261770244; 'recall': 0.9242424242424242; 'f1-score': 0.8600201409869084; 'support': 462}; '1': {'precision': 0.5394736842105263; 'recall': 0.2827586206896552; 'f1-score': 0.3710407239819004; 'support': 145}; 'accuracy': 0.771004942339374; 'macro avg': {'precision': 0.6718084051937754; 'recall': 0.6035005224660397; 'f1-score': 0.6155304324844044; 'support': 607}; 'weighted avg': {'precision': 0.7409189596446649; 'recall': 0.771004942339374; 'f1-score': 0.7432128667435375; 'support': 607}},{'0': {'precision': 0.8; 'recall': 0.9411764705882353; 'f1-score': 0.8648648648648648; 'support': 51}; '1': {'precision': 0.5714285714285714; 'recall': 0.25; 'f1-score': 0.34782608695652173; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6857142857142857; 'recall': 0.5955882352941176; 'f1-score': 0.6063454759106932; 'support': 67}; 'weighted avg': {'precision': 0.7454157782515992; 'recall': 0.7761194029850746; 'f1-score': 0.7413929179016785; 'support': 67}}
