lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,98.693101,0.726714,1,[X3 == 9],{'0': {'precision': 0.7940069812774831; 'recall': 0.8747440443489987; 'f1-score': 0.8324224133833944; 'support': 20023}; '1': {'precision': 0.41877172653534184; 'recall': 0.28452212250039366; 'f1-score': 0.3388336771048191; 'support': 6351}; 'accuracy': 0.7326154546143929; 'macro avg': {'precision': 0.6063893539064125; 'recall': 0.5796330834246961; 'f1-score': 0.5856280452441067; 'support': 26374}; 'weighted avg': {'precision': 0.703648328708008; 'recall': 0.7326154546143929; 'f1-score': 0.7135636106191102; 'support': 26374}},{'0': {'precision': 0.7937293729372937; 'recall': 0.8647191011235955; 'f1-score': 0.8277048827704884; 'support': 2225}; '1': {'precision': 0.40631163708086787; 'recall': 0.29178470254957506; 'f1-score': 0.3396537510305029; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.6000205050090808; 'recall': 0.5782519018365853; 'f1-score': 0.5836793169004957; 'support': 2931}; 'weighted avg': {'precision': 0.7004107371424672; 'recall': 0.7267144319344934; 'f1-score': 0.7101463365376567; 'support': 2931}}
10,3,CNF,0,26374,2931,206,[128; 129],296,1018.804209,0.782668,30,[X0 >= 35.500000 OR X3 == 10 OR X6 == 11 OR X10 >= 4826.000000 OR X11 >= 1862.000000 OR X13 == 36] AND [X0 < 43.500000 OR X3 == 6 OR X3 == 10 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 >= 4826.000000 OR X11 >= 1862.000000 OR X12 >= 49.500000 OR X13 == 3 OR X13 == 10] AND [X0 >= 54.500000 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X10 >= 4932.500000 OR X11 >= 1862.000000 OR X13 == 10 OR X13 == 19 OR X13 == 20 OR X13 == 36],{'0': {'precision': 0.8514478764478765; 'recall': 0.8810867502372272; 'f1-score': 0.8660137937805267; 'support': 20023}; '1': {'precision': 0.5788822072868766; 'recall': 0.5153519130845536; 'f1-score': 0.5452728029987505; 'support': 6351}; 'accuracy': 0.79301584894214; 'macro avg': {'precision': 0.7151650418673765; 'recall': 0.6982193316608905; 'f1-score': 0.7056432983896386; 'support': 26374}; 'weighted avg': {'precision': 0.7858126081972694; 'recall': 0.79301584894214; 'f1-score': 0.7887776508952965; 'support': 26374}},{'0': {'precision': 0.8449174630755865; 'recall': 0.8741573033707866; 'f1-score': 0.859288712171416; 'support': 2225}; '1': {'precision': 0.5548489666136724; 'recall': 0.4943342776203966; 'f1-score': 0.5228464419475655; 'support': 706}; 'accuracy': 0.7826680313886045; 'macro avg': {'precision': 0.6998832148446295; 'recall': 0.6842457904955916; 'f1-score': 0.6910675770594907; 'support': 2931}; 'weighted avg': {'precision': 0.7750476717067324; 'recall': 0.7826680313886045; 'f1-score': 0.7782487112236036; 'support': 2931}}
10,3,CNF,1,26374,2931,206,[128; 129],296,1035.701820,0.783692,40,[X0 < 27.500000 OR X1 == 0 OR X1 == 2 OR X3 == 2 OR X3 == 9 OR X3 == 10 OR X4 >= 14.500000 OR X6 == 4 OR X6 == 7 OR X6 == 11 OR X6 == 13 OR X8 == 2 OR X10 >= 7073.500000 OR X11 >= 1820.500000] AND [X0 >= 54.500000 OR X1 == 1 OR X1 == 2 OR X3 == 0 OR X3 == 8 OR X3 == 10 OR X6 == 3 OR X6 == 4 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 < 39.500000 OR X13 == 11 OR X13 == 14 OR X13 == 22 OR X13 == 30 OR X13 == 34] AND [X1 == 1 OR X3 == 10 OR X7 == 0 OR X7 == 5 OR X10 >= 7073.500000 OR X13 == 9 OR X13 == 11 OR X13 == 24 OR X13 == 31 OR X13 == 34],{'0': {'precision': 0.8589932293199882; 'recall': 0.8743944463866553; 'f1-score': 0.8666254176463308; 'support': 20023}; '1': {'precision': 0.5802736982643525; 'recall': 0.5474728389230042; 'f1-score': 0.5633962569877663; 'support': 6351}; 'accuracy': 0.7956699780086449; 'macro avg': {'precision': 0.7196334637921704; 'recall': 0.7109336426548298; 'f1-score': 0.7150108373170485; 'support': 26374}; 'weighted avg': {'precision': 0.791876078272201; 'recall': 0.7956699780086449; 'f1-score': 0.7936062169432693; 'support': 26374}},{'0': {'precision': 0.8578497525865947; 'recall': 0.8570786516853932; 'f1-score': 0.8574640287769784; 'support': 2225}; '1': {'precision': 0.5508474576271186; 'recall': 0.5524079320113314; 'f1-score': 0.5516265912305516; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7043486051068566; 'recall': 0.7047432918483623; 'f1-score': 0.704545310003765; 'support': 2931}; 'weighted avg': {'precision': 0.7839010592254927; 'recall': 0.7836915728420334; 'f1-score': 0.7837959186071465; 'support': 2931}}
10,3,CNF,2,26374,2931,206,[128; 129],296,1016.190360,0.735244,35,[X0 >= 54.500000 OR X1 == 5 OR X3 == 8 OR X5 == 1 OR X6 == 4 OR X7 == 0 OR X10 >= 5119.000000 OR X13 == 0 OR X13 == 10 OR X13 == 22 OR X13 == 36] AND [X1 == 2 OR X1 == 7 OR X3 == 9 OR X3 == 11 OR X5 == 0 OR X8 == 1 OR X10 >= 4932.500000 OR X11 >= 1820.500000 OR X12 < 39.500000 OR X13 == 10 OR X13 == 20 OR X13 == 36] AND [X0 < 35.500000 OR X3 == 8 OR X3 == 12 OR X5 == 1 OR X6 == 8 OR X6 == 10 OR X7 == 4 OR X10 >= 5119.000000 OR X13 == 10 OR X13 == 19 OR X13 == 20 OR X13 == 22],{'0': {'precision': 0.8145692111209353; 'recall': 0.82819757279129; 'f1-score': 0.8213268616428518; 'support': 20023}; '1': {'precision': 0.42819148936170215; 'recall': 0.40560541646984727; 'f1-score': 0.41659254467534573; 'support': 6351}; 'accuracy': 0.7264351255023888; 'macro avg': {'precision': 0.6213803502413187; 'recall': 0.6169014946305686; 'f1-score': 0.6189597031590988; 'support': 26374}; 'weighted avg': {'precision': 0.7215273930086697; 'recall': 0.7264351255023888; 'f1-score': 0.7238646774060796; 'support': 26374}},{'0': {'precision': 0.8145896656534954; 'recall': 0.8431460674157303; 'f1-score': 0.8286219081272085; 'support': 2225}; '1': {'precision': 0.4442675159235669; 'recall': 0.3951841359773371; 'f1-score': 0.41829085457271364; 'support': 706}; 'accuracy': 0.7352439440464006; 'macro avg': {'precision': 0.6294285907885312; 'recall': 0.6191651016965337; 'f1-score': 0.6234563813499611; 'support': 2931}; 'weighted avg': {'precision': 0.7253889021907421; 'recall': 0.7352439440464006; 'f1-score': 0.7297840630881524; 'support': 2931}}
10,3,CNF,3,26374,2931,206,[128; 129],296,999.572366,0.772433,38,[X1 == 5 OR X3 == 7 OR X3 == 10 OR X6 == 3 OR X6 == 4 OR X6 == 7 OR X6 == 12 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 1551.500000 OR X13 == 32] AND [X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X4 >= 13.500000 OR X6 == 8 OR X7 == 0 OR X10 >= 4826.000000 OR X12 >= 49.500000 OR X13 == 22 OR X13 == 23 OR X13 == 32] AND [X0 >= 43.500000 OR X1 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 15 OR X6 == 1 OR X6 == 8 OR X7 == 4 OR X10 >= 4973.500000 OR X11 >= 1551.500000 OR X13 == 3 OR X13 == 22 OR X13 == 23 OR X13 == 32],{'0': {'precision': 0.86841416836708; 'recall': 0.8289467112820257; 'f1-score': 0.8482215862632869; 'support': 20023}; '1': {'precision': 0.5283018867924528; 'recall': 0.6039993701779247; 'f1-score': 0.5636203349985307; 'support': 6351}; 'accuracy': 0.7747781906422992; 'macro avg': {'precision': 0.6983580275797664; 'recall': 0.7164730407299752; 'f1-score': 0.7059209606309088; 'support': 26374}; 'weighted avg': {'precision': 0.7865133152435319; 'recall': 0.7747781906422992; 'f1-score': 0.7796880855890447; 'support': 26374}},{'0': {'precision': 0.8698955365622032; 'recall': 0.8233707865168539; 'f1-score': 0.8459939967674902; 'support': 2225}; '1': {'precision': 0.5236363636363637; 'recall': 0.6118980169971672; 'f1-score': 0.5643370346178969; 'support': 706}; 'accuracy': 0.772432616854316; 'macro avg': {'precision': 0.6967659500992834; 'recall': 0.7176344017570105; 'f1-score': 0.7051655156926935; 'support': 2931}; 'weighted avg': {'precision': 0.7864909046667262; 'recall': 0.772432616854316; 'f1-score': 0.7781503204530539; 'support': 2931}}
10,3,CNF,4,26374,2931,206,[128; 129],296,1019.626956,0.418287,36,[X1 == 6 OR X3 == 0 OR X3 == 10 OR X3 == 11 OR X5 != 2 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X8 == 0 OR X8 != 4 OR X10 >= 5119.000000 OR X13 != 39] AND [X1 == 1 OR X1 == 5 OR X3 == 15 OR X6 != 12 OR X11 >= 1862.000000 OR X12 < 49.500000 OR X13 == 19 OR X13 == 32 OR X13 == 36] AND [X1 == 5 OR X1 == 6 OR X3 == 9 OR X4 >= 12.500000 OR X5 == 0 OR X6 == 1 OR X6 == 3 OR X6 == 13 OR X6 == 14 OR X8 == 0 OR X8 != 4 OR X10 >= 57.000000 OR X13 == 20 OR X13 == 23 OR X13 == 36],{'0': {'precision': 0.7480077745383867; 'recall': 0.3844079308794886; 'f1-score': 0.5078349223105598; 'support': 20023}; '1': {'precision': 0.23364834618254166; 'recall': 0.5917178397102818; 'f1-score': 0.3350122576331625; 'support': 6351}; 'accuracy': 0.4343292636687647; 'macro avg': {'precision': 0.4908280603604642; 'recall': 0.4880628852948852; 'f1-score': 0.42142358997186113; 'support': 26374}; 'weighted avg': {'precision': 0.6241472782356654; 'recall': 0.4343292636687647; 'f1-score': 0.46621830202671394; 'support': 26374}},{'0': {'precision': 0.7321428571428571; 'recall': 0.3685393258426966; 'f1-score': 0.49028400597907323; 'support': 2225}; '1': {'precision': 0.22418553285477635; 'recall': 0.5750708215297451; 'f1-score': 0.322606277314263; 'support': 706}; 'accuracy': 0.41828727396792903; 'macro avg': {'precision': 0.47816419499881674; 'recall': 0.4718050736862208; 'f1-score': 0.4064451416466681; 'support': 2931}; 'weighted avg': {'precision': 0.6097894381911734; 'recall': 0.41828727396792903; 'f1-score': 0.4498948976756423; 'support': 2931}}
10,3,CNF,5,26375,2930,206,[128; 129],296,1017.208541,0.746416,41,[X0 >= 61.500000 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X11 >= 1551.500000 OR X12 >= 49.500000 OR X13 == 24] AND [X0 >= 43.500000 OR X1 == 1 OR X1 == 2 OR X1 == 6 OR X1 == 7 OR X3 == 10 OR X3 == 15 OR X6 == 0 OR X8 == 3 OR X11 >= 1820.500000 OR X13 == 5 OR X13 == 9 OR X13 == 20 OR X13 == 24 OR X13 == 41] AND [X0 < 35.500000 OR X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 3 OR X6 == 10 OR X6 == 12 OR X8 == 3 OR X11 >= 1881.500000 OR X13 == 5 OR X13 == 9 OR X13 == 20 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.8134131397869733; 'recall': 0.8619587474404435; 'f1-score': 0.8369826143885939; 'support': 20023}; '1': {'precision': 0.46402947450067866; 'recall': 0.3767317380352645; 'f1-score': 0.4158484664175862; 'support': 6352}; 'accuracy': 0.7450995260663507; 'macro avg': {'precision': 0.638721307143826; 'recall': 0.6193452427378541; 'f1-score': 0.62641554040309; 'support': 26375}; 'weighted avg': {'precision': 0.7292696310893982; 'recall': 0.7450995260663507; 'f1-score': 0.7355591411028369; 'support': 26375}},{'0': {'precision': 0.8105616093880972; 'recall': 0.8692134831460674; 'f1-score': 0.8388635870743874; 'support': 2225}; '1': {'precision': 0.4650735294117647; 'recall': 0.3588652482269504; 'f1-score': 0.4051240992794236; 'support': 705}; 'accuracy': 0.7464163822525597; 'macro avg': {'precision': 0.637817569399931; 'recall': 0.6140393656865089; 'f1-score': 0.6219938431769054; 'support': 2930}; 'weighted avg': {'precision': 0.7274322249569319; 'recall': 0.7464163822525597; 'f1-score': 0.7344996488848141; 'support': 2930}}
10,3,CNF,6,26375,2930,206,[128; 129],296,1028.298413,0.788737,31,[X5 == 1 OR X5 == 2 OR X10 >= 7073.500000 OR X11 >= 2168.500000 OR X12 >= 65.500000 OR X13 == 19] AND [X3 == 11 OR X4 >= 12.500000 OR X6 == 3 OR X6 == 4 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X13 == 1 OR X13 == 2 OR X13 == 34] AND [X0 >= 61.500000 OR X1 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 15 OR X5 == 1 OR X6 == 11 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 1862.000000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 2 OR X13 == 14 OR X13 == 34],{'0': {'precision': 0.8445397963032818; 'recall': 0.8945213005044199; 'f1-score': 0.8688123014236859; 'support': 20023}; '1': {'precision': 0.5912521772788852; 'recall': 0.48095088161209065; 'f1-score': 0.5304279885406719; 'support': 6352}; 'accuracy': 0.7949194312796208; 'macro avg': {'precision': 0.7178959867910835; 'recall': 0.6877360910582553; 'f1-score': 0.6996201449821788; 'support': 26375}; 'weighted avg': {'precision': 0.7835394946523637; 'recall': 0.7949194312796208; 'f1-score': 0.787317812118173; 'support': 26375}},{'0': {'precision': 0.8396785109983079; 'recall': 0.8921348314606742; 'f1-score': 0.865112224885596; 'support': 2225}; '1': {'precision': 0.5759717314487632; 'recall': 0.4624113475177305; 'f1-score': 0.5129819040125885; 'support': 705}; 'accuracy': 0.7887372013651878; 'macro avg': {'precision': 0.7078251212235356; 'recall': 0.6772730894892023; 'f1-score': 0.6890470644490923; 'support': 2930}; 'weighted avg': {'precision': 0.7762268797415063; 'recall': 0.7887372013651878; 'f1-score': 0.7803846220816812; 'support': 2930}}
10,3,CNF,7,26375,2930,206,[128; 129],296,1021.912019,0.782935,34,[X1 == 5 OR X3 == 12 OR X6 == 8 OR X6 == 11 OR X7 == 0 OR X10 >= 3048.000000 OR X11 >= 1862.000000 OR X13 == 5 OR X13 == 20] AND [X0 >= 54.500000 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 8 OR X6 == 12 OR X8 == 2 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X13 == 5 OR X13 == 20] AND [X1 == 1 OR X3 == 3 OR X3 == 4 OR X3 == 8 OR X3 == 12 OR X4 >= 12.500000 OR X5 == 1 OR X6 == 3 OR X10 >= 3048.000000 OR X11 >= 2218.500000 OR X13 == 5 OR X13 == 11 OR X13 == 20 OR X13 == 41],{'0': {'precision': 0.8440270257319469; 'recall': 0.879688358387854; 'f1-score': 0.8614887997652353; 'support': 20023}; '1': {'precision': 0.5624772974936433; 'recall': 0.4875629722921914; 'f1-score': 0.5223477820880419; 'support': 6352}; 'accuracy': 0.7852511848341233; 'macro avg': {'precision': 0.7032521616127951; 'recall': 0.6836256653400227; 'f1-score': 0.6919182909266386; 'support': 26375}; 'weighted avg': {'precision': 0.7762202437880718; 'recall': 0.7852511848341233; 'f1-score': 0.7798120701240776; 'support': 26375}},{'0': {'precision': 0.8420146362462333; 'recall': 0.8791011235955056; 'f1-score': 0.8601583113456464; 'support': 2225}; '1': {'precision': 0.556836902800659; 'recall': 0.4794326241134752; 'f1-score': 0.5152439024390244; 'support': 705}; 'accuracy': 0.7829351535836178; 'macro avg': {'precision': 0.6994257695234462; 'recall': 0.6792668738544905; 'f1-score': 0.6877011068923353; 'support': 2930}; 'weighted avg': {'precision': 0.7733967857072811; 'recall': 0.7829351535836178; 'f1-score': 0.7771669603971247; 'support': 2930}}
10,3,CNF,8,26375,2930,206,[128; 129],296,1021.337740,0.770307,43,[X1 == 1 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X4 >= 13.500000 OR X5 == 6 OR X6 == 8 OR X6 == 14 OR X10 >= 4243.500000 OR X12 >= 49.500000 OR X13 == 9 OR X13 == 12] AND [X1 == 1 OR X1 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 15 OR X5 == 4 OR X5 == 6 OR X6 == 4 OR X10 >= 4401.000000 OR X12 >= 65.500000 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 18 OR X13 == 22 OR X13 == 30 OR X13 == 36] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X6 == 3 OR X6 == 4 OR X6 == 12 OR X10 >= 7073.500000 OR X12 >= 65.500000 OR X13 == 9 OR X13 == 12 OR X13 == 18 OR X13 == 30 OR X13 == 36],{'0': {'precision': 0.8311607992388201; 'recall': 0.8725029964043148; 'f1-score': 0.8513302796998343; 'support': 20024}; '1': {'precision': 0.523249299719888; 'recall': 0.44119036372224846; 'f1-score': 0.47872885699641216; 'support': 6351}; 'accuracy': 0.7686445497630332; 'macro avg': {'precision': 0.677205049479354; 'recall': 0.6568466800632816; 'f1-score': 0.6650295683481232; 'support': 26375}; 'weighted avg': {'precision': 0.7570168775916263; 'recall': 0.7686445497630332; 'f1-score': 0.7616092698196663; 'support': 26375}},{'0': {'precision': 0.8318356867779204; 'recall': 0.8741007194244604; 'f1-score': 0.8524446393334795; 'support': 2224}; '1': {'precision': 0.5278246205733558; 'recall': 0.443342776203966; 'f1-score': 0.4819091608929946; 'support': 706}; 'accuracy': 0.7703071672354949; 'macro avg': {'precision': 0.6798301536756381; 'recall': 0.6587217478142132; 'f1-score': 0.667176900113237; 'support': 2930}; 'weighted avg': {'precision': 0.7585825083682198; 'recall': 0.7703071672354949; 'f1-score': 0.7631620291700043; 'support': 2930}}
10,3,CNF,9,26375,2930,206,[128; 129],296,1028.132573,0.795222,29,[X1 == 4 OR X3 == 11 OR X6 == 10 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 20] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 9 OR X3 == 12 OR X6 == 1 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 20 OR X13 == 27 OR X13 == 34] AND [X1 == 1 OR X1 == 7 OR X3 == 0 OR X6 == 4 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 20 OR X13 == 34],{'0': {'precision': 0.8369565217391305; 'recall': 0.907510986815821; 'f1-score': 0.8708069771899559; 'support': 20024}; '1': {'precision': 0.6028307956251341; 'recall': 0.44260746339159185; 'f1-score': 0.5104412565825314; 'support': 6351}; 'accuracy': 0.795563981042654; 'macro avg': {'precision': 0.7198936586821323; 'recall': 0.6750592251037064; 'f1-score': 0.6906241168862437; 'support': 26375}; 'weighted avg': {'precision': 0.7805799345713582; 'recall': 0.795563981042654; 'f1-score': 0.7840322779832165; 'support': 26375}},{'0': {'precision': 0.8352601156069365; 'recall': 0.9096223021582733; 'f1-score': 0.8708566508824797; 'support': 2224}; '1': {'precision': 0.6043307086614174; 'recall': 0.4348441926345609; 'f1-score': 0.5057660626029654; 'support': 706}; 'accuracy': 0.7952218430034129; 'macro avg': {'precision': 0.719795412134177; 'recall': 0.6722332473964171; 'f1-score': 0.6883113567427226; 'support': 2930}; 'weighted avg': {'precision': 0.779616374547709; 'recall': 0.7952218430034129; 'f1-score': 0.782886017665641; 'support': 2930}}
10,3,DNF,0,26374,2931,3296,[8; 9],296,92.028199,0.704538,23,[X0 < 21.500000 AND X0 >= 23.500000 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X6 == 12] OR [X0 >= 61.500000 AND X1 != 4 AND X3 != 0 AND X8 != 1 AND X12 >= 39.500000 AND X13 != 9 AND X13 != 33] OR [X3 != 4 AND X3 != 5 AND X3 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X8 == 2 AND X13 != 0 AND X13 != 4 AND X13 == 39],{'0': {'precision': 0.7534542135181113; 'recall': 0.9069070568845827; 'f1-score': 0.8230894751155834; 'support': 20023}; '1': {'precision': 0.17993840739111305; 'recall': 0.06439930719571721; 'f1-score': 0.09485157699443414; 'support': 6351}; 'accuracy': 0.7040266929551832; 'macro avg': {'precision': 0.46669631045461213; 'recall': 0.48565318204014996; 'f1-score': 0.45897052605500877; 'support': 26374}; 'weighted avg': {'precision': 0.6153485456363882; 'recall': 0.7040266929551832; 'f1-score': 0.6477259014836952; 'support': 26374}},{'0': {'precision': 0.7532612746925084; 'recall': 0.908314606741573; 'f1-score': 0.8235533822330888; 'support': 2225}; '1': {'precision': 0.1774193548387097; 'recall': 0.06232294617563739; 'f1-score': 0.09224318658280922; 'support': 706}; 'accuracy': 0.7045377004435346; 'macro avg': {'precision': 0.465340314765609; 'recall': 0.4853187764586052; 'f1-score': 0.457898284407949; 'support': 2931}; 'weighted avg': {'precision': 0.6145562609030911; 'recall': 0.7045377004435346; 'f1-score': 0.6474001928338744; 'support': 2931}}
10,3,DNF,1,26374,2931,3296,[8; 9],296,91.999531,0.775503,21,[X1 == 2 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 5 AND X13 != 7] OR [X0 < 21.500000 AND X1 != 8 AND X3 != 1 AND X3 != 4 AND X3 != 11 AND X3 != 13 AND X3 != 15 AND X6 == 3] OR [X0 >= 23.500000 AND X3 != 6 AND X6 != 8 AND X10 >= 7073.500000 AND X13 != 7 AND X13 != 31 AND X13 != 32],{'0': {'precision': 0.7955186791896559; 'recall': 0.9433151875343355; 'f1-score': 0.8631357674907463; 'support': 20023}; '1': {'precision': 0.5686050931204865; 'recall': 0.235553456148638; 'f1-score': 0.33311066577599646; 'support': 6351}; 'accuracy': 0.7728823841662243; 'macro avg': {'precision': 0.6820618861550711; 'recall': 0.5894343218414868; 'f1-score': 0.5981232166333714; 'support': 26374}; 'weighted avg': {'precision': 0.7408766762653632; 'recall': 0.7728823841662243; 'f1-score': 0.7355028934105773; 'support': 26374}},{'0': {'precision': 0.7982489531785306; 'recall': 0.9424719101123595; 'f1-score': 0.8643858202802968; 'support': 2225}; '1': {'precision': 0.5789473684210527; 'recall': 0.24929178470254956; 'f1-score': 0.3485148514851485; 'support': 706}; 'accuracy': 0.7755032412146026; 'macro avg': {'precision': 0.6885981607997916; 'recall': 0.5958818474074545; 'f1-score': 0.6064503358827227; 'support': 2931}; 'weighted avg': {'precision': 0.745425029999145; 'recall': 0.7755032412146026; 'f1-score': 0.7401262146953855; 'support': 2931}}
10,3,DNF,2,26374,2931,3296,[8; 9],296,95.221500,0.613784,18,[X0 < 35.500000 AND X3 != 1 AND X3 == 7 AND X5 != 6 AND X6 != 6 AND X6 != 9] OR [X1 != 0 AND X3 != 3 AND X3 != 15 AND X6 != 13 AND X7 == 1] OR [X0 < 21.500000 AND X0 >= 29.500000 AND X3 != 3 AND X3 == 15 AND X6 != 6 AND X6 != 8 AND X7 != 3],{'0': {'precision': 0.7314200243058802; 'recall': 0.7815012735354343; 'f1-score': 0.7556317454185479; 'support': 20023}; '1': {'precision': 0.1214859437751004; 'recall': 0.09526058888364038; 'f1-score': 0.10678669137763658; 'support': 6351}; 'accuracy': 0.6162508531129143; 'macro avg': {'precision': 0.42645298404049026; 'recall': 0.43838093120953736; 'f1-score': 0.43120921839809223; 'support': 26374}; 'weighted avg': {'precision': 0.5845446415254532; 'recall': 0.6162508531129143; 'f1-score': 0.5993863924871068; 'support': 26374}},{'0': {'precision': 0.7314697162219399; 'recall': 0.7761797752808989; 'f1-score': 0.7531617967727868; 'support': 2225}; '1': {'precision': 0.12631578947368421; 'recall': 0.10198300283286119; 'f1-score': 0.11285266457680251; 'support': 706}; 'accuracy': 0.6137836915728421; 'macro avg': {'precision': 0.42889275284781203; 'recall': 0.43908138905688004; 'f1-score': 0.4330072306747947; 'support': 2931}; 'weighted avg': {'precision': 0.5857042190249871; 'recall': 0.6137836915728421; 'f1-score': 0.5989283449371112; 'support': 2931}}
10,3,DNF,3,26374,2931,3296,[8; 9],296,90.561225,0.618901,21,[X0 < 54.500000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 13 AND X3 == 15 AND X13 != 7] OR [X0 < 21.500000 AND X0 >= 54.500000 AND X1 != 4 AND X3 != 5 AND X6 != 12 AND X13 != 31] OR [X0 >= 43.500000 AND X1 != 5 AND X1 == 6 AND X3 != 0 AND X3 != 6 AND X5 != 3 AND X7 != 2],{'0': {'precision': 0.7472490347490347; 'recall': 0.7732607501373421; 'f1-score': 0.7600323982033723; 'support': 20023}; '1': {'precision': 0.19702865228157057; 'recall': 0.17540544796095103; 'f1-score': 0.18558933777592668; 'support': 6351}; 'accuracy': 0.6292940016683097; 'macro avg': {'precision': 0.47213884351530266; 'recall': 0.47433309904914656; 'f1-score': 0.4728108679896495; 'support': 26374}; 'weighted avg': {'precision': 0.6147530292492673; 'recall': 0.6292940016683097; 'f1-score': 0.62170344253587; 'support': 26374}},{'0': {'precision': 0.7457852706299911; 'recall': 0.7555056179775281; 'f1-score': 0.7506139763340032; 'support': 2225}; '1': {'precision': 0.1964549483013294; 'recall': 0.18838526912181303; 'f1-score': 0.19233550253073026; 'support': 706}; 'accuracy': 0.6189013988399864; 'macro avg': {'precision': 0.47112010946566024; 'recall': 0.4719454435496706; 'f1-score': 0.47147473943236673; 'support': 2931}; 'weighted avg': {'precision': 0.6134661960602077; 'recall': 0.6189013988399864; 'f1-score': 0.6161395298975956; 'support': 2931}}
10,3,DNF,4,26374,2931,3296,[8; 9],296,89.138591,0.681337,22,[X1 != 1 AND X1 != 4 AND X3 != 0 AND X3 != 13 AND X3 != 15 AND X5 != 5] OR [X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 7 AND X1 != 8 AND X1 == 2 AND X3 != 3 AND X3 != 6 AND X13 == 39] OR [X0 < 21.500000 AND X0 >= 29.500000 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X6 != 8 AND X6 == 3 AND X7 != 2],{'0': {'precision': 0.7794273085423273; 'recall': 0.8102182490136344; 'f1-score': 0.7945245733036217; 'support': 20023}; '1': {'precision': 0.31654676258992803; 'recall': 0.2771217131160447; 'f1-score': 0.2955251448241122; 'support': 6351}; 'accuracy': 0.6818457571851065; 'macro avg': {'precision': 0.5479870355661277; 'recall': 0.5436699810648395; 'f1-score': 0.5450248590638669; 'support': 26374}; 'weighted avg': {'precision': 0.6679632019470558; 'recall': 0.6818457571851065; 'f1-score': 0.6743628469718796; 'support': 26374}},{'0': {'precision': 0.777157578359811; 'recall': 0.8134831460674158; 'f1-score': 0.7949055775142732; 'support': 2225}; '1': {'precision': 0.3106312292358804; 'recall': 0.26487252124645894; 'f1-score': 0.28593272171253825; 'support': 706}; 'accuracy': 0.681337427499147; 'macro avg': {'precision': 0.5438944037978457; 'recall': 0.5391778336569374; 'f1-score': 0.5404191496134056; 'support': 2931}; 'weighted avg': {'precision': 0.6647837801743811; 'recall': 0.6813374274991472; 'f1-score': 0.6723075440117058; 'support': 2931}}
