l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.548115,0.603774,3,[X2 >= 1.400000 OR X2 < 0.800000 OR X6 < 19.000000],{'0.0': {'precision': 0.3945578231292517; 'recall': 0.43283582089552236; 'f1-score': 0.4128113879003559; 'support': 134}; '1.0': {'precision': 0.7632398753894081; 'recall': 0.7335329341317365; 'f1-score': 0.7480916030534351; 'support': 334}; 'accuracy': 0.6474358974358975; 'macro avg': {'precision': 0.5788988492593299; 'recall': 0.5831843775136294; 'f1-score': 0.5804514954768956; 'support': 468}; 'weighted avg': {'precision': 0.6576770655542351; 'recall': 0.6474358974358974; 'f1-score': 0.6520925670908013; 'support': 468}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7105263157894737; 'f1-score': 0.7200000000000001; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5211148648648649; 'recall': 0.5219298245614035; 'f1-score': 0.5212903225806452; 'support': 53}; 'weighted avg': {'precision': 0.6116458439571646; 'recall': 0.6037735849056604; 'f1-score': 0.607522824102252; 'support': 53}}
l: 10,1,DNF,9,469,52,3,[156; 157],158,2.731576,0.711538,1,[X2 >= 0.800000],{'0.0': {'precision': 0.44761904761904764; 'recall': 0.35074626865671643; 'f1-score': 0.39330543933054396; 'support': 134}; '1.0': {'precision': 0.760989010989011; 'recall': 0.826865671641791; 'f1-score': 0.792560801144492; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6043040293040293; 'recall': 0.5888059701492537; 'f1-score': 0.592933120237518; 'support': 469}; 'weighted avg': {'precision': 0.67145473574045; 'recall': 0.6908315565031983; 'f1-score': 0.6784878406262211; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.691001 (+- 0.041431), (mean training time) 3.838131 (+- 0.857509)
l: 10,2,CNF,0,468,53,58,[8; 9],158,1.242105,0.584906,5,[X0 >= 40.000000 OR X5 < 30.000000] AND [X0 >= 23.000000 OR X2 >= 1.400000 OR X6 >= 105.000000],{'0.0': {'precision': 0.3524590163934426; 'recall': 0.3208955223880597; 'f1-score': 0.3359375; 'support': 134}; '1.0': {'precision': 0.7369942196531792; 'recall': 0.7634730538922155; 'f1-score': 0.75; 'support': 334}; 'accuracy': 0.6367521367521367; 'macro avg': {'precision': 0.5447266180233109; 'recall': 0.5421842881401376; 'f1-score': 0.54296875; 'support': 468}; 'weighted avg': {'precision': 0.6268922597454769; 'recall': 0.6367521367521367; 'f1-score': 0.6314436431623932; 'support': 468}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.6842105263157895; 'f1-score': 0.7027027027027027; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.5081699346405228; 'recall': 0.5087719298245614; 'f1-score': 0.5076013513513513; 'support': 53}; 'weighted avg': {'precision': 0.601060550006166; 'recall': 0.5849056603773585; 'f1-score': 0.5922679755226925; 'support': 53}}
l: 10,2,CNF,1,469,52,58,[8; 9],158,1.312229,0.673077,7,[X0 < 23.000000 OR X2 >= 0.800000] AND [X0 >= 23.000000 OR X0 < 35.000000 OR (NOT X1) OR X3 >= 1.000000 OR X6 < 23.000000],{'0.0': {'precision': 0.44047619047619047; 'recall': 0.2740740740740741; 'f1-score': 0.3378995433789954; 'support': 135}; '1.0': {'precision': 0.7454545454545455; 'recall': 0.8592814371257484; 'f1-score': 0.7983310152990265; 'support': 334}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5929653679653679; 'recall': 0.5666777555999113; 'f1-score': 0.568115279339011; 'support': 469}; 'weighted avg': {'precision': 0.6576675989255947; 'recall': 0.6908315565031983; 'f1-score': 0.6657974359617042; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.35714285714285715; 'f1-score': 0.3703703703703704; 'support': 14}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.7894736842105263; 'f1-score': 0.7792207792207793; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.576923076923077; 'recall': 0.5733082706766918; 'f1-score': 0.5747955747955749; 'support': 52}; 'weighted avg': {'precision': 0.6656804733727811; 'recall': 0.6730769230769231; 'f1-score': 0.6691456691456691; 'support': 52}}
l: 10,2,CNF,2,469,52,58,[8; 9],158,1.310874,0.653846,6,[X0 >= 40.000000 OR X0 < 31.000000 OR X2 >= 7.920000] AND [X0 >= 31.000000 OR X4 >= 167.600000 OR X6 >= 54.000000],{'0.0': {'precision': 0.40404040404040403; 'recall': 0.29850746268656714; 'f1-score': 0.34334763948497854; 'support': 134}; '1.0': {'precision': 0.745945945945946; 'recall': 0.8238805970149253; 'f1-score': 0.7829787234042553; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.574993174993175; 'recall': 0.5611940298507463; 'f1-score': 0.563163181444617; 'support': 469}; 'weighted avg': {'precision': 0.6482586482586482; 'recall': 0.673773987206823; 'f1-score': 0.6573698422844619; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
l: 10,2,CNF,3,469,52,58,[8; 9],158,1.344297,0.692308,7,[X0 >= 40.000000 OR X8 < 3.300000] AND [X0 >= 31.000000 OR X0 < 31.000000 OR X1 OR X2 < 0.900000 OR X9 < 0.700000],{'0.0': {'precision': 0.4326923076923077; 'recall': 0.3358208955223881; 'f1-score': 0.3781512605042017; 'support': 134}; '1.0': {'precision': 0.7561643835616438; 'recall': 0.8238805970149253; 'f1-score': 0.7885714285714285; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.5944283456269758; 'recall': 0.5798507462686567; 'f1-score': 0.5833613445378151; 'support': 469}; 'weighted avg': {'precision': 0.6637437904561193; 'recall': 0.6844349680170576; 'f1-score': 0.6713085234093636; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
l: 10,2,CNF,4,469,52,58,[8; 9],158,1.376406,0.673077,6,[X0 >= 23.000000 OR (NOT X1) OR X5 >= 53.600000] AND [(NOT X1) OR X2 >= 0.900000 OR X5 < 18.000000],{'0.0': {'precision': 0.4083333333333333; 'recall': 0.3656716417910448; 'f1-score': 0.38582677165354334; 'support': 134}; '1.0': {'precision': 0.7564469914040115; 'recall': 0.7880597014925373; 'f1-score': 0.7719298245614036; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5823901623686725; 'recall': 0.576865671641791; 'f1-score': 0.5788782981074735; 'support': 469}; 'weighted avg': {'precision': 0.6569859462409606; 'recall': 0.6673773987206824; 'f1-score': 0.6616146665877293; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
l: 10,2,CNF,5,469,52,58,[8; 9],158,1.523378,0.634615,7,[X4 >= 208.000000 OR X4 < 182.000000] AND [X0 >= 31.000000 OR X0 < 31.000000 OR X2 < 1.400000 OR X6 < 42.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.39; 'recall': 0.291044776119403; 'f1-score': 0.33333333333333337; 'support': 134}; '1.0': {'precision': 0.7425474254742548; 'recall': 0.817910447761194; 'f1-score': 0.7784090909090909; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5662737127371273; 'recall': 0.5544776119402985; 'f1-score': 0.5558712121212122; 'support': 469}; 'weighted avg': {'precision': 0.6418195896244677; 'recall': 0.6673773987206824; 'f1-score': 0.6512445887445888; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
l: 10,2,CNF,6,469,52,58,[8; 9],158,1.357970,0.519231,9,[X2 < 1.000000 OR X5 >= 74.000000 OR X6 >= 71.600000] AND [X0 >= 31.000000 OR X0 < 31.000000 OR X2 >= 1.400000 OR X4 >= 167.600000 OR X5 < 21.000000 OR X9 >= 1.200000],{'0.0': {'precision': 0.2773109243697479; 'recall': 0.2462686567164179; 'f1-score': 0.26086956521739124; 'support': 134}; '1.0': {'precision': 0.7114285714285714; 'recall': 0.7432835820895523; 'f1-score': 0.7270072992700729; 'support': 335}; 'accuracy': 0.6012793176972282; 'macro avg': {'precision': 0.49436974789915966; 'recall': 0.49477611940298505; 'f1-score': 0.4939384322437321; 'support': 469}; 'weighted avg': {'precision': 0.5873949579831933; 'recall': 0.6012793176972282; 'f1-score': 0.5938250895407353; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.26666666666666666; 'f1-score': 0.2424242424242424; 'support': 15}; '1.0': {'precision': 0.6764705882352942; 'recall': 0.6216216216216216; 'f1-score': 0.6478873239436619; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.4493464052287582; 'recall': 0.44414414414414416; 'f1-score': 0.44515578318395216; 'support': 52}; 'weighted avg': {'precision': 0.5454374057315234; 'recall': 0.5192307692307693; 'f1-score': 0.530926819659214; 'support': 52}}
l: 10,2,CNF,7,469,52,58,[8; 9],158,1.443455,0.557692,6,[X0 >= 45.000000 OR X0 < 23.000000 OR X2 >= 2.000000 OR X6 >= 42.000000] AND [X2 < 0.800000 OR X5 >= 25.000000],{'0.0': {'precision': 0.44366197183098594; 'recall': 0.4701492537313433; 'f1-score': 0.4565217391304348; 'support': 134}; '1.0': {'precision': 0.7828746177370031; 'recall': 0.764179104477612; 'f1-score': 0.7734138972809668; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6132682947839945; 'recall': 0.6171641791044776; 'f1-score': 0.6149678182057008; 'support': 469}; 'weighted avg': {'precision': 0.6859567189067124; 'recall': 0.6801705756929638; 'f1-score': 0.682873280666529; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.3333333333333333; 'f1-score': 0.303030303030303; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.6486486486486487; 'f1-score': 0.676056338028169; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.49183006535947715; 'recall': 0.49099099099099097; 'f1-score': 0.489543320529236; 'support': 52}; 'weighted avg': {'precision': 0.5823906485671192; 'recall': 0.5576923076923077; 'f1-score': 0.5684526740864768; 'support': 52}}
l: 10,2,CNF,8,469,52,58,[8; 9],158,1.468247,0.692308,5,[X7 < 7.900000] AND [X0 >= 31.000000 OR X0 < 23.000000 OR (NOT X1) OR X2 >= 1.400000],{'0.0': {'precision': 0.3888888888888889; 'recall': 0.208955223880597; 'f1-score': 0.27184466019417475; 'support': 134}; '1.0': {'precision': 0.7329974811083123; 'recall': 0.8686567164179104; 'f1-score': 0.7950819672131146; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.5609431849986006; 'recall': 0.5388059701492537; 'f1-score': 0.5334633137036446; 'support': 469}; 'weighted avg': {'precision': 0.6346807404741913; 'recall': 0.6801705756929638; 'f1-score': 0.6455855937791318; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
l: 10,2,CNF,9,469,52,58,[8; 9],158,1.394616,0.230769,4,[X4 < 195.000000] AND [X0 >= 23.000000 OR X6 >= 105.000000 OR X6 < 23.000000],{'0.0': {'precision': 0.21724137931034482; 'recall': 0.4701492537313433; 'f1-score': 0.2971698113207547; 'support': 134}; '1.0': {'precision': 0.6033519553072626; 'recall': 0.32238805970149254; 'f1-score': 0.42023346303501946; 'support': 335}; 'accuracy': 0.3646055437100213; 'macro avg': {'precision': 0.4102966673088037; 'recall': 0.3962686567164179; 'f1-score': 0.35870163717788706; 'support': 469}; 'weighted avg': {'precision': 0.4930346478795718; 'recall': 0.3646055437100213; 'f1-score': 0.38507241968808664; 'support': 469}},{'0.0': {'precision': 0.06896551724137931; 'recall': 0.13333333333333333; 'f1-score': 0.09090909090909091; 'support': 15}; '1.0': {'precision': 0.43478260869565216; 'recall': 0.2702702702702703; 'f1-score': 0.3333333333333333; 'support': 37}; 'accuracy': 0.23076923076923078; 'macro avg': {'precision': 0.2518740629685157; 'recall': 0.2018018018018018; 'f1-score': 0.2121212121212121; 'support': 52}; 'weighted avg': {'precision': 0.3292584476992273; 'recall': 0.23076923076923078; 'f1-score': 0.26340326340326337; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.591183 (+- 0.132633), (mean training time) 1.377358 (+- 0.079167)
l: 10,2,CNF,0,468,53,29,[16; 17],158,0.807390,0.584906,9,[X0 >= 60.000000 OR X2 >= 1.000000 OR X3 >= 4.100000 OR X9 >= 1.060000] AND [X3 >= 0.600000 OR X4 >= 208.000000 OR X6 >= 34.000000 OR X8 >= 3.100000 OR X8 < 3.000000],{'0.0': {'precision': 0.4107142857142857; 'recall': 0.34328358208955223; 'f1-score': 0.37398373983739835; 'support': 134}; '1.0': {'precision': 0.7528089887640449; 'recall': 0.8023952095808383; 'f1-score': 0.7768115942028985; 'support': 334}; 'accuracy': 0.6709401709401709; 'macro avg': {'precision': 0.5817616372391653; 'recall': 0.5728393958351953; 'f1-score': 0.5753976670201484; 'support': 468}; 'weighted avg': {'precision': 0.6548587960104814; 'recall': 0.6709401709401709; 'f1-score': 0.6614719948760245; 'support': 468}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7105263157894737; 'f1-score': 0.7105263157894737; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.48859649122807014; 'recall': 0.48859649122807014; 'f1-score': 0.48859649122807014; 'support': 53}; 'weighted avg': {'precision': 0.5849056603773585; 'recall': 0.5849056603773585; 'f1-score': 0.5849056603773585; 'support': 53}}
l: 10,2,CNF,1,469,52,29,[16; 17],158,0.765922,0.596154,8,[(NOT X1) OR X2 < 0.700000 OR X5 >= 43.000000 OR X7 < 5.600000] AND [X0 < 49.000000 OR X2 >= 2.000000 OR X3 >= 1.000000 OR X5 >= 21.000000],{'0.0': {'precision': 0.40384615384615385; 'recall': 0.4666666666666667; 'f1-score': 0.43298969072164945; 'support': 135}; '1.0': {'precision': 0.7699680511182109; 'recall': 0.7215568862275449; 'f1-score': 0.7449768160741885; 'support': 334}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5869071024821824; 'recall': 0.5941117764471058; 'f1-score': 0.588983253397919; 'support': 469}; 'weighted avg': {'precision': 0.6645811510505613; 'recall': 0.6481876332622601; 'f1-score': 0.6551724196507498; 'support': 469}},{'0.0': {'precision': 0.34782608695652173; 'recall': 0.5714285714285714; 'f1-score': 0.4324324324324324; 'support': 14}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.6052631578947368; 'f1-score': 0.6865671641791046; 'support': 38}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5704647676161919; 'recall': 0.5883458646616542; 'f1-score': 0.5594997983057685; 'support': 52}; 'weighted avg': {'precision': 0.673221081766809; 'recall': 0.5961538461538461; 'f1-score': 0.6181462748626928; 'support': 52}}
l: 10,2,CNF,2,469,52,29,[16; 17],158,0.761515,0.596154,6,[X0 >= 49.000000 OR X8 >= 2.500000 OR X9 < 0.546000] AND [X0 < 60.000000 OR X3 >= 1.600000 OR X7 < 6.200000],{'0.0': {'precision': 0.40625; 'recall': 0.19402985074626866; 'f1-score': 0.2626262626262626; 'support': 134}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8865671641791045; 'f1-score': 0.8027027027027026; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5697916666666667; 'recall': 0.5402985074626866; 'f1-score': 0.5326644826644826; 'support': 469}; 'weighted avg': {'precision': 0.6398809523809523; 'recall': 0.6886993603411514; 'f1-score': 0.6483951483951482; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 10,2,CNF,3,469,52,29,[16; 17],158,0.809346,0.711538,8,[X3 >= 1.600000 OR X4 >= 208.000000 OR X5 < 25.000000 OR X6 >= 34.000000 OR X7 < 5.100000] AND [X0 >= 31.000000 OR X2 >= 1.000000 OR X4 < 208.000000],{'0.0': {'precision': 0.4810126582278481; 'recall': 0.2835820895522388; 'f1-score': 0.3568075117370892; 'support': 134}; '1.0': {'precision': 0.7538461538461538; 'recall': 0.8776119402985074; 'f1-score': 0.8110344827586207; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6174294060370009; 'recall': 0.5805970149253731; 'f1-score': 0.583920997247855; 'support': 469}; 'weighted avg': {'precision': 0.6758937265266378; 'recall': 0.7078891257995735; 'f1-score': 0.6812553481810403; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
l: 10,2,CNF,4,469,52,29,[16; 17],158,1.001728,0.557692,8,[X0 < 23.000000 OR X4 >= 195.000000 OR X5 < 21.000000 OR X7 >= 7.900000] AND [X2 >= 2.000000 OR X2 < 0.800000 OR X8 < 4.100000 OR X9 < 0.800000],{'0.0': {'precision': 0.4326241134751773; 'recall': 0.4552238805970149; 'f1-score': 0.44363636363636366; 'support': 134}; '1.0': {'precision': 0.7774390243902439; 'recall': 0.7611940298507462; 'f1-score': 0.7692307692307693; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6050315689327106; 'recall': 0.6082089552238805; 'f1-score': 0.6064335664335665; 'support': 469}; 'weighted avg': {'precision': 0.6789204784145105; 'recall': 0.673773987206823; 'f1-score': 0.6762037962037961; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.4; 'f1-score': 0.34285714285714286; 'support': 15}; '1.0': {'precision': 0.71875; 'recall': 0.6216216216216216; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.509375; 'recall': 0.5108108108108108; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.5979567307692307; 'recall': 0.5576923076923077; 'f1-score': 0.5732600732600732; 'support': 52}}
l: 10,2,CNF,5,469,52,29,[16; 17],158,0.780191,0.711538,11,[X0 >= 45.000000 OR X2 >= 3.300000 OR X2 < 2.000000 OR X5 >= 43.000000 OR X6 < 23.000000 OR X8 < 2.500000] AND [X0 >= 66.000000 OR X2 >= 2.000000 OR X4 >= 195.000000 OR X7 >= 6.600000 OR X9 < 0.700000],{'0.0': {'precision': 0.47058823529411764; 'recall': 0.23880597014925373; 'f1-score': 0.31683168316831684; 'support': 134}; '1.0': {'precision': 0.7456359102244389; 'recall': 0.8925373134328358; 'f1-score': 0.8125; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6081120727592783; 'recall': 0.5656716417910448; 'f1-score': 0.5646658415841584; 'support': 469}; 'weighted avg': {'precision': 0.667050860244347; 'recall': 0.7057569296375267; 'f1-score': 0.6708804809052333; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
l: 10,2,CNF,6,469,52,29,[16; 17],158,0.785823,0.634615,10,[X0 >= 60.000000 OR X2 >= 2.000000 OR X8 < 3.000000 OR X9 < 1.060000] AND [X0 >= 49.000000 OR X0 < 23.000000 OR X4 < 167.600000 OR X6 >= 42.000000 OR X7 >= 7.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.4214876033057851; 'recall': 0.3805970149253731; 'f1-score': 0.39999999999999997; 'support': 134}; '1.0': {'precision': 0.7614942528735632; 'recall': 0.7910447761194029; 'f1-score': 0.7759882869692531; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5914909280896742; 'recall': 0.585820895522388; 'f1-score': 0.5879941434846265; 'support': 469}; 'weighted avg': {'precision': 0.664349495854198; 'recall': 0.673773987206823; 'f1-score': 0.668563062120895; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 10,2,CNF,7,469,52,29,[16; 17],158,0.828627,0.769231,8,[X0 >= 55.000000 OR X2 >= 2.000000 OR X4 >= 282.000000 OR X6 >= 42.000000 OR X8 < 3.600000] AND [X2 >= 0.700000 OR X7 < 5.100000 OR X8 < 3.000000],{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26865671641791045; 'f1-score': 0.33488372093023255; 'support': 134}; '1.0': {'precision': 0.7474226804123711; 'recall': 0.8656716417910447; 'f1-score': 0.8022130013831259; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.5959335624284078; 'recall': 0.5671641791044776; 'f1-score': 0.5685483611566793; 'support': 469}; 'weighted avg': {'precision': 0.6608574701358206; 'recall': 0.6950959488272921; 'f1-score': 0.6686903498251564; 'support': 469}},{'0.0': {'precision': 0.6363636363636364; 'recall': 0.4666666666666667; 'f1-score': 0.5384615384615385; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.8918918918918919; 'f1-score': 0.8461538461538461; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7206208425720622; 'recall': 0.6792792792792792; 'f1-score': 0.6923076923076923; 'support': 52}; 'weighted avg': {'precision': 0.7562681221217807; 'recall': 0.7692307692307693; 'f1-score': 0.7573964497041421; 'support': 52}}
l: 10,2,CNF,8,469,52,29,[16; 17],158,0.789382,0.711538,9,[X0 < 49.000000 OR X1 OR X2 >= 1.400000 OR X4 < 182.000000 OR X5 < 18.000000] AND [X2 >= 3.300000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X9 < 0.900000],{'0.0': {'precision': 0.47183098591549294; 'recall': 0.5; 'f1-score': 0.48550724637681153; 'support': 134}; '1.0': {'precision': 0.7951070336391437; 'recall': 0.7761194029850746; 'f1-score': 0.785498489425982; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6334690097773183; 'recall': 0.6380597014925373; 'f1-score': 0.6355028679013968; 'support': 469}; 'weighted avg': {'precision': 0.7027424485752434; 'recall': 0.697228144989339; 'f1-score': 0.6997867056976476; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
