l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.917161,0.566038,2,[X2 >= 1.400000 OR X2 < 0.800000],{'0.0': {'precision': 0.3712574850299401; 'recall': 0.46616541353383456; 'f1-score': 0.41333333333333333; 'support': 133}; '1.0': {'precision': 0.7641196013289037; 'recall': 0.6865671641791045; 'f1-score': 0.7232704402515723; 'support': 335}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.5676885431794219; 'recall': 0.5763662888564696; 'f1-score': 0.5683018867924527; 'support': 468}; 'weighted avg': {'precision': 0.6524728887909503; 'recall': 0.6239316239316239; 'f1-score': 0.6351900231145514; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5459770114942528; 'recall': 0.5561403508771929; 'f1-score': 0.533486414083429; 'support': 53}; 'weighted avg': {'precision': 0.6382563435263501; 'recall': 0.5660377358490566; 'f1-score': 0.5869635855555314; 'support': 53}}
l: 10,3,DNF,1,469,52,58,[8; 9],158,1.730210,0.692308,13,[X4 >= 182.000000 AND X8 < 3.600000] OR [X0 < 23.000000 AND X0 >= 23.000000 AND X2 >= 1.400000 AND X8 < 4.100000 AND X9 < 1.308000] OR [X0 < 31.000000 AND X0 >= 23.000000 AND X2 < 3.300000 AND X6 >= 19.000000 AND X8 < 2.500000 AND X9 < 1.308000],{'0.0': {'precision': 0.3888888888888889; 'recall': 0.6791044776119403; 'f1-score': 0.4945652173913043; 'support': 134}; '1.0': {'precision': 0.8170212765957446; 'recall': 0.573134328358209; 'f1-score': 0.6736842105263158; 'support': 335}; 'accuracy': 0.603411513859275; 'macro avg': {'precision': 0.6029550827423168; 'recall': 0.6261194029850746; 'f1-score': 0.58412471395881; 'support': 469}; 'weighted avg': {'precision': 0.6946977372509286; 'recall': 0.603411513859275; 'f1-score': 0.622507355344884; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.7142857142857143; 'f1-score': 0.5555555555555556; 'support': 14}; '1.0': {'precision': 0.8666666666666667; 'recall': 0.6842105263157895; 'f1-score': 0.7647058823529413; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6606060606060606; 'recall': 0.6992481203007519; 'f1-score': 0.6601307189542485; 'support': 52}; 'weighted avg': {'precision': 0.7557109557109557; 'recall': 0.6923076923076923; 'f1-score': 0.7083961789844145; 'support': 52}}
l: 10,3,DNF,2,469,52,58,[8; 9],158,1.888774,0.692308,7,[X4 >= 208.000000 AND X8 >= 2.000000 AND X9 >= 0.930000] OR [X0 >= 45.000000 AND X9 < 1.000000] OR [X0 >= 23.000000 AND X6 < 23.000000],{'0.0': {'precision': 0.35106382978723405; 'recall': 0.4925373134328358; 'f1-score': 0.40993788819875776; 'support': 134}; '1.0': {'precision': 0.7580071174377224; 'recall': 0.6358208955223881; 'f1-score': 0.6915584415584416; 'support': 335}; 'accuracy': 0.5948827292110874; 'macro avg': {'precision': 0.5545354736124782; 'recall': 0.5641791044776119; 'f1-score': 0.5507481648785997; 'support': 469}; 'weighted avg': {'precision': 0.64173760668044; 'recall': 0.5948827292110874; 'f1-score': 0.6110954263128177; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.7142857142857143; 'f1-score': 0.5555555555555556; 'support': 14}; '1.0': {'precision': 0.8666666666666667; 'recall': 0.6842105263157895; 'f1-score': 0.7647058823529413; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6606060606060606; 'recall': 0.6992481203007519; 'f1-score': 0.6601307189542485; 'support': 52}; 'weighted avg': {'precision': 0.7557109557109557; 'recall': 0.6923076923076923; 'f1-score': 0.7083961789844145; 'support': 52}}
l: 10,3,DNF,3,469,52,58,[8; 9],158,1.841105,0.692308,13,[X0 >= 31.000000 AND X4 >= 167.600000 AND X5 >= 18.000000] OR [X0 < 23.000000 AND X0 >= 31.000000 AND X2 >= 0.800000 AND X4 < 328.000000 AND X5 >= 21.000000] OR [X0 < 23.000000 AND X0 >= 31.000000 AND X2 >= 0.700000 AND X5 < 25.000000 AND X7 >= 6.000000],{'0.0': {'precision': 0.3891891891891892; 'recall': 0.5413533834586466; 'f1-score': 0.4528301886792453; 'support': 133}; '1.0': {'precision': 0.7852112676056338; 'recall': 0.6636904761904762; 'f1-score': 0.7193548387096774; 'support': 336}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.5872002283974115; 'recall': 0.6025219298245614; 'f1-score': 0.5860925136944614; 'support': 469}; 'weighted avg': {'precision': 0.6729064990994778; 'recall': 0.6289978678038379; 'f1-score': 0.6437732215368683; 'support': 469}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
l: 10,3,DNF,4,469,52,58,[8; 9],158,4.164822,0.692308,10,[X5 < 43.000000 AND X5 >= 21.000000 AND X9 < 1.308000 AND X9 >= 1.308000] OR [X6 < 23.000000 AND X7 < 7.900000 AND X8 < 4.100000 AND X9 < 1.308000] OR [X0 >= 45.000000 AND X4 >= 167.600000],{'0.0': {'precision': 0.3056768558951965; 'recall': 0.5263157894736842; 'f1-score': 0.38674033149171266; 'support': 133}; '1.0': {'precision': 0.7375; 'recall': 0.5267857142857143; 'f1-score': 0.6145833333333335; 'support': 336}; 'accuracy': 0.5266524520255863; 'macro avg': {'precision': 0.5215884279475983; 'recall': 0.5265507518796992; 'f1-score': 0.500661832412523; 'support': 469}; 'weighted avg': {'precision': 0.6150426904777423; 'recall': 0.5266524520255863; 'f1-score': 0.549971138781232; 'support': 469}},{'0.0': {'precision': 0.48; 'recall': 0.8; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.6486486486486487; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6844444444444444; 'recall': 0.7243243243243244; 'f1-score': 0.675; 'support': 52}; 'weighted avg': {'precision': 0.770940170940171; 'recall': 0.6923076923076923; 'f1-score': 0.7067307692307693; 'support': 52}}
l: 10,3,DNF,5,469,52,58,[8; 9],158,3.033212,0.692308,8,[X5 >= 21.000000] OR [X0 < 23.000000 AND X0 >= 23.000000 AND X8 < 3.300000] OR [X0 < 23.000000 AND X0 >= 23.000000 AND X2 >= 0.800000 AND X7 >= 6.600000],{'0.0': {'precision': 0.41379310344827586; 'recall': 0.2706766917293233; 'f1-score': 0.3272727272727273; 'support': 133}; '1.0': {'precision': 0.7460732984293194; 'recall': 0.8482142857142857; 'f1-score': 0.7938718662952645; 'support': 336}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.5799332009387976; 'recall': 0.5594454887218046; 'f1-score': 0.5605722967839959; 'support': 469}; 'weighted avg': {'precision': 0.6518445864197697; 'recall': 0.6844349680170576; 'f1-score': 0.6615527074679777; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
l: 10,3,DNF,6,469,52,58,[8; 9],158,3.208016,0.653846,9,[X0 < 49.000000 AND X0 >= 31.000000 AND (NOT X1)] OR [X0 >= 23.000000 AND X2 >= 0.800000] OR [X0 >= 45.000000 AND X4 < 328.000000 AND X8 < 3.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.45918367346938777; 'recall': 0.3383458646616541; 'f1-score': 0.3896103896103896; 'support': 133}; '1.0': {'precision': 0.7628032345013477; 'recall': 0.8422619047619048; 'f1-score': 0.8005657708628006; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6109934539853678; 'recall': 0.5903038847117794; 'f1-score': 0.5950880802365951; 'support': 469}; 'weighted avg': {'precision': 0.6767021649549709; 'recall': 0.6993603411513859; 'f1-score': 0.6840261851345049; 'support': 469}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.7878787878787878; 'recall': 0.7027027027027027; 'f1-score': 0.7428571428571429; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6044657097288676; 'recall': 0.618018018018018; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.6820635504846031; 'recall': 0.6538461538461539; 'f1-score': 0.6643180349062702; 'support': 52}}
l: 10,3,DNF,7,469,52,58,[8; 9],158,1.757122,0.653846,8,[X2 >= 0.800000] OR [X0 < 23.000000 AND X0 >= 55.000000 AND X4 >= 167.600000 AND X6 < 34.000000] OR [X0 < 31.000000 AND X4 >= 167.600000 AND X7 < 7.900000],{'0.0': {'precision': 0.40476190476190477; 'recall': 0.2556390977443609; 'f1-score': 0.3133640552995392; 'support': 133}; '1.0': {'precision': 0.7428571428571429; 'recall': 0.8511904761904762; 'f1-score': 0.7933425797503466; 'support': 336}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5738095238095238; 'recall': 0.5534147869674185; 'f1-score': 0.5533533175249429; 'support': 469}; 'weighted avg': {'precision': 0.6469793887704336; 'recall': 0.6823027718550106; 'f1-score': 0.6572292668463864; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 10,3,DNF,8,469,52,58,[8; 9],158,1.879352,0.557692,12,[X0 >= 23.000000 AND X2 < 1.400000 AND X4 < 512.600000 AND X4 >= 167.600000 AND X7 < 7.900000] OR [X0 < 31.000000 AND X2 < 0.800000 AND X6 < 71.600000 AND X8 < 3.300000 AND X9 < 1.000000 AND X9 >= 1.308000] OR [X0 < 49.000000],{'0.0': {'precision': 0.1984126984126984; 'recall': 0.18796992481203006; 'f1-score': 0.19305019305019305; 'support': 133}; '1.0': {'precision': 0.685131195335277; 'recall': 0.6994047619047619; 'f1-score': 0.6921944035346097; 'support': 336}; 'accuracy': 0.5543710021321961; 'macro avg': {'precision': 0.4417719468739877; 'recall': 0.443687343358396; 'f1-score': 0.4426222982924014; 'support': 469}; 'weighted avg': {'precision': 0.5471065469542472; 'recall': 0.5543710021321961; 'f1-score': 0.5506460453375364; 'support': 469}},{'0.0': {'precision': 0.21428571428571427; 'recall': 0.2; 'f1-score': 0.20689655172413796; 'support': 15}; '1.0': {'precision': 0.6842105263157895; 'recall': 0.7027027027027027; 'f1-score': 0.6933333333333334; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4492481203007519; 'recall': 0.4513513513513514; 'f1-score': 0.45011494252873563; 'support': 52}; 'weighted avg': {'precision': 0.5486552920763448; 'recall': 0.5576923076923077; 'f1-score': 0.5530150309460655; 'support': 52}}
l: 10,3,DNF,9,469,52,58,[8; 9],158,1.634059,0.711538,11,[X1 AND X5 >= 21.000000] OR [X0 < 23.000000 AND X1 AND X2 >= 0.700000 AND X5 >= 30.000000 AND X7 >= 6.000000] OR [X0 < 23.000000 AND X0 >= 45.000000 AND X5 < 43.000000 AND X8 < 3.600000],{'0.0': {'precision': 0.35502958579881655; 'recall': 0.45112781954887216; 'f1-score': 0.3973509933774834; 'support': 133}; '1.0': {'precision': 0.7566666666666667; 'recall': 0.6755952380952381; 'f1-score': 0.7138364779874213; 'support': 336}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.5558481262327416; 'recall': 0.5633615288220551; 'f1-score': 0.5555937356824524; 'support': 469}; 'weighted avg': {'precision': 0.6427695840325003; 'recall': 0.6119402985074627; 'f1-score': 0.6240868629487822; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.666110 (+- 0.044091), (mean training time) 2.641178 (+- 1.189386)
l: 10,3,DNF,0,468,53,29,[16; 17],158,3.257500,0.698113,8,[X0 < 49.000000 AND X5 >= 25.000000 AND X6 >= 105.000000 AND X9 < 1.200000] OR [X0 >= 40.000000 AND X8 < 3.600000] OR [X4 >= 195.000000 AND X9 >= 0.800000],{'0.0': {'precision': 0.453125; 'recall': 0.43609022556390975; 'f1-score': 0.4444444444444445; 'support': 133}; '1.0': {'precision': 0.7794117647058824; 'recall': 0.7910447761194029; 'f1-score': 0.7851851851851852; 'support': 335}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.6162683823529411; 'recall': 0.6135675008416563; 'f1-score': 0.6148148148148148; 'support': 468}; 'weighted avg': {'precision': 0.6866849704625441; 'recall': 0.6901709401709402; 'f1-score': 0.6883507439062995; 'support': 468}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6082251082251082; 'recall': 0.587719298245614; 'f1-score': 0.5923076923076923; 'support': 53}; 'weighted avg': {'precision': 0.6749162786898636; 'recall': 0.6981132075471698; 'f1-score': 0.6824383164005806; 'support': 53}}
l: 10,3,DNF,1,469,52,29,[16; 17],158,3.482409,0.615385,11,[X1 AND X6 >= 19.000000 AND X9 < 1.200000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X5 < 25.000000 AND X8 < 4.100000 AND X9 >= 1.000000] OR [X0 >= 31.000000 AND X4 >= 195.000000 AND X9 >= 1.200000],{'0.0': {'precision': 0.4125; 'recall': 0.4925373134328358; 'f1-score': 0.44897959183673464; 'support': 134}; '1.0': {'precision': 0.7799352750809061; 'recall': 0.7194029850746269; 'f1-score': 0.7484472049689441; 'support': 335}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.5962176375404531; 'recall': 0.6059701492537313; 'f1-score': 0.5987133984028394; 'support': 469}; 'weighted avg': {'precision': 0.6749537679149329; 'recall': 0.6545842217484008; 'f1-score': 0.6628850297883129; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.42857142857142855; 'f1-score': 0.375; 'support': 14}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.6842105263157895; 'f1-score': 0.7222222222222222; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5490196078431372; 'recall': 0.556390977443609; 'f1-score': 0.5486111111111112; 'support': 52}; 'weighted avg': {'precision': 0.6485671191553544; 'recall': 0.6153846153846154; 'f1-score': 0.6287393162393162; 'support': 52}}
l: 10,3,DNF,2,469,52,29,[16; 17],158,2.514053,0.750000,10,[X6 >= 23.000000 AND X9 < 1.200000] OR [X0 >= 23.000000 AND X2 < 1.400000 AND X2 >= 0.800000 AND X6 < 28.000000] OR [X2 >= 0.800000 AND X4 < 195.000000 AND X6 >= 23.000000 AND X8 >= 3.300000],{'0.0': {'precision': 0.3829787234042553; 'recall': 0.26865671641791045; 'f1-score': 0.3157894736842105; 'support': 134}; '1.0': {'precision': 0.7386666666666667; 'recall': 0.826865671641791; 'f1-score': 0.780281690140845; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.560822695035461; 'recall': 0.5477611940298508; 'f1-score': 0.5480355819125278; 'support': 469}; 'weighted avg': {'precision': 0.6370415400202634; 'recall': 0.6673773987206824; 'f1-score': 0.6475696282960923; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.2857142857142857; 'f1-score': 0.38095238095238093; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9210526315789473; 'f1-score': 0.8433734939759038; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6746031746031746; 'recall': 0.6033834586466165; 'f1-score': 0.6121629374641424; 'support': 52}; 'weighted avg': {'precision': 0.7222222222222222; 'recall': 0.75; 'f1-score': 0.7188755020080323; 'support': 52}}
l: 10,3,DNF,3,469,52,29,[16; 17],158,2.682388,0.653846,13,[X4 >= 208.000000 AND X5 >= 21.000000 AND X7 < 7.900000] OR [X0 >= 23.000000 AND X2 < 1.400000 AND X3 < 1.600000 AND X6 >= 34.000000 AND X9 >= 0.800000] OR [X0 >= 45.000000 AND X4 >= 167.600000 AND X5 < 74.000000 AND X6 < 71.600000 AND X7 < 6.900000],{'0.0': {'precision': 0.3956043956043956; 'recall': 0.5413533834586466; 'f1-score': 0.45714285714285713; 'support': 133}; '1.0': {'precision': 0.7874564459930313; 'recall': 0.6726190476190477; 'f1-score': 0.7255216693418941; 'support': 336}; 'accuracy': 0.6353944562899787; 'macro avg': {'precision': 0.5915304207987134; 'recall': 0.6069862155388471; 'f1-score': 0.5913322632423756; 'support': 469}; 'weighted avg': {'precision': 0.6763342227484928; 'recall': 0.6353944562899787; 'f1-score': 0.6494142449869433; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7297297297297297; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5915966386554622; 'recall': 0.5981981981981982; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6676793794440853; 'recall': 0.6538461538461539; 'f1-score': 0.6598557692307693; 'support': 52}}
l: 10,3,DNF,4,469,52,29,[16; 17],158,1.662320,0.615385,11,[X0 < 55.000000 AND X0 >= 31.000000 AND X4 < 182.000000 AND X4 >= 150.000000 AND X7 >= 6.200000] OR [X0 < 55.000000 AND X6 >= 23.000000 AND X7 < 7.900000] OR [X2 >= 0.800000 AND X4 >= 208.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.4172661870503597; 'recall': 0.43609022556390975; 'f1-score': 0.42647058823529416; 'support': 133}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.7589285714285714; 'f1-score': 0.7657657657657657; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5949967298888162; 'recall': 0.5975093984962405; 'f1-score': 0.5961181770005299; 'support': 469}; 'weighted avg': {'precision': 0.6719248752965064; 'recall': 0.6673773987206824; 'f1-score': 0.6695477303466768; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.4; 'f1-score': 0.37500000000000006; 'support': 15}; '1.0': {'precision': 0.7428571428571429; 'recall': 0.7027027027027027; 'f1-score': 0.7222222222222223; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5478991596638656; 'recall': 0.5513513513513514; 'f1-score': 0.5486111111111112; 'support': 52}; 'weighted avg': {'precision': 0.6303813833225599; 'recall': 0.6153846153846154; 'f1-score': 0.6220619658119659; 'support': 52}}
l: 10,3,DNF,5,469,52,29,[16; 17],158,1.238853,0.519231,8,[X3 >= 0.200000 AND X9 < 1.200000] OR [X0 >= 45.000000 AND X4 < 150.000000 AND X9 < 1.200000] OR [X5 >= 35.000000 AND X7 >= 5.600000 AND X9 < 0.930000],{'0.0': {'precision': 0.4090909090909091; 'recall': 0.40601503759398494; 'f1-score': 0.4075471698113208; 'support': 133}; '1.0': {'precision': 0.7655786350148368; 'recall': 0.7678571428571429; 'f1-score': 0.7667161961367014; 'support': 336}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.587334772052873; 'recall': 0.5869360902255639; 'f1-score': 0.5871316829740111; 'support': 469}; 'weighted avg': {'precision': 0.6644851007976036; 'recall': 0.6652452025586354; 'f1-score': 0.6648622931489069; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.13333333333333333; 'f1-score': 0.1379310344827586; 'support': 15}; '1.0': {'precision': 0.6578947368421053; 'recall': 0.6756756756756757; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.40037593984962405; 'recall': 0.4045045045045045; 'f1-score': 0.40229885057471265; 'support': 52}; 'weighted avg': {'precision': 0.5093262001156739; 'recall': 0.5192307692307693; 'f1-score': 0.5141467727674625; 'support': 52}}
l: 10,3,DNF,6,469,52,29,[16; 17],158,1.117214,0.576923,11,[X1 AND X5 < 43.000000 AND X6 < 23.000000 AND X6 >= 28.000000] OR [X0 < 60.000000 AND X0 >= 23.000000 AND X3 < 1.000000 AND X9 < 1.308000] OR [X0 >= 40.000000 AND X3 >= 0.600000 AND X4 < 512.600000],{'0.0': {'precision': 0.336734693877551; 'recall': 0.49624060150375937; 'f1-score': 0.4012158054711246; 'support': 133}; '1.0': {'precision': 0.7545787545787546; 'recall': 0.6130952380952381; 'f1-score': 0.6765188834154352; 'support': 336}; 'accuracy': 0.579957356076759; 'macro avg': {'precision': 0.5456567242281528; 'recall': 0.5546679197994988; 'f1-score': 0.5388673444432799; 'support': 469}; 'weighted avg': {'precision': 0.6360856627381147; 'recall': 0.579957356076759; 'f1-score': 0.5984478613118247; 'support': 469}},{'0.0': {'precision': 0.3157894736842105; 'recall': 0.4; 'f1-score': 0.35294117647058826; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.6486486486486487; 'f1-score': 0.6857142857142857; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5215311004784688; 'recall': 0.5243243243243243; 'f1-score': 0.519327731092437; 'support': 52}; 'weighted avg': {'precision': 0.6085756348914244; 'recall': 0.5769230769230769; 'f1-score': 0.589722042663219; 'support': 52}}
l: 10,3,DNF,7,469,52,29,[16; 17],158,0.955711,0.692308,9,[X0 >= 23.000000 AND (NOT X1) AND X2 < 0.900000 AND X4 >= 150.000000 AND X9 < 1.060000] OR [X8 < 3.300000] OR [X2 >= 0.900000 AND X7 < 7.900000 AND X7 >= 6.600000],{'0.0': {'precision': 0.4262295081967213; 'recall': 0.39097744360902253; 'f1-score': 0.4078431372549019; 'support': 133}; '1.0': {'precision': 0.7665706051873199; 'recall': 0.7916666666666666; 'f1-score': 0.7789165446559297; 'support': 336}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5964000566920206; 'recall': 0.5913220551378446; 'f1-score': 0.5933798409554158; 'support': 469}; 'weighted avg': {'precision': 0.6700559657422247; 'recall': 0.6780383795309168; 'f1-score': 0.6736867724078771; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
l: 10,3,DNF,8,469,52,29,[16; 17],158,1.143117,0.423077,10,[X4 >= 150.000000 AND X8 < 3.900000 AND X8 >= 2.500000 AND X9 >= 0.900000] OR [X8 < 2.700000 AND X8 >= 2.000000 AND X9 < 1.200000] OR [X2 >= 0.900000 AND X3 >= 0.300000 AND X4 < 167.600000],{'0.0': {'precision': 0.291005291005291; 'recall': 0.41353383458646614; 'f1-score': 0.3416149068322981; 'support': 133}; '1.0': {'precision': 0.7214285714285714; 'recall': 0.6011904761904762; 'f1-score': 0.6558441558441558; 'support': 336}; 'accuracy': 0.5479744136460555; 'macro avg': {'precision': 0.5062169312169312; 'recall': 0.5073621553884712; 'f1-score': 0.49872953133822695; 'support': 469}; 'weighted avg': {'precision': 0.5993682381742084; 'recall': 0.5479744136460555; 'f1-score': 0.5667343688109424; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.4; 'f1-score': 0.2857142857142857; 'support': 15}; '1.0': {'precision': 0.64; 'recall': 0.43243243243243246; 'f1-score': 0.5161290322580645; 'support': 37}; 'accuracy': 0.4230769230769231; 'macro avg': {'precision': 0.4311111111111111; 'recall': 0.41621621621621624; 'f1-score': 0.4009216589861751; 'support': 52}; 'weighted avg': {'precision': 0.5194871794871795; 'recall': 0.4230769230769231; 'f1-score': 0.44966323998582064; 'support': 52}}
l: 10,3,DNF,9,469,52,29,[16; 17],158,3.470489,0.673077,10,[X0 >= 31.000000 AND X6 >= 28.000000] OR [X0 < 31.000000 AND X2 >= 0.900000 AND X3 >= 0.200000 AND X6 < 54.000000] OR [X0 >= 45.000000 AND X4 >= 167.600000 AND X7 >= 6.600000 AND X9 < 1.200000],{'0.0': {'precision': 0.3961038961038961; 'recall': 0.45864661654135336; 'f1-score': 0.4250871080139373; 'support': 133}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7232142857142857; 'f1-score': 0.7465437788018433; 'support': 336}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5837662337662338; 'recall': 0.5909304511278195; 'f1-score': 0.5858154434078903; 'support': 469}; 'weighted avg': {'precision': 0.6649932157394843; 'recall': 0.6481876332622601; 'f1-score': 0.6553844243993028; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.621734 (+- 0.091101), (mean training time) 2.152405 (+- 0.986726)
