l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.528326,0.754717,2,[X0 >= 45.000000 OR X2 >= 0.800000],{'0.0': {'precision': 0.3673469387755102; 'recall': 0.13432835820895522; 'f1-score': 0.19672131147540983; 'support': 134}; '1.0': {'precision': 0.7231503579952268; 'recall': 0.907185628742515; 'f1-score': 0.8047808764940239; 'support': 334}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5452486483853685; 'recall': 0.5207569934757351; 'f1-score': 0.5007510939847168; 'support': 468}; 'weighted avg': {'precision': 0.6212750200135131; 'recall': 0.6858974358974359; 'f1-score': 0.6306783514673266; 'support': 468}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.8947368421052632; 'f1-score': 0.8395061728395061; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.6953488372093023; 'recall': 0.6473684210526316; 'f1-score': 0.659753086419753; 'support': 53}; 'weighted avg': {'precision': 0.7367266344888109; 'recall': 0.7547169811320755; 'f1-score': 0.7377591427905893; 'support': 53}}
l: 5,3,CNF,9,469,52,7,[67; 67],158,191.050023,0.692308,19,[X0 >= 66.000000 OR X3 >= 0.300000 OR X4 >= 328.000000 OR X5 < 21.000000 OR X6 >= 42.000000 OR X9 >= 1.060000] AND [X0 < 35.000000 OR (NOT X1) OR X2 >= 2.000000 OR X4 >= 328.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X8 >= 4.100000 OR X9 < 0.800000] AND [X0 >= 31.000000 OR (NOT X1) OR X2 < 0.800000 OR X5 >= 53.600000 OR X7 < 5.600000],{'0.0': {'precision': 0.47619047619047616; 'recall': 0.5223880597014925; 'f1-score': 0.498220640569395; 'support': 134}; '1.0': {'precision': 0.8012422360248447; 'recall': 0.7701492537313432; 'f1-score': 0.7853881278538813; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6387163561076604; 'recall': 0.6462686567164179; 'f1-score': 0.6418043842116382; 'support': 469}; 'weighted avg': {'precision': 0.7083703046435965; 'recall': 0.6993603411513859; 'f1-score': 0.703340274344028; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.622061 (+- 0.071258), (mean training time) 211.984862 (+- 130.102932)
l: 5,3,CNF,0,468,53,3,[156; 156],158,1002.271467,0.641509,17,[X0 < 23.000000 OR X2 >= 3.300000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X7 >= 7.300000 OR X8 < 3.000000 OR X9 < 0.800000] AND [X2 >= 0.800000 OR X6 >= 105.000000 OR X7 >= 7.900000] AND [X0 >= 66.000000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X7 < 7.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.4774193548387097; 'recall': 0.5522388059701493; 'f1-score': 0.5121107266435986; 'support': 134}; '1.0': {'precision': 0.8083067092651757; 'recall': 0.7574850299401198; 'f1-score': 0.7820710973724884; 'support': 334}; 'accuracy': 0.6987179487179487; 'macro avg': {'precision': 0.6428630320519426; 'recall': 0.6548619179551345; 'f1-score': 0.6470909120080435; 'support': 468}; 'weighted avg': {'precision': 0.713565458211444; 'recall': 0.6987179487179487; 'f1-score': 0.7047747519073789; 'support': 468}},{'0.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6578947368421053; 'f1-score': 0.7246376811594202; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.6077712609970675; 'recall': 0.6289473684210527; 'f1-score': 0.6055620838229534; 'support': 53}; 'weighted avg': {'precision': 0.6939910363525701; 'recall': 0.6415094339622641; 'f1-score': 0.6572363996482125; 'support': 53}}
l: 5,3,CNF,1,469,52,3,[156; 157],158,1002.221287,0.673077,19,[X0 < 23.000000 OR X3 >= 4.100000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X8 >= 2.700000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X3 >= 1.000000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X7 >= 7.300000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR X2 >= 7.920000 OR X2 < 0.900000 OR X6 < 105.000000 OR X7 < 5.100000 OR X8 >= 3.300000 OR X9 < 0.546000],{'0.0': {'precision': 0.4370860927152318; 'recall': 0.4888888888888889; 'f1-score': 0.4615384615384615; 'support': 135}; '1.0': {'precision': 0.7830188679245284; 'recall': 0.7455089820359282; 'f1-score': 0.763803680981595; 'support': 334}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.6100524803198801; 'recall': 0.6171989354624086; 'f1-score': 0.6126710712600283; 'support': 469}; 'weighted avg': {'precision': 0.6834433356148162; 'recall': 0.6716417910447762; 'f1-score': 0.6767977009713113; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.5; 'f1-score': 0.45161290322580644; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.7368421052631579; 'f1-score': 0.7671232876712328; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6058823529411765; 'recall': 0.618421052631579; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6954751131221719; 'recall': 0.6730769230769231; 'f1-score': 0.682178184166695; 'support': 52}}
l: 5,3,CNF,2,469,52,3,[156; 157],158,1002.194715,0.538462,16,[X3 >= 0.300000 OR X7 >= 6.900000 OR X7 < 5.100000] AND [X0 >= 55.000000 OR X4 >= 512.600000 OR X6 >= 105.000000 OR X6 < 28.000000 OR X7 < 6.600000 OR X9 >= 1.308000] AND [X0 >= 45.000000 OR X0 < 23.000000 OR X2 >= 3.300000 OR X2 < 1.000000 OR X6 < 19.000000 OR X8 < 3.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.42134831460674155; 'recall': 0.5597014925373134; 'f1-score': 0.48076923076923067; 'support': 134}; '1.0': {'precision': 0.7972508591065293; 'recall': 0.6925373134328359; 'f1-score': 0.7412140575079873; 'support': 335}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.6092995868566354; 'recall': 0.6261194029850746; 'f1-score': 0.610991644138609; 'support': 469}; 'weighted avg': {'precision': 0.68985013210659; 'recall': 0.6545842217484008; 'f1-score': 0.6668012498683425; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.4; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7096774193548387; 'recall': 0.5945945945945946; 'f1-score': 0.6470588235294118; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4976958525345622; 'recall': 0.4972972972972973; 'f1-score': 0.4901960784313726; 'support': 52}; 'weighted avg': {'precision': 0.5873803615739099; 'recall': 0.5384615384615384; 'f1-score': 0.5565610859728507; 'support': 52}}
l: 5,3,CNF,3,469,52,3,[156; 157],158,1002.229834,0.826923,20,[X3 >= 1.000000 OR X4 < 167.600000 OR X5 >= 25.000000 OR X8 < 2.700000 OR X9 >= 1.060000] AND [X0 >= 49.000000 OR X3 >= 1.000000 OR X4 >= 182.000000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X8 < 2.700000 OR X9 < 0.700000] AND [X2 >= 0.800000 OR X3 >= 4.100000 OR X4 < 195.000000 OR X5 >= 30.000000 OR X5 < 18.000000 OR X6 >= 192.000000],{'0.0': {'precision': 0.4935064935064935; 'recall': 0.2835820895522388; 'f1-score': 0.36018957345971564; 'support': 134}; '1.0': {'precision': 0.7551020408163265; 'recall': 0.8835820895522388; 'f1-score': 0.8143053645116919; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.62430426716141; 'recall': 0.5835820895522388; 'f1-score': 0.5872474689857038; 'support': 469}; 'weighted avg': {'precision': 0.6803604558706599; 'recall': 0.7121535181236673; 'f1-score': 0.6845579956396987; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.5333333333333333; 'f1-score': 0.64; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9459459459459459; 'f1-score': 0.8860759493670887; 'support': 37}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.8166666666666667; 'recall': 0.7396396396396396; 'f1-score': 0.7630379746835443; 'support': 52}; 'weighted avg': {'precision': 0.8237179487179488; 'recall': 0.8269230769230769; 'f1-score': 0.8150925024342747; 'support': 52}}
l: 5,3,CNF,4,469,52,3,[156; 157],158,1002.223974,0.653846,18,[X2 >= 7.920000 OR X3 >= 4.100000 OR X4 < 182.000000 OR X5 >= 21.000000 OR X7 >= 6.600000] AND [X0 >= 55.000000 OR X0 < 45.000000 OR X3 >= 4.100000 OR X7 < 5.600000 OR X9 >= 1.000000] AND [X0 >= 49.000000 OR X2 >= 7.920000 OR X3 >= 1.600000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X5 >= 140.200000 OR X5 < 25.000000 OR X6 >= 192.000000],{'0.0': {'precision': 0.3670886075949367; 'recall': 0.43283582089552236; 'f1-score': 0.3972602739726027; 'support': 134}; '1.0': {'precision': 0.7556270096463023; 'recall': 0.7014925373134329; 'f1-score': 0.7275541795665634; 'support': 335}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.5613578086206195; 'recall': 0.5671641791044776; 'f1-score': 0.5624072267695831; 'support': 469}; 'weighted avg': {'precision': 0.6446160376316264; 'recall': 0.6247334754797441; 'f1-score': 0.6331844922540033; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 5,3,CNF,5,469,52,3,[156; 157],158,1002.254873,0.538462,19,[X0 >= 49.000000 OR X2 >= 7.920000 OR X3 < 0.200000 OR X5 < 21.000000 OR X6 < 19.000000 OR X7 >= 6.600000] AND [X0 < 60.000000 OR X3 >= 4.100000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 >= 105.000000] AND [X2 < 0.700000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 >= 25.000000 OR X6 < 19.000000 OR X8 < 3.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.4025157232704403; 'recall': 0.47761194029850745; 'f1-score': 0.4368600682593857; 'support': 134}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.7164179104477612; 'f1-score': 0.7441860465116278; 'support': 335}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5883546358287686; 'recall': 0.5970149253731343; 'f1-score': 0.5905230573855067; 'support': 469}; 'weighted avg': {'precision': 0.6679998840680521; 'recall': 0.6481876332622601; 'f1-score': 0.6563786241538443; 'support': 469}},{'0.0': {'precision': 0.2631578947368421; 'recall': 0.3333333333333333; 'f1-score': 0.29411764705882354; 'support': 15}; '1.0': {'precision': 0.696969696969697; 'recall': 0.6216216216216216; 'f1-score': 0.6571428571428571; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4800637958532695; 'recall': 0.4774774774774775; 'f1-score': 0.4756302521008403; 'support': 52}; 'weighted avg': {'precision': 0.571831677094835; 'recall': 0.5384615384615384; 'f1-score': 0.5524240465416935; 'support': 52}}
l: 5,3,CNF,6,469,52,3,[156; 157],158,1002.264024,0.634615,20,[(NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X8 >= 3.900000 OR X8 < 2.000000] AND [X0 < 31.000000 OR X1 OR X3 >= 4.100000 OR X6 >= 71.600000 OR X7 >= 6.600000 OR X8 >= 3.600000 OR X9 < 0.800000] AND [(NOT X1) OR X2 >= 7.920000 OR X6 < 42.000000 OR X7 >= 6.900000 OR X9 >= 0.800000 OR X9 < 0.546000],{'0.0': {'precision': 0.5164835164835165; 'recall': 0.35074626865671643; 'f1-score': 0.41777777777777786; 'support': 134}; '1.0': {'precision': 0.7698412698412699; 'recall': 0.8686567164179104; 'f1-score': 0.8162692847124825; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6431623931623932; 'recall': 0.6097014925373134; 'f1-score': 0.6170235312451302; 'support': 469}; 'weighted avg': {'precision': 0.6974533403104833; 'recall': 0.720682302771855; 'f1-score': 0.7024145684454239; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
l: 5,3,CNF,7,469,52,3,[156; 157],158,1002.209531,0.576923,18,[X0 < 31.000000 OR X3 >= 1.000000 OR X6 < 23.000000 OR X7 < 7.300000 OR X8 < 3.900000] AND [X0 >= 66.000000 OR X4 < 150.000000 OR X6 >= 54.000000 OR X7 < 5.100000 OR X9 >= 1.200000] AND [X0 >= 45.000000 OR X0 < 23.000000 OR X2 < 0.700000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X7 < 6.600000 OR X8 >= 3.900000 OR X9 < 0.546000],{'0.0': {'precision': 0.39106145251396646; 'recall': 0.5223880597014925; 'f1-score': 0.4472843450479233; 'support': 134}; '1.0': {'precision': 0.7793103448275862; 'recall': 0.6746268656716418; 'f1-score': 0.7232; 'support': 335}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.5851858986707763; 'recall': 0.5985074626865672; 'f1-score': 0.5852421725239616; 'support': 469}; 'weighted avg': {'precision': 0.6683820898808378; 'recall': 0.6311300639658849; 'f1-score': 0.6443669557279781; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
l: 5,3,CNF,8,469,52,3,[156; 157],158,1002.221745,0.423077,15,[X0 >= 66.000000 OR X4 >= 282.000000 OR X5 >= 43.000000 OR X6 >= 54.000000 OR X7 < 6.200000 OR X9 < 0.930000] AND [X3 >= 4.100000 OR X3 < 0.200000 OR X7 >= 7.100000 OR X7 < 5.100000] AND [X3 >= 4.100000 OR X4 < 182.000000 OR X7 < 5.100000 OR X8 >= 3.900000 OR X9 < 0.546000],{'0.0': {'precision': 0.3312302839116719; 'recall': 0.7835820895522388; 'f1-score': 0.4656319290465632; 'support': 134}; '1.0': {'precision': 0.8092105263157895; 'recall': 0.36716417910447763; 'f1-score': 0.5051334702258727; 'support': 335}; 'accuracy': 0.4861407249466951; 'macro avg': {'precision': 0.5702204051137307; 'recall': 0.5753731343283582; 'f1-score': 0.48538269963621794; 'support': 469}; 'weighted avg': {'precision': 0.6726447427717559; 'recall': 0.4861407249466951; 'f1-score': 0.49384731560321293; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.8; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.2702702702702703; 'f1-score': 0.4; 'support': 37}; 'accuracy': 0.4230769230769231; 'macro avg': {'precision': 0.5384615384615385; 'recall': 0.5351351351351352; 'f1-score': 0.4222222222222222; 'support': 52}; 'weighted avg': {'precision': 0.636094674556213; 'recall': 0.4230769230769231; 'f1-score': 0.41282051282051285; 'support': 52}}
l: 5,3,CNF,9,469,52,3,[156; 157],158,1002.320905,0.480769,15,[(NOT X1) OR X2 >= 7.920000 OR X9 >= 1.308000] AND [X3 >= 4.100000 OR X4 >= 208.000000 OR X6 < 23.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X8 < 2.000000] AND [X2 >= 0.800000 OR X3 >= 0.600000 OR X4 < 182.000000 OR X5 >= 30.000000 OR X7 >= 7.900000 OR X9 < 0.700000],{'0.0': {'precision': 0.32848837209302323; 'recall': 0.8432835820895522; 'f1-score': 0.47280334728033463; 'support': 134}; '1.0': {'precision': 0.832; 'recall': 0.31044776119402984; 'f1-score': 0.45217391304347826; 'support': 335}; 'accuracy': 0.4626865671641791; 'macro avg': {'precision': 0.5802441860465116; 'recall': 0.576865671641791; 'f1-score': 0.46248863016190644; 'support': 469}; 'weighted avg': {'precision': 0.6881395348837208; 'recall': 0.4626865671641791; 'f1-score': 0.45806803711115146; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.8; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.8125; 'recall': 0.35135135135135137; 'f1-score': 0.49056603773584906; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.5729166666666666; 'recall': 0.5756756756756757; 'f1-score': 0.48057713651498335; 'support': 52}; 'weighted avg': {'precision': 0.6742788461538461; 'recall': 0.4807692307692308; 'f1-score': 0.4848032101084266; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.598766 (+- 0.107826), (mean training time) 1002.241236 (+- 0.035131)
l: 5,3,DNF,0,468,53,58,[8; 9],158,1.318449,0.471698,11,[X0 < 31.000000 AND X3 < 0.600000 AND X5 >= 21.000000 AND X6 < 54.000000 AND X7 >= 6.600000] OR [X2 >= 1.400000 AND X5 >= 35.000000] OR [X0 < 31.000000 AND X2 >= 0.900000 AND X7 < 7.300000 AND X8 < 3.900000],{'0.0': {'precision': 0.34275618374558303; 'recall': 0.7238805970149254; 'f1-score': 0.46522781774580335; 'support': 134}; '1.0': {'precision': 0.8; 'recall': 0.4431137724550898; 'f1-score': 0.5703275529865126; 'support': 334}; 'accuracy': 0.5235042735042735; 'macro avg': {'precision': 0.5713780918727915; 'recall': 0.5834971847350076; 'f1-score': 0.517777685366158; 'support': 468}; 'weighted avg': {'precision': 0.6690797620126242; 'recall': 0.5235042735042735; 'f1-score': 0.5402348937509249; 'support': 468}},{'0.0': {'precision': 0.30303030303030304; 'recall': 0.6666666666666666; 'f1-score': 0.41666666666666663; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.39473684210526316; 'f1-score': 0.5172413793103448; 'support': 38}; 'accuracy': 0.4716981132075472; 'macro avg': {'precision': 0.5265151515151515; 'recall': 0.5307017543859649; 'f1-score': 0.4669540229885057; 'support': 53}; 'weighted avg': {'precision': 0.6234991423670669; 'recall': 0.4716981132075472; 'f1-score': 0.4887768379960962; 'support': 53}}
l: 5,3,DNF,1,469,52,58,[8; 9],158,1.374070,0.615385,11,[X0 < 23.000000 AND X0 >= 31.000000 AND X2 < 0.900000 AND X4 < 195.000000 AND X5 < 74.000000 AND X9 < 1.060000] OR [X4 < 282.000000 AND X7 >= 6.600000 AND X9 < 1.308000 AND X9 >= 1.308000] OR [X7 < 7.300000],{'0.0': {'precision': 0.32653061224489793; 'recall': 0.23703703703703705; 'f1-score': 0.27467811158798283; 'support': 135}; '1.0': {'precision': 0.7223719676549866; 'recall': 0.8023952095808383; 'f1-score': 0.7602836879432625; 'support': 334}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.5244512899499423; 'recall': 0.5197161233089377; 'f1-score': 0.5174808997656226; 'support': 469}; 'weighted avg': {'precision': 0.6084304261190335; 'recall': 0.6396588486140725; 'f1-score': 0.6205038312098665; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.14285714285714285; 'f1-score': 0.16666666666666666; 'support': 14}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4571428571428572; 'recall': 0.46616541353383456; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5758241758241758; 'recall': 0.6153846153846154; 'f1-score': 0.592948717948718; 'support': 52}}
l: 5,3,DNF,2,469,52,58,[8; 9],158,1.335238,0.480769,5,[X6 < 54.000000 AND X9 >= 1.308000] OR [X5 >= 21.000000 AND X7 < 5.100000] OR [X0 >= 40.000000],{'0.0': {'precision': 0.37341772151898733; 'recall': 0.44029850746268656; 'f1-score': 0.4041095890410959; 'support': 134}; '1.0': {'precision': 0.7588424437299035; 'recall': 0.7044776119402985; 'f1-score': 0.7306501547987615; 'support': 335}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.5661300826244454; 'recall': 0.5723880597014925; 'f1-score': 0.5673798719199287; 'support': 469}; 'weighted avg': {'precision': 0.6487210945267846; 'recall': 0.6289978678038379; 'f1-score': 0.6373528502965713; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.2; 'f1-score': 0.1818181818181818; 'support': 15}; '1.0': {'precision': 0.6470588235294118; 'recall': 0.5945945945945946; 'f1-score': 0.619718309859155; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.4068627450980392; 'recall': 0.39729729729729735; 'f1-score': 0.4007682458386684; 'support': 52}; 'weighted avg': {'precision': 0.5084841628959276; 'recall': 0.4807692307692308; 'f1-score': 0.4934009652319512; 'support': 52}}
l: 5,3,DNF,3,469,52,58,[8; 9],158,1.398558,0.788462,11,[X4 >= 182.000000 AND X7 < 7.900000 AND X9 < 1.308000 AND X9 >= 1.308000] OR [X4 >= 208.000000] OR [X0 >= 23.000000 AND X2 < 1.000000 AND X4 >= 167.600000 AND X5 >= 18.000000 AND X6 < 71.600000 AND X8 >= 2.000000],{'0.0': {'precision': 0.37714285714285717; 'recall': 0.4925373134328358; 'f1-score': 0.4271844660194175; 'support': 134}; '1.0': {'precision': 0.7687074829931972; 'recall': 0.6746268656716418; 'f1-score': 0.7186009538950716; 'support': 335}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.5729251700680272; 'recall': 0.5835820895522388; 'f1-score': 0.5728927099572445; 'support': 469}; 'weighted avg': {'precision': 0.6568318756073858; 'recall': 0.6226012793176973; 'f1-score': 0.6353391002163133; 'support': 469}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.6; 'f1-score': 0.6206896551724138; 'support': 15}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8648648648648649; 'f1-score': 0.8533333333333334; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7424812030075187; 'recall': 0.7324324324324325; 'f1-score': 0.7370114942528736; 'support': 52}; 'weighted avg': {'precision': 0.7846298438403702; 'recall': 0.7884615384615384; 'f1-score': 0.7862245800176836; 'support': 52}}
l: 5,3,DNF,4,469,52,58,[8; 9],158,1.313607,0.615385,6,[X0 >= 31.000000 AND X2 < 0.700000 AND X8 >= 2.500000] OR [X7 >= 5.600000 AND X8 < 4.100000] OR [X6 >= 71.600000],{'0.0': {'precision': 0.46153846153846156; 'recall': 0.3582089552238806; 'f1-score': 0.40336134453781514; 'support': 134}; '1.0': {'precision': 0.7643835616438356; 'recall': 0.8328358208955224; 'f1-score': 0.7971428571428573; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6129610115911486; 'recall': 0.5955223880597015; 'f1-score': 0.6002521008403362; 'support': 469}; 'weighted avg': {'precision': 0.6778563901851573; 'recall': 0.697228144989339; 'f1-score': 0.6846338535414166; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
l: 5,3,DNF,5,469,52,58,[8; 9],158,1.313579,0.653846,12,[X2 < 1.400000 AND X4 >= 150.000000 AND X7 < 5.600000 AND X9 >= 1.308000] OR [X0 < 31.000000 AND X1 AND X2 < 0.700000 AND X3 >= 0.200000 AND X4 >= 167.600000 AND X6 >= 23.000000] OR [X0 >= 31.000000 AND X2 >= 0.800000],{'0.0': {'precision': 0.4260355029585799; 'recall': 0.5373134328358209; 'f1-score': 0.4752475247524753; 'support': 134}; '1.0': {'precision': 0.7933333333333333; 'recall': 0.7104477611940299; 'f1-score': 0.7496062992125984; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.6096844181459566; 'recall': 0.6238805970149254; 'f1-score': 0.6124269119825368; 'support': 469}; 'weighted avg': {'precision': 0.6883910960834038; 'recall': 0.6609808102345416; 'f1-score': 0.6712180779382775; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7297297297297297; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5915966386554622; 'recall': 0.5981981981981982; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6676793794440853; 'recall': 0.6538461538461539; 'f1-score': 0.6598557692307693; 'support': 52}}
