l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.420558,0.641509,4,[X0 < 23.000000 OR X2 >= 2.000000 OR X6 >= 192.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.37894736842105264; 'recall': 0.5373134328358209; 'f1-score': 0.4444444444444444; 'support': 134}; '1.0': {'precision': 0.7769784172661871; 'recall': 0.6467065868263473; 'f1-score': 0.7058823529411765; 'support': 334}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5779628928436199; 'recall': 0.5920100098310841; 'f1-score': 0.5751633986928104; 'support': 468}; 'weighted avg': {'precision': 0.6630122622549733; 'recall': 0.6153846153846154; 'f1-score': 0.6310261996536507; 'support': 468}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7631578947368421; 'f1-score': 0.7532467532467534; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5503663003663004; 'recall': 0.5482456140350878; 'f1-score': 0.5490371697268249; 'support': 53}; 'weighted avg': {'precision': 0.634217983274587; 'recall': 0.6415094339622641; 'f1-score': 0.6376564229524542; 'support': 53}}
l: 5,3,CNF,1,469,52,7,[67; 67],158,260.024927,0.576923,14,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X6 >= 71.600000 OR X7 >= 6.600000] AND [X3 >= 1.600000 OR X4 >= 182.000000 OR X5 >= 35.000000 OR X7 >= 7.300000] AND [X0 >= 66.000000 OR X0 < 35.000000 OR X5 < 25.000000 OR X7 < 7.900000 OR X9 < 0.900000],{'0.0': {'precision': 0.4430379746835443; 'recall': 0.5185185185185185; 'f1-score': 0.477815699658703; 'support': 135}; '1.0': {'precision': 0.7909967845659164; 'recall': 0.7365269461077845; 'f1-score': 0.7627906976744186; 'support': 334}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6170173796247304; 'recall': 0.6275227323131515; 'f1-score': 0.6203031986665608; 'support': 469}; 'weighted avg': {'precision': 0.6908380653033999; 'recall': 0.673773987206823; 'f1-score': 0.68076164707288; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.42857142857142855; 'f1-score': 0.3529411764705882; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.631578947368421; 'f1-score': 0.6857142857142857; 'support': 38}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.525; 'recall': 0.5300751879699248; 'f1-score': 0.5193277310924369; 'support': 52}; 'weighted avg': {'precision': 0.6288461538461539; 'recall': 0.5769230769230769; 'f1-score': 0.5961215255332902; 'support': 52}}
l: 5,3,CNF,2,469,52,7,[67; 67],158,197.967545,0.711538,26,[X0 >= 66.000000 OR X0 < 35.000000 OR X5 >= 53.600000 OR X6 >= 105.000000 OR X6 < 19.000000 OR X8 >= 3.300000 OR X9 >= 1.060000 OR X9 < 0.546000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X6 >= 42.000000 OR X8 < 3.000000 OR X9 < 0.546000] AND [X0 < 23.000000 OR X2 >= 0.900000 OR X4 >= 182.000000 OR X5 >= 35.000000 OR X6 >= 192.000000 OR X8 < 2.700000 OR X9 < 1.060000],{'0.0': {'precision': 0.4424778761061947; 'recall': 0.373134328358209; 'f1-score': 0.40485829959514175; 'support': 134}; '1.0': {'precision': 0.7640449438202247; 'recall': 0.8119402985074626; 'f1-score': 0.7872648335745296; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6032614099632096; 'recall': 0.5925373134328358; 'f1-score': 0.5960615665848357; 'support': 469}; 'weighted avg': {'precision': 0.6721686387590733; 'recall': 0.6865671641791045; 'f1-score': 0.6780058238661331; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
l: 5,3,CNF,3,469,52,7,[67; 67],158,184.381204,0.576923,19,[X3 >= 4.100000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 140.200000 OR X7 < 6.000000 OR X9 < 0.930000] AND [X0 >= 66.000000 OR X2 < 0.800000 OR X3 >= 4.100000 OR X5 >= 53.600000 OR X5 < 21.000000 OR X7 >= 6.200000 OR X8 >= 3.900000 OR X9 >= 0.930000] AND [X0 >= 31.000000 OR X2 >= 1.000000 OR X3 >= 1.000000 OR X6 < 23.000000 OR X7 >= 7.300000],{'0.0': {'precision': 0.4716981132075472; 'recall': 0.5597014925373134; 'f1-score': 0.5119453924914676; 'support': 134}; '1.0': {'precision': 0.8096774193548387; 'recall': 0.7492537313432835; 'f1-score': 0.7782945736434109; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.640687766281193; 'recall': 0.6544776119402984; 'f1-score': 0.6451199830674392; 'support': 469}; 'weighted avg': {'precision': 0.7131119033127554; 'recall': 0.6950959488272921; 'f1-score': 0.7021948075999985; 'support': 469}},{'0.0': {'precision': 0.34782608695652173; 'recall': 0.5333333333333333; 'f1-score': 0.4210526315789474; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5945945945945946; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.553223388305847; 'recall': 0.563963963963964; 'f1-score': 0.543859649122807; 'support': 52}; 'weighted avg': {'precision': 0.6401222465690231; 'recall': 0.5769230769230769; 'f1-score': 0.5958164642375169; 'support': 52}}
l: 5,3,CNF,4,469,52,7,[67; 67],158,161.961825,0.692308,18,[X0 >= 66.000000 OR X2 >= 0.800000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 >= 54.000000] AND [X0 >= 45.000000 OR (NOT X1) OR X2 >= 3.300000 OR X2 < 0.800000 OR X3 < 0.200000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X0 < 55.000000 OR X2 < 1.000000 OR X5 >= 30.000000 OR X6 >= 42.000000 OR X8 >= 4.100000],{'0.0': {'precision': 0.5223880597014925; 'recall': 0.5223880597014925; 'f1-score': 0.5223880597014925; 'support': 134}; '1.0': {'precision': 0.808955223880597; 'recall': 0.808955223880597; 'f1-score': 0.808955223880597; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6656716417910448; 'recall': 0.6656716417910448; 'f1-score': 0.6656716417910448; 'support': 469}; 'weighted avg': {'precision': 0.7270788912579957; 'recall': 0.7270788912579957; 'f1-score': 0.7270788912579957; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 5,3,CNF,5,469,52,7,[67; 67],158,98.078704,0.576923,19,[X0 >= 66.000000 OR X2 >= 2.000000 OR X4 < 195.000000 OR X5 >= 74.000000 OR X8 >= 3.300000] AND [X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 140.200000 OR X5 < 21.000000 OR X7 >= 7.900000 OR X8 < 3.000000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X3 >= 0.600000 OR X4 >= 282.000000 OR X8 < 3.100000 OR X9 < 0.900000],{'0.0': {'precision': 0.44155844155844154; 'recall': 0.5074626865671642; 'f1-score': 0.4722222222222222; 'support': 134}; '1.0': {'precision': 0.7904761904761904; 'recall': 0.7432835820895523; 'f1-score': 0.7661538461538461; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.616017316017316; 'recall': 0.6253731343283582; 'f1-score': 0.6191880341880341; 'support': 469}; 'weighted avg': {'precision': 0.6907854050711193; 'recall': 0.67590618336887; 'f1-score': 0.6821733821733821; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.7297297297297297; 'f1-score': 0.7105263157894737; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.46153846153846156; 'recall': 0.4648648648648649; 'f1-score': 0.462406015037594; 'support': 52}; 'weighted avg': {'precision': 0.5591715976331361; 'recall': 0.5769230769230769; 'f1-score': 0.56737998843262; 'support': 52}}
l: 5,3,CNF,6,469,52,7,[67; 67],158,201.142884,0.769231,18,[X0 >= 55.000000 OR X4 >= 195.000000 OR X6 < 28.000000 OR X7 < 5.100000 OR X8 < 3.300000 OR X9 < 0.700000] AND [X0 < 60.000000 OR X3 >= 1.000000 OR X8 < 2.500000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 >= 49.000000 OR X3 >= 1.000000 OR X4 >= 328.000000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 >= 7.300000],{'0.0': {'precision': 0.5; 'recall': 0.417910447761194; 'f1-score': 0.45528455284552843; 'support': 134}; '1.0': {'precision': 0.7815126050420168; 'recall': 0.8328358208955224; 'f1-score': 0.8063583815028903; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6407563025210083; 'recall': 0.6253731343283582; 'f1-score': 0.6308214671742094; 'support': 469}; 'weighted avg': {'precision': 0.7010804321728692; 'recall': 0.7142857142857143; 'f1-score': 0.7060515733150726; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.6; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8378378378378378; 'f1-score': 0.8378378378378378; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189189189189189; 'recall': 0.7189189189189189; 'f1-score': 0.7189189189189189; 'support': 52}; 'weighted avg': {'precision': 0.7692307692307693; 'recall': 0.7692307692307693; 'f1-score': 0.7692307692307693; 'support': 52}}
l: 5,3,CNF,7,469,52,7,[67; 67],158,307.052474,0.519231,19,[X0 >= 45.000000 OR X2 >= 0.900000 OR X3 >= 0.200000] AND [X2 < 0.700000 OR X3 >= 1.600000 OR X3 < 0.600000 OR X4 < 150.000000 OR X5 < 18.000000 OR X6 < 42.000000 OR X9 >= 1.308000] AND [X0 >= 60.000000 OR (NOT X1) OR X2 >= 1.400000 OR X3 >= 4.100000 OR X4 >= 236.800000 OR X5 >= 53.600000 OR X6 < 19.000000 OR X7 < 6.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.40707964601769914; 'recall': 0.34328358208955223; 'f1-score': 0.3724696356275303; 'support': 134}; '1.0': {'precision': 0.7528089887640449; 'recall': 0.8; 'f1-score': 0.7756874095513747; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.579944317390872; 'recall': 0.5716417910447762; 'f1-score': 0.5740785225894525; 'support': 469}; 'weighted avg': {'precision': 0.6540291765508033; 'recall': 0.6695095948827292; 'f1-score': 0.6604823312874192; 'support': 469}},{'0.0': {'precision': 0.1875; 'recall': 0.2; 'f1-score': 0.19354838709677422; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.6486486486486487; 'f1-score': 0.6575342465753425; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.4270833333333333; 'recall': 0.4243243243243243; 'f1-score': 0.4255413168360584; 'support': 52}; 'weighted avg': {'precision': 0.5284455128205128; 'recall': 0.5192307692307693; 'f1-score': 0.5236921717257554; 'support': 52}}
l: 5,3,CNF,8,469,52,7,[67; 67],158,176.118140,0.653846,20,[X0 >= 40.000000 OR X2 < 0.800000 OR X4 >= 512.600000 OR X6 < 19.000000 OR X8 < 3.000000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 < 31.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 >= 4.100000 OR X4 >= 328.000000 OR X5 >= 74.000000 OR X6 < 23.000000 OR X8 < 3.300000] AND [X0 >= 66.000000 OR X5 >= 43.000000 OR X7 >= 7.100000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.4476744186046512; 'recall': 0.5746268656716418; 'f1-score': 0.5032679738562092; 'support': 134}; '1.0': {'precision': 0.8080808080808081; 'recall': 0.7164179104477612; 'f1-score': 0.7594936708860759; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6278776133427296; 'recall': 0.6455223880597014; 'f1-score': 0.6313808223711426; 'support': 469}; 'weighted avg': {'precision': 0.7051075539447633; 'recall': 0.67590618336887; 'f1-score': 0.6862863288775426; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 5,3,CNF,9,469,52,7,[67; 67],158,91.406754,0.673077,17,[(NOT X1) OR X2 >= 3.300000 OR X3 >= 1.000000 OR X5 >= 74.000000 OR X8 < 3.300000 OR X9 < 1.060000] AND [X0 >= 66.000000 OR X1 OR X4 >= 512.600000 OR X5 >= 53.600000 OR X5 < 25.000000] AND [X0 >= 66.000000 OR X2 >= 7.920000 OR X3 >= 0.600000 OR X4 >= 512.600000 OR X5 >= 25.000000 OR X7 >= 6.900000],{'0.0': {'precision': 0.5102040816326531; 'recall': 0.5597014925373134; 'f1-score': 0.5338078291814946; 'support': 134}; '1.0': {'precision': 0.8167701863354038; 'recall': 0.7850746268656716; 'f1-score': 0.8006088280060883; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6634871339840285; 'recall': 0.6723880597014925; 'f1-score': 0.6672083285937915; 'support': 469}; 'weighted avg': {'precision': 0.7291798707060465; 'recall': 0.720682302771855; 'f1-score': 0.7243799711990617; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.639151 (+- 0.072358), (mean training time) 195.149817 (+- 66.826110)
l: 5,3,CNF,0,468,53,3,[156; 156],158,1002.223176,0.716981,18,[X2 >= 1.400000 OR X4 >= 512.600000 OR X4 < 282.000000 OR X5 >= 74.000000] AND [X0 >= 66.000000 OR X3 >= 4.100000 OR X4 >= 236.800000 OR X5 >= 53.600000 OR X6 < 23.000000 OR X9 >= 1.200000 OR X9 < 0.700000] AND [X0 >= 60.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X5 >= 74.000000 OR X6 >= 105.000000 OR X6 < 23.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.44516129032258067; 'recall': 0.5149253731343284; 'f1-score': 0.47750865051903113; 'support': 134}; '1.0': {'precision': 0.792332268370607; 'recall': 0.7425149700598802; 'f1-score': 0.7666151468315301; 'support': 334}; 'accuracy': 0.6773504273504274; 'macro avg': {'precision': 0.6187467793465938; 'recall': 0.6287201715971042; 'f1-score': 0.6220618986752806; 'support': 468}; 'weighted avg': {'precision': 0.6929286122628389; 'recall': 0.6773504273504274; 'f1-score': 0.6838367910497462; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7368421052631579; 'f1-score': 0.7887323943661972; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6742424242424243; 'recall': 0.7017543859649122; 'f1-score': 0.6800804828973843; 'support': 53}; 'weighted avg': {'precision': 0.7498570611778159; 'recall': 0.7169811320754716; 'f1-score': 0.7272313124027183; 'support': 53}}
l: 5,3,CNF,1,469,52,3,[156; 157],158,1002.302730,0.692308,19,[(NOT X1) OR X2 >= 0.800000 OR X4 >= 512.600000 OR X6 >= 71.600000 OR X8 >= 3.900000 OR X9 >= 0.800000] AND [X0 < 31.000000 OR X2 < 0.700000 OR X4 >= 328.000000 OR X5 >= 43.000000 OR X7 >= 6.900000 OR X8 >= 3.900000 OR X9 < 1.000000] AND [X0 >= 66.000000 OR X3 >= 0.600000 OR X4 < 150.000000 OR X5 < 18.000000 OR X7 < 6.200000 OR X9 < 0.900000],{'0.0': {'precision': 0.477124183006536; 'recall': 0.5407407407407407; 'f1-score': 0.5069444444444444; 'support': 135}; '1.0': {'precision': 0.8037974683544303; 'recall': 0.7604790419161677; 'f1-score': 0.7815384615384615; 'support': 334}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6404608256804831; 'recall': 0.6506098913284541; 'f1-score': 0.644241452991453; 'support': 469}; 'weighted avg': {'precision': 0.7097657124440557; 'recall': 0.697228144989339; 'f1-score': 0.7024975397736591; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.42857142857142855; 'f1-score': 0.42857142857142855; 'support': 14}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6090225563909775; 'recall': 0.6090225563909775; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,3,CNF,2,469,52,3,[156; 157],158,1002.248776,0.673077,19,[X0 >= 60.000000 OR X2 >= 7.920000 OR X3 >= 4.100000 OR X6 < 34.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X8 < 2.000000] AND [X2 >= 1.400000 OR X4 >= 512.600000 OR X7 < 5.100000 OR X8 < 3.100000] AND [X0 >= 49.000000 OR X3 >= 4.100000 OR X4 >= 512.600000 OR X6 < 34.000000 OR X7 >= 6.900000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.363265306122449; 'recall': 0.664179104477612; 'f1-score': 0.46965699208443273; 'support': 134}; '1.0': {'precision': 0.7991071428571429; 'recall': 0.5343283582089552; 'f1-score': 0.6404293381037568; 'support': 335}; 'accuracy': 0.5714285714285714; 'macro avg': {'precision': 0.581186224489796; 'recall': 0.5992537313432835; 'f1-score': 0.5550431650940948; 'support': 469}; 'weighted avg': {'precision': 0.6745809037900875; 'recall': 0.5714285714285714; 'f1-score': 0.5916372392410927; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
l: 5,3,CNF,3,469,52,3,[156; 157],158,1002.335146,0.653846,18,[X0 >= 66.000000 OR X2 >= 7.920000 OR X2 < 0.800000 OR X3 >= 4.100000 OR X4 >= 167.600000 OR X6 >= 105.000000 OR X7 < 6.000000] AND [X4 >= 328.000000 OR X6 >= 34.000000 OR X8 >= 3.900000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X3 >= 4.100000 OR X5 >= 74.000000 OR X6 >= 192.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 < 0.900000],{'0.0': {'precision': 0.45614035087719296; 'recall': 0.7761194029850746; 'f1-score': 0.5745856353591159; 'support': 134}; '1.0': {'precision': 0.8755186721991701; 'recall': 0.6298507462686567; 'f1-score': 0.7326388888888888; 'support': 335}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.6658295115381816; 'recall': 0.7029850746268657; 'f1-score': 0.6536122621240024; 'support': 469}; 'weighted avg': {'precision': 0.7556962946786052; 'recall': 0.6716417910447762; 'f1-score': 0.6874808164518108; 'support': 469}},{'0.0': {'precision': 0.4482758620689655; 'recall': 0.8666666666666667; 'f1-score': 0.5909090909090909; 'support': 15}; '1.0': {'precision': 0.9130434782608695; 'recall': 0.5675675675675675; 'f1-score': 0.6999999999999998; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6806596701649175; 'recall': 0.7171171171171171; 'f1-score': 0.6454545454545454; 'support': 52}; 'weighted avg': {'precision': 0.778975896667051; 'recall': 0.6538461538461539; 'f1-score': 0.6685314685314684; 'support': 52}}
l: 5,3,CNF,4,469,52,3,[156; 157],158,1002.248786,0.519231,19,[X0 >= 66.000000 OR X3 >= 1.600000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X6 >= 105.000000 OR X7 < 6.600000 OR X9 >= 1.308000] AND [X0 >= 55.000000 OR X0 < 23.000000 OR X3 >= 1.600000 OR X6 >= 34.000000 OR X7 >= 7.300000] AND [X0 >= 49.000000 OR X0 < 23.000000 OR X3 >= 0.300000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.47305389221556887; 'recall': 0.5895522388059702; 'f1-score': 0.5249169435215947; 'support': 134}; '1.0': {'precision': 0.8178807947019867; 'recall': 0.7373134328358208; 'f1-score': 0.7755102040816326; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6454673434587778; 'recall': 0.6634328358208955; 'f1-score': 0.6502135738016137; 'support': 469}; 'weighted avg': {'precision': 0.7193588225630102; 'recall': 0.6950959488272921; 'f1-score': 0.7039121296359074; 'support': 469}},{'0.0': {'precision': 0.2916666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.35897435897435903; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.5405405405405406; 'f1-score': 0.6153846153846154; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5029761904761905; 'recall': 0.5036036036036036; 'f1-score': 0.4871794871794872; 'support': 52}; 'weighted avg': {'precision': 0.5923763736263736; 'recall': 0.5192307692307693; 'f1-score': 0.5414201183431953; 'support': 52}}
l: 5,3,CNF,5,469,52,3,[156; 157],158,1002.223014,0.634615,18,[X2 >= 7.920000 OR X4 >= 512.600000 OR X9 >= 0.700000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 1.400000 OR X2 < 0.900000 OR X5 >= 74.000000 OR X6 >= 192.000000 OR X6 < 19.000000 OR X8 < 2.700000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR X2 < 0.900000 OR X5 >= 140.200000 OR X6 >= 105.000000 OR X6 < 23.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.2781954887218045; 'recall': 0.27611940298507465; 'f1-score': 0.2771535580524344; 'support': 134}; '1.0': {'precision': 0.7113095238095238; 'recall': 0.7134328358208956; 'f1-score': 0.7123695976154993; 'support': 335}; 'accuracy': 0.5884861407249466; 'macro avg': {'precision': 0.49475250626566414; 'recall': 0.4947761194029851; 'f1-score': 0.4947615778339669; 'support': 469}; 'weighted avg': {'precision': 0.587562656641604; 'recall': 0.5884861407249466; 'f1-score': 0.5880221577403378; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
l: 5,3,CNF,6,469,52,3,[156; 157],158,1002.222523,0.653846,11,[X3 >= 4.100000 OR X6 < 105.000000 OR X7 >= 7.100000 OR X9 < 0.546000] AND [X3 >= 1.000000 OR X6 >= 42.000000 OR X9 >= 1.308000] AND [(NOT X1) OR X4 >= 328.000000 OR X4 < 236.800000 OR X9 < 0.900000],{'0.0': {'precision': 0.3793103448275862; 'recall': 0.7388059701492538; 'f1-score': 0.5012658227848102; 'support': 134}; '1.0': {'precision': 0.8317307692307693; 'recall': 0.5164179104477612; 'f1-score': 0.6372007366482505; 'support': 335}; 'accuracy': 0.579957356076759; 'macro avg': {'precision': 0.6055205570291777; 'recall': 0.6276119402985074; 'f1-score': 0.5692332797165304; 'support': 469}; 'weighted avg': {'precision': 0.7024677908298598; 'recall': 0.579957356076759; 'f1-score': 0.5983621898301248; 'support': 469}},{'0.0': {'precision': 0.44; 'recall': 0.7333333333333333; 'f1-score': 0.5499999999999999; 'support': 15}; '1.0': {'precision': 0.8518518518518519; 'recall': 0.6216216216216216; 'f1-score': 0.7187499999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6459259259259259; 'recall': 0.6774774774774774; 'f1-score': 0.6343749999999999; 'support': 52}; 'weighted avg': {'precision': 0.733048433048433; 'recall': 0.6538461538461539; 'f1-score': 0.6700721153846152; 'support': 52}}
