l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.352684,0.698113,3,[(NOT X1) OR X5 >= 35.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.4206896551724138; 'recall': 0.45864661654135336; 'f1-score': 0.43884892086330934; 'support': 133}; '1.0': {'precision': 0.7770897832817337; 'recall': 0.7492537313432835; 'f1-score': 0.7629179331306991; 'support': 335}; 'accuracy': 0.6666666666666666; 'macro avg': {'precision': 0.5988897192270738; 'recall': 0.6039501739423184; 'f1-score': 0.6008834269970043; 'support': 468}; 'weighted avg': {'precision': 0.6758051314899826; 'recall': 0.6666666666666666; 'f1-score': 0.6708213975931716; 'support': 468}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
l: 5,3,CNF,6,469,52,14,[33; 34],158,1.125118,0.692308,18,[X0 >= 66.000000 OR X0 < 23.000000 OR X3 >= 1.600000 OR X4 >= 195.000000 OR X6 >= 71.600000] AND [X0 < 35.000000 OR X2 < 0.700000 OR X4 < 195.000000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X6 >= 34.000000 OR X6 < 19.000000 OR X7 < 5.100000] AND [X2 >= 1.400000 OR X5 < 35.000000 OR X7 < 5.100000 OR X9 >= 0.930000 OR X9 < 0.900000],{'0.0': {'precision': 0.4645161290322581; 'recall': 0.5413533834586466; 'f1-score': 0.5; 'support': 133}; '1.0': {'precision': 0.8057324840764332; 'recall': 0.7529761904761905; 'f1-score': 0.7784615384615384; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6351243065543456; 'recall': 0.6471647869674185; 'f1-score': 0.6392307692307693; 'support': 469}; 'weighted avg': {'precision': 0.7089696371236074; 'recall': 0.6929637526652452; 'f1-score': 0.6994948335246842; 'support': 469}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
l: 5,3,CNF,7,469,52,14,[33; 34],158,1.048678,0.788462,13,[X0 >= 49.000000 OR X6 >= 105.000000 OR X7 >= 7.900000 OR X8 >= 2.500000 OR X9 >= 1.200000] AND [X0 < 49.000000 OR X4 < 167.600000 OR X9 < 1.060000] AND [X0 >= 49.000000 OR X6 >= 42.000000 OR X7 >= 7.300000 OR X7 < 6.900000 OR X9 < 0.930000],{'0.0': {'precision': 0.4819277108433735; 'recall': 0.3007518796992481; 'f1-score': 0.37037037037037035; 'support': 133}; '1.0': {'precision': 0.7590673575129534; 'recall': 0.8720238095238095; 'f1-score': 0.8116343490304709; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6204975341781634; 'recall': 0.5863878446115288; 'f1-score': 0.5910023597004206; 'support': 469}; 'weighted avg': {'precision': 0.6804755174126248; 'recall': 0.7100213219616205; 'f1-score': 0.686499787917905; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5333333333333333; 'f1-score': 0.5925925925925926; 'support': 15}; '1.0': {'precision': 0.825; 'recall': 0.8918918918918919; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7458333333333333; 'recall': 0.7126126126126127; 'f1-score': 0.7248677248677249; 'support': 52}; 'weighted avg': {'precision': 0.7793269230769231; 'recall': 0.7884615384615384; 'f1-score': 0.7808302808302808; 'support': 52}}
l: 5,3,CNF,8,469,52,14,[33; 34],158,1.088515,0.634615,16,[X0 >= 66.000000 OR X2 < 1.000000 OR X3 < 0.200000 OR X4 < 195.000000 OR X6 >= 71.600000] AND [X0 >= 35.000000 OR X3 >= 1.000000 OR X4 >= 236.800000 OR X6 >= 54.000000 OR X7 < 6.900000 OR X9 < 0.700000] AND [X0 < 49.000000 OR X3 >= 1.000000 OR X4 >= 195.000000 OR X5 >= 53.600000 OR X6 < 54.000000],{'0.0': {'precision': 0.33695652173913043; 'recall': 0.23308270676691728; 'f1-score': 0.2755555555555555; 'support': 133}; '1.0': {'precision': 0.7294429708222812; 'recall': 0.8184523809523809; 'f1-score': 0.7713884992987377; 'support': 336}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.5331997462807058; 'recall': 0.5257675438596491; 'f1-score': 0.5234720274271466; 'support': 469}; 'weighted avg': {'precision': 0.6181408434703429; 'recall': 0.652452025586354; 'f1-score': 0.6307791570432084; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
l: 5,3,CNF,9,469,52,14,[33; 34],158,0.768924,0.730769,16,[(NOT X1) OR X2 < 0.700000 OR X5 >= 30.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X8 < 2.500000] AND [X2 >= 1.000000 OR X4 < 150.000000 OR X5 < 21.000000 OR X6 >= 71.600000 OR X8 < 3.300000] AND [X0 >= 66.000000 OR X3 >= 1.600000 OR X4 >= 236.800000 OR X8 >= 3.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.44505494505494503; 'recall': 0.6090225563909775; 'f1-score': 0.5142857142857142; 'support': 133}; '1.0': {'precision': 0.818815331010453; 'recall': 0.6994047619047619; 'f1-score': 0.754414125200642; 'support': 336}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.631935138032699; 'recall': 0.6542136591478697; 'f1-score': 0.6343499197431781; 'support': 469}; 'weighted avg': {'precision': 0.7128235797693387; 'recall': 0.673773987206823; 'f1-score': 0.6863180086725281; 'support': 469}},{'0.0': {'precision': 0.5263157894736842; 'recall': 0.6666666666666666; 'f1-score': 0.5882352941176471; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7567567567567568; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6874003189792663; 'recall': 0.7117117117117118; 'f1-score': 0.6941176470588236; 'support': 52}; 'weighted avg': {'precision': 0.7555514660777819; 'recall': 0.7307692307692307; 'f1-score': 0.7389140271493214; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.650871 (+- 0.083056), (mean training time) 1.038427 (+- 0.196187)
l: 5,3,CNF,0,468,53,7,[66; 67],158,298.220035,0.716981,20,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 4.100000 OR X4 >= 182.000000 OR X4 < 150.000000 OR X9 >= 1.308000] AND [X0 >= 40.000000 OR X2 >= 3.300000 OR X4 >= 512.600000 OR X4 < 195.000000 OR X5 < 18.000000 OR X7 < 5.600000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR X2 >= 1.400000 OR X4 >= 512.600000 OR X5 >= 21.000000 OR X6 < 19.000000 OR X7 >= 7.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5; 'recall': 0.5112781954887218; 'f1-score': 0.5055762081784386; 'support': 133}; '1.0': {'precision': 0.8042168674698795; 'recall': 0.7970149253731343; 'f1-score': 0.8005997001499252; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.6521084337349398; 'recall': 0.654146560430928; 'f1-score': 0.6530879541641819; 'support': 468}; 'weighted avg': {'precision': 0.7177620739367727; 'recall': 0.7158119658119658; 'f1-score': 0.7167575539272593; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.868421052631579; 'f1-score': 0.8148148148148148; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6337209302325582; 'recall': 0.6008771929824561; 'f1-score': 0.6074074074074074; 'support': 53}; 'weighted avg': {'precision': 0.6917507678806495; 'recall': 0.7169811320754716; 'f1-score': 0.6974143955276031; 'support': 53}}
l: 5,3,CNF,1,469,52,7,[67; 67],158,233.000242,0.653846,16,[X0 < 35.000000 OR X3 >= 1.000000 OR X4 >= 236.800000 OR X4 < 182.000000 OR X6 >= 42.000000] AND [(NOT X1) OR X2 >= 7.920000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X7 < 6.000000 OR X9 >= 1.060000] AND [X1 OR X4 >= 208.000000 OR X5 < 25.000000 OR X7 < 5.100000 OR X9 < 1.200000],{'0.0': {'precision': 0.5; 'recall': 0.44776119402985076; 'f1-score': 0.4724409448818898; 'support': 134}; '1.0': {'precision': 0.7879656160458453; 'recall': 0.8208955223880597; 'f1-score': 0.8040935672514621; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6439828080229226; 'recall': 0.6343283582089553; 'f1-score': 0.638267256066676; 'support': 469}; 'weighted avg': {'precision': 0.7056897257470324; 'recall': 0.7142857142857143; 'f1-score': 0.70933567514587; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.35714285714285715; 'f1-score': 0.35714285714285715; 'support': 14}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5601503759398496; 'recall': 0.5601503759398496; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,3,CNF,2,469,52,7,[67; 67],158,131.389678,0.615385,19,[X0 >= 66.000000 OR X0 < 40.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 23.000000 OR X7 >= 7.900000 OR X8 >= 2.700000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.800000 OR X3 >= 1.000000 OR X3 < 0.300000 OR X9 < 0.900000] AND [X3 >= 0.300000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 53.600000 OR X7 < 5.100000 OR X9 < 0.800000],{'0.0': {'precision': 0.4759036144578313; 'recall': 0.5895522388059702; 'f1-score': 0.5266666666666667; 'support': 134}; '1.0': {'precision': 0.8184818481848185; 'recall': 0.7402985074626866; 'f1-score': 0.7774294670846394; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6471927313213249; 'recall': 0.6649253731343283; 'f1-score': 0.6520480668756531; 'support': 469}; 'weighted avg': {'precision': 0.7206023528342508; 'recall': 0.697228144989339; 'f1-score': 0.7057829526795043; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.35714285714285715; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.7105263157894737; 'f1-score': 0.7297297297297298; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.53125; 'recall': 0.5338345864661654; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6322115384615384; 'recall': 0.6153846153846154; 'f1-score': 0.623007623007623; 'support': 52}}
l: 5,3,CNF,3,469,52,7,[67; 67],158,99.941350,0.750000,14,[X4 >= 167.600000 OR X5 >= 35.000000 OR X8 >= 3.300000 OR X9 < 0.546000] AND [X0 >= 49.000000 OR X2 >= 1.400000 OR X5 < 25.000000 OR X6 >= 42.000000 OR X7 < 7.100000] AND [X0 < 35.000000 OR X4 >= 236.800000 OR X4 < 182.000000 OR X6 >= 34.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.5454545454545454; 'recall': 0.45112781954887216; 'f1-score': 0.49382716049382713; 'support': 133}; '1.0': {'precision': 0.7966573816155988; 'recall': 0.8511904761904762; 'f1-score': 0.8230215827338129; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6710559635350721; 'recall': 0.6511591478696741; 'f1-score': 0.6584243716138201; 'support': 469}; 'weighted avg': {'precision': 0.7254207564355987; 'recall': 0.7377398720682303; 'f1-score': 0.7296679406060557; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8918918918918919; 'f1-score': 0.8354430379746834; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6928571428571428; 'recall': 0.645945945945946; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7321428571428571; 'recall': 0.75; 'f1-score': 0.7329113924050632; 'support': 52}}
l: 5,3,CNF,4,469,52,7,[67; 67],158,134.869666,0.692308,18,[X3 >= 0.600000 OR X4 < 182.000000 OR X5 >= 43.000000 OR X6 < 28.000000] AND [X3 >= 1.000000 OR X6 >= 23.000000 OR X7 >= 7.900000 OR X9 >= 1.060000 OR X9 < 0.800000] AND [X0 >= 45.000000 OR X0 < 23.000000 OR X3 >= 4.100000 OR X4 >= 512.600000 OR X5 >= 140.200000 OR X5 < 30.000000 OR X6 < 28.000000 OR X7 >= 7.900000 OR X9 < 0.800000],{'0.0': {'precision': 0.40625; 'recall': 0.39097744360902253; 'f1-score': 0.3984674329501916; 'support': 133}; '1.0': {'precision': 0.7624633431085044; 'recall': 0.7738095238095238; 'f1-score': 0.7680945347119645; 'support': 336}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5843566715542522; 'recall': 0.5823934837092732; 'f1-score': 0.5832809838310781; 'support': 469}; 'weighted avg': {'precision': 0.6614476189434061; 'recall': 0.6652452025586354; 'f1-score': 0.663274908839223; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,3,CNF,5,469,52,7,[67; 67],158,66.017237,0.673077,20,[X0 >= 66.000000 OR X0 < 35.000000 OR X2 >= 7.920000 OR X4 >= 282.000000 OR X7 >= 6.600000 OR X8 >= 3.300000 OR X8 < 2.000000 OR X9 >= 1.308000 OR X9 < 1.000000] AND [X4 < 182.000000 OR X6 >= 54.000000 OR X7 >= 6.600000 OR X9 < 0.700000] AND [X0 >= 49.000000 OR (NOT X1) OR X3 >= 1.600000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.43790849673202614; 'recall': 0.5037593984962406; 'f1-score': 0.46853146853146854; 'support': 133}; '1.0': {'precision': 0.7911392405063291; 'recall': 0.7440476190476191; 'f1-score': 0.7668711656441718; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6145238686191776; 'recall': 0.6239035087719298; 'f1-score': 0.6177013170878202; 'support': 469}; 'weighted avg': {'precision': 0.6909693280927207; 'recall': 0.67590618336887; 'f1-score': 0.6822673709405693; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
l: 5,3,CNF,6,469,52,7,[67; 67],158,146.403905,0.730769,17,[X2 >= 1.400000 OR X2 < 0.700000 OR X4 < 182.000000 OR X5 >= 74.000000 OR X6 < 28.000000 OR X7 >= 7.900000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X2 >= 2.000000 OR X5 >= 30.000000 OR X5 < 21.000000 OR X9 >= 1.060000] AND [(NOT X1) OR X4 >= 195.000000 OR X4 < 150.000000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.4878048780487805; 'recall': 0.45112781954887216; 'f1-score': 0.46874999999999994; 'support': 133}; '1.0': {'precision': 0.7890173410404624; 'recall': 0.8125; 'f1-score': 0.8005865102639297; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6384111095446214; 'recall': 0.6318139097744361; 'f1-score': 0.6346682551319648; 'support': 469}; 'weighted avg': {'precision': 0.7035988813861048; 'recall': 0.7100213219616205; 'f1-score': 0.7064836192935615; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,3,CNF,7,469,52,7,[67; 67],158,216.067473,0.596154,20,[X0 >= 40.000000 OR X2 >= 3.300000 OR X3 >= 4.100000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X8 < 3.900000] AND [X0 < 35.000000 OR X2 >= 3.300000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X8 < 2.000000] AND [X0 >= 66.000000 OR X2 >= 3.300000 OR X3 >= 0.600000 OR X4 >= 282.000000 OR X9 >= 1.000000],{'0.0': {'precision': 0.4375; 'recall': 0.5789473684210527; 'f1-score': 0.4983818770226537; 'support': 133}; '1.0': {'precision': 0.8088737201365188; 'recall': 0.7053571428571429; 'f1-score': 0.7535771065182829; 'support': 336}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.6231868600682594; 'recall': 0.6421522556390977; 'f1-score': 0.6259794917704683; 'support': 469}; 'weighted avg': {'precision': 0.7035587845754165; 'recall': 0.6695095948827292; 'f1-score': 0.6812083100941492; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.5333333333333333; 'f1-score': 0.43243243243243246; 'support': 15}; '1.0': {'precision': 0.7666666666666667; 'recall': 0.6216216216216216; 'f1-score': 0.6865671641791045; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5651515151515152; 'recall': 0.5774774774774775; 'f1-score': 0.5594997983057685; 'support': 52}; 'weighted avg': {'precision': 0.6504079254079254; 'recall': 0.5961538461538461; 'f1-score': 0.6132590684829491; 'support': 52}}
l: 5,3,CNF,8,469,52,7,[67; 67],158,103.830042,0.634615,13,[X3 >= 4.100000 OR X4 >= 208.000000 OR X7 >= 6.600000 OR X9 >= 0.800000] AND [X0 >= 66.000000 OR X0 < 35.000000 OR X2 >= 3.300000 OR X5 >= 74.000000 OR X6 < 28.000000 OR X8 < 3.000000] AND [X4 >= 236.800000 OR X5 >= 18.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.44761904761904764; 'recall': 0.3533834586466165; 'f1-score': 0.39495798319327735; 'support': 133}; '1.0': {'precision': 0.7637362637362637; 'recall': 0.8273809523809523; 'f1-score': 0.7942857142857143; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6056776556776556; 'recall': 0.5903822055137844; 'f1-score': 0.5946218487394959; 'support': 469}; 'weighted avg': {'precision': 0.6740910830463069; 'recall': 0.6929637526652452; 'f1-score': 0.6810435218863665; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,3,CNF,9,469,52,7,[67; 67],158,238.373693,0.711538,21,[(NOT X1) OR X2 >= 1.400000 OR X3 >= 4.100000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 < 34.000000 OR X8 < 3.300000] AND [X0 >= 49.000000 OR X2 >= 7.920000 OR X3 >= 4.100000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X6 < 19.000000 OR X7 < 6.000000 OR X8 < 3.600000] AND [X0 >= 66.000000 OR X2 >= 2.000000 OR X3 >= 4.100000 OR X4 < 150.000000 OR X6 >= 34.000000 OR X9 >= 0.930000],{'0.0': {'precision': 0.5514018691588785; 'recall': 0.44360902255639095; 'f1-score': 0.49166666666666664; 'support': 133}; '1.0': {'precision': 0.7955801104972375; 'recall': 0.8571428571428571; 'f1-score': 0.8252148997134671; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.673490989828058; 'recall': 0.650375939849624; 'f1-score': 0.6584407831900668; 'support': 469}; 'weighted avg': {'precision': 0.7263355345953147; 'recall': 0.7398720682302772; 'f1-score': 0.7306265948195982; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.677467 (+- 0.048912), (mean training time) 166.811332 (+- 71.053270)
l: 5,3,CNF,0,468,53,3,[156; 156],158,1002.232646,0.660377,14,[X3 < 0.300000 OR X4 >= 328.000000 OR X6 >= 28.000000 OR X9 < 0.546000] AND [X0 >= 49.000000 OR X2 >= 3.300000 OR X3 >= 1.600000 OR X4 >= 512.600000 OR X5 < 18.000000] AND [X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 30.000000 OR X5 < 25.000000 OR X9 < 1.308000],{'0.0': {'precision': 0.4117647058823529; 'recall': 0.631578947368421; 'f1-score': 0.49851632047477734; 'support': 133}; '1.0': {'precision': 0.8143939393939394; 'recall': 0.6417910447761194; 'f1-score': 0.7178631051752923; 'support': 335}; 'accuracy': 0.6388888888888888; 'macro avg': {'precision': 0.6130793226381461; 'recall': 0.6366849960722702; 'f1-score': 0.6081897128250349; 'support': 468}; 'weighted avg': {'precision': 0.6999715290156466; 'recall': 0.6388888888888888; 'f1-score': 0.6555273736257871; 'support': 468}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7105263157894737; 'f1-score': 0.7499999999999999; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.6075851393188854; 'recall': 0.6219298245614036; 'f1-score': 0.6102941176470588; 'support': 53}; 'weighted avg': {'precision': 0.6885332087154623; 'recall': 0.660377358490566; 'f1-score': 0.6709211986681465; 'support': 53}}
l: 5,3,CNF,1,469,52,3,[156; 157],158,1002.220040,0.615385,15,[X4 >= 328.000000 OR X6 >= 105.000000 OR X7 >= 7.100000 OR X7 < 5.600000 OR X9 < 1.000000] AND [X0 >= 40.000000 OR X3 >= 4.100000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X7 >= 5.600000] AND [X0 >= 55.000000 OR X2 < 0.700000 OR X4 < 150.000000 OR X6 < 23.000000 OR X7 < 7.300000],{'0.0': {'precision': 0.3835616438356164; 'recall': 0.417910447761194; 'f1-score': 0.4; 'support': 134}; '1.0': {'precision': 0.7585139318885449; 'recall': 0.7313432835820896; 'f1-score': 0.7446808510638298; 'support': 335}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5710377878620807; 'recall': 0.5746268656716418; 'f1-score': 0.5723404255319149; 'support': 469}; 'weighted avg': {'precision': 0.6513847067305654; 'recall': 0.6417910447761194; 'f1-score': 0.6462006079027356; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.42857142857142855; 'f1-score': 0.375; 'support': 14}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.6842105263157895; 'f1-score': 0.7222222222222222; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5490196078431372; 'recall': 0.556390977443609; 'f1-score': 0.5486111111111112; 'support': 52}; 'weighted avg': {'precision': 0.6485671191553544; 'recall': 0.6153846153846154; 'f1-score': 0.6287393162393162; 'support': 52}}
