l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,2.060384,0.622642,5,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 1.400000 OR X5 >= 30.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.5324675324675324; 'recall': 0.3082706766917293; 'f1-score': 0.3904761904761905; 'support': 133}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.8925373134328358; 'f1-score': 0.8236914600550964; 'support': 335}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6485867074102367; 'recall': 0.6004039950622826; 'f1-score': 0.6070838252656434; 'support': 468}; 'weighted avg': {'precision': 0.698706522235934; 'recall': 0.7264957264957265; 'f1-score': 0.700576864213228; 'support': 468}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7631578947368421; 'f1-score': 0.7435897435897436; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.5163461538461538; 'recall': 0.5149122807017544; 'f1-score': 0.5146520146520147; 'support': 53}; 'weighted avg': {'precision': 0.6068940493468796; 'recall': 0.6226415094339622; 'f1-score': 0.6140023498514064; 'support': 53}}
l: 10,3,DNF,6,469,52,58,[8; 9],158,3.437686,0.576923,10,[X0 >= 40.000000 AND X6 >= 23.000000 AND X8 < 3.100000] OR [X0 < 23.000000 AND X2 >= 0.800000 AND X8 >= 2.000000] OR [X0 < 31.000000 AND X0 >= 31.000000 AND X2 < 0.800000 AND X4 < 236.800000],{'0.0': {'precision': 0.31893687707641194; 'recall': 0.7218045112781954; 'f1-score': 0.44239631336405527; 'support': 133}; '1.0': {'precision': 0.7797619047619048; 'recall': 0.3898809523809524; 'f1-score': 0.5198412698412698; 'support': 336}; 'accuracy': 0.4840085287846482; 'macro avg': {'precision': 0.5493493909191584; 'recall': 0.5558427318295739; 'f1-score': 0.4811187916026625; 'support': 469}; 'weighted avg': {'precision': 0.6490801804928844; 'recall': 0.4840085287846482; 'f1-score': 0.4978792672581791; 'support': 469}},{'0.0': {'precision': 0.3939393939393939; 'recall': 0.8666666666666667; 'f1-score': 0.5416666666666666; 'support': 15}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.4594594594594595; 'f1-score': 0.6071428571428572; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.6443381180223285; 'recall': 0.6630630630630631; 'f1-score': 0.5744047619047619; 'support': 52}; 'weighted avg': {'precision': 0.750276039749724; 'recall': 0.5769230769230769; 'f1-score': 0.5882554945054945; 'support': 52}}
l: 10,3,DNF,7,469,52,58,[8; 9],158,3.810113,0.673077,10,[X0 >= 66.000000 AND X6 < 71.600000 AND X6 >= 23.000000] OR [X0 < 55.000000 AND X8 >= 2.000000] OR [X0 < 31.000000 AND X2 < 0.800000 AND X4 < 282.000000 AND X6 >= 23.000000 AND X9 >= 1.200000],{'0.0': {'precision': 0.2578125; 'recall': 0.24812030075187969; 'f1-score': 0.2528735632183908; 'support': 133}; '1.0': {'precision': 0.7067448680351907; 'recall': 0.7172619047619048; 'f1-score': 0.7119645494830132; 'support': 336}; 'accuracy': 0.5842217484008528; 'macro avg': {'precision': 0.4822786840175953; 'recall': 0.4826911027568922; 'f1-score': 0.48241905635070204; 'support': 469}; 'weighted avg': {'precision': 0.5794356890401366; 'recall': 0.5842217484008528; 'f1-score': 0.5817745683034934; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
l: 10,3,DNF,8,469,52,58,[8; 9],158,1.772524,0.634615,8,[X2 >= 0.900000 AND X6 >= 19.000000] OR [X2 < 0.800000 AND X6 < 28.000000 AND X9 >= 1.308000] OR [X0 >= 49.000000 AND X2 >= 0.800000 AND X5 < 30.000000],{'0.0': {'precision': 0.41916167664670656; 'recall': 0.5263157894736842; 'f1-score': 0.4666666666666666; 'support': 133}; '1.0': {'precision': 0.7913907284768212; 'recall': 0.7113095238095238; 'f1-score': 0.7492163009404389; 'support': 336}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.605276202561764; 'recall': 0.618812656641604; 'f1-score': 0.6079414838035527; 'support': 469}; 'weighted avg': {'precision': 0.6858332361667887; 'recall': 0.6588486140724946; 'f1-score': 0.6690902852508617; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
l: 10,3,DNF,9,469,52,58,[8; 9],158,1.626115,0.750000,5,[X0 >= 45.000000 AND X2 >= 0.800000] OR [X4 >= 236.800000] OR [X0 < 23.000000 AND X7 < 6.900000],{'0.0': {'precision': 0.4161490683229814; 'recall': 0.5037593984962406; 'f1-score': 0.4557823129251701; 'support': 133}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.7202380952380952; 'f1-score': 0.7515527950310559; 'support': 336}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.6009316770186335; 'recall': 0.6119987468671679; 'f1-score': 0.603667553978113; 'support': 469}; 'weighted avg': {'precision': 0.6809122091406322; 'recall': 0.6588486140724946; 'f1-score': 0.6676775836875958; 'support': 469}},{'0.0': {'precision': 0.55; 'recall': 0.7333333333333333; 'f1-score': 0.6285714285714286; 'support': 15}; '1.0': {'precision': 0.875; 'recall': 0.7567567567567568; 'f1-score': 0.8115942028985507; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7125; 'recall': 0.745045045045045; 'f1-score': 0.7200828157349897; 'support': 52}; 'weighted avg': {'precision': 0.78125; 'recall': 0.75; 'f1-score': 0.7587991718426501; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.637482 (+- 0.074518), (mean training time) 2.900661 (+- 1.441387)
l: 10,3,DNF,0,468,53,29,[16; 17],158,0.987521,0.603774,7,[X6 >= 71.600000 AND X8 < 4.100000 AND X9 < 1.308000] OR [X3 < 0.300000 AND X9 >= 1.000000] OR [X4 >= 167.600000 AND X9 < 0.800000],{'0.0': {'precision': 0.36419753086419754; 'recall': 0.44360902255639095; 'f1-score': 0.39999999999999997; 'support': 133}; '1.0': {'precision': 0.7581699346405228; 'recall': 0.6925373134328359; 'f1-score': 0.7238689547581902; 'support': 335}; 'accuracy': 0.6217948717948718; 'macro avg': {'precision': 0.5611837327523602; 'recall': 0.5680731679946134; 'f1-score': 0.5619344773790951; 'support': 468}; 'weighted avg': {'precision': 0.6462076916869945; 'recall': 0.6217948717948718; 'f1-score': 0.6318292731709269; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7428571428571429; 'recall': 0.6842105263157895; 'f1-score': 0.7123287671232877; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5380952380952381; 'recall': 0.5421052631578948; 'f1-score': 0.5379825653798257; 'support': 53}; 'weighted avg': {'precision': 0.6269541778975741; 'recall': 0.6037735849056604; 'f1-score': 0.6136422378345356; 'support': 53}}
l: 10,3,DNF,1,469,52,29,[16; 17],158,1.208580,0.596154,8,[X0 >= 60.000000 AND X9 < 1.060000] OR [X2 >= 0.800000 AND X4 >= 150.000000 AND X7 >= 6.200000] OR [X1 AND X6 >= 42.000000 AND X9 >= 0.800000],{'0.0': {'precision': 0.41379310344827586; 'recall': 0.44776119402985076; 'f1-score': 0.43010752688172044; 'support': 134}; '1.0': {'precision': 0.7716049382716049; 'recall': 0.746268656716418; 'f1-score': 0.7587253414264037; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.5926990208599404; 'recall': 0.5970149253731344; 'f1-score': 0.5944164341540621; 'support': 469}; 'weighted avg': {'precision': 0.6693729854649394; 'recall': 0.6609808102345416; 'f1-score': 0.6648345372707799; 'support': 469}},{'0.0': {'precision': 0.3157894736842105; 'recall': 0.42857142857142855; 'f1-score': 0.36363636363636365; 'support': 14}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6578947368421053; 'f1-score': 0.704225352112676; 'support': 38}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.536682615629984; 'recall': 0.543233082706767; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6386332965280334; 'recall': 0.5961538461538461; 'f1-score': 0.6125283167536688; 'support': 52}}
l: 10,3,DNF,2,469,52,29,[16; 17],158,1.582945,0.519231,9,[X0 >= 35.000000 AND X4 < 328.000000 AND X5 < 25.000000] OR [X4 >= 182.000000 AND X9 < 1.060000 AND X9 >= 0.900000] OR [X6 >= 19.000000 AND X7 >= 5.100000 AND X8 < 3.300000],{'0.0': {'precision': 0.3355263157894737; 'recall': 0.3805970149253731; 'f1-score': 0.3566433566433566; 'support': 134}; '1.0': {'precision': 0.7381703470031545; 'recall': 0.6985074626865672; 'f1-score': 0.7177914110429449; 'support': 335}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.5368483313963142; 'recall': 0.5395522388059701; 'f1-score': 0.5372173838431508; 'support': 469}; 'weighted avg': {'precision': 0.6231291952278172; 'recall': 0.6076759061833689; 'f1-score': 0.6146062526430625; 'support': 469}},{'0.0': {'precision': 0.21052631578947367; 'recall': 0.2857142857142857; 'f1-score': 0.24242424242424243; 'support': 14}; '1.0': {'precision': 0.696969696969697; 'recall': 0.6052631578947368; 'f1-score': 0.6478873239436619; 'support': 38}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.45374800637958534; 'recall': 0.44548872180451127; 'f1-score': 0.44515578318395216; 'support': 52}; 'weighted avg': {'precision': 0.5660041712673292; 'recall': 0.5192307692307693; 'f1-score': 0.5387241866115106; 'support': 52}}
l: 10,3,DNF,3,469,52,29,[16; 17],158,2.244408,0.615385,10,[X4 >= 195.000000 AND X7 >= 5.600000 AND X9 >= 1.000000] OR [X0 < 23.000000 AND X2 >= 0.800000 AND X7 < 7.300000 AND X8 >= 3.100000 AND X9 >= 0.546000] OR [X4 >= 150.000000 AND X9 < 1.060000],{'0.0': {'precision': 0.43564356435643564; 'recall': 0.3308270676691729; 'f1-score': 0.3760683760683761; 'support': 133}; '1.0': {'precision': 0.7581521739130435; 'recall': 0.8303571428571429; 'f1-score': 0.7926136363636365; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5968978691347395; 'recall': 0.580592105263158; 'f1-score': 0.5843410062160063; 'support': 469}; 'weighted avg': {'precision': 0.6666945085163934; 'recall': 0.6886993603411514; 'f1-score': 0.6744888610560253; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
l: 10,3,DNF,4,469,52,29,[16; 17],158,2.091823,0.692308,9,[X6 >= 23.000000 AND X7 < 7.300000] OR [X0 < 40.000000 AND X9 >= 0.900000] OR [X0 < 23.000000 AND X5 < 43.000000 AND X6 < 23.000000 AND X7 >= 5.100000 AND X9 < 1.060000],{'0.0': {'precision': 0.2871287128712871; 'recall': 0.21804511278195488; 'f1-score': 0.24786324786324787; 'support': 133}; '1.0': {'precision': 0.717391304347826; 'recall': 0.7857142857142857; 'f1-score': 0.75; 'support': 336}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.5022600086095566; 'recall': 0.5018796992481203; 'f1-score': 0.49893162393162394; 'support': 469}; 'weighted avg': {'precision': 0.5953765396007479; 'recall': 0.6247334754797441; 'f1-score': 0.6076030105880852; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
l: 10,3,DNF,5,469,52,29,[16; 17],158,2.097438,0.557692,8,[X0 >= 45.000000 AND X3 >= 0.200000 AND X6 >= 34.000000] OR [X6 < 28.000000 AND X9 < 1.308000] OR [X5 >= 74.000000 AND X6 >= 42.000000 AND X8 < 3.900000],{'0.0': {'precision': 0.3611111111111111; 'recall': 0.48872180451127817; 'f1-score': 0.4153354632587859; 'support': 133}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.6577380952380952; 'f1-score': 0.7071999999999999; 'support': 336}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.5629084967320261; 'recall': 0.5732299498746867; 'f1-score': 0.5612677316293929; 'support': 469}; 'weighted avg': {'precision': 0.6502536337918252; 'recall': 0.6098081023454158; 'f1-score': 0.6244324448047304; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.26666666666666666; 'f1-score': 0.2580645161290323; 'support': 15}; '1.0': {'precision': 0.6944444444444444; 'recall': 0.6756756756756757; 'f1-score': 0.684931506849315; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4722222222222222; 'recall': 0.47117117117117113; 'f1-score': 0.4714980114891737; 'support': 52}; 'weighted avg': {'precision': 0.5662393162393162; 'recall': 0.5576923076923077; 'f1-score': 0.561796797987695; 'support': 52}}
l: 10,3,DNF,6,469,52,29,[16; 17],158,2.728655,0.730769,8,[X0 >= 23.000000 AND X2 < 0.900000 AND X5 >= 30.000000 AND X9 < 1.200000 AND X9 >= 0.930000] OR [X6 >= 54.000000] OR [X1 AND X8 < 3.600000],{'0.0': {'precision': 0.45774647887323944; 'recall': 0.48872180451127817; 'f1-score': 0.4727272727272727; 'support': 133}; '1.0': {'precision': 0.7920489296636085; 'recall': 0.7708333333333334; 'f1-score': 0.7812971342383107; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.624897704268424; 'recall': 0.6297775689223057; 'f1-score': 0.6270122034827917; 'support': 469}; 'weighted avg': {'precision': 0.6972467421260412; 'recall': 0.6908315565031983; 'f1-score': 0.6937922481381655; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 10,3,DNF,7,469,52,29,[16; 17],158,2.235004,0.576923,8,[X0 >= 23.000000 AND X4 >= 167.600000] OR [X5 < 21.000000] OR [X0 < 31.000000 AND X2 >= 0.900000 AND X5 >= 30.000000 AND X7 < 7.900000 AND X9 < 1.000000],{'0.0': {'precision': 0.44086021505376344; 'recall': 0.3082706766917293; 'f1-score': 0.36283185840707965; 'support': 133}; '1.0': {'precision': 0.7553191489361702; 'recall': 0.8452380952380952; 'f1-score': 0.797752808988764; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5980896819949668; 'recall': 0.5767543859649122; 'f1-score': 0.5802923336979218; 'support': 469}; 'weighted avg': {'precision': 0.6661442273874281; 'recall': 0.6929637526652452; 'f1-score': 0.674417017032764; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
l: 10,3,DNF,8,469,52,29,[16; 17],158,1.098838,0.673077,11,[(NOT X1) AND X1 AND X2 < 0.900000 AND X2 >= 0.700000 AND X4 < 282.000000 AND X7 >= 5.600000] OR [X2 >= 0.800000 AND X4 >= 167.600000 AND X6 < 42.000000 AND X9 < 1.308000] OR [X8 < 3.600000],{'0.0': {'precision': 0.3418803418803419; 'recall': 0.3007518796992481; 'f1-score': 0.32; 'support': 133}; '1.0': {'precision': 0.7357954545454546; 'recall': 0.7708333333333334; 'f1-score': 0.752906976744186; 'support': 336}; 'accuracy': 0.6375266524520256; 'macro avg': {'precision': 0.5388378982128983; 'recall': 0.5357926065162908; 'f1-score': 0.5364534883720931; 'support': 469}; 'weighted avg': {'precision': 0.6240881837896763; 'recall': 0.6375266524520256; 'f1-score': 0.6301423116973274; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 10,3,DNF,9,469,52,29,[16; 17],158,1.016993,0.750000,11,[X0 >= 23.000000 AND X3 < 0.300000 AND X4 >= 150.000000 AND X6 < 34.000000 AND X8 < 2.700000 AND X9 < 0.700000] OR [X2 >= 0.900000 AND X6 >= 23.000000] OR [X0 >= 31.000000 AND X2 < 1.400000 AND X5 >= 21.000000],{'0.0': {'precision': 0.46846846846846846; 'recall': 0.39097744360902253; 'f1-score': 0.4262295081967213; 'support': 133}; '1.0': {'precision': 0.7737430167597765; 'recall': 0.8244047619047619; 'f1-score': 0.7982708933717578; 'support': 336}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6211057426141224; 'recall': 0.6076911027568922; 'f1-score': 0.6122502007842395; 'support': 469}; 'weighted avg': {'precision': 0.6871726224682115; 'recall': 0.7014925373134329; 'f1-score': 0.6927666199639116; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8918918918918919; 'f1-score': 0.8354430379746834; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6928571428571428; 'recall': 0.645945945945946; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7321428571428571; 'recall': 0.75; 'f1-score': 0.7329113924050632; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.631531 (+- 0.072547), (mean training time) 1.729221 (+- 0.594508)
l: 10,3,DNF,0,468,53,14,[33; 34],158,3.304978,0.566038,10,[X0 >= 23.000000 AND X3 >= 0.200000 AND X4 >= 182.000000 AND X7 >= 6.000000] OR [X2 >= 0.700000 AND X6 >= 34.000000 AND X9 < 0.900000] OR [X2 < 0.900000 AND X4 < 150.000000 AND X5 < 74.000000],{'0.0': {'precision': 0.4262295081967213; 'recall': 0.5864661654135338; 'f1-score': 0.4936708860759494; 'support': 133}; '1.0': {'precision': 0.8070175438596491; 'recall': 0.6865671641791045; 'f1-score': 0.7419354838709676; 'support': 335}; 'accuracy': 0.6581196581196581; 'macro avg': {'precision': 0.6166235260281852; 'recall': 0.6365166647963192; 'f1-score': 0.6178031849734585; 'support': 468}; 'weighted avg': {'precision': 0.6988021405622786; 'recall': 0.6581196581196581; 'f1-score': 0.6713816558651184; 'support': 468}},{'0.0': {'precision': 0.25; 'recall': 0.26666666666666666; 'f1-score': 0.2580645161290323; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.6842105263157895; 'f1-score': 0.6933333333333334; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.47635135135135137; 'recall': 0.4754385964912281; 'f1-score': 0.4756989247311828; 'support': 53}; 'weighted avg': {'precision': 0.5745792962774096; 'recall': 0.5660377358490566; 'f1-score': 0.5701440454453236; 'support': 53}}
l: 10,3,DNF,1,469,52,14,[33; 34],158,6.126382,0.673077,8,[X4 >= 195.000000 AND X7 >= 6.200000] OR [X6 >= 28.000000 AND X7 < 5.600000] OR [X1 AND X6 >= 54.000000 AND X7 < 6.600000 AND X8 >= 2.000000],{'0.0': {'precision': 0.43548387096774194; 'recall': 0.6044776119402985; 'f1-score': 0.50625; 'support': 134}; '1.0': {'precision': 0.8127208480565371; 'recall': 0.6865671641791045; 'f1-score': 0.7443365695792881; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6241023595121395; 'recall': 0.6455223880597014; 'f1-score': 0.625293284789644; 'support': 469}; 'weighted avg': {'precision': 0.7049388546025958; 'recall': 0.6631130063965884; 'f1-score': 0.6763118354137772; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.5; 'f1-score': 0.45161290322580644; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.7368421052631579; 'f1-score': 0.7671232876712328; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6058823529411765; 'recall': 0.618421052631579; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6954751131221719; 'recall': 0.6730769230769231; 'f1-score': 0.682178184166695; 'support': 52}}
l: 10,3,DNF,2,469,52,14,[33; 34],158,4.627291,0.711538,10,[X5 >= 35.000000 AND X6 >= 54.000000] OR [X3 >= 0.300000 AND X5 < 30.000000 AND X7 < 6.600000 AND X8 < 4.100000] OR [X4 < 328.000000 AND X4 >= 167.600000 AND X6 < 34.000000 AND X7 >= 6.600000],{'0.0': {'precision': 0.3881278538812785; 'recall': 0.6343283582089553; 'f1-score': 0.48158640226628896; 'support': 134}; '1.0': {'precision': 0.804; 'recall': 0.6; 'f1-score': 0.6871794871794872; 'support': 335}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.5960639269406393; 'recall': 0.6171641791044776; 'f1-score': 0.5843829447228881; 'support': 469}; 'weighted avg': {'precision': 0.6851793868232224; 'recall': 0.6098081023454158; 'f1-score': 0.6284386057757163; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.42857142857142855; 'f1-score': 0.4444444444444445; 'support': 14}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8157894736842105; 'f1-score': 0.8051948051948051; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6282051282051282; 'recall': 0.6221804511278195; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.7051282051282051; 'recall': 0.7115384615384616; 'f1-score': 0.708069708069708; 'support': 52}}
l: 10,3,DNF,3,469,52,14,[33; 34],158,3.283147,0.538462,11,[X6 >= 23.000000 AND X7 >= 6.900000] OR [X0 >= 23.000000 AND X2 < 2.000000 AND X4 < 195.000000 AND X6 < 23.000000 AND X7 < 7.300000 AND X9 < 1.060000] OR [X5 >= 43.000000 AND X6 >= 23.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.37628865979381443; 'recall': 0.5488721804511278; 'f1-score': 0.44648318042813456; 'support': 133}; '1.0': {'precision': 0.7818181818181819; 'recall': 0.6398809523809523; 'f1-score': 0.7037643207855973; 'support': 336}; 'accuracy': 0.6140724946695096; 'macro avg': {'precision': 0.5790534208059981; 'recall': 0.5943765664160401; 'f1-score': 0.5751237506068659; 'support': 469}; 'weighted avg': {'precision': 0.6668172725873911; 'recall': 0.6140724946695096; 'f1-score': 0.6308039974006452; 'support': 469}},{'0.0': {'precision': 0.32; 'recall': 0.5333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.5405405405405406; 'f1-score': 0.625; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5303703703703704; 'recall': 0.536936936936937; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.6193732193732193; 'recall': 0.5384615384615384; 'f1-score': 0.5600961538461539; 'support': 52}}
l: 10,3,DNF,4,469,52,14,[33; 34],158,8.464164,0.500000,11,[X1 AND X8 < 4.100000 AND X9 < 1.200000 AND X9 >= 0.546000] OR [X0 < 35.000000 AND X7 >= 6.000000 AND X8 >= 2.000000 AND X9 >= 0.930000] OR [X3 >= 0.200000 AND X4 >= 195.000000 AND X9 >= 0.546000],{'0.0': {'precision': 0.35537190082644626; 'recall': 0.3233082706766917; 'f1-score': 0.3385826771653543; 'support': 133}; '1.0': {'precision': 0.7413793103448276; 'recall': 0.7678571428571429; 'f1-score': 0.7543859649122806; 'support': 336}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5483756055856369; 'recall': 0.5455827067669173; 'f1-score': 0.5464843210388175; 'support': 469}; 'weighted avg': {'precision': 0.6319145225709583; 'recall': 0.6417910447761194; 'f1-score': 0.6364715997303163; 'support': 469}},{'0.0': {'precision': 0.17647058823529413; 'recall': 0.2; 'f1-score': 0.18750000000000003; 'support': 15}; '1.0': {'precision': 0.6571428571428571; 'recall': 0.6216216216216216; 'f1-score': 0.6388888888888888; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.41680672268907565; 'recall': 0.41081081081081083; 'f1-score': 0.4131944444444444; 'support': 52}; 'weighted avg': {'precision': 0.5184873949579832; 'recall': 0.5; 'f1-score': 0.5086805555555555; 'support': 52}}
